record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,cost_anomaly
gcp-cost-081-00018,2026-01-18,project-09,gke,global,dev,data,cost,51.257,4.156,0.662,104.041,65.98,0
gcp-cost-081-00019,2026-01-19,project-16,cloud-sql,us-central1,prod,backend,security,78.97,8.113,0.738,223.494,100,1
gcp-cost-081-00020,2026-01-20,project-24,vertex-ai,europe-west1,staging,security,quality,44.408,7.501,0.501,133.2,70.005,1
gcp-cost-081-00021,2026-01-21,project-01,vertex-ai,global,sandbox,backend,latency,11.25,4.854,0.726,133.431,60.132,0
gcp-cost-081-00022,2026-01-22,project-10,pubsub,europe-west1,sandbox,data,cost,45.831,9.833,0.39,131.088,71.752,1
gcp-cost-081-00023,2026-01-23,project-12,cloud-run,us-east1,sandbox,security,reliability,14.102,18.792,0.297,151.782,81.314,1
gcp-cost-081-00024,2026-01-24,project-02,bigquery,europe-west1,prod,platform,security,37.295,9.58,0.777,169.867,87.374,1
gcp-cost-081-00025,2026-01-25,project-16,gke,asia-south1,prod,data,cost,90.097,33.131,0.651,171.346,100,1
gcp-cost-081-00026,2026-01-26,project-03,cloud-sql,asia-south1,prod,finops,latency,57.309,14.12,0.636,15.848,77.576,1
gcp-cost-081-00027,2026-01-27,project-08,gke,asia-south1,prod,mlops,reliability,60.268,11.612,0.695,151.4,94.593,1
gcp-cost-081-00028,2026-01-28,project-01,vertex-ai,europe-west1,staging,platform,latency,6.914,6.857,0.409,183.949,59.56,0
gcp-cost-081-00029,2026-01-29,project-12,cloud-sql,europe-west1,sandbox,finops,security,44.234,7.66,0.834,80.911,74.345,1
gcp-cost-081-00030,2026-01-30,project-06,cloud-sql,us-central1,dev,finops,latency,21.443,11.413,0.78,145.674,82.68,1
gcp-cost-081-00031,2026-01-31,project-03,pubsub,asia-south1,dev,security,security,14.414,8.002,0.346,166.121,60.052,0
gcp-cost-081-00032,2026-02-01,project-06,compute,global,prod,mlops,latency,73.246,16.246,0.33,87.885,87.91,1
gcp-cost-081-00033,2026-02-02,project-04,cloud-run,us-central1,prod,mlops,reliability,26.513,9.035,0.376,47.753,50.485,0
gcp-cost-081-00034,2026-02-03,project-22,cloud-sql,us-east1,prod,security,cost,56.835,11.165,0.26,119.049,72.405,1
gcp-cost-081-00035,2026-02-04,project-05,pubsub,asia-south1,prod,mlops,latency,69.831,9.135,0.66,91.696,82.228,1
gcp-cost-081-00036,2026-02-05,project-13,compute,europe-west1,prod,finops,security,50.104,9.582,0.602,181.598,87.447,1
gcp-cost-081-00037,2026-02-06,project-14,cloud-sql,europe-west1,prod,finops,security,29.296,18.219,0.988,147.484,100,1
gcp-cost-081-00038,2026-02-07,project-06,cloud-sql,asia-south1,dev,mlops,security,48.178,8.165,0.469,122.171,70.146,1
gcp-cost-081-00039,2026-02-08,project-17,compute,us-east1,staging,backend,latency,39.712,8.033,0.72,92.617,71.35,0
gcp-cost-081-00040,2026-02-09,project-08,bigquery,asia-south1,dev,backend,cost,54.658,13.831,0.509,189.811,96.898,1
gcp-cost-081-00041,2026-02-10,project-15,gke,us-east1,staging,finops,security,6.868,8.26,0.502,213.728,70.416,0
gcp-cost-081-00042,2026-02-11,project-06,gke,asia-south1,sandbox,backend,security,33.173,11.067,0.975,139.787,91.944,1
gcp-cost-081-00043,2026-02-12,project-16,bigquery,asia-south1,prod,mlops,quality,65.006,10.228,0.244,111.13,71.364,1
gcp-cost-081-00044,2026-02-13,project-10,compute,asia-south1,staging,mlops,latency,33.334,12.858,0.903,169.69,98.02,1
gcp-cost-081-00045,2026-02-14,project-14,compute,us-central1,dev,mlops,reliability,51.337,6.857,0.937,105.29,82.117,1
gcp-cost-081-00046,2026-02-15,project-01,gke,us-east1,staging,data,quality,77.506,9.769,0.723,134.493,94.84,1
gcp-cost-081-00047,2026-02-16,project-21,bigquery,us-east1,dev,backend,security,38.24,8.146,0.589,150.539,74.96,0
gcp-cost-081-00048,2026-02-17,project-09,gke,us-east1,prod,mlops,security,65.577,7.813,0.768,194.404,96.413,1
gcp-cost-081-00049,2026-02-18,project-08,cloud-sql,asia-south1,prod,finops,quality,60.35,10.224,0.436,199.425,89.321,1
gcp-cost-081-00050,2026-02-19,project-16,bigquery,us-east1,staging,finops,reliability,56.833,8.719,0.632,133.676,81.85,1
gcp-cost-081-00051,2026-02-20,project-08,gke,global,staging,platform,cost,63.062,4.605,0.59,93.215,67.061,0
gcp-cost-081-00052,2026-02-21,project-18,gke,global,staging,finops,quality,62.539,11.057,0.435,148.072,84.507,1
gcp-cost-081-00053,2026-02-22,project-01,pubsub,us-central1,prod,data,cost,33.173,12.265,0.254,92.798,62.652,0
gcp-cost-081-00054,2026-02-23,project-22,gke,global,dev,backend,quality,27.233,3.001,1.018,204.588,82.0,1
gcp-cost-081-00055,2026-02-24,project-21,cloud-sql,europe-west1,staging,security,latency,57.908,11.232,0.774,112.67,89.997,1
gcp-cost-081-00056,2026-02-25,project-06,bigquery,europe-west1,dev,mlops,latency,19.304,6.594,0.641,25.154,48.246,0
gcp-cost-081-00057,2026-02-26,project-08,vertex-ai,us-central1,staging,security,quality,31.094,15.06,0.886,97.436,91.242,1
gcp-cost-081-00058,2026-02-27,project-07,gke,asia-south1,sandbox,mlops,security,45.392,6.489,1.004,164.924,90.22,1
gcp-cost-081-00059,2026-02-28,project-12,gke,us-east1,dev,platform,latency,47.196,14.768,0.898,184.806,100,1
gcp-cost-081-00060,2026-03-01,project-21,compute,asia-south1,prod,security,latency,56.11,16.533,0.646,63.815,90.132,1
gcp-cost-081-00061,2026-03-02,project-03,pubsub,us-east1,sandbox,backend,quality,57.469,12.274,0.575,83.914,81.116,1
gcp-cost-081-00062,2026-03-03,project-07,cloud-run,asia-south1,prod,mlops,quality,85.459,11.9,0.46,154.124,96.254,1
gcp-cost-081-00063,2026-03-04,project-17,cloud-run,asia-south1,sandbox,platform,security,58.423,7.676,0.334,159.685,73.336,0
gcp-cost-081-00064,2026-03-05,project-14,gke,us-east1,prod,security,cost,55.155,4.828,0.303,148.459,62.825,0
gcp-cost-081-00065,2026-03-06,project-21,pubsub,global,sandbox,security,cost,30.518,7.532,0.258,136.151,57.141,0
gcp-cost-081-00066,2026-03-07,project-17,gke,us-central1,prod,data,security,76.215,5.176,0.401,116.439,69.768,0
gcp-cost-081-00067,2026-03-08,project-14,vertex-ai,us-central1,staging,data,latency,45.012,10.441,0.578,158.915,83.522,1
gcp-cost-081-00068,2026-03-09,project-03,compute,us-central1,prod,platform,reliability,71.797,7.988,0.292,114.24,70.648,1
gcp-cost-081-00069,2026-03-10,project-05,cloud-sql,us-east1,prod,finops,quality,89.249,19.938,0.43,49.173,99.98,1
gcp-cost-081-00070,2026-03-11,project-07,cloud-sql,us-central1,sandbox,finops,quality,62.776,30.958,0.678,154.017,100,1
gcp-cost-081-00071,2026-03-12,project-24,pubsub,asia-south1,prod,mlops,reliability,83.847,12.013,0.603,158.662,100,1
gcp-cost-081-00072,2026-03-13,project-06,pubsub,asia-south1,staging,backend,security,33.583,15.565,0.609,192.731,97.494,1
gcp-cost-081-00073,2026-03-14,project-22,compute,global,prod,mlops,security,46.708,12.184,0.508,147.813,84.113,1
gcp-cost-081-00074,2026-03-15,project-02,vertex-ai,us-central1,dev,backend,security,42.886,9.24,0.326,158.822,71.142,1
gcp-cost-081-00075,2026-03-16,project-06,gke,global,dev,platform,reliability,46.797,7.939,0.54,131.171,72.932,1
gcp-cost-081-00076,2026-03-17,project-06,cloud-run,us-central1,prod,security,cost,21.91,10.091,0.832,117.171,77.422,1
gcp-cost-081-00077,2026-03-18,project-03,gke,us-central1,dev,security,reliability,49.798,3.913,0.509,123.403,62.371,1
gcp-cost-081-00078,2026-03-19,project-01,cloud-sql,us-central1,prod,security,quality,101.135,10.508,0.306,115.904,87.529,1
gcp-cost-081-00079,2026-03-20,project-07,pubsub,global,prod,data,security,48.909,8.77,0.496,127.574,73.546,1
gcp-cost-081-00080,2026-03-21,project-07,gke,us-central1,sandbox,finops,security,18.881,13.017,0.43,101.102,66.775,0
gcp-cost-081-00081,2026-03-22,project-01,bigquery,us-central1,dev,platform,cost,57.525,13.316,0.412,84.371,77.929,1
gcp-cost-081-00082,2026-03-23,project-07,gke,europe-west1,prod,finops,reliability,70.641,13.937,0.363,130.271,88.947,1
gcp-cost-081-00083,2026-03-24,project-20,compute,us-central1,prod,backend,reliability,62.385,16.708,0.369,204.726,100,1
gcp-cost-081-00084,2026-03-25,project-09,cloud-run,us-east1,prod,backend,latency,64.746,8.628,0.799,110.341,86.849,1
gcp-cost-081-00085,2026-03-26,project-01,compute,europe-west1,prod,platform,cost,62.149,7.6,0.688,62.416,72.668,1
gcp-cost-081-00086,2026-03-27,project-06,cloud-sql,europe-west1,dev,finops,reliability,71.204,11.861,0.448,92.869,81.82,1
gcp-cost-081-00087,2026-03-28,project-04,vertex-ai,us-central1,dev,security,quality,39.732,24.165,0.514,135.243,100,1
gcp-cost-081-00088,2026-03-29,project-13,pubsub,asia-south1,dev,mlops,quality,26.04,5.224,0.818,3.627,50.462,0
gcp-cost-081-00089,2026-03-30,project-11,bigquery,asia-south1,prod,finops,latency,89.535,14.243,0.658,136.35,100,1
gcp-cost-081-00090,2026-03-31,project-01,gke,us-east1,sandbox,backend,security,48.619,9.707,0.701,119.713,81.659,1
gcp-cost-081-00091,2026-04-01,project-06,vertex-ai,us-east1,dev,security,latency,36.893,5.873,0.814,25.518,58.828,0
gcp-cost-081-00092,2026-04-02,project-19,cloud-run,global,dev,mlops,reliability,72.304,7.338,0.161,104.781,63.344,0
gcp-cost-081-00093,2026-04-03,project-06,cloud-sql,europe-west1,staging,platform,reliability,28.905,10.747,0.345,196.265,75.89,1
gcp-cost-081-00094,2026-04-04,project-21,cloud-sql,us-central1,dev,finops,quality,69.941,8.734,0.664,133.393,87.552,1
gcp-cost-081-00095,2026-04-05,project-01,compute,europe-west1,sandbox,mlops,security,49.537,32.907,1.105,86.746,100,1
gcp-cost-081-00096,2026-04-06,project-22,pubsub,global,sandbox,backend,reliability,12.721,6.372,0.512,221.594,69.556,0
gcp-cost-081-00097,2026-04-07,project-21,pubsub,us-east1,sandbox,backend,cost,39.533,11.847,0.467,97.048,71.977,1
gcp-cost-081-00098,2026-04-08,project-22,cloud-sql,us-central1,prod,backend,quality,51.084,8.812,0.477,65.696,64.716,0
gcp-cost-081-00099,2026-04-09,project-11,bigquery,global,prod,platform,security,58.152,14.521,0.327,185.68,92.759,1
gcp-cost-081-00100,2026-04-10,project-14,bigquery,us-central1,prod,mlops,latency,51.08,24.415,0.515,139.168,100,1
gcp-cost-081-00101,2026-04-11,project-08,compute,asia-south1,staging,finops,security,72.099,5.176,0.431,98.656,66.784,0
gcp-cost-081-00102,2026-04-12,project-12,gke,us-central1,sandbox,backend,reliability,39.667,9.613,0.483,120.327,70.766,1
gcp-cost-081-00103,2026-04-13,project-14,bigquery,europe-west1,prod,backend,security,62.933,11.869,0.602,199.587,99.897,1
gcp-cost-081-00104,2026-04-14,project-15,gke,us-central1,prod,finops,security,74.376,3.839,0.55,127.722,72.865,1
gcp-cost-081-00105,2026-04-15,project-16,vertex-ai,global,prod,platform,quality,44.924,7.482,0.702,171.795,82.805,1
gcp-cost-081-00106,2026-04-16,project-18,gke,europe-west1,prod,security,quality,83.186,18.931,0.395,138.533,100,1
gcp-cost-081-00107,2026-04-17,project-15,cloud-run,global,prod,backend,latency,29.903,11.254,0.493,38.191,59.55,0
gcp-cost-081-00108,2026-04-18,project-11,vertex-ai,us-central1,dev,finops,latency,2.438,9.398,0.382,206.048,66.201,0
gcp-cost-081-00109,2026-04-19,project-01,bigquery,us-east1,dev,backend,reliability,48.442,7.843,0.392,104.927,64.277,1
gcp-cost-081-00110,2026-04-20,project-04,bigquery,global,sandbox,backend,reliability,28.964,10.553,0.674,168.866,82.977,1
gcp-cost-081-00111,2026-04-21,project-17,pubsub,us-east1,staging,security,reliability,31.114,5.591,0.543,243.627,78.47,1
gcp-cost-081-00112,2026-04-22,project-22,gke,asia-south1,prod,security,cost,59.867,7.268,0.662,171.29,86.062,1
gcp-cost-081-00113,2026-04-23,project-22,vertex-ai,global,prod,platform,quality,55.261,3.892,0.464,69.5,54.798,0
gcp-cost-081-00114,2026-04-24,project-06,cloud-run,us-central1,dev,mlops,security,32.768,8.331,0.473,118.877,64.799,1
gcp-cost-081-00115,2026-04-25,project-04,pubsub,us-central1,staging,mlops,reliability,44.223,5.792,0.361,85.991,54.168,0
gcp-cost-081-00116,2026-04-26,project-17,pubsub,us-central1,staging,security,latency,53.781,23.148,0.365,11.756,87.325,1
gcp-cost-081-00117,2026-04-27,project-19,pubsub,global,prod,platform,latency,54.483,5.683,0.302,85.788,55.41,0
gcp-cost-081-00118,2026-04-28,project-11,bigquery,us-central1,sandbox,backend,cost,39.313,6.663,0.28,94.069,52.825,0
gcp-cost-081-00119,2026-04-29,project-07,gke,europe-west1,dev,platform,cost,60.586,6.905,0.989,75.293,82.912,1
gcp-cost-081-00120,2026-04-30,project-02,pubsub,us-east1,staging,mlops,latency,54.642,7.591,0.665,114.898,76.868,1
gcp-cost-081-00121,2026-05-01,project-01,cloud-run,europe-west1,staging,mlops,cost,0.0,8.236,0.638,98.882,55.968,0
gcp-cost-081-00122,2026-05-02,project-13,compute,global,dev,platform,security,55.708,6.209,0.237,174.157,67.678,1
gcp-cost-081-00123,2026-05-03,project-23,cloud-run,asia-south1,sandbox,finops,security,19.827,8.566,0.294,182.084,63.771,0
gcp-cost-081-00124,2026-05-04,project-22,pubsub,asia-south1,staging,finops,cost,43.986,10.677,0.592,22.523,64.313,0
gcp-cost-081-00125,2026-05-05,project-17,bigquery,us-east1,dev,mlops,security,46.015,9.031,0.79,146.888,86.249,1
gcp-cost-081-00126,2026-05-06,project-19,compute,global,dev,backend,quality,49.171,4.838,0.442,181.33,70.412,1
gcp-cost-081-00127,2026-05-07,project-18,cloud-sql,us-east1,prod,data,quality,24.045,7.355,0.422,115.781,57.232,0
gcp-cost-081-00128,2026-05-08,project-18,compute,us-central1,sandbox,mlops,security,40.188,6.133,0.271,170.798,62.769,0
gcp-cost-081-00129,2026-05-09,project-14,vertex-ai,us-central1,sandbox,backend,security,49.447,6.112,0.4,181.495,72.036,1
gcp-cost-081-00130,2026-05-10,project-17,vertex-ai,global,sandbox,data,security,56.689,8.402,0.828,201.607,97.827,1
gcp-cost-081-00131,2026-05-11,project-02,vertex-ai,us-east1,prod,backend,quality,69.982,7.264,0.586,98.901,76.376,1
gcp-cost-081-00132,2026-05-12,project-17,bigquery,us-east1,dev,data,cost,23.081,5.002,0.557,179.129,65.368,0
gcp-cost-081-00133,2026-05-13,project-05,bigquery,asia-south1,prod,mlops,quality,59.507,13.647,0.451,79.505,80.05,1
gcp-cost-081-00134,2026-05-14,project-10,cloud-sql,europe-west1,staging,finops,security,22.304,21.635,0.349,239.68,100,1
gcp-cost-081-00135,2026-05-15,project-23,bigquery,europe-west1,prod,finops,cost,82.91,15.419,0.473,129.912,100,1
gcp-cost-081-00136,2026-05-16,project-23,bigquery,global,sandbox,finops,cost,38.112,8.198,0.876,129.011,81.942,1
gcp-cost-081-00137,2026-05-17,project-21,cloud-run,us-central1,prod,security,latency,73.072,9.346,0.571,133.009,86.765,1
gcp-cost-081-00138,2026-05-18,project-20,bigquery,us-central1,prod,security,security,60.275,9.437,0.335,56.713,63.112,0
gcp-cost-081-00139,2026-05-19,project-16,vertex-ai,us-central1,prod,platform,latency,70.05,5.079,0.519,85.241,66.964,0
gcp-cost-081-00140,2026-05-20,project-10,pubsub,global,dev,backend,latency,62.609,7.37,0.52,56.45,65.542,0
gcp-cost-081-00141,2026-05-21,project-15,cloud-run,global,dev,security,reliability,42.46,22.606,0.622,139.325,100,1
gcp-cost-081-00142,2026-05-22,project-16,cloud-sql,europe-west1,prod,mlops,latency,104.804,8.498,0.661,240.078,100,1
gcp-cost-081-00143,2026-05-23,project-19,pubsub,europe-west1,prod,backend,reliability,27.268,10.312,0.55,158.124,75.915,1
gcp-cost-081-00144,2026-05-24,project-24,pubsub,asia-south1,dev,security,quality,49.051,7.074,0.865,129.407,82.821,1
gcp-cost-081-00145,2026-05-25,project-09,gke,global,dev,backend,reliability,9.74,10.911,0.432,122.76,61.891,0
gcp-cost-081-00146,2026-05-26,project-21,bigquery,europe-west1,prod,security,quality,35.423,16.798,0.952,162.648,100,1
gcp-cost-081-00147,2026-05-27,project-08,bigquery,europe-west1,prod,data,quality,49.167,9.484,0.758,125.712,84.201,1
gcp-cost-081-00148,2026-05-28,project-22,cloud-run,global,prod,platform,cost,29.389,6.974,0.24,180.587,61.294,1
gcp-cost-081-00149,2026-05-29,project-12,pubsub,europe-west1,prod,platform,reliability,90.651,17.373,0.65,111.172,100,1
gcp-cost-081-00150,2026-05-30,project-07,cloud-sql,us-central1,prod,backend,security,44.304,23.688,0.577,108.867,100,1
gcp-cost-081-00151,2026-05-31,project-05,pubsub,us-central1,staging,platform,reliability,51.886,6.047,0.383,41.803,51.771,0
gcp-cost-081-00152,2026-06-01,project-01,pubsub,europe-west1,dev,data,quality,59.081,5.387,0.434,120.043,65.944,1
gcp-cost-081-00153,2026-06-02,project-05,pubsub,us-east1,sandbox,backend,security,41.932,7.591,0.642,105.044,70.177,1
gcp-cost-081-00154,2026-06-03,project-06,compute,europe-west1,dev,mlops,reliability,71.594,11.493,0.601,169.974,97.698,1
gcp-cost-081-00155,2026-06-04,project-13,vertex-ai,europe-west1,prod,mlops,cost,60.943,6.727,0.65,195.086,88.226,1
gcp-cost-081-00156,2026-06-05,project-02,gke,asia-south1,sandbox,platform,quality,46.318,7.157,0.35,109.637,61.15,0
gcp-cost-081-00157,2026-06-06,project-02,compute,us-east1,staging,platform,cost,32.592,10.369,0.54,133.82,74.017,1
gcp-cost-081-00158,2026-06-07,project-24,bigquery,global,prod,platform,cost,42.92,7.377,0.658,119.55,72.699,1
gcp-cost-081-00159,2026-06-08,project-09,cloud-sql,us-central1,prod,platform,security,57.848,17.706,0.666,13.97,86.908,1
gcp-cost-081-00160,2026-06-09,project-20,cloud-run,europe-west1,prod,data,security,89.071,5.407,0.221,164.103,75.458,1
gcp-cost-081-00161,2026-06-10,project-22,vertex-ai,us-east1,dev,backend,latency,51.604,16.921,0.654,72.458,91.001,1
gcp-cost-081-00162,2026-06-11,project-12,vertex-ai,europe-west1,prod,data,latency,72.288,11.557,0.531,52.915,78.569,1
gcp-cost-081-00163,2026-06-12,project-15,gke,asia-south1,sandbox,data,quality,62.944,8.797,0.368,166.91,79.778,1
gcp-cost-081-00164,2026-06-13,project-14,vertex-ai,asia-south1,prod,finops,latency,66.007,19.062,0.422,128.614,100,1
gcp-cost-081-00165,2026-06-14,project-08,gke,europe-west1,sandbox,mlops,quality,11.969,7.361,0.589,137.198,61.988,0
gcp-cost-081-00166,2026-06-15,project-06,bigquery,us-east1,prod,backend,reliability,88.244,7.28,0.501,66.325,75.079,1
gcp-cost-081-00167,2026-06-16,project-03,cloud-run,europe-west1,staging,security,quality,30.548,15.245,0.409,64.865,70.038,1
gcp-cost-081-00168,2026-06-17,project-17,cloud-run,asia-south1,prod,platform,reliability,75.14,9.558,0.446,0.0,64.211,0
gcp-cost-081-00169,2026-06-18,project-07,gke,us-east1,staging,backend,cost,47.724,10.882,0.323,126.327,71.822,0
gcp-cost-081-00170,2026-06-19,project-16,pubsub,us-central1,staging,finops,cost,53.895,12.63,0.406,135.472,82.3,1
gcp-cost-081-00171,2026-06-20,project-17,bigquery,asia-south1,dev,security,quality,75.642,7.823,0.899,130.622,95.242,1
gcp-cost-081-00172,2026-06-21,project-06,pubsub,europe-west1,dev,data,security,98.648,4.936,0.323,168.973,81.991,1
gcp-cost-081-00173,2026-06-22,project-09,vertex-ai,us-central1,staging,data,latency,71.918,15.401,0.382,28.803,78.677,1
gcp-cost-081-00174,2026-06-23,project-02,cloud-sql,asia-south1,prod,platform,cost,77.12,5.334,0.359,106.223,67.494,1
gcp-cost-081-00175,2026-06-24,project-17,bigquery,us-east1,prod,data,reliability,94.528,13.375,0.638,122.886,100,1
gcp-cost-081-00176,2026-06-25,project-07,pubsub,us-central1,prod,mlops,cost,51.214,13.4,0.834,241.889,100,1
gcp-cost-081-00177,2026-06-26,project-12,cloud-sql,us-east1,prod,platform,security,59.917,10.964,0.607,113.363,84.331,1
gcp-cost-081-00178,2026-06-27,project-23,cloud-run,global,dev,mlops,quality,31.187,9.622,0.485,75.524,61.356,1
gcp-cost-081-00179,2026-06-28,project-05,bigquery,global,prod,mlops,latency,52.725,17.511,0.811,58.919,96.29,1
gcp-cost-081-00180,2026-06-29,project-14,gke,us-east1,dev,finops,security,72.177,5.38,0.324,49.443,56.366,0
gcp-cost-081-00181,2026-01-01,project-02,vertex-ai,europe-west1,prod,platform,security,47.546,8.037,0.619,101.796,71.904,1
gcp-cost-081-00182,2026-01-02,project-04,cloud-run,europe-west1,prod,finops,latency,54.782,10.685,0.807,185.552,99.41,1
gcp-cost-081-00183,2026-01-03,project-12,gke,global,sandbox,platform,cost,38.881,8.014,0.657,35.791,60.522,0
gcp-cost-081-00184,2026-01-04,project-05,pubsub,global,dev,finops,quality,54.627,10.76,0.516,142.455,83.061,1
gcp-cost-081-00185,2026-01-05,project-13,bigquery,us-central1,prod,platform,cost,79.24,6.732,0.562,74.912,74.037,1
gcp-cost-081-00186,2026-01-06,project-08,vertex-ai,global,staging,finops,cost,37.758,10.817,0.971,75.921,83.512,1
gcp-cost-081-00187,2026-01-07,project-03,cloud-sql,us-central1,prod,mlops,quality,84.882,7.295,0.47,28.8,67.38,1
gcp-cost-081-00188,2026-01-08,project-09,bigquery,asia-south1,prod,backend,reliability,57.746,10.478,0.279,178.742,80.491,1
gcp-cost-081-00189,2026-01-09,project-03,vertex-ai,asia-south1,prod,data,security,82.821,9.205,0.629,187.679,99.851,1
gcp-cost-081-00190,2026-01-10,project-10,cloud-run,us-east1,prod,platform,cost,80.013,13.772,0.821,83.789,100,1
gcp-cost-081-00191,2026-01-11,project-09,compute,asia-south1,staging,finops,quality,46.541,5.559,0.517,111.814,63.662,0
gcp-cost-081-00192,2026-01-12,project-19,bigquery,europe-west1,dev,data,reliability,62.258,15.422,0.876,111.369,100,1
gcp-cost-081-00193,2026-01-13,project-16,gke,us-central1,staging,platform,security,38.644,10.613,0.567,278.776,98.789,1
gcp-cost-081-00194,2026-01-14,project-09,cloud-run,europe-west1,prod,backend,cost,70.736,11.384,0.614,75.598,83.835,1
gcp-cost-081-00195,2026-01-15,project-09,cloud-run,asia-south1,prod,data,security,83.471,8.088,0.379,82.046,73.317,1
gcp-cost-081-00196,2026-01-16,project-12,bigquery,asia-south1,prod,backend,security,58.247,9.41,0.79,90.752,83.228,1
gcp-cost-081-00197,2026-01-17,project-11,bigquery,asia-south1,sandbox,backend,cost,99.193,6.089,0.744,214.235,100,1
gcp-cost-081-00198,2026-01-18,project-13,gke,asia-south1,dev,data,latency,43.826,2.916,0.692,182.33,72.953,1
gcp-cost-081-00199,2026-01-19,project-19,gke,global,prod,security,latency,31.114,4.126,0.965,0.0,54.292,0
gcp-cost-081-00200,2026-01-20,project-17,cloud-sql,us-central1,prod,mlops,quality,65.446,9.515,0.512,183.016,89.718,1
gcp-cost-081-00201,2026-01-21,project-24,cloud-run,asia-south1,dev,platform,cost,45.947,5.044,0.257,97.959,51.131,0
gcp-cost-081-00202,2026-01-22,project-11,compute,us-east1,prod,mlops,cost,55.149,5.659,0.992,90.0,80.351,1
gcp-cost-081-00203,2026-01-23,project-23,cloud-sql,global,prod,finops,quality,78.246,14.281,0.467,160.795,100,1
gcp-cost-081-00204,2026-01-24,project-15,pubsub,us-east1,staging,platform,cost,45.474,14.799,0.567,174.509,95.741,1
gcp-cost-081-00205,2026-01-25,project-15,cloud-sql,us-east1,prod,backend,quality,86.617,11.98,0.567,149.959,99.983,1
gcp-cost-081-00206,2026-01-26,project-07,compute,asia-south1,staging,finops,cost,56.654,9.581,0.35,205.766,84.442,1
gcp-cost-081-00207,2026-01-27,project-15,gke,us-east1,dev,backend,security,71.146,6.465,0.719,64.087,74.497,0
gcp-cost-081-00208,2026-01-28,project-17,cloud-sql,us-central1,prod,mlops,cost,84.871,11.884,0.727,105.605,98.28,1
gcp-cost-081-00209,2026-01-29,project-24,compute,global,dev,mlops,reliability,6.806,3.975,0.932,142.694,65.087,1
gcp-cost-081-00210,2026-01-30,project-01,compute,asia-south1,prod,data,quality,59.896,9.981,0.579,167.792,88.987,1
gcp-cost-081-00211,2026-01-31,project-02,pubsub,global,prod,mlops,latency,11.515,10.53,0.468,127.128,63.52,1
gcp-cost-081-00212,2026-02-01,project-16,pubsub,europe-west1,sandbox,finops,latency,24.568,7.233,0.495,150.068,64.686,0
gcp-cost-081-00213,2026-02-02,project-24,gke,global,prod,backend,cost,31.578,6.869,0.551,196.448,75.014,1
gcp-cost-081-00214,2026-02-03,project-12,compute,us-central1,dev,backend,cost,65.586,11.035,0.203,120.002,73.309,1
gcp-cost-081-00215,2026-02-04,project-17,gke,europe-west1,prod,platform,cost,50.213,16.531,0.439,182.654,98.149,1
gcp-cost-081-00216,2026-02-05,project-23,cloud-run,europe-west1,staging,backend,latency,47.841,11.074,0.615,66.432,73.797,1
gcp-cost-081-00217,2026-02-06,project-24,cloud-run,us-central1,prod,security,security,62.783,11.894,0.644,106.22,87.757,1
