record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,critical_alert
aiops-alerts-004-00063,2026-03-04,project-02,cloud-sql,global,dev,platform,quality,16.546,9.49,0.494,130.398,64.241,0
aiops-alerts-004-00064,2026-03-05,project-17,compute,asia-south1,dev,security,reliability,33.949,19.892,0.172,117.281,81.42,1
aiops-alerts-004-00065,2026-03-06,project-17,bigquery,global,staging,data,security,39.15,10.715,0.452,70.778,64.846,0
aiops-alerts-004-00066,2026-03-07,project-19,pubsub,us-east1,dev,backend,quality,24.226,6.619,0.524,181.452,68.725,1
aiops-alerts-004-00067,2026-03-08,project-13,bigquery,europe-west1,staging,finops,latency,40.69,8.307,0.52,124.875,70.035,1
aiops-alerts-004-00068,2026-03-09,project-19,bigquery,us-east1,staging,backend,security,28.776,17.128,0.688,107.631,89.813,1
aiops-alerts-004-00069,2026-03-10,project-22,vertex-ai,us-central1,prod,backend,reliability,58.351,6.851,0.7,159.866,84.222,1
aiops-alerts-004-00070,2026-03-11,project-13,pubsub,asia-south1,sandbox,platform,cost,34.084,7.671,0.715,128.279,73.561,1
aiops-alerts-004-00071,2026-03-12,project-20,bigquery,us-central1,prod,backend,reliability,64.516,16.95,0.249,41.98,76.968,1
aiops-alerts-004-00072,2026-03-13,project-09,compute,asia-south1,dev,mlops,quality,36.485,15.764,0.227,174.157,82.895,1
aiops-alerts-004-00073,2026-03-14,project-09,cloud-run,us-central1,staging,finops,security,21.012,12.069,0.235,112.524,60.15,0
aiops-alerts-004-00074,2026-03-15,project-14,pubsub,us-east1,sandbox,security,quality,31.203,7.581,0.496,89.656,59.045,0
aiops-alerts-004-00075,2026-03-16,project-12,pubsub,global,staging,platform,latency,38.337,8.79,0.267,63.088,52.473,0
aiops-alerts-004-00076,2026-03-17,project-20,vertex-ai,us-central1,prod,mlops,reliability,56.002,11.868,0.426,203.559,91.888,1
aiops-alerts-004-00077,2026-03-18,project-23,gke,global,prod,backend,cost,75.642,8.332,0.502,69.348,73.599,1
aiops-alerts-004-00078,2026-03-19,project-14,vertex-ai,europe-west1,dev,finops,latency,16.956,15.262,0.747,35.128,72.814,1
aiops-alerts-004-00079,2026-03-20,project-24,bigquery,europe-west1,dev,data,quality,36.649,12.845,0.455,82.627,70.774,1
aiops-alerts-004-00080,2026-03-21,project-02,cloud-sql,us-central1,dev,platform,reliability,72.685,16.77,0.674,185.488,100,1
aiops-alerts-004-00081,2026-03-22,project-09,pubsub,global,dev,security,cost,46.832,8.486,0.602,108.909,73.144,0
aiops-alerts-004-00082,2026-03-23,project-13,vertex-ai,us-central1,dev,finops,latency,68.213,16.642,0.636,88.397,97.857,1
aiops-alerts-004-00083,2026-03-24,project-20,gke,europe-west1,dev,backend,reliability,4.202,13.162,0.581,147.965,74.095,1
aiops-alerts-004-00084,2026-03-25,project-12,bigquery,asia-south1,staging,mlops,quality,33.608,12.011,0.602,108.1,76.623,1
aiops-alerts-004-00085,2026-03-26,project-08,pubsub,asia-south1,dev,backend,latency,53.476,10.884,0.218,140.429,72.222,0
aiops-alerts-004-00086,2026-03-27,project-21,vertex-ai,asia-south1,dev,platform,latency,29.872,10.372,0.484,165.759,75.77,1
aiops-alerts-004-00087,2026-03-28,project-08,bigquery,europe-west1,prod,mlops,cost,67.856,7.967,0.49,42.849,65.738,1
aiops-alerts-004-00088,2026-03-29,project-01,cloud-run,us-east1,staging,mlops,security,40.436,9.284,0.6,33.665,61.725,0
aiops-alerts-004-00089,2026-03-30,project-05,compute,europe-west1,prod,mlops,latency,79.15,8.061,0.719,117.844,88.862,1
aiops-alerts-004-00090,2026-03-31,project-06,pubsub,global,dev,finops,reliability,38.331,6.478,0.49,157.671,68.675,0
aiops-alerts-004-00091,2026-04-01,project-16,gke,europe-west1,dev,platform,quality,28.205,8.857,0.555,128.523,68.706,1
aiops-alerts-004-00092,2026-04-02,project-13,cloud-sql,us-central1,dev,security,latency,54.697,9.496,0.77,194.963,96.683,1
aiops-alerts-004-00093,2026-04-03,project-19,vertex-ai,us-east1,prod,finops,reliability,49.015,7.879,0.599,217.371,88.205,1
aiops-alerts-004-00094,2026-04-04,project-24,pubsub,global,prod,security,latency,37.667,4.924,0.477,144.084,62.38,0
aiops-alerts-004-00095,2026-04-05,project-11,gke,europe-west1,prod,platform,cost,28.478,6.01,0.618,190.971,73.471,0
aiops-alerts-004-00096,2026-04-06,project-17,vertex-ai,us-east1,prod,platform,quality,54.513,10.246,0.761,159.789,92.924,1
aiops-alerts-004-00097,2026-04-07,project-04,vertex-ai,global,staging,data,security,40.166,12.031,0.493,166.819,83.713,1
aiops-alerts-004-00098,2026-04-08,project-05,pubsub,us-east1,dev,data,cost,10.85,6.528,0.733,103.934,59.842,0
aiops-alerts-004-00099,2026-04-09,project-13,gke,us-east1,staging,backend,reliability,52.929,8.578,0.348,46.182,57.455,0
aiops-alerts-004-00100,2026-04-10,project-13,gke,us-central1,staging,security,quality,75.442,5.117,0.27,131.351,66.95,0
aiops-alerts-004-00101,2026-04-11,project-12,cloud-sql,us-east1,staging,platform,quality,69.179,13.131,0.37,168.485,92.372,1
aiops-alerts-004-00102,2026-04-12,project-24,pubsub,europe-west1,dev,mlops,reliability,63.076,6.942,0.585,75.478,69.757,0
aiops-alerts-004-00103,2026-04-13,project-11,gke,asia-south1,staging,security,reliability,56.686,5.087,0.473,213.558,79.409,1
aiops-alerts-004-00104,2026-04-14,project-11,pubsub,europe-west1,sandbox,backend,latency,49.209,3.607,0.753,134.954,71.675,1
aiops-alerts-004-00105,2026-04-15,project-14,cloud-run,us-east1,prod,platform,security,61.549,4.761,0.403,127.117,65.294,0
aiops-alerts-004-00106,2026-04-16,project-16,bigquery,europe-west1,staging,platform,reliability,27.574,3.683,0.592,100.601,53.636,0
aiops-alerts-004-00107,2026-04-17,project-08,cloud-run,us-central1,prod,security,quality,42.75,5.854,0.514,130.515,65.645,1
aiops-alerts-004-00108,2026-04-18,project-20,gke,global,prod,finops,latency,46.455,5.439,0.288,85.512,51.501,0
aiops-alerts-004-00109,2026-04-19,project-12,compute,us-central1,sandbox,mlops,security,45.14,15.166,0.293,54.191,69.344,1
aiops-alerts-004-00110,2026-04-20,project-02,cloud-run,global,sandbox,finops,latency,30.738,6.928,0.787,41.093,60.461,0
aiops-alerts-004-00111,2026-04-21,project-20,compute,asia-south1,prod,platform,reliability,64.475,7.369,0.318,78.87,62.392,1
aiops-alerts-004-00112,2026-04-22,project-12,cloud-run,us-east1,staging,backend,cost,85.93,9.801,0.503,163.114,94.337,1
aiops-alerts-004-00113,2026-04-23,project-02,compute,us-east1,prod,security,cost,68.175,11.687,0.662,183.766,100,1
aiops-alerts-004-00114,2026-04-24,project-04,pubsub,europe-west1,dev,finops,reliability,32.93,5.424,0.689,239.325,83.198,1
aiops-alerts-004-00115,2026-04-25,project-02,bigquery,asia-south1,staging,mlops,cost,33.868,7.095,0.398,88.246,55.208,0
aiops-alerts-004-00116,2026-04-26,project-06,bigquery,us-east1,prod,mlops,reliability,68.714,21.558,0.582,48.738,100,1
aiops-alerts-004-00117,2026-04-27,project-09,cloud-sql,us-central1,staging,data,latency,44.925,6.188,0.754,109.779,72.562,0
aiops-alerts-004-00118,2026-04-28,project-08,vertex-ai,asia-south1,prod,mlops,cost,68.608,11.993,0.515,227.646,100,1
aiops-alerts-004-00119,2026-04-29,project-07,cloud-run,asia-south1,sandbox,backend,latency,26.554,4.35,0.777,86.419,59.242,0
aiops-alerts-004-00120,2026-04-30,project-20,bigquery,us-central1,prod,finops,latency,35.404,9.439,0.88,187.676,92.585,1
aiops-alerts-004-00121,2026-05-01,project-11,vertex-ai,europe-west1,prod,data,reliability,135.477,2.87,0.718,97.93,93.525,1
aiops-alerts-004-00122,2026-05-02,project-19,pubsub,us-east1,dev,data,quality,66.51,18.43,0.417,8.93,82.179,1
aiops-alerts-004-00123,2026-05-03,project-22,cloud-run,us-central1,staging,data,quality,22.64,6.689,0.492,129.126,59.583,1
aiops-alerts-004-00124,2026-05-04,project-15,bigquery,global,dev,finops,cost,63.512,12.814,0.537,165.138,95.006,1
aiops-alerts-004-00125,2026-05-05,project-24,bigquery,europe-west1,prod,finops,security,59.543,9.8,1.036,138.833,100,1
aiops-alerts-004-00126,2026-05-06,project-09,cloud-sql,asia-south1,dev,mlops,quality,58.687,6.455,0.554,47.623,61.937,0
aiops-alerts-004-00127,2026-05-07,project-22,cloud-sql,global,dev,finops,latency,11.869,9.234,0.6,44.248,53.153,0
aiops-alerts-004-00128,2026-05-08,project-14,gke,us-central1,prod,mlops,cost,59.176,23.506,0.688,99.398,100,1
aiops-alerts-004-00129,2026-05-09,project-03,compute,global,sandbox,mlops,security,49.976,6.047,0.721,88.569,69.753,0
aiops-alerts-004-00130,2026-05-10,project-21,cloud-sql,asia-south1,staging,platform,cost,57.427,8.779,0.615,0.0,62.109,0
aiops-alerts-004-00131,2026-05-11,project-13,gke,us-central1,prod,finops,security,101.437,6.259,0.245,103.33,73.751,1
aiops-alerts-004-00132,2026-05-12,project-11,cloud-run,us-east1,staging,finops,quality,42.36,7.032,0.559,10.838,52.38,0
aiops-alerts-004-00133,2026-05-13,project-06,vertex-ai,us-east1,prod,data,security,56.231,4.303,0.687,142.389,74.531,1
aiops-alerts-004-00134,2026-05-14,project-14,cloud-run,europe-west1,prod,backend,quality,69.384,7.707,0.561,108.532,77.73,1
aiops-alerts-004-00135,2026-05-15,project-12,bigquery,asia-south1,staging,backend,security,63.33,9.654,0.275,73.692,65.063,0
aiops-alerts-004-00136,2026-05-16,project-15,vertex-ai,asia-south1,prod,security,latency,77.93,12.735,0.693,111.766,97.545,1
aiops-alerts-004-00137,2026-05-17,project-02,pubsub,asia-south1,prod,security,security,58.11,13.373,0.352,192.31,91.907,1
aiops-alerts-004-00138,2026-05-18,project-23,cloud-run,global,prod,platform,reliability,65.26,7.9,0.3,247.469,87.864,1
aiops-alerts-004-00139,2026-05-19,project-03,gke,europe-west1,dev,finops,reliability,54.872,8.636,0.474,98.414,70.298,1
aiops-alerts-004-00140,2026-05-20,project-07,gke,europe-west1,prod,security,reliability,60.338,6.187,0.605,82.78,68.802,0
aiops-alerts-004-00141,2026-05-21,project-23,compute,europe-west1,prod,backend,reliability,91.847,9.708,0.75,94.025,94.76,1
aiops-alerts-004-00142,2026-05-22,project-05,pubsub,us-central1,prod,mlops,cost,77.31,7.85,0.477,100.064,76.663,1
aiops-alerts-004-00143,2026-05-23,project-21,pubsub,europe-west1,prod,data,quality,40.729,4.398,0.456,178.78,66.549,0
aiops-alerts-004-00144,2026-05-24,project-03,vertex-ai,us-east1,sandbox,data,quality,54.488,3.793,0.847,176.678,83.332,1
aiops-alerts-004-00145,2026-05-25,project-02,vertex-ai,us-east1,sandbox,data,cost,55.355,4.427,0.875,167.974,84.825,1
aiops-alerts-004-00146,2026-05-26,project-05,compute,global,sandbox,finops,reliability,42.077,6.88,0.811,79.707,70.789,0
aiops-alerts-004-00147,2026-05-27,project-22,compute,us-east1,staging,finops,reliability,48.277,7.422,0.601,110.207,71.322,1
aiops-alerts-004-00148,2026-05-28,project-05,gke,asia-south1,sandbox,mlops,cost,36.73,8.45,0.654,109.868,71.485,1
aiops-alerts-004-00149,2026-05-29,project-15,pubsub,global,dev,finops,security,36.213,4.824,0.503,125.543,59.844,1
aiops-alerts-004-00150,2026-05-30,project-01,vertex-ai,global,prod,finops,quality,73.759,11.744,0.305,188.126,91.328,1
aiops-alerts-004-00151,2026-05-31,project-22,compute,asia-south1,prod,finops,reliability,59.031,9.275,0.381,201.053,84.958,1
aiops-alerts-004-00152,2026-06-01,project-10,cloud-run,europe-west1,prod,data,latency,74.09,8.305,0.575,95.107,79.305,1
aiops-alerts-004-00153,2026-06-02,project-17,bigquery,global,prod,platform,latency,83.837,10.015,0.509,189.359,98.141,1
aiops-alerts-004-00154,2026-06-03,project-04,compute,us-east1,prod,security,reliability,47.16,9.879,0.595,171.294,85.362,1
aiops-alerts-004-00155,2026-06-04,project-23,vertex-ai,global,prod,mlops,latency,50.858,23.567,0.306,83.128,95.623,1
aiops-alerts-004-00156,2026-06-05,project-04,cloud-run,us-central1,prod,security,reliability,42.476,12.456,0.268,155.454,75.981,1
aiops-alerts-004-00157,2026-06-06,project-06,cloud-run,global,sandbox,mlops,quality,25.874,8.684,0.569,67.248,59.041,0
aiops-alerts-004-00158,2026-06-07,project-21,gke,us-central1,prod,finops,reliability,103.176,10.567,0.491,133.238,97.383,1
aiops-alerts-004-00159,2026-06-08,project-22,bigquery,asia-south1,prod,mlops,reliability,93.195,6.518,0.538,179.174,92.786,1
aiops-alerts-004-00160,2026-06-09,project-17,cloud-sql,global,dev,platform,reliability,97.609,11.427,0.621,162.811,100,1
aiops-alerts-004-00161,2026-06-10,project-16,cloud-run,global,prod,finops,reliability,47.844,11.515,0.821,47.044,79.209,1
aiops-alerts-004-00162,2026-06-11,project-10,pubsub,asia-south1,dev,backend,security,53.231,21.086,0.824,165.639,100,1
aiops-alerts-004-00163,2026-06-12,project-08,pubsub,us-central1,sandbox,finops,cost,68.63,11.111,0.615,173.158,96.723,1
aiops-alerts-004-00164,2026-06-13,project-09,bigquery,europe-west1,dev,platform,quality,75.131,13.727,0.609,80.596,91.394,1
aiops-alerts-004-00165,2026-06-14,project-15,gke,global,prod,finops,cost,55.99,8.288,0.674,60.372,71.329,0
aiops-alerts-004-00166,2026-06-15,project-21,gke,europe-west1,sandbox,data,latency,40.85,6.347,0.709,76.772,65.118,1
aiops-alerts-004-00167,2026-06-16,project-05,cloud-sql,us-east1,sandbox,security,quality,59.137,7.868,0.813,180.39,93.818,1
aiops-alerts-004-00168,2026-06-17,project-23,compute,europe-west1,prod,security,quality,110.652,7.247,0.566,87.679,88.234,1
aiops-alerts-004-00169,2026-06-18,project-21,compute,asia-south1,sandbox,security,reliability,52.007,12.958,0.451,90.805,77.465,1
aiops-alerts-004-00170,2026-06-19,project-11,gke,global,dev,finops,security,64.805,13.821,0.746,199.841,100,1
aiops-alerts-004-00171,2026-06-20,project-01,cloud-run,us-east1,staging,finops,security,63.219,7.233,0.374,45.933,58.792,0
aiops-alerts-004-00172,2026-06-21,project-24,cloud-run,asia-south1,prod,platform,latency,53.997,5.906,0.517,121.089,68.433,1
aiops-alerts-004-00173,2026-06-22,project-19,cloud-sql,us-central1,prod,finops,cost,80.705,6.262,0.576,91.325,76.336,1
aiops-alerts-004-00174,2026-06-23,project-09,pubsub,us-east1,staging,mlops,security,41.248,7.998,0.529,237.401,86.235,1
aiops-alerts-004-00175,2026-06-24,project-02,compute,us-central1,dev,finops,cost,30.148,11.978,0.532,132.738,76.478,1
aiops-alerts-004-00176,2026-06-25,project-02,vertex-ai,us-east1,staging,backend,latency,35.724,7.086,0.553,127.394,66.971,1
aiops-alerts-004-00177,2026-06-26,project-19,cloud-run,asia-south1,sandbox,finops,cost,29.612,6.317,0.61,97.045,60.606,1
aiops-alerts-004-00178,2026-06-27,project-03,bigquery,us-east1,staging,backend,security,28.598,18.979,0.728,221.802,100,1
aiops-alerts-004-00179,2026-06-28,project-18,cloud-sql,asia-south1,dev,platform,cost,42.064,13.87,0.617,112.495,85.086,1
aiops-alerts-004-00180,2026-06-29,project-15,compute,us-east1,dev,finops,latency,37.152,9.302,0.627,44.127,63.088,0
aiops-alerts-004-00181,2026-01-01,project-16,bigquery,asia-south1,staging,mlops,latency,0.0,11.715,0.306,206.825,68.207,0
aiops-alerts-004-00182,2026-01-02,project-17,vertex-ai,global,dev,data,cost,22.966,11.315,0.443,122.882,67.865,1
aiops-alerts-004-00183,2026-01-03,project-06,pubsub,us-east1,prod,backend,quality,54.354,7.211,0.469,43.195,58.564,0
aiops-alerts-004-00184,2026-01-04,project-15,compute,us-central1,dev,backend,cost,27.417,8.904,0.475,147.326,68.482,1
aiops-alerts-004-00185,2026-01-05,project-06,vertex-ai,europe-west1,dev,platform,latency,58.716,6.698,0.523,156.887,77.364,1
aiops-alerts-004-00186,2026-01-06,project-01,vertex-ai,europe-west1,prod,backend,latency,84.882,8.281,0.806,150.807,99.234,1
aiops-alerts-004-00187,2026-01-07,project-16,gke,us-central1,dev,security,reliability,40.528,14.36,0.854,160.937,100,1
aiops-alerts-004-00188,2026-01-08,project-08,gke,europe-west1,dev,backend,cost,38.906,8.529,0.409,128.807,66.617,0
aiops-alerts-004-00189,2026-01-09,project-06,cloud-sql,asia-south1,dev,data,cost,49.301,10.781,0.358,94.587,68.735,0
aiops-alerts-004-00190,2026-01-10,project-12,compute,us-central1,dev,mlops,latency,63.028,8.826,0.79,188.827,97.841,1
aiops-alerts-004-00191,2026-01-11,project-03,cloud-run,us-central1,staging,platform,latency,52.831,5.171,0.616,0.0,52.117,0
aiops-alerts-004-00192,2026-01-12,project-17,vertex-ai,us-east1,dev,backend,latency,60.894,24.486,0.485,178.15,100,1
aiops-alerts-004-00193,2026-01-13,project-09,cloud-run,asia-south1,dev,platform,cost,44.099,5.371,0.424,112.639,59.234,0
aiops-alerts-004-00194,2026-01-14,project-06,bigquery,europe-west1,prod,platform,quality,78.051,9.382,0.801,21.389,80.363,1
aiops-alerts-004-00195,2026-01-15,project-03,cloud-run,europe-west1,prod,platform,reliability,59.717,19.619,0.608,73.133,98.624,1
aiops-alerts-004-00196,2026-01-16,project-12,gke,global,dev,mlops,quality,59.893,5.824,0.509,163.36,76.19,1
aiops-alerts-004-00197,2026-01-17,project-05,bigquery,global,staging,backend,reliability,62.834,7.983,0.77,144.654,88.664,1
aiops-alerts-004-00198,2026-01-18,project-22,bigquery,global,sandbox,mlops,cost,46.788,10.39,0.694,98.703,79.303,1
aiops-alerts-004-00199,2026-01-19,project-17,cloud-sql,us-central1,dev,security,security,58.478,4.144,0.585,174.977,76.129,1
aiops-alerts-004-00200,2026-01-20,project-05,gke,global,prod,mlops,latency,75.899,9.549,0.589,187.188,96.759,1
aiops-alerts-004-00201,2026-01-21,project-06,compute,global,sandbox,data,reliability,21.148,7.954,0.39,189.782,67.288,0
aiops-alerts-004-00202,2026-01-22,project-03,gke,us-east1,prod,mlops,security,68.957,10.966,0.792,134.952,97.123,1
aiops-alerts-004-00203,2026-01-23,project-01,cloud-run,us-east1,prod,finops,reliability,64.634,21.538,0.507,123.244,100,1
aiops-alerts-004-00204,2026-01-24,project-14,compute,europe-west1,dev,finops,quality,56.892,6.657,0.479,149.025,73.943,1
aiops-alerts-004-00205,2026-01-25,project-24,gke,us-central1,dev,data,quality,58.973,12.683,0.775,39.347,83.097,1
aiops-alerts-004-00206,2026-01-26,project-24,compute,us-east1,dev,platform,security,60.95,11.801,0.494,65.228,75.671,0
aiops-alerts-004-00207,2026-01-27,project-08,pubsub,global,staging,platform,reliability,43.824,16.692,0.583,79.15,86.234,1
aiops-alerts-004-00208,2026-01-28,project-17,cloud-sql,us-central1,prod,platform,security,80.831,5.468,0.405,190.796,83.049,1
aiops-alerts-004-00209,2026-01-29,project-03,pubsub,europe-west1,sandbox,finops,security,93.665,4.348,0.784,168.501,94.941,1
aiops-alerts-004-00210,2026-01-30,project-21,bigquery,europe-west1,sandbox,finops,latency,33.689,5.474,0.556,75.193,54.989,0
aiops-alerts-004-00211,2026-01-31,project-09,compute,europe-west1,sandbox,security,security,45.301,13.804,0.399,97.818,76.295,1
aiops-alerts-004-00212,2026-02-01,project-13,pubsub,us-east1,prod,mlops,security,71.466,5.368,0.591,222.519,90.674,1
aiops-alerts-004-00213,2026-02-02,project-07,vertex-ai,asia-south1,prod,backend,reliability,76.526,4.039,0.563,145.192,77.087,1
