record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,risk_detected
cloud-security-077-00017,2026-01-17,project-06,pubsub,europe-west1,prod,data,cost,70.32,9.853,0.565,67.243,77.184,1
cloud-security-077-00018,2026-01-18,project-18,cloud-sql,global,prod,security,cost,65.125,9.852,0.41,133.409,79.587,1
cloud-security-077-00019,2026-01-19,project-22,bigquery,asia-south1,dev,finops,reliability,26.657,6.727,0.483,75.509,52.943,0
cloud-security-077-00020,2026-01-20,project-19,bigquery,asia-south1,prod,backend,quality,50.435,7.287,0.794,82.046,74.41,1
cloud-security-077-00021,2026-01-21,project-12,cloud-run,global,dev,finops,cost,36.372,5.277,0.796,87.188,65.618,0
cloud-security-077-00022,2026-01-22,project-15,pubsub,us-east1,sandbox,data,latency,53.219,4.568,0.58,106.873,65.171,1
cloud-security-077-00023,2026-01-23,project-03,gke,us-central1,prod,mlops,latency,62.553,5.879,0.912,96.217,81.563,1
cloud-security-077-00024,2026-01-24,project-14,cloud-run,global,dev,security,quality,66.345,13.093,0.708,36.598,83.888,1
cloud-security-077-00025,2026-01-25,project-15,bigquery,europe-west1,prod,mlops,quality,62.9,8.867,0.813,30.673,75.633,1
cloud-security-077-00026,2026-01-26,project-11,vertex-ai,us-central1,prod,data,reliability,81.201,5.754,0.673,117.707,82.567,1
cloud-security-077-00027,2026-01-27,project-23,cloud-sql,us-east1,staging,data,quality,26.163,5.311,0.497,72.869,49.571,0
cloud-security-077-00028,2026-01-28,project-03,pubsub,us-central1,dev,platform,security,4.868,15.83,0.689,139.772,83.139,1
cloud-security-077-00029,2026-01-29,project-24,bigquery,europe-west1,prod,backend,latency,65.595,8.037,0.721,168.888,91.576,1
cloud-security-077-00030,2026-01-30,project-11,compute,us-central1,staging,security,cost,23.985,10.675,0.688,90.807,70.626,0
cloud-security-077-00031,2026-01-31,project-18,bigquery,us-east1,dev,mlops,reliability,82.686,9.821,0.592,221.65,100,1
cloud-security-077-00032,2026-02-01,project-24,bigquery,europe-west1,dev,backend,cost,54.515,6.967,0.208,87.511,55.379,0
cloud-security-077-00033,2026-02-02,project-07,vertex-ai,us-central1,sandbox,security,cost,27.026,11.684,0.454,236.243,87.064,1
cloud-security-077-00034,2026-02-03,project-04,cloud-run,asia-south1,dev,security,cost,45.317,7.14,0.463,111.578,64.998,0
cloud-security-077-00035,2026-02-04,project-08,vertex-ai,global,sandbox,finops,quality,64.197,9.404,0.839,191.032,100,1
cloud-security-077-00036,2026-02-05,project-16,cloud-sql,global,prod,data,reliability,66.542,12.319,0.396,138.722,86.124,1
cloud-security-077-00037,2026-02-06,project-04,compute,asia-south1,dev,finops,latency,36.699,6.675,0.438,192.136,71.769,1
cloud-security-077-00038,2026-02-07,project-16,gke,global,prod,backend,latency,53.499,11.136,0.395,136.547,78.447,1
cloud-security-077-00039,2026-02-08,project-22,pubsub,asia-south1,dev,security,latency,53.266,8.209,0.27,108.917,63.131,0
cloud-security-077-00040,2026-02-09,project-04,cloud-run,us-east1,sandbox,mlops,quality,52.404,12.691,0.29,145.666,79.347,1
cloud-security-077-00041,2026-02-10,project-21,gke,global,staging,data,latency,24.474,16.092,0.647,0.0,68.759,0
cloud-security-077-00042,2026-02-11,project-14,cloud-sql,us-central1,staging,platform,security,20.205,13.269,0.279,0.0,47.798,0
cloud-security-077-00043,2026-02-12,project-17,gke,europe-west1,dev,mlops,quality,62.195,10.784,0.627,215.539,100,1
cloud-security-077-00044,2026-02-13,project-16,bigquery,us-east1,dev,finops,quality,12.634,7.184,0.917,133.208,72.706,1
cloud-security-077-00045,2026-02-14,project-16,pubsub,global,staging,mlops,cost,28.557,10.412,0.576,76.514,65.608,1
cloud-security-077-00046,2026-02-15,project-02,vertex-ai,us-central1,prod,finops,security,85.04,11.832,0.901,120.822,100,1
cloud-security-077-00047,2026-02-16,project-05,gke,us-central1,sandbox,data,security,57.575,13.755,0.521,197.972,99.352,1
cloud-security-077-00048,2026-02-17,project-19,bigquery,asia-south1,staging,data,quality,64.054,8.182,0.732,127.868,85.778,1
cloud-security-077-00049,2026-02-18,project-15,compute,europe-west1,dev,finops,reliability,33.246,6.472,0.83,126.478,74.232,1
cloud-security-077-00050,2026-02-19,project-05,pubsub,us-east1,sandbox,security,latency,45.919,6.742,0.498,187.399,76.562,0
cloud-security-077-00051,2026-02-20,project-15,gke,europe-west1,dev,mlops,security,63.998,17.724,0.296,56.588,82.368,1
cloud-security-077-00052,2026-02-21,project-12,vertex-ai,us-central1,prod,data,latency,39.283,10.956,0.222,88.926,60.051,1
cloud-security-077-00053,2026-02-22,project-17,cloud-sql,asia-south1,dev,platform,cost,48.005,7.239,0.373,100.138,61.351,0
cloud-security-077-00054,2026-02-23,project-02,bigquery,asia-south1,staging,data,cost,48.965,10.201,0.493,182.108,84.752,1
cloud-security-077-00055,2026-02-24,project-23,compute,us-east1,sandbox,mlops,reliability,72.586,19.543,0.509,163.234,100,1
cloud-security-077-00056,2026-02-25,project-11,bigquery,asia-south1,prod,security,security,45.306,10.114,0.535,192.4,86.24,1
cloud-security-077-00057,2026-02-26,project-03,vertex-ai,global,sandbox,data,reliability,32.152,15.413,0.782,85.353,87.034,1
cloud-security-077-00058,2026-02-27,project-18,cloud-run,europe-west1,staging,mlops,cost,46.012,13.83,0.555,68.736,77.823,1
cloud-security-077-00059,2026-02-28,project-11,bigquery,global,dev,data,latency,51.139,11.47,0.751,209.654,100,1
cloud-security-077-00060,2026-03-01,project-19,compute,us-central1,prod,data,quality,64.014,17.223,0.654,217.814,100,1
cloud-security-077-00061,2026-03-02,project-19,pubsub,global,prod,security,cost,58.392,9.14,0.208,88.327,61.925,0
cloud-security-077-00062,2026-03-03,project-18,vertex-ai,asia-south1,prod,finops,security,52.1,26.351,0.456,93.935,100,1
cloud-security-077-00063,2026-03-04,project-22,pubsub,us-central1,staging,data,cost,69.219,10.715,0.707,131.777,93.191,1
cloud-security-077-00064,2026-03-05,project-16,pubsub,europe-west1,sandbox,backend,reliability,47.132,12.729,0.523,122.07,82.304,1
cloud-security-077-00065,2026-03-06,project-01,cloud-run,global,prod,platform,security,42.736,19.325,0.524,87.207,91.107,1
cloud-security-077-00066,2026-03-07,project-13,gke,global,staging,backend,quality,8.644,22.133,0.499,150.913,94.142,1
cloud-security-077-00067,2026-03-08,project-08,cloud-run,asia-south1,prod,mlops,reliability,39.014,10.049,0.162,113.496,59.324,0
cloud-security-077-00068,2026-03-09,project-09,compute,global,dev,data,quality,42.363,17.483,0.694,143.672,100,1
cloud-security-077-00069,2026-03-10,project-16,vertex-ai,us-east1,dev,finops,security,50.856,6.826,0.663,160.385,80.321,1
cloud-security-077-00070,2026-03-11,project-03,cloud-run,global,prod,platform,cost,86.106,8.707,0.493,250.179,100,1
cloud-security-077-00071,2026-03-12,project-19,compute,us-east1,dev,backend,quality,49.644,6.473,0.477,32.256,53.878,0
cloud-security-077-00072,2026-03-13,project-20,vertex-ai,asia-south1,prod,finops,security,49.188,18.548,0.784,60.185,96.711,1
cloud-security-077-00073,2026-03-14,project-22,pubsub,us-central1,prod,finops,quality,72.61,10.796,0.658,74.389,84.483,1
cloud-security-077-00074,2026-03-15,project-22,compute,asia-south1,staging,backend,cost,42.009,6.163,0.591,211.781,80.653,1
cloud-security-077-00075,2026-03-16,project-14,compute,asia-south1,prod,backend,reliability,37.825,3.671,0.376,142.049,55.68,0
cloud-security-077-00076,2026-03-17,project-23,gke,europe-west1,dev,backend,latency,80.795,16.651,0.55,130.095,100,1
cloud-security-077-00077,2026-03-18,project-01,pubsub,europe-west1,prod,data,cost,86.268,11.629,0.388,87.586,83.681,1
cloud-security-077-00078,2026-03-19,project-07,compute,europe-west1,dev,security,quality,49.936,10.692,0.665,218.59,97.578,1
cloud-security-077-00079,2026-03-20,project-06,cloud-sql,us-central1,staging,security,latency,58.309,8.735,0.401,191.808,82.797,1
cloud-security-077-00080,2026-03-21,project-06,bigquery,global,prod,finops,quality,52.942,11.564,0.707,107.504,85.935,1
cloud-security-077-00081,2026-03-22,project-17,compute,global,staging,finops,latency,55.5,6.674,0.619,65.998,66.287,0
cloud-security-077-00082,2026-03-23,project-15,cloud-sql,europe-west1,staging,data,reliability,40.818,15.782,0.445,225.16,99.522,1
cloud-security-077-00083,2026-03-24,project-04,cloud-run,asia-south1,prod,mlops,quality,64.536,15.9,0.686,90.101,96.837,1
cloud-security-077-00084,2026-03-25,project-21,vertex-ai,global,dev,finops,cost,55.487,6.032,0.714,109.007,74.382,1
cloud-security-077-00085,2026-03-26,project-05,compute,europe-west1,sandbox,data,quality,47.507,10.056,0.574,150.786,82.171,1
cloud-security-077-00086,2026-03-27,project-06,cloud-sql,asia-south1,prod,finops,cost,72.274,6.292,0.58,137.361,80.309,1
cloud-security-077-00087,2026-03-28,project-15,cloud-run,europe-west1,prod,backend,latency,62.243,12.147,0.803,128.825,97.02,1
cloud-security-077-00088,2026-03-29,project-04,cloud-run,asia-south1,dev,mlops,quality,38.97,5.728,0.272,123.82,54.582,0
cloud-security-077-00089,2026-03-30,project-12,cloud-sql,us-east1,prod,data,quality,52.792,9.095,0.847,0.273,69.384,0
cloud-security-077-00090,2026-03-31,project-21,gke,us-central1,staging,backend,cost,26.228,6.438,0.51,131.454,61.222,0
cloud-security-077-00091,2026-04-01,project-05,gke,asia-south1,staging,mlops,quality,45.448,17.525,0.379,92.708,83.583,1
cloud-security-077-00092,2026-04-02,project-08,compute,europe-west1,dev,platform,cost,58.092,24.392,0.342,162.339,100,1
cloud-security-077-00093,2026-04-03,project-01,pubsub,asia-south1,prod,mlops,latency,69.526,5.733,0.527,166.459,80.431,1
cloud-security-077-00094,2026-04-04,project-13,vertex-ai,global,staging,backend,security,42.303,8.372,0.47,112.932,67.26,1
cloud-security-077-00095,2026-04-05,project-22,cloud-run,europe-west1,prod,backend,cost,67.205,7.005,0.386,49.316,60.569,0
cloud-security-077-00096,2026-04-06,project-16,bigquery,europe-west1,staging,security,reliability,11.337,5.659,0.447,186.637,60.035,1
cloud-security-077-00097,2026-04-07,project-05,gke,asia-south1,staging,finops,latency,0.597,14.847,0.385,103.769,63.46,0
cloud-security-077-00098,2026-04-08,project-09,cloud-run,global,dev,data,reliability,32.88,20.257,0.385,131.504,91.427,1
cloud-security-077-00099,2026-04-09,project-20,bigquery,europe-west1,prod,backend,security,83.602,18.043,0.625,249.012,100,1
cloud-security-077-00100,2026-04-10,project-13,cloud-run,us-east1,prod,platform,security,67.42,8.488,0.885,164.091,98.307,1
cloud-security-077-00101,2026-04-11,project-13,compute,us-central1,prod,finops,cost,53.475,5.96,0.417,82.792,59.292,0
cloud-security-077-00102,2026-04-12,project-11,gke,asia-south1,prod,security,cost,70.721,4.615,0.765,58.592,70.84,0
cloud-security-077-00103,2026-04-13,project-22,cloud-sql,global,sandbox,data,security,44.934,4.531,0.435,148.86,63.233,1
cloud-security-077-00104,2026-04-14,project-11,compute,us-east1,staging,backend,reliability,71.887,11.511,0.853,177.215,100,1
cloud-security-077-00105,2026-04-15,project-22,compute,us-east1,prod,security,reliability,55.416,17.146,0.772,180.35,100,1
cloud-security-077-00106,2026-04-16,project-12,cloud-sql,asia-south1,prod,data,security,52.281,7.054,0.707,106.287,75.003,0
cloud-security-077-00107,2026-04-17,project-24,gke,europe-west1,dev,finops,latency,70.289,4.994,0.322,101.22,62.285,0
cloud-security-077-00108,2026-04-18,project-19,cloud-run,us-east1,prod,security,security,73.277,19.644,0.568,115.093,100,1
cloud-security-077-00109,2026-04-19,project-24,vertex-ai,us-east1,staging,backend,quality,58.729,11.027,0.506,97.183,78.167,1
cloud-security-077-00110,2026-04-20,project-19,pubsub,us-central1,prod,security,reliability,75.328,9.371,0.627,49.899,77.452,1
cloud-security-077-00111,2026-04-21,project-09,pubsub,europe-west1,prod,backend,reliability,72.918,7.666,0.373,144.454,77.53,1
cloud-security-077-00112,2026-04-22,project-17,pubsub,us-central1,staging,data,quality,52.455,9.617,0.719,49.398,73.168,1
cloud-security-077-00113,2026-04-23,project-02,bigquery,us-central1,prod,mlops,reliability,70.363,5.13,0.308,137.562,67.438,1
cloud-security-077-00114,2026-04-24,project-14,bigquery,us-east1,staging,security,security,0.0,8.575,0.531,86.043,51.141,0
cloud-security-077-00115,2026-04-25,project-24,compute,asia-south1,prod,finops,security,48.225,11.565,0.486,133.679,80.369,1
cloud-security-077-00116,2026-04-26,project-04,vertex-ai,us-east1,staging,data,latency,42.583,9.515,0.532,80.485,67.463,1
cloud-security-077-00117,2026-04-27,project-15,cloud-run,asia-south1,sandbox,finops,quality,42.218,10.238,0.874,151.841,91.398,1
cloud-security-077-00118,2026-04-28,project-06,gke,global,prod,finops,security,69.934,5.238,0.677,49.165,67.564,0
cloud-security-077-00119,2026-04-29,project-06,bigquery,us-central1,dev,backend,latency,41.565,10.094,0.173,161.953,67.774,0
cloud-security-077-00120,2026-04-30,project-24,compute,us-east1,sandbox,finops,reliability,21.292,22.848,0.515,113.706,95.371,1
cloud-security-077-00121,2026-05-01,project-01,vertex-ai,global,prod,security,cost,59.157,8.768,0.443,105.151,72.003,1
cloud-security-077-00122,2026-05-02,project-06,vertex-ai,global,dev,mlops,cost,82.5,12.835,0.575,191.768,100,1
cloud-security-077-00123,2026-05-03,project-17,vertex-ai,global,prod,platform,quality,100.495,4.966,0.363,152.396,81.69,1
cloud-security-077-00124,2026-05-04,project-16,compute,global,dev,data,reliability,96.19,15.422,0.749,142.329,100,1
cloud-security-077-00125,2026-05-05,project-20,cloud-sql,europe-west1,prod,finops,latency,84.628,6.473,0.891,124.385,94.048,1
cloud-security-077-00126,2026-05-06,project-17,vertex-ai,us-east1,staging,finops,reliability,24.789,15.093,0.781,188.258,98.682,1
cloud-security-077-00127,2026-05-07,project-24,compute,europe-west1,dev,platform,latency,38.238,3.102,0.255,110.851,45.712,0
cloud-security-077-00128,2026-05-08,project-03,pubsub,us-central1,dev,mlops,quality,0.757,7.638,0.667,103.751,56.562,0
cloud-security-077-00129,2026-05-09,project-08,gke,us-central1,prod,mlops,latency,21.954,9.989,0.454,77.414,58.171,0
cloud-security-077-00130,2026-05-10,project-20,pubsub,us-east1,prod,platform,latency,47.211,12.267,0.664,144.34,89.436,1
cloud-security-077-00131,2026-05-11,project-18,vertex-ai,europe-west1,prod,platform,reliability,46.202,7.859,0.332,13.695,48.126,0
cloud-security-077-00132,2026-05-12,project-06,pubsub,global,prod,platform,reliability,40.096,8.372,0.422,219.225,80.309,1
cloud-security-077-00133,2026-05-13,project-15,compute,global,prod,platform,security,75.372,4.644,0.291,105.92,62.848,0
cloud-security-077-00134,2026-05-14,project-22,cloud-sql,global,dev,platform,quality,81.931,7.914,0.751,56.032,81.598,1
cloud-security-077-00135,2026-05-15,project-24,cloud-run,us-central1,staging,platform,security,34.174,9.371,0.499,159.574,74.563,0
cloud-security-077-00136,2026-05-16,project-03,vertex-ai,asia-south1,prod,mlops,security,67.646,7.655,0.15,103.923,61.943,0
cloud-security-077-00137,2026-05-17,project-13,gke,asia-south1,prod,finops,cost,77.775,6.899,0.853,136.293,93.05,1
cloud-security-077-00138,2026-05-18,project-15,compute,us-east1,dev,mlops,security,20.288,7.546,0.639,38.821,52.735,0
cloud-security-077-00139,2026-05-19,project-04,gke,us-central1,staging,backend,cost,20.76,7.592,0.023,118.766,43.106,0
cloud-security-077-00140,2026-05-20,project-23,vertex-ai,europe-west1,dev,platform,cost,33.532,6.256,0.628,80.765,60.092,0
cloud-security-077-00141,2026-05-21,project-06,cloud-run,us-central1,prod,data,quality,61.935,7.433,0.895,198.31,99.266,1
cloud-security-077-00142,2026-05-22,project-08,cloud-run,global,dev,security,latency,10.741,10.809,0.863,0.0,59.185,0
cloud-security-077-00143,2026-05-23,project-01,vertex-ai,us-central1,staging,platform,reliability,48.967,10.683,0.453,92.884,71.466,1
cloud-security-077-00144,2026-05-24,project-09,vertex-ai,us-central1,staging,backend,latency,60.135,6.509,0.482,217.64,84.844,1
cloud-security-077-00145,2026-05-25,project-21,pubsub,global,sandbox,finops,cost,24.78,9.697,0.592,71.218,62.405,0
cloud-security-077-00146,2026-05-26,project-07,cloud-sql,us-east1,staging,finops,reliability,27.252,6.317,0.26,91.694,46.75,0
cloud-security-077-00147,2026-05-27,project-22,cloud-sql,global,dev,data,latency,45.76,18.333,0.693,98.999,97.485,1
cloud-security-077-00148,2026-05-28,project-24,cloud-run,asia-south1,sandbox,platform,security,46.481,24.486,0.14,121.636,96.041,1
cloud-security-077-00149,2026-05-29,project-13,pubsub,global,prod,data,security,85.647,11.254,0.576,181.859,100,1
cloud-security-077-00150,2026-05-30,project-22,vertex-ai,global,dev,mlops,cost,21.376,8.799,0.571,258.882,85.751,1
cloud-security-077-00151,2026-05-31,project-05,cloud-run,global,prod,security,latency,66.051,8.105,0.608,128.187,82.003,1
cloud-security-077-00152,2026-06-01,project-04,bigquery,asia-south1,dev,data,latency,16.128,5.03,0.604,116.525,55.515,0
cloud-security-077-00153,2026-06-02,project-21,vertex-ai,us-east1,prod,platform,quality,71.285,6.196,0.541,64.628,67.767,1
cloud-security-077-00154,2026-06-03,project-14,pubsub,us-central1,sandbox,finops,reliability,63.05,7.449,0.274,146.431,70.393,1
cloud-security-077-00155,2026-06-04,project-04,compute,global,sandbox,backend,reliability,12.482,4.981,0.452,115.248,48.618,0
cloud-security-077-00156,2026-06-05,project-03,bigquery,global,sandbox,mlops,quality,62.667,7.54,0.404,84.141,65.937,0
cloud-security-077-00157,2026-06-06,project-13,bigquery,europe-west1,staging,backend,quality,40.95,8.07,0.538,144.892,73.123,1
cloud-security-077-00158,2026-06-07,project-07,gke,global,staging,platform,security,49.116,13.934,0.432,115.259,81.632,1
cloud-security-077-00159,2026-06-08,project-03,pubsub,europe-west1,prod,mlops,reliability,70.785,10.834,0.203,53.859,65.014,0
cloud-security-077-00160,2026-06-09,project-21,cloud-sql,europe-west1,dev,mlops,reliability,64.808,4.261,0.841,108.683,77.91,1
cloud-security-077-00161,2026-06-10,project-09,cloud-sql,global,staging,mlops,reliability,20.34,14.698,0.278,131.361,70.301,1
cloud-security-077-00162,2026-06-11,project-17,cloud-sql,us-east1,prod,finops,security,57.904,6.822,0.556,43.565,61.998,0
cloud-security-077-00163,2026-06-12,project-05,cloud-sql,us-east1,staging,backend,reliability,39.636,5.375,0.608,172.958,72.917,1
cloud-security-077-00164,2026-06-13,project-15,bigquery,us-east1,sandbox,backend,security,40.931,5.885,0.905,76.594,70.902,1
cloud-security-077-00165,2026-06-14,project-11,vertex-ai,global,dev,platform,quality,40.08,11.001,0.304,96.452,64.403,0
cloud-security-077-00166,2026-06-15,project-13,cloud-run,asia-south1,dev,backend,reliability,47.118,5.387,0.445,109.689,60.632,0
cloud-security-077-00167,2026-06-16,project-06,compute,asia-south1,prod,data,quality,93.078,6.732,0.779,71.728,86.011,1
cloud-security-077-00168,2026-06-17,project-24,vertex-ai,us-central1,dev,data,security,33.689,4.969,0.927,50.72,63.227,1
cloud-security-077-00169,2026-06-18,project-21,bigquery,global,dev,platform,reliability,15.866,8.059,0.351,236.249,71.095,1
cloud-security-077-00170,2026-06-19,project-22,cloud-run,asia-south1,staging,platform,latency,44.294,29.612,0.469,147.69,100,1
cloud-security-077-00171,2026-06-20,project-03,pubsub,global,prod,backend,cost,64.693,9.902,0.399,67.742,69.591,1
cloud-security-077-00172,2026-06-21,project-15,pubsub,asia-south1,prod,finops,quality,101.642,7.348,0.786,111.786,96.532,1
cloud-security-077-00173,2026-06-22,project-13,vertex-ai,asia-south1,staging,finops,quality,51.36,11.221,0.773,137.86,91.318,1
cloud-security-077-00174,2026-06-23,project-21,vertex-ai,europe-west1,dev,platform,security,67.958,6.494,0.859,69.596,79.152,1
cloud-security-077-00175,2026-06-24,project-16,bigquery,us-east1,prod,data,reliability,68.298,12.181,0.549,158.355,94.635,1
cloud-security-077-00176,2026-06-25,project-04,gke,us-east1,staging,mlops,reliability,74.932,13.09,0.591,9.686,78.867,1
cloud-security-077-00177,2026-06-26,project-10,cloud-run,asia-south1,prod,backend,cost,89.243,11.154,0.325,72.383,79.192,1
cloud-security-077-00178,2026-06-27,project-06,cloud-sql,europe-west1,sandbox,mlops,reliability,56.328,14.23,0.304,120.386,81.114,1
cloud-security-077-00179,2026-06-28,project-06,bigquery,europe-west1,sandbox,mlops,reliability,43.478,18.886,0.217,50.47,74.24,1
cloud-security-077-00180,2026-06-29,project-08,pubsub,europe-west1,staging,mlops,cost,11.721,4.471,0.547,170.548,58.551,0
cloud-security-077-00181,2026-01-01,project-20,vertex-ai,asia-south1,staging,finops,reliability,82.882,7.721,0.582,145.459,88.607,1
cloud-security-077-00182,2026-01-02,project-14,gke,europe-west1,prod,platform,reliability,61.001,19.535,0.434,194.821,100,1
cloud-security-077-00183,2026-01-03,project-19,cloud-run,us-east1,staging,platform,security,72.646,5.078,0.532,158.082,78.948,1
cloud-security-077-00184,2026-01-04,project-24,pubsub,europe-west1,staging,backend,latency,64.619,8.226,0.563,74.38,72.363,1
cloud-security-077-00185,2026-01-05,project-12,gke,global,sandbox,backend,reliability,44.898,6.279,0.457,142.152,67.091,1
cloud-security-077-00186,2026-01-06,project-22,cloud-run,europe-west1,prod,security,cost,74.926,3.675,0.767,83.339,73.798,1
cloud-security-077-00187,2026-01-07,project-01,cloud-sql,europe-west1,dev,finops,security,55.1,12.356,0.407,119.405,79.774,1
cloud-security-077-00188,2026-01-08,project-01,compute,us-central1,prod,security,security,72.659,9.573,0.312,38.712,64.333,0
cloud-security-077-00189,2026-01-09,project-01,cloud-sql,europe-west1,dev,security,latency,55.338,7.268,0.564,63.24,65.289,1
cloud-security-077-00190,2026-01-10,project-18,bigquery,asia-south1,sandbox,platform,security,54.013,14.137,0.465,210.83,98.912,1
cloud-security-077-00191,2026-01-11,project-12,compute,global,prod,finops,security,53.066,10.432,0.198,148.993,71.573,1
cloud-security-077-00192,2026-01-12,project-19,compute,asia-south1,dev,backend,reliability,48.171,19.374,0.565,21.885,85.032,1
cloud-security-077-00193,2026-01-13,project-22,compute,asia-south1,staging,security,reliability,33.167,5.474,0.695,212.58,79.707,1
cloud-security-077-00194,2026-01-14,project-11,cloud-sql,europe-west1,staging,security,cost,66.185,7.132,0.776,81.403,78.837,1
cloud-security-077-00195,2026-01-15,project-05,vertex-ai,us-east1,prod,security,security,71.142,8.726,0.827,37.61,79.69,1
cloud-security-077-00196,2026-01-16,project-18,cloud-run,us-central1,dev,security,cost,15.188,18.865,0.655,178.241,98.253,1
cloud-security-077-00197,2026-01-17,project-03,compute,asia-south1,prod,data,latency,44.721,17.948,0.329,114.13,85.69,1
cloud-security-077-00198,2026-01-18,project-11,vertex-ai,europe-west1,prod,security,quality,84.882,12.62,0.662,191.608,100,1
cloud-security-077-00199,2026-01-19,project-21,compute,global,dev,security,reliability,56.648,15.655,0.28,157.583,89.136,1
cloud-security-077-00200,2026-01-20,project-13,cloud-run,europe-west1,prod,security,quality,91.377,3.719,0.452,172.594,81.65,1
cloud-security-077-00201,2026-01-21,project-23,pubsub,us-east1,sandbox,security,reliability,81.639,11.283,0.793,157.41,100,1
cloud-security-077-00202,2026-01-22,project-02,pubsub,global,prod,mlops,cost,89.377,11.527,0.39,84.971,84.22,1
cloud-security-077-00203,2026-01-23,project-12,cloud-sql,asia-south1,prod,mlops,reliability,63.748,3.589,0.487,80.643,59.492,1
cloud-security-077-00204,2026-01-24,project-13,pubsub,asia-south1,dev,mlops,quality,39.084,11.279,0.676,175.225,89.211,1
cloud-security-077-00205,2026-01-25,project-24,cloud-run,asia-south1,dev,backend,latency,22.17,8.388,0.669,14.889,52.918,0
cloud-security-077-00206,2026-01-26,project-10,gke,europe-west1,dev,backend,security,30.191,14.303,0.601,136.815,84.928,1
cloud-security-077-00207,2026-01-27,project-11,bigquery,asia-south1,prod,finops,quality,84.12,11.237,0.886,150.528,100,1
cloud-security-077-00208,2026-01-28,project-17,pubsub,global,sandbox,data,latency,26.929,18.096,0.612,75.669,84.104,1
cloud-security-077-00209,2026-01-29,project-18,cloud-sql,us-central1,dev,security,quality,57.352,2.585,0.895,100.536,72.091,1
cloud-security-077-00210,2026-01-30,project-13,cloud-sql,us-east1,sandbox,security,reliability,45.174,8.974,0.67,126.674,78.674,1
cloud-security-077-00211,2026-01-31,project-14,pubsub,us-east1,prod,backend,quality,81.577,16.009,0.451,0.0,81.691,1
cloud-security-077-00212,2026-02-01,project-12,cloud-sql,asia-south1,dev,mlops,quality,55.559,9.531,0.381,119.893,72.504,1
cloud-security-077-00213,2026-02-02,project-24,pubsub,asia-south1,sandbox,backend,security,70.416,15.272,0.031,51.477,68.872,1
cloud-security-077-00214,2026-02-03,project-03,bigquery,asia-south1,prod,backend,cost,92.532,5.394,0.854,160.356,98.247,1
cloud-security-077-00215,2026-02-04,project-02,pubsub,global,prod,data,cost,55.431,7.391,0.514,100.555,69.301,1
cloud-security-077-00216,2026-02-05,project-07,cloud-run,us-east1,dev,backend,security,33.878,7.691,0.289,100.961,54.641,0
cloud-security-077-00217,2026-02-06,project-16,vertex-ai,us-central1,prod,backend,latency,66.53,10.228,0.392,226.311,93.875,1
cloud-security-077-00218,2026-02-07,project-08,compute,asia-south1,sandbox,data,reliability,6.313,15.184,0.452,89.56,66.52,1
cloud-security-077-00219,2026-02-08,project-04,compute,europe-west1,staging,finops,security,36.322,6.269,0.605,122.111,66.323,1
cloud-security-077-00220,2026-02-09,project-13,cloud-sql,us-east1,sandbox,platform,quality,44.415,6.205,0.568,172.749,75.096,0
