record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,model_promoted
vertex-ai-020-00029,2026-01-29,project-20,cloud-run,us-east1,prod,security,cost,67.595,10.814,0.655,66.764,81.552,1
vertex-ai-020-00030,2026-01-30,project-10,cloud-run,asia-south1,prod,data,quality,78.848,11.982,0.595,115.832,93.272,1
vertex-ai-020-00031,2026-01-31,project-13,cloud-run,us-central1,staging,data,cost,41.501,11.709,0.464,85.293,70.525,1
vertex-ai-020-00032,2026-02-01,project-20,cloud-sql,us-east1,staging,security,cost,54.801,6.487,0.42,167.725,73.477,0
vertex-ai-020-00033,2026-02-02,project-17,pubsub,us-central1,prod,backend,reliability,60.115,4.059,0.033,160.397,55.057,0
vertex-ai-020-00034,2026-02-03,project-17,compute,us-central1,dev,data,reliability,35.417,7.143,0.455,185.999,72.113,0
vertex-ai-020-00035,2026-02-04,project-04,compute,europe-west1,prod,finops,security,77.653,3.718,0.835,183.478,91.836,1
vertex-ai-020-00036,2026-02-05,project-03,cloud-run,europe-west1,prod,platform,cost,61.681,18.306,0.897,15.372,97.939,1
vertex-ai-020-00037,2026-02-06,project-21,bigquery,global,prod,platform,security,79.955,4.015,0.918,95.976,83.479,1
vertex-ai-020-00038,2026-02-07,project-14,cloud-run,asia-south1,dev,platform,security,92.769,5.952,0.271,44.301,62.303,0
vertex-ai-020-00039,2026-02-08,project-01,pubsub,us-central1,dev,data,quality,36.645,20.128,0.439,94.837,88.986,1
vertex-ai-020-00040,2026-02-09,project-23,cloud-run,us-central1,prod,finops,quality,50.675,7.402,0.879,147.2,87.239,1
vertex-ai-020-00041,2026-02-10,project-15,cloud-sql,global,prod,platform,cost,82.469,7.608,0.627,301.836,100,1
vertex-ai-020-00042,2026-02-11,project-24,cloud-sql,us-east1,prod,finops,quality,67.326,13.327,0.574,149.96,96.62,1
vertex-ai-020-00043,2026-02-12,project-14,cloud-sql,asia-south1,prod,security,reliability,97.301,9.146,0.518,210.239,100,1
vertex-ai-020-00044,2026-02-13,project-22,pubsub,europe-west1,dev,security,security,53.272,13.429,0.692,149.516,96.004,1
vertex-ai-020-00045,2026-02-14,project-05,cloud-run,asia-south1,dev,data,quality,56.729,15.712,0.704,89.025,94.139,1
vertex-ai-020-00046,2026-02-15,project-13,cloud-sql,europe-west1,prod,backend,latency,93.369,17.025,0.097,143.701,96.756,1
vertex-ai-020-00047,2026-02-16,project-03,gke,us-central1,prod,platform,reliability,29.212,10.136,0.559,248.492,89.678,1
vertex-ai-020-00048,2026-02-17,project-02,gke,asia-south1,dev,finops,security,18.987,8.254,0.744,193.649,80.185,1
vertex-ai-020-00049,2026-02-18,project-15,compute,europe-west1,prod,data,latency,76.601,11.126,0.383,145.204,87.352,1
vertex-ai-020-00050,2026-02-19,project-04,cloud-sql,us-east1,prod,platform,quality,82.448,10.251,0.427,133.959,87.256,1
vertex-ai-020-00051,2026-02-20,project-15,gke,global,prod,finops,security,68.572,21.051,0.34,170.234,100,1
vertex-ai-020-00052,2026-02-21,project-18,cloud-sql,asia-south1,dev,security,latency,50.78,34.436,0.698,27.596,100,1
vertex-ai-020-00053,2026-02-22,project-16,gke,us-central1,staging,security,latency,20.606,12.646,0.457,118.742,70.031,1
vertex-ai-020-00054,2026-02-23,project-15,bigquery,us-east1,sandbox,security,latency,39.839,11.687,0.451,114.276,73.664,1
vertex-ai-020-00055,2026-02-24,project-12,cloud-sql,europe-west1,prod,data,cost,45.66,5.253,0.815,100.135,71.366,0
vertex-ai-020-00056,2026-02-25,project-01,cloud-sql,asia-south1,dev,backend,quality,0.0,19.029,0.407,112.522,75.055,1
vertex-ai-020-00057,2026-02-26,project-03,vertex-ai,us-east1,dev,finops,security,66.627,6.424,0.516,139.047,76.646,1
vertex-ai-020-00058,2026-02-27,project-21,pubsub,us-central1,dev,mlops,cost,27.206,7.869,0.431,74.353,53.811,0
vertex-ai-020-00059,2026-02-28,project-01,gke,us-central1,prod,data,security,68.583,5.251,0.285,131.437,65.399,0
vertex-ai-020-00060,2026-03-01,project-05,cloud-sql,us-east1,staging,security,security,29.204,8.612,0.447,149.947,67.828,1
vertex-ai-020-00061,2026-03-02,project-10,vertex-ai,us-central1,prod,finops,reliability,74.02,7.053,0.418,135.122,76.699,1
vertex-ai-020-00062,2026-03-03,project-14,pubsub,global,staging,backend,quality,60.954,7.133,0.694,165.29,86.372,1
vertex-ai-020-00063,2026-03-04,project-03,bigquery,asia-south1,dev,mlops,quality,38.186,6.082,0.348,61.559,48.714,0
vertex-ai-020-00064,2026-03-05,project-14,cloud-run,us-east1,staging,security,latency,32.624,13.43,0.638,216.601,96.673,1
vertex-ai-020-00065,2026-03-06,project-06,cloud-run,us-east1,dev,finops,cost,63.237,5.426,0.341,98.214,61.051,0
vertex-ai-020-00066,2026-03-07,project-18,pubsub,us-east1,prod,backend,cost,77.601,9.489,0.273,212.686,89.873,1
vertex-ai-020-00067,2026-03-08,project-24,vertex-ai,europe-west1,prod,security,security,43.539,14.449,0.741,113.831,91.488,1
vertex-ai-020-00068,2026-03-09,project-08,cloud-sql,europe-west1,sandbox,finops,security,57.504,3.666,0.483,46.355,52.346,0
vertex-ai-020-00069,2026-03-10,project-09,vertex-ai,asia-south1,sandbox,mlops,quality,47.775,9.17,0.483,127.499,73.617,1
vertex-ai-020-00070,2026-03-11,project-07,compute,europe-west1,staging,security,quality,42.311,11.122,0.522,197.155,87.782,1
vertex-ai-020-00071,2026-03-12,project-19,cloud-run,us-east1,staging,finops,quality,14.518,5.081,0.521,143.45,56.092,0
vertex-ai-020-00072,2026-03-13,project-11,cloud-run,asia-south1,prod,mlops,reliability,79.468,5.066,0.52,116.921,74.885,0
vertex-ai-020-00073,2026-03-14,project-09,gke,asia-south1,prod,data,security,61.812,8.334,0.815,255.419,100,1
vertex-ai-020-00074,2026-03-15,project-03,cloud-run,europe-west1,sandbox,data,reliability,67.336,22.08,0.499,189.094,100,1
vertex-ai-020-00075,2026-03-16,project-10,vertex-ai,us-east1,dev,backend,cost,65.534,12.297,0.504,61.878,78.294,1
vertex-ai-020-00076,2026-03-17,project-14,pubsub,asia-south1,prod,security,cost,71.843,6.825,0.754,104.666,82.724,1
vertex-ai-020-00077,2026-03-18,project-13,cloud-sql,global,staging,backend,security,13.836,18.568,0.717,32.478,77.999,1
vertex-ai-020-00078,2026-03-19,project-10,gke,us-central1,prod,mlops,reliability,77.972,6.783,0.533,119.349,79.177,1
vertex-ai-020-00079,2026-03-20,project-10,bigquery,europe-west1,prod,backend,cost,36.232,9.193,0.347,131.927,65.516,0
vertex-ai-020-00080,2026-03-21,project-01,cloud-run,asia-south1,prod,mlops,security,66.224,23.692,0.417,167.785,100,1
vertex-ai-020-00081,2026-03-22,project-15,pubsub,asia-south1,prod,data,latency,65.491,8.09,0.462,163.195,81.768,1
vertex-ai-020-00082,2026-03-23,project-14,cloud-sql,us-central1,prod,finops,cost,53.515,7.781,0.616,112.868,74.906,1
vertex-ai-020-00083,2026-03-24,project-24,cloud-sql,asia-south1,prod,finops,cost,76.16,6.395,0.171,113.206,64.072,0
vertex-ai-020-00084,2026-03-25,project-18,compute,asia-south1,prod,security,latency,67.618,6.665,0.852,97.298,83.227,1
vertex-ai-020-00085,2026-03-26,project-12,bigquery,asia-south1,sandbox,data,cost,101.538,11.312,0.524,51.666,87.808,1
vertex-ai-020-00086,2026-03-27,project-11,compute,global,dev,backend,security,67.546,6.666,0.737,179.197,91.123,1
vertex-ai-020-00087,2026-03-28,project-19,vertex-ai,europe-west1,prod,finops,cost,42.403,7.328,0.32,37.138,48.556,0
vertex-ai-020-00088,2026-03-29,project-09,bigquery,us-east1,dev,platform,reliability,53.609,5.474,0.337,59.271,51.975,0
vertex-ai-020-00089,2026-03-30,project-23,cloud-sql,europe-west1,dev,finops,cost,20.643,15.727,0.505,129.425,80.471,1
vertex-ai-020-00090,2026-03-31,project-21,compute,us-east1,prod,platform,reliability,57.927,6.79,0.743,133.705,81.621,1
vertex-ai-020-00091,2026-04-01,project-18,cloud-run,europe-west1,staging,finops,reliability,91.166,13.23,0.827,99.44,100,1
vertex-ai-020-00092,2026-04-02,project-21,compute,europe-west1,dev,backend,latency,10.836,16.032,0.443,153.247,79.054,1
vertex-ai-020-00093,2026-04-03,project-20,vertex-ai,us-central1,dev,mlops,quality,39.496,6.168,0.511,126.481,64.546,1
vertex-ai-020-00094,2026-04-04,project-07,cloud-run,us-central1,staging,mlops,latency,41.531,6.877,0.382,44.72,50.474,0
vertex-ai-020-00095,2026-04-05,project-19,gke,global,sandbox,backend,cost,51.211,13.133,0.444,57.147,72.441,1
vertex-ai-020-00096,2026-04-06,project-22,vertex-ai,us-central1,dev,finops,reliability,33.124,8.011,0.806,185.867,85.601,1
vertex-ai-020-00097,2026-04-07,project-01,cloud-run,asia-south1,sandbox,platform,security,5.52,7.15,0.428,51.973,41.175,0
vertex-ai-020-00098,2026-04-08,project-11,bigquery,us-east1,dev,mlops,reliability,41.527,14.311,0.93,115.068,97.258,1
vertex-ai-020-00099,2026-04-09,project-10,cloud-sql,us-central1,prod,platform,quality,86.917,11.895,0.648,127.698,99.479,1
vertex-ai-020-00100,2026-04-10,project-12,compute,asia-south1,prod,security,reliability,75.675,17.191,0.297,206.603,100,1
vertex-ai-020-00101,2026-04-11,project-03,cloud-run,global,staging,platform,security,63.108,8.953,0.605,153.811,86.584,1
vertex-ai-020-00102,2026-04-12,project-20,bigquery,asia-south1,prod,backend,reliability,36.802,7.56,0.644,168.145,77.582,1
vertex-ai-020-00103,2026-04-13,project-22,bigquery,us-east1,prod,mlops,reliability,94.006,26.055,0.601,45.973,100,1
vertex-ai-020-00104,2026-04-14,project-08,compute,europe-west1,sandbox,backend,security,77.469,7.051,0.288,129.695,72.56,1
vertex-ai-020-00105,2026-04-15,project-11,gke,europe-west1,prod,finops,latency,39.308,12.757,0.435,139.749,79.129,1
vertex-ai-020-00106,2026-04-16,project-16,compute,us-central1,prod,finops,quality,67.494,16.564,0.63,180.734,100,1
vertex-ai-020-00107,2026-04-17,project-18,bigquery,us-central1,prod,platform,cost,69.363,10.767,0.774,121.079,94.147,1
vertex-ai-020-00108,2026-04-18,project-14,gke,us-east1,dev,mlops,latency,23.928,8.876,0.679,139.304,73.166,1
vertex-ai-020-00109,2026-04-19,project-04,gke,us-east1,prod,security,security,55.634,12.067,0.589,103.914,83.397,1
vertex-ai-020-00110,2026-04-20,project-08,pubsub,global,sandbox,finops,latency,43.955,9.043,0.641,56.525,67.163,0
vertex-ai-020-00111,2026-04-21,project-01,cloud-sql,europe-west1,prod,data,latency,61.39,4.093,0.576,67.926,61.103,1
vertex-ai-020-00112,2026-04-22,project-12,pubsub,global,prod,platform,reliability,58.215,12.532,0.797,160.636,100,1
vertex-ai-020-00113,2026-04-23,project-11,pubsub,asia-south1,prod,mlops,latency,65.557,12.514,0.856,115.634,98.968,1
vertex-ai-020-00114,2026-04-24,project-21,pubsub,europe-west1,prod,mlops,cost,40.225,7.077,0.494,161.268,71.4,1
vertex-ai-020-00115,2026-04-25,project-13,vertex-ai,us-central1,sandbox,finops,security,90.272,11.667,0.425,143.962,94.688,1
vertex-ai-020-00116,2026-04-26,project-18,cloud-run,us-central1,staging,data,latency,47.782,9.513,0.672,115.222,79.244,1
vertex-ai-020-00117,2026-04-27,project-15,gke,asia-south1,prod,mlops,cost,48.313,4.854,0.634,34.372,55.438,0
vertex-ai-020-00118,2026-04-28,project-23,bigquery,global,dev,backend,cost,60.16,5.839,0.572,210.052,85.333,1
vertex-ai-020-00119,2026-04-29,project-07,cloud-sql,us-east1,sandbox,backend,quality,47.132,10.439,0.809,100.053,83.76,1
vertex-ai-020-00120,2026-04-30,project-23,cloud-sql,europe-west1,sandbox,backend,cost,55.442,7.153,0.402,40.699,56.1,0
vertex-ai-020-00121,2026-05-01,project-04,cloud-sql,us-east1,staging,mlops,latency,27.626,6.007,0.397,167.527,62.011,0
vertex-ai-020-00122,2026-05-02,project-24,vertex-ai,global,dev,platform,latency,48.153,14.254,0.539,132.39,88.285,1
vertex-ai-020-00123,2026-05-03,project-20,gke,us-east1,dev,security,latency,54.461,7.405,0.229,47.305,51.253,0
vertex-ai-020-00124,2026-05-04,project-11,gke,europe-west1,prod,platform,quality,70.978,15.116,0.596,164.076,100,1
vertex-ai-020-00125,2026-05-05,project-14,gke,asia-south1,prod,backend,cost,25.866,20.867,0.774,79.893,96.484,1
vertex-ai-020-00126,2026-05-06,project-17,cloud-run,us-central1,dev,security,security,15.501,6.311,0.641,0.0,42.586,0
vertex-ai-020-00127,2026-05-07,project-10,vertex-ai,asia-south1,prod,data,cost,80.939,6.183,0.341,55.445,62.776,0
vertex-ai-020-00128,2026-05-08,project-18,gke,global,dev,finops,reliability,24.173,9.06,0.989,188.711,91.736,1
vertex-ai-020-00129,2026-05-09,project-03,bigquery,us-east1,prod,security,cost,64.199,9.866,0.468,53.919,69.734,1
vertex-ai-020-00130,2026-05-10,project-13,bigquery,us-east1,dev,security,quality,56.17,7.761,0.531,108.408,72.163,0
vertex-ai-020-00131,2026-05-11,project-02,pubsub,global,prod,backend,cost,42.476,14.211,0.274,165.79,81.793,1
vertex-ai-020-00132,2026-05-12,project-03,pubsub,us-east1,staging,security,latency,23.004,7.741,0.737,102.998,66.929,1
vertex-ai-020-00133,2026-05-13,project-17,bigquery,asia-south1,dev,backend,latency,30.703,5.738,0.751,60.38,59.225,0
vertex-ai-020-00134,2026-05-14,project-17,bigquery,asia-south1,prod,platform,reliability,70.26,8.565,0.423,59.001,67.985,0
vertex-ai-020-00135,2026-05-15,project-06,cloud-run,us-east1,prod,backend,latency,57.488,11.653,0.583,106.961,83.315,1
vertex-ai-020-00136,2026-05-16,project-18,pubsub,global,dev,data,latency,49.597,21.045,0.51,219.79,100,1
vertex-ai-020-00137,2026-05-17,project-01,gke,us-east1,prod,security,reliability,68.518,12.309,0.385,184.414,93.071,1
vertex-ai-020-00138,2026-05-18,project-24,compute,global,prod,data,cost,87.395,13.86,0.411,61.105,86.224,1
vertex-ai-020-00139,2026-05-19,project-08,bigquery,europe-west1,sandbox,platform,quality,45.644,12.286,0.654,34.51,72.565,1
vertex-ai-020-00140,2026-05-20,project-12,cloud-run,asia-south1,prod,mlops,quality,60.749,9.93,0.372,154.163,79.934,1
vertex-ai-020-00141,2026-05-21,project-05,cloud-run,us-central1,dev,security,quality,39.447,10.363,0.669,149.364,83.184,1
vertex-ai-020-00142,2026-05-22,project-24,cloud-run,asia-south1,sandbox,backend,quality,36.283,6.557,0.649,144.632,71.806,1
vertex-ai-020-00143,2026-05-23,project-24,vertex-ai,europe-west1,dev,mlops,cost,15.573,5.183,0.591,183.055,64.925,0
vertex-ai-020-00144,2026-05-24,project-17,cloud-sql,europe-west1,prod,mlops,reliability,68.8,4.134,0.558,90.456,66.448,1
vertex-ai-020-00145,2026-05-25,project-16,cloud-sql,europe-west1,prod,mlops,quality,57.533,8.725,0.681,205.095,94.24,1
vertex-ai-020-00146,2026-05-26,project-06,cloud-run,us-east1,sandbox,platform,security,59.478,7.746,0.021,88.71,52.563,0
vertex-ai-020-00147,2026-05-27,project-01,gke,global,dev,finops,latency,54.979,5.669,0.494,197.319,78.536,1
vertex-ai-020-00148,2026-05-28,project-18,pubsub,us-east1,prod,mlops,quality,87.587,15.634,0.374,176.014,100,1
vertex-ai-020-00149,2026-05-29,project-17,cloud-sql,europe-west1,dev,backend,cost,25.0,10.914,0.535,185.737,80.028,1
vertex-ai-020-00150,2026-05-30,project-18,bigquery,global,sandbox,finops,security,56.206,12.423,0.24,184.08,83.904,1
vertex-ai-020-00151,2026-05-31,project-06,compute,us-east1,sandbox,backend,cost,49.07,5.761,0.927,114.003,79.687,1
vertex-ai-020-00152,2026-06-01,project-01,bigquery,europe-west1,staging,platform,reliability,60.522,4.952,0.477,56.502,57.672,0
vertex-ai-020-00153,2026-06-02,project-04,cloud-sql,us-central1,dev,security,security,31.087,7.931,0.376,28.38,46.685,0
vertex-ai-020-00154,2026-06-03,project-22,vertex-ai,us-central1,prod,data,quality,44.196,10.729,0.599,62.425,70.572,0
vertex-ai-020-00155,2026-06-04,project-18,gke,us-central1,prod,mlops,quality,67.329,8.583,0.548,116.548,79.769,1
vertex-ai-020-00156,2026-06-05,project-22,gke,us-central1,sandbox,mlops,reliability,10.623,10.634,0.5,100.266,60.653,1
vertex-ai-020-00157,2026-06-06,project-24,cloud-sql,europe-west1,dev,backend,cost,49.842,9.004,0.355,155.252,73.52,1
vertex-ai-020-00158,2026-06-07,project-04,bigquery,us-central1,dev,data,latency,54.173,10.738,0.57,81.976,75.921,1
vertex-ai-020-00159,2026-06-08,project-12,bigquery,us-central1,prod,data,reliability,68.947,9.726,0.507,144.803,85.688,1
vertex-ai-020-00160,2026-06-09,project-20,compute,asia-south1,staging,finops,security,58.712,6.202,0.635,67.027,67.02,0
vertex-ai-020-00161,2026-06-10,project-10,compute,europe-west1,dev,mlops,quality,53.779,7.313,0.444,78.441,62.866,0
vertex-ai-020-00162,2026-06-11,project-12,gke,us-east1,prod,data,reliability,68.805,5.628,0.463,23.203,56.803,0
vertex-ai-020-00163,2026-06-12,project-16,vertex-ai,asia-south1,prod,security,latency,96.975,5.859,0.541,0.0,66.547,1
vertex-ai-020-00164,2026-06-13,project-04,cloud-sql,us-central1,dev,security,quality,47.604,6.547,0.525,63.792,59.616,0
vertex-ai-020-00165,2026-06-14,project-23,cloud-sql,europe-west1,prod,platform,latency,34.888,6.773,0.757,46.106,61.233,0
vertex-ai-020-00166,2026-06-15,project-01,gke,global,sandbox,data,quality,51.218,9.934,0.393,46.6,61.656,1
vertex-ai-020-00167,2026-06-16,project-13,gke,us-central1,prod,finops,security,91.958,10.243,0.537,150.246,96.792,1
vertex-ai-020-00168,2026-06-17,project-10,bigquery,global,prod,security,latency,80.194,7.453,0.627,120.56,84.985,1
vertex-ai-020-00169,2026-06-18,project-08,cloud-run,us-east1,prod,security,security,65.983,23.619,0.281,42.315,94.211,1
vertex-ai-020-00170,2026-06-19,project-04,compute,global,staging,finops,cost,58.188,4.728,0.495,76.1,59.821,0
vertex-ai-020-00171,2026-06-20,project-24,cloud-run,us-central1,prod,security,quality,59.501,6.944,0.613,17.893,61.092,0
vertex-ai-020-00172,2026-06-21,project-05,bigquery,asia-south1,prod,finops,reliability,90.003,13.305,0.344,165.605,98.737,1
vertex-ai-020-00173,2026-06-22,project-22,pubsub,asia-south1,prod,backend,reliability,59.836,10.829,0.686,224.555,100,1
vertex-ai-020-00174,2026-06-23,project-08,vertex-ai,europe-west1,dev,backend,security,80.757,7.438,0.508,158.551,86.522,1
vertex-ai-020-00175,2026-06-24,project-09,pubsub,global,dev,mlops,security,41.512,7.904,0.458,50.55,56.374,0
vertex-ai-020-00176,2026-06-25,project-21,gke,europe-west1,prod,data,security,73.452,15.395,0.62,186.287,100,1
vertex-ai-020-00177,2026-06-26,project-06,compute,global,prod,finops,security,54.808,8.832,0.714,71.389,75.192,1
vertex-ai-020-00178,2026-06-27,project-03,cloud-sql,europe-west1,prod,platform,latency,74.138,9.895,0.253,154.417,80.411,1
vertex-ai-020-00179,2026-06-28,project-17,vertex-ai,global,prod,data,security,51.978,18.156,0.53,131.72,98.315,1
vertex-ai-020-00180,2026-06-29,project-11,cloud-sql,us-east1,prod,finops,security,65.003,4.513,0.427,141.549,68.869,0
vertex-ai-020-00181,2026-01-01,project-23,cloud-run,us-central1,dev,platform,security,41.124,8.688,0.716,145.784,80.986,1
vertex-ai-020-00182,2026-01-02,project-17,vertex-ai,asia-south1,dev,platform,latency,62.471,12.578,0.856,44.714,87.694,1
vertex-ai-020-00183,2026-01-03,project-23,cloud-sql,us-central1,dev,data,quality,44.226,8.615,0.467,25.119,55.589,0
vertex-ai-020-00184,2026-01-04,project-11,compute,us-east1,prod,backend,reliability,101.043,4.23,0.907,122.337,94.821,1
vertex-ai-020-00185,2026-01-05,project-14,bigquery,us-east1,prod,platform,cost,108.268,3.084,0.563,29.869,69.151,0
vertex-ai-020-00186,2026-01-06,project-07,pubsub,asia-south1,sandbox,platform,reliability,39.467,14.467,0.455,160.027,86.832,1
vertex-ai-020-00187,2026-01-07,project-13,cloud-run,global,staging,backend,latency,25.897,8.48,0.493,63.836,55.415,0
vertex-ai-020-00188,2026-01-08,project-22,gke,global,prod,platform,reliability,61.62,4.712,0.784,114.859,76.752,1
vertex-ai-020-00189,2026-01-09,project-12,bigquery,us-east1,prod,security,latency,95.765,10.823,0.736,72.272,95.071,1
vertex-ai-020-00190,2026-01-10,project-17,pubsub,asia-south1,dev,security,cost,56.853,15.843,0.868,135.082,100,1
vertex-ai-020-00191,2026-01-11,project-23,cloud-run,europe-west1,prod,platform,cost,65.185,11.527,0.286,173.584,85.035,1
vertex-ai-020-00192,2026-01-12,project-14,cloud-sql,europe-west1,dev,data,quality,60.851,4.523,0.446,52.019,55.048,0
vertex-ai-020-00193,2026-01-13,project-06,compute,europe-west1,staging,security,reliability,51.879,14.112,0.48,128.448,86.618,1
vertex-ai-020-00194,2026-01-14,project-16,gke,us-central1,prod,finops,reliability,53.851,6.337,0.505,60.42,60.12,0
vertex-ai-020-00195,2026-01-15,project-03,cloud-sql,asia-south1,staging,security,latency,33.605,5.583,0.605,207.436,76.215,0
vertex-ai-020-00196,2026-01-16,project-18,bigquery,asia-south1,prod,mlops,cost,63.036,8.339,0.801,5.803,70.402,1
vertex-ai-020-00197,2026-01-17,project-22,pubsub,europe-west1,prod,finops,latency,74.043,7.72,0.426,118.9,76.178,1
vertex-ai-020-00198,2026-01-18,project-22,vertex-ai,asia-south1,sandbox,finops,latency,37.508,6.801,0.473,161.241,69.066,1
vertex-ai-020-00199,2026-01-19,project-10,cloud-run,europe-west1,dev,platform,reliability,46.432,4.607,0.286,116.029,53.932,0
vertex-ai-020-00200,2026-01-20,project-22,vertex-ai,europe-west1,prod,backend,quality,43.634,4.922,0.609,148.154,69.677,1
vertex-ai-020-00201,2026-01-21,project-17,cloud-run,global,dev,finops,security,48.155,10.33,0.99,103.121,90.646,1
vertex-ai-020-00202,2026-01-22,project-18,compute,europe-west1,prod,security,cost,111.3,30.635,0.45,141.531,100,1
vertex-ai-020-00203,2026-01-23,project-06,pubsub,europe-west1,prod,backend,security,42.151,10.436,0.593,0.0,59.859,0
vertex-ai-020-00204,2026-01-24,project-15,bigquery,us-central1,staging,data,quality,36.802,4.731,0.513,189.717,69.542,1
vertex-ai-020-00205,2026-01-25,project-05,pubsub,global,sandbox,finops,cost,76.689,12.287,0.732,13.873,83.154,1
vertex-ai-020-00206,2026-01-26,project-02,gke,asia-south1,staging,finops,quality,44.842,12.418,0.619,175.88,91.984,1
vertex-ai-020-00207,2026-01-27,project-12,compute,us-east1,sandbox,backend,quality,63.37,5.715,0.51,81.807,65.295,0
vertex-ai-020-00208,2026-01-28,project-23,gke,europe-west1,sandbox,backend,reliability,26.951,5.319,0.747,161.421,71.529,0
vertex-ai-020-00209,2026-01-29,project-06,vertex-ai,europe-west1,prod,backend,cost,55.824,13.167,0.487,78.882,78.81,1
vertex-ai-020-00210,2026-01-30,project-15,vertex-ai,europe-west1,dev,backend,cost,45.161,8.868,0.548,39.54,61.445,1
vertex-ai-020-00211,2026-01-31,project-16,compute,asia-south1,dev,finops,latency,32.545,16.434,0.483,46.413,73.41,0
vertex-ai-020-00212,2026-02-01,project-15,bigquery,us-central1,prod,backend,quality,90.619,7.874,0.518,65.206,77.729,1
vertex-ai-020-00213,2026-02-02,project-11,bigquery,us-east1,staging,finops,latency,86.182,3.938,0.577,105.56,74.942,1
vertex-ai-020-00214,2026-02-03,project-11,bigquery,europe-west1,dev,finops,cost,38.551,8.57,0.367,131.414,65.499,1
vertex-ai-020-00215,2026-02-04,project-15,vertex-ai,asia-south1,sandbox,backend,security,56.212,7.188,0.41,207.088,80.997,1
vertex-ai-020-00216,2026-02-05,project-03,vertex-ai,europe-west1,prod,security,reliability,77.207,10.604,0.699,103.165,91.275,1
