record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,budget_breach
finops-budget-039-00060,2026-03-01,project-23,cloud-run,us-east1,prod,backend,quality,72.728,38.036,0.551,113.009,100,1
finops-budget-039-00061,2026-03-02,project-12,pubsub,global,dev,backend,cost,61.131,6.768,0.729,77.929,74.067,0
finops-budget-039-00062,2026-03-03,project-04,pubsub,us-central1,dev,backend,security,43.489,3.564,0.7,80.492,59.776,0
finops-budget-039-00063,2026-03-04,project-19,cloud-run,us-central1,prod,finops,cost,77.759,9.989,0.549,298.595,100,1
finops-budget-039-00064,2026-03-05,project-10,pubsub,us-east1,prod,platform,cost,76.239,10.981,0.441,39.835,73.55,1
finops-budget-039-00065,2026-03-06,project-10,compute,us-central1,dev,backend,latency,17.604,11.82,0.545,119.878,70.299,1
finops-budget-039-00066,2026-03-07,project-01,pubsub,us-east1,staging,data,quality,40.169,19.806,0.506,146.627,99.366,1
finops-budget-039-00067,2026-03-08,project-01,cloud-run,europe-west1,staging,data,security,57.946,12.808,0.721,50.745,82.802,1
finops-budget-039-00068,2026-03-09,project-17,gke,europe-west1,prod,backend,cost,86.247,5.063,0.609,195.407,91.812,1
finops-budget-039-00069,2026-03-10,project-24,pubsub,europe-west1,prod,platform,security,36.63,9.263,0.619,135.213,75.818,1
finops-budget-039-00070,2026-03-11,project-06,gke,global,sandbox,backend,security,30.155,9.366,0.501,92.312,63.405,1
finops-budget-039-00071,2026-03-12,project-02,gke,asia-south1,prod,data,cost,33.646,10.937,0.252,41.787,52.21,0
finops-budget-039-00072,2026-03-13,project-01,vertex-ai,global,dev,mlops,cost,42.183,5.808,0.514,56.749,54.582,0
finops-budget-039-00073,2026-03-14,project-09,cloud-sql,asia-south1,prod,backend,latency,76.377,7.528,0.195,68.282,61.08,0
finops-budget-039-00074,2026-03-15,project-11,bigquery,global,dev,backend,quality,13.427,12.219,0.6,53.655,62.035,0
finops-budget-039-00075,2026-03-16,project-17,gke,europe-west1,dev,data,latency,31.996,8.376,0.649,90.184,66.609,0
finops-budget-039-00076,2026-03-17,project-18,bigquery,global,staging,platform,quality,34.885,6.963,0.698,161.117,76.383,1
finops-budget-039-00077,2026-03-18,project-20,compute,global,prod,security,quality,59.614,13.312,0.382,51.338,72.783,1
finops-budget-039-00078,2026-03-19,project-10,vertex-ai,global,staging,data,cost,79.944,15.868,0.624,135.807,100,1
finops-budget-039-00079,2026-03-20,project-06,compute,global,prod,backend,cost,73.68,11.781,0.613,78.946,86.245,1
finops-budget-039-00080,2026-03-21,project-14,pubsub,us-central1,prod,backend,reliability,65.019,4.423,0.318,106.873,59.793,0
finops-budget-039-00081,2026-03-22,project-10,compute,europe-west1,sandbox,mlops,quality,14.915,6.714,0.687,91.787,58.317,0
finops-budget-039-00082,2026-03-23,project-07,compute,asia-south1,dev,data,reliability,2.185,6.168,0.674,1.193,38.921,0
finops-budget-039-00083,2026-03-24,project-22,vertex-ai,global,sandbox,security,reliability,52.138,5.056,0.289,73.479,50.876,0
finops-budget-039-00084,2026-03-25,project-10,cloud-sql,asia-south1,prod,mlops,latency,57.914,6.391,0.579,90.98,68.715,1
finops-budget-039-00085,2026-03-26,project-10,cloud-sql,global,prod,backend,quality,56.329,18.13,0.718,106.764,100,1
finops-budget-039-00086,2026-03-27,project-17,cloud-run,europe-west1,prod,platform,reliability,77.0,8.589,0.427,85.702,74.434,0
finops-budget-039-00087,2026-03-28,project-06,cloud-sql,europe-west1,dev,backend,reliability,47.908,10.045,0.304,113.169,67.35,0
finops-budget-039-00088,2026-03-29,project-19,compute,us-central1,dev,security,reliability,57.883,9.232,0.437,148.475,78.748,1
finops-budget-039-00089,2026-03-30,project-09,cloud-sql,asia-south1,sandbox,platform,quality,61.622,13.589,0.603,218.317,100,1
finops-budget-039-00090,2026-03-31,project-01,cloud-run,global,staging,finops,latency,28.153,7.026,0.541,115.096,61.967,0
finops-budget-039-00091,2026-04-01,project-03,pubsub,us-central1,sandbox,platform,cost,35.463,11.555,0.576,110.21,75.606,0
finops-budget-039-00092,2026-04-02,project-19,pubsub,us-central1,dev,backend,reliability,37.022,35.365,0.956,195.875,100,1
finops-budget-039-00093,2026-04-03,project-05,pubsub,global,prod,backend,reliability,70.623,12.038,0.739,114.424,95.359,1
finops-budget-039-00094,2026-04-04,project-18,bigquery,asia-south1,dev,mlops,cost,83.842,8.091,0.477,145.578,86.149,1
finops-budget-039-00095,2026-04-05,project-08,bigquery,global,dev,security,security,37.216,6.033,0.476,179.824,69.987,1
finops-budget-039-00096,2026-04-06,project-18,bigquery,us-east1,prod,finops,reliability,68.308,10.875,0.737,189.111,100,1
finops-budget-039-00097,2026-04-07,project-05,pubsub,europe-west1,dev,security,cost,48.9,11.357,0.302,86.08,66.738,1
finops-budget-039-00098,2026-04-08,project-22,pubsub,global,prod,backend,cost,58.21,14.026,0.328,93.08,78.155,1
finops-budget-039-00099,2026-04-09,project-06,bigquery,us-central1,prod,finops,cost,55.289,9.049,0.553,123.202,77.787,1
finops-budget-039-00100,2026-04-10,project-08,compute,asia-south1,prod,backend,latency,82.792,7.983,0.455,100.515,78.188,1
finops-budget-039-00101,2026-04-11,project-09,pubsub,us-central1,sandbox,platform,security,63.12,9.638,1.037,54.425,88.813,1
finops-budget-039-00102,2026-04-12,project-03,cloud-sql,asia-south1,prod,backend,cost,56.727,11.839,0.174,117.366,70.685,1
finops-budget-039-00103,2026-04-13,project-14,compute,us-east1,prod,finops,quality,69.106,9.092,0.179,34.63,56.717,0
finops-budget-039-00104,2026-04-14,project-11,cloud-run,europe-west1,dev,backend,reliability,18.988,5.048,0.191,89.791,38.204,0
finops-budget-039-00105,2026-04-15,project-23,cloud-run,us-east1,prod,data,quality,18.907,11.821,0.542,162.826,76.915,1
finops-budget-039-00106,2026-04-16,project-24,vertex-ai,europe-west1,prod,data,latency,66.616,10.66,0.462,176.966,90.166,1
finops-budget-039-00107,2026-04-17,project-14,cloud-run,asia-south1,staging,mlops,reliability,43.326,6.917,0.789,94.625,72.718,1
finops-budget-039-00108,2026-04-18,project-20,pubsub,us-east1,dev,data,reliability,64.894,11.83,0.602,173.075,96.626,1
finops-budget-039-00109,2026-04-19,project-21,cloud-run,asia-south1,sandbox,platform,reliability,58.35,6.561,0.492,77.345,64.231,0
finops-budget-039-00110,2026-04-20,project-03,compute,us-east1,prod,backend,latency,59.109,7.1,0.703,144.304,82.904,1
finops-budget-039-00111,2026-04-21,project-16,vertex-ai,global,dev,backend,cost,45.287,4.538,0.752,161.47,76.307,1
finops-budget-039-00112,2026-04-22,project-21,vertex-ai,global,prod,data,cost,70.53,19.035,0.727,154.099,100,1
finops-budget-039-00113,2026-04-23,project-22,pubsub,europe-west1,prod,security,cost,50.802,4.868,0.701,130.188,72.66,1
finops-budget-039-00114,2026-04-24,project-05,cloud-sql,us-east1,prod,security,security,58.931,8.128,0.495,88.606,69.838,0
finops-budget-039-00115,2026-04-25,project-20,cloud-sql,europe-west1,dev,platform,cost,39.862,10.704,0.638,75.192,72.223,1
finops-budget-039-00116,2026-04-26,project-16,cloud-run,global,prod,mlops,latency,55.133,6.348,0.372,113.136,63.628,1
finops-budget-039-00117,2026-04-27,project-01,bigquery,global,staging,backend,cost,61.005,10.608,0.402,156.002,82.924,1
finops-budget-039-00118,2026-04-28,project-05,cloud-run,us-east1,prod,data,security,56.234,10.875,0.48,49.361,69.055,1
finops-budget-039-00119,2026-04-29,project-02,cloud-sql,europe-west1,dev,security,cost,23.888,8.51,0.641,67.645,60.517,0
finops-budget-039-00120,2026-04-30,project-12,cloud-sql,asia-south1,prod,data,cost,42.765,9.436,0.773,10.85,65.622,0
finops-budget-039-00121,2026-05-01,project-07,pubsub,us-east1,prod,backend,cost,76.423,22.697,0.718,170.038,100,1
finops-budget-039-00122,2026-05-02,project-22,pubsub,global,dev,finops,latency,37.84,16.295,0.5,18.846,71.514,1
finops-budget-039-00123,2026-05-03,project-07,pubsub,asia-south1,prod,mlops,quality,46.938,9.089,0.317,147.714,70.273,1
finops-budget-039-00124,2026-05-04,project-14,bigquery,asia-south1,staging,platform,latency,64.27,9.047,0.667,103.003,81.97,1
finops-budget-039-00125,2026-05-05,project-13,pubsub,europe-west1,prod,finops,reliability,72.362,15.957,0.481,55.31,87.461,1
finops-budget-039-00126,2026-05-06,project-05,pubsub,us-east1,dev,data,quality,64.312,5.679,0.68,122.409,77.412,1
finops-budget-039-00127,2026-05-07,project-18,vertex-ai,us-east1,prod,mlops,latency,39.965,4.702,0.645,119.406,64.947,1
finops-budget-039-00128,2026-05-08,project-13,gke,us-east1,prod,mlops,reliability,91.56,7.745,0.569,146.5,91.397,1
finops-budget-039-00129,2026-05-09,project-05,pubsub,us-central1,staging,platform,reliability,75.399,9.834,0.26,96.563,72.518,1
finops-budget-039-00130,2026-05-10,project-12,cloud-run,us-central1,dev,platform,security,35.09,11.832,0.627,136.973,81.81,1
finops-budget-039-00131,2026-05-11,project-24,cloud-run,us-central1,sandbox,platform,security,21.651,5.296,0.487,44.511,43.471,0
finops-budget-039-00132,2026-05-12,project-15,cloud-sql,asia-south1,sandbox,mlops,quality,51.692,19.871,0.377,77.981,89.025,1
finops-budget-039-00133,2026-05-13,project-13,cloud-sql,asia-south1,prod,data,latency,86.657,5.152,0.828,173.765,96.672,1
finops-budget-039-00134,2026-05-14,project-10,compute,us-east1,dev,backend,latency,60.611,3.861,0.435,116.763,62.476,1
finops-budget-039-00135,2026-05-15,project-15,bigquery,global,staging,backend,latency,23.499,14.014,0.475,34.288,62.549,1
finops-budget-039-00136,2026-05-16,project-24,cloud-sql,global,prod,backend,quality,63.705,7.997,0.252,64.622,59.2,1
finops-budget-039-00137,2026-05-17,project-19,vertex-ai,us-central1,dev,data,latency,53.648,5.339,0.767,113.484,74.629,1
finops-budget-039-00138,2026-05-18,project-07,vertex-ai,us-central1,prod,finops,reliability,71.769,4.346,0.817,114.891,80.61,1
finops-budget-039-00139,2026-05-19,project-11,compute,asia-south1,dev,security,quality,63.639,13.883,0.54,221.344,100,1
finops-budget-039-00140,2026-05-20,project-03,gke,us-central1,staging,platform,latency,16.747,9.65,0.334,137.914,60.181,1
finops-budget-039-00141,2026-05-21,project-08,compute,us-central1,staging,mlops,reliability,95.344,13.333,0.707,120.807,100,1
finops-budget-039-00142,2026-05-22,project-15,vertex-ai,us-east1,prod,mlops,reliability,74.471,13.529,0.446,81.849,85.179,1
finops-budget-039-00143,2026-05-23,project-07,vertex-ai,asia-south1,prod,data,quality,75.082,8.058,0.235,141.745,73.977,1
finops-budget-039-00144,2026-05-24,project-04,pubsub,global,sandbox,platform,cost,36.915,8.299,0.454,64.171,57.533,0
finops-budget-039-00145,2026-05-25,project-07,bigquery,global,dev,data,security,52.699,6.429,0.402,167.472,71.939,0
finops-budget-039-00146,2026-05-26,project-13,cloud-run,global,sandbox,data,reliability,51.536,8.373,0.362,124.385,68.384,1
finops-budget-039-00147,2026-05-27,project-18,cloud-run,europe-west1,prod,backend,cost,47.043,20.346,0.452,190.623,100,1
finops-budget-039-00148,2026-05-28,project-21,gke,europe-west1,dev,mlops,security,33.934,15.69,0.726,92.782,87.428,1
finops-budget-039-00149,2026-05-29,project-13,gke,europe-west1,staging,finops,security,37.843,10.993,0.502,161.092,79.958,1
finops-budget-039-00150,2026-05-30,project-02,vertex-ai,global,prod,finops,cost,81.825,6.713,0.83,86.078,85.905,1
finops-budget-039-00151,2026-05-31,project-17,pubsub,us-central1,prod,backend,quality,94.365,16.073,0.283,172.569,100,1
finops-budget-039-00152,2026-06-01,project-23,cloud-run,global,dev,backend,security,64.555,11.958,0.851,158.347,100,1
finops-budget-039-00153,2026-06-02,project-18,gke,us-central1,staging,mlops,reliability,58.321,8.691,0.568,124.091,78.668,1
finops-budget-039-00154,2026-06-03,project-19,pubsub,global,prod,mlops,cost,89.644,12.613,0.494,122.339,95.937,1
finops-budget-039-00155,2026-06-04,project-08,cloud-run,asia-south1,staging,mlops,cost,45.444,10.42,0.591,121.571,78.633,1
finops-budget-039-00156,2026-06-05,project-19,cloud-sql,us-central1,sandbox,platform,cost,34.861,9.971,0.524,116.426,70.786,1
finops-budget-039-00157,2026-06-06,project-15,pubsub,asia-south1,staging,mlops,security,5.689,16.298,0.308,86.167,63.366,1
finops-budget-039-00158,2026-06-07,project-05,cloud-run,us-central1,prod,platform,reliability,64.285,10.992,0.31,65.615,68.567,0
finops-budget-039-00159,2026-06-08,project-15,cloud-run,us-east1,staging,backend,cost,62.597,10.538,0.573,77.277,77.822,1
finops-budget-039-00160,2026-06-09,project-02,pubsub,global,prod,data,cost,57.501,11.428,0.44,164.133,86.127,1
finops-budget-039-00161,2026-06-10,project-08,compute,asia-south1,staging,platform,cost,61.139,4.412,0.416,144.262,67.292,1
finops-budget-039-00162,2026-06-11,project-21,pubsub,global,dev,data,quality,54.097,13.928,0.399,140.456,85.881,1
finops-budget-039-00163,2026-06-12,project-02,compute,asia-south1,prod,finops,quality,63.997,8.746,0.541,147.575,83.263,1
finops-budget-039-00164,2026-06-13,project-01,compute,asia-south1,dev,mlops,cost,46.57,5.691,0.386,107.271,58.732,0
finops-budget-039-00165,2026-06-14,project-01,bigquery,asia-south1,prod,platform,latency,93.037,8.533,0.53,146.487,92.386,1
finops-budget-039-00166,2026-06-15,project-11,vertex-ai,global,dev,data,cost,33.773,18.72,0.476,81.709,84.076,1
finops-budget-039-00167,2026-06-16,project-09,cloud-run,us-central1,dev,security,latency,44.938,6.147,0.509,221.451,80.181,1
finops-budget-039-00168,2026-06-17,project-01,bigquery,europe-west1,prod,backend,latency,47.208,8.509,0.241,64.459,54.212,0
finops-budget-039-00169,2026-06-18,project-09,cloud-sql,us-central1,prod,security,cost,31.544,8.484,0.7,159.075,78.535,1
finops-budget-039-00170,2026-06-19,project-03,gke,global,dev,finops,cost,60.611,16.514,0.534,189.789,100,1
finops-budget-039-00171,2026-06-20,project-18,vertex-ai,global,prod,security,security,69.739,20.334,0.387,52.707,93.086,1
finops-budget-039-00172,2026-06-21,project-12,cloud-sql,us-east1,prod,mlops,reliability,74.488,7.746,0.363,17.697,59.431,0
finops-budget-039-00173,2026-06-22,project-01,cloud-run,asia-south1,sandbox,finops,quality,59.063,13.668,0.419,131.84,86.456,1
finops-budget-039-00174,2026-06-23,project-17,gke,us-east1,prod,finops,cost,62.807,4.728,0.655,57.732,64.359,0
finops-budget-039-00175,2026-06-24,project-19,cloud-run,europe-west1,prod,mlops,cost,66.067,9.501,0.415,236.48,94.304,1
finops-budget-039-00176,2026-06-25,project-17,bigquery,europe-west1,prod,data,cost,38.71,9.571,0.443,167.201,75.769,0
finops-budget-039-00177,2026-06-26,project-19,gke,europe-west1,staging,platform,reliability,56.053,19.46,0.652,67.457,97.683,1
finops-budget-039-00178,2026-06-27,project-11,compute,us-east1,sandbox,backend,latency,79.805,17.392,0.687,112.315,100,1
finops-budget-039-00179,2026-06-28,project-12,compute,global,dev,mlops,latency,52.81,7.422,0.466,116.983,69.172,1
finops-budget-039-00180,2026-06-29,project-09,compute,us-east1,prod,platform,latency,96.539,3.524,0.571,169.732,86.749,1
finops-budget-039-00181,2026-01-01,project-19,bigquery,us-east1,prod,mlops,quality,72.775,13.826,0.953,174.868,100,1
finops-budget-039-00182,2026-01-02,project-06,vertex-ai,asia-south1,dev,mlops,reliability,29.357,6.719,0.407,65.118,49.694,0
finops-budget-039-00183,2026-01-03,project-06,cloud-run,asia-south1,dev,data,quality,54.427,8.77,0.739,184.774,92.324,1
finops-budget-039-00184,2026-01-04,project-11,cloud-sql,us-east1,dev,data,latency,48.791,8.388,0.423,134.004,70.996,1
finops-budget-039-00185,2026-01-05,project-21,cloud-sql,global,sandbox,backend,latency,43.899,7.096,0.426,124.831,65.037,1
finops-budget-039-00186,2026-01-06,project-02,compute,us-central1,prod,data,reliability,63.105,7.459,0.554,173.965,84.251,1
finops-budget-039-00187,2026-01-07,project-14,cloud-sql,global,dev,finops,latency,54.875,9.375,0.634,42.406,69.455,0
finops-budget-039-00188,2026-01-08,project-24,gke,us-central1,prod,platform,cost,57.69,12.52,0.108,226.138,86.163,1
finops-budget-039-00189,2026-01-09,project-14,bigquery,asia-south1,prod,mlops,latency,50.274,7.951,0.263,119.629,62.799,0
finops-budget-039-00190,2026-01-10,project-24,vertex-ai,global,dev,backend,cost,32.748,8.445,0.604,128.893,71.104,1
finops-budget-039-00191,2026-01-11,project-11,cloud-run,global,dev,backend,reliability,40.736,23.789,0.121,61.454,82.962,1
finops-budget-039-00192,2026-01-12,project-04,compute,europe-west1,dev,mlops,security,50.885,10.658,0.757,89.648,82.247,1
finops-budget-039-00193,2026-01-13,project-09,compute,global,staging,platform,reliability,20.773,6.014,0.568,197.57,69.996,1
finops-budget-039-00194,2026-01-14,project-05,pubsub,global,staging,mlops,reliability,70.65,11.059,0.294,164.481,84.809,1
finops-budget-039-00195,2026-01-15,project-22,gke,us-east1,dev,platform,quality,70.133,21.273,0.452,197.564,100,1
finops-budget-039-00196,2026-01-16,project-01,bigquery,global,prod,finops,quality,55.696,23.494,0.839,84.491,100,1
finops-budget-039-00197,2026-01-17,project-20,compute,europe-west1,prod,mlops,cost,34.404,11.34,0.713,92.147,76.895,1
finops-budget-039-00198,2026-01-18,project-12,cloud-run,europe-west1,prod,data,cost,40.236,5.94,0.254,83.902,49.068,0
finops-budget-039-00199,2026-01-19,project-24,cloud-sql,us-east1,prod,backend,reliability,82.366,7.133,0.484,116.053,79.336,1
finops-budget-039-00200,2026-01-20,project-12,cloud-sql,us-east1,prod,backend,security,74.509,4.955,0.94,84.815,82.909,1
finops-budget-039-00201,2026-01-21,project-05,compute,global,prod,data,reliability,52.501,9.984,0.409,130.505,75.018,1
finops-budget-039-00202,2026-01-22,project-10,cloud-sql,us-east1,dev,data,latency,29.634,6.895,0.418,90.697,54.317,0
finops-budget-039-00203,2026-01-23,project-07,vertex-ai,us-central1,prod,security,cost,36.031,13.212,0.897,42.994,81.104,1
finops-budget-039-00204,2026-01-24,project-15,cloud-sql,us-central1,sandbox,mlops,security,50.176,7.792,0.532,108.526,70.19,1
finops-budget-039-00205,2026-01-25,project-11,cloud-sql,asia-south1,prod,security,security,41.117,13.329,0.301,173.2,81.285,1
finops-budget-039-00206,2026-01-26,project-22,cloud-sql,us-east1,dev,mlops,security,46.229,8.025,0.407,64.686,58.584,0
finops-budget-039-00207,2026-01-27,project-14,cloud-sql,global,prod,security,quality,46.379,11.635,0.836,41.332,78.669,1
finops-budget-039-00208,2026-01-28,project-16,vertex-ai,global,prod,platform,reliability,54.087,7.784,0.404,153.668,73.643,1
finops-budget-039-00209,2026-01-29,project-10,bigquery,europe-west1,prod,mlops,latency,59.538,7.744,0.647,20.677,64.568,1
finops-budget-039-00210,2026-01-30,project-21,compute,global,dev,backend,reliability,13.28,9.097,0.569,98.771,60.193,0
finops-budget-039-00211,2026-01-31,project-24,compute,us-central1,sandbox,mlops,reliability,50.396,10.36,0.511,156.335,82.496,1
finops-budget-039-00212,2026-02-01,project-09,cloud-sql,us-east1,prod,data,cost,83.746,13.143,0.404,39.157,79.828,1
finops-budget-039-00213,2026-02-02,project-16,cloud-run,global,prod,mlops,quality,42.683,8.003,0.434,186.641,76.021,1
finops-budget-039-00214,2026-02-03,project-15,cloud-sql,us-central1,sandbox,data,quality,62.989,16.275,0.654,132.233,100,1
finops-budget-039-00215,2026-02-04,project-09,pubsub,asia-south1,dev,platform,security,51.328,5.976,0.607,57.904,61.598,0
finops-budget-039-00216,2026-02-05,project-22,bigquery,us-east1,dev,data,latency,50.439,18.804,0.291,13.802,73.727,1
finops-budget-039-00217,2026-02-06,project-12,cloud-run,europe-west1,staging,security,cost,35.489,7.213,0.665,139.405,72.856,1
finops-budget-039-00218,2026-02-07,project-23,pubsub,europe-west1,dev,data,reliability,44.337,7.029,0.482,139.13,69.079,1
finops-budget-039-00219,2026-02-08,project-04,cloud-run,asia-south1,prod,platform,security,77.568,17.184,0.655,59.146,98.795,1
finops-budget-039-00220,2026-02-09,project-06,pubsub,asia-south1,prod,data,reliability,53.418,7.3,0.281,0.0,45.565,0
finops-budget-039-00221,2026-02-10,project-23,cloud-sql,global,prod,data,latency,79.312,15.243,0.716,65.339,97.915,1
