record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,retraining_needed
mlops-drift-013-00029,2026-01-29,project-01,cloud-run,global,staging,platform,quality,14.82,22.531,0.505,7.587,76.541,1
mlops-drift-013-00030,2026-01-30,project-20,gke,global,dev,data,security,53.481,17.341,0.6,131.523,99.361,1
mlops-drift-013-00031,2026-01-31,project-23,cloud-sql,asia-south1,dev,backend,security,44.97,10.814,0.468,133.141,76.769,1
mlops-drift-013-00032,2026-02-01,project-23,compute,europe-west1,prod,platform,reliability,65.319,8.893,0.56,81.003,75.025,1
mlops-drift-013-00033,2026-02-02,project-18,cloud-sql,global,sandbox,security,cost,24.547,4.712,0.622,168.2,65.885,1
mlops-drift-013-00034,2026-02-03,project-09,pubsub,us-east1,prod,platform,latency,50.608,9.247,0.7,155.038,86.399,1
mlops-drift-013-00035,2026-02-04,project-11,bigquery,global,staging,security,latency,49.928,16.74,0.913,261.386,100,1
mlops-drift-013-00036,2026-02-05,project-07,cloud-run,europe-west1,sandbox,platform,quality,47.628,4.326,0.44,159.667,65.449,1
mlops-drift-013-00037,2026-02-06,project-04,bigquery,global,staging,mlops,quality,57.488,9.284,0.558,145.547,82.539,1
mlops-drift-013-00038,2026-02-07,project-12,gke,europe-west1,prod,platform,quality,53.518,2.864,0.776,37.028,57.974,0
mlops-drift-013-00039,2026-02-08,project-04,cloud-run,us-central1,staging,platform,security,59.456,7.53,0.538,77.041,68.445,0
mlops-drift-013-00040,2026-02-09,project-24,bigquery,global,staging,finops,reliability,66.512,13.163,0.623,150.293,97.716,1
mlops-drift-013-00041,2026-02-10,project-07,cloud-run,us-central1,prod,platform,reliability,62.828,10.56,0.459,235.026,96.969,1
mlops-drift-013-00042,2026-02-11,project-07,bigquery,europe-west1,sandbox,backend,latency,32.499,7.36,0.789,107.925,71.902,1
mlops-drift-013-00043,2026-02-12,project-03,compute,global,staging,mlops,latency,48.784,8.164,0.534,100.275,69.437,0
mlops-drift-013-00044,2026-02-13,project-23,cloud-sql,europe-west1,staging,mlops,cost,59.05,5.459,0.193,107.234,55.798,0
mlops-drift-013-00045,2026-02-14,project-02,cloud-run,asia-south1,prod,platform,cost,72.282,11.908,0.618,147.525,96.228,1
mlops-drift-013-00046,2026-02-15,project-24,bigquery,us-east1,staging,platform,quality,0.088,5.75,0.607,101.168,49.446,0
mlops-drift-013-00047,2026-02-16,project-12,cloud-sql,europe-west1,prod,mlops,reliability,27.626,4.594,0.502,118.194,55.195,0
mlops-drift-013-00048,2026-02-17,project-16,cloud-sql,us-east1,staging,finops,security,51.562,8.718,0.62,179.937,86.33,1
mlops-drift-013-00049,2026-02-18,project-14,cloud-run,us-east1,staging,finops,reliability,47.795,7.99,0.589,115.618,72.848,1
mlops-drift-013-00050,2026-02-19,project-06,vertex-ai,asia-south1,prod,backend,reliability,71.941,18.054,0.55,120.832,100,1
mlops-drift-013-00051,2026-02-20,project-06,gke,us-central1,prod,security,latency,87.296,5.054,0.684,79.95,77.946,1
mlops-drift-013-00052,2026-02-21,project-24,gke,us-east1,staging,backend,security,18.076,8.576,0.514,93.867,58.016,1
mlops-drift-013-00053,2026-02-22,project-03,bigquery,europe-west1,prod,platform,quality,73.366,13.92,0.873,133.538,100,1
mlops-drift-013-00054,2026-02-23,project-21,bigquery,us-east1,sandbox,finops,latency,40.016,10.867,0.554,134.362,78.346,1
mlops-drift-013-00055,2026-02-24,project-12,vertex-ai,us-central1,staging,data,cost,39.649,5.387,0.391,124.534,58.293,0
mlops-drift-013-00056,2026-02-25,project-14,bigquery,europe-west1,prod,data,security,50.935,6.605,0.467,72.507,60.158,0
mlops-drift-013-00057,2026-02-26,project-05,cloud-run,asia-south1,prod,data,latency,25.54,5.053,0.39,81.899,46.323,0
mlops-drift-013-00058,2026-02-27,project-09,bigquery,europe-west1,prod,backend,security,81.14,15.028,0.838,80.011,100,1
mlops-drift-013-00059,2026-02-28,project-23,cloud-run,asia-south1,dev,backend,security,53.856,4.784,0.891,223.561,93.8,1
mlops-drift-013-00060,2026-03-01,project-19,cloud-sql,global,sandbox,mlops,security,37.158,10.354,0.705,127.482,80.431,1
mlops-drift-013-00061,2026-03-02,project-09,pubsub,us-central1,staging,security,latency,42.887,8.536,0.334,201.19,75.958,1
mlops-drift-013-00062,2026-03-03,project-02,cloud-sql,global,prod,data,security,65.281,6.629,0.349,77.753,61.87,0
mlops-drift-013-00063,2026-03-04,project-23,cloud-sql,global,prod,backend,cost,58.401,8.133,0.532,109.459,74.0,1
mlops-drift-013-00064,2026-03-05,project-20,pubsub,europe-west1,dev,mlops,reliability,17.236,9.297,0.822,138.517,76.696,0
mlops-drift-013-00065,2026-03-06,project-14,cloud-sql,asia-south1,sandbox,backend,reliability,8.925,10.11,0.797,146.939,76.037,1
mlops-drift-013-00066,2026-03-07,project-18,compute,asia-south1,sandbox,mlops,quality,57.062,4.139,0.771,128.536,75.359,1
mlops-drift-013-00067,2026-03-08,project-17,vertex-ai,us-east1,prod,backend,cost,69.813,9.405,0.407,155.795,83.345,1
mlops-drift-013-00068,2026-03-09,project-04,cloud-sql,global,prod,security,latency,60.076,7.865,0.667,110.641,78.858,1
mlops-drift-013-00069,2026-03-10,project-05,cloud-sql,asia-south1,dev,mlops,reliability,37.289,7.017,0.559,203.151,78.615,1
mlops-drift-013-00070,2026-03-11,project-15,pubsub,us-east1,prod,security,reliability,77.104,6.439,0.684,147.344,87.438,1
mlops-drift-013-00071,2026-03-12,project-15,vertex-ai,global,prod,security,quality,75.839,4.023,0.521,118.05,71.381,0
mlops-drift-013-00072,2026-03-13,project-04,bigquery,us-east1,prod,data,quality,51.324,18.396,0.543,140.461,100,1
mlops-drift-013-00073,2026-03-14,project-21,gke,global,staging,security,reliability,57.742,9.059,0.551,72.44,71.197,0
mlops-drift-013-00074,2026-03-15,project-24,cloud-sql,us-central1,prod,data,latency,71.978,10.38,0.189,104.111,71.21,1
mlops-drift-013-00075,2026-03-16,project-08,compute,us-central1,prod,finops,cost,48.703,13.753,0.366,110.719,78.093,1
mlops-drift-013-00076,2026-03-17,project-22,vertex-ai,us-central1,prod,platform,latency,78.104,9.084,0.468,204.275,94.703,1
mlops-drift-013-00077,2026-03-18,project-23,cloud-sql,asia-south1,prod,data,security,66.552,11.308,0.819,197.825,100,1
mlops-drift-013-00078,2026-03-19,project-15,gke,us-central1,prod,finops,cost,86.087,6.267,0.609,252.587,100,1
mlops-drift-013-00079,2026-03-20,project-12,bigquery,global,staging,platform,quality,30.319,6.861,0.468,175.384,68.577,0
mlops-drift-013-00080,2026-03-21,project-07,vertex-ai,europe-west1,dev,backend,security,50.041,16.932,0.639,51.019,86.828,1
mlops-drift-013-00081,2026-03-22,project-07,bigquery,asia-south1,staging,data,latency,1.6,6.371,0.541,71.547,44.795,0
mlops-drift-013-00082,2026-03-23,project-23,bigquery,asia-south1,prod,mlops,quality,92.883,10.014,0.499,159.471,96.596,1
mlops-drift-013-00083,2026-03-24,project-12,cloud-run,asia-south1,prod,platform,latency,43.27,7.489,0.568,45.95,59.2,0
mlops-drift-013-00084,2026-03-25,project-02,vertex-ai,global,staging,security,security,47.673,3.814,0.447,152.564,63.479,0
mlops-drift-013-00085,2026-03-26,project-22,cloud-run,asia-south1,dev,mlops,security,63.458,6.88,0.261,124.765,65.594,0
mlops-drift-013-00086,2026-03-27,project-03,cloud-run,europe-west1,prod,mlops,reliability,49.068,16.466,0.637,124.097,95.987,1
mlops-drift-013-00087,2026-03-28,project-18,pubsub,europe-west1,prod,mlops,latency,61.668,24.733,0.999,21.868,100,1
mlops-drift-013-00088,2026-03-29,project-17,bigquery,asia-south1,dev,mlops,latency,40.596,10.354,0.862,131.072,87.653,1
mlops-drift-013-00089,2026-03-30,project-18,compute,global,sandbox,platform,security,43.346,13.008,0.725,192.228,98.931,1
mlops-drift-013-00090,2026-03-31,project-16,compute,us-central1,sandbox,data,quality,47.684,15.957,0.559,151.611,95.597,1
mlops-drift-013-00091,2026-04-01,project-11,pubsub,europe-west1,dev,security,security,40.594,9.156,0.346,138.532,67.884,0
mlops-drift-013-00092,2026-04-02,project-16,cloud-run,us-central1,prod,finops,security,54.346,5.867,0.558,126.373,70.67,1
mlops-drift-013-00093,2026-04-03,project-09,cloud-sql,global,staging,mlops,quality,40.106,9.19,0.483,79.144,63.927,0
mlops-drift-013-00094,2026-04-04,project-17,gke,us-east1,prod,platform,latency,72.76,15.333,0.329,81.095,84.584,1
mlops-drift-013-00095,2026-04-05,project-14,cloud-sql,us-central1,dev,mlops,quality,66.608,14.37,0.669,136.242,100,1
mlops-drift-013-00096,2026-04-06,project-05,pubsub,global,dev,data,latency,43.634,4.928,0.698,111.245,67.424,0
mlops-drift-013-00097,2026-04-07,project-06,pubsub,us-central1,dev,backend,quality,42.127,4.857,0.682,72.527,60.524,0
mlops-drift-013-00098,2026-04-08,project-22,gke,us-east1,prod,platform,cost,72.404,8.594,0.679,220.303,100,1
mlops-drift-013-00099,2026-04-09,project-14,gke,global,dev,backend,security,0.0,5.111,0.476,78.51,40.035,0
mlops-drift-013-00100,2026-04-10,project-23,cloud-run,us-east1,prod,platform,cost,22.734,8.356,0.835,183.945,83.505,1
mlops-drift-013-00101,2026-04-11,project-17,cloud-sql,us-east1,staging,finops,security,52.362,12.975,0.46,129.732,83.621,1
mlops-drift-013-00102,2026-04-12,project-15,bigquery,us-central1,prod,mlops,latency,82.156,5.406,0.697,180.9,92.145,1
mlops-drift-013-00103,2026-04-13,project-02,bigquery,europe-west1,prod,platform,reliability,78.526,6.937,0.324,147.66,76.544,1
mlops-drift-013-00104,2026-04-14,project-09,compute,us-east1,prod,platform,reliability,79.836,9.041,0.59,73.187,80.361,1
mlops-drift-013-00105,2026-04-15,project-09,compute,us-east1,prod,data,quality,75.352,29.934,0.479,46.609,100,1
mlops-drift-013-00106,2026-04-16,project-22,cloud-run,asia-south1,dev,backend,cost,34.196,23.861,0.64,16.092,92.391,1
mlops-drift-013-00107,2026-04-17,project-08,bigquery,global,prod,security,reliability,57.93,5.336,0.507,247.303,86.536,1
mlops-drift-013-00108,2026-04-18,project-10,cloud-sql,europe-west1,dev,finops,quality,39.459,3.36,0.361,142.953,55.133,0
mlops-drift-013-00109,2026-04-19,project-21,cloud-run,global,dev,backend,quality,72.803,4.73,0.35,16.573,51.185,0
mlops-drift-013-00110,2026-04-20,project-01,vertex-ai,europe-west1,prod,security,quality,72.951,7.212,0.601,118.574,80.688,1
mlops-drift-013-00111,2026-04-21,project-02,bigquery,us-east1,dev,platform,quality,51.526,16.464,0.512,103.483,89.461,1
mlops-drift-013-00112,2026-04-22,project-10,cloud-sql,europe-west1,prod,backend,security,69.121,7.127,0.395,130.135,73.625,1
mlops-drift-013-00113,2026-04-23,project-13,compute,europe-west1,dev,data,quality,43.865,9.894,0.403,151.152,74.587,1
mlops-drift-013-00114,2026-04-24,project-12,pubsub,us-central1,prod,backend,security,63.17,16.417,0.461,104.13,91.736,1
mlops-drift-013-00115,2026-04-25,project-17,cloud-sql,us-central1,prod,platform,security,63.336,5.331,0.646,67.22,67.02,1
mlops-drift-013-00116,2026-04-26,project-14,bigquery,europe-west1,sandbox,mlops,cost,53.712,18.688,0.891,35.076,98.705,1
mlops-drift-013-00117,2026-04-27,project-19,cloud-sql,us-central1,staging,platform,latency,50.538,7.093,0.586,160.718,78.187,1
mlops-drift-013-00118,2026-04-28,project-08,compute,asia-south1,prod,security,security,67.309,12.709,0.557,58.73,81.272,1
mlops-drift-013-00119,2026-04-29,project-23,pubsub,us-east1,prod,mlops,security,88.563,7.715,0.318,163.221,83.932,1
mlops-drift-013-00120,2026-04-30,project-11,pubsub,us-central1,prod,backend,security,63.418,17.019,0.753,206.666,100,1
mlops-drift-013-00121,2026-05-01,project-17,vertex-ai,us-east1,staging,security,quality,58.889,9.282,0.324,140.01,74.027,0
mlops-drift-013-00122,2026-05-02,project-09,bigquery,europe-west1,prod,backend,reliability,82.009,5.211,0.533,96.164,73.541,0
mlops-drift-013-00123,2026-05-03,project-01,compute,asia-south1,prod,security,security,73.618,12.534,0.507,115.966,89.669,1
mlops-drift-013-00124,2026-05-04,project-14,bigquery,global,dev,backend,security,87.845,6.83,0.816,144.486,96.313,1
mlops-drift-013-00125,2026-05-05,project-02,compute,europe-west1,dev,finops,reliability,63.691,13.139,0.517,92.394,84.519,1
mlops-drift-013-00126,2026-05-06,project-10,cloud-sql,us-east1,prod,security,reliability,69.3,10.513,0.604,33.104,74.753,1
mlops-drift-013-00127,2026-05-07,project-08,compute,global,prod,finops,security,33.777,9.095,0.465,150.278,71.234,1
mlops-drift-013-00128,2026-05-08,project-06,pubsub,us-central1,dev,data,security,39.823,14.704,0.475,122.817,82.783,1
mlops-drift-013-00129,2026-05-09,project-05,cloud-sql,asia-south1,dev,mlops,reliability,38.135,11.512,0.415,74.427,65.588,0
mlops-drift-013-00130,2026-05-10,project-14,compute,europe-west1,dev,mlops,reliability,71.45,9.907,0.345,102.565,75.156,1
mlops-drift-013-00131,2026-05-11,project-14,bigquery,us-east1,sandbox,backend,cost,36.413,4.769,0.163,27.911,33.648,0
mlops-drift-013-00132,2026-05-12,project-17,gke,us-east1,staging,security,latency,36.504,7.568,0.275,140.021,60.48,1
mlops-drift-013-00133,2026-05-13,project-04,cloud-sql,us-east1,prod,platform,quality,59.081,12.249,0.279,207.195,89.24,1
mlops-drift-013-00134,2026-05-14,project-04,cloud-sql,europe-west1,dev,finops,quality,43.701,16.836,0.642,98.657,91.437,1
mlops-drift-013-00135,2026-05-15,project-14,compute,asia-south1,prod,mlops,quality,59.326,8.375,0.85,98.263,84.386,1
mlops-drift-013-00136,2026-05-16,project-08,cloud-run,global,prod,backend,quality,81.757,11.554,0.639,73.427,88.647,1
mlops-drift-013-00137,2026-05-17,project-16,gke,asia-south1,prod,security,cost,84.455,11.97,0.316,130.197,87.536,1
mlops-drift-013-00138,2026-05-18,project-13,cloud-sql,global,dev,security,cost,64.357,19.248,0.631,111.986,100,1
mlops-drift-013-00139,2026-05-19,project-20,gke,asia-south1,dev,data,latency,57.708,17.873,0.589,0.0,82.516,1
mlops-drift-013-00140,2026-05-20,project-11,gke,asia-south1,dev,platform,security,58.397,7.199,0.75,33.625,68.39,1
mlops-drift-013-00141,2026-05-21,project-13,vertex-ai,global,prod,finops,latency,42.162,5.925,0.435,209.888,74.415,1
mlops-drift-013-00142,2026-05-22,project-21,bigquery,europe-west1,staging,backend,cost,31.288,4.377,0.526,107.334,55.227,0
mlops-drift-013-00143,2026-05-23,project-23,compute,europe-west1,prod,data,latency,62.973,6.694,0.282,156.735,70.387,1
mlops-drift-013-00144,2026-05-24,project-15,cloud-run,us-central1,prod,data,security,58.576,18.676,0.444,117.964,96.822,1
mlops-drift-013-00145,2026-05-25,project-14,pubsub,us-east1,sandbox,backend,latency,50.062,15.972,0.293,0.0,65.045,1
mlops-drift-013-00146,2026-05-26,project-21,compute,asia-south1,prod,finops,security,25.62,12.666,0.636,73.378,71.482,1
mlops-drift-013-00147,2026-05-27,project-21,cloud-run,global,sandbox,security,reliability,52.99,9.975,0.507,189.259,87.167,1
mlops-drift-013-00148,2026-05-28,project-20,vertex-ai,asia-south1,sandbox,finops,cost,35.537,11.557,0.663,95.672,76.561,1
mlops-drift-013-00149,2026-05-29,project-04,pubsub,us-east1,prod,security,latency,46.987,3.149,0.657,124.344,64.922,0
mlops-drift-013-00150,2026-05-30,project-24,bigquery,europe-west1,prod,platform,security,43.942,4.281,0.652,122.125,65.999,0
mlops-drift-013-00151,2026-05-31,project-10,pubsub,us-central1,prod,data,security,60.976,12.821,0.543,134.113,89.82,1
mlops-drift-013-00152,2026-06-01,project-21,cloud-sql,global,sandbox,mlops,cost,29.893,21.296,0.425,117.997,92.236,1
mlops-drift-013-00153,2026-06-02,project-12,gke,asia-south1,dev,mlops,security,35.735,6.137,0.629,146.351,70.185,1
mlops-drift-013-00154,2026-06-03,project-14,gke,global,staging,mlops,quality,56.612,6.997,0.516,159.877,77.516,1
mlops-drift-013-00155,2026-06-04,project-15,pubsub,us-central1,dev,platform,reliability,15.117,10.74,0.862,101.906,75.382,0
mlops-drift-013-00156,2026-06-05,project-22,bigquery,us-east1,prod,platform,security,25.398,7.239,0.868,61.334,65.105,0
mlops-drift-013-00157,2026-06-06,project-11,gke,global,sandbox,data,security,37.998,4.774,0.557,135.838,63.743,1
mlops-drift-013-00158,2026-06-07,project-09,bigquery,europe-west1,dev,platform,latency,34.128,11.377,0.489,82.335,67.613,0
mlops-drift-013-00159,2026-06-08,project-24,bigquery,asia-south1,staging,platform,cost,52.857,8.297,0.374,140.15,71.388,1
mlops-drift-013-00160,2026-06-09,project-05,vertex-ai,europe-west1,staging,security,cost,21.751,6.63,0.46,122.164,56.998,0
mlops-drift-013-00161,2026-06-10,project-12,cloud-run,global,prod,mlops,reliability,48.567,13.672,0.322,135.006,79.858,1
mlops-drift-013-00162,2026-06-11,project-15,compute,us-central1,prod,backend,latency,92.739,7.082,0.366,37.189,67.217,1
mlops-drift-013-00163,2026-06-12,project-08,gke,global,sandbox,mlops,cost,51.525,10.264,0.479,66.295,68.416,0
mlops-drift-013-00164,2026-06-13,project-19,cloud-run,us-east1,sandbox,backend,cost,47.33,5.224,0.557,70.534,58.536,0
mlops-drift-013-00165,2026-06-14,project-16,cloud-sql,us-central1,prod,mlops,latency,52.499,11.671,0.69,136.837,89.712,1
mlops-drift-013-00166,2026-06-15,project-07,gke,us-east1,prod,security,security,93.89,8.67,0.695,155.504,100,1
mlops-drift-013-00167,2026-06-16,project-07,pubsub,us-central1,prod,finops,cost,87.991,7.069,0.575,172.209,92.53,1
mlops-drift-013-00168,2026-06-17,project-20,cloud-run,europe-west1,staging,backend,reliability,36.8,7.312,0.53,170.933,73.419,1
mlops-drift-013-00169,2026-06-18,project-05,compute,us-east1,dev,mlops,security,42.333,5.012,0.509,67.829,54.218,0
mlops-drift-013-00170,2026-06-19,project-16,gke,us-east1,dev,backend,security,30.751,11.148,0.652,59.332,68.247,1
mlops-drift-013-00171,2026-06-20,project-07,compute,asia-south1,staging,data,cost,32.208,5.304,0.694,115.51,64.784,0
mlops-drift-013-00172,2026-06-21,project-13,cloud-run,us-east1,sandbox,backend,reliability,46.609,5.293,1.205,57.448,79.216,1
mlops-drift-013-00173,2026-06-22,project-18,pubsub,us-east1,dev,finops,reliability,21.194,4.825,0.73,67.161,54.021,0
mlops-drift-013-00174,2026-06-23,project-01,vertex-ai,europe-west1,prod,mlops,reliability,71.515,8.554,0.926,147.348,98.888,1
mlops-drift-013-00175,2026-06-24,project-13,gke,europe-west1,sandbox,backend,quality,22.653,8.667,0.52,67.89,56.252,0
mlops-drift-013-00176,2026-06-25,project-22,gke,global,dev,backend,security,48.943,5.152,0.465,96.934,59.563,1
mlops-drift-013-00177,2026-06-26,project-14,cloud-sql,europe-west1,dev,finops,latency,66.409,3.873,0.369,49.37,52.395,0
mlops-drift-013-00178,2026-06-27,project-16,gke,asia-south1,prod,finops,security,59.221,6.345,0.52,148.749,75.425,1
mlops-drift-013-00179,2026-06-28,project-20,cloud-run,asia-south1,prod,mlops,cost,50.065,9.267,0.665,187.176,89.717,1
mlops-drift-013-00180,2026-06-29,project-11,compute,us-central1,prod,data,latency,81.463,9.575,0.987,225.622,100,1
mlops-drift-013-00181,2026-01-01,project-21,compute,asia-south1,sandbox,platform,cost,0.0,22.343,0.485,197.416,97.899,1
mlops-drift-013-00182,2026-01-02,project-21,cloud-run,global,prod,data,quality,30.23,12.065,0.682,174.309,88.022,1
mlops-drift-013-00183,2026-01-03,project-01,vertex-ai,us-central1,staging,platform,security,29.169,19.08,0.387,193.282,96.461,1
mlops-drift-013-00184,2026-01-04,project-12,gke,asia-south1,staging,mlops,cost,35.312,7.139,0.546,58.964,56.726,0
mlops-drift-013-00185,2026-01-05,project-16,compute,global,sandbox,mlops,latency,59.709,10.159,0.366,243.86,92.975,1
mlops-drift-013-00186,2026-01-06,project-01,vertex-ai,us-east1,prod,finops,latency,95.694,14.553,0.472,166.938,100,1
mlops-drift-013-00187,2026-01-07,project-19,cloud-sql,europe-west1,prod,data,latency,76.944,14.077,0.683,132.015,100,1
mlops-drift-013-00188,2026-01-08,project-15,gke,us-east1,sandbox,mlops,cost,59.402,9.048,0.577,218.038,93.895,1
mlops-drift-013-00189,2026-01-09,project-15,cloud-sql,us-central1,prod,backend,security,78.376,10.439,0.446,34.122,72.375,1
mlops-drift-013-00190,2026-01-10,project-16,vertex-ai,asia-south1,prod,platform,latency,68.275,7.015,0.335,160.47,75.391,1
mlops-drift-013-00191,2026-01-11,project-17,bigquery,asia-south1,prod,data,reliability,38.014,14.27,0.389,141.267,80.818,1
mlops-drift-013-00192,2026-01-12,project-05,pubsub,us-east1,staging,mlops,reliability,43.833,5.184,0.371,65.336,49.951,0
mlops-drift-013-00193,2026-01-13,project-13,bigquery,global,sandbox,backend,security,72.747,7.986,0.504,136.48,81.639,1
mlops-drift-013-00194,2026-01-14,project-20,bigquery,asia-south1,prod,mlops,reliability,65.237,8.964,0.496,121.455,78.821,1
mlops-drift-013-00195,2026-01-15,project-23,pubsub,us-east1,prod,backend,cost,45.735,5.678,0.367,120.414,59.661,0
mlops-drift-013-00196,2026-01-16,project-22,bigquery,global,prod,backend,cost,69.462,18.425,0.261,97.066,90.594,1
mlops-drift-013-00197,2026-01-17,project-03,bigquery,europe-west1,sandbox,finops,quality,34.303,7.676,0.728,219.687,87.434,1
mlops-drift-013-00198,2026-01-18,project-08,pubsub,europe-west1,dev,backend,cost,42.093,9.479,0.566,111.736,72.955,1
mlops-drift-013-00199,2026-01-19,project-23,cloud-run,us-east1,prod,backend,reliability,46.22,14.735,0.609,108.284,87.665,1
mlops-drift-013-00200,2026-01-20,project-16,pubsub,asia-south1,dev,backend,reliability,25.057,9.393,0.594,192.86,79.602,1
mlops-drift-013-00201,2026-01-21,project-14,bigquery,asia-south1,prod,platform,quality,44.976,10.282,0.727,114.141,81.823,1
mlops-drift-013-00202,2026-01-22,project-10,bigquery,europe-west1,dev,data,security,66.94,6.479,0.526,13.968,58.994,0
mlops-drift-013-00203,2026-01-23,project-15,cloud-run,global,prod,platform,latency,83.097,4.578,0.459,100.785,70.529,1
mlops-drift-013-00204,2026-01-24,project-17,pubsub,global,prod,finops,latency,62.6,18.323,0.609,75.621,97.007,1
mlops-drift-013-00205,2026-01-25,project-19,gke,asia-south1,prod,security,cost,91.714,16.585,0.463,43.13,93.293,1
mlops-drift-013-00206,2026-01-26,project-02,cloud-sql,europe-west1,prod,security,reliability,60.189,10.256,0.535,65.612,73.29,1
mlops-drift-013-00207,2026-01-27,project-05,pubsub,europe-west1,dev,security,reliability,41.267,5.648,0.649,183.444,77.089,1
mlops-drift-013-00208,2026-01-28,project-20,pubsub,global,prod,data,latency,76.566,8.472,0.721,132.02,91.054,1
mlops-drift-013-00209,2026-01-29,project-20,compute,us-east1,prod,platform,reliability,75.087,5.362,0.0,155.743,61.504,0
mlops-drift-013-00210,2026-01-30,project-06,compute,us-east1,sandbox,security,latency,38.707,5.54,0.381,131.059,58.922,0
mlops-drift-013-00211,2026-01-31,project-18,bigquery,europe-west1,dev,data,cost,42.893,13.637,0.553,71.481,76.612,1
mlops-drift-013-00212,2026-02-01,project-07,cloud-run,asia-south1,dev,data,cost,36.585,9.157,0.427,253.95,86.15,1
mlops-drift-013-00213,2026-02-02,project-23,compute,europe-west1,prod,finops,security,68.515,5.827,0.463,195.819,82.339,1
mlops-drift-013-00214,2026-02-03,project-03,pubsub,europe-west1,staging,platform,quality,29.586,9.31,0.608,150.793,75.349,0
mlops-drift-013-00215,2026-02-04,project-20,cloud-sql,us-central1,prod,finops,security,81.522,16.618,0.357,155.961,100,1
mlops-drift-013-00216,2026-02-05,project-08,cloud-sql,europe-west1,prod,mlops,cost,82.257,7.865,0.422,207.585,92.184,1
mlops-drift-013-00217,2026-02-06,project-08,bigquery,europe-west1,sandbox,finops,cost,50.265,11.813,0.014,122.397,63.496,0
