record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,evaluation_passed
genai-rag-095-00023,2026-01-23,project-05,pubsub,global,staging,backend,security,82.542,9.917,0.753,195.701,100,1
genai-rag-095-00024,2026-01-24,project-16,pubsub,us-east1,sandbox,security,quality,36.802,7.678,0.317,57.976,50.346,0
genai-rag-095-00025,2026-01-25,project-01,pubsub,us-east1,staging,mlops,quality,26.751,9.907,0.688,105.596,71.959,1
genai-rag-095-00026,2026-01-26,project-05,pubsub,asia-south1,dev,security,quality,66.274,14.669,0.759,176.765,100,1
genai-rag-095-00027,2026-01-27,project-11,pubsub,europe-west1,dev,data,quality,62.412,9.731,0.311,130.603,74.481,1
genai-rag-095-00028,2026-01-28,project-02,pubsub,asia-south1,sandbox,platform,cost,48.709,6.535,0.538,30.57,55.585,0
genai-rag-095-00029,2026-01-29,project-05,bigquery,europe-west1,prod,mlops,security,58.001,10.525,0.452,129.291,79.534,1
genai-rag-095-00030,2026-01-30,project-20,vertex-ai,us-east1,sandbox,backend,quality,59.672,7.779,0.518,98.768,71.57,1
genai-rag-095-00031,2026-01-31,project-09,bigquery,asia-south1,sandbox,finops,quality,58.293,23.157,0.668,62.265,100,1
genai-rag-095-00032,2026-02-01,project-02,gke,us-central1,prod,security,cost,86.613,16.19,0.759,172.977,100,1
genai-rag-095-00033,2026-02-02,project-18,compute,asia-south1,staging,mlops,reliability,36.651,13.678,0.348,175.905,82.576,1
genai-rag-095-00034,2026-02-03,project-12,compute,europe-west1,dev,mlops,quality,51.14,8.14,0.568,155.05,79.384,1
genai-rag-095-00035,2026-02-04,project-13,vertex-ai,global,sandbox,finops,latency,55.689,4.617,0.482,97.902,61.412,0
genai-rag-095-00036,2026-02-05,project-19,vertex-ai,global,dev,mlops,latency,62.139,5.463,0.663,91.343,71.022,0
genai-rag-095-00037,2026-02-06,project-10,compute,europe-west1,sandbox,platform,latency,38.467,7.33,0.428,159.943,68.872,0
genai-rag-095-00038,2026-02-07,project-23,pubsub,asia-south1,dev,finops,latency,74.112,10.27,0.436,139.233,85.467,1
genai-rag-095-00039,2026-02-08,project-24,compute,us-central1,prod,finops,quality,44.226,4.96,0.559,121.393,64.321,0
genai-rag-095-00040,2026-02-09,project-12,gke,asia-south1,sandbox,data,security,64.905,7.448,0.715,141.321,85.73,1
genai-rag-095-00041,2026-02-10,project-20,compute,europe-west1,dev,platform,security,33.699,7.134,0.554,133.063,67.236,0
genai-rag-095-00042,2026-02-11,project-04,cloud-run,global,staging,data,security,17.857,8.769,0.525,20.697,48.104,0
genai-rag-095-00043,2026-02-12,project-06,cloud-run,us-central1,prod,mlops,security,48.203,12.676,0.517,103.756,79.674,1
genai-rag-095-00044,2026-02-13,project-01,cloud-sql,europe-west1,prod,platform,security,40.337,10.017,0.545,139.135,76.856,1
genai-rag-095-00045,2026-02-14,project-08,cloud-run,us-east1,dev,security,cost,70.467,7.903,0.798,180.311,97.329,1
genai-rag-095-00046,2026-02-15,project-11,gke,asia-south1,staging,security,quality,14.202,5.149,0.798,40.721,50.854,0
genai-rag-095-00047,2026-02-16,project-10,cloud-sql,us-central1,prod,backend,cost,62.251,7.961,0.527,149.782,80.652,1
genai-rag-095-00048,2026-02-17,project-16,pubsub,asia-south1,dev,data,quality,39.468,6.247,0.397,174.654,67.756,1
genai-rag-095-00049,2026-02-18,project-09,gke,us-east1,sandbox,backend,quality,12.101,10.824,0.677,170.649,78.073,1
genai-rag-095-00050,2026-02-19,project-05,cloud-run,europe-west1,dev,platform,security,66.733,10.437,0.607,192.363,97.007,1
genai-rag-095-00051,2026-02-20,project-07,cloud-run,us-east1,prod,security,reliability,59.192,8.106,0.282,126.172,67.901,0
genai-rag-095-00052,2026-02-21,project-20,cloud-sql,global,staging,backend,reliability,41.836,7.416,0.71,160.983,80.273,1
genai-rag-095-00053,2026-02-22,project-16,bigquery,global,prod,finops,reliability,34.471,12.153,0.873,170.024,95.772,1
genai-rag-095-00054,2026-02-23,project-04,bigquery,us-central1,staging,backend,security,39.344,8.995,0.46,86.352,63.452,0
genai-rag-095-00055,2026-02-24,project-06,compute,us-east1,prod,finops,reliability,54.897,8.53,0.261,95.872,62.234,0
genai-rag-095-00056,2026-02-25,project-18,compute,us-central1,dev,backend,reliability,51.595,3.477,0.49,24.772,46.934,0
genai-rag-095-00057,2026-02-26,project-07,compute,us-east1,prod,platform,quality,103.66,13.975,0.65,77.863,100,1
genai-rag-095-00058,2026-02-27,project-22,vertex-ai,us-central1,prod,backend,security,58.373,6.687,0.438,81.94,63.313,0
genai-rag-095-00059,2026-02-28,project-19,pubsub,europe-west1,staging,backend,latency,63.351,15.195,0.422,0.0,72.398,1
genai-rag-095-00060,2026-03-01,project-19,pubsub,asia-south1,prod,data,security,82.61,11.888,0.65,86.066,91.953,1
genai-rag-095-00061,2026-03-02,project-17,vertex-ai,asia-south1,prod,mlops,security,62.198,3.482,0.387,67.156,53.233,0
genai-rag-095-00062,2026-03-03,project-16,bigquery,us-east1,prod,platform,quality,95.707,15.963,0.12,122.293,92.779,1
genai-rag-095-00063,2026-03-04,project-14,pubsub,asia-south1,sandbox,platform,quality,50.088,10.192,0.602,112.799,78.832,1
genai-rag-095-00064,2026-03-05,project-22,bigquery,us-central1,prod,backend,cost,76.831,12.95,0.455,55.667,81.151,1
genai-rag-095-00065,2026-03-06,project-11,compute,global,dev,security,reliability,26.992,15.009,0.663,188.334,95.139,1
genai-rag-095-00066,2026-03-07,project-22,gke,asia-south1,prod,backend,cost,69.548,7.069,0.525,64.75,68.654,0
genai-rag-095-00067,2026-03-08,project-07,gke,us-central1,dev,backend,security,36.753,7.42,0.583,134.442,70.188,0
genai-rag-095-00068,2026-03-09,project-10,vertex-ai,asia-south1,dev,backend,quality,38.51,17.036,0.518,0.0,71.359,1
genai-rag-095-00069,2026-03-10,project-14,bigquery,global,sandbox,mlops,quality,37.028,15.847,0.608,128.4,89.941,1
genai-rag-095-00070,2026-03-11,project-21,gke,us-east1,dev,mlops,reliability,53.738,5.61,0.539,131.195,69.896,1
genai-rag-095-00071,2026-03-12,project-23,compute,us-east1,prod,finops,reliability,55.364,8.272,0.584,83.935,71.359,1
genai-rag-095-00072,2026-03-13,project-24,gke,asia-south1,prod,data,cost,57.682,15.911,0.529,192.999,100,1
genai-rag-095-00073,2026-03-14,project-14,gke,us-east1,sandbox,platform,latency,55.621,16.198,0.698,111.79,97.995,1
genai-rag-095-00074,2026-03-15,project-04,vertex-ai,us-central1,staging,backend,latency,59.023,14.141,0.366,120.959,84.104,1
genai-rag-095-00075,2026-03-16,project-02,gke,us-central1,staging,mlops,latency,51.842,12.591,0.367,208.657,90.798,1
genai-rag-095-00076,2026-03-17,project-04,pubsub,global,staging,backend,reliability,40.137,13.082,0.651,199.329,96.426,1
genai-rag-095-00077,2026-03-18,project-15,compute,asia-south1,dev,finops,quality,26.955,24.391,0.558,94.969,99.726,1
genai-rag-095-00078,2026-03-19,project-08,pubsub,us-east1,dev,data,reliability,42.788,7.822,0.322,143.856,65.476,1
genai-rag-095-00079,2026-03-20,project-17,bigquery,europe-west1,sandbox,platform,reliability,16.857,7.678,0.478,120.952,58.184,0
genai-rag-095-00080,2026-03-21,project-09,bigquery,us-east1,prod,backend,cost,68.103,5.398,0.885,153.562,89.801,1
genai-rag-095-00081,2026-03-22,project-21,compute,asia-south1,sandbox,mlops,security,37.717,5.231,0.716,155.416,73.131,1
genai-rag-095-00082,2026-03-23,project-19,vertex-ai,us-central1,prod,platform,cost,82.709,6.938,0.486,203.948,91.889,1
genai-rag-095-00083,2026-03-24,project-04,cloud-sql,global,prod,backend,reliability,66.017,10.843,0.658,145.707,92.685,1
genai-rag-095-00084,2026-03-25,project-16,vertex-ai,global,prod,finops,quality,44.192,6.919,0.395,12.292,47.229,0
genai-rag-095-00085,2026-03-26,project-17,bigquery,us-central1,sandbox,security,security,68.797,16.571,0.495,62.135,89.131,1
genai-rag-095-00086,2026-03-27,project-10,cloud-sql,asia-south1,prod,mlops,cost,46.563,5.912,0.484,196.247,75.651,1
genai-rag-095-00087,2026-03-28,project-09,pubsub,us-east1,prod,mlops,reliability,72.429,7.938,0.639,60.712,75.091,1
genai-rag-095-00088,2026-03-29,project-16,gke,global,staging,finops,reliability,36.383,14.921,0.519,95.752,79.679,1
genai-rag-095-00089,2026-03-30,project-07,vertex-ai,us-central1,dev,finops,quality,38.677,11.332,0.303,168.878,75.211,1
genai-rag-095-00090,2026-03-31,project-16,cloud-sql,europe-west1,prod,backend,reliability,40.837,11.683,0.313,82.939,64.604,1
genai-rag-095-00091,2026-04-01,project-12,bigquery,europe-west1,prod,platform,quality,41.748,10.383,0.378,109.896,68.095,0
genai-rag-095-00092,2026-04-02,project-23,vertex-ai,us-east1,prod,backend,cost,92.426,18.259,0.69,41.005,100,1
genai-rag-095-00093,2026-04-03,project-20,cloud-sql,global,staging,security,latency,17.821,10.701,0.677,176.17,80.593,1
genai-rag-095-00094,2026-04-04,project-15,cloud-sql,us-central1,prod,data,quality,29.464,12.073,0.649,91.594,74.555,1
genai-rag-095-00095,2026-04-05,project-18,gke,global,staging,platform,latency,29.517,7.535,0.266,105.906,52.667,0
genai-rag-095-00096,2026-04-06,project-01,compute,global,prod,security,quality,60.414,5.937,0.876,165.832,89.842,1
genai-rag-095-00097,2026-04-07,project-08,vertex-ai,global,dev,backend,security,32.625,13.236,0.583,80.591,74.461,1
genai-rag-095-00098,2026-04-08,project-06,gke,asia-south1,staging,mlops,reliability,45.642,17.454,0.558,143.935,97.221,1
genai-rag-095-00099,2026-04-09,project-16,gke,us-east1,dev,platform,latency,31.062,9.656,0.448,144.988,70.226,1
genai-rag-095-00100,2026-04-10,project-09,compute,asia-south1,dev,finops,quality,42.124,7.979,0.853,62.793,72.373,1
genai-rag-095-00101,2026-04-11,project-07,vertex-ai,europe-west1,staging,security,latency,46.148,4.972,0.384,149.084,62.935,0
genai-rag-095-00102,2026-04-12,project-14,compute,asia-south1,prod,data,security,82.926,8.535,0.549,110.072,84.206,1
genai-rag-095-00103,2026-04-13,project-09,gke,us-east1,dev,backend,cost,46.019,6.745,0.873,37.017,67.798,1
genai-rag-095-00104,2026-04-14,project-05,compute,asia-south1,sandbox,mlops,security,27.985,19.026,0.585,106.123,90.14,1
genai-rag-095-00105,2026-04-15,project-05,cloud-run,us-east1,staging,mlops,cost,16.528,36.494,0.742,163.662,100,1
genai-rag-095-00106,2026-04-16,project-08,pubsub,asia-south1,dev,finops,quality,48.824,25.408,0.655,215.923,100,1
genai-rag-095-00107,2026-04-17,project-22,bigquery,asia-south1,dev,platform,quality,18.425,6.438,0.763,197.484,76.975,1
genai-rag-095-00108,2026-04-18,project-03,vertex-ai,global,prod,data,quality,58.643,5.365,0.805,175.307,86.784,1
genai-rag-095-00109,2026-04-19,project-03,bigquery,asia-south1,prod,finops,security,83.446,23.196,0.973,128.527,100,1
genai-rag-095-00110,2026-04-20,project-12,cloud-run,europe-west1,prod,platform,reliability,94.409,17.747,0.575,122.376,100,1
genai-rag-095-00111,2026-04-21,project-15,pubsub,asia-south1,sandbox,mlops,security,38.022,6.335,0.596,234.436,83.138,1
genai-rag-095-00112,2026-04-22,project-16,gke,global,prod,mlops,security,65.901,15.212,0.571,132.475,97.864,1
genai-rag-095-00113,2026-04-23,project-24,cloud-sql,asia-south1,sandbox,security,cost,58.597,8.722,0.492,111.06,74.277,1
genai-rag-095-00114,2026-04-24,project-23,vertex-ai,europe-west1,staging,security,security,33.244,8.431,0.297,100.288,56.328,0
genai-rag-095-00115,2026-04-25,project-14,vertex-ai,europe-west1,prod,finops,latency,40.738,7.158,0.617,187.968,79.967,1
genai-rag-095-00116,2026-04-26,project-04,cloud-run,us-central1,staging,data,security,25.633,7.909,0.454,92.834,56.854,0
genai-rag-095-00117,2026-04-27,project-19,compute,us-east1,sandbox,mlops,cost,45.455,4.253,0.563,200.793,74.82,1
genai-rag-095-00118,2026-04-28,project-20,cloud-run,global,staging,finops,security,28.065,10.7,0.591,123.393,73.469,1
genai-rag-095-00119,2026-04-29,project-04,gke,us-east1,prod,backend,quality,58.588,21.612,0.293,308.557,100,1
genai-rag-095-00120,2026-04-30,project-11,pubsub,us-central1,dev,finops,security,28.324,9.96,0.834,98.063,76.644,1
genai-rag-095-00121,2026-05-01,project-08,pubsub,us-central1,prod,mlops,reliability,81.499,7.098,0.667,160.824,91.885,1
genai-rag-095-00122,2026-05-02,project-19,cloud-run,global,staging,data,reliability,60.828,19.679,0.657,132.65,100,1
genai-rag-095-00123,2026-05-03,project-07,vertex-ai,global,prod,mlops,reliability,58.446,12.536,0.647,96.964,86.492,1
genai-rag-095-00124,2026-05-04,project-06,cloud-run,global,dev,finops,reliability,62.046,8.982,0.875,121.735,91.052,1
genai-rag-095-00125,2026-05-05,project-11,cloud-sql,global,sandbox,data,security,69.967,16.991,0.442,101.567,94.416,1
genai-rag-095-00126,2026-05-06,project-08,bigquery,global,dev,finops,cost,63.955,7.252,0.818,134.048,87.484,1
genai-rag-095-00127,2026-05-07,project-20,pubsub,asia-south1,prod,backend,quality,30.264,16.062,0.773,15.198,77.342,1
genai-rag-095-00128,2026-05-08,project-24,bigquery,us-east1,staging,mlops,security,28.344,6.678,0.737,137.507,71.351,1
genai-rag-095-00129,2026-05-09,project-20,vertex-ai,global,sandbox,platform,security,37.131,21.525,0.565,79.354,94.568,1
genai-rag-095-00130,2026-05-10,project-03,compute,us-east1,staging,security,latency,52.339,14.778,0.476,18.808,72.203,1
genai-rag-095-00131,2026-05-11,project-04,vertex-ai,global,prod,backend,quality,86.827,8.466,0.635,177.959,98.321,1
genai-rag-095-00132,2026-05-12,project-17,vertex-ai,us-east1,dev,mlops,security,24.734,11.304,0.502,78.226,64.011,0
genai-rag-095-00133,2026-05-13,project-21,pubsub,global,dev,platform,latency,39.972,6.594,0.412,61.406,52.751,0
genai-rag-095-00134,2026-05-14,project-20,pubsub,asia-south1,prod,backend,security,51.865,16.848,0.301,78.746,79.484,1
genai-rag-095-00135,2026-05-15,project-11,pubsub,asia-south1,sandbox,security,reliability,74.453,8.892,0.556,55.405,74.346,1
genai-rag-095-00136,2026-05-16,project-06,cloud-run,us-central1,staging,mlops,quality,33.499,7.473,0.445,176.061,70.412,0
genai-rag-095-00137,2026-05-17,project-01,gke,europe-west1,staging,security,latency,24.182,11.453,0.621,102.06,71.806,0
genai-rag-095-00138,2026-05-18,project-02,cloud-run,us-central1,dev,backend,latency,37.755,20.539,0.513,64.997,88.572,1
genai-rag-095-00139,2026-05-19,project-11,bigquery,us-east1,prod,security,latency,82.429,15.641,0.757,54.991,99.86,1
genai-rag-095-00140,2026-05-20,project-23,gke,europe-west1,prod,finops,quality,66.905,13.548,0.571,180.285,100,1
genai-rag-095-00141,2026-05-21,project-19,bigquery,us-central1,sandbox,backend,reliability,27.582,17.383,0.488,149.029,89.027,1
genai-rag-095-00142,2026-05-22,project-22,bigquery,asia-south1,staging,mlops,latency,46.683,10.156,0.32,102.669,66.209,1
genai-rag-095-00143,2026-05-23,project-08,pubsub,global,prod,backend,quality,39.665,7.507,0.678,124.945,73.35,1
genai-rag-095-00144,2026-05-24,project-04,vertex-ai,global,prod,backend,quality,31.567,9.225,0.721,150.719,79.788,1
genai-rag-095-00145,2026-05-25,project-20,gke,us-east1,prod,backend,quality,69.563,8.178,0.622,163.33,89.018,1
genai-rag-095-00146,2026-05-26,project-09,pubsub,asia-south1,staging,security,cost,40.238,15.245,0.359,153.011,84.534,1
genai-rag-095-00147,2026-05-27,project-20,gke,asia-south1,prod,finops,security,85.527,6.18,0.448,189.192,87.625,1
genai-rag-095-00148,2026-05-28,project-10,cloud-run,us-central1,prod,finops,latency,55.521,9.628,0.294,162.769,75.925,1
genai-rag-095-00149,2026-05-29,project-21,gke,europe-west1,prod,backend,security,39.877,4.631,0.698,140.673,69.707,1
genai-rag-095-00150,2026-05-30,project-21,pubsub,global,staging,security,security,33.545,8.921,0.498,28.156,54.093,0
genai-rag-095-00151,2026-05-31,project-06,compute,us-east1,prod,finops,quality,49.988,7.11,0.452,197.723,78.74,1
genai-rag-095-00152,2026-06-01,project-08,vertex-ai,asia-south1,dev,backend,security,20.806,9.194,0.386,169.547,66.97,1
genai-rag-095-00153,2026-06-02,project-14,compute,europe-west1,prod,mlops,security,64.917,8.761,0.355,112.282,71.963,1
genai-rag-095-00154,2026-06-03,project-06,compute,us-central1,staging,security,reliability,27.58,8.462,0.665,84.41,64.982,0
genai-rag-095-00155,2026-06-04,project-18,pubsub,asia-south1,prod,mlops,cost,51.265,8.292,0.495,173.61,79.934,1
genai-rag-095-00156,2026-06-05,project-10,cloud-run,us-central1,sandbox,backend,latency,50.255,14.728,0.525,130.749,89.397,1
genai-rag-095-00157,2026-06-06,project-07,vertex-ai,asia-south1,prod,security,latency,79.454,7.316,0.334,92.358,70.038,0
genai-rag-095-00158,2026-06-07,project-20,cloud-sql,us-central1,prod,backend,security,76.622,12.934,0.443,88.467,85.403,1
genai-rag-095-00159,2026-06-08,project-18,bigquery,europe-west1,dev,backend,cost,21.138,7.363,0.723,67.592,59.741,0
genai-rag-095-00160,2026-06-09,project-01,cloud-sql,global,dev,mlops,cost,42.153,7.857,0.258,155.083,64.733,1
genai-rag-095-00161,2026-06-10,project-06,gke,global,sandbox,security,reliability,34.852,6.851,0.537,112.386,63.368,0
genai-rag-095-00162,2026-06-11,project-19,compute,us-east1,dev,security,latency,10.444,9.543,0.611,87.016,59.997,0
genai-rag-095-00163,2026-06-12,project-19,vertex-ai,us-central1,sandbox,security,reliability,52.294,9.385,0.588,132.364,80.084,1
genai-rag-095-00164,2026-06-13,project-06,vertex-ai,global,staging,finops,reliability,48.963,8.901,0.444,65.076,62.936,0
genai-rag-095-00165,2026-06-14,project-16,cloud-run,europe-west1,prod,data,cost,75.869,6.771,0.829,131.657,90.568,1
genai-rag-095-00166,2026-06-15,project-23,vertex-ai,us-east1,prod,backend,reliability,40.206,10.945,0.602,52.786,68.378,1
genai-rag-095-00167,2026-06-16,project-07,bigquery,europe-west1,prod,data,latency,56.281,8.691,0.565,90.384,72.933,1
genai-rag-095-00168,2026-06-17,project-02,bigquery,us-east1,sandbox,finops,security,75.894,10.927,0.496,94.177,83.153,1
genai-rag-095-00169,2026-06-18,project-07,pubsub,global,prod,mlops,reliability,73.472,5.042,0.358,65.231,59.523,1
genai-rag-095-00170,2026-06-19,project-15,bigquery,us-east1,prod,backend,quality,90.749,7.975,0.907,84.529,94.443,1
genai-rag-095-00171,2026-06-20,project-14,compute,us-east1,prod,platform,latency,79.443,7.998,0.853,95.629,90.268,1
genai-rag-095-00172,2026-06-21,project-04,gke,asia-south1,prod,platform,reliability,61.99,8.166,0.658,116.26,80.735,1
genai-rag-095-00173,2026-06-22,project-10,compute,us-central1,dev,data,quality,29.735,8.822,0.48,240.135,82.812,1
genai-rag-095-00174,2026-06-23,project-15,gke,europe-west1,staging,mlops,reliability,59.137,8.267,0.467,55.353,64.405,0
genai-rag-095-00175,2026-06-24,project-20,compute,global,dev,security,cost,52.084,10.933,0.596,88.089,77.446,0
genai-rag-095-00176,2026-06-25,project-18,bigquery,us-east1,prod,mlops,quality,96.941,3.588,0.798,120.282,87.772,1
genai-rag-095-00177,2026-06-26,project-10,bigquery,europe-west1,dev,data,quality,25.715,6.903,0.604,88.768,59.193,1
genai-rag-095-00178,2026-06-27,project-21,vertex-ai,asia-south1,prod,mlops,latency,80.929,15.041,0.68,140.161,100,1
genai-rag-095-00179,2026-06-28,project-14,compute,us-central1,dev,platform,latency,29.942,6.579,0.667,132.428,68.488,1
genai-rag-095-00180,2026-06-29,project-03,gke,asia-south1,prod,mlops,cost,97.978,14.943,0.725,133.627,100,1
genai-rag-095-00181,2026-01-01,project-16,bigquery,global,sandbox,security,quality,4.61,3.604,0.532,200.444,57.874,0
genai-rag-095-00182,2026-01-02,project-01,cloud-run,us-east1,sandbox,security,quality,46.387,22.624,0.731,154.874,100,1
genai-rag-095-00183,2026-01-03,project-04,vertex-ai,europe-west1,sandbox,mlops,security,61.864,8.811,0.423,61.19,65.94,0
genai-rag-095-00184,2026-01-04,project-11,pubsub,us-central1,dev,finops,reliability,72.173,10.743,0.953,87.15,96.392,1
genai-rag-095-00185,2026-01-05,project-24,compute,europe-west1,dev,mlops,security,50.394,10.881,0.585,185.407,90.54,1
genai-rag-095-00186,2026-01-06,project-01,pubsub,us-central1,staging,data,latency,41.646,6.305,0.392,142.446,63.781,0
genai-rag-095-00187,2026-01-07,project-22,cloud-run,europe-west1,dev,backend,security,42.784,8.006,0.688,89.63,70.806,1
genai-rag-095-00188,2026-01-08,project-10,bigquery,global,sandbox,security,cost,30.021,9.545,0.744,72.512,69.394,1
genai-rag-095-00189,2026-01-09,project-17,bigquery,us-central1,prod,backend,quality,43.518,6.057,0.64,98.687,66.156,1
genai-rag-095-00190,2026-01-10,project-02,pubsub,us-east1,dev,backend,quality,38.47,7.437,0.561,67.138,60.243,0
genai-rag-095-00191,2026-01-11,project-06,cloud-sql,us-central1,dev,mlops,latency,5.238,6.427,0.639,110.257,55.274,0
genai-rag-095-00192,2026-01-12,project-23,pubsub,us-east1,prod,security,latency,48.452,19.744,0.11,163.982,90.792,1
genai-rag-095-00193,2026-01-13,project-08,compute,us-central1,prod,platform,security,36.875,13.49,0.725,153.591,92.157,1
genai-rag-095-00194,2026-01-14,project-22,compute,asia-south1,staging,backend,latency,54.805,7.148,0.712,96.935,74.917,1
genai-rag-095-00195,2026-01-15,project-17,vertex-ai,global,sandbox,finops,quality,49.066,11.907,0.527,113.358,79.932,1
genai-rag-095-00196,2026-01-16,project-15,bigquery,asia-south1,sandbox,security,quality,52.671,8.258,0.391,121.605,69.123,1
genai-rag-095-00197,2026-01-17,project-10,compute,asia-south1,sandbox,backend,reliability,28.391,13.595,0.529,157.345,83.12,1
genai-rag-095-00198,2026-01-18,project-07,pubsub,us-central1,dev,finops,cost,42.915,8.64,0.922,76.053,78.541,1
genai-rag-095-00199,2026-01-19,project-22,bigquery,global,prod,mlops,security,35.388,15.028,0.648,91.662,83.499,1
genai-rag-095-00200,2026-01-20,project-21,cloud-run,us-east1,staging,finops,reliability,20.05,7.1,0.388,38.635,42.798,0
genai-rag-095-00201,2026-01-21,project-07,pubsub,us-central1,sandbox,platform,cost,58.836,9.458,0.583,163.46,86.904,1
genai-rag-095-00202,2026-01-22,project-17,cloud-sql,global,prod,finops,cost,53.264,9.27,0.456,57.602,64.633,0
genai-rag-095-00203,2026-01-23,project-06,compute,global,staging,mlops,cost,47.672,5.006,0.669,116.57,68.781,0
genai-rag-095-00204,2026-01-24,project-18,compute,us-east1,staging,mlops,security,49.681,8.192,0.79,77.896,75.513,1
genai-rag-095-00205,2026-01-25,project-02,bigquery,us-central1,prod,mlops,security,71.994,9.445,0.68,104.725,86.309,1
genai-rag-095-00206,2026-01-26,project-14,pubsub,europe-west1,staging,finops,security,60.574,7.929,0.585,122.103,77.984,1
genai-rag-095-00207,2026-01-27,project-10,cloud-sql,asia-south1,prod,data,reliability,84.306,8.586,0.456,36.298,70.795,1
genai-rag-095-00208,2026-01-28,project-09,cloud-run,us-east1,prod,data,quality,31.93,11.393,0.6,78.098,70.148,1
genai-rag-095-00209,2026-01-29,project-08,cloud-sql,us-central1,prod,finops,cost,53.798,16.541,0.986,159.09,100,1
genai-rag-095-00210,2026-01-30,project-21,cloud-run,us-central1,prod,data,quality,65.9,9.155,0.286,187.116,81.724,1
genai-rag-095-00211,2026-01-31,project-03,cloud-sql,global,prod,finops,cost,54.969,10.593,0.613,96.019,79.414,1
genai-rag-095-00212,2026-02-01,project-05,compute,asia-south1,prod,security,security,91.958,7.782,0.608,115.93,88.53,1
genai-rag-095-00213,2026-02-02,project-04,vertex-ai,us-east1,prod,security,latency,64.204,5.314,0.649,170.091,82.391,1
genai-rag-095-00214,2026-02-03,project-18,bigquery,global,staging,security,latency,22.91,4.466,0.417,218.413,64.886,0
genai-rag-095-00215,2026-02-04,project-04,cloud-run,asia-south1,staging,mlops,quality,63.231,12.233,0.656,91.118,86.923,1
genai-rag-095-00216,2026-02-05,project-21,cloud-run,asia-south1,prod,backend,quality,61.554,3.882,0.443,190.006,73.816,1
genai-rag-095-00217,2026-02-06,project-21,pubsub,europe-west1,prod,backend,reliability,94.182,6.73,0.228,163.598,80.505,1
genai-rag-095-00218,2026-02-07,project-08,bigquery,asia-south1,staging,backend,latency,32.873,5.809,0.617,180.024,72.908,0
genai-rag-095-00219,2026-02-08,project-12,pubsub,us-central1,prod,mlops,cost,75.172,12.034,0.538,62.122,82.279,1
genai-rag-095-00220,2026-02-09,project-16,vertex-ai,us-east1,staging,mlops,security,71.359,13.768,0.587,139.588,98.003,1
