record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,critical_alert
aiops-alerts-064-00039,2026-02-08,project-14,gke,europe-west1,prod,security,cost,34.703,4.957,0.702,109.834,64.3,1
aiops-alerts-064-00040,2026-02-09,project-01,vertex-ai,europe-west1,dev,backend,reliability,18.836,7.424,0.327,118.176,52.594,0
aiops-alerts-064-00041,2026-02-10,project-20,vertex-ai,global,dev,backend,cost,37.215,6.362,0.59,166.725,72.834,1
aiops-alerts-064-00042,2026-02-11,project-24,gke,global,prod,backend,security,47.567,9.888,0.61,82.979,73.172,1
aiops-alerts-064-00043,2026-02-12,project-08,pubsub,us-east1,dev,mlops,latency,64.903,11.135,0.486,136.655,85.637,1
aiops-alerts-064-00044,2026-02-13,project-17,cloud-run,us-central1,sandbox,security,quality,3.816,8.622,0.853,244.357,86.944,1
aiops-alerts-064-00045,2026-02-14,project-09,compute,global,dev,platform,quality,20.317,7.718,0.359,122.228,55.51,0
aiops-alerts-064-00046,2026-02-15,project-19,compute,us-central1,prod,data,quality,90.555,17.415,0.641,87.018,100,1
aiops-alerts-064-00047,2026-02-16,project-12,cloud-sql,global,dev,platform,latency,0.0,5.913,0.575,179.911,60.159,0
aiops-alerts-064-00048,2026-02-17,project-11,pubsub,europe-west1,staging,platform,quality,33.66,13.715,0.463,120.782,77.602,1
aiops-alerts-064-00049,2026-02-18,project-22,bigquery,europe-west1,dev,data,latency,61.683,9.584,0.444,76.036,70.58,1
aiops-alerts-064-00050,2026-02-19,project-16,gke,asia-south1,prod,data,cost,26.872,12.839,0.296,147.473,71.229,0
aiops-alerts-064-00051,2026-02-20,project-11,cloud-run,asia-south1,prod,mlops,security,83.026,14.838,0.34,107.83,91.306,1
aiops-alerts-064-00052,2026-02-21,project-18,gke,us-east1,prod,security,quality,79.939,3.865,0.409,115.217,68.114,1
aiops-alerts-064-00053,2026-02-22,project-17,pubsub,global,prod,platform,quality,67.606,11.479,0.774,112.115,93.887,1
aiops-alerts-064-00054,2026-02-23,project-11,cloud-sql,global,prod,finops,cost,67.935,8.815,0.552,133.63,83.153,1
aiops-alerts-064-00055,2026-02-24,project-09,cloud-sql,us-east1,prod,security,security,62.824,13.148,0.526,184.643,98.004,1
aiops-alerts-064-00056,2026-02-25,project-18,cloud-run,europe-west1,prod,security,latency,81.478,7.952,0.491,86.547,76.878,1
aiops-alerts-064-00057,2026-02-26,project-24,cloud-sql,global,sandbox,data,latency,27.223,11.365,0.612,182.786,84.123,1
aiops-alerts-064-00058,2026-02-27,project-14,cloud-sql,europe-west1,sandbox,mlops,quality,68.195,17.329,0.305,152.534,97.222,1
aiops-alerts-064-00059,2026-02-28,project-19,compute,us-central1,prod,security,reliability,68.125,10.773,0.683,123.335,90.872,1
aiops-alerts-064-00060,2026-03-01,project-04,cloud-run,us-east1,sandbox,finops,security,35.05,9.98,0.388,82.423,61.154,0
aiops-alerts-064-00061,2026-03-02,project-24,gke,europe-west1,sandbox,backend,reliability,68.196,9.136,0.502,52.153,70.362,1
aiops-alerts-064-00062,2026-03-03,project-02,pubsub,europe-west1,staging,platform,security,58.82,27.425,0.546,51.58,100,1
aiops-alerts-064-00063,2026-03-04,project-18,cloud-run,global,dev,security,latency,57.676,5.112,0.34,57.618,52.417,0
aiops-alerts-064-00064,2026-03-05,project-20,gke,us-east1,dev,finops,security,20.576,7.991,0.528,4.674,45.009,0
aiops-alerts-064-00065,2026-03-06,project-13,bigquery,us-east1,staging,platform,security,24.187,8.922,0.594,139.952,70.483,1
aiops-alerts-064-00066,2026-03-07,project-05,pubsub,europe-west1,prod,backend,security,48.996,16.136,0.527,176.671,99.009,1
aiops-alerts-064-00067,2026-03-08,project-02,compute,global,dev,backend,latency,42.406,10.528,0.499,169.641,81.612,1
aiops-alerts-064-00068,2026-03-09,project-18,pubsub,us-east1,prod,finops,cost,30.413,15.728,0.529,180.769,92.22,1
aiops-alerts-064-00069,2026-03-10,project-17,bigquery,us-central1,dev,backend,reliability,30.742,13.196,1.104,144.761,100,1
aiops-alerts-064-00070,2026-03-11,project-04,bigquery,asia-south1,staging,platform,cost,35.905,4.956,0.542,0.0,43.101,0
aiops-alerts-064-00071,2026-03-12,project-16,pubsub,us-east1,prod,data,latency,45.133,5.642,0.388,32.846,47.331,0
aiops-alerts-064-00072,2026-03-13,project-24,bigquery,asia-south1,prod,security,security,48.372,6.478,0.389,224.952,78.466,1
aiops-alerts-064-00073,2026-03-14,project-15,gke,global,prod,finops,reliability,57.336,10.843,0.242,64.084,63.184,0
aiops-alerts-064-00074,2026-03-15,project-24,pubsub,global,prod,mlops,latency,59.514,4.916,0.652,155.172,77.75,1
aiops-alerts-064-00075,2026-03-16,project-17,cloud-sql,us-central1,sandbox,platform,cost,65.133,9.185,0.276,128.451,72.621,1
aiops-alerts-064-00076,2026-03-17,project-23,compute,us-central1,prod,mlops,cost,44.223,5.41,0.521,111.987,62.668,0
aiops-alerts-064-00077,2026-03-18,project-23,gke,us-east1,staging,platform,cost,31.347,5.994,0.279,233.866,68.828,0
aiops-alerts-064-00078,2026-03-19,project-15,cloud-sql,asia-south1,dev,backend,security,16.346,4.455,0.438,151.973,53.609,0
aiops-alerts-064-00079,2026-03-20,project-10,bigquery,us-central1,dev,data,cost,11.569,14.285,0.511,114.779,72.004,1
aiops-alerts-064-00080,2026-03-21,project-11,gke,us-east1,sandbox,finops,reliability,41.807,9.023,0.182,0.0,42.056,0
aiops-alerts-064-00081,2026-03-22,project-12,pubsub,global,prod,platform,latency,27.027,5.913,0.414,31.602,42.355,0
aiops-alerts-064-00082,2026-03-23,project-22,gke,global,prod,security,reliability,79.649,7.228,0.575,120.739,82.475,1
aiops-alerts-064-00083,2026-03-24,project-15,compute,europe-west1,staging,security,reliability,48.097,6.355,0.891,105.135,78.179,1
aiops-alerts-064-00084,2026-03-25,project-03,pubsub,global,prod,platform,latency,41.031,15.53,0.516,45.031,75.225,1
aiops-alerts-064-00085,2026-03-26,project-06,vertex-ai,global,staging,data,security,50.655,10.014,0.454,190.127,84.712,1
aiops-alerts-064-00086,2026-03-27,project-23,cloud-run,global,dev,platform,cost,59.439,13.327,0.962,90.878,98.823,1
aiops-alerts-064-00087,2026-03-28,project-22,compute,global,sandbox,backend,security,5.966,6.378,0.76,192.949,71.708,0
aiops-alerts-064-00088,2026-03-29,project-23,cloud-run,europe-west1,dev,backend,latency,29.292,9.476,0.269,88.33,54.659,0
aiops-alerts-064-00089,2026-03-30,project-09,vertex-ai,asia-south1,prod,platform,quality,82.245,10.711,0.741,206.652,100,1
aiops-alerts-064-00090,2026-03-31,project-02,cloud-run,us-central1,dev,finops,reliability,30.295,6.5,0.318,135.931,56.723,0
aiops-alerts-064-00091,2026-04-01,project-07,cloud-sql,us-central1,prod,backend,quality,68.608,6.091,0.2,98.812,59.635,0
aiops-alerts-064-00092,2026-04-02,project-14,vertex-ai,us-east1,staging,platform,latency,60.601,13.145,0.671,168.296,99.91,1
aiops-alerts-064-00093,2026-04-03,project-23,cloud-run,us-central1,dev,platform,reliability,64.258,15.09,0.609,95.22,92.902,1
aiops-alerts-064-00094,2026-04-04,project-22,cloud-sql,us-east1,sandbox,backend,security,62.45,10.27,0.518,57.511,72.338,1
aiops-alerts-064-00095,2026-04-05,project-24,pubsub,asia-south1,staging,finops,cost,58.302,4.168,0.261,193.235,67.446,0
aiops-alerts-064-00096,2026-04-06,project-03,vertex-ai,global,prod,platform,cost,69.521,4.843,0.81,78.616,75.448,1
aiops-alerts-064-00097,2026-04-07,project-01,vertex-ai,global,staging,backend,security,32.277,16.199,0.74,62.429,84.099,1
aiops-alerts-064-00098,2026-04-08,project-19,gke,asia-south1,dev,data,reliability,23.556,7.081,0.559,94.814,58.159,0
aiops-alerts-064-00099,2026-04-09,project-17,vertex-ai,us-east1,sandbox,mlops,cost,41.636,5.005,0.641,122.401,66.536,1
aiops-alerts-064-00100,2026-04-10,project-10,pubsub,us-central1,sandbox,platform,quality,87.877,15.125,0.565,13.67,87.817,1
aiops-alerts-064-00101,2026-04-11,project-03,cloud-sql,europe-west1,prod,backend,reliability,96.403,20.867,0.732,177.051,100,1
aiops-alerts-064-00102,2026-04-12,project-02,compute,us-east1,dev,security,security,57.642,2.839,0.136,87.699,44.348,0
aiops-alerts-064-00103,2026-04-13,project-20,vertex-ai,us-central1,prod,backend,quality,61.065,12.797,0.546,114.431,87.03,1
aiops-alerts-064-00104,2026-04-14,project-21,cloud-sql,global,prod,finops,security,106.766,9.237,0.778,8.686,87.418,1
aiops-alerts-064-00105,2026-04-15,project-22,gke,us-east1,sandbox,finops,latency,50.41,4.0,0.471,86.508,56.078,0
aiops-alerts-064-00106,2026-04-16,project-20,compute,europe-west1,prod,platform,cost,75.799,13.758,0.698,127.948,100,1
aiops-alerts-064-00107,2026-04-17,project-20,cloud-sql,us-central1,prod,platform,latency,61.832,7.476,0.653,134.371,81.536,1
aiops-alerts-064-00108,2026-04-18,project-04,vertex-ai,global,prod,finops,quality,37.74,7.051,0.847,43.048,65.584,1
aiops-alerts-064-00109,2026-04-19,project-01,gke,us-central1,staging,platform,reliability,40.528,12.89,0.839,104.209,88.824,1
aiops-alerts-064-00110,2026-04-20,project-24,vertex-ai,global,staging,security,security,17.59,8.053,0.626,156.668,69.704,1
aiops-alerts-064-00111,2026-04-21,project-11,cloud-run,us-central1,sandbox,platform,quality,12.999,13.27,0.34,63.128,56.619,0
aiops-alerts-064-00112,2026-04-22,project-15,bigquery,us-central1,prod,mlops,latency,66.64,17.458,0.612,196.391,100,1
aiops-alerts-064-00113,2026-04-23,project-16,pubsub,global,staging,platform,quality,57.393,10.929,0.84,161.773,98.58,1
aiops-alerts-064-00114,2026-04-24,project-19,pubsub,asia-south1,prod,data,quality,51.049,14.972,0.564,143.945,93.534,1
aiops-alerts-064-00115,2026-04-25,project-22,pubsub,europe-west1,dev,data,cost,34.349,28.093,0.759,292.885,100,1
aiops-alerts-064-00116,2026-04-26,project-21,gke,europe-west1,prod,security,cost,89.744,5.647,0.752,76.109,82.006,1
aiops-alerts-064-00117,2026-04-27,project-06,bigquery,global,dev,backend,reliability,59.979,4.401,0.726,217.74,88.425,1
aiops-alerts-064-00118,2026-04-28,project-10,cloud-run,global,prod,backend,reliability,88.435,11.032,0.759,108.829,99.129,1
aiops-alerts-064-00119,2026-04-29,project-21,vertex-ai,europe-west1,prod,platform,latency,66.193,8.065,0.499,66.495,69.148,1
aiops-alerts-064-00120,2026-04-30,project-08,pubsub,us-central1,dev,security,latency,46.212,9.317,0.451,178.277,79.698,1
aiops-alerts-064-00121,2026-05-01,project-20,pubsub,us-central1,sandbox,platform,reliability,30.022,6.614,0.463,112.562,58.561,0
aiops-alerts-064-00122,2026-05-02,project-06,gke,asia-south1,sandbox,security,latency,32.576,4.758,0.71,115.304,64.169,0
aiops-alerts-064-00123,2026-05-03,project-06,cloud-sql,us-east1,dev,security,quality,24.348,25.429,0.654,154.47,100,1
aiops-alerts-064-00124,2026-05-04,project-03,cloud-run,us-east1,staging,mlops,reliability,47.947,5.042,0.609,103.903,65.014,0
aiops-alerts-064-00125,2026-05-05,project-01,bigquery,us-east1,prod,security,reliability,73.62,21.09,0.505,67.258,100,1
aiops-alerts-064-00126,2026-05-06,project-10,bigquery,asia-south1,prod,finops,cost,19.84,19.252,0.588,134.779,92.101,1
aiops-alerts-064-00127,2026-05-07,project-19,gke,us-central1,prod,security,latency,37.257,7.06,0.921,121.526,79.471,1
aiops-alerts-064-00128,2026-05-08,project-14,compute,europe-west1,sandbox,data,quality,70.781,12.656,0.493,119.563,88.995,1
aiops-alerts-064-00129,2026-05-09,project-15,cloud-sql,us-central1,staging,security,cost,51.089,5.171,0.379,165.116,67.291,0
aiops-alerts-064-00130,2026-05-10,project-04,bigquery,us-east1,dev,platform,security,35.474,7.659,0.409,156.563,67.434,0
aiops-alerts-064-00131,2026-05-11,project-23,vertex-ai,asia-south1,sandbox,data,security,38.28,5.812,0.711,180.607,78.183,1
aiops-alerts-064-00132,2026-05-12,project-14,cloud-run,us-east1,prod,data,latency,56.021,10.131,0.536,148.242,83.625,1
aiops-alerts-064-00133,2026-05-13,project-05,bigquery,global,prod,mlops,security,67.683,6.672,0.481,7.655,57.208,0
aiops-alerts-064-00134,2026-05-14,project-15,cloud-sql,us-central1,prod,data,quality,68.828,21.631,0.365,80.678,99.103,1
aiops-alerts-064-00135,2026-05-15,project-20,cloud-run,europe-west1,staging,data,reliability,55.344,7.667,0.677,173.048,86.191,1
aiops-alerts-064-00136,2026-05-16,project-07,pubsub,europe-west1,staging,backend,reliability,36.978,11.99,0.476,54.941,65.591,0
aiops-alerts-064-00137,2026-05-17,project-24,pubsub,europe-west1,prod,security,cost,76.475,8.491,0.408,74.094,71.664,0
aiops-alerts-064-00138,2026-05-18,project-08,cloud-sql,asia-south1,prod,security,latency,56.675,10.588,0.355,94.688,70.775,1
aiops-alerts-064-00139,2026-05-19,project-02,cloud-sql,global,sandbox,backend,security,34.876,8.882,0.413,211.918,78.291,1
aiops-alerts-064-00140,2026-05-20,project-03,pubsub,asia-south1,prod,backend,cost,24.159,7.359,0.787,132.257,72.459,0
aiops-alerts-064-00141,2026-05-21,project-20,vertex-ai,us-east1,prod,data,cost,62.007,10.34,0.893,138.153,97.231,1
aiops-alerts-064-00142,2026-05-22,project-20,compute,global,dev,security,cost,22.717,4.801,0.478,138.575,56.092,0
aiops-alerts-064-00143,2026-05-23,project-23,cloud-sql,global,prod,backend,cost,43.974,16.873,0.265,0.0,64.036,1
aiops-alerts-064-00144,2026-05-24,project-17,gke,us-east1,prod,security,latency,65.489,7.103,0.73,161.594,88.611,1
aiops-alerts-064-00145,2026-05-25,project-19,compute,us-east1,dev,platform,security,35.701,5.432,0.513,22.331,46.382,0
aiops-alerts-064-00146,2026-05-26,project-02,cloud-run,europe-west1,prod,backend,cost,80.226,7.682,0.658,124.826,87.238,1
aiops-alerts-064-00147,2026-05-27,project-22,gke,asia-south1,prod,platform,cost,62.884,10.426,0.796,118.571,91.488,1
aiops-alerts-064-00148,2026-05-28,project-24,vertex-ai,global,prod,data,quality,76.414,11.254,0.626,118.375,92.177,1
aiops-alerts-064-00149,2026-05-29,project-15,pubsub,europe-west1,prod,data,quality,54.257,6.426,0.663,235.137,91.48,1
aiops-alerts-064-00150,2026-05-30,project-11,vertex-ai,europe-west1,prod,platform,cost,100.32,8.76,0.684,56.522,87.735,1
aiops-alerts-064-00151,2026-05-31,project-21,compute,global,dev,backend,cost,15.159,10.282,0.62,144.468,72.065,1
aiops-alerts-064-00152,2026-06-01,project-02,vertex-ai,asia-south1,dev,finops,quality,5.987,7.459,0.295,96.065,43.834,0
aiops-alerts-064-00153,2026-06-02,project-15,vertex-ai,us-central1,staging,backend,latency,46.921,6.441,0.341,180.514,69.711,1
aiops-alerts-064-00154,2026-06-03,project-16,pubsub,us-east1,prod,finops,cost,15.184,8.505,0.156,97.419,44.826,0
aiops-alerts-064-00155,2026-06-04,project-20,cloud-sql,global,dev,security,cost,63.281,7.188,0.592,145.328,80.834,1
aiops-alerts-064-00156,2026-06-05,project-18,vertex-ai,us-central1,prod,platform,quality,93.718,5.68,0.445,167.482,86.054,1
aiops-alerts-064-00157,2026-06-06,project-11,cloud-run,us-central1,dev,data,cost,56.855,7.434,0.369,141.02,70.726,0
aiops-alerts-064-00158,2026-06-07,project-08,cloud-sql,global,sandbox,finops,cost,45.286,11.342,0.491,108.565,75.332,1
aiops-alerts-064-00159,2026-06-08,project-02,bigquery,global,prod,backend,quality,75.957,12.906,0.25,106.096,80.921,1
aiops-alerts-064-00160,2026-06-09,project-22,cloud-run,us-central1,staging,mlops,quality,70.193,7.115,0.399,154.776,77.706,1
aiops-alerts-064-00161,2026-06-10,project-19,vertex-ai,us-east1,prod,data,security,59.183,9.728,0.649,153.253,88.477,1
aiops-alerts-064-00162,2026-06-11,project-20,vertex-ai,global,sandbox,platform,quality,50.226,19.189,0.723,0.0,87.658,1
aiops-alerts-064-00163,2026-06-12,project-03,cloud-sql,asia-south1,dev,finops,quality,73.226,12.633,0.716,126.655,98.637,1
aiops-alerts-064-00164,2026-06-13,project-03,cloud-sql,us-east1,staging,finops,cost,81.569,5.733,0.434,161.778,80.709,1
aiops-alerts-064-00165,2026-06-14,project-17,gke,asia-south1,prod,platform,reliability,65.442,22.477,0.405,0.0,89.526,1
aiops-alerts-064-00166,2026-06-15,project-11,gke,us-east1,dev,mlops,security,35.809,5.059,0.55,120.456,61.154,0
aiops-alerts-064-00167,2026-06-16,project-17,cloud-sql,global,prod,mlops,cost,51.722,5.866,0.749,159.677,81.291,1
aiops-alerts-064-00168,2026-06-17,project-10,pubsub,us-central1,sandbox,finops,cost,41.801,13.321,0.502,94.27,77.03,1
aiops-alerts-064-00169,2026-06-18,project-05,pubsub,asia-south1,prod,security,quality,65.574,15.635,0.654,126.396,100,1
aiops-alerts-064-00170,2026-06-19,project-22,cloud-sql,europe-west1,staging,finops,cost,54.079,7.101,0.691,203.534,89.364,1
aiops-alerts-064-00171,2026-06-20,project-23,compute,us-central1,prod,mlops,reliability,60.438,7.109,0.302,89.11,61.306,1
aiops-alerts-064-00172,2026-06-21,project-14,gke,us-east1,dev,security,reliability,37.772,17.56,0.198,55.877,69.272,1
aiops-alerts-064-00173,2026-06-22,project-21,compute,asia-south1,prod,mlops,cost,68.914,7.753,0.606,126.59,81.881,1
aiops-alerts-064-00174,2026-06-23,project-04,compute,asia-south1,dev,data,latency,40.68,9.318,0.923,122.225,86.109,1
aiops-alerts-064-00175,2026-06-24,project-03,compute,us-east1,prod,mlops,reliability,80.308,12.293,0.723,175.001,100,1
aiops-alerts-064-00176,2026-06-25,project-11,compute,global,sandbox,data,latency,42.871,7.206,0.471,0.0,48.304,0
aiops-alerts-064-00177,2026-06-26,project-10,cloud-sql,asia-south1,prod,platform,security,69.023,5.605,0.869,181.861,94.173,1
aiops-alerts-064-00178,2026-06-27,project-07,pubsub,us-central1,staging,finops,reliability,24.299,4.989,0.376,251.41,69.97,1
aiops-alerts-064-00179,2026-06-28,project-16,cloud-run,us-central1,staging,finops,security,61.19,12.537,0.484,263.667,100,1
aiops-alerts-064-00180,2026-06-29,project-17,pubsub,us-east1,prod,mlops,latency,86.889,7.179,0.316,187.616,85.583,1
aiops-alerts-064-00181,2026-01-01,project-07,compute,europe-west1,sandbox,mlops,cost,44.844,8.361,0.663,141.068,78.982,1
aiops-alerts-064-00182,2026-01-02,project-01,bigquery,us-east1,staging,mlops,reliability,44.182,21.116,0.564,29.694,88.805,1
aiops-alerts-064-00183,2026-01-03,project-05,cloud-sql,asia-south1,prod,mlops,security,38.15,5.461,0.801,57.029,62.447,0
aiops-alerts-064-00184,2026-01-04,project-10,vertex-ai,global,sandbox,security,reliability,24.588,9.01,0.385,96.67,57.202,0
aiops-alerts-064-00185,2026-01-05,project-17,pubsub,global,prod,security,latency,65.43,7.019,0.201,43.637,52.677,0
aiops-alerts-064-00186,2026-01-06,project-12,gke,us-east1,prod,platform,security,57.798,7.208,0.541,84.746,68.342,0
aiops-alerts-064-00187,2026-01-07,project-23,vertex-ai,us-east1,sandbox,backend,cost,35.122,25.036,0.674,136.317,100,1
aiops-alerts-064-00188,2026-01-08,project-21,gke,asia-south1,staging,backend,cost,54.257,22.298,0.422,115.992,100,1
aiops-alerts-064-00189,2026-01-09,project-15,bigquery,asia-south1,sandbox,data,security,36.259,13.144,0.498,99.98,75.37,1
aiops-alerts-064-00190,2026-01-10,project-18,gke,asia-south1,staging,platform,quality,43.096,15.652,0.281,184.956,88.413,1
aiops-alerts-064-00191,2026-01-11,project-12,vertex-ai,us-east1,prod,data,cost,52.597,8.818,0.609,0.0,60.299,0
aiops-alerts-064-00192,2026-01-12,project-23,vertex-ai,asia-south1,dev,mlops,reliability,30.228,9.25,0.761,105.387,74.167,1
aiops-alerts-064-00193,2026-01-13,project-13,cloud-run,us-east1,prod,mlops,reliability,16.912,7.054,0.746,113.902,65.099,0
aiops-alerts-064-00194,2026-01-14,project-15,cloud-sql,europe-west1,prod,mlops,cost,56.363,11.883,0.697,180.35,98.15,1
aiops-alerts-064-00195,2026-01-15,project-09,bigquery,global,prod,data,reliability,35.316,5.722,0.7,79.702,61.835,0
aiops-alerts-064-00196,2026-01-16,project-22,vertex-ai,europe-west1,sandbox,backend,cost,58.513,12.452,0.958,63.788,92.367,1
aiops-alerts-064-00197,2026-01-17,project-11,compute,europe-west1,prod,platform,security,53.729,19.803,0.644,112.19,100,1
aiops-alerts-064-00198,2026-01-18,project-24,gke,europe-west1,sandbox,finops,reliability,40.11,8.856,0.718,0.0,59.833,0
aiops-alerts-064-00199,2026-01-19,project-15,bigquery,us-east1,prod,data,security,51.305,16.105,0.577,137.222,95.742,1
aiops-alerts-064-00200,2026-01-20,project-14,cloud-run,europe-west1,sandbox,backend,reliability,71.496,6.867,0.621,66.121,72.424,1
aiops-alerts-064-00201,2026-01-21,project-12,bigquery,global,prod,finops,quality,58.692,13.813,0.268,101.634,76.974,1
aiops-alerts-064-00202,2026-01-22,project-13,bigquery,europe-west1,sandbox,data,quality,40.288,11.596,0.595,100.684,76.666,1
aiops-alerts-064-00203,2026-01-23,project-13,cloud-sql,us-central1,prod,backend,latency,93.921,11.005,0.453,214.786,100,1
aiops-alerts-064-00204,2026-01-24,project-09,gke,global,sandbox,security,reliability,33.116,18.99,0.338,109.327,83.674,1
aiops-alerts-064-00205,2026-01-25,project-19,gke,europe-west1,prod,platform,reliability,80.711,8.7,1.044,108.174,100,1
aiops-alerts-064-00206,2026-01-26,project-16,vertex-ai,us-east1,dev,security,latency,41.06,5.262,0.311,197.274,66.303,0
aiops-alerts-064-00207,2026-01-27,project-20,compute,europe-west1,prod,backend,cost,73.012,6.069,0.493,142.916,77.812,0
aiops-alerts-064-00208,2026-01-28,project-20,compute,us-east1,prod,mlops,latency,84.611,11.979,0.537,86.316,88.948,1
aiops-alerts-064-00209,2026-01-29,project-10,vertex-ai,global,prod,platform,latency,23.488,7.559,0.555,151.428,67.367,0
aiops-alerts-064-00210,2026-01-30,project-24,cloud-run,asia-south1,prod,finops,quality,55.812,9.29,0.992,117.601,93.081,1
aiops-alerts-064-00211,2026-01-31,project-03,compute,global,prod,mlops,quality,66.072,11.962,0.547,0.0,70.182,1
aiops-alerts-064-00212,2026-02-01,project-20,pubsub,europe-west1,prod,finops,quality,49.573,4.863,0.417,157.873,66.316,0
aiops-alerts-064-00213,2026-02-02,project-22,vertex-ai,europe-west1,dev,backend,reliability,12.802,5.551,0.607,61.235,47.608,0
