record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,evaluation_passed
genai-rag-025-00051,2026-02-20,project-09,gke,us-east1,dev,data,latency,34.379,15.733,0.823,118.304,94.801,1
genai-rag-025-00052,2026-02-21,project-10,compute,us-central1,prod,data,cost,75.006,11.161,0.394,133.17,85.505,1
genai-rag-025-00053,2026-02-22,project-04,vertex-ai,us-central1,staging,mlops,latency,56.875,4.253,0.234,98.419,52.373,0
genai-rag-025-00054,2026-02-23,project-18,compute,us-east1,dev,security,cost,53.669,9.184,0.611,72.48,72.168,1
genai-rag-025-00055,2026-02-24,project-10,vertex-ai,us-central1,sandbox,platform,quality,43.504,12.246,0.684,44.748,74.266,1
genai-rag-025-00056,2026-02-25,project-20,gke,global,dev,mlops,quality,44.82,5.676,0.323,131.117,59.357,0
genai-rag-025-00057,2026-02-26,project-17,cloud-sql,europe-west1,dev,mlops,reliability,31.812,9.822,0.329,70.16,55.799,1
genai-rag-025-00058,2026-02-27,project-13,compute,us-east1,prod,mlops,quality,27.464,10.8,0.453,101.64,65.49,1
genai-rag-025-00059,2026-02-28,project-16,pubsub,us-central1,staging,finops,reliability,27.682,8.786,0.472,149.982,68.582,0
genai-rag-025-00060,2026-03-01,project-07,compute,us-central1,staging,finops,reliability,47.18,10.255,0.447,101.861,70.941,1
genai-rag-025-00061,2026-03-02,project-04,cloud-run,asia-south1,prod,backend,security,42.615,12.704,0.64,51.933,74.531,1
genai-rag-025-00062,2026-03-03,project-13,gke,europe-west1,prod,finops,reliability,82.963,3.977,0.351,107.207,66.236,0
genai-rag-025-00063,2026-03-04,project-03,cloud-run,global,dev,data,security,45.842,12.381,0.731,197.049,99.255,1
genai-rag-025-00064,2026-03-05,project-06,compute,global,staging,data,security,36.718,13.544,0.559,264.337,100,1
genai-rag-025-00065,2026-03-06,project-20,pubsub,us-central1,sandbox,mlops,reliability,63.886,7.267,0.312,137.99,70.36,1
genai-rag-025-00066,2026-03-07,project-19,cloud-sql,us-central1,dev,finops,latency,52.349,7.994,0.603,161.421,81.62,1
genai-rag-025-00067,2026-03-08,project-04,cloud-run,europe-west1,dev,backend,cost,29.718,9.524,0.452,110.341,64.535,0
genai-rag-025-00068,2026-03-09,project-03,gke,us-central1,staging,security,security,58.413,5.298,0.354,145.703,66.445,1
genai-rag-025-00069,2026-03-10,project-13,gke,us-central1,staging,data,reliability,32.784,12.634,0.525,1.412,59.535,0
genai-rag-025-00070,2026-03-11,project-08,compute,asia-south1,prod,backend,latency,81.124,21.49,0.69,15.088,100,1
genai-rag-025-00071,2026-03-12,project-06,gke,europe-west1,prod,data,security,25.04,4.842,0.39,118.908,51.053,0
genai-rag-025-00072,2026-03-13,project-20,gke,global,prod,security,cost,70.48,7.308,0.64,145.128,85.285,1
genai-rag-025-00073,2026-03-14,project-10,compute,us-east1,prod,mlops,quality,98.453,8.068,0.574,0.0,73.374,1
genai-rag-025-00074,2026-03-15,project-12,bigquery,us-east1,prod,mlops,reliability,49.834,8.42,0.221,136.517,64.732,1
genai-rag-025-00075,2026-03-16,project-07,bigquery,us-central1,prod,mlops,latency,81.693,11.457,0.548,66.313,84.176,1
genai-rag-025-00076,2026-03-17,project-11,bigquery,global,sandbox,platform,quality,44.137,9.171,0.705,129.5,80.407,1
genai-rag-025-00077,2026-03-18,project-23,compute,asia-south1,staging,security,latency,64.011,6.851,0.526,109.2,72.725,1
genai-rag-025-00078,2026-03-19,project-19,pubsub,us-east1,dev,security,reliability,73.703,4.161,0.395,138.815,69.574,1
genai-rag-025-00079,2026-03-20,project-11,pubsub,us-central1,dev,security,reliability,44.5,14.784,0.649,79.073,84.317,1
genai-rag-025-00080,2026-03-21,project-09,cloud-sql,global,prod,backend,latency,63.222,7.787,0.738,135.605,85.903,1
genai-rag-025-00081,2026-03-22,project-13,cloud-run,global,staging,platform,latency,47.878,13.964,0.821,218.504,100,1
genai-rag-025-00082,2026-03-23,project-21,compute,global,sandbox,data,latency,34.123,8.084,0.578,41.545,57.094,0
genai-rag-025-00083,2026-03-24,project-06,cloud-sql,global,prod,data,security,30.929,8.447,0.271,110.262,56.1,0
genai-rag-025-00084,2026-03-25,project-01,gke,asia-south1,dev,backend,latency,36.054,8.986,0.591,55.553,62.373,0
genai-rag-025-00085,2026-03-26,project-18,bigquery,europe-west1,prod,mlops,latency,69.203,4.23,0.594,78.562,66.338,1
genai-rag-025-00086,2026-03-27,project-06,cloud-run,europe-west1,prod,mlops,cost,89.807,9.45,0.362,76.485,77.307,1
genai-rag-025-00087,2026-03-28,project-23,pubsub,europe-west1,dev,platform,latency,56.925,8.751,0.476,76.534,68.164,1
genai-rag-025-00088,2026-03-29,project-01,cloud-sql,asia-south1,dev,platform,security,61.43,19.129,0.767,57.258,100,1
genai-rag-025-00089,2026-03-30,project-01,cloud-run,global,prod,data,security,71.557,6.402,0.229,155.643,70.696,1
genai-rag-025-00090,2026-03-31,project-16,compute,europe-west1,dev,security,cost,44.024,10.95,0.862,165.907,95.323,1
genai-rag-025-00091,2026-04-01,project-03,pubsub,us-east1,sandbox,backend,reliability,14.618,7.146,0.514,196.155,68.386,1
genai-rag-025-00092,2026-04-02,project-17,compute,asia-south1,prod,security,quality,71.079,8.081,0.5,101.802,76.079,0
genai-rag-025-00093,2026-04-03,project-04,compute,us-central1,prod,security,security,65.647,14.444,0.455,156.032,95.359,1
genai-rag-025-00094,2026-04-04,project-19,pubsub,asia-south1,prod,finops,latency,63.871,8.506,0.425,112.782,73.525,1
genai-rag-025-00095,2026-04-05,project-10,cloud-sql,us-central1,prod,finops,latency,86.256,9.145,0.351,95.101,77.682,1
genai-rag-025-00096,2026-04-06,project-22,compute,europe-west1,sandbox,mlops,security,56.992,6.65,0.716,173.082,85.765,1
genai-rag-025-00097,2026-04-07,project-19,compute,us-central1,prod,data,security,49.549,8.279,0.856,148.945,88.341,1
genai-rag-025-00098,2026-04-08,project-02,cloud-run,us-central1,prod,backend,quality,53.364,6.414,0.157,87.7,51.928,0
genai-rag-025-00099,2026-04-09,project-15,vertex-ai,global,prod,security,cost,51.762,5.719,0.721,97.984,70.985,1
genai-rag-025-00100,2026-04-10,project-11,cloud-run,asia-south1,sandbox,data,latency,44.776,7.413,0.521,147.308,72.686,1
genai-rag-025-00101,2026-04-11,project-20,bigquery,global,staging,data,reliability,37.422,14.346,0.977,152.832,100,1
genai-rag-025-00102,2026-04-12,project-01,pubsub,global,prod,finops,quality,82.818,15.083,0.875,117.925,100,1
genai-rag-025-00103,2026-04-13,project-14,pubsub,europe-west1,prod,backend,reliability,52.727,7.01,0.429,123.926,67.899,1
genai-rag-025-00104,2026-04-14,project-07,gke,us-central1,sandbox,platform,cost,38.291,17.755,0.527,48.179,80.301,1
genai-rag-025-00105,2026-04-15,project-15,gke,asia-south1,dev,platform,latency,45.495,5.435,0.728,69.706,64.25,0
genai-rag-025-00106,2026-04-16,project-24,gke,europe-west1,staging,data,security,41.495,20.375,0.291,80.291,83.959,1
genai-rag-025-00107,2026-04-17,project-17,gke,us-central1,prod,platform,quality,24.555,4.809,0.457,187.601,63.169,0
genai-rag-025-00108,2026-04-18,project-21,bigquery,asia-south1,dev,finops,latency,19.262,11.259,0.407,110.538,63.378,1
genai-rag-025-00109,2026-04-19,project-19,bigquery,asia-south1,staging,backend,cost,34.975,8.225,0.446,188.649,74.554,1
genai-rag-025-00110,2026-04-20,project-22,bigquery,global,prod,platform,reliability,64.679,8.962,0.562,59.774,71.936,1
genai-rag-025-00111,2026-04-21,project-03,gke,us-central1,staging,mlops,reliability,42.712,12.003,0.585,22.102,66.654,1
genai-rag-025-00112,2026-04-22,project-02,vertex-ai,us-central1,prod,security,security,51.944,13.399,0.723,156.932,97.636,1
genai-rag-025-00113,2026-04-23,project-05,gke,asia-south1,sandbox,backend,cost,66.599,11.705,0.659,137.538,93.744,1
genai-rag-025-00114,2026-04-24,project-14,cloud-run,asia-south1,prod,data,quality,53.733,8.39,0.516,147.988,78.025,1
genai-rag-025-00115,2026-04-25,project-02,pubsub,europe-west1,dev,platform,latency,65.911,6.236,0.554,129.465,75.89,0
genai-rag-025-00116,2026-04-26,project-01,vertex-ai,asia-south1,dev,mlops,latency,53.371,6.491,0.341,58.419,54.28,0
genai-rag-025-00117,2026-04-27,project-10,pubsub,global,sandbox,security,latency,52.151,9.421,0.568,170.394,84.964,1
genai-rag-025-00118,2026-04-28,project-13,bigquery,global,staging,platform,security,37.384,6.123,0.655,164.676,74.312,1
genai-rag-025-00119,2026-04-29,project-22,bigquery,asia-south1,sandbox,security,reliability,38.463,7.608,0.353,211.35,74.391,1
genai-rag-025-00120,2026-04-30,project-07,pubsub,asia-south1,prod,platform,latency,63.165,5.235,0.634,35.722,61.722,0
genai-rag-025-00121,2026-05-01,project-05,cloud-run,global,sandbox,security,reliability,56.821,9.75,0.523,149.87,82.798,1
genai-rag-025-00122,2026-05-02,project-09,gke,us-central1,prod,backend,latency,40.368,11.391,0.732,85.194,78.752,1
genai-rag-025-00123,2026-05-03,project-11,cloud-sql,asia-south1,sandbox,platform,quality,72.475,2.737,0.793,89.165,72.511,1
genai-rag-025-00124,2026-05-04,project-24,cloud-run,us-east1,dev,backend,latency,32.713,12.947,0.761,139.305,88.61,1
genai-rag-025-00125,2026-05-05,project-06,bigquery,global,dev,data,cost,60.6,7.817,0.484,48.015,63.392,0
genai-rag-025-00126,2026-05-06,project-09,vertex-ai,global,prod,backend,cost,59.101,5.657,0.724,75.044,70.169,1
genai-rag-025-00127,2026-05-07,project-16,bigquery,us-central1,staging,finops,quality,44.691,6.229,0.462,94.662,60.151,1
genai-rag-025-00128,2026-05-08,project-04,cloud-sql,asia-south1,prod,mlops,security,62.9,13.15,0.791,97.077,94.54,1
genai-rag-025-00129,2026-05-09,project-01,vertex-ai,global,sandbox,mlops,quality,24.815,7.645,0.533,185.879,72.286,1
genai-rag-025-00130,2026-05-10,project-06,cloud-sql,asia-south1,sandbox,finops,cost,45.616,24.874,0.776,82.978,100,1
genai-rag-025-00131,2026-05-11,project-15,vertex-ai,us-east1,prod,finops,security,35.906,5.744,0.79,103.287,68.682,1
genai-rag-025-00132,2026-05-12,project-11,pubsub,asia-south1,staging,security,cost,50.296,6.29,0.675,83.397,68.067,0
genai-rag-025-00133,2026-05-13,project-19,gke,asia-south1,dev,data,latency,32.555,9.981,0.701,88.333,72.1,1
genai-rag-025-00134,2026-05-14,project-05,gke,global,sandbox,platform,reliability,47.464,3.987,0.761,45.742,59.221,0
genai-rag-025-00135,2026-05-15,project-02,bigquery,us-central1,sandbox,mlops,reliability,49.77,6.721,0.627,89.969,68.167,0
genai-rag-025-00136,2026-05-16,project-23,bigquery,us-central1,dev,finops,quality,19.112,8.512,0.554,138.653,66.161,0
genai-rag-025-00137,2026-05-17,project-05,pubsub,global,staging,finops,quality,63.157,4.519,0.311,53.468,51.332,0
genai-rag-025-00138,2026-05-18,project-05,pubsub,europe-west1,dev,mlops,security,63.673,8.219,0.724,177.424,92.678,1
genai-rag-025-00139,2026-05-19,project-20,gke,us-central1,prod,data,security,71.07,10.274,0.048,74.182,61.345,0
genai-rag-025-00140,2026-05-20,project-03,pubsub,global,prod,data,security,75.062,12.607,0.707,165.206,100,1
genai-rag-025-00141,2026-05-21,project-16,cloud-run,asia-south1,prod,mlops,latency,79.173,8.863,0.655,161.793,94.911,1
genai-rag-025-00142,2026-05-22,project-14,gke,us-central1,dev,backend,latency,61.656,8.556,0.49,115.801,75.581,1
genai-rag-025-00143,2026-05-23,project-09,cloud-run,us-east1,dev,backend,latency,71.448,9.305,0.188,35.915,58.536,1
genai-rag-025-00144,2026-05-24,project-16,cloud-run,global,sandbox,security,security,28.401,10.599,0.672,101.436,72.984,0
genai-rag-025-00145,2026-05-25,project-20,pubsub,us-east1,prod,mlops,reliability,109.447,7.257,0.451,143.626,91.97,1
genai-rag-025-00146,2026-05-26,project-02,vertex-ai,us-east1,prod,backend,security,83.244,5.0,0.795,90.442,81.817,1
genai-rag-025-00147,2026-05-27,project-05,bigquery,us-central1,prod,finops,latency,70.395,7.188,0.738,110.867,83.408,1
genai-rag-025-00148,2026-05-28,project-07,cloud-sql,us-central1,staging,backend,security,56.433,10.121,0.188,142.787,70.77,0
genai-rag-025-00149,2026-05-29,project-17,vertex-ai,asia-south1,prod,data,security,52.388,10.729,0.636,130.223,84.621,1
genai-rag-025-00150,2026-05-30,project-12,vertex-ai,us-east1,prod,mlops,quality,62.763,14.327,0.392,151.4,91.196,1
genai-rag-025-00151,2026-05-31,project-18,bigquery,global,dev,platform,quality,47.701,8.105,0.374,86.848,61.362,1
genai-rag-025-00152,2026-06-01,project-10,compute,us-central1,dev,platform,cost,13.775,8.096,0.592,208.881,74.894,1
genai-rag-025-00153,2026-06-02,project-05,bigquery,us-east1,prod,mlops,cost,59.961,9.663,0.701,218.103,99.875,1
genai-rag-025-00154,2026-06-03,project-19,cloud-run,global,prod,data,reliability,62.896,11.058,0.462,104.526,79.229,1
genai-rag-025-00155,2026-06-04,project-11,cloud-sql,global,prod,data,quality,35.014,14.089,0.677,120.586,86.41,1
genai-rag-025-00156,2026-06-05,project-09,vertex-ai,europe-west1,dev,mlops,reliability,41.279,9.384,0.707,79.093,72.623,1
genai-rag-025-00157,2026-06-06,project-24,cloud-run,us-central1,prod,mlops,reliability,61.266,9.365,0.459,169.146,84.027,1
genai-rag-025-00158,2026-06-07,project-11,pubsub,global,dev,data,latency,29.319,5.737,0.306,51.995,41.941,0
genai-rag-025-00159,2026-06-08,project-20,vertex-ai,global,staging,backend,cost,40.822,11.339,0.874,149.398,93.123,1
genai-rag-025-00160,2026-06-09,project-09,bigquery,europe-west1,staging,mlops,latency,28.019,9.834,0.689,97.524,71.09,0
genai-rag-025-00161,2026-06-10,project-16,bigquery,europe-west1,prod,finops,security,74.548,9.534,0.325,224.26,92.417,1
genai-rag-025-00162,2026-06-11,project-19,cloud-run,global,prod,security,quality,69.841,6.477,0.576,253.079,96.625,1
genai-rag-025-00163,2026-06-12,project-06,vertex-ai,global,prod,finops,reliability,48.878,6.98,0.453,213.068,80.321,1
genai-rag-025-00164,2026-06-13,project-23,compute,us-central1,prod,finops,reliability,47.823,13.704,0.845,93.484,91.922,1
genai-rag-025-00165,2026-06-14,project-18,gke,asia-south1,prod,security,latency,86.569,13.344,0.576,216.486,100,1
genai-rag-025-00166,2026-06-15,project-06,pubsub,europe-west1,prod,security,security,88.228,3.533,0.512,66.428,66.731,1
genai-rag-025-00167,2026-06-16,project-17,bigquery,us-east1,sandbox,security,security,52.737,14.268,0.261,186.536,88.088,1
genai-rag-025-00168,2026-06-17,project-13,cloud-sql,us-east1,sandbox,mlops,reliability,37.612,10.032,0.661,128.426,78.436,1
genai-rag-025-00169,2026-06-18,project-14,vertex-ai,us-central1,staging,security,cost,86.066,4.535,0.301,90.241,64.4,1
genai-rag-025-00170,2026-06-19,project-10,pubsub,global,dev,finops,latency,45.602,5.707,0.485,95.309,60.151,0
genai-rag-025-00171,2026-06-20,project-11,pubsub,us-central1,dev,platform,security,49.806,6.08,0.318,153.397,65.119,1
genai-rag-025-00172,2026-06-21,project-18,cloud-sql,europe-west1,prod,backend,latency,45.265,4.113,0.868,150.051,77.702,1
genai-rag-025-00173,2026-06-22,project-07,bigquery,asia-south1,prod,backend,cost,47.667,4.032,0.844,125.26,73.899,1
genai-rag-025-00174,2026-06-23,project-19,cloud-sql,us-east1,prod,finops,security,60.429,4.94,0.552,69.026,62.063,0
genai-rag-025-00175,2026-06-24,project-14,pubsub,asia-south1,staging,security,quality,28.835,12.637,0.463,132.049,75.041,0
genai-rag-025-00176,2026-06-25,project-05,pubsub,asia-south1,prod,backend,quality,54.859,11.076,0.358,122.403,75.425,1
genai-rag-025-00177,2026-06-26,project-01,gke,us-east1,sandbox,data,quality,64.679,15.883,0.528,70.216,88.418,1
genai-rag-025-00178,2026-06-27,project-14,bigquery,us-east1,dev,data,reliability,27.395,25.372,0.505,134.986,100,1
genai-rag-025-00179,2026-06-28,project-20,cloud-sql,asia-south1,dev,security,reliability,40.698,17.933,0.773,277.689,100,1
genai-rag-025-00180,2026-06-29,project-17,compute,us-east1,dev,mlops,reliability,19.355,10.307,0.842,73.07,70.95,1
genai-rag-025-00181,2026-01-01,project-07,cloud-sql,asia-south1,prod,backend,reliability,71.509,10.29,0.902,144.615,100,1
genai-rag-025-00182,2026-01-02,project-04,bigquery,global,dev,finops,reliability,57.612,3.681,0.357,125.434,59.541,0
genai-rag-025-00183,2026-01-03,project-06,cloud-sql,europe-west1,sandbox,mlops,reliability,38.945,6.25,0.376,140.58,61.875,1
genai-rag-025-00184,2026-01-04,project-03,cloud-sql,global,sandbox,backend,latency,27.181,7.589,0.384,182.045,67.209,1
genai-rag-025-00185,2026-01-05,project-09,vertex-ai,europe-west1,dev,finops,cost,38.791,6.738,0.487,136.477,66.247,1
genai-rag-025-00186,2026-01-06,project-21,cloud-sql,europe-west1,staging,platform,security,51.184,5.682,0.283,76.318,52.207,0
genai-rag-025-00187,2026-01-07,project-18,pubsub,europe-west1,prod,platform,reliability,61.587,8.763,0.593,129.395,81.628,1
genai-rag-025-00188,2026-01-08,project-02,gke,us-east1,prod,security,quality,93.986,4.643,0.904,108.458,91.186,1
genai-rag-025-00189,2026-01-09,project-09,cloud-run,europe-west1,prod,platform,security,60.666,4.814,0.288,60.692,51.397,0
genai-rag-025-00190,2026-01-10,project-16,vertex-ai,us-central1,staging,data,quality,32.924,10.922,0.484,115.49,70.79,1
genai-rag-025-00191,2026-01-11,project-10,gke,us-east1,sandbox,finops,security,19.649,13.454,0.107,132.586,61.35,0
genai-rag-025-00192,2026-01-12,project-13,cloud-run,europe-west1,prod,platform,latency,42.87,11.793,0.191,102.103,64.097,1
genai-rag-025-00193,2026-01-13,project-14,bigquery,asia-south1,dev,backend,security,64.114,16.472,0.198,81.148,79.639,1
genai-rag-025-00194,2026-01-14,project-03,bigquery,asia-south1,prod,security,quality,39.518,15.754,0.554,12.037,71.736,1
genai-rag-025-00195,2026-01-15,project-19,vertex-ai,europe-west1,prod,platform,quality,69.735,5.511,0.309,129.631,66.986,0
genai-rag-025-00196,2026-01-16,project-05,vertex-ai,us-central1,prod,mlops,latency,46.861,4.498,0.708,39.367,57.418,0
genai-rag-025-00197,2026-01-17,project-23,cloud-run,us-central1,staging,mlops,reliability,48.527,12.735,0.27,167.038,80.509,1
genai-rag-025-00198,2026-01-18,project-06,gke,us-east1,staging,security,latency,64.133,14.616,0.537,170.927,100,1
genai-rag-025-00199,2026-01-19,project-13,pubsub,asia-south1,prod,finops,reliability,75.327,5.571,0.358,64.749,61.336,0
genai-rag-025-00200,2026-01-20,project-08,cloud-run,global,prod,data,quality,46.738,12.649,0.857,132.138,95.138,1
genai-rag-025-00201,2026-01-21,project-19,bigquery,asia-south1,prod,backend,quality,94.265,7.549,0.901,138.751,100,1
genai-rag-025-00202,2026-01-22,project-04,bigquery,europe-west1,dev,backend,reliability,86.67,16.929,0.561,181.749,100,1
genai-rag-025-00203,2026-01-23,project-19,cloud-run,us-east1,prod,platform,reliability,52.577,3.644,0.693,109.327,67.103,1
genai-rag-025-00204,2026-01-24,project-24,pubsub,europe-west1,dev,mlops,latency,60.943,8.958,0.648,125.877,83.269,1
genai-rag-025-00205,2026-01-25,project-21,compute,us-central1,prod,security,reliability,67.586,10.63,0.648,143.631,92.085,1
genai-rag-025-00206,2026-01-26,project-23,cloud-run,global,dev,mlops,latency,7.993,1.718,0.338,112.668,35.067,0
genai-rag-025-00207,2026-01-27,project-18,gke,asia-south1,prod,security,reliability,49.036,14.726,0.774,84.459,90.93,1
genai-rag-025-00208,2026-01-28,project-13,compute,europe-west1,dev,data,cost,34.014,11.212,0.754,176.786,90.238,1
genai-rag-025-00209,2026-01-29,project-01,cloud-run,global,prod,mlops,cost,50.822,12.003,0.859,192.256,100,1
genai-rag-025-00210,2026-01-30,project-19,pubsub,global,dev,finops,cost,13.821,16.074,0.638,178.088,90.645,1
genai-rag-025-00211,2026-01-31,project-24,pubsub,global,staging,backend,quality,20.725,5.789,0.515,94.53,52.572,0
genai-rag-025-00212,2026-02-01,project-03,bigquery,us-east1,staging,mlops,reliability,77.643,7.9,0.438,121.206,78.614,1
genai-rag-025-00213,2026-02-02,project-06,cloud-run,global,sandbox,data,quality,60.565,25.491,0.554,145.972,100,1
genai-rag-025-00214,2026-02-03,project-18,compute,europe-west1,prod,data,security,29.444,6.684,0.442,168.632,65.964,0
genai-rag-025-00215,2026-02-04,project-01,cloud-sql,asia-south1,prod,platform,reliability,104.252,5.116,0.306,66.355,68.812,0
genai-rag-025-00216,2026-02-05,project-17,cloud-run,europe-west1,dev,security,quality,66.698,11.906,0.585,200.352,100,1
genai-rag-025-00217,2026-02-06,project-09,cloud-run,asia-south1,prod,security,quality,94.092,4.805,0.397,213.934,89.238,1
genai-rag-025-00218,2026-02-07,project-22,cloud-run,europe-west1,prod,finops,reliability,77.861,6.797,0.335,192.426,82.898,1
genai-rag-025-00219,2026-02-08,project-01,compute,global,staging,finops,security,10.604,5.593,0.531,30.349,39.773,0
genai-rag-025-00220,2026-02-09,project-17,pubsub,global,staging,platform,cost,62.714,9.686,0.504,148.833,83.895,1
