record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,pipeline_failed
devops-ci-036-00021,2026-01-21,project-04,gke,europe-west1,prod,data,quality,52.628,7.928,0.732,119.222,79.925,1
devops-ci-036-00022,2026-01-22,project-21,vertex-ai,europe-west1,prod,backend,latency,67.227,5.879,0.114,0.0,41.237,0
devops-ci-036-00023,2026-01-23,project-10,compute,asia-south1,staging,data,security,46.926,6.886,0.525,120.826,68.487,0
devops-ci-036-00024,2026-01-24,project-19,gke,global,prod,security,reliability,47.549,9.323,0.58,218.836,90.609,1
devops-ci-036-00025,2026-01-25,project-03,cloud-run,us-east1,prod,data,reliability,51.073,12.414,0.325,163.008,81.989,1
devops-ci-036-00026,2026-01-26,project-03,bigquery,us-central1,staging,finops,reliability,40.333,3.732,0.955,142.524,77.034,1
devops-ci-036-00027,2026-01-27,project-19,compute,asia-south1,dev,platform,reliability,20.198,4.66,0.553,167.631,61.744,0
devops-ci-036-00028,2026-01-28,project-19,gke,us-central1,prod,finops,cost,66.697,14.282,0.321,26.275,71.735,0
devops-ci-036-00029,2026-01-29,project-02,pubsub,asia-south1,staging,platform,quality,41.689,6.21,0.228,46.951,43.908,0
devops-ci-036-00030,2026-01-30,project-02,cloud-sql,global,staging,mlops,security,40.398,5.025,0.418,63.929,49.817,0
devops-ci-036-00031,2026-01-31,project-22,gke,europe-west1,staging,mlops,security,7.145,8.715,0.164,253.708,65.575,0
devops-ci-036-00032,2026-02-01,project-03,cloud-sql,us-central1,prod,backend,quality,65.211,19.215,0.787,167.164,100,1
devops-ci-036-00033,2026-02-02,project-01,bigquery,asia-south1,dev,security,reliability,61.545,5.886,0.569,102.139,70.085,1
devops-ci-036-00034,2026-02-03,project-16,bigquery,europe-west1,sandbox,data,cost,40.466,16.969,0.375,35.743,72.095,1
devops-ci-036-00035,2026-02-04,project-04,vertex-ai,asia-south1,staging,data,security,44.422,14.202,0.851,111.712,94.762,1
devops-ci-036-00036,2026-02-05,project-17,cloud-sql,global,prod,security,quality,90.553,8.237,0.263,0.0,60.118,0
devops-ci-036-00037,2026-02-06,project-03,cloud-sql,asia-south1,prod,finops,latency,80.123,7.173,0.359,144.997,78.49,1
devops-ci-036-00038,2026-02-07,project-08,cloud-run,us-east1,dev,security,security,68.009,12.923,0.259,74.855,73.938,0
devops-ci-036-00039,2026-02-08,project-13,cloud-sql,us-east1,prod,security,latency,51.305,5.121,0.519,33.224,52.916,0
devops-ci-036-00040,2026-02-09,project-08,vertex-ai,us-east1,dev,backend,cost,47.643,5.904,0.413,200.164,74.097,1
devops-ci-036-00041,2026-02-10,project-22,vertex-ai,us-east1,dev,finops,quality,17.39,9.613,0.215,152.353,58.26,0
devops-ci-036-00042,2026-02-11,project-22,cloud-sql,asia-south1,staging,finops,reliability,11.362,8.198,0.342,43.783,41.46,0
devops-ci-036-00043,2026-02-12,project-02,vertex-ai,us-central1,prod,finops,security,73.291,6.413,0.28,150.628,72.382,0
devops-ci-036-00044,2026-02-13,project-10,pubsub,global,prod,mlops,latency,82.012,16.397,0.414,77.914,92.816,1
devops-ci-036-00045,2026-02-14,project-10,cloud-sql,asia-south1,staging,data,reliability,62.121,10.835,0.7,69.488,81.658,1
devops-ci-036-00046,2026-02-15,project-10,vertex-ai,global,prod,data,security,54.002,22.474,0.522,43.604,95.969,1
devops-ci-036-00047,2026-02-16,project-21,vertex-ai,europe-west1,staging,data,reliability,40.651,9.069,0.735,101.786,75.958,1
devops-ci-036-00048,2026-02-17,project-09,gke,us-east1,prod,data,latency,56.023,5.036,0.652,102.762,69.165,0
devops-ci-036-00049,2026-02-18,project-12,pubsub,us-central1,prod,data,security,88.868,5.392,0.725,184.697,95.995,1
devops-ci-036-00050,2026-02-19,project-11,cloud-run,europe-west1,prod,platform,latency,67.223,9.082,0.581,33.627,69.958,1
devops-ci-036-00051,2026-02-20,project-16,cloud-run,us-central1,prod,backend,quality,51.214,10.294,0.644,105.602,79.885,1
devops-ci-036-00052,2026-02-21,project-02,bigquery,global,dev,finops,cost,25.018,11.601,0.683,114.282,76.396,1
devops-ci-036-00053,2026-02-22,project-20,cloud-run,us-central1,dev,data,security,27.01,6.821,0.756,80.855,63.621,1
devops-ci-036-00054,2026-02-23,project-08,cloud-run,us-central1,staging,data,cost,48.949,10.833,0.71,178.75,93.327,1
devops-ci-036-00055,2026-02-24,project-24,cloud-sql,global,dev,security,security,21.362,16.429,0.391,90.407,72.68,1
devops-ci-036-00056,2026-02-25,project-06,pubsub,global,prod,platform,quality,63.93,7.201,0.67,103.727,77.755,1
devops-ci-036-00057,2026-02-26,project-20,vertex-ai,europe-west1,dev,mlops,cost,22.717,12.478,0.372,127.037,68.613,0
devops-ci-036-00058,2026-02-27,project-23,cloud-sql,asia-south1,staging,platform,latency,30.444,11.973,0.232,95.933,60.703,0
devops-ci-036-00059,2026-02-28,project-10,compute,global,staging,security,quality,79.774,10.218,0.415,42.587,72.499,0
devops-ci-036-00060,2026-03-01,project-03,gke,asia-south1,prod,platform,security,87.867,6.818,0.649,83.083,81.493,1
devops-ci-036-00061,2026-03-02,project-08,vertex-ai,global,dev,mlops,cost,71.865,8.456,0.63,98.511,81.3,1
devops-ci-036-00062,2026-03-03,project-24,bigquery,global,staging,security,cost,49.589,9.693,0.452,174.909,81.301,1
devops-ci-036-00063,2026-03-04,project-11,compute,us-central1,sandbox,data,cost,16.518,17.755,0.526,111.098,81.821,1
devops-ci-036-00064,2026-03-05,project-19,cloud-sql,europe-west1,prod,security,security,86.611,13.775,0.665,134.954,100,1
devops-ci-036-00065,2026-03-06,project-03,gke,us-east1,sandbox,backend,quality,33.328,7.236,0.533,79.404,58.784,1
devops-ci-036-00066,2026-03-07,project-11,cloud-run,asia-south1,dev,security,latency,43.851,5.13,0.479,204.915,73.966,0
devops-ci-036-00067,2026-03-08,project-03,vertex-ai,global,dev,platform,security,48.854,4.204,1.018,96.07,76.548,1
devops-ci-036-00068,2026-03-09,project-03,compute,asia-south1,sandbox,security,quality,38.092,5.472,0.791,66.402,63.469,1
devops-ci-036-00069,2026-03-10,project-11,vertex-ai,europe-west1,staging,platform,security,39.615,12.549,0.262,111.503,68.577,0
devops-ci-036-00070,2026-03-11,project-04,cloud-sql,us-central1,sandbox,platform,reliability,51.521,8.792,0.53,149.788,78.941,1
devops-ci-036-00071,2026-03-12,project-19,pubsub,global,sandbox,finops,latency,42.822,6.585,0.862,167.497,84.949,1
devops-ci-036-00072,2026-03-13,project-11,pubsub,global,dev,data,latency,37.913,15.754,0.842,138.256,99.661,1
devops-ci-036-00073,2026-03-14,project-13,pubsub,asia-south1,staging,finops,reliability,76.686,5.972,0.141,138.453,65.901,0
devops-ci-036-00074,2026-03-15,project-03,pubsub,europe-west1,dev,platform,cost,36.87,14.243,0.88,81.026,88.754,1
devops-ci-036-00075,2026-03-16,project-14,cloud-sql,europe-west1,dev,data,cost,80.041,8.476,0.643,239.075,100,1
devops-ci-036-00076,2026-03-17,project-16,compute,us-east1,dev,platform,cost,40.851,9.169,0.824,149.176,86.287,1
devops-ci-036-00077,2026-03-18,project-07,pubsub,us-east1,prod,finops,security,50.006,12.053,0.704,150.357,92.193,1
devops-ci-036-00078,2026-03-19,project-11,pubsub,asia-south1,dev,mlops,cost,42.364,8.928,0.431,41.45,56.789,0
devops-ci-036-00079,2026-03-20,project-20,cloud-run,global,prod,mlops,reliability,20.463,10.073,0.558,114.009,66.822,1
devops-ci-036-00080,2026-03-21,project-23,compute,europe-west1,dev,platform,reliability,51.16,5.658,0.522,216.529,80.955,1
devops-ci-036-00081,2026-03-22,project-18,pubsub,global,dev,data,cost,66.101,9.256,0.411,216.376,90.673,1
devops-ci-036-00082,2026-03-23,project-01,cloud-sql,europe-west1,staging,mlops,security,28.552,7.84,0.283,165.257,62.292,1
devops-ci-036-00083,2026-03-24,project-22,gke,global,prod,data,quality,36.731,6.778,0.198,99.599,50.126,0
devops-ci-036-00084,2026-03-25,project-20,vertex-ai,us-central1,prod,platform,reliability,53.626,7.807,0.875,9.366,68.976,1
devops-ci-036-00085,2026-03-26,project-09,bigquery,asia-south1,sandbox,platform,cost,56.282,9.068,0.041,67.939,52.2,0
devops-ci-036-00086,2026-03-27,project-10,bigquery,asia-south1,dev,data,security,65.51,4.965,0.811,100.504,77.555,1
devops-ci-036-00087,2026-03-28,project-05,pubsub,asia-south1,dev,platform,reliability,60.061,6.659,0.585,111.709,73.325,1
devops-ci-036-00088,2026-03-29,project-12,bigquery,global,dev,mlops,security,73.412,7.079,0.36,90.956,68.076,0
devops-ci-036-00089,2026-03-30,project-13,bigquery,europe-west1,prod,mlops,security,60.175,4.53,0.663,206.123,84.896,1
devops-ci-036-00090,2026-03-31,project-11,cloud-sql,us-east1,dev,finops,security,71.988,9.511,0.344,133.137,78.844,1
devops-ci-036-00091,2026-04-01,project-22,cloud-run,asia-south1,sandbox,finops,security,63.874,3.579,0.852,108.652,76.372,1
devops-ci-036-00092,2026-04-02,project-21,gke,asia-south1,staging,finops,latency,47.251,10.831,0.447,63.191,66.671,0
devops-ci-036-00093,2026-04-03,project-14,gke,global,prod,finops,reliability,53.592,7.519,0.379,129.236,68.413,0
devops-ci-036-00094,2026-04-04,project-08,gke,asia-south1,prod,backend,reliability,74.972,7.896,0.445,128.437,78.97,1
devops-ci-036-00095,2026-04-05,project-03,vertex-ai,europe-west1,staging,data,cost,24.114,6.55,0.602,43.478,51.134,0
devops-ci-036-00096,2026-04-06,project-24,compute,us-central1,staging,backend,quality,63.848,8.319,0.66,177.737,90.778,1
devops-ci-036-00097,2026-04-07,project-13,gke,us-east1,staging,mlops,cost,33.908,8.208,0.707,200.736,85.039,1
devops-ci-036-00098,2026-04-08,project-10,compute,europe-west1,prod,data,quality,94.756,8.203,0.332,142.43,84.696,1
devops-ci-036-00099,2026-04-09,project-05,cloud-run,global,prod,platform,latency,82.396,5.088,0.716,60.837,74.643,1
devops-ci-036-00100,2026-04-10,project-09,vertex-ai,us-east1,sandbox,finops,security,56.632,8.85,0.332,2.53,52.46,0
devops-ci-036-00101,2026-04-11,project-18,cloud-sql,us-central1,dev,finops,latency,51.407,3.858,0.611,14.934,50.557,0
devops-ci-036-00102,2026-04-12,project-23,bigquery,us-central1,dev,backend,latency,25.288,6.263,0.435,156.661,61.536,1
devops-ci-036-00103,2026-04-13,project-24,compute,us-east1,staging,mlops,quality,84.425,8.66,0.66,114.015,89.483,1
devops-ci-036-00104,2026-04-14,project-04,cloud-run,us-central1,staging,security,reliability,60.617,11.679,0.383,199.085,90.905,1
devops-ci-036-00105,2026-04-15,project-17,bigquery,us-central1,dev,data,cost,47.852,3.288,0.828,149.328,75.177,1
devops-ci-036-00106,2026-04-16,project-16,vertex-ai,us-east1,prod,platform,reliability,81.529,2.257,0.62,170.299,80.337,1
devops-ci-036-00107,2026-04-17,project-06,compute,global,prod,platform,cost,62.387,7.362,0.355,86.944,64.118,1
devops-ci-036-00108,2026-04-18,project-15,compute,asia-south1,prod,security,reliability,55.331,17.676,0.311,109.094,87.404,1
devops-ci-036-00109,2026-04-19,project-21,pubsub,asia-south1,dev,backend,reliability,64.606,9.445,0.771,54.874,79.638,1
devops-ci-036-00110,2026-04-20,project-21,bigquery,europe-west1,prod,security,cost,74.228,4.03,0.519,184.409,80.441,1
devops-ci-036-00111,2026-04-21,project-13,cloud-sql,global,prod,data,reliability,65.803,11.788,0.418,221.043,97.402,1
devops-ci-036-00112,2026-04-22,project-09,bigquery,global,staging,mlops,cost,21.762,11.167,0.365,145.65,67.689,1
devops-ci-036-00113,2026-04-23,project-23,pubsub,europe-west1,prod,mlops,cost,37.088,11.51,0.504,144.617,78.567,1
devops-ci-036-00114,2026-04-24,project-13,cloud-sql,europe-west1,staging,backend,quality,63.694,7.901,0.744,36.458,72.085,0
devops-ci-036-00115,2026-04-25,project-02,gke,us-central1,sandbox,security,security,44.326,11.485,0.672,73.771,76.591,0
devops-ci-036-00116,2026-04-26,project-19,cloud-sql,us-east1,prod,finops,quality,26.109,11.513,0.686,96.869,74.139,1
devops-ci-036-00117,2026-04-27,project-09,cloud-sql,asia-south1,dev,platform,security,34.397,10.533,0.491,95.555,67.736,0
devops-ci-036-00118,2026-04-28,project-21,gke,asia-south1,dev,security,security,47.924,7.357,0.534,201.106,81.958,1
devops-ci-036-00119,2026-04-29,project-06,compute,asia-south1,dev,security,cost,4.851,8.736,0.698,51.728,54.056,0
devops-ci-036-00120,2026-04-30,project-03,vertex-ai,us-east1,prod,backend,latency,62.675,11.242,0.498,107.308,81.247,1
devops-ci-036-00121,2026-05-01,project-11,compute,global,prod,data,reliability,64.691,11.255,0.904,182.873,100,1
devops-ci-036-00122,2026-05-02,project-03,cloud-sql,us-east1,prod,security,cost,85.413,12.519,0.453,87.72,87.753,1
devops-ci-036-00123,2026-05-03,project-12,vertex-ai,asia-south1,dev,backend,security,58.744,10.679,0.715,144.12,91.521,1
devops-ci-036-00124,2026-05-04,project-12,cloud-sql,global,dev,backend,latency,53.269,16.622,0.713,166.322,100,1
devops-ci-036-00125,2026-05-05,project-22,gke,us-east1,dev,platform,quality,58.893,13.188,0.136,49.636,63.383,0
devops-ci-036-00126,2026-05-06,project-08,vertex-ai,europe-west1,dev,finops,quality,61.952,11.939,0.577,120.91,87.369,1
devops-ci-036-00127,2026-05-07,project-18,bigquery,us-central1,staging,data,quality,64.921,16.205,0.429,187.752,100,1
devops-ci-036-00128,2026-05-08,project-13,bigquery,us-east1,prod,platform,latency,57.788,10.951,0.563,164.719,89.505,1
devops-ci-036-00129,2026-05-09,project-13,compute,us-east1,dev,platform,reliability,56.141,5.545,0.556,108.443,67.862,1
devops-ci-036-00130,2026-05-10,project-22,gke,global,sandbox,backend,cost,14.07,8.985,0.728,117.879,68.56,0
devops-ci-036-00131,2026-05-11,project-16,cloud-run,europe-west1,sandbox,platform,cost,59.555,11.762,0.413,126.307,81.164,1
devops-ci-036-00132,2026-05-12,project-20,cloud-sql,us-central1,prod,platform,latency,71.179,16.643,0.558,104.269,98.482,1
devops-ci-036-00133,2026-05-13,project-16,vertex-ai,us-east1,dev,finops,cost,43.867,9.055,0.638,62.406,67.913,0
devops-ci-036-00134,2026-05-14,project-22,compute,us-east1,dev,mlops,reliability,62.011,12.652,0.507,33.003,73.783,1
devops-ci-036-00135,2026-05-15,project-15,bigquery,us-east1,prod,security,security,82.325,4.691,0.606,91.642,74.334,1
devops-ci-036-00136,2026-05-16,project-13,vertex-ai,us-east1,dev,finops,latency,25.967,5.713,0.418,87.941,49.874,0
devops-ci-036-00137,2026-05-17,project-19,compute,asia-south1,prod,mlops,reliability,70.987,4.903,0.196,171.89,68.213,1
devops-ci-036-00138,2026-05-18,project-10,compute,asia-south1,staging,backend,reliability,56.046,8.482,0.463,39.979,61.443,0
devops-ci-036-00139,2026-05-19,project-04,cloud-sql,asia-south1,dev,data,latency,38.254,7.079,0.393,236.206,78.108,1
devops-ci-036-00140,2026-05-20,project-09,gke,us-central1,prod,security,cost,72.741,4.947,0.798,203.158,94.56,1
devops-ci-036-00141,2026-05-21,project-04,gke,us-east1,prod,platform,quality,42.005,9.463,0.714,125.094,80.015,1
devops-ci-036-00142,2026-05-22,project-22,bigquery,us-central1,prod,finops,reliability,73.939,9.555,0.624,66.736,79.746,1
devops-ci-036-00143,2026-05-23,project-24,cloud-run,us-east1,dev,platform,latency,42.828,12.981,0.505,135.202,82.671,1
devops-ci-036-00144,2026-05-24,project-05,gke,europe-west1,prod,backend,security,61.816,12.029,0.49,127.324,85.421,1
devops-ci-036-00145,2026-05-25,project-18,vertex-ai,global,staging,finops,security,34.257,5.833,0.688,151.581,71.786,1
devops-ci-036-00146,2026-05-26,project-05,pubsub,us-east1,prod,finops,latency,74.819,6.622,0.379,67.946,64.812,1
devops-ci-036-00147,2026-05-27,project-08,vertex-ai,global,staging,backend,cost,19.836,18.947,0.334,87.148,75.551,1
devops-ci-036-00148,2026-05-28,project-15,bigquery,us-east1,dev,platform,latency,19.047,18.141,0.333,109.289,76.588,1
devops-ci-036-00149,2026-05-29,project-07,vertex-ai,us-east1,sandbox,platform,quality,53.665,14.751,0.478,111.253,86.156,1
devops-ci-036-00150,2026-05-30,project-20,gke,us-central1,prod,mlops,security,58.11,5.849,0.323,163.97,69.203,0
devops-ci-036-00151,2026-05-31,project-23,cloud-run,us-central1,prod,security,quality,38.607,9.715,0.345,212.987,79.316,1
devops-ci-036-00152,2026-06-01,project-10,pubsub,us-east1,prod,mlops,quality,95.28,7.877,0.421,102.038,81.343,1
devops-ci-036-00153,2026-06-02,project-22,vertex-ai,us-central1,dev,backend,reliability,59.396,7.745,0.797,124.242,84.874,1
devops-ci-036-00154,2026-06-03,project-08,bigquery,global,staging,platform,quality,49.266,7.786,0.699,196.335,88.508,1
devops-ci-036-00155,2026-06-04,project-15,vertex-ai,asia-south1,dev,mlops,reliability,8.563,11.824,0.397,158.448,67.588,0
devops-ci-036-00156,2026-06-05,project-10,pubsub,europe-west1,dev,mlops,cost,34.822,8.432,0.359,168.828,69.048,1
devops-ci-036-00157,2026-06-06,project-21,cloud-sql,asia-south1,staging,platform,cost,12.865,22.005,0.924,123.122,100,1
devops-ci-036-00158,2026-06-07,project-18,vertex-ai,us-east1,prod,finops,reliability,96.809,4.237,0.339,186.017,82.762,1
devops-ci-036-00159,2026-06-08,project-16,vertex-ai,us-east1,prod,data,quality,62.261,4.999,0.526,70.021,62.077,1
devops-ci-036-00160,2026-06-09,project-15,vertex-ai,global,staging,platform,quality,56.164,4.819,0.682,248.683,91.038,1
devops-ci-036-00161,2026-06-10,project-12,cloud-sql,europe-west1,sandbox,mlops,latency,28.925,7.615,0.275,145.445,58.728,0
devops-ci-036-00162,2026-06-11,project-03,pubsub,us-east1,staging,backend,quality,53.298,2.254,0.553,158.901,66.442,0
devops-ci-036-00163,2026-06-12,project-06,gke,us-central1,prod,platform,quality,72.402,3.168,0.9,238.492,99.013,1
devops-ci-036-00164,2026-06-13,project-24,vertex-ai,asia-south1,staging,platform,reliability,44.537,9.062,0.583,118.633,74.438,1
devops-ci-036-00165,2026-06-14,project-06,cloud-sql,global,prod,backend,security,97.836,15.602,0.509,127.631,100,1
devops-ci-036-00166,2026-06-15,project-09,bigquery,global,prod,backend,latency,51.09,7.538,0.769,177.077,88.209,1
devops-ci-036-00167,2026-06-16,project-11,cloud-run,us-central1,staging,finops,reliability,57.638,13.512,0.405,168.255,90.413,1
devops-ci-036-00168,2026-06-17,project-22,pubsub,asia-south1,prod,mlops,reliability,55.927,17.071,0.627,161.646,100,1
devops-ci-036-00169,2026-06-18,project-06,cloud-sql,us-central1,prod,data,latency,92.056,4.363,0.566,58.141,70.689,1
devops-ci-036-00170,2026-06-19,project-03,pubsub,us-central1,prod,finops,latency,74.827,4.976,0.151,101.191,57.842,0
devops-ci-036-00171,2026-06-20,project-08,compute,asia-south1,staging,platform,security,53.2,17.834,0.505,133.129,97.322,1
devops-ci-036-00172,2026-06-21,project-24,vertex-ai,asia-south1,sandbox,finops,reliability,25.395,5.096,0.477,140.032,57.895,0
devops-ci-036-00173,2026-06-22,project-14,vertex-ai,us-central1,prod,mlops,latency,46.753,12.078,0.341,87.398,69.226,0
devops-ci-036-00174,2026-06-23,project-12,bigquery,europe-west1,prod,mlops,quality,62.077,8.546,0.693,169.935,90.705,1
devops-ci-036-00175,2026-06-24,project-03,cloud-sql,global,prod,mlops,quality,73.167,8.599,0.445,146.594,82.626,1
devops-ci-036-00176,2026-06-25,project-07,vertex-ai,asia-south1,dev,finops,security,66.286,10.921,0.151,87.6,66.742,0
devops-ci-036-00177,2026-06-26,project-03,pubsub,us-east1,staging,finops,latency,89.745,34.002,0.778,221.738,100,1
devops-ci-036-00178,2026-06-27,project-11,bigquery,europe-west1,sandbox,finops,reliability,56.054,14.095,0.521,11.656,72.442,1
devops-ci-036-00179,2026-06-28,project-19,gke,us-central1,dev,data,quality,61.18,4.227,0.402,112.025,61.683,0
devops-ci-036-00180,2026-06-29,project-01,pubsub,us-central1,prod,finops,latency,69.369,5.606,0.632,72.925,70.115,1
devops-ci-036-00181,2026-01-01,project-11,compute,asia-south1,dev,mlops,latency,54.775,8.312,0.708,159.698,86.635,1
devops-ci-036-00182,2026-01-02,project-04,pubsub,europe-west1,sandbox,platform,latency,32.634,11.147,0.649,225.575,93.043,1
devops-ci-036-00183,2026-01-03,project-16,pubsub,europe-west1,prod,finops,quality,52.403,6.238,0.307,95.189,57.523,1
devops-ci-036-00184,2026-01-04,project-01,cloud-sql,global,prod,mlops,latency,26.892,8.647,0.413,63.123,53.249,0
devops-ci-036-00185,2026-01-05,project-10,pubsub,asia-south1,dev,finops,cost,57.612,3.756,0.571,177.473,74.795,1
devops-ci-036-00186,2026-01-06,project-10,compute,us-central1,prod,backend,latency,28.494,13.93,0.393,77.015,67.463,1
devops-ci-036-00187,2026-01-07,project-11,bigquery,asia-south1,prod,data,reliability,76.749,6.948,0.748,138.277,89.42,1
devops-ci-036-00188,2026-01-08,project-24,pubsub,us-east1,staging,finops,cost,47.298,6.558,0.752,81.0,69.989,1
devops-ci-036-00189,2026-01-09,project-23,bigquery,global,prod,mlops,quality,38.124,13.0,0.641,47.662,73.062,1
devops-ci-036-00190,2026-01-10,project-15,cloud-run,europe-west1,sandbox,platform,reliability,44.058,3.293,0.311,206.763,64.142,0
devops-ci-036-00191,2026-01-11,project-14,cloud-run,europe-west1,dev,mlops,security,51.279,9.358,0.573,129.823,78.771,1
devops-ci-036-00192,2026-01-12,project-20,vertex-ai,us-east1,prod,security,latency,71.954,8.356,0.691,126.972,87.383,1
devops-ci-036-00193,2026-01-13,project-01,bigquery,asia-south1,prod,finops,quality,64.583,6.752,0.419,127.567,71.627,0
devops-ci-036-00194,2026-01-14,project-11,compute,us-central1,prod,security,cost,97.635,18.729,0.632,65.664,100,1
devops-ci-036-00195,2026-01-15,project-20,cloud-sql,us-east1,staging,mlops,quality,48.312,9.644,0.568,42.514,65.492,0
devops-ci-036-00196,2026-01-16,project-19,cloud-run,us-east1,prod,security,quality,53.037,6.804,0.512,100.689,67.043,1
devops-ci-036-00197,2026-01-17,project-07,vertex-ai,europe-west1,staging,data,quality,58.821,5.016,0.581,92.277,66.083,1
devops-ci-036-00198,2026-01-18,project-19,cloud-sql,europe-west1,dev,platform,quality,50.02,14.961,0.755,142.331,99.598,1
devops-ci-036-00199,2026-01-19,project-14,compute,global,dev,platform,security,40.801,10.002,0.566,66.762,67.164,1
devops-ci-036-00200,2026-01-20,project-18,vertex-ai,europe-west1,prod,mlops,cost,56.182,18.675,0.618,97.106,99.03,1
devops-ci-036-00201,2026-01-21,project-09,pubsub,asia-south1,dev,mlops,security,43.516,9.041,0.504,124.822,72.169,1
devops-ci-036-00202,2026-01-22,project-04,pubsub,global,sandbox,security,reliability,15.803,7.154,0.221,150.7,51.936,0
devops-ci-036-00203,2026-01-23,project-18,gke,us-central1,prod,data,latency,52.314,5.315,0.161,56.378,44.568,0
devops-ci-036-00204,2026-01-24,project-19,compute,global,sandbox,platform,security,48.327,5.87,0.57,110.623,66.694,0
devops-ci-036-00205,2026-01-25,project-15,cloud-sql,us-central1,dev,finops,latency,49.742,7.972,0.522,116.998,71.343,1
devops-ci-036-00206,2026-01-26,project-03,bigquery,us-east1,prod,platform,latency,53.549,4.145,0.486,94.713,59.236,0
devops-ci-036-00207,2026-01-27,project-03,cloud-run,europe-west1,prod,data,latency,78.303,3.698,0.725,25.188,65.083,1
devops-ci-036-00208,2026-01-28,project-07,vertex-ai,asia-south1,sandbox,data,reliability,64.719,6.659,0.453,86.159,66.609,0
devops-ci-036-00209,2026-01-29,project-17,pubsub,us-central1,dev,security,security,35.957,5.47,0.318,55.714,44.603,0
devops-ci-036-00210,2026-01-30,project-11,cloud-sql,asia-south1,staging,data,security,0.0,8.914,0.593,133.694,61.051,0
devops-ci-036-00211,2026-01-31,project-11,gke,us-central1,sandbox,mlops,cost,53.31,5.604,0.616,196.853,82.002,1
devops-ci-036-00212,2026-02-01,project-22,pubsub,us-east1,sandbox,backend,quality,46.418,8.469,0.356,97.907,62.745,0
devops-ci-036-00213,2026-02-02,project-20,bigquery,us-central1,dev,data,latency,38.644,4.899,0.834,121.219,71.824,1
devops-ci-036-00214,2026-02-03,project-17,pubsub,europe-west1,sandbox,data,reliability,25.748,6.36,0.605,144.144,66.048,0
devops-ci-036-00215,2026-02-04,project-09,cloud-run,global,staging,security,reliability,27.886,10.411,0.466,100.138,64.966,0
devops-ci-036-00216,2026-02-05,project-18,bigquery,us-central1,dev,platform,cost,46.037,10.442,0.482,69.446,67.475,0
devops-ci-036-00217,2026-02-06,project-21,pubsub,us-east1,dev,security,quality,39.06,8.003,0.353,104.296,59.91,1
devops-ci-036-00218,2026-02-07,project-24,cloud-run,asia-south1,sandbox,security,latency,42.772,5.57,0.474,161.297,68.079,0
devops-ci-036-00219,2026-02-08,project-22,bigquery,global,sandbox,backend,security,25.153,12.551,0.602,59.212,67.794,1
devops-ci-036-00220,2026-02-09,project-12,cloud-run,europe-west1,prod,platform,quality,56.116,18.613,0.227,0.0,71.016,0
