record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,evaluation_passed
genai-rag-055-00036,2026-02-05,project-11,vertex-ai,us-central1,prod,platform,cost,89.407,5.411,1.013,67.791,89.259,1
genai-rag-055-00037,2026-02-06,project-12,cloud-run,us-east1,prod,finops,reliability,77.824,9.727,0.644,115.099,89.26,1
genai-rag-055-00038,2026-02-07,project-01,gke,global,prod,finops,quality,77.867,5.264,0.616,75.585,72.119,0
genai-rag-055-00039,2026-02-08,project-19,gke,us-east1,dev,data,latency,47.273,9.746,0.461,52.279,63.045,0
genai-rag-055-00040,2026-02-09,project-01,cloud-run,us-central1,prod,finops,cost,76.938,16.906,0.519,145.873,100,1
genai-rag-055-00041,2026-02-10,project-16,compute,asia-south1,sandbox,data,security,55.864,7.528,0.584,140.409,78.034,1
genai-rag-055-00042,2026-02-11,project-02,bigquery,europe-west1,staging,security,security,36.03,7.175,0.403,173.568,68.769,0
genai-rag-055-00043,2026-02-12,project-04,gke,us-central1,dev,backend,cost,43.077,15.058,0.478,115.304,83.757,1
genai-rag-055-00044,2026-02-13,project-02,vertex-ai,europe-west1,prod,security,cost,46.671,3.981,0.236,107.96,49.628,0
genai-rag-055-00045,2026-02-14,project-14,vertex-ai,us-central1,prod,platform,quality,68.753,15.207,0.588,28.322,84.257,1
genai-rag-055-00046,2026-02-15,project-17,cloud-sql,europe-west1,sandbox,platform,latency,40.817,11.14,0.488,132.702,76.712,1
genai-rag-055-00047,2026-02-16,project-03,pubsub,europe-west1,dev,platform,security,45.522,18.492,0.711,159.264,100,1
genai-rag-055-00048,2026-02-17,project-02,vertex-ai,us-east1,prod,finops,security,50.385,13.405,0.487,78.587,77.419,1
genai-rag-055-00049,2026-02-18,project-10,cloud-run,global,prod,finops,latency,50.697,12.758,0.833,86.052,89.217,1
genai-rag-055-00050,2026-02-19,project-22,bigquery,asia-south1,prod,mlops,security,62.63,8.274,0.768,120.086,85.619,1
genai-rag-055-00051,2026-02-20,project-19,cloud-run,global,prod,mlops,reliability,99.27,10.268,0.501,159.911,99.559,1
genai-rag-055-00052,2026-02-21,project-19,pubsub,us-east1,prod,security,cost,65.717,4.711,0.916,81.058,77.874,1
genai-rag-055-00053,2026-02-22,project-13,compute,europe-west1,prod,mlops,latency,71.162,13.041,0.47,60.188,80.563,1
genai-rag-055-00054,2026-02-23,project-10,cloud-run,global,prod,mlops,cost,45.499,12.415,0.683,204.372,98.602,1
genai-rag-055-00055,2026-02-24,project-02,pubsub,global,prod,backend,quality,69.0,6.844,0.853,108.102,85.739,1
genai-rag-055-00056,2026-02-25,project-08,gke,europe-west1,prod,platform,security,95.526,8.346,0.608,233.094,100,1
genai-rag-055-00057,2026-02-26,project-10,bigquery,us-central1,staging,mlops,cost,33.163,8.899,0.484,71.894,59.796,0
genai-rag-055-00058,2026-02-27,project-15,cloud-sql,global,dev,mlops,latency,51.279,7.701,0.72,51.332,68.603,1
genai-rag-055-00059,2026-02-28,project-02,compute,global,prod,backend,quality,19.089,11.994,0.226,74.85,53.493,0
genai-rag-055-00060,2026-03-01,project-17,bigquery,global,prod,security,security,78.758,11.387,0.851,120.54,100,1
genai-rag-055-00061,2026-03-02,project-07,vertex-ai,europe-west1,staging,backend,cost,42.883,11.318,0.716,66.751,76.212,1
genai-rag-055-00062,2026-03-03,project-02,pubsub,europe-west1,staging,platform,cost,62.414,5.26,0.576,154.327,76.784,1
genai-rag-055-00063,2026-03-04,project-24,pubsub,europe-west1,sandbox,backend,latency,39.317,12.808,0.325,105.209,70.364,0
genai-rag-055-00064,2026-03-05,project-16,pubsub,us-east1,prod,data,security,63.1,13.74,0.686,143.364,99.062,1
genai-rag-055-00065,2026-03-06,project-04,cloud-run,europe-west1,staging,platform,reliability,21.149,7.326,0.075,133.585,46.602,0
genai-rag-055-00066,2026-03-07,project-11,cloud-sql,asia-south1,sandbox,mlops,security,66.199,6.409,0.439,120.389,71.046,1
genai-rag-055-00067,2026-03-08,project-21,vertex-ai,global,prod,data,reliability,68.118,10.833,0.431,120.781,81.817,1
genai-rag-055-00068,2026-03-09,project-16,pubsub,us-east1,sandbox,mlops,security,70.588,10.812,0.453,9.43,67.164,1
genai-rag-055-00069,2026-03-10,project-05,bigquery,us-central1,dev,security,latency,70.624,4.321,0.68,89.441,71.644,0
genai-rag-055-00070,2026-03-11,project-21,vertex-ai,global,staging,finops,reliability,20.356,9.085,0.273,157.359,60.826,0
genai-rag-055-00071,2026-03-12,project-11,gke,asia-south1,staging,finops,latency,35.244,10.189,0.562,143.362,76.687,1
genai-rag-055-00072,2026-03-13,project-02,vertex-ai,asia-south1,prod,platform,security,44.332,9.567,0.803,147.99,87.526,1
genai-rag-055-00073,2026-03-14,project-21,bigquery,global,prod,security,latency,70.982,11.288,0.346,180.339,89.592,1
genai-rag-055-00074,2026-03-15,project-11,compute,asia-south1,staging,platform,quality,50.806,9.152,0.49,58.547,64.825,1
genai-rag-055-00075,2026-03-16,project-10,bigquery,us-east1,sandbox,platform,latency,45.336,13.242,0.493,161.331,87.548,1
genai-rag-055-00076,2026-03-17,project-06,pubsub,asia-south1,dev,data,quality,40.481,9.248,0.344,49.575,55.017,0
genai-rag-055-00077,2026-03-18,project-17,bigquery,europe-west1,staging,security,latency,47.705,6.354,0.341,126.162,61.856,1
genai-rag-055-00078,2026-03-19,project-03,gke,europe-west1,staging,finops,quality,61.048,16.919,0.495,121.443,95.88,1
genai-rag-055-00079,2026-03-20,project-20,vertex-ai,us-central1,dev,backend,cost,34.485,15.712,0.392,94.39,76.216,1
genai-rag-055-00080,2026-03-21,project-04,pubsub,europe-west1,sandbox,platform,quality,46.141,35.664,0.484,185.749,100,1
genai-rag-055-00081,2026-03-22,project-13,cloud-run,us-east1,staging,backend,latency,23.504,16.155,0.362,63.157,67.802,0
genai-rag-055-00082,2026-03-23,project-20,cloud-run,global,prod,platform,cost,69.365,8.419,0.617,29.829,69.867,0
genai-rag-055-00083,2026-03-24,project-19,cloud-run,us-east1,staging,security,security,22.978,8.988,0.477,59.289,54.356,0
genai-rag-055-00084,2026-03-25,project-24,cloud-sql,asia-south1,prod,backend,cost,55.765,7.497,0.709,102.135,76.72,1
genai-rag-055-00085,2026-03-26,project-15,vertex-ai,us-central1,dev,data,cost,35.258,4.817,0.323,94.039,48.599,0
genai-rag-055-00086,2026-03-27,project-10,vertex-ai,asia-south1,prod,backend,security,65.75,7.216,0.66,64.026,72.287,1
genai-rag-055-00087,2026-03-28,project-21,bigquery,asia-south1,prod,backend,cost,82.229,7.763,0.565,115.322,83.487,1
genai-rag-055-00088,2026-03-29,project-20,bigquery,europe-west1,dev,platform,reliability,22.143,17.122,0.462,192.049,91.879,1
genai-rag-055-00089,2026-03-30,project-06,compute,us-east1,sandbox,data,reliability,69.562,7.713,0.731,166.439,92.201,1
genai-rag-055-00090,2026-03-31,project-11,compute,us-central1,dev,backend,quality,71.493,7.566,1.114,48.578,88.751,1
genai-rag-055-00091,2026-04-01,project-11,cloud-run,global,sandbox,data,cost,43.659,9.344,0.191,78.235,55.178,0
genai-rag-055-00092,2026-04-02,project-20,compute,europe-west1,staging,finops,latency,66.554,8.928,0.578,136.444,84.254,1
genai-rag-055-00093,2026-04-03,project-12,compute,asia-south1,staging,finops,latency,38.049,9.123,0.599,53.733,63.405,1
genai-rag-055-00094,2026-04-04,project-02,pubsub,us-central1,prod,mlops,quality,72.648,7.16,0.495,0.0,59.458,1
genai-rag-055-00095,2026-04-05,project-07,gke,us-east1,prod,platform,security,79.489,10.593,0.626,193.491,100,1
genai-rag-055-00096,2026-04-06,project-05,bigquery,us-east1,prod,backend,cost,58.019,6.621,0.979,148.97,91.745,1
genai-rag-055-00097,2026-04-07,project-05,vertex-ai,us-central1,dev,platform,latency,53.176,5.5,0.614,95.361,66.842,0
genai-rag-055-00098,2026-04-08,project-24,vertex-ai,europe-west1,dev,security,quality,54.094,13.278,0.706,78.543,86.079,1
genai-rag-055-00099,2026-04-09,project-04,compute,europe-west1,prod,security,latency,40.021,10.266,0.637,123.318,78.24,1
genai-rag-055-00100,2026-04-10,project-06,vertex-ai,asia-south1,prod,mlops,reliability,40.909,7.188,0.615,43.969,59.027,0
genai-rag-055-00101,2026-04-11,project-01,pubsub,asia-south1,prod,data,quality,83.498,9.057,0.624,164.045,96.121,1
genai-rag-055-00102,2026-04-12,project-10,pubsub,us-central1,prod,security,security,72.856,24.776,0.293,184.559,100,1
genai-rag-055-00103,2026-04-13,project-02,cloud-run,asia-south1,sandbox,platform,security,44.202,19.321,0.741,33.752,91.41,1
genai-rag-055-00104,2026-04-14,project-20,pubsub,global,prod,backend,reliability,38.665,15.376,0.421,181.544,90.62,1
genai-rag-055-00105,2026-04-15,project-02,compute,global,prod,platform,security,59.047,16.306,0.335,136.363,90.325,1
genai-rag-055-00106,2026-04-16,project-10,pubsub,us-east1,prod,security,latency,86.576,21.936,0.755,183.917,100,1
genai-rag-055-00107,2026-04-17,project-01,bigquery,us-central1,dev,backend,security,29.358,8.496,0.466,64.684,55.842,0
genai-rag-055-00108,2026-04-18,project-11,vertex-ai,us-east1,staging,data,latency,73.456,13.743,0.534,41.799,82.562,1
genai-rag-055-00109,2026-04-19,project-02,cloud-run,us-east1,prod,backend,reliability,59.987,6.831,0.295,27.704,51.3,0
genai-rag-055-00110,2026-04-20,project-10,pubsub,europe-west1,dev,platform,reliability,60.958,10.864,0.307,71.395,67.841,0
genai-rag-055-00111,2026-04-21,project-05,vertex-ai,europe-west1,prod,data,quality,65.67,9.12,0.796,119.023,89.482,1
genai-rag-055-00112,2026-04-22,project-01,cloud-sql,asia-south1,prod,platform,latency,59.318,13.497,0.795,139.476,100,1
genai-rag-055-00113,2026-04-23,project-14,gke,europe-west1,prod,mlops,latency,72.649,20.12,0.282,49.947,89.528,1
genai-rag-055-00114,2026-04-24,project-04,bigquery,us-central1,sandbox,security,reliability,47.74,3.319,0.294,216.801,66.36,0
genai-rag-055-00115,2026-04-25,project-02,vertex-ai,europe-west1,prod,data,quality,88.584,14.891,0.467,84.704,94.448,1
genai-rag-055-00116,2026-04-26,project-05,bigquery,asia-south1,dev,platform,reliability,29.316,13.202,0.687,141.782,85.787,1
genai-rag-055-00117,2026-04-27,project-02,pubsub,us-east1,prod,backend,quality,56.308,7.854,0.232,110.751,62.305,0
genai-rag-055-00118,2026-04-28,project-24,gke,us-central1,staging,security,reliability,31.722,11.252,0.328,156.647,71.682,0
genai-rag-055-00119,2026-04-29,project-17,pubsub,global,prod,mlops,reliability,85.932,15.866,0.565,159.518,100,1
genai-rag-055-00120,2026-04-30,project-24,pubsub,global,sandbox,platform,latency,26.117,5.858,0.517,135.189,60.62,0
genai-rag-055-00121,2026-05-01,project-19,cloud-run,us-east1,prod,security,latency,75.215,10.517,0.68,133.983,94.204,1
genai-rag-055-00122,2026-05-02,project-05,gke,global,dev,backend,cost,31.294,7.615,0.507,120.751,64.076,1
genai-rag-055-00123,2026-05-03,project-02,gke,us-east1,dev,backend,security,34.624,12.266,0.712,22.933,69.003,1
genai-rag-055-00124,2026-05-04,project-18,bigquery,us-central1,prod,platform,latency,53.486,8.863,0.485,133.242,75.807,1
genai-rag-055-00125,2026-05-05,project-16,bigquery,europe-west1,dev,data,reliability,36.204,10.973,0.532,190.816,84.722,1
genai-rag-055-00126,2026-05-06,project-24,cloud-sql,global,dev,data,latency,58.166,7.441,0.25,71.738,56.932,0
genai-rag-055-00127,2026-05-07,project-04,vertex-ai,us-central1,prod,finops,latency,105.62,4.998,0.537,116.218,84.372,1
genai-rag-055-00128,2026-05-08,project-15,cloud-sql,asia-south1,prod,mlops,cost,42.029,12.371,0.486,63.506,69.847,0
genai-rag-055-00129,2026-05-09,project-22,cloud-run,us-east1,staging,finops,reliability,32.901,14.115,0.543,111.892,79.773,1
genai-rag-055-00130,2026-05-10,project-02,cloud-sql,asia-south1,sandbox,security,quality,17.118,8.306,0.688,183.981,76.283,1
genai-rag-055-00131,2026-05-11,project-19,cloud-sql,us-central1,sandbox,mlops,security,32.191,10.76,0.54,105.941,70.723,1
genai-rag-055-00132,2026-05-12,project-08,bigquery,asia-south1,sandbox,security,latency,20.7,11.548,0.477,87.088,63.586,0
genai-rag-055-00133,2026-05-13,project-17,cloud-run,us-east1,prod,finops,reliability,84.582,9.391,0.804,177.49,100,1
genai-rag-055-00134,2026-05-14,project-08,cloud-run,us-central1,prod,finops,cost,85.806,7.662,0.794,53.269,83.468,1
genai-rag-055-00135,2026-05-15,project-18,bigquery,us-central1,dev,backend,reliability,30.793,11.772,0.717,148.54,85.003,1
genai-rag-055-00136,2026-05-16,project-16,pubsub,global,prod,backend,latency,18.806,9.931,0.474,160.019,69.681,0
genai-rag-055-00137,2026-05-17,project-17,gke,us-central1,staging,data,reliability,56.466,6.399,0.546,28.382,57.943,0
genai-rag-055-00138,2026-05-18,project-18,cloud-sql,us-central1,prod,mlops,security,46.151,5.557,0.632,102.112,66.131,0
genai-rag-055-00139,2026-05-19,project-21,pubsub,global,dev,security,quality,34.34,9.009,0.482,82.699,61.97,0
genai-rag-055-00140,2026-05-20,project-06,compute,europe-west1,prod,mlops,security,57.177,6.661,0.533,94.031,67.922,1
genai-rag-055-00141,2026-05-21,project-06,cloud-run,us-east1,prod,data,security,59.538,16.257,0.629,189.323,100,1
genai-rag-055-00142,2026-05-22,project-09,gke,us-east1,prod,finops,quality,65.399,11.306,0.618,81.863,82.839,1
genai-rag-055-00143,2026-05-23,project-01,cloud-run,asia-south1,dev,data,cost,82.221,12.161,0.57,164.144,100,1
genai-rag-055-00144,2026-05-24,project-06,compute,europe-west1,prod,data,latency,50.002,10.503,0.539,176.362,86.592,1
genai-rag-055-00145,2026-05-25,project-20,compute,us-central1,sandbox,platform,reliability,57.049,2.969,0.607,127.746,66.769,0
genai-rag-055-00146,2026-05-26,project-03,cloud-sql,europe-west1,prod,platform,latency,67.487,5.627,0.43,59.108,60.42,0
genai-rag-055-00147,2026-05-27,project-20,pubsub,europe-west1,dev,platform,security,49.291,8.555,0.607,73.674,69.203,1
genai-rag-055-00148,2026-05-28,project-21,bigquery,global,prod,security,security,39.048,20.168,0.871,155.704,100,1
genai-rag-055-00149,2026-05-29,project-09,cloud-sql,asia-south1,dev,platform,security,75.876,6.415,0.701,96.053,80.068,1
genai-rag-055-00150,2026-05-30,project-10,pubsub,europe-west1,dev,mlops,latency,53.355,10.17,0.789,165.382,94.137,1
genai-rag-055-00151,2026-05-31,project-09,vertex-ai,europe-west1,prod,data,reliability,74.917,4.712,0.191,167.981,68.398,0
genai-rag-055-00152,2026-06-01,project-11,bigquery,europe-west1,prod,backend,cost,45.9,9.939,0.441,127.674,73.31,1
genai-rag-055-00153,2026-06-02,project-04,vertex-ai,us-east1,staging,platform,quality,63.126,15.885,0.721,180.549,100,1
genai-rag-055-00154,2026-06-03,project-03,pubsub,us-east1,dev,security,latency,42.754,4.781,0.53,87.186,57.384,0
genai-rag-055-00155,2026-06-04,project-09,pubsub,us-central1,sandbox,finops,quality,39.333,10.508,0.936,115.399,87.874,1
genai-rag-055-00156,2026-06-05,project-18,cloud-run,global,sandbox,security,security,46.234,10.628,0.757,217.381,99.177,1
genai-rag-055-00157,2026-06-06,project-07,gke,asia-south1,dev,security,latency,56.08,8.826,0.74,107.366,81.78,1
genai-rag-055-00158,2026-06-07,project-15,compute,us-central1,prod,platform,reliability,61.869,12.732,0.465,86.432,80.242,1
genai-rag-055-00159,2026-06-08,project-24,pubsub,us-east1,dev,mlops,quality,38.962,16.568,0.725,126.421,96.107,1
genai-rag-055-00160,2026-06-09,project-15,vertex-ai,us-east1,sandbox,security,latency,58.203,13.741,0.534,53.762,78.964,1
genai-rag-055-00161,2026-06-10,project-02,vertex-ai,us-central1,staging,backend,latency,43.783,15.165,0.457,26.584,70.581,0
genai-rag-055-00162,2026-06-11,project-23,compute,asia-south1,prod,data,quality,63.53,8.589,0.413,121.828,74.498,0
genai-rag-055-00163,2026-06-12,project-05,bigquery,us-central1,prod,data,quality,77.735,6.299,0.78,165.697,93.369,1
genai-rag-055-00164,2026-06-13,project-20,vertex-ai,europe-west1,sandbox,data,reliability,23.351,3.512,0.235,149.334,46.37,0
genai-rag-055-00165,2026-06-14,project-23,gke,us-central1,staging,security,quality,10.553,4.445,0.667,108.802,53.277,0
genai-rag-055-00166,2026-06-15,project-17,compute,asia-south1,staging,backend,quality,27.739,6.815,0.86,132.711,75.064,1
genai-rag-055-00167,2026-06-16,project-13,cloud-run,europe-west1,staging,backend,cost,45.739,22.386,0.617,139.1,100,1
genai-rag-055-00168,2026-06-17,project-18,cloud-run,asia-south1,dev,mlops,reliability,52.187,6.662,0.378,145.681,68.285,0
genai-rag-055-00169,2026-06-18,project-21,bigquery,us-east1,dev,data,latency,10.304,4.948,0.336,74.572,37.787,0
genai-rag-055-00170,2026-06-19,project-13,cloud-sql,asia-south1,staging,security,latency,52.356,3.869,0.731,71.958,63.431,0
genai-rag-055-00171,2026-06-20,project-06,vertex-ai,us-central1,sandbox,backend,latency,63.985,6.333,0.596,50.749,65.433,0
genai-rag-055-00172,2026-06-21,project-22,vertex-ai,europe-west1,prod,mlops,reliability,55.546,14.749,0.502,65.927,81.04,1
genai-rag-055-00173,2026-06-22,project-17,cloud-run,us-east1,sandbox,finops,cost,48.347,10.159,0.587,153.978,83.626,1
genai-rag-055-00174,2026-06-23,project-11,vertex-ai,us-central1,dev,mlops,reliability,45.359,8.197,0.567,102.008,69.723,0
genai-rag-055-00175,2026-06-24,project-23,gke,global,prod,backend,latency,56.276,6.395,0.328,63.324,55.333,0
genai-rag-055-00176,2026-06-25,project-10,vertex-ai,europe-west1,prod,security,cost,40.28,12.525,0.775,155.504,93.126,1
genai-rag-055-00177,2026-06-26,project-24,vertex-ai,us-east1,staging,data,security,34.718,8.906,0.31,150.991,65.801,1
genai-rag-055-00178,2026-06-27,project-22,cloud-sql,global,prod,mlops,quality,56.802,17.005,0.712,205.928,100,1
genai-rag-055-00179,2026-06-28,project-14,vertex-ai,global,staging,platform,quality,33.745,17.157,0.741,21.82,80.961,1
genai-rag-055-00180,2026-06-29,project-20,gke,europe-west1,sandbox,data,security,35.225,6.86,0.624,193.404,78.38,1
genai-rag-055-00181,2026-01-01,project-04,bigquery,us-central1,dev,backend,latency,24.341,12.048,0.567,78.937,67.988,1
genai-rag-055-00182,2026-01-02,project-22,vertex-ai,asia-south1,prod,finops,latency,75.738,4.134,0.76,248.804,99.038,1
genai-rag-055-00183,2026-01-03,project-06,gke,us-east1,prod,backend,cost,62.616,5.197,0.72,140.752,79.768,1
genai-rag-055-00184,2026-01-04,project-03,cloud-sql,global,sandbox,mlops,security,49.083,5.608,0.566,99.04,64.518,1
genai-rag-055-00185,2026-01-05,project-24,compute,europe-west1,dev,finops,security,53.821,5.852,0.452,0.0,48.312,0
genai-rag-055-00186,2026-01-06,project-12,pubsub,europe-west1,prod,security,security,64.242,7.341,0.46,92.359,69.183,1
genai-rag-055-00187,2026-01-07,project-23,cloud-run,europe-west1,dev,backend,security,59.608,11.847,0.714,76.236,84.614,1
genai-rag-055-00188,2026-01-08,project-22,compute,europe-west1,staging,finops,quality,50.047,2.766,0.834,83.541,65.344,0
genai-rag-055-00189,2026-01-09,project-20,vertex-ai,global,dev,data,reliability,45.005,6.777,0.482,161.988,72.058,1
genai-rag-055-00190,2026-01-10,project-24,compute,asia-south1,prod,platform,security,61.24,12.198,0.437,56.838,73.48,1
genai-rag-055-00191,2026-01-11,project-01,pubsub,us-east1,sandbox,security,latency,37.08,18.32,0.367,71.525,79.0,1
genai-rag-055-00192,2026-01-12,project-19,vertex-ai,europe-west1,prod,security,reliability,73.724,33.398,0.494,87.544,100,1
genai-rag-055-00193,2026-01-13,project-21,compute,global,sandbox,mlops,reliability,50.27,14.427,0.692,164.764,99.506,1
genai-rag-055-00194,2026-01-14,project-16,pubsub,us-east1,sandbox,platform,cost,15.835,11.367,0.846,92.021,75.095,1
genai-rag-055-00195,2026-01-15,project-12,pubsub,asia-south1,staging,security,reliability,41.127,20.348,0.59,80.905,94.322,1
genai-rag-055-00196,2026-01-16,project-01,bigquery,us-central1,dev,mlops,latency,48.342,4.694,0.597,181.725,75.269,1
genai-rag-055-00197,2026-01-17,project-15,cloud-sql,europe-west1,prod,finops,cost,57.129,5.752,0.383,42.719,53.051,0
genai-rag-055-00198,2026-01-18,project-11,gke,us-east1,prod,platform,latency,56.133,18.836,0.324,82.592,86.982,1
genai-rag-055-00199,2026-01-19,project-24,bigquery,europe-west1,prod,data,latency,83.604,19.944,0.644,217.163,100,1
genai-rag-055-00200,2026-01-20,project-03,cloud-run,us-central1,prod,security,cost,32.38,7.346,0.552,147.9,69.362,1
genai-rag-055-00201,2026-01-21,project-19,bigquery,us-central1,dev,data,cost,26.064,11.213,0.127,73.359,50.429,0
genai-rag-055-00202,2026-01-22,project-07,cloud-sql,asia-south1,dev,data,cost,46.964,9.626,0.644,28.294,65.564,1
genai-rag-055-00203,2026-01-23,project-03,gke,europe-west1,dev,mlops,quality,46.993,8.868,0.523,216.895,87.075,1
genai-rag-055-00204,2026-01-24,project-14,cloud-sql,us-east1,prod,platform,latency,79.463,15.098,0.688,185.805,100,1
genai-rag-055-00205,2026-01-25,project-15,bigquery,asia-south1,prod,backend,reliability,62.314,11.569,0.309,209.013,90.1,1
genai-rag-055-00206,2026-01-26,project-20,bigquery,europe-west1,dev,data,security,45.689,6.338,0.506,187.081,75.772,1
genai-rag-055-00207,2026-01-27,project-19,pubsub,us-east1,prod,data,latency,20.514,16.887,0.647,53.434,77.02,1
genai-rag-055-00208,2026-01-28,project-07,compute,us-central1,prod,finops,reliability,106.316,5.529,0.585,70.179,80.821,1
genai-rag-055-00209,2026-01-29,project-01,cloud-sql,global,prod,data,latency,55.502,6.834,0.534,63.062,63.258,1
genai-rag-055-00210,2026-01-30,project-13,bigquery,us-central1,dev,security,reliability,57.878,11.552,0.687,71.084,81.623,1
genai-rag-055-00211,2026-01-31,project-01,compute,us-east1,dev,backend,latency,19.693,5.703,0.531,30.005,43.16,0
genai-rag-055-00212,2026-02-01,project-21,cloud-sql,us-central1,dev,mlops,reliability,60.557,5.021,0.503,173.782,75.859,1
genai-rag-055-00213,2026-02-02,project-22,cloud-sql,us-central1,prod,security,quality,65.805,9.269,0.275,159.984,77.615,1
genai-rag-055-00214,2026-02-03,project-10,bigquery,global,dev,mlops,reliability,49.27,7.91,0.412,162.018,73.749,1
genai-rag-055-00215,2026-02-04,project-08,gke,global,prod,security,latency,75.603,6.091,0.458,71.053,67.065,0
genai-rag-055-00216,2026-02-05,project-24,vertex-ai,us-central1,dev,backend,latency,17.695,14.977,0.39,40.841,60.746,0
genai-rag-055-00217,2026-02-06,project-18,bigquery,us-east1,prod,data,quality,56.21,13.647,0.582,51.931,79.46,1
genai-rag-055-00218,2026-02-07,project-17,cloud-run,us-central1,sandbox,finops,security,45.488,17.631,0.668,41.605,86.507,1
genai-rag-055-00219,2026-02-08,project-20,pubsub,europe-west1,prod,platform,reliability,47.712,8.16,0.55,61.539,63.964,1
