record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,risk_detected
cloud-security-067-00028,2026-01-28,project-06,gke,europe-west1,staging,backend,security,32.143,9.624,0.138,174.735,64.018,0
cloud-security-067-00029,2026-01-29,project-07,compute,asia-south1,prod,platform,latency,68.669,9.709,0.04,57.815,56.52,1
cloud-security-067-00030,2026-01-30,project-02,pubsub,global,prod,security,quality,58.796,9.535,0.505,213.649,91.659,1
cloud-security-067-00031,2026-01-31,project-24,gke,us-central1,prod,finops,cost,58.6,3.838,0.541,148.021,69.987,1
cloud-security-067-00032,2026-02-01,project-24,vertex-ai,europe-west1,staging,finops,reliability,40.333,7.888,0.806,152.775,83.012,1
cloud-security-067-00033,2026-02-02,project-12,vertex-ai,us-east1,prod,platform,reliability,87.011,12.585,0.697,124.374,100,1
cloud-security-067-00034,2026-02-03,project-18,cloud-sql,global,prod,backend,reliability,62.742,15.276,0.261,182.78,93.394,1
cloud-security-067-00035,2026-02-04,project-03,cloud-run,europe-west1,prod,finops,cost,49.521,4.226,0.389,78.115,52.2,0
cloud-security-067-00036,2026-02-05,project-12,cloud-sql,us-east1,sandbox,backend,cost,40.756,6.591,0.745,104.495,70.957,0
cloud-security-067-00037,2026-02-06,project-15,gke,global,sandbox,security,latency,59.289,22.07,0.549,223.961,100,1
cloud-security-067-00038,2026-02-07,project-21,cloud-sql,europe-west1,staging,platform,reliability,54.04,5.017,0.144,152.596,57.914,0
cloud-security-067-00039,2026-02-08,project-04,bigquery,global,prod,finops,reliability,60.877,7.657,0.326,192.644,78.677,1
cloud-security-067-00040,2026-02-09,project-16,cloud-run,us-central1,staging,security,reliability,11.913,22.71,0.266,114.652,83.19,1
cloud-security-067-00041,2026-02-10,project-24,compute,asia-south1,sandbox,security,cost,22.907,7.684,0.699,108.238,66.196,1
cloud-security-067-00042,2026-02-11,project-14,vertex-ai,global,dev,platform,security,40.856,6.964,0.517,172.359,73.78,1
cloud-security-067-00043,2026-02-12,project-06,pubsub,us-central1,prod,data,cost,47.808,10.511,0.539,70.018,70.334,0
cloud-security-067-00044,2026-02-13,project-04,pubsub,us-central1,staging,security,quality,41.471,12.029,0.621,114.398,81.001,1
cloud-security-067-00045,2026-02-14,project-08,cloud-run,asia-south1,dev,finops,quality,79.343,5.47,0.64,22.242,66.177,1
cloud-security-067-00046,2026-02-15,project-14,bigquery,europe-west1,staging,platform,reliability,28.145,10.563,0.673,58.541,66.59,1
cloud-security-067-00047,2026-02-16,project-21,pubsub,us-east1,dev,security,latency,53.901,4.133,0.44,176.483,69.646,1
cloud-security-067-00048,2026-02-17,project-01,bigquery,us-central1,dev,mlops,reliability,36.177,5.833,0.643,174.529,74.229,1
cloud-security-067-00049,2026-02-18,project-11,pubsub,europe-west1,prod,finops,latency,70.887,12.046,0.259,149.303,83.756,1
cloud-security-067-00050,2026-02-19,project-15,cloud-sql,global,prod,security,reliability,73.529,9.402,0.587,128.305,86.929,1
cloud-security-067-00051,2026-02-20,project-14,bigquery,global,prod,finops,security,69.619,9.256,0.311,194.402,85.199,1
cloud-security-067-00052,2026-02-21,project-23,gke,global,sandbox,backend,latency,46.194,29.374,0.471,108.93,100,1
cloud-security-067-00053,2026-02-22,project-20,cloud-sql,us-east1,sandbox,security,latency,73.062,9.352,0.638,208.487,100,1
cloud-security-067-00054,2026-02-23,project-24,pubsub,europe-west1,prod,finops,quality,99.564,8.977,0.51,83.678,85.847,1
cloud-security-067-00055,2026-02-24,project-09,cloud-sql,asia-south1,prod,security,security,85.958,12.008,0.18,93.819,78.086,1
cloud-security-067-00056,2026-02-25,project-24,gke,us-central1,prod,finops,cost,37.133,16.984,0.716,150.968,99.702,1
cloud-security-067-00057,2026-02-26,project-22,compute,europe-west1,prod,platform,latency,34.724,10.334,0.714,39.447,67.009,1
cloud-security-067-00058,2026-02-27,project-11,bigquery,us-central1,prod,mlops,cost,99.452,5.374,0.44,62.915,71.923,1
cloud-security-067-00059,2026-02-28,project-08,cloud-run,asia-south1,prod,platform,quality,106.737,23.979,0.6,173.97,100,1
cloud-security-067-00060,2026-03-01,project-23,cloud-run,asia-south1,staging,security,quality,53.781,13.035,0.46,192.234,93.372,1
cloud-security-067-00061,2026-03-02,project-17,cloud-run,asia-south1,sandbox,data,reliability,31.012,7.202,0.497,55.685,53.175,0
cloud-security-067-00062,2026-03-03,project-08,gke,us-east1,dev,finops,quality,72.028,6.804,0.391,61.687,63.767,1
cloud-security-067-00063,2026-03-04,project-18,vertex-ai,us-central1,prod,mlops,reliability,56.412,7.097,0.522,167.628,79.02,1
cloud-security-067-00064,2026-03-05,project-02,cloud-run,us-east1,prod,platform,security,95.425,6.439,0.791,94.867,89.943,1
cloud-security-067-00065,2026-03-06,project-09,pubsub,asia-south1,sandbox,mlops,reliability,47.112,4.044,0.295,132.805,55.618,0
cloud-security-067-00066,2026-03-07,project-01,gke,global,prod,backend,latency,40.897,11.333,0.518,110.936,75.066,1
cloud-security-067-00067,2026-03-08,project-16,pubsub,us-central1,dev,mlops,security,66.43,17.91,0.577,161.14,100,1
cloud-security-067-00068,2026-03-09,project-21,cloud-sql,us-central1,staging,security,cost,21.623,16.713,0.428,162.57,85.253,1
cloud-security-067-00069,2026-03-10,project-12,bigquery,global,prod,finops,quality,65.759,12.137,0.423,219.552,98.158,1
cloud-security-067-00070,2026-03-11,project-10,vertex-ai,asia-south1,sandbox,platform,security,44.639,7.787,0.814,193.581,90.514,1
cloud-security-067-00071,2026-03-12,project-04,cloud-sql,us-east1,prod,data,reliability,59.998,8.717,0.329,115.033,69.63,0
cloud-security-067-00072,2026-03-13,project-07,pubsub,asia-south1,prod,mlops,latency,56.657,11.287,0.07,161.257,72.133,1
cloud-security-067-00073,2026-03-14,project-08,bigquery,global,staging,security,latency,72.967,11.716,0.318,87.724,76.799,1
cloud-security-067-00074,2026-03-15,project-20,pubsub,us-central1,dev,finops,reliability,56.023,12.57,0.559,175.368,94.078,1
cloud-security-067-00075,2026-03-16,project-06,pubsub,asia-south1,staging,data,cost,74.016,5.179,0.715,122.095,80.82,1
cloud-security-067-00076,2026-03-17,project-05,cloud-sql,europe-west1,prod,backend,reliability,83.385,10.105,0.393,173.811,91.866,1
cloud-security-067-00077,2026-03-18,project-06,compute,us-east1,sandbox,mlops,reliability,0.0,6.875,0.831,112.471,61.529,0
cloud-security-067-00078,2026-03-19,project-01,gke,europe-west1,prod,mlops,security,84.959,12.864,0.599,137.582,100,1
cloud-security-067-00079,2026-03-20,project-21,cloud-sql,us-central1,dev,platform,security,50.047,4.222,0.698,229.736,85.301,1
cloud-security-067-00080,2026-03-21,project-16,bigquery,us-central1,prod,data,security,38.336,11.697,0.597,132.515,80.931,1
cloud-security-067-00081,2026-03-22,project-05,cloud-run,global,prod,finops,latency,30.338,8.767,0.373,99.998,58.713,0
cloud-security-067-00082,2026-03-23,project-04,gke,global,prod,security,latency,68.435,8.462,0.613,93.366,78.768,1
cloud-security-067-00083,2026-03-24,project-08,cloud-run,asia-south1,prod,data,security,80.786,5.551,0.72,124.015,84.513,1
cloud-security-067-00084,2026-03-25,project-18,bigquery,asia-south1,staging,finops,cost,83.787,5.108,0.602,236.19,96.758,1
cloud-security-067-00085,2026-03-26,project-24,vertex-ai,us-central1,prod,security,security,59.761,14.807,0.381,99.926,83.374,1
cloud-security-067-00086,2026-03-27,project-10,compute,europe-west1,dev,finops,security,43.94,14.802,0.443,161.952,89.04,1
cloud-security-067-00087,2026-03-28,project-13,pubsub,asia-south1,prod,backend,security,79.847,13.554,0.637,168.266,100,1
cloud-security-067-00088,2026-03-29,project-07,gke,us-central1,dev,security,security,67.593,12.694,0.541,160.184,95.572,1
cloud-security-067-00089,2026-03-30,project-10,cloud-sql,europe-west1,prod,finops,reliability,20.449,10.732,0.733,94.654,71.657,1
cloud-security-067-00090,2026-03-31,project-05,cloud-run,global,prod,data,security,76.826,20.099,0.312,30.815,89.201,1
cloud-security-067-00091,2026-04-01,project-01,cloud-sql,us-east1,prod,backend,security,72.725,11.912,0.786,161.795,100,1
cloud-security-067-00092,2026-04-02,project-15,vertex-ai,us-east1,sandbox,platform,quality,35.02,9.672,0.449,98.951,64.97,0
cloud-security-067-00093,2026-04-03,project-20,pubsub,europe-west1,staging,data,security,25.379,14.552,0.483,206.192,89.812,1
cloud-security-067-00094,2026-04-04,project-15,gke,us-east1,prod,data,security,48.54,14.522,0.558,176.112,96.087,1
cloud-security-067-00095,2026-04-05,project-13,vertex-ai,asia-south1,staging,mlops,cost,45.678,9.466,0.441,136.521,73.419,1
cloud-security-067-00096,2026-04-06,project-02,cloud-sql,asia-south1,sandbox,platform,security,48.639,8.446,0.718,155.262,84.503,1
cloud-security-067-00097,2026-04-07,project-22,cloud-run,europe-west1,prod,finops,cost,38.679,9.777,0.6,82.819,69.428,0
cloud-security-067-00098,2026-04-08,project-13,bigquery,europe-west1,sandbox,data,cost,50.694,11.213,0.644,149.277,88.216,1
cloud-security-067-00099,2026-04-09,project-17,gke,europe-west1,prod,platform,latency,57.701,4.655,0.628,69.506,63.173,0
cloud-security-067-00100,2026-04-10,project-22,pubsub,global,sandbox,data,quality,18.561,14.364,1.108,178.16,100,1
cloud-security-067-00101,2026-04-11,project-06,cloud-sql,europe-west1,sandbox,data,reliability,35.205,23.94,0.389,211.381,100,1
cloud-security-067-00102,2026-04-12,project-04,pubsub,global,prod,data,latency,86.755,16.175,0.228,127.172,94.632,1
cloud-security-067-00103,2026-04-13,project-11,cloud-run,us-east1,dev,finops,security,20.975,7.089,0.457,131.506,59.055,1
cloud-security-067-00104,2026-04-14,project-12,compute,europe-west1,prod,data,reliability,59.873,7.376,0.293,172.799,73.621,1
cloud-security-067-00105,2026-04-15,project-04,cloud-run,global,prod,data,latency,41.486,10.925,0.497,71.326,67.808,1
cloud-security-067-00106,2026-04-16,project-15,cloud-sql,global,dev,backend,latency,67.766,4.321,0.482,149.923,72.534,0
cloud-security-067-00107,2026-04-17,project-07,vertex-ai,global,prod,mlops,reliability,66.836,24.156,0.481,134.709,100,1
cloud-security-067-00108,2026-04-18,project-17,compute,europe-west1,prod,mlops,latency,65.171,6.401,0.584,119.7,75.642,1
cloud-security-067-00109,2026-04-19,project-24,cloud-run,us-east1,prod,platform,cost,73.658,4.164,0.428,226.826,83.555,1
cloud-security-067-00110,2026-04-20,project-20,compute,us-east1,prod,data,security,60.184,6.414,0.591,97.284,70.903,0
cloud-security-067-00111,2026-04-21,project-14,cloud-sql,europe-west1,staging,security,reliability,51.172,8.962,0.625,38.049,66.245,1
cloud-security-067-00112,2026-04-22,project-10,cloud-run,asia-south1,prod,platform,quality,45.902,11.929,0.798,109.478,87.796,1
cloud-security-067-00113,2026-04-23,project-24,cloud-sql,us-east1,staging,platform,latency,42.266,17.708,0.722,7.331,82.451,1
cloud-security-067-00114,2026-04-24,project-17,gke,europe-west1,prod,platform,security,73.607,10.947,0.475,77.207,79.19,1
cloud-security-067-00115,2026-04-25,project-18,pubsub,us-east1,prod,security,reliability,116.992,8.832,0.511,86.791,92.097,1
cloud-security-067-00116,2026-04-26,project-10,vertex-ai,global,dev,platform,cost,49.971,7.109,0.477,165.66,74.931,1
cloud-security-067-00117,2026-04-27,project-18,bigquery,us-central1,staging,platform,cost,52.197,8.951,0.448,148.679,76.517,1
cloud-security-067-00118,2026-04-28,project-09,compute,europe-west1,prod,security,reliability,85.394,7.247,0.43,199.375,90.923,1
cloud-security-067-00119,2026-04-29,project-10,gke,us-east1,prod,mlops,security,43.354,9.169,0.558,149.751,77.937,1
cloud-security-067-00120,2026-04-30,project-05,compute,asia-south1,sandbox,data,latency,72.465,8.031,0.123,90.098,61.546,0
cloud-security-067-00121,2026-05-01,project-22,cloud-sql,us-east1,dev,security,latency,17.002,10.887,0.498,81.927,60.731,0
cloud-security-067-00122,2026-05-02,project-05,cloud-run,europe-west1,dev,finops,reliability,38.115,3.954,0.36,151.5,57.26,0
cloud-security-067-00123,2026-05-03,project-16,vertex-ai,global,prod,backend,security,69.34,8.773,0.476,108.246,77.185,1
cloud-security-067-00124,2026-05-04,project-19,gke,global,prod,finops,cost,97.576,6.985,0.946,169.247,100,1
cloud-security-067-00125,2026-05-05,project-21,vertex-ai,global,staging,mlops,reliability,38.873,11.323,0.424,105.742,70.287,1
cloud-security-067-00126,2026-05-06,project-09,pubsub,asia-south1,prod,security,quality,55.565,9.673,0.243,13.058,52.427,0
cloud-security-067-00127,2026-05-07,project-04,cloud-sql,europe-west1,dev,mlops,reliability,45.476,12.908,1.069,255.997,100,1
cloud-security-067-00128,2026-05-08,project-20,cloud-run,asia-south1,staging,data,cost,75.12,7.238,0.412,122.62,75.483,1
cloud-security-067-00129,2026-05-09,project-12,cloud-run,europe-west1,staging,backend,security,45.753,6.465,0.47,184.242,74.417,1
cloud-security-067-00130,2026-05-10,project-17,pubsub,europe-west1,prod,mlops,reliability,53.714,7.768,0.421,257.184,89.166,1
cloud-security-067-00131,2026-05-11,project-09,compute,us-central1,prod,platform,cost,92.736,6.375,0.547,186.736,93.71,1
cloud-security-067-00132,2026-05-12,project-11,gke,asia-south1,prod,data,quality,71.737,18.54,0.766,127.927,100,1
cloud-security-067-00133,2026-05-13,project-05,bigquery,europe-west1,prod,backend,security,76.302,10.861,0.665,91.125,88.612,1
cloud-security-067-00134,2026-05-14,project-09,cloud-run,global,staging,security,security,34.422,14.77,0.336,65.094,67.764,1
cloud-security-067-00135,2026-05-15,project-12,gke,asia-south1,prod,security,reliability,76.727,8.038,0.488,106.773,78.261,1
cloud-security-067-00136,2026-05-16,project-16,cloud-run,asia-south1,prod,security,latency,113.856,5.961,0.585,145.146,95.401,1
cloud-security-067-00137,2026-05-17,project-02,cloud-sql,us-central1,sandbox,backend,cost,0.0,13.641,0.727,63.85,66.585,1
cloud-security-067-00138,2026-05-18,project-04,bigquery,global,sandbox,backend,security,43.483,22.451,0.381,136.179,100,1
cloud-security-067-00139,2026-05-19,project-23,gke,asia-south1,staging,finops,quality,60.71,13.754,0.607,182.382,100,1
cloud-security-067-00140,2026-05-20,project-08,compute,asia-south1,prod,finops,reliability,53.902,10.304,0.43,102.124,72.851,0
cloud-security-067-00141,2026-05-21,project-18,gke,us-east1,prod,backend,quality,68.582,6.604,0.745,166.233,89.73,1
cloud-security-067-00142,2026-05-22,project-16,cloud-run,us-central1,prod,platform,security,69.559,24.572,0.674,146.703,100,1
cloud-security-067-00143,2026-05-23,project-15,cloud-run,asia-south1,sandbox,finops,reliability,23.111,8.507,0.829,69.621,67.107,0
cloud-security-067-00144,2026-05-24,project-10,cloud-sql,us-central1,staging,data,cost,17.772,8.115,1.004,18.915,63.054,1
cloud-security-067-00145,2026-05-25,project-22,pubsub,us-east1,prod,mlops,quality,61.678,6.588,0.6,163.419,81.791,1
cloud-security-067-00146,2026-05-26,project-06,pubsub,us-central1,sandbox,data,security,25.825,7.227,0.731,139.164,71.781,1
cloud-security-067-00147,2026-05-27,project-12,bigquery,global,dev,platform,cost,50.869,3.473,0.625,82.09,59.754,0
cloud-security-067-00148,2026-05-28,project-13,pubsub,europe-west1,dev,security,reliability,24.793,7.124,0.491,104.846,57.775,0
cloud-security-067-00149,2026-05-29,project-06,bigquery,asia-south1,dev,backend,latency,30.558,9.051,0.512,20.719,52.756,0
cloud-security-067-00150,2026-05-30,project-16,cloud-sql,global,prod,backend,latency,53.726,25.941,0.559,125.219,100,1
cloud-security-067-00151,2026-05-31,project-20,pubsub,europe-west1,sandbox,security,cost,71.242,7.448,0.438,62.64,66.778,0
cloud-security-067-00152,2026-06-01,project-05,vertex-ai,europe-west1,sandbox,platform,cost,46.161,19.158,0.687,126.206,100,1
cloud-security-067-00153,2026-06-02,project-09,pubsub,asia-south1,prod,backend,latency,42.28,5.738,0.819,103.97,72.014,1
cloud-security-067-00154,2026-06-03,project-02,pubsub,us-east1,prod,mlops,cost,42.886,7.025,0.653,16.46,56.657,0
cloud-security-067-00155,2026-06-04,project-16,gke,europe-west1,prod,security,reliability,90.958,9.857,0.75,77.539,92.393,1
cloud-security-067-00156,2026-06-05,project-16,bigquery,asia-south1,prod,data,cost,51.837,5.919,0.636,33.308,59.071,0
cloud-security-067-00157,2026-06-06,project-02,compute,us-central1,dev,backend,security,61.529,5.903,0.741,172.398,86.385,1
cloud-security-067-00158,2026-06-07,project-08,compute,asia-south1,prod,platform,latency,48.958,12.936,0.55,195.611,95.096,1
cloud-security-067-00159,2026-06-08,project-14,pubsub,us-central1,prod,data,cost,92.771,7.792,0.571,129.931,89.584,1
cloud-security-067-00160,2026-06-09,project-19,gke,asia-south1,prod,finops,security,48.392,5.955,0.416,145.477,66.608,1
cloud-security-067-00161,2026-06-10,project-19,compute,us-central1,staging,data,latency,19.984,8.187,0.801,91.526,67.48,1
cloud-security-067-00162,2026-06-11,project-22,bigquery,asia-south1,sandbox,data,reliability,40.351,6.732,0.452,178.02,71.612,1
cloud-security-067-00163,2026-06-12,project-04,bigquery,us-central1,dev,finops,cost,61.322,3.892,0.527,204.042,78.745,1
cloud-security-067-00164,2026-06-13,project-06,cloud-run,us-east1,prod,security,quality,72.876,27.107,0.818,132.797,100,1
cloud-security-067-00165,2026-06-14,project-19,cloud-sql,global,sandbox,finops,quality,47.544,8.518,0.891,144.493,88.773,1
cloud-security-067-00166,2026-06-15,project-15,gke,asia-south1,prod,platform,reliability,57.641,10.084,0.548,99.671,77.419,1
cloud-security-067-00167,2026-06-16,project-14,cloud-sql,global,sandbox,mlops,latency,29.782,14.882,0.509,90.207,76.119,1
cloud-security-067-00168,2026-06-17,project-04,vertex-ai,us-central1,prod,security,cost,74.538,11.302,0.544,111.73,87.794,1
cloud-security-067-00169,2026-06-18,project-24,compute,asia-south1,prod,finops,security,47.322,8.997,0.597,144.634,79.543,1
cloud-security-067-00170,2026-06-19,project-05,cloud-run,us-central1,dev,platform,quality,53.164,13.719,0.531,98.999,83.641,1
cloud-security-067-00171,2026-06-20,project-23,vertex-ai,asia-south1,sandbox,platform,cost,22.675,8.577,0.408,165.25,66.328,0
cloud-security-067-00172,2026-06-21,project-10,cloud-sql,europe-west1,staging,security,reliability,38.377,21.814,0.484,164.759,100,1
cloud-security-067-00173,2026-06-22,project-24,vertex-ai,global,staging,mlops,security,31.59,6.737,0.512,12.103,46.461,0
cloud-security-067-00174,2026-06-23,project-07,cloud-run,europe-west1,sandbox,mlops,reliability,58.783,9.222,0.395,122.998,73.854,1
cloud-security-067-00175,2026-06-24,project-07,gke,asia-south1,staging,security,latency,68.455,13.311,0.571,121.939,92.786,1
cloud-security-067-00176,2026-06-25,project-02,bigquery,asia-south1,sandbox,backend,latency,62.376,10.966,0.349,197.618,88.453,1
cloud-security-067-00177,2026-06-26,project-20,cloud-sql,europe-west1,dev,data,latency,57.933,4.986,0.464,38.194,53.721,0
cloud-security-067-00178,2026-06-27,project-08,cloud-sql,europe-west1,sandbox,backend,latency,20.996,5.152,0.17,150.811,47.313,0
cloud-security-067-00179,2026-06-28,project-11,compute,asia-south1,dev,finops,latency,49.371,11.541,0.404,18.124,60.992,1
cloud-security-067-00180,2026-06-29,project-23,compute,europe-west1,dev,data,latency,27.276,10.392,0.965,119.671,85.022,1
cloud-security-067-00181,2026-01-01,project-10,bigquery,asia-south1,staging,platform,cost,35.677,17.031,0.498,148.049,91.246,1
cloud-security-067-00182,2026-01-02,project-13,vertex-ai,global,prod,platform,security,73.422,10.637,0.562,164.656,94.2,1
cloud-security-067-00183,2026-01-03,project-09,gke,europe-west1,prod,mlops,reliability,80.202,10.643,0.396,104.303,81.975,1
cloud-security-067-00184,2026-01-04,project-21,cloud-run,us-central1,prod,backend,quality,99.776,9.937,0.529,75.329,87.608,1
cloud-security-067-00185,2026-01-05,project-16,compute,us-east1,staging,finops,latency,25.476,9.411,0.663,204.718,83.935,1
cloud-security-067-00186,2026-01-06,project-15,cloud-run,asia-south1,prod,data,security,66.321,16.915,0.412,76.118,88.201,1
cloud-security-067-00187,2026-01-07,project-03,gke,us-east1,prod,finops,security,66.479,6.486,0.425,165.872,77.466,1
cloud-security-067-00188,2026-01-08,project-18,cloud-sql,asia-south1,prod,security,cost,49.973,13.863,0.257,129.548,77.725,1
cloud-security-067-00189,2026-01-09,project-22,cloud-sql,global,sandbox,finops,security,71.265,5.58,0.962,122.288,89.466,1
cloud-security-067-00190,2026-01-10,project-16,compute,us-central1,prod,mlops,reliability,73.087,7.22,0.675,104.92,81.353,1
cloud-security-067-00191,2026-01-11,project-06,pubsub,global,sandbox,security,latency,39.987,7.33,0.631,138.913,73.442,1
cloud-security-067-00192,2026-01-12,project-16,pubsub,asia-south1,prod,security,security,71.211,12.405,0.483,153.523,93.163,1
cloud-security-067-00193,2026-01-13,project-19,pubsub,us-east1,staging,finops,cost,90.239,9.653,0.586,125.992,92.991,1
cloud-security-067-00194,2026-01-14,project-01,bigquery,europe-west1,staging,platform,latency,30.465,8.221,0.378,178.113,69.05,1
cloud-security-067-00195,2026-01-15,project-16,vertex-ai,us-central1,prod,data,security,67.269,4.031,1.032,166.54,93.357,1
cloud-security-067-00196,2026-01-16,project-21,compute,asia-south1,dev,security,cost,27.706,9.203,0.415,127.056,64.225,1
cloud-security-067-00197,2026-01-17,project-13,cloud-sql,us-central1,prod,security,reliability,58.362,6.926,0.513,167.177,78.922,1
cloud-security-067-00198,2026-01-18,project-20,pubsub,europe-west1,prod,data,reliability,60.873,8.885,0.581,39.335,68.109,1
cloud-security-067-00199,2026-01-19,project-22,compute,us-central1,prod,data,security,85.835,7.882,0.48,125.254,83.5,1
cloud-security-067-00200,2026-01-20,project-10,compute,global,prod,backend,security,64.116,3.436,0.62,204.452,81.974,1
cloud-security-067-00201,2026-01-21,project-08,vertex-ai,us-central1,sandbox,platform,security,54.931,10.862,0.487,65.802,71.212,0
cloud-security-067-00202,2026-01-22,project-21,compute,asia-south1,prod,mlops,quality,45.086,3.785,0.395,109.88,54.461,0
cloud-security-067-00203,2026-01-23,project-18,compute,asia-south1,staging,security,reliability,76.882,16.127,0.498,126.434,100,1
cloud-security-067-00204,2026-01-24,project-08,cloud-run,europe-west1,prod,security,quality,88.97,16.052,0.681,150.936,100,1
cloud-security-067-00205,2026-01-25,project-03,compute,us-east1,dev,finops,quality,56.627,7.572,0.592,184.877,85.169,1
cloud-security-067-00206,2026-01-26,project-21,bigquery,global,dev,security,security,66.807,8.946,0.835,72.981,84.125,1
cloud-security-067-00207,2026-01-27,project-03,compute,asia-south1,prod,platform,security,63.265,6.986,0.574,33.824,63.466,1
cloud-security-067-00208,2026-01-28,project-14,bigquery,asia-south1,sandbox,mlops,security,15.365,6.816,0.741,137.653,67.291,1
cloud-security-067-00209,2026-01-29,project-23,vertex-ai,global,sandbox,security,reliability,17.251,13.075,0.767,148.449,85.04,1
cloud-security-067-00210,2026-01-30,project-06,cloud-run,global,prod,finops,reliability,14.147,22.796,0.418,75.28,83.75,1
cloud-security-067-00211,2026-01-31,project-14,pubsub,europe-west1,prod,security,security,61.21,19.59,0.583,140.9,100,1
cloud-security-067-00212,2026-02-01,project-16,compute,asia-south1,staging,backend,reliability,47.906,19.06,0.241,176.695,95.443,1
cloud-security-067-00213,2026-02-02,project-01,gke,asia-south1,staging,security,latency,33.743,7.626,0.481,172.139,71.543,1
cloud-security-067-00214,2026-02-03,project-09,pubsub,asia-south1,staging,security,security,51.974,8.659,0.513,50.058,63.65,0
cloud-security-067-00215,2026-02-04,project-17,gke,global,prod,backend,quality,72.604,4.519,0.462,115.219,68.929,1
cloud-security-067-00216,2026-02-05,project-01,gke,us-central1,prod,security,reliability,95.27,12.388,0.578,140.327,100,1
cloud-security-067-00217,2026-02-06,project-02,gke,us-east1,sandbox,mlops,security,55.859,13.176,0.549,179.035,95.619,1
cloud-security-067-00218,2026-02-07,project-24,vertex-ai,us-central1,sandbox,mlops,reliability,75.963,9.96,0.819,116.744,95.517,1
cloud-security-067-00219,2026-02-08,project-21,gke,global,prod,backend,security,56.616,10.541,0.251,89.76,66.286,0
cloud-security-067-00220,2026-02-09,project-08,cloud-run,europe-west1,prod,security,cost,66.371,11.137,1.001,108.864,100,1
cloud-security-067-00221,2026-02-10,project-01,cloud-run,europe-west1,prod,security,cost,90.545,15.906,0.68,61.091,100,1
