record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,quality_issue
data-quality-028-00027,2026-01-27,project-23,cloud-sql,us-central1,prod,data,security,39.448,6.355,0.624,183.297,77.206,1
data-quality-028-00028,2026-01-28,project-12,cloud-sql,global,dev,mlops,security,42.66,6.399,0.915,108.575,77.721,1
data-quality-028-00029,2026-01-29,project-24,pubsub,us-east1,sandbox,backend,latency,49.384,3.62,0.631,135.679,67.603,0
data-quality-028-00030,2026-01-30,project-09,bigquery,global,prod,backend,cost,72.129,5.906,0.585,93.683,73.163,0
data-quality-028-00031,2026-01-31,project-06,cloud-run,us-east1,dev,mlops,quality,49.413,7.966,0.784,175.931,88.978,1
data-quality-028-00032,2026-02-01,project-03,bigquery,us-central1,dev,platform,cost,48.054,20.11,0.705,11.737,90.129,1
data-quality-028-00033,2026-02-02,project-23,cloud-sql,us-central1,dev,finops,cost,66.469,6.651,0.33,151.857,72.479,1
data-quality-028-00034,2026-02-03,project-13,gke,us-central1,sandbox,backend,reliability,78.784,11.602,0.595,183.944,100,1
data-quality-028-00035,2026-02-04,project-18,bigquery,us-central1,sandbox,mlops,latency,48.506,5.268,0.491,52.176,54.063,0
data-quality-028-00036,2026-02-05,project-02,cloud-run,asia-south1,sandbox,backend,latency,55.632,7.042,0.278,183.497,72.393,0
data-quality-028-00037,2026-02-06,project-16,vertex-ai,us-central1,dev,mlops,latency,35.663,7.048,0.415,221.415,75.742,1
data-quality-028-00038,2026-02-07,project-06,gke,us-central1,staging,platform,security,51.911,7.199,0.654,131.153,76.983,0
data-quality-028-00039,2026-02-08,project-17,bigquery,global,prod,data,security,21.814,6.682,0.728,122.655,66.593,1
data-quality-028-00040,2026-02-09,project-14,cloud-sql,asia-south1,prod,mlops,reliability,32.224,4.737,0.732,104.929,63.254,0
data-quality-028-00041,2026-02-10,project-13,bigquery,asia-south1,prod,finops,cost,86.913,7.758,0.419,140.004,83.604,1
data-quality-028-00042,2026-02-11,project-09,compute,global,sandbox,platform,security,40.175,7.187,0.478,132.513,66.886,1
data-quality-028-00043,2026-02-12,project-20,pubsub,us-east1,prod,backend,cost,52.186,6.409,0.389,175.452,72.421,1
data-quality-028-00044,2026-02-13,project-04,vertex-ai,us-central1,prod,mlops,security,66.057,11.11,0.156,22.645,57.806,1
data-quality-028-00045,2026-02-14,project-19,vertex-ai,us-east1,sandbox,platform,reliability,86.358,6.223,0.487,129.631,80.695,1
data-quality-028-00046,2026-02-15,project-20,bigquery,global,dev,security,reliability,47.08,8.403,0.678,124.403,77.957,1
data-quality-028-00047,2026-02-16,project-02,compute,asia-south1,dev,security,quality,53.561,6.128,0.795,133.695,80.367,1
data-quality-028-00048,2026-02-17,project-02,pubsub,global,prod,platform,quality,73.275,10.598,0.69,92.423,88.003,1
data-quality-028-00049,2026-02-18,project-19,vertex-ai,us-east1,prod,data,quality,44.389,4.541,0.648,35.684,54.016,0
data-quality-028-00050,2026-02-19,project-12,compute,us-central1,dev,security,cost,58.244,5.394,0.665,79.134,67.787,1
data-quality-028-00051,2026-02-20,project-09,cloud-sql,europe-west1,sandbox,mlops,reliability,50.737,15.506,0.316,146.502,86.363,1
data-quality-028-00052,2026-02-21,project-21,cloud-sql,us-east1,staging,data,latency,35.358,4.4,0.199,40.439,35.504,0
data-quality-028-00053,2026-02-22,project-18,bigquery,europe-west1,sandbox,backend,latency,51.086,14.088,0.664,151.398,96.071,1
data-quality-028-00054,2026-02-23,project-24,gke,us-east1,prod,finops,latency,99.505,6.235,0.674,88.113,85.815,1
data-quality-028-00055,2026-02-24,project-05,gke,us-central1,dev,platform,cost,41.007,12.927,0.51,125.138,80.615,1
data-quality-028-00056,2026-02-25,project-12,compute,europe-west1,staging,backend,latency,60.427,5.276,0.511,80.979,63.155,1
data-quality-028-00057,2026-02-26,project-16,bigquery,us-east1,prod,platform,quality,66.961,18.422,0.506,98.905,98.555,1
data-quality-028-00058,2026-02-27,project-06,gke,europe-west1,dev,platform,reliability,85.023,4.974,0.433,0.0,56.519,0
data-quality-028-00059,2026-02-28,project-23,bigquery,global,dev,security,cost,34.746,6.193,0.938,21.611,62.593,0
data-quality-028-00060,2026-03-01,project-08,vertex-ai,europe-west1,staging,mlops,cost,64.713,6.587,0.451,120.715,71.408,0
data-quality-028-00061,2026-03-02,project-01,pubsub,us-central1,sandbox,backend,cost,54.043,8.38,0.684,102.452,77.349,1
data-quality-028-00062,2026-03-03,project-05,compute,asia-south1,staging,finops,latency,52.552,9.015,0.721,90.497,77.861,0
data-quality-028-00063,2026-03-04,project-02,cloud-run,asia-south1,prod,mlops,latency,65.398,3.562,0.203,18.998,41.076,0
data-quality-028-00064,2026-03-05,project-04,gke,asia-south1,prod,security,latency,35.186,12.237,0.557,120.34,77.913,1
data-quality-028-00065,2026-03-06,project-19,pubsub,global,prod,backend,reliability,89.043,10.835,0.672,185.31,100,1
data-quality-028-00066,2026-03-07,project-02,bigquery,asia-south1,sandbox,security,reliability,47.159,4.57,0.644,186.958,76.974,1
data-quality-028-00067,2026-03-08,project-01,bigquery,us-east1,prod,data,quality,68.456,10.547,0.742,145.48,95.755,1
data-quality-028-00068,2026-03-09,project-10,vertex-ai,asia-south1,sandbox,data,quality,49.715,6.699,0.526,183.658,78.225,1
data-quality-028-00069,2026-03-10,project-24,vertex-ai,europe-west1,prod,backend,quality,56.29,9.132,0.691,163.139,88.986,1
data-quality-028-00070,2026-03-11,project-15,gke,global,dev,security,reliability,75.259,10.911,0.613,73.656,83.996,1
data-quality-028-00071,2026-03-12,project-02,pubsub,us-east1,sandbox,mlops,latency,30.623,5.448,0.294,32.323,38.434,0
data-quality-028-00072,2026-03-13,project-23,vertex-ai,europe-west1,sandbox,mlops,reliability,29.729,6.204,0.551,135.829,63.975,1
data-quality-028-00073,2026-03-14,project-20,cloud-sql,us-central1,staging,backend,security,7.508,4.186,0.607,44.13,40.076,0
data-quality-028-00074,2026-03-15,project-11,gke,global,dev,data,latency,22.513,17.302,0.531,73.303,77.526,1
data-quality-028-00075,2026-03-16,project-01,cloud-run,us-central1,dev,platform,security,52.455,11.976,0.15,59.963,60.298,0
data-quality-028-00076,2026-03-17,project-23,pubsub,us-central1,prod,finops,reliability,38.784,11.374,0.52,144.754,79.424,1
data-quality-028-00077,2026-03-18,project-01,gke,us-east1,dev,data,latency,55.112,5.499,0.724,151.737,79.589,1
data-quality-028-00078,2026-03-19,project-04,cloud-sql,us-east1,sandbox,mlops,quality,29.614,8.086,0.395,136.833,63.012,0
data-quality-028-00079,2026-03-20,project-03,bigquery,us-central1,prod,backend,latency,68.853,9.958,0.49,92.379,77.956,1
data-quality-028-00080,2026-03-21,project-12,cloud-sql,us-central1,dev,finops,security,30.354,9.337,0.499,132.549,69.205,0
data-quality-028-00081,2026-03-22,project-15,pubsub,us-central1,sandbox,data,reliability,70.45,9.509,0.82,245.608,100,1
data-quality-028-00082,2026-03-23,project-06,cloud-sql,asia-south1,staging,mlops,latency,28.454,17.533,0.53,120.374,86.974,1
data-quality-028-00083,2026-03-24,project-23,gke,asia-south1,sandbox,security,cost,39.909,10.03,0.92,179.745,95.784,1
data-quality-028-00084,2026-03-25,project-18,vertex-ai,us-central1,staging,platform,latency,38.893,4.524,0.388,98.986,52.184,0
data-quality-028-00085,2026-03-26,project-24,vertex-ai,global,staging,mlops,security,9.579,19.346,0.434,129.248,82.532,1
data-quality-028-00086,2026-03-27,project-11,cloud-run,global,staging,mlops,security,41.356,16.83,0.409,66.556,77.766,1
data-quality-028-00087,2026-03-28,project-02,cloud-run,us-central1,prod,backend,latency,68.578,9.312,0.409,150.487,81.991,1
data-quality-028-00088,2026-03-29,project-21,gke,us-east1,prod,data,cost,54.844,17.421,0.345,52.661,79.599,1
data-quality-028-00089,2026-03-30,project-15,pubsub,asia-south1,dev,mlops,latency,82.479,12.031,0.675,164.346,100,1
data-quality-028-00090,2026-03-31,project-14,bigquery,asia-south1,dev,mlops,cost,44.061,10.871,0.46,97.919,71.167,1
data-quality-028-00091,2026-04-01,project-08,cloud-sql,global,prod,security,security,77.242,10.412,0.566,74.57,82.014,1
data-quality-028-00092,2026-04-02,project-11,pubsub,europe-west1,staging,platform,latency,54.898,8.001,0.498,82.749,67.381,1
data-quality-028-00093,2026-04-03,project-12,bigquery,asia-south1,prod,data,quality,62.263,8.262,0.918,97.861,87.471,1
data-quality-028-00094,2026-04-04,project-03,gke,europe-west1,prod,finops,quality,64.311,8.272,0.483,149.045,80.451,1
data-quality-028-00095,2026-04-05,project-03,cloud-sql,europe-west1,dev,mlops,security,42.335,15.061,0.476,201.822,96.052,1
data-quality-028-00096,2026-04-06,project-16,cloud-sql,us-east1,prod,mlops,latency,72.16,14.451,0.652,86.07,94.347,1
data-quality-028-00097,2026-04-07,project-19,cloud-run,global,prod,finops,latency,57.125,11.519,0.579,57.176,75.475,1
data-quality-028-00098,2026-04-08,project-02,cloud-sql,asia-south1,dev,backend,cost,73.581,10.71,0.648,74.212,84.246,1
data-quality-028-00099,2026-04-09,project-16,gke,us-east1,prod,finops,latency,102.382,9.227,0.797,180.501,100,1
data-quality-028-00100,2026-04-10,project-19,cloud-run,us-central1,prod,backend,reliability,71.353,6.716,0.275,72.504,60.843,0
data-quality-028-00101,2026-04-11,project-18,pubsub,asia-south1,prod,backend,quality,62.492,7.477,0.699,157.492,86.751,1
data-quality-028-00102,2026-04-12,project-14,cloud-run,us-central1,sandbox,security,cost,52.119,13.867,0.401,45.494,71.268,0
data-quality-028-00103,2026-04-13,project-09,compute,us-east1,prod,finops,security,44.861,5.342,0.749,39.042,60.075,1
data-quality-028-00104,2026-04-14,project-09,bigquery,global,prod,mlops,cost,107.56,12.699,0.33,100.596,93.497,1
data-quality-028-00105,2026-04-15,project-04,bigquery,asia-south1,prod,data,security,90.744,22.41,0.629,117.494,100,1
data-quality-028-00106,2026-04-16,project-06,bigquery,global,prod,backend,quality,90.582,21.683,0.718,50.373,100,1
data-quality-028-00107,2026-04-17,project-05,vertex-ai,asia-south1,staging,data,cost,5.831,10.087,0.425,119.725,57.912,0
data-quality-028-00108,2026-04-18,project-22,cloud-sql,global,dev,backend,security,47.495,9.663,0.539,117.184,75.125,1
data-quality-028-00109,2026-04-19,project-15,compute,europe-west1,staging,finops,quality,50.825,4.636,0.635,95.012,64.687,1
data-quality-028-00110,2026-04-20,project-12,pubsub,global,prod,security,cost,60.475,12.711,0.288,134.9,80.578,1
data-quality-028-00111,2026-04-21,project-10,gke,europe-west1,prod,finops,reliability,91.19,17.692,0.816,164.509,100,1
data-quality-028-00112,2026-04-22,project-01,compute,us-east1,dev,backend,cost,36.803,4.72,0.85,156.806,76.512,1
data-quality-028-00113,2026-04-23,project-04,pubsub,us-central1,dev,backend,latency,16.049,10.057,0.661,143.575,73.157,1
data-quality-028-00114,2026-04-24,project-11,bigquery,us-east1,dev,backend,quality,47.82,12.326,0.379,166.481,83.041,1
data-quality-028-00115,2026-04-25,project-10,cloud-sql,us-central1,staging,platform,reliability,49.102,3.678,0.537,107.773,60.28,1
data-quality-028-00116,2026-04-26,project-22,cloud-run,europe-west1,prod,mlops,reliability,59.715,4.192,0.547,125.374,68.11,1
data-quality-028-00117,2026-04-27,project-07,cloud-run,global,dev,data,cost,43.111,17.156,0.645,53.406,85.483,1
data-quality-028-00118,2026-04-28,project-02,compute,europe-west1,dev,finops,latency,21.095,20.216,0.807,156.45,100,1
data-quality-028-00119,2026-04-29,project-05,gke,us-central1,prod,platform,reliability,58.654,13.56,0.896,113.117,100,1
data-quality-028-00120,2026-04-30,project-08,gke,europe-west1,staging,security,security,55.564,17.577,0.839,128.828,100,1
data-quality-028-00121,2026-05-01,project-18,compute,europe-west1,prod,data,reliability,59.493,6.409,0.728,235.457,95.594,1
data-quality-028-00122,2026-05-02,project-22,pubsub,europe-west1,prod,mlops,quality,68.21,7.805,0.668,113.472,82.013,1
data-quality-028-00123,2026-05-03,project-24,pubsub,us-central1,prod,platform,quality,45.175,14.966,0.766,158.556,100,1
data-quality-028-00124,2026-05-04,project-20,compute,us-east1,prod,backend,latency,43.353,13.6,0.414,99.528,75.911,1
data-quality-028-00125,2026-05-05,project-18,vertex-ai,us-east1,prod,backend,latency,64.97,4.66,0.446,139.808,69.611,0
data-quality-028-00126,2026-05-06,project-19,bigquery,europe-west1,staging,platform,quality,49.482,8.797,0.339,114.411,66.395,1
data-quality-028-00127,2026-05-07,project-01,pubsub,europe-west1,prod,mlops,cost,92.464,5.668,0.63,82.921,79.73,1
data-quality-028-00128,2026-05-08,project-11,gke,asia-south1,dev,security,reliability,58.099,4.003,0.42,152.846,66.665,1
data-quality-028-00129,2026-05-09,project-17,vertex-ai,asia-south1,staging,finops,latency,30.619,9.949,0.854,78.605,75.284,1
data-quality-028-00130,2026-05-10,project-07,bigquery,us-central1,sandbox,finops,security,59.451,19.357,0.491,160.577,100,1
data-quality-028-00131,2026-05-11,project-18,bigquery,us-central1,prod,finops,latency,56.657,10.16,0.67,217.782,98.746,1
data-quality-028-00132,2026-05-12,project-08,pubsub,us-east1,sandbox,backend,quality,64.484,8.788,0.615,58.82,73.178,1
data-quality-028-00133,2026-05-13,project-07,gke,asia-south1,dev,data,latency,76.969,10.35,0.15,103.635,71.453,0
data-quality-028-00134,2026-05-14,project-16,bigquery,asia-south1,dev,mlops,quality,51.271,13.977,0.38,108.015,79.61,1
data-quality-028-00135,2026-05-15,project-06,cloud-run,us-east1,prod,backend,cost,78.484,7.896,0.339,104.326,72.973,1
data-quality-028-00136,2026-05-16,project-04,cloud-run,europe-west1,staging,mlops,reliability,32.634,8.457,0.574,201.241,80.593,1
data-quality-028-00137,2026-05-17,project-09,cloud-run,europe-west1,prod,security,security,73.688,16.909,0.558,225.181,100,1
data-quality-028-00138,2026-05-18,project-09,vertex-ai,asia-south1,prod,mlops,latency,67.2,9.371,0.476,90.12,75.188,0
data-quality-028-00139,2026-05-19,project-11,pubsub,us-central1,dev,data,latency,50.609,9.936,0.623,140.992,83.263,1
data-quality-028-00140,2026-05-20,project-06,cloud-sql,asia-south1,dev,backend,quality,59.068,5.716,0.313,175.527,70.564,1
data-quality-028-00141,2026-05-21,project-03,vertex-ai,global,prod,data,security,52.619,11.197,0.721,202.797,99.353,1
data-quality-028-00142,2026-05-22,project-01,bigquery,us-central1,prod,mlops,security,98.402,6.75,0.751,168.524,100,1
data-quality-028-00143,2026-05-23,project-03,pubsub,europe-west1,prod,finops,latency,68.595,8.387,0.542,222.428,94.985,1
data-quality-028-00144,2026-05-24,project-11,cloud-sql,asia-south1,staging,data,cost,47.847,9.746,0.588,62.701,69.211,1
data-quality-028-00145,2026-05-25,project-09,pubsub,us-central1,staging,platform,cost,62.832,4.755,0.758,101.04,74.351,1
data-quality-028-00146,2026-05-26,project-22,vertex-ai,global,dev,platform,security,48.056,9.382,0.429,148.068,75.319,1
data-quality-028-00147,2026-05-27,project-18,compute,global,prod,mlops,security,41.611,6.065,0.511,258.143,84.246,1
data-quality-028-00148,2026-05-28,project-04,cloud-sql,us-central1,dev,mlops,security,20.537,11.365,0.533,87.54,65.128,0
data-quality-028-00149,2026-05-29,project-12,pubsub,europe-west1,sandbox,mlops,reliability,34.316,14.613,0.433,119.089,78.63,1
data-quality-028-00150,2026-05-30,project-11,bigquery,us-east1,prod,platform,security,66.378,10.534,0.696,99.653,86.704,1
data-quality-028-00151,2026-05-31,project-22,cloud-run,us-east1,dev,platform,reliability,16.765,6.639,0.559,37.829,46.44,0
data-quality-028-00152,2026-06-01,project-08,bigquery,asia-south1,prod,backend,quality,100.678,16.707,0.485,124.842,100,1
data-quality-028-00153,2026-06-02,project-22,cloud-sql,europe-west1,staging,finops,cost,46.874,15.598,0.569,130.13,91.694,1
data-quality-028-00154,2026-06-03,project-14,compute,asia-south1,prod,security,reliability,75.072,4.705,0.696,78.967,73.13,0
data-quality-028-00155,2026-06-04,project-05,pubsub,us-central1,sandbox,mlops,cost,25.726,7.43,0.716,76.793,62.6,1
data-quality-028-00156,2026-06-05,project-22,pubsub,asia-south1,prod,security,quality,54.446,7.818,0.326,116.188,65.652,1
data-quality-028-00157,2026-06-06,project-11,bigquery,asia-south1,prod,security,reliability,79.667,5.304,0.631,137.909,82.456,1
data-quality-028-00158,2026-06-07,project-13,gke,us-central1,sandbox,platform,cost,39.106,3.362,0.706,131.309,65.391,0
data-quality-028-00159,2026-06-08,project-21,bigquery,us-east1,dev,finops,security,46.512,9.532,0.494,73.395,66.514,0
data-quality-028-00160,2026-06-09,project-23,pubsub,europe-west1,prod,data,reliability,71.482,13.42,0.509,156.919,97.031,1
data-quality-028-00161,2026-06-10,project-21,cloud-sql,us-central1,prod,platform,quality,38.822,7.994,0.611,110.186,69.694,0
data-quality-028-00162,2026-06-11,project-16,cloud-sql,us-east1,prod,platform,latency,94.364,12.496,0.575,159.727,100,1
data-quality-028-00163,2026-06-12,project-17,pubsub,asia-south1,prod,data,cost,87.713,8.487,0.63,111.857,88.865,1
data-quality-028-00164,2026-06-13,project-18,vertex-ai,asia-south1,prod,security,reliability,89.138,7.571,0.221,43.31,62.915,0
data-quality-028-00165,2026-06-14,project-05,cloud-run,global,staging,backend,security,38.926,12.656,0.416,2.459,58.073,1
data-quality-028-00166,2026-06-15,project-16,cloud-sql,asia-south1,staging,finops,cost,24.032,6.963,0.591,135.388,65.087,1
data-quality-028-00167,2026-06-16,project-07,cloud-sql,asia-south1,dev,backend,security,35.935,17.575,0.613,25.738,78.794,1
data-quality-028-00168,2026-06-17,project-08,pubsub,asia-south1,dev,platform,quality,57.288,8.779,0.491,49.065,64.875,1
data-quality-028-00169,2026-06-18,project-11,cloud-run,us-central1,sandbox,platform,reliability,27.627,14.151,0.603,100.408,78.436,1
data-quality-028-00170,2026-06-19,project-12,gke,global,prod,backend,security,88.251,5.556,0.526,88.894,75.226,1
data-quality-028-00171,2026-06-20,project-10,vertex-ai,global,sandbox,backend,cost,67.359,9.293,0.713,196.417,98.858,1
data-quality-028-00172,2026-06-21,project-02,cloud-sql,global,prod,finops,latency,58.606,9.901,0.3,165.806,78.294,1
data-quality-028-00173,2026-06-22,project-02,pubsub,us-central1,prod,backend,latency,85.875,14.485,0.721,174.378,100,1
data-quality-028-00174,2026-06-23,project-07,bigquery,europe-west1,staging,security,latency,50.969,7.121,0.624,105.622,71.698,1
data-quality-028-00175,2026-06-24,project-05,bigquery,asia-south1,prod,platform,latency,81.672,7.831,0.662,152.129,92.213,1
data-quality-028-00176,2026-06-25,project-17,cloud-sql,us-central1,prod,finops,quality,77.66,8.682,0.603,17.19,71.051,0
data-quality-028-00177,2026-06-26,project-21,compute,asia-south1,prod,mlops,reliability,58.516,8.407,0.622,199.036,90.893,1
data-quality-028-00178,2026-06-27,project-20,vertex-ai,us-east1,sandbox,finops,quality,39.007,5.924,0.329,151.892,61.141,0
data-quality-028-00179,2026-06-28,project-12,vertex-ai,us-central1,staging,security,latency,38.286,16.166,0.967,99.548,99.483,1
data-quality-028-00180,2026-06-29,project-05,pubsub,us-east1,staging,security,reliability,32.069,9.099,0.604,106.946,69.191,0
data-quality-028-00181,2026-01-01,project-10,bigquery,us-central1,prod,backend,cost,61.098,5.198,0.367,227.584,79.547,1
data-quality-028-00182,2026-01-02,project-23,cloud-sql,global,sandbox,backend,cost,56.459,14.002,0.486,145.368,90.641,1
data-quality-028-00183,2026-01-03,project-12,gke,global,prod,finops,quality,85.598,8.756,0.6,69.534,81.53,1
data-quality-028-00184,2026-01-04,project-02,bigquery,asia-south1,dev,platform,reliability,15.329,8.476,0.204,213.954,63.484,0
data-quality-028-00185,2026-01-05,project-13,cloud-sql,global,sandbox,finops,security,61.04,8.96,0.763,189.901,96.67,1
data-quality-028-00186,2026-01-06,project-13,compute,global,prod,platform,quality,62.79,7.094,0.542,91.701,70.872,1
data-quality-028-00187,2026-01-07,project-19,gke,europe-west1,dev,security,security,33.345,6.221,0.64,195.104,77.039,1
data-quality-028-00188,2026-01-08,project-24,compute,us-east1,prod,finops,reliability,46.765,15.346,0.602,122.957,91.176,1
data-quality-028-00189,2026-01-09,project-01,cloud-run,us-central1,prod,platform,quality,55.728,17.535,0.371,144.421,94.466,1
data-quality-028-00190,2026-01-10,project-01,cloud-sql,us-central1,prod,mlops,cost,55.673,10.179,0.683,149.287,88.913,1
data-quality-028-00191,2026-01-11,project-24,vertex-ai,europe-west1,dev,mlops,quality,55.177,5.521,0.786,127.737,78.333,1
data-quality-028-00192,2026-01-12,project-11,cloud-sql,global,sandbox,platform,cost,17.288,8.411,0.205,75.715,43.893,0
data-quality-028-00193,2026-01-13,project-16,vertex-ai,europe-west1,staging,finops,reliability,50.538,16.463,0.66,51.202,86.669,1
data-quality-028-00194,2026-01-14,project-06,bigquery,global,sandbox,backend,cost,41.039,16.069,0.579,84.724,84.479,1
data-quality-028-00195,2026-01-15,project-21,vertex-ai,europe-west1,sandbox,data,reliability,54.276,6.081,0.405,0.0,47.361,0
data-quality-028-00196,2026-01-16,project-12,cloud-run,asia-south1,staging,data,reliability,57.443,6.14,0.737,53.718,68.061,0
data-quality-028-00197,2026-01-17,project-10,cloud-run,global,prod,backend,reliability,96.176,11.431,0.548,125.925,97.878,1
data-quality-028-00198,2026-01-18,project-20,gke,us-east1,dev,platform,quality,56.611,33.925,0.516,161.369,100,1
data-quality-028-00199,2026-01-19,project-14,pubsub,asia-south1,sandbox,data,reliability,40.239,8.663,0.429,152.124,71.497,1
data-quality-028-00200,2026-01-20,project-17,gke,us-east1,prod,mlops,reliability,69.96,7.482,0.668,182.916,91.999,1
data-quality-028-00201,2026-01-21,project-06,compute,us-east1,sandbox,security,cost,70.084,6.689,0.48,146.508,78.303,1
data-quality-028-00202,2026-01-22,project-17,gke,us-central1,prod,backend,latency,73.311,7.988,0.817,116.203,89.839,1
data-quality-028-00203,2026-01-23,project-10,gke,europe-west1,staging,mlops,reliability,63.146,31.776,0.379,123.181,100,1
data-quality-028-00204,2026-01-24,project-06,compute,us-east1,staging,finops,security,52.996,9.128,0.338,98.456,66.035,1
data-quality-028-00205,2026-01-25,project-06,vertex-ai,europe-west1,sandbox,security,cost,32.861,4.617,0.523,187.593,67.937,1
data-quality-028-00206,2026-01-26,project-23,vertex-ai,europe-west1,prod,backend,latency,64.318,7.008,0.197,75.539,56.774,1
data-quality-028-00207,2026-01-27,project-20,compute,global,sandbox,platform,security,44.785,13.924,0.786,100.207,90.288,1
data-quality-028-00208,2026-01-28,project-20,pubsub,europe-west1,prod,mlops,security,31.146,8.695,0.69,84.799,67.706,1
data-quality-028-00209,2026-01-29,project-07,pubsub,us-east1,prod,backend,reliability,80.451,17.055,0.552,40.83,93.227,1
data-quality-028-00210,2026-01-30,project-09,cloud-sql,us-central1,staging,platform,latency,45.46,10.675,0.625,115.217,79.497,1
data-quality-028-00211,2026-01-31,project-10,bigquery,asia-south1,sandbox,platform,quality,47.336,3.192,0.913,171.996,81.053,1
data-quality-028-00212,2026-02-01,project-06,pubsub,asia-south1,dev,data,latency,33.742,10.975,0.629,96.616,73.523,0
data-quality-028-00213,2026-02-02,project-05,bigquery,europe-west1,sandbox,security,quality,42.147,12.078,0.288,88.456,65.913,1
data-quality-028-00214,2026-02-03,project-07,compute,asia-south1,sandbox,finops,security,59.367,13.831,0.77,31.654,84.617,1
data-quality-028-00215,2026-02-04,project-14,pubsub,global,dev,platform,security,43.467,5.966,1.012,130.541,83.591,1
data-quality-028-00216,2026-02-05,project-03,gke,asia-south1,prod,backend,cost,53.259,4.565,0.701,157.183,76.75,1
data-quality-028-00217,2026-02-06,project-12,gke,asia-south1,prod,data,cost,60.148,4.657,0.985,127.893,85.044,1
data-quality-028-00218,2026-02-07,project-22,pubsub,europe-west1,prod,finops,cost,61.554,14.772,0.57,36.647,81.306,1
data-quality-028-00219,2026-02-08,project-09,gke,europe-west1,sandbox,finops,reliability,64.253,7.08,0.599,187.435,87.308,1
data-quality-028-00220,2026-02-09,project-19,cloud-sql,asia-south1,staging,data,reliability,28.784,8.074,0.641,85.776,63.858,0
data-quality-028-00221,2026-02-10,project-13,bigquery,us-east1,dev,mlops,reliability,12.257,11.829,0.607,100.93,67.855,0
data-quality-028-00222,2026-02-11,project-05,cloud-sql,global,prod,mlops,quality,53.237,12.229,0.515,147.395,86.687,1
data-quality-028-00223,2026-02-12,project-10,compute,asia-south1,sandbox,security,cost,40.436,6.738,0.532,63.098,57.696,0
