record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,evaluation_passed
genai-rag-065-00047,2026-02-16,project-18,cloud-sql,us-east1,staging,mlops,security,1.439,10.572,0.283,166.521,59.361,0
genai-rag-065-00048,2026-02-17,project-08,cloud-run,global,prod,backend,security,33.918,4.674,0.133,87.195,40.148,0
genai-rag-065-00049,2026-02-18,project-17,cloud-sql,us-central1,prod,finops,cost,78.853,8.797,0.472,204.696,94.496,1
genai-rag-065-00050,2026-02-19,project-20,vertex-ai,global,prod,data,latency,69.109,7.403,0.575,125.189,79.844,1
genai-rag-065-00051,2026-02-20,project-02,vertex-ai,us-central1,staging,mlops,security,40.171,16.661,0.247,33.204,66.423,0
genai-rag-065-00052,2026-02-21,project-05,gke,asia-south1,staging,platform,cost,80.819,11.24,0.487,140.847,92.099,1
genai-rag-065-00053,2026-02-22,project-22,compute,global,prod,mlops,security,62.843,14.416,0.622,28.328,81.534,1
genai-rag-065-00054,2026-02-23,project-12,cloud-sql,us-east1,dev,finops,reliability,59.121,12.205,0.722,103.241,89.497,1
genai-rag-065-00055,2026-02-24,project-13,gke,us-central1,prod,security,security,92.855,5.584,0.832,89.659,87.724,1
genai-rag-065-00056,2026-02-25,project-09,compute,global,dev,mlops,cost,34.415,19.749,0.576,181.538,100,1
genai-rag-065-00057,2026-02-26,project-07,cloud-sql,us-central1,sandbox,finops,cost,33.101,7.68,0.551,69.271,58.892,0
genai-rag-065-00058,2026-02-27,project-19,cloud-run,asia-south1,dev,mlops,reliability,54.532,13.162,0.331,173.41,86.671,1
genai-rag-065-00059,2026-02-28,project-15,cloud-run,europe-west1,dev,backend,quality,59.387,7.599,0.227,147.062,67.908,1
genai-rag-065-00060,2026-03-01,project-20,pubsub,us-central1,prod,backend,quality,77.048,11.851,0.417,103.485,84.306,1
genai-rag-065-00061,2026-03-02,project-10,bigquery,us-central1,dev,data,quality,37.112,7.329,0.722,146.206,76.682,1
genai-rag-065-00062,2026-03-03,project-13,pubsub,us-east1,prod,platform,reliability,64.953,11.595,0.295,75.538,71.13,1
genai-rag-065-00063,2026-03-04,project-02,gke,europe-west1,dev,backend,quality,36.785,14.499,0.538,108.718,81.39,1
genai-rag-065-00064,2026-03-05,project-13,cloud-sql,asia-south1,sandbox,backend,cost,51.123,4.03,0.984,129.751,80.658,1
genai-rag-065-00065,2026-03-06,project-12,cloud-sql,global,prod,mlops,cost,77.846,10.611,0.369,98.743,79.32,1
genai-rag-065-00066,2026-03-07,project-23,pubsub,asia-south1,dev,platform,reliability,48.985,10.591,0.385,89.229,68.345,1
genai-rag-065-00067,2026-03-08,project-01,compute,us-central1,prod,backend,cost,58.866,13.405,0.287,83.579,74.115,0
genai-rag-065-00068,2026-03-09,project-06,cloud-run,global,prod,mlops,reliability,77.401,6.549,0.709,162.379,90.867,1
genai-rag-065-00069,2026-03-10,project-09,pubsub,asia-south1,dev,platform,quality,31.585,4.706,0.303,141.886,53.332,0
genai-rag-065-00070,2026-03-11,project-06,vertex-ai,us-east1,prod,platform,quality,69.293,14.056,0.568,76.638,88.106,1
genai-rag-065-00071,2026-03-12,project-11,gke,us-east1,sandbox,data,reliability,67.504,8.172,0.419,127.156,75.903,1
genai-rag-065-00072,2026-03-13,project-09,pubsub,global,prod,mlops,cost,83.916,13.793,0.293,62.316,80.897,1
genai-rag-065-00073,2026-03-14,project-08,pubsub,asia-south1,prod,finops,latency,62.148,5.326,0.45,149.176,71.684,1
genai-rag-065-00074,2026-03-15,project-02,pubsub,us-east1,dev,backend,cost,21.952,12.153,0.534,128.199,73.426,0
genai-rag-065-00075,2026-03-16,project-02,cloud-sql,us-east1,staging,security,cost,94.486,3.109,0.844,211.96,100,1
genai-rag-065-00076,2026-03-17,project-08,pubsub,us-east1,sandbox,platform,cost,33.915,5.054,0.558,166.694,67.502,1
genai-rag-065-00077,2026-03-18,project-18,gke,europe-west1,prod,finops,cost,75.778,24.652,0.766,226.781,100,1
genai-rag-065-00078,2026-03-19,project-15,compute,europe-west1,sandbox,data,latency,37.075,14.944,0.224,212.554,86.683,1
genai-rag-065-00079,2026-03-20,project-06,bigquery,europe-west1,prod,finops,latency,83.807,11.62,0.473,190.918,100,1
genai-rag-065-00080,2026-03-21,project-14,pubsub,europe-west1,staging,data,security,53.31,11.51,0.577,119.838,83.187,1
genai-rag-065-00081,2026-03-22,project-03,cloud-run,us-east1,prod,security,quality,71.409,5.44,0.393,145.621,72.678,0
genai-rag-065-00082,2026-03-23,project-05,bigquery,us-east1,prod,finops,cost,90.119,6.63,0.603,77.544,79.425,1
genai-rag-065-00083,2026-03-24,project-02,pubsub,asia-south1,prod,data,reliability,35.91,14.883,0.414,148.478,83.439,1
genai-rag-065-00084,2026-03-25,project-01,gke,asia-south1,dev,platform,cost,37.167,9.747,0.904,162.96,91.156,1
genai-rag-065-00085,2026-03-26,project-01,pubsub,global,prod,platform,quality,56.22,10.157,0.303,177.052,79.802,1
genai-rag-065-00086,2026-03-27,project-02,cloud-run,global,dev,data,cost,29.684,9.854,0.434,0.0,48.572,0
genai-rag-065-00087,2026-03-28,project-10,cloud-sql,us-east1,dev,security,quality,39.525,7.692,0.487,119.187,66.208,0
genai-rag-065-00088,2026-03-29,project-21,pubsub,us-central1,dev,backend,quality,35.507,11.854,0.588,162.271,84.331,1
genai-rag-065-00089,2026-03-30,project-14,pubsub,global,prod,platform,cost,80.214,7.629,0.563,109.856,81.602,1
genai-rag-065-00090,2026-03-31,project-22,cloud-run,global,dev,security,security,7.122,20.593,0.68,142.1,95.066,1
genai-rag-065-00091,2026-04-01,project-18,vertex-ai,asia-south1,dev,finops,security,37.975,16.801,0.583,116.399,89.873,1
genai-rag-065-00092,2026-04-02,project-19,cloud-sql,asia-south1,dev,data,security,57.649,11.821,0.496,189.396,92.74,1
genai-rag-065-00093,2026-04-03,project-12,gke,europe-west1,prod,finops,cost,50.661,13.991,0.75,82.999,88.731,1
genai-rag-065-00094,2026-04-04,project-11,compute,europe-west1,dev,finops,quality,82.721,4.106,0.714,210.117,94.165,1
genai-rag-065-00095,2026-04-05,project-06,compute,asia-south1,dev,backend,quality,0.0,9.463,0.58,56.945,50.685,0
genai-rag-065-00096,2026-04-06,project-06,bigquery,us-east1,staging,mlops,reliability,34.773,5.462,0.64,43.141,53.607,0
genai-rag-065-00097,2026-04-07,project-19,bigquery,asia-south1,staging,platform,quality,69.032,9.856,0.571,128.115,85.827,1
genai-rag-065-00098,2026-04-08,project-24,vertex-ai,europe-west1,staging,security,reliability,39.643,8.697,0.619,126.928,74.343,1
genai-rag-065-00099,2026-04-09,project-01,compute,us-central1,prod,platform,reliability,63.796,12.744,0.189,83.358,70.836,1
genai-rag-065-00100,2026-04-10,project-17,pubsub,asia-south1,prod,finops,security,41.806,9.175,0.309,136.145,66.71,1
genai-rag-065-00101,2026-04-11,project-15,bigquery,us-central1,dev,backend,quality,44.584,7.744,0.45,201.029,78.74,1
genai-rag-065-00102,2026-04-12,project-20,gke,asia-south1,dev,platform,quality,48.291,10.48,0.391,122.926,72.967,1
genai-rag-065-00103,2026-04-13,project-23,pubsub,asia-south1,prod,platform,latency,61.568,6.061,0.656,92.888,72.197,1
genai-rag-065-00104,2026-04-14,project-15,gke,us-east1,prod,mlops,security,32.883,13.742,0.345,69.126,65.73,0
genai-rag-065-00105,2026-04-15,project-24,cloud-run,us-east1,prod,platform,quality,87.542,16.127,0.44,71.749,94.133,1
genai-rag-065-00106,2026-04-16,project-02,cloud-run,europe-west1,staging,backend,latency,38.379,29.819,0.775,98.659,100,1
genai-rag-065-00107,2026-04-17,project-19,bigquery,us-east1,staging,data,reliability,40.403,13.511,0.657,86.578,81.288,1
genai-rag-065-00108,2026-04-18,project-03,cloud-sql,us-central1,staging,finops,reliability,59.957,13.624,0.625,100.562,89.315,1
genai-rag-065-00109,2026-04-19,project-14,cloud-sql,europe-west1,staging,platform,quality,55.621,9.611,0.582,66.353,71.939,1
genai-rag-065-00110,2026-04-20,project-07,gke,asia-south1,prod,mlops,latency,91.168,13.359,0.521,107.559,97.0,1
genai-rag-065-00111,2026-04-21,project-14,compute,us-central1,dev,mlops,latency,0.0,10.035,0.714,177.556,74.299,1
genai-rag-065-00112,2026-04-22,project-16,cloud-sql,us-central1,dev,data,quality,23.601,9.09,0.742,125.23,73.703,1
genai-rag-065-00113,2026-04-23,project-24,bigquery,europe-west1,staging,security,latency,59.326,25.838,0.64,217.59,100,1
genai-rag-065-00114,2026-04-24,project-17,bigquery,global,prod,security,quality,76.064,5.414,0.491,161.845,80.042,1
genai-rag-065-00115,2026-04-25,project-03,cloud-run,global,prod,backend,reliability,78.505,7.791,0.438,107.95,76.728,1
genai-rag-065-00116,2026-04-26,project-01,vertex-ai,asia-south1,dev,finops,security,60.707,8.621,0.433,96.585,70.603,1
genai-rag-065-00117,2026-04-27,project-20,cloud-sql,asia-south1,prod,mlops,latency,56.321,5.855,0.434,0.0,48.564,0
genai-rag-065-00118,2026-04-28,project-12,cloud-sql,us-central1,sandbox,mlops,quality,61.399,6.237,0.303,32.824,51.434,0
genai-rag-065-00119,2026-04-29,project-01,gke,asia-south1,prod,security,latency,56.68,6.788,0.77,55.721,70.753,1
genai-rag-065-00120,2026-04-30,project-12,vertex-ai,us-central1,prod,backend,latency,59.637,10.239,0.763,193.547,99.695,1
genai-rag-065-00121,2026-05-01,project-19,compute,us-east1,staging,backend,cost,50.65,9.165,0.799,191.85,95.056,1
genai-rag-065-00122,2026-05-02,project-15,cloud-sql,us-east1,dev,backend,latency,50.299,11.333,0.267,168.996,78.039,1
genai-rag-065-00123,2026-05-03,project-04,pubsub,global,sandbox,backend,security,23.766,10.005,0.347,0.0,43.808,0
genai-rag-065-00124,2026-05-04,project-24,bigquery,us-central1,sandbox,platform,security,32.395,7.316,0.726,154.399,76.335,1
genai-rag-065-00125,2026-05-05,project-09,vertex-ai,asia-south1,sandbox,security,security,73.375,5.212,0.315,68.762,58.895,0
genai-rag-065-00126,2026-05-06,project-01,cloud-run,global,prod,platform,latency,82.78,11.755,0.636,108.583,94.496,1
genai-rag-065-00127,2026-05-07,project-20,vertex-ai,us-east1,dev,mlops,cost,63.552,5.618,0.402,141.256,70.022,0
genai-rag-065-00128,2026-05-08,project-16,compute,global,prod,platform,quality,72.055,12.143,0.565,114.302,89.997,1
genai-rag-065-00129,2026-05-09,project-03,cloud-sql,us-central1,sandbox,mlops,latency,40.889,17.521,0.602,93.314,89.872,1
genai-rag-065-00130,2026-05-10,project-11,cloud-sql,global,prod,security,cost,66.145,5.839,0.366,60.598,58.422,1
genai-rag-065-00131,2026-05-11,project-09,pubsub,asia-south1,dev,backend,latency,61.038,4.579,0.389,68.7,55.681,0
genai-rag-065-00132,2026-05-12,project-06,cloud-sql,asia-south1,dev,data,quality,33.836,11.623,0.252,86.871,60.452,0
genai-rag-065-00133,2026-05-13,project-19,gke,global,prod,backend,reliability,74.024,12.394,0.431,140.033,90.334,1
genai-rag-065-00134,2026-05-14,project-10,cloud-run,europe-west1,dev,mlops,security,45.472,12.227,0.36,36.391,62.352,0
genai-rag-065-00135,2026-05-15,project-01,cloud-run,us-central1,sandbox,platform,reliability,73.926,7.619,0.245,229.54,85.701,1
genai-rag-065-00136,2026-05-16,project-23,vertex-ai,asia-south1,prod,platform,cost,87.688,6.82,0.669,143.559,90.955,1
genai-rag-065-00137,2026-05-17,project-16,gke,asia-south1,staging,mlops,quality,24.123,12.417,0.404,133.982,71.095,1
genai-rag-065-00138,2026-05-18,project-01,cloud-sql,europe-west1,sandbox,security,latency,32.758,11.246,0.535,42.179,62.582,0
genai-rag-065-00139,2026-05-19,project-11,bigquery,us-central1,dev,data,cost,62.349,6.857,0.565,108.553,73.427,1
genai-rag-065-00140,2026-05-20,project-21,compute,europe-west1,prod,mlops,quality,43.463,5.104,0.666,126.264,68.845,1
genai-rag-065-00141,2026-05-21,project-14,bigquery,us-central1,staging,mlops,latency,58.305,5.43,0.831,236.512,96.653,1
genai-rag-065-00142,2026-05-22,project-06,cloud-run,asia-south1,prod,security,latency,44.922,10.498,0.538,173.014,84.279,1
genai-rag-065-00143,2026-05-23,project-22,vertex-ai,europe-west1,staging,mlops,cost,0.0,7.394,0.513,148.858,56.916,0
genai-rag-065-00144,2026-05-24,project-09,vertex-ai,us-east1,prod,backend,reliability,78.011,2.111,0.442,94.838,61.53,1
genai-rag-065-00145,2026-05-25,project-16,bigquery,us-central1,staging,security,quality,57.452,6.382,0.414,68.987,59.55,0
genai-rag-065-00146,2026-05-26,project-20,gke,europe-west1,dev,security,security,34.08,5.151,0.79,118.802,68.922,1
genai-rag-065-00147,2026-05-27,project-11,pubsub,global,prod,finops,cost,61.434,18.444,0.396,125.172,96.652,1
genai-rag-065-00148,2026-05-28,project-02,cloud-sql,asia-south1,prod,backend,quality,51.303,19.773,0.274,102.641,88.652,1
genai-rag-065-00149,2026-05-29,project-14,bigquery,europe-west1,prod,finops,reliability,72.21,12.372,0.553,100.917,88.214,1
genai-rag-065-00150,2026-05-30,project-12,cloud-sql,us-east1,dev,finops,security,50.217,13.722,0.717,59.087,83.306,1
genai-rag-065-00151,2026-05-31,project-02,cloud-sql,us-east1,prod,security,security,49.817,7.346,0.684,75.933,69.59,1
genai-rag-065-00152,2026-06-01,project-09,vertex-ai,europe-west1,prod,security,security,60.011,12.029,0.485,87.001,78.734,1
genai-rag-065-00153,2026-06-02,project-06,gke,us-central1,prod,data,security,92.773,15.492,0.197,95.734,89.475,1
genai-rag-065-00154,2026-06-03,project-08,vertex-ai,global,dev,mlops,security,49.296,4.677,0.728,176.318,79.36,1
genai-rag-065-00155,2026-06-04,project-11,cloud-run,global,staging,data,cost,45.557,14.518,0.812,178.136,100,1
genai-rag-065-00156,2026-06-05,project-10,bigquery,us-east1,prod,platform,cost,86.442,8.959,0.0,165.73,75.328,1
genai-rag-065-00157,2026-06-06,project-07,gke,europe-west1,sandbox,finops,latency,34.779,5.357,0.54,166.12,67.798,1
genai-rag-065-00158,2026-06-07,project-24,cloud-sql,us-central1,staging,security,cost,52.103,6.536,0.479,123.531,68.267,0
genai-rag-065-00159,2026-06-08,project-21,compute,us-east1,prod,finops,cost,85.581,10.527,0.483,185.211,98.431,1
genai-rag-065-00160,2026-06-09,project-06,gke,europe-west1,sandbox,data,quality,29.897,16.82,0.535,125.903,86.796,1
genai-rag-065-00161,2026-06-10,project-06,cloud-run,us-east1,dev,backend,quality,57.879,9.129,0.483,109.944,74.497,1
genai-rag-065-00162,2026-06-11,project-22,vertex-ai,us-central1,staging,data,quality,50.238,11.84,0.735,149.591,92.75,1
genai-rag-065-00163,2026-06-12,project-05,vertex-ai,us-central1,dev,mlops,quality,69.703,7.097,0.478,198.604,86.649,1
genai-rag-065-00164,2026-06-13,project-20,compute,us-east1,prod,data,cost,56.726,11.377,0.259,31.033,59.991,0
genai-rag-065-00165,2026-06-14,project-06,pubsub,us-east1,prod,backend,quality,39.3,11.299,0.48,3.37,57.411,0
genai-rag-065-00166,2026-06-15,project-05,cloud-run,asia-south1,dev,backend,quality,41.603,15.086,0.405,217.984,95.726,1
genai-rag-065-00167,2026-06-16,project-20,vertex-ai,europe-west1,prod,backend,cost,41.765,12.107,0.427,2.254,58.141,0
genai-rag-065-00168,2026-06-17,project-12,pubsub,us-central1,prod,platform,security,74.06,6.144,0.59,45.498,67.542,1
genai-rag-065-00169,2026-06-18,project-11,cloud-run,us-east1,sandbox,finops,cost,84.178,12.357,0.626,189.089,100,1
genai-rag-065-00170,2026-06-19,project-15,pubsub,europe-west1,sandbox,security,cost,50.817,13.95,0.573,129.921,89.338,1
genai-rag-065-00171,2026-06-20,project-24,vertex-ai,global,dev,mlops,cost,0.0,11.99,0.716,144.864,74.163,1
genai-rag-065-00172,2026-06-21,project-23,pubsub,global,dev,security,latency,17.61,7.484,0.522,131.433,61.063,0
genai-rag-065-00173,2026-06-22,project-08,cloud-sql,global,prod,mlops,reliability,41.381,10.437,0.242,113.554,63.866,0
genai-rag-065-00174,2026-06-23,project-19,pubsub,europe-west1,prod,backend,latency,32.91,9.507,0.525,120.92,69.711,0
genai-rag-065-00175,2026-06-24,project-16,gke,us-central1,prod,data,cost,54.273,12.887,0.668,195.984,100,1
genai-rag-065-00176,2026-06-25,project-08,bigquery,asia-south1,prod,mlops,quality,60.132,8.166,0.652,50.672,70.31,0
genai-rag-065-00177,2026-06-26,project-11,compute,us-central1,prod,mlops,reliability,63.435,4.403,0.739,172.312,83.47,1
genai-rag-065-00178,2026-06-27,project-12,compute,global,sandbox,backend,reliability,39.395,4.25,0.378,108.969,52.826,0
genai-rag-065-00179,2026-06-28,project-16,cloud-run,global,prod,security,latency,66.2,11.912,0.682,126.818,93.329,1
genai-rag-065-00180,2026-06-29,project-01,pubsub,europe-west1,prod,mlops,latency,71.096,6.209,0.935,83.379,84.256,1
genai-rag-065-00181,2026-01-01,project-02,bigquery,europe-west1,prod,finops,security,54.191,8.463,0.573,81.785,70.696,0
genai-rag-065-00182,2026-01-02,project-19,cloud-sql,europe-west1,staging,finops,quality,45.351,6.005,0.677,152.883,75.875,0
genai-rag-065-00183,2026-01-03,project-04,gke,asia-south1,prod,mlops,latency,94.088,10.056,0.627,127.698,96.962,1
genai-rag-065-00184,2026-01-04,project-05,vertex-ai,us-central1,staging,mlops,reliability,1.175,5.823,0.635,86.96,48.905,0
genai-rag-065-00185,2026-01-05,project-15,pubsub,europe-west1,prod,mlops,cost,41.364,18.474,0.706,100.668,96.974,1
genai-rag-065-00186,2026-01-06,project-05,compute,us-central1,prod,data,cost,50.792,10.302,0.873,218.48,100,1
genai-rag-065-00187,2026-01-07,project-15,cloud-run,us-central1,prod,data,latency,50.195,5.625,0.888,128.741,80.548,1
genai-rag-065-00188,2026-01-08,project-12,cloud-sql,us-east1,staging,finops,latency,28.542,7.604,0.992,142.806,83.278,1
genai-rag-065-00189,2026-01-09,project-02,vertex-ai,us-east1,prod,mlops,quality,71.195,3.866,0.647,159.565,79.854,1
genai-rag-065-00190,2026-01-10,project-23,gke,europe-west1,prod,finops,quality,36.571,6.789,0.586,162.567,72.859,1
genai-rag-065-00191,2026-01-11,project-20,vertex-ai,us-east1,prod,backend,quality,65.488,9.352,0.877,163.079,99.219,1
genai-rag-065-00192,2026-01-12,project-15,cloud-run,global,dev,security,cost,35.577,11.097,0.25,108.496,62.917,0
genai-rag-065-00193,2026-01-13,project-04,cloud-sql,us-central1,sandbox,finops,security,26.221,7.716,0.85,180.081,83.193,1
genai-rag-065-00194,2026-01-14,project-15,cloud-run,us-east1,prod,security,cost,81.712,10.978,0.599,166.831,99.509,1
genai-rag-065-00195,2026-01-15,project-08,cloud-sql,us-central1,staging,security,latency,62.298,7.522,0.71,113.969,80.826,1
genai-rag-065-00196,2026-01-16,project-14,gke,us-east1,sandbox,backend,latency,24.284,8.859,0.291,86.733,52.004,0
genai-rag-065-00197,2026-01-17,project-11,vertex-ai,asia-south1,dev,backend,reliability,36.373,4.239,0.826,68.474,61.517,0
genai-rag-065-00198,2026-01-18,project-06,cloud-run,us-central1,prod,backend,cost,45.051,14.719,0.317,86.632,73.841,1
genai-rag-065-00199,2026-01-19,project-11,cloud-sql,us-central1,dev,security,security,60.69,5.066,0.878,258.253,100,1
genai-rag-065-00200,2026-01-20,project-06,compute,us-central1,dev,platform,reliability,75.897,11.617,0.508,102.984,86.469,1
genai-rag-065-00201,2026-01-21,project-03,pubsub,us-central1,prod,security,cost,60.811,9.332,0.253,109.919,67.943,1
genai-rag-065-00202,2026-01-22,project-01,cloud-run,us-east1,dev,finops,reliability,44.781,9.534,0.51,83.247,67.91,0
genai-rag-065-00203,2026-01-23,project-07,cloud-run,us-east1,prod,platform,latency,62.798,8.5,0.84,47.187,78.094,1
genai-rag-065-00204,2026-01-24,project-14,bigquery,asia-south1,prod,platform,security,55.784,6.452,0.217,156.794,65.04,1
genai-rag-065-00205,2026-01-25,project-01,cloud-sql,europe-west1,prod,mlops,latency,58.981,10.206,0.547,72.32,74.149,1
genai-rag-065-00206,2026-01-26,project-03,vertex-ai,us-east1,prod,backend,cost,98.021,8.334,0.563,168.152,97.981,1
genai-rag-065-00207,2026-01-27,project-15,pubsub,asia-south1,sandbox,backend,cost,15.439,5.593,0.47,109.302,50.844,0
genai-rag-065-00208,2026-01-28,project-08,vertex-ai,global,dev,finops,latency,42.396,10.376,0.513,89.414,70.044,1
genai-rag-065-00209,2026-01-29,project-04,pubsub,us-central1,dev,backend,reliability,52.895,3.776,0.868,51.446,65.206,0
genai-rag-065-00210,2026-01-30,project-22,vertex-ai,asia-south1,dev,security,reliability,38.749,4.142,0.604,118.494,61.647,1
genai-rag-065-00211,2026-01-31,project-07,vertex-ai,europe-west1,prod,platform,security,39.178,9.678,0.53,227.756,88.059,1
genai-rag-065-00212,2026-02-01,project-21,vertex-ai,europe-west1,prod,data,latency,62.936,15.317,0.757,245.192,100,1
genai-rag-065-00213,2026-02-02,project-06,cloud-run,us-east1,prod,data,security,51.78,7.786,0.643,153.243,81.143,1
genai-rag-065-00214,2026-02-03,project-12,cloud-sql,global,staging,data,quality,35.012,14.168,0.284,88.078,68.098,1
genai-rag-065-00215,2026-02-04,project-14,pubsub,asia-south1,prod,backend,cost,84.337,5.892,0.629,169.116,89.944,1
genai-rag-065-00216,2026-02-05,project-21,bigquery,europe-west1,sandbox,data,security,52.726,13.285,0.421,191.148,92.063,1
genai-rag-065-00217,2026-02-06,project-22,gke,us-central1,dev,finops,reliability,51.02,8.322,0.531,50.168,63.176,0
genai-rag-065-00218,2026-02-07,project-23,cloud-sql,europe-west1,dev,finops,reliability,46.325,5.186,0.479,93.412,58.702,0
genai-rag-065-00219,2026-02-08,project-16,gke,asia-south1,dev,data,latency,31.152,9.328,0.674,64.522,65.668,0
