record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,budget_breach
finops-budget-069-00053,2026-02-22,project-10,cloud-run,global,prod,mlops,reliability,89.349,5.329,0.672,49.832,74.494,0
finops-budget-069-00054,2026-02-23,project-20,vertex-ai,europe-west1,staging,security,cost,50.693,10.186,0.604,86.118,75.209,0
finops-budget-069-00055,2026-02-24,project-24,pubsub,global,sandbox,data,quality,51.539,10.45,0.743,128.722,87.199,1
finops-budget-069-00056,2026-02-25,project-15,gke,global,prod,data,security,47.48,11.469,0.559,115.434,79.778,1
finops-budget-069-00057,2026-02-26,project-05,gke,global,sandbox,mlops,cost,67.303,6.746,0.724,177.945,90.587,1
finops-budget-069-00058,2026-02-27,project-18,gke,us-east1,prod,mlops,reliability,70.228,8.697,0.642,166.366,91.605,1
finops-budget-069-00059,2026-02-28,project-23,pubsub,global,dev,mlops,cost,36.511,9.909,0.791,155.595,86.276,1
finops-budget-069-00060,2026-03-01,project-24,pubsub,europe-west1,sandbox,platform,security,60.251,22.626,0.856,170.335,100,1
finops-budget-069-00061,2026-03-02,project-17,cloud-sql,global,prod,platform,security,12.215,9.553,0.634,159.107,71.959,0
finops-budget-069-00062,2026-03-03,project-03,cloud-sql,europe-west1,prod,finops,quality,74.009,10.071,0.255,36.376,63.632,0
finops-budget-069-00063,2026-03-04,project-04,bigquery,asia-south1,dev,mlops,latency,74.588,4.319,0.491,115.502,70.213,1
finops-budget-069-00064,2026-03-05,project-11,compute,us-central1,staging,backend,latency,57.35,8.363,0.522,201.2,87.198,1
finops-budget-069-00065,2026-03-06,project-17,pubsub,global,sandbox,finops,latency,16.317,9.277,0.341,104.474,54.528,0
finops-budget-069-00066,2026-03-07,project-20,pubsub,us-east1,dev,backend,reliability,69.362,3.488,0.497,37.771,55.319,0
finops-budget-069-00067,2026-03-08,project-03,bigquery,europe-west1,staging,security,reliability,8.823,5.708,0.624,124.977,56.473,0
finops-budget-069-00068,2026-03-09,project-20,compute,global,dev,finops,latency,57.531,5.352,0.746,85.864,71.256,0
finops-budget-069-00069,2026-03-10,project-11,bigquery,global,sandbox,mlops,latency,30.938,6.604,0.349,128.845,57.243,1
finops-budget-069-00070,2026-03-11,project-24,cloud-run,global,prod,finops,reliability,48.553,6.439,0.654,118.933,72.252,1
finops-budget-069-00071,2026-03-12,project-21,vertex-ai,asia-south1,dev,finops,reliability,52.26,16.149,0.618,86.755,90.254,1
finops-budget-069-00072,2026-03-13,project-20,cloud-run,europe-west1,dev,data,reliability,36.756,13.744,0.518,162.183,86.716,1
finops-budget-069-00073,2026-03-14,project-23,gke,us-central1,dev,data,reliability,62.768,7.127,0.543,56.761,65.881,0
finops-budget-069-00074,2026-03-15,project-16,cloud-run,us-east1,prod,security,cost,61.53,21.01,0.527,125.326,100,1
finops-budget-069-00075,2026-03-16,project-01,compute,us-east1,prod,data,latency,48.032,12.769,0.414,73.541,71.82,0
finops-budget-069-00076,2026-03-17,project-21,vertex-ai,asia-south1,dev,security,cost,43.374,19.463,0.68,147.75,100,1
finops-budget-069-00077,2026-03-18,project-02,bigquery,us-central1,dev,finops,cost,43.399,18.536,0.702,182.934,100,1
finops-budget-069-00078,2026-03-19,project-15,vertex-ai,us-east1,dev,finops,latency,29.341,6.536,0.136,154.943,52.876,0
finops-budget-069-00079,2026-03-20,project-03,bigquery,europe-west1,dev,platform,reliability,89.254,8.267,0.567,260.313,100,1
finops-budget-069-00080,2026-03-21,project-21,vertex-ai,global,dev,security,latency,40.006,9.803,0.516,142.101,75.659,1
finops-budget-069-00081,2026-03-22,project-14,cloud-run,global,sandbox,platform,reliability,36.44,13.786,0.829,143.923,94.925,1
finops-budget-069-00082,2026-03-23,project-15,gke,us-central1,prod,finops,reliability,78.034,7.329,0.324,119.961,73.247,0
finops-budget-069-00083,2026-03-24,project-18,cloud-sql,global,staging,security,latency,50.641,13.29,0.54,77.881,78.992,1
finops-budget-069-00084,2026-03-25,project-11,compute,europe-west1,sandbox,platform,quality,61.653,7.713,0.897,4.436,71.617,1
finops-budget-069-00085,2026-03-26,project-05,cloud-sql,asia-south1,prod,security,latency,99.451,5.957,0.671,65.518,81.747,1
finops-budget-069-00086,2026-03-27,project-06,bigquery,global,prod,platform,security,31.58,14.521,0.341,118.116,74.096,1
finops-budget-069-00087,2026-03-28,project-11,vertex-ai,asia-south1,staging,platform,quality,56.674,11.269,0.616,83.799,79.911,1
finops-budget-069-00088,2026-03-29,project-09,cloud-sql,global,dev,security,latency,35.415,10.915,0.235,67.393,55.917,0
finops-budget-069-00089,2026-03-30,project-21,cloud-sql,asia-south1,prod,backend,cost,56.358,6.026,0.471,10.624,51.82,0
finops-budget-069-00090,2026-03-31,project-02,gke,us-central1,dev,backend,security,47.967,13.89,0.53,158.348,90.841,1
finops-budget-069-00091,2026-04-01,project-06,compute,asia-south1,prod,security,latency,68.663,7.195,0.588,168.587,85.986,1
finops-budget-069-00092,2026-04-02,project-01,cloud-sql,europe-west1,prod,finops,security,36.626,9.276,0.609,129.349,74.641,1
finops-budget-069-00093,2026-04-03,project-20,cloud-run,us-central1,prod,finops,reliability,69.083,7.495,0.82,166.414,94.636,1
finops-budget-069-00094,2026-04-04,project-03,cloud-sql,us-central1,prod,platform,quality,44.299,8.544,0.639,180.9,84.187,1
finops-budget-069-00095,2026-04-05,project-14,cloud-sql,global,dev,data,latency,48.916,14.216,0.722,204.952,100,1
finops-budget-069-00096,2026-04-06,project-09,vertex-ai,us-central1,prod,platform,latency,74.936,7.791,0.259,81.213,65.315,0
finops-budget-069-00097,2026-04-07,project-23,gke,asia-south1,sandbox,mlops,reliability,48.956,10.609,0.628,58.364,72.38,1
finops-budget-069-00098,2026-04-08,project-23,cloud-sql,us-central1,dev,finops,quality,32.295,14.828,0.612,154.878,89.908,1
finops-budget-069-00099,2026-04-09,project-12,cloud-sql,us-east1,staging,mlops,reliability,69.519,4.996,0.641,195.826,86.982,1
finops-budget-069-00100,2026-04-10,project-10,vertex-ai,asia-south1,prod,mlops,quality,79.906,8.533,0.726,162.104,96.928,1
finops-budget-069-00101,2026-04-11,project-20,cloud-run,europe-west1,sandbox,platform,cost,52.258,3.323,0.338,114.957,54.639,0
finops-budget-069-00102,2026-04-12,project-19,bigquery,us-east1,staging,platform,quality,37.412,11.346,0.348,136.231,71.615,1
finops-budget-069-00103,2026-04-13,project-14,cloud-run,us-east1,prod,platform,reliability,63.78,10.317,0.67,142.465,90.622,1
finops-budget-069-00104,2026-04-14,project-04,vertex-ai,europe-west1,prod,security,cost,68.265,14.11,0.562,163.611,100,1
finops-budget-069-00105,2026-04-15,project-04,compute,europe-west1,staging,data,security,42.412,16.426,0.57,0.0,73.122,1
finops-budget-069-00106,2026-04-16,project-16,bigquery,global,dev,backend,security,42.51,13.394,0.449,190.549,89.635,1
finops-budget-069-00107,2026-04-17,project-12,pubsub,asia-south1,dev,data,latency,43.83,4.05,0.699,57.992,57.713,0
finops-budget-069-00108,2026-04-18,project-10,gke,asia-south1,dev,backend,cost,48.786,8.175,0.556,175.083,81.143,1
finops-budget-069-00109,2026-04-19,project-07,bigquery,us-central1,prod,security,quality,72.725,7.374,0.58,136.251,82.83,1
finops-budget-069-00110,2026-04-20,project-17,cloud-sql,europe-west1,staging,mlops,cost,58.897,9.904,0.305,128.801,73.182,1
finops-budget-069-00111,2026-04-21,project-05,cloud-sql,asia-south1,prod,data,quality,72.791,6.176,0.935,134.817,92.273,1
finops-budget-069-00112,2026-04-22,project-10,cloud-run,us-east1,staging,mlops,quality,57.332,7.772,0.481,149.691,76.866,1
finops-budget-069-00113,2026-04-23,project-04,gke,us-central1,prod,backend,quality,40.411,13.249,0.225,67.678,62.803,1
finops-budget-069-00114,2026-04-24,project-24,pubsub,us-east1,staging,security,security,42.043,5.174,0.606,131.426,67.164,0
finops-budget-069-00115,2026-04-25,project-12,cloud-sql,us-central1,dev,mlops,security,36.585,10.368,0.49,59.356,62.803,1
finops-budget-069-00116,2026-04-26,project-08,pubsub,us-central1,staging,mlops,security,46.436,11.346,0.414,152.264,79.422,1
finops-budget-069-00117,2026-04-27,project-03,pubsub,asia-south1,sandbox,data,cost,45.498,11.668,0.38,79.585,68.056,1
finops-budget-069-00118,2026-04-28,project-16,pubsub,global,prod,platform,cost,34.071,6.121,0.536,81.852,56.904,0
finops-budget-069-00119,2026-04-29,project-22,vertex-ai,us-east1,prod,finops,reliability,67.971,7.711,0.498,174.111,84.603,1
finops-budget-069-00120,2026-04-30,project-17,pubsub,us-central1,prod,mlops,reliability,67.97,19.563,0.822,183.688,100,1
finops-budget-069-00121,2026-05-01,project-10,cloud-run,us-east1,sandbox,platform,security,44.711,20.792,0.515,0.0,82.189,1
finops-budget-069-00122,2026-05-02,project-21,vertex-ai,us-east1,prod,mlops,cost,79.04,10.275,0.485,64.896,78.078,1
finops-budget-069-00123,2026-05-03,project-05,bigquery,global,staging,backend,cost,56.47,11.825,0.614,108.775,84.709,1
finops-budget-069-00124,2026-05-04,project-13,gke,us-east1,dev,platform,latency,54.934,4.08,0.313,208.608,70.124,0
finops-budget-069-00125,2026-05-05,project-10,gke,us-central1,prod,data,latency,70.512,6.942,0.418,106.812,71.084,0
finops-budget-069-00126,2026-05-06,project-13,pubsub,global,prod,security,reliability,47.373,13.262,0.639,0.0,69.89,1
finops-budget-069-00127,2026-05-07,project-19,gke,asia-south1,prod,security,latency,42.066,7.696,0.512,235.892,85.001,1
finops-budget-069-00128,2026-05-08,project-12,vertex-ai,global,dev,backend,cost,68.812,8.122,0.689,152.36,89.37,1
finops-budget-069-00129,2026-05-09,project-16,cloud-sql,europe-west1,prod,mlops,cost,53.138,7.169,0.405,170.341,74.342,1
finops-budget-069-00130,2026-05-10,project-01,pubsub,us-east1,dev,security,cost,42.583,8.018,0.519,214.445,83.051,1
finops-budget-069-00131,2026-05-11,project-06,gke,global,staging,finops,latency,41.075,8.123,0.307,122.827,61.987,1
finops-budget-069-00132,2026-05-12,project-18,compute,asia-south1,prod,mlops,latency,56.677,9.582,0.662,127.313,83.931,1
finops-budget-069-00133,2026-05-13,project-16,cloud-sql,us-central1,dev,data,reliability,36.255,9.859,0.647,165.849,82.525,1
finops-budget-069-00134,2026-05-14,project-05,bigquery,europe-west1,prod,finops,reliability,81.116,7.388,0.23,55.299,61.744,0
finops-budget-069-00135,2026-05-15,project-18,compute,us-east1,prod,finops,reliability,74.485,12.039,0.704,142.887,99.638,1
finops-budget-069-00136,2026-05-16,project-22,gke,asia-south1,sandbox,backend,reliability,38.707,5.759,0.669,130.353,69.41,0
finops-budget-069-00137,2026-05-17,project-08,cloud-run,europe-west1,prod,data,cost,69.975,13.247,0.227,229.754,96.852,1
finops-budget-069-00138,2026-05-18,project-24,pubsub,global,dev,data,security,39.718,10.085,0.652,192.979,88.396,1
finops-budget-069-00139,2026-05-19,project-16,cloud-run,europe-west1,prod,platform,reliability,81.987,10.525,0.719,173.457,100,1
finops-budget-069-00140,2026-05-20,project-12,gke,us-east1,prod,backend,cost,52.168,12.158,0.112,137.587,70.612,0
finops-budget-069-00141,2026-05-21,project-17,gke,global,dev,backend,latency,38.705,5.685,0.336,166.691,62.881,1
finops-budget-069-00142,2026-05-22,project-13,pubsub,europe-west1,staging,data,latency,39.477,15.821,0.542,134.784,89.359,1
finops-budget-069-00143,2026-05-23,project-22,compute,global,sandbox,platform,quality,15.132,15.661,0.513,130.04,78.758,1
finops-budget-069-00144,2026-05-24,project-10,pubsub,europe-west1,sandbox,backend,security,22.926,14.001,0.903,142.111,93.023,1
finops-budget-069-00145,2026-05-25,project-16,pubsub,global,sandbox,data,quality,67.129,3.101,0.463,210.058,77.569,1
finops-budget-069-00146,2026-05-26,project-21,gke,us-central1,sandbox,finops,reliability,57.432,9.355,0.566,201.257,91.09,1
finops-budget-069-00147,2026-05-27,project-05,gke,us-east1,prod,platform,cost,82.754,9.755,0.792,77.449,90.74,1
finops-budget-069-00148,2026-05-28,project-11,compute,asia-south1,prod,security,reliability,81.131,13.04,0.45,125.24,92.837,1
finops-budget-069-00149,2026-05-29,project-06,gke,us-east1,prod,mlops,reliability,92.653,13.597,0.569,199.642,100,1
finops-budget-069-00150,2026-05-30,project-08,cloud-run,us-east1,prod,mlops,security,80.234,10.649,0.345,110.031,81.051,1
finops-budget-069-00151,2026-05-31,project-23,cloud-sql,us-central1,staging,backend,cost,54.873,8.385,0.643,21.432,64.401,0
finops-budget-069-00152,2026-06-01,project-11,vertex-ai,us-central1,staging,platform,security,49.246,3.753,0.607,104.655,62.5,1
finops-budget-069-00153,2026-06-02,project-07,pubsub,us-east1,sandbox,finops,quality,43.866,7.647,0.265,160.784,65.919,0
finops-budget-069-00154,2026-06-03,project-24,vertex-ai,us-central1,staging,data,quality,50.037,4.519,0.709,56.251,61.076,0
finops-budget-069-00155,2026-06-04,project-08,bigquery,us-central1,dev,mlops,quality,30.547,8.022,0.41,189.778,71.435,1
finops-budget-069-00156,2026-06-05,project-01,compute,europe-west1,prod,mlops,reliability,64.834,6.085,0.489,148.314,75.634,1
finops-budget-069-00157,2026-06-06,project-21,gke,global,dev,mlops,cost,63.307,10.091,0.033,6.323,47.78,0
finops-budget-069-00158,2026-06-07,project-10,vertex-ai,us-east1,prod,mlops,quality,38.682,5.04,0.711,196.899,78.898,1
finops-budget-069-00159,2026-06-08,project-20,compute,asia-south1,prod,platform,cost,70.465,7.388,0.17,186.21,75.007,1
finops-budget-069-00160,2026-06-09,project-15,gke,us-east1,prod,data,latency,75.317,14.191,0.426,87.418,87.132,1
finops-budget-069-00161,2026-06-10,project-09,cloud-sql,europe-west1,sandbox,data,security,55.111,11.255,0.6,34.016,71.511,1
finops-budget-069-00162,2026-06-11,project-02,cloud-sql,us-central1,dev,mlops,latency,49.862,8.815,0.686,150.73,84.011,1
finops-budget-069-00163,2026-06-12,project-01,cloud-run,europe-west1,prod,platform,quality,52.289,7.651,0.708,115.512,77.779,1
finops-budget-069-00164,2026-06-13,project-11,gke,asia-south1,sandbox,finops,reliability,22.214,22.432,0.677,117.654,100,1
finops-budget-069-00165,2026-06-14,project-22,vertex-ai,asia-south1,prod,data,reliability,89.811,7.056,0.543,180.424,93.215,1
finops-budget-069-00166,2026-06-15,project-09,compute,us-east1,prod,data,quality,72.092,6.032,0.155,81.723,56.65,0
finops-budget-069-00167,2026-06-16,project-08,vertex-ai,us-east1,prod,backend,cost,43.331,7.144,0.431,208.827,77.374,1
finops-budget-069-00168,2026-06-17,project-09,cloud-sql,us-east1,prod,backend,latency,68.748,8.162,0.315,92.194,67.576,0
finops-budget-069-00169,2026-06-18,project-10,compute,asia-south1,prod,data,security,80.981,11.164,0.625,250.104,100,1
finops-budget-069-00170,2026-06-19,project-18,bigquery,global,dev,backend,quality,36.934,16.384,0.337,100.051,77.542,1
finops-budget-069-00171,2026-06-20,project-10,bigquery,europe-west1,prod,finops,latency,76.484,11.256,0.571,60.221,81.801,1
finops-budget-069-00172,2026-06-21,project-07,vertex-ai,asia-south1,prod,mlops,quality,39.731,5.695,0.449,106.94,58.505,0
finops-budget-069-00173,2026-06-22,project-21,cloud-run,us-central1,sandbox,data,reliability,54.181,6.085,0.433,154.088,70.788,0
finops-budget-069-00174,2026-06-23,project-24,bigquery,us-central1,prod,finops,cost,28.473,11.181,0.5,195.543,82.071,1
finops-budget-069-00175,2026-06-24,project-19,vertex-ai,global,sandbox,platform,security,0.0,6.123,0.456,108.545,46.076,0
finops-budget-069-00176,2026-06-25,project-17,cloud-run,europe-west1,prod,backend,cost,59.774,16.061,0.575,241.143,100,1
finops-budget-069-00177,2026-06-26,project-20,cloud-sql,us-east1,prod,platform,reliability,76.611,7.833,0.491,98.431,76.63,1
finops-budget-069-00178,2026-06-27,project-20,pubsub,global,dev,data,quality,74.683,10.159,0.354,158.939,85.412,1
finops-budget-069-00179,2026-06-28,project-01,compute,global,staging,security,reliability,33.481,7.475,0.903,160.509,84.173,1
finops-budget-069-00180,2026-06-29,project-17,cloud-run,us-east1,dev,platform,security,12.508,9.184,0.638,97.104,62.298,0
finops-budget-069-00181,2026-01-01,project-19,pubsub,global,dev,security,cost,26.603,8.554,0.401,91.054,56.584,1
finops-budget-069-00182,2026-01-02,project-15,bigquery,europe-west1,sandbox,platform,quality,49.128,7.476,0.715,140.854,80.205,1
finops-budget-069-00183,2026-01-03,project-15,cloud-sql,global,prod,finops,security,62.276,9.939,0.441,233.867,94.528,1
finops-budget-069-00184,2026-01-04,project-07,cloud-sql,us-central1,dev,platform,quality,61.1,4.488,0.641,138.026,74.421,1
finops-budget-069-00185,2026-01-05,project-19,vertex-ai,asia-south1,dev,security,cost,23.922,4.82,0.323,181.641,57.414,0
finops-budget-069-00186,2026-01-06,project-23,vertex-ai,asia-south1,staging,mlops,security,58.587,3.535,0.671,107.57,67.926,0
finops-budget-069-00187,2026-01-07,project-13,bigquery,us-east1,dev,backend,cost,39.543,5.817,0.551,140.111,67.131,0
finops-budget-069-00188,2026-01-08,project-01,bigquery,asia-south1,sandbox,mlops,reliability,39.171,6.706,0.376,73.932,53.299,0
finops-budget-069-00189,2026-01-09,project-01,compute,europe-west1,dev,data,security,56.194,10.989,0.632,117.719,84.596,1
finops-budget-069-00190,2026-01-10,project-22,gke,us-east1,sandbox,backend,reliability,45.999,10.665,0.271,140.323,70.933,1
finops-budget-069-00191,2026-01-11,project-01,cloud-sql,us-central1,dev,finops,latency,37.892,9.857,0.678,45.161,66.578,1
finops-budget-069-00192,2026-01-12,project-22,cloud-sql,europe-west1,prod,platform,reliability,58.6,11.592,0.523,195.148,94.322,1
finops-budget-069-00193,2026-01-13,project-06,cloud-run,us-central1,dev,security,quality,50.378,6.3,0.542,134.928,70.979,0
finops-budget-069-00194,2026-01-14,project-20,pubsub,us-central1,staging,finops,cost,53.976,8.095,0.374,137.253,70.886,1
finops-budget-069-00195,2026-01-15,project-20,compute,us-central1,prod,security,quality,62.299,3.625,0.402,47.217,51.219,0
finops-budget-069-00196,2026-01-16,project-13,compute,global,prod,backend,reliability,80.704,11.639,0.486,52.704,80.1,1
finops-budget-069-00197,2026-01-17,project-07,cloud-sql,asia-south1,sandbox,backend,reliability,36.048,12.391,0.459,120.009,75.095,1
finops-budget-069-00198,2026-01-18,project-10,pubsub,europe-west1,staging,platform,reliability,31.593,13.407,0.866,120.097,90.165,1
finops-budget-069-00199,2026-01-19,project-14,vertex-ai,europe-west1,prod,platform,quality,73.016,8.755,0.649,157.244,91.63,1
finops-budget-069-00200,2026-01-20,project-19,pubsub,us-central1,dev,data,reliability,38.996,8.0,0.79,106.887,75.553,1
finops-budget-069-00201,2026-01-21,project-05,compute,us-central1,sandbox,data,reliability,20.639,9.799,0.677,186.748,81.017,1
finops-budget-069-00202,2026-01-22,project-05,pubsub,us-central1,prod,platform,cost,70.058,11.294,0.705,177.126,100,1
finops-budget-069-00203,2026-01-23,project-16,gke,europe-west1,prod,finops,reliability,95.824,8.734,0.406,167.135,92.502,1
finops-budget-069-00204,2026-01-24,project-20,vertex-ai,us-east1,dev,mlops,cost,41.98,9.303,0.663,121.281,77.292,1
finops-budget-069-00205,2026-01-25,project-02,cloud-sql,global,dev,platform,cost,47.206,19.941,0.424,168.105,100,1
finops-budget-069-00206,2026-01-26,project-14,gke,us-east1,prod,platform,quality,36.746,8.062,0.469,92.232,61.538,1
finops-budget-069-00207,2026-01-27,project-22,cloud-sql,us-central1,staging,mlops,quality,22.838,4.493,0.497,80.42,47.6,0
finops-budget-069-00208,2026-01-28,project-11,cloud-sql,asia-south1,sandbox,data,cost,39.001,13.975,0.55,129.562,84.403,1
finops-budget-069-00209,2026-01-29,project-18,compute,europe-west1,prod,finops,quality,64.599,5.578,0.43,143.822,71.649,1
finops-budget-069-00210,2026-01-30,project-04,cloud-run,us-east1,staging,data,security,62.027,5.773,0.587,160.087,79.071,1
finops-budget-069-00211,2026-01-31,project-11,cloud-run,us-east1,dev,data,cost,26.277,8.209,0.655,92.175,64.718,0
finops-budget-069-00212,2026-02-01,project-02,cloud-run,asia-south1,prod,mlops,security,108.369,6.26,0.627,190.586,100,1
finops-budget-069-00213,2026-02-02,project-11,cloud-sql,global,staging,backend,quality,68.989,5.108,0.773,214.702,94.431,1
finops-budget-069-00214,2026-02-03,project-09,cloud-run,global,dev,data,latency,22.849,14.58,0.611,150.256,85.314,1
finops-budget-069-00215,2026-02-04,project-16,gke,europe-west1,prod,security,security,76.505,15.33,0.149,106.46,83.287,1
finops-budget-069-00216,2026-02-05,project-08,cloud-sql,us-east1,staging,finops,quality,28.531,15.203,0.56,94.069,78.778,1
finops-budget-069-00217,2026-02-06,project-08,cloud-run,us-east1,prod,backend,latency,76.456,8.667,0.439,13.632,64.336,1
finops-budget-069-00218,2026-02-07,project-18,vertex-ai,asia-south1,staging,mlops,reliability,47.186,7.349,0.232,149.458,63.579,0
finops-budget-069-00219,2026-02-08,project-20,vertex-ai,asia-south1,prod,security,latency,75.113,6.054,0.533,155.038,81.68,1
