record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,retraining_needed
mlops-drift-033-00035,2026-02-04,project-04,pubsub,asia-south1,staging,data,security,46.743,11.779,0.7,105.333,83.705,1
mlops-drift-033-00036,2026-02-05,project-06,pubsub,global,prod,data,cost,71.124,11.192,0.603,92.774,85.643,1
mlops-drift-033-00037,2026-02-06,project-24,bigquery,us-east1,staging,data,quality,31.849,5.22,0.839,139.815,73.082,0
mlops-drift-033-00038,2026-02-07,project-11,cloud-run,us-central1,prod,backend,security,82.437,17.526,0.607,170.274,100,1
mlops-drift-033-00039,2026-02-08,project-22,gke,us-central1,prod,data,quality,48.981,11.628,0.475,186.442,88.09,1
mlops-drift-033-00040,2026-02-09,project-04,cloud-sql,global,dev,security,security,62.125,6.214,0.79,79.885,75.543,0
mlops-drift-033-00041,2026-02-10,project-03,gke,us-central1,staging,security,cost,48.384,17.212,0.459,0.0,73.161,0
mlops-drift-033-00042,2026-02-11,project-09,cloud-sql,asia-south1,prod,security,security,82.468,8.671,0.694,116.906,90.435,1
mlops-drift-033-00043,2026-02-12,project-21,cloud-run,global,staging,security,latency,26.385,8.899,0.567,138.08,69.981,1
mlops-drift-033-00044,2026-02-13,project-17,pubsub,us-east1,sandbox,platform,cost,38.911,15.641,0.461,155.024,88.857,1
mlops-drift-033-00045,2026-02-14,project-17,gke,global,dev,mlops,security,63.647,10.691,0.483,149.317,85.903,1
mlops-drift-033-00046,2026-02-15,project-05,bigquery,us-east1,prod,finops,reliability,30.191,10.554,0.669,82.502,70.639,1
mlops-drift-033-00047,2026-02-16,project-11,pubsub,us-central1,prod,data,latency,68.163,7.105,0.428,137.068,75.404,1
mlops-drift-033-00048,2026-02-17,project-23,bigquery,global,prod,platform,reliability,83.76,11.924,0.407,116.875,88.428,1
mlops-drift-033-00049,2026-02-18,project-08,gke,asia-south1,prod,platform,security,80.949,5.982,0.611,65.298,73.198,0
mlops-drift-033-00050,2026-02-19,project-23,cloud-sql,us-central1,prod,backend,quality,78.247,8.264,0.387,167.986,84.712,1
mlops-drift-033-00051,2026-02-20,project-08,pubsub,asia-south1,prod,finops,quality,54.969,10.36,0.413,62.222,66.942,1
mlops-drift-033-00052,2026-02-21,project-20,gke,us-east1,sandbox,platform,reliability,35.093,23.419,0.386,109.156,96.355,1
mlops-drift-033-00053,2026-02-22,project-02,cloud-sql,europe-west1,prod,data,quality,69.018,9.718,0.254,83.071,67.836,1
mlops-drift-033-00054,2026-02-23,project-05,vertex-ai,europe-west1,staging,finops,reliability,50.956,15.08,0.36,170.411,90.473,1
mlops-drift-033-00055,2026-02-24,project-10,cloud-run,us-central1,staging,security,cost,47.084,7.352,0.504,92.941,64.828,0
mlops-drift-033-00056,2026-02-25,project-22,vertex-ai,europe-west1,staging,backend,latency,21.865,3.372,0.212,87.689,35.729,0
mlops-drift-033-00057,2026-02-26,project-24,vertex-ai,us-east1,dev,backend,quality,40.611,3.783,0.533,190.744,69.513,1
mlops-drift-033-00058,2026-02-27,project-10,cloud-run,global,dev,data,latency,13.358,13.885,0.749,70.127,73.515,0
mlops-drift-033-00059,2026-02-28,project-23,pubsub,us-central1,prod,security,reliability,67.196,19.751,0.71,110.39,100,1
mlops-drift-033-00060,2026-03-01,project-03,gke,europe-west1,prod,data,cost,72.698,34.872,0.769,116.387,100,1
mlops-drift-033-00061,2026-03-02,project-20,bigquery,us-east1,prod,platform,quality,22.648,7.361,0.659,67.075,57.949,0
mlops-drift-033-00062,2026-03-03,project-08,cloud-sql,global,sandbox,platform,cost,41.508,10.465,0.853,144.398,89.859,1
mlops-drift-033-00063,2026-03-04,project-12,gke,europe-west1,dev,security,reliability,37.464,11.105,0.553,139.773,78.763,1
mlops-drift-033-00064,2026-03-05,project-04,bigquery,us-central1,sandbox,platform,latency,0.0,6.706,0.419,107.966,46.057,0
mlops-drift-033-00065,2026-03-06,project-10,cloud-sql,global,dev,mlops,latency,37.094,6.434,0.434,91.302,56.5,0
mlops-drift-033-00066,2026-03-07,project-21,cloud-run,us-east1,prod,backend,security,52.028,29.977,0.447,102.914,100,1
mlops-drift-033-00067,2026-03-08,project-13,gke,global,prod,platform,security,43.821,10.386,0.406,154.373,76.294,1
mlops-drift-033-00068,2026-03-09,project-17,bigquery,us-east1,prod,backend,security,72.556,11.583,0.648,127.874,93.75,1
mlops-drift-033-00069,2026-03-10,project-17,gke,us-central1,dev,platform,reliability,17.613,10.099,1.061,199.012,95.886,1
mlops-drift-033-00070,2026-03-11,project-18,pubsub,europe-west1,prod,finops,cost,48.327,8.782,0.477,46.598,60.896,1
mlops-drift-033-00071,2026-03-12,project-02,cloud-sql,asia-south1,sandbox,backend,cost,51.853,8.039,0.623,30.25,63.123,0
mlops-drift-033-00072,2026-03-13,project-22,bigquery,global,staging,security,cost,13.142,15.019,0.601,157.126,83.593,1
mlops-drift-033-00073,2026-03-14,project-05,cloud-run,europe-west1,dev,security,cost,47.781,8.365,0.145,238.717,76.13,1
mlops-drift-033-00074,2026-03-15,project-18,cloud-sql,asia-south1,sandbox,mlops,reliability,37.671,32.312,0.364,143.949,100,1
mlops-drift-033-00075,2026-03-16,project-22,bigquery,us-central1,dev,platform,latency,47.53,15.684,0.683,139.479,97.477,1
mlops-drift-033-00076,2026-03-17,project-24,bigquery,us-east1,dev,data,latency,32.318,11.789,0.383,180.877,78.602,1
mlops-drift-033-00077,2026-03-18,project-07,cloud-run,global,sandbox,security,reliability,70.278,10.23,0.767,18.704,78.04,1
mlops-drift-033-00078,2026-03-19,project-19,pubsub,us-central1,dev,security,security,38.078,9.709,0.508,135.836,73.571,1
mlops-drift-033-00079,2026-03-20,project-14,vertex-ai,global,dev,data,quality,54.193,5.356,0.892,25.648,66.425,1
mlops-drift-033-00080,2026-03-21,project-21,compute,asia-south1,staging,security,reliability,34.855,5.869,0.359,16.317,40.838,0
mlops-drift-033-00081,2026-03-22,project-06,pubsub,asia-south1,sandbox,mlops,security,30.126,6.306,0.376,101.399,53.205,0
mlops-drift-033-00082,2026-03-23,project-02,pubsub,us-central1,sandbox,platform,reliability,31.706,6.473,0.756,104.986,67.971,1
mlops-drift-033-00083,2026-03-24,project-22,gke,global,prod,platform,latency,64.373,3.927,0.47,96.047,62.15,0
mlops-drift-033-00084,2026-03-25,project-02,compute,europe-west1,sandbox,platform,security,37.585,4.871,0.681,94.334,62.112,1
mlops-drift-033-00085,2026-03-26,project-13,gke,us-central1,prod,finops,security,30.018,8.967,0.605,149.476,74.403,1
mlops-drift-033-00086,2026-03-27,project-23,pubsub,us-central1,prod,platform,reliability,75.326,11.603,0.579,141.249,94.302,1
mlops-drift-033-00087,2026-03-28,project-20,cloud-run,global,prod,mlops,quality,55.228,11.334,0.869,104.916,91.491,1
mlops-drift-033-00088,2026-03-29,project-12,cloud-sql,global,prod,mlops,reliability,80.008,5.953,0.414,163.192,80.182,1
mlops-drift-033-00089,2026-03-30,project-03,cloud-run,global,staging,mlops,cost,33.916,6.453,0.563,100.959,61.356,0
mlops-drift-033-00090,2026-03-31,project-07,bigquery,europe-west1,prod,mlops,security,60.222,9.87,0.666,169.251,92.1,1
mlops-drift-033-00091,2026-04-01,project-17,bigquery,global,dev,data,security,23.31,8.176,0.412,137.758,61.746,0
mlops-drift-033-00092,2026-04-02,project-21,compute,global,dev,finops,reliability,36.291,12.545,0.589,108.296,78.382,1
mlops-drift-033-00093,2026-04-03,project-14,cloud-sql,us-central1,staging,platform,cost,51.153,7.451,1.034,77.433,82.772,1
mlops-drift-033-00094,2026-04-04,project-15,vertex-ai,asia-south1,staging,data,security,29.32,7.97,0.616,111.99,66.751,1
mlops-drift-033-00095,2026-04-05,project-14,bigquery,asia-south1,prod,security,quality,45.998,15.68,0.707,118.928,94.775,1
mlops-drift-033-00096,2026-04-06,project-15,pubsub,global,prod,finops,reliability,74.748,6.063,0.418,197.649,83.763,1
mlops-drift-033-00097,2026-04-07,project-15,cloud-sql,us-east1,staging,platform,reliability,30.79,10.343,0.559,152.921,76.776,1
mlops-drift-033-00098,2026-04-08,project-16,compute,us-east1,prod,platform,latency,63.195,4.069,0.658,55.277,62.704,0
mlops-drift-033-00099,2026-04-09,project-13,cloud-sql,us-east1,staging,platform,reliability,34.726,6.789,0.414,232.425,76.38,1
mlops-drift-033-00100,2026-04-10,project-17,pubsub,us-east1,staging,security,cost,36.651,18.323,0.465,144.917,92.99,1
mlops-drift-033-00101,2026-04-11,project-09,bigquery,europe-west1,dev,mlops,reliability,49.735,11.942,0.575,152.987,87.708,1
mlops-drift-033-00102,2026-04-12,project-14,bigquery,us-central1,sandbox,platform,latency,41.19,9.841,0.541,235.58,90.669,1
mlops-drift-033-00103,2026-04-13,project-05,bigquery,us-east1,sandbox,security,cost,30.946,10.03,0.459,140.941,70.853,1
mlops-drift-033-00104,2026-04-14,project-08,bigquery,global,staging,mlops,quality,37.178,12.288,0.669,185.403,92.137,1
mlops-drift-033-00105,2026-04-15,project-14,cloud-run,us-east1,dev,platform,cost,22.578,30.992,0.567,117.36,100,1
mlops-drift-033-00106,2026-04-16,project-14,compute,us-east1,staging,platform,reliability,53.775,7.374,0.485,208.087,83.348,1
mlops-drift-033-00107,2026-04-17,project-17,cloud-run,us-east1,prod,finops,reliability,75.647,7.454,0.337,168.137,80.184,1
mlops-drift-033-00108,2026-04-18,project-22,gke,us-central1,prod,mlops,cost,79.289,4.284,0.824,28.351,70.722,0
mlops-drift-033-00109,2026-04-19,project-23,vertex-ai,us-central1,sandbox,mlops,latency,38.029,7.708,0.234,134.191,59.055,1
mlops-drift-033-00110,2026-04-20,project-11,compute,asia-south1,prod,security,security,36.906,10.681,0.699,27.961,66.382,0
mlops-drift-033-00111,2026-04-21,project-08,vertex-ai,us-central1,staging,platform,quality,80.468,10.592,0.561,45.831,79.197,1
mlops-drift-033-00112,2026-04-22,project-01,gke,asia-south1,prod,data,security,60.611,6.319,0.689,187.008,87.345,1
mlops-drift-033-00113,2026-04-23,project-08,compute,asia-south1,prod,mlops,reliability,87.925,4.503,0.734,139.837,87.364,1
mlops-drift-033-00114,2026-04-24,project-02,cloud-sql,us-central1,dev,data,quality,23.67,9.745,0.248,148.825,61.406,0
mlops-drift-033-00115,2026-04-25,project-05,cloud-run,europe-west1,prod,platform,reliability,61.11,21.522,0.318,160.767,100,1
mlops-drift-033-00116,2026-04-26,project-15,gke,global,staging,platform,reliability,20.817,5.058,0.309,119.619,47.347,0
mlops-drift-033-00117,2026-04-27,project-08,cloud-sql,us-east1,prod,finops,security,50.552,9.424,0.635,56.8,70.191,0
mlops-drift-033-00118,2026-04-28,project-03,compute,us-east1,dev,finops,reliability,24.935,8.108,0.587,167.977,72.688,1
mlops-drift-033-00119,2026-04-29,project-12,cloud-sql,europe-west1,dev,backend,latency,37.338,6.445,0.494,242.018,80.691,1
mlops-drift-033-00120,2026-04-30,project-12,vertex-ai,europe-west1,sandbox,backend,quality,27.784,12.433,0.668,131.088,81.232,1
mlops-drift-033-00121,2026-05-01,project-16,vertex-ai,us-east1,staging,platform,quality,63.836,15.006,0.71,105.944,97.657,1
mlops-drift-033-00122,2026-05-02,project-23,pubsub,us-central1,prod,data,cost,41.101,19.069,0.433,62.874,83.204,1
mlops-drift-033-00123,2026-05-03,project-15,bigquery,global,dev,security,security,43.691,14.573,0.673,96.982,86.994,1
mlops-drift-033-00124,2026-05-04,project-06,pubsub,europe-west1,sandbox,security,cost,46.819,10.349,0.724,114.415,82.56,1
mlops-drift-033-00125,2026-05-05,project-14,vertex-ai,global,sandbox,data,reliability,36.031,3.626,0.792,131.806,68.013,1
mlops-drift-033-00126,2026-05-06,project-23,gke,global,staging,mlops,reliability,41.654,9.136,0.398,135.607,69.602,1
mlops-drift-033-00127,2026-05-07,project-22,compute,us-east1,prod,finops,security,86.177,2.734,0.535,79.972,66.929,1
mlops-drift-033-00128,2026-05-08,project-23,pubsub,europe-west1,prod,data,security,60.584,6.74,0.122,163.045,64.978,0
mlops-drift-033-00129,2026-05-09,project-15,pubsub,us-east1,prod,security,reliability,45.393,6.328,0.603,195.973,80.337,1
mlops-drift-033-00130,2026-05-10,project-12,compute,global,dev,security,reliability,10.456,18.211,0.605,80.655,79.089,1
mlops-drift-033-00131,2026-05-11,project-14,gke,us-central1,prod,finops,quality,97.569,10.304,0.565,45.991,84.674,1
mlops-drift-033-00132,2026-05-12,project-07,bigquery,asia-south1,dev,data,cost,57.263,7.967,0.313,73.632,60.325,1
mlops-drift-033-00133,2026-05-13,project-04,cloud-run,us-east1,staging,mlops,reliability,54.918,17.784,0.485,122.045,95.491,1
mlops-drift-033-00134,2026-05-14,project-24,pubsub,europe-west1,prod,platform,reliability,88.818,8.819,0.39,0.0,65.314,0
mlops-drift-033-00135,2026-05-15,project-23,cloud-sql,europe-west1,dev,security,latency,0.0,4.215,0.598,19.739,33.644,0
mlops-drift-033-00136,2026-05-16,project-22,compute,us-east1,staging,security,quality,47.193,8.57,0.23,144.765,65.676,1
mlops-drift-033-00137,2026-05-17,project-02,pubsub,europe-west1,prod,backend,security,48.314,21.941,0.646,43.152,97.009,1
mlops-drift-033-00138,2026-05-18,project-14,cloud-sql,asia-south1,staging,data,cost,46.587,7.764,0.626,123.314,74.315,1
mlops-drift-033-00139,2026-05-19,project-22,vertex-ai,global,dev,security,latency,36.987,8.347,0.59,95.361,66.979,1
mlops-drift-033-00140,2026-05-20,project-24,bigquery,us-central1,dev,finops,reliability,28.199,7.718,0.62,106.481,65.107,0
mlops-drift-033-00141,2026-05-21,project-16,pubsub,asia-south1,prod,mlops,reliability,63.427,10.065,0.555,281.675,100,1
mlops-drift-033-00142,2026-05-22,project-20,cloud-run,us-east1,sandbox,mlops,quality,60.159,11.667,0.569,150.385,90.125,1
mlops-drift-033-00143,2026-05-23,project-21,cloud-run,europe-west1,prod,backend,quality,86.862,15.827,0.509,39.953,90.973,1
mlops-drift-033-00144,2026-05-24,project-18,gke,asia-south1,prod,platform,quality,83.134,4.339,0.401,200.229,82.456,1
mlops-drift-033-00145,2026-05-25,project-17,cloud-sql,us-east1,prod,mlops,latency,55.842,9.835,0.485,88.765,72.413,1
mlops-drift-033-00146,2026-05-26,project-23,bigquery,us-central1,prod,security,latency,40.865,8.86,0.312,227.453,79.066,1
mlops-drift-033-00147,2026-05-27,project-04,gke,us-central1,dev,data,security,65.808,14.133,0.389,154.742,92.191,1
mlops-drift-033-00148,2026-05-28,project-16,cloud-sql,us-east1,prod,mlops,latency,62.761,10.706,0.814,185.497,100,1
mlops-drift-033-00149,2026-05-29,project-10,pubsub,us-central1,prod,mlops,reliability,68.895,7.442,0.693,113.868,82.339,1
mlops-drift-033-00150,2026-05-30,project-21,pubsub,global,dev,security,cost,48.071,9.569,0.459,58.757,63.786,0
mlops-drift-033-00151,2026-05-31,project-24,cloud-sql,europe-west1,prod,backend,cost,67.999,12.735,0.793,129.165,100,1
mlops-drift-033-00152,2026-06-01,project-12,compute,us-central1,prod,data,latency,56.129,11.098,0.433,140.112,81.128,1
mlops-drift-033-00153,2026-06-02,project-04,pubsub,us-east1,dev,backend,security,61.025,14.386,0.467,2.138,71.583,0
mlops-drift-033-00154,2026-06-03,project-18,pubsub,global,sandbox,finops,reliability,65.425,7.244,0.753,90.859,79.407,1
mlops-drift-033-00155,2026-06-04,project-05,vertex-ai,us-east1,staging,mlops,quality,26.837,13.055,0.497,119.765,74.715,0
mlops-drift-033-00156,2026-06-05,project-21,bigquery,us-central1,staging,finops,cost,39.101,6.77,0.489,115.341,63.418,0
mlops-drift-033-00157,2026-06-06,project-11,compute,us-east1,staging,finops,reliability,25.093,13.98,0.503,132.988,78.402,1
mlops-drift-033-00158,2026-06-07,project-08,cloud-sql,europe-west1,prod,data,reliability,79.876,9.418,0.645,167.063,96.87,1
mlops-drift-033-00159,2026-06-08,project-17,vertex-ai,us-central1,staging,security,security,10.931,12.778,0.783,152.898,83.344,1
mlops-drift-033-00160,2026-06-09,project-19,pubsub,global,dev,backend,reliability,24.021,6.274,0.665,74.487,57.184,0
mlops-drift-033-00161,2026-06-10,project-09,compute,us-central1,prod,security,latency,71.332,10.202,0.643,134.525,90.894,1
mlops-drift-033-00162,2026-06-11,project-21,gke,us-central1,staging,backend,security,55.349,22.184,0.422,89.463,98.952,1
mlops-drift-033-00163,2026-06-12,project-09,cloud-sql,europe-west1,prod,mlops,cost,57.568,10.744,0.771,184.273,99.076,1
mlops-drift-033-00164,2026-06-13,project-17,gke,us-east1,sandbox,security,quality,44.14,8.274,0.615,209.557,86.84,1
mlops-drift-033-00165,2026-06-14,project-24,bigquery,europe-west1,staging,finops,latency,32.54,8.252,0.375,127.304,62.334,0
mlops-drift-033-00166,2026-06-15,project-06,gke,us-central1,prod,security,quality,73.907,4.599,0.273,94.619,59.952,0
mlops-drift-033-00167,2026-06-16,project-04,vertex-ai,europe-west1,dev,mlops,cost,41.62,19.428,0.37,82.002,84.808,1
mlops-drift-033-00168,2026-06-17,project-22,bigquery,europe-west1,dev,backend,reliability,50.856,7.799,0.684,20.569,62.937,0
mlops-drift-033-00169,2026-06-18,project-09,cloud-run,europe-west1,dev,mlops,latency,37.163,17.47,0.493,62.538,80.146,1
mlops-drift-033-00170,2026-06-19,project-24,bigquery,us-central1,prod,data,quality,72.847,5.249,0.594,131.628,77.73,1
mlops-drift-033-00171,2026-06-20,project-04,cloud-run,us-central1,dev,backend,quality,52.012,10.949,0.388,79.821,68.972,0
mlops-drift-033-00172,2026-06-21,project-14,gke,asia-south1,dev,backend,latency,97.654,8.136,0.618,194.04,100,1
mlops-drift-033-00173,2026-06-22,project-05,vertex-ai,europe-west1,prod,finops,cost,64.102,7.299,0.608,136.968,80.721,1
mlops-drift-033-00174,2026-06-23,project-03,cloud-sql,us-central1,prod,security,cost,42.034,13.141,0.357,175.771,83.503,1
mlops-drift-033-00175,2026-06-24,project-10,bigquery,global,prod,mlops,security,37.089,5.738,0.412,153.285,63.144,0
mlops-drift-033-00176,2026-06-25,project-20,compute,europe-west1,prod,platform,latency,69.507,8.575,0.734,61.337,78.971,1
mlops-drift-033-00177,2026-06-26,project-22,compute,us-central1,dev,finops,latency,52.244,11.046,0.586,79.561,76.172,1
mlops-drift-033-00178,2026-06-27,project-10,gke,us-east1,staging,data,latency,28.062,14.138,0.549,139.153,82.319,1
mlops-drift-033-00179,2026-06-28,project-03,cloud-run,asia-south1,staging,mlops,quality,28.787,9.547,0.306,136.273,62.935,1
mlops-drift-033-00180,2026-06-29,project-13,cloud-sql,us-east1,dev,backend,quality,80.045,9.94,0.654,84.541,86.428,1
mlops-drift-033-00181,2026-01-01,project-14,compute,asia-south1,staging,data,latency,36.774,5.562,0.21,124.297,51.326,0
mlops-drift-033-00182,2026-01-02,project-08,cloud-sql,asia-south1,sandbox,backend,cost,67.914,3.894,0.552,101.244,66.941,0
mlops-drift-033-00183,2026-01-03,project-10,pubsub,us-east1,prod,data,latency,67.818,10.554,0.441,163.619,87.658,1
mlops-drift-033-00184,2026-01-04,project-11,cloud-run,global,dev,security,reliability,55.142,6.893,0.576,195.362,84.034,1
mlops-drift-033-00185,2026-01-05,project-12,vertex-ai,us-east1,dev,backend,quality,37.465,12.621,0.435,81.541,69.678,1
mlops-drift-033-00186,2026-01-06,project-02,bigquery,europe-west1,dev,mlops,security,45.087,9.676,0.663,106.308,77.066,1
mlops-drift-033-00187,2026-01-07,project-03,gke,us-east1,prod,data,latency,60.697,11.046,0.266,85.551,68.804,1
mlops-drift-033-00188,2026-01-08,project-06,pubsub,us-east1,staging,finops,latency,38.867,4.08,0.599,226.672,77.145,1
mlops-drift-033-00189,2026-01-09,project-15,pubsub,us-central1,staging,security,security,34.944,9.395,0.572,119.926,71.661,0
mlops-drift-033-00190,2026-01-10,project-15,compute,europe-west1,sandbox,mlops,cost,21.619,11.804,0.631,77.998,68.569,1
mlops-drift-033-00191,2026-01-11,project-19,compute,europe-west1,prod,backend,reliability,55.821,3.965,0.306,113.474,56.047,0
mlops-drift-033-00192,2026-01-12,project-13,bigquery,asia-south1,prod,finops,cost,69.073,26.204,0.87,138.163,100,1
mlops-drift-033-00193,2026-01-13,project-14,cloud-sql,us-central1,sandbox,data,security,40.304,5.336,0.466,77.144,54.117,0
mlops-drift-033-00194,2026-01-14,project-22,gke,europe-west1,dev,data,security,33.161,11.133,0.435,90.725,66.039,1
mlops-drift-033-00195,2026-01-15,project-08,vertex-ai,us-east1,staging,mlops,reliability,15.004,10.906,0.826,71.298,70.006,1
mlops-drift-033-00196,2026-01-16,project-13,vertex-ai,asia-south1,staging,finops,reliability,59.668,11.0,0.516,107.076,80.226,1
mlops-drift-033-00197,2026-01-17,project-21,cloud-sql,europe-west1,prod,backend,reliability,96.223,8.263,0.461,111.392,85.338,1
mlops-drift-033-00198,2026-01-18,project-18,gke,us-east1,prod,platform,security,84.3,9.295,0.53,107.574,85.431,1
mlops-drift-033-00199,2026-01-19,project-13,gke,us-central1,staging,mlops,latency,20.18,18.785,0.656,54.79,81.845,1
mlops-drift-033-00200,2026-01-20,project-23,bigquery,europe-west1,prod,data,cost,76.905,9.448,0.426,185.664,90.948,1
mlops-drift-033-00201,2026-01-21,project-03,compute,us-central1,prod,backend,quality,58.241,6.922,0.492,67.545,63.606,1
mlops-drift-033-00202,2026-01-22,project-17,cloud-sql,global,dev,security,security,11.499,7.881,0.465,116.695,55.707,0
mlops-drift-033-00203,2026-01-23,project-09,cloud-sql,us-east1,sandbox,finops,security,38.064,9.917,0.592,104.378,72.404,0
mlops-drift-033-00204,2026-01-24,project-20,cloud-sql,us-central1,dev,platform,security,26.72,4.449,0.678,144.75,64.572,0
mlops-drift-033-00205,2026-01-25,project-01,compute,us-east1,prod,platform,reliability,61.928,13.348,0.709,117.134,94.717,1
mlops-drift-033-00206,2026-01-26,project-11,vertex-ai,europe-west1,staging,mlops,quality,47.457,19.744,0.598,61.607,92.594,1
mlops-drift-033-00207,2026-01-27,project-17,vertex-ai,asia-south1,sandbox,data,cost,53.927,23.413,0.695,172.295,100,1
mlops-drift-033-00208,2026-01-28,project-19,bigquery,asia-south1,dev,data,latency,33.311,8.813,0.653,123.119,73.032,1
mlops-drift-033-00209,2026-01-29,project-12,pubsub,us-central1,prod,finops,latency,57.535,4.289,0.746,108.031,72.009,1
mlops-drift-033-00210,2026-01-30,project-21,vertex-ai,us-east1,sandbox,platform,cost,36.254,10.289,0.744,106.739,78.303,1
mlops-drift-033-00211,2026-01-31,project-23,compute,us-east1,prod,finops,quality,42.508,5.971,0.412,124.007,61.314,1
mlops-drift-033-00212,2026-02-01,project-10,pubsub,us-east1,staging,finops,latency,32.435,10.134,0.487,151.628,74.156,0
mlops-drift-033-00213,2026-02-02,project-18,compute,global,prod,platform,security,95.366,10.059,0.522,202.212,100,1
mlops-drift-033-00214,2026-02-03,project-06,gke,asia-south1,prod,mlops,reliability,74.286,6.8,0.535,129.105,79.42,1
mlops-drift-033-00215,2026-02-04,project-21,pubsub,us-east1,staging,security,quality,28.05,8.196,0.46,161.923,68.655,1
mlops-drift-033-00216,2026-02-05,project-23,bigquery,europe-west1,dev,data,latency,39.688,9.702,0.562,160.112,79.548,1
mlops-drift-033-00217,2026-02-06,project-22,cloud-sql,global,dev,security,quality,18.05,11.842,0.474,190.35,78.298,1
