record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,risk_detected
cloud-security-017-00124,2026-05-04,project-09,vertex-ai,europe-west1,dev,security,latency,83.784,13.244,0.734,121.912,100,1
cloud-security-017-00125,2026-05-05,project-13,gke,europe-west1,dev,backend,quality,63.769,14.398,0.56,124.282,93.639,1
cloud-security-017-00126,2026-05-06,project-07,pubsub,us-east1,prod,security,latency,63.472,6.844,0.424,80.963,64.832,1
cloud-security-017-00127,2026-05-07,project-21,bigquery,us-east1,prod,data,quality,68.335,7.766,0.235,155.716,72.972,1
cloud-security-017-00128,2026-05-08,project-24,cloud-run,asia-south1,dev,finops,cost,68.066,11.07,0.738,55.133,83.523,1
cloud-security-017-00129,2026-05-09,project-11,gke,global,dev,mlops,reliability,63.898,6.867,0.5,96.059,69.896,1
cloud-security-017-00130,2026-05-10,project-09,cloud-sql,us-east1,prod,mlops,reliability,49.936,9.415,0.584,64.622,69.31,0
cloud-security-017-00131,2026-05-11,project-08,cloud-sql,europe-west1,prod,finops,security,46.936,14.154,0.853,114.875,96.061,1
cloud-security-017-00132,2026-05-12,project-16,bigquery,europe-west1,sandbox,security,reliability,75.369,9.759,0.504,128.906,85.589,1
cloud-security-017-00133,2026-05-13,project-08,cloud-run,us-central1,staging,backend,reliability,41.504,23.652,0.42,120.67,100,1
cloud-security-017-00134,2026-05-14,project-20,cloud-run,asia-south1,sandbox,backend,cost,48.971,10.597,0.636,146.201,85.447,1
cloud-security-017-00135,2026-05-15,project-16,gke,europe-west1,dev,data,cost,57.019,4.17,0.379,181.181,69.374,0
cloud-security-017-00136,2026-05-16,project-03,cloud-sql,global,prod,data,quality,29.756,15.86,0.519,156.166,88.36,1
cloud-security-017-00137,2026-05-17,project-10,cloud-sql,asia-south1,staging,data,latency,32.566,8.618,0.351,87.947,56.617,0
cloud-security-017-00138,2026-05-18,project-01,bigquery,us-east1,prod,backend,cost,62.385,15.047,0.663,90.858,93.4,1
cloud-security-017-00139,2026-05-19,project-03,cloud-run,europe-west1,dev,backend,reliability,76.718,14.266,0.485,182.676,100,1
cloud-security-017-00140,2026-05-20,project-04,cloud-sql,europe-west1,prod,mlops,security,58.908,5.934,0.543,120.931,71.105,1
cloud-security-017-00141,2026-05-21,project-09,pubsub,europe-west1,sandbox,data,security,54.241,8.234,0.523,128.416,75.229,1
cloud-security-017-00142,2026-05-22,project-15,cloud-run,global,staging,backend,latency,42.896,3.454,0.466,199.639,68.497,1
cloud-security-017-00143,2026-05-23,project-12,pubsub,us-east1,staging,finops,security,21.687,10.071,0.434,57.496,54.664,0
cloud-security-017-00144,2026-05-24,project-06,cloud-sql,global,prod,backend,security,54.664,6.598,0.327,144.138,66.993,0
cloud-security-017-00145,2026-05-25,project-04,cloud-run,us-east1,dev,finops,security,67.229,12.392,0.393,128.838,84.989,1
cloud-security-017-00146,2026-05-26,project-14,cloud-sql,us-central1,prod,platform,quality,24.262,13.245,0.614,77.211,72.147,1
cloud-security-017-00147,2026-05-27,project-09,cloud-run,us-east1,prod,backend,security,84.276,5.903,0.392,19.355,59.813,1
cloud-security-017-00148,2026-05-28,project-14,vertex-ai,asia-south1,prod,finops,quality,49.106,9.04,0.656,92.862,74.783,1
cloud-security-017-00149,2026-05-29,project-16,compute,global,dev,data,cost,36.871,8.085,0.736,92.559,71.028,0
cloud-security-017-00150,2026-05-30,project-14,pubsub,asia-south1,dev,backend,latency,56.513,5.395,0.425,174.278,72.658,1
cloud-security-017-00151,2026-05-31,project-02,cloud-run,us-central1,staging,platform,security,36.413,9.487,0.885,0.0,65.856,1
cloud-security-017-00152,2026-06-01,project-23,cloud-run,europe-west1,sandbox,platform,cost,42.315,5.223,0.753,100.843,68.059,1
cloud-security-017-00153,2026-06-02,project-08,compute,global,dev,data,cost,64.12,13.865,0.469,90.119,84.351,1
cloud-security-017-00154,2026-06-03,project-09,vertex-ai,us-east1,sandbox,security,quality,61.323,8.036,0.673,50.452,71.126,1
cloud-security-017-00155,2026-06-04,project-09,pubsub,us-east1,prod,security,security,65.397,7.941,0.331,159.119,76.208,1
cloud-security-017-00156,2026-06-05,project-19,cloud-sql,europe-west1,sandbox,platform,reliability,36.048,5.968,0.474,166.382,67.396,0
cloud-security-017-00157,2026-06-06,project-15,bigquery,asia-south1,dev,finops,latency,36.507,7.944,0.527,39.409,55.506,0
cloud-security-017-00158,2026-06-07,project-22,compute,asia-south1,prod,backend,quality,97.653,12.541,0.531,135.348,100,1
cloud-security-017-00159,2026-06-08,project-14,vertex-ai,europe-west1,dev,backend,quality,72.524,19.162,0.493,44.866,93.893,1
cloud-security-017-00160,2026-06-09,project-21,compute,us-central1,dev,finops,latency,43.847,5.003,0.651,214.058,81.022,1
cloud-security-017-00161,2026-06-10,project-03,bigquery,asia-south1,dev,platform,reliability,60.583,11.667,0.515,97.294,80.641,1
cloud-security-017-00162,2026-06-11,project-04,cloud-run,global,dev,security,cost,1.553,8.694,0.272,126.817,48.844,0
cloud-security-017-00163,2026-06-12,project-07,cloud-sql,us-central1,dev,mlops,cost,41.253,13.342,0.425,82.703,72.506,1
cloud-security-017-00164,2026-06-13,project-02,vertex-ai,global,sandbox,data,latency,17.692,10.183,0.187,205.9,66.525,0
cloud-security-017-00165,2026-06-14,project-24,pubsub,europe-west1,staging,data,reliability,45.398,16.156,0.532,110.763,88.36,1
cloud-security-017-00166,2026-06-15,project-05,cloud-sql,asia-south1,prod,backend,security,48.877,8.342,0.76,115.936,80.079,1
cloud-security-017-00167,2026-06-16,project-17,cloud-run,global,sandbox,mlops,quality,48.741,12.068,0.717,122.83,88.226,1
cloud-security-017-00168,2026-06-17,project-18,gke,us-east1,dev,finops,cost,27.929,12.6,0.52,217.967,89.162,1
cloud-security-017-00169,2026-06-18,project-14,cloud-run,global,sandbox,platform,cost,52.665,3.213,0.479,57.446,51.072,0
cloud-security-017-00170,2026-06-19,project-16,compute,global,prod,data,reliability,99.867,3.757,0.427,194.787,87.071,1
cloud-security-017-00171,2026-06-20,project-01,gke,europe-west1,prod,mlops,cost,39.122,3.437,0.39,99.004,49.8,0
cloud-security-017-00172,2026-06-21,project-22,compute,us-east1,staging,mlops,cost,56.182,8.483,0.492,154.241,79.171,1
cloud-security-017-00173,2026-06-22,project-09,compute,asia-south1,staging,data,reliability,60.461,7.95,0.82,94.651,82.215,1
cloud-security-017-00174,2026-06-23,project-01,compute,europe-west1,prod,security,reliability,70.892,15.941,0.615,27.323,87.517,1
cloud-security-017-00175,2026-06-24,project-10,vertex-ai,us-central1,staging,finops,cost,49.313,10.973,0.529,143.165,82.256,1
cloud-security-017-00176,2026-06-25,project-17,vertex-ai,asia-south1,prod,mlops,cost,65.906,6.815,0.347,85.669,63.607,0
cloud-security-017-00177,2026-06-26,project-07,compute,us-central1,prod,mlops,security,44.183,13.521,0.569,72.835,77.55,1
cloud-security-017-00178,2026-06-27,project-23,pubsub,us-central1,dev,platform,reliability,45.615,12.514,0.545,91.426,77.573,1
cloud-security-017-00179,2026-06-28,project-04,cloud-run,europe-west1,prod,mlops,latency,74.247,5.723,0.691,44.417,70.003,0
cloud-security-017-00180,2026-06-29,project-09,pubsub,europe-west1,dev,data,cost,59.123,12.288,0.503,116.19,83.914,1
cloud-security-017-00181,2026-01-01,project-07,cloud-run,europe-west1,prod,data,reliability,56.318,6.215,0.798,231.475,95.9,1
cloud-security-017-00182,2026-01-02,project-14,gke,us-east1,prod,backend,cost,66.189,17.073,0.276,149.214,94.424,1
cloud-security-017-00183,2026-01-03,project-01,cloud-sql,us-east1,prod,data,security,84.916,10.876,0.707,76.888,91.056,1
cloud-security-017-00184,2026-01-04,project-08,cloud-run,global,prod,platform,reliability,17.572,8.637,0.341,115.982,55.152,0
cloud-security-017-00185,2026-01-05,project-05,gke,europe-west1,staging,data,quality,44.52,3.458,0.684,135.067,67.288,1
cloud-security-017-00186,2026-01-06,project-02,bigquery,us-east1,sandbox,data,cost,33.776,8.846,1.004,52.02,75.189,1
cloud-security-017-00187,2026-01-07,project-24,vertex-ai,global,sandbox,security,cost,11.061,18.949,0.505,118.482,83.039,1
cloud-security-017-00188,2026-01-08,project-18,gke,asia-south1,prod,security,cost,44.697,7.625,0.296,26.416,47.648,0
cloud-security-017-00189,2026-01-09,project-09,cloud-run,us-east1,dev,data,security,20.403,9.482,0.533,95.215,61.806,1
cloud-security-017-00190,2026-01-10,project-02,cloud-run,europe-west1,sandbox,finops,reliability,36.565,15.059,0.362,134.981,80.29,1
cloud-security-017-00191,2026-01-11,project-22,bigquery,asia-south1,prod,security,cost,73.356,11.709,0.707,27.901,81.809,1
cloud-security-017-00192,2026-01-12,project-10,cloud-run,asia-south1,dev,finops,latency,66.456,11.654,0.62,158.301,95.238,1
cloud-security-017-00193,2026-01-13,project-12,cloud-run,europe-west1,prod,platform,quality,7.389,4.273,0.548,31.684,36.357,0
cloud-security-017-00194,2026-01-14,project-03,cloud-sql,asia-south1,staging,platform,quality,38.658,13.388,0.623,187.315,93.891,1
cloud-security-017-00195,2026-01-15,project-05,pubsub,asia-south1,prod,mlops,latency,43.806,7.866,0.679,117.838,74.636,1
cloud-security-017-00196,2026-01-16,project-06,gke,us-east1,prod,security,cost,49.412,8.019,0.264,225.917,78.191,1
cloud-security-017-00197,2026-01-17,project-18,vertex-ai,us-central1,prod,mlops,security,67.701,6.535,0.66,199.451,91.13,1
cloud-security-017-00198,2026-01-18,project-20,cloud-sql,europe-west1,prod,finops,security,73.622,15.018,0.619,231.168,100,1
cloud-security-017-00199,2026-01-19,project-06,cloud-sql,europe-west1,prod,security,quality,80.214,7.719,0.496,63.206,72.663,1
cloud-security-017-00200,2026-01-20,project-16,bigquery,global,prod,backend,latency,45.18,5.414,0.656,31.685,56.026,0
cloud-security-017-00201,2026-01-21,project-20,vertex-ai,us-east1,dev,security,reliability,57.868,14.245,0.685,179.272,100,1
cloud-security-017-00202,2026-01-22,project-05,cloud-run,us-east1,staging,mlops,reliability,15.556,9.847,0.793,164.762,80.204,1
cloud-security-017-00203,2026-01-23,project-14,compute,us-central1,prod,finops,latency,64.925,13.147,0.73,179.176,100,1
cloud-security-017-00204,2026-01-24,project-15,gke,europe-west1,prod,platform,latency,83.743,17.266,0.563,115.598,100,1
cloud-security-017-00205,2026-01-25,project-18,vertex-ai,asia-south1,prod,platform,cost,67.548,17.872,0.397,175.072,100,1
cloud-security-017-00206,2026-01-26,project-09,compute,global,dev,backend,latency,37.708,5.603,0.541,165.601,69.357,0
cloud-security-017-00207,2026-01-27,project-11,cloud-sql,europe-west1,sandbox,security,cost,69.309,9.081,0.71,132.113,89.564,1
cloud-security-017-00208,2026-01-28,project-20,cloud-sql,asia-south1,dev,backend,reliability,35.959,12.204,0.582,0.0,61.432,0
cloud-security-017-00209,2026-01-29,project-02,pubsub,us-central1,sandbox,backend,security,79.662,7.388,0.639,169.804,92.248,1
cloud-security-017-00210,2026-01-30,project-05,gke,europe-west1,dev,mlops,quality,106.332,5.171,0.835,141.687,99.17,1
cloud-security-017-00211,2026-01-31,project-17,pubsub,global,sandbox,platform,latency,39.253,11.376,0.533,119.276,76.332,1
cloud-security-017-00212,2026-02-01,project-13,cloud-sql,us-central1,prod,finops,security,50.99,7.915,0.544,117.13,72.436,1
cloud-security-017-00213,2026-02-02,project-21,compute,europe-west1,prod,data,latency,90.859,10.343,0.865,140.552,100,1
cloud-security-017-00214,2026-02-03,project-06,pubsub,europe-west1,prod,mlops,latency,89.416,12.706,0.1,206.015,94.487,1
cloud-security-017-00215,2026-02-04,project-16,cloud-run,us-east1,dev,mlops,latency,38.529,19.092,0.638,37.866,85.885,1
cloud-security-017-00216,2026-02-05,project-15,cloud-sql,us-east1,dev,data,latency,25.342,11.477,0.826,75.694,75.598,1
cloud-security-017-00217,2026-02-06,project-09,compute,global,prod,data,quality,40.718,8.429,0.825,84.139,75.064,1
cloud-security-017-00218,2026-02-07,project-06,vertex-ai,global,prod,backend,cost,53.894,11.556,0.762,88.32,85.377,1
cloud-security-017-00219,2026-02-08,project-12,cloud-run,global,prod,data,security,55.784,7.902,0.345,210.025,80.666,1
cloud-security-017-00220,2026-02-09,project-13,cloud-run,us-central1,dev,finops,security,0.0,22.563,0.809,102.948,95.975,1
