record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,risk_detected
cloud-security-087-00064,2026-03-05,project-06,pubsub,asia-south1,dev,platform,cost,37.22,7.613,0.0,132.542,50.12,0
cloud-security-087-00065,2026-03-06,project-13,vertex-ai,us-central1,prod,backend,reliability,87.246,6.102,0.449,108.778,76.353,1
cloud-security-087-00066,2026-03-07,project-21,bigquery,us-central1,dev,data,reliability,50.179,18.789,0.425,234.978,100,1
cloud-security-087-00067,2026-03-08,project-17,vertex-ai,us-east1,prod,security,security,45.506,7.941,0.418,138.643,69.305,1
cloud-security-087-00068,2026-03-09,project-06,gke,us-east1,sandbox,backend,quality,15.685,11.199,0.539,165.558,74.63,1
cloud-security-087-00069,2026-03-10,project-02,bigquery,global,prod,platform,security,74.032,9.923,0.446,164.469,88.66,1
cloud-security-087-00070,2026-03-11,project-16,vertex-ai,asia-south1,dev,backend,security,63.056,10.133,0.673,243.808,100,1
cloud-security-087-00071,2026-03-12,project-09,pubsub,asia-south1,dev,finops,cost,51.373,5.12,0.643,88.74,65.373,1
cloud-security-087-00072,2026-03-13,project-16,cloud-sql,europe-west1,dev,mlops,reliability,66.208,12.425,0.657,44.365,81.629,1
cloud-security-087-00073,2026-03-14,project-17,vertex-ai,europe-west1,dev,mlops,security,46.02,13.807,0.424,146.729,84.561,1
cloud-security-087-00074,2026-03-15,project-15,compute,europe-west1,dev,backend,quality,49.685,10.818,0.586,202.024,92.604,1
cloud-security-087-00075,2026-03-16,project-07,pubsub,us-east1,dev,finops,cost,37.027,10.284,0.753,197.046,92.046,1
cloud-security-087-00076,2026-03-17,project-08,vertex-ai,europe-west1,dev,finops,quality,49.633,18.34,0.532,56.469,87.02,1
cloud-security-087-00077,2026-03-18,project-18,pubsub,global,staging,security,security,53.912,5.658,0.802,92.675,73.656,1
cloud-security-087-00078,2026-03-19,project-01,bigquery,global,dev,platform,latency,41.815,9.47,0.461,50.171,60.184,1
cloud-security-087-00079,2026-03-20,project-23,gke,us-central1,staging,finops,reliability,10.237,8.64,0.652,178.398,72.579,1
cloud-security-087-00080,2026-03-21,project-15,compute,global,sandbox,mlops,cost,10.68,8.309,0.718,63.204,57.473,0
cloud-security-087-00081,2026-03-22,project-15,cloud-sql,asia-south1,dev,mlops,reliability,27.564,14.67,0.696,4.279,68.861,0
cloud-security-087-00082,2026-03-23,project-04,cloud-sql,us-central1,dev,data,reliability,22.89,8.166,0.361,201.715,69.117,0
cloud-security-087-00083,2026-03-24,project-23,cloud-sql,global,prod,platform,reliability,52.604,6.786,0.197,174.442,66.58,1
cloud-security-087-00084,2026-03-25,project-15,compute,us-central1,dev,mlops,quality,45.627,4.975,0.575,107.117,63.324,0
cloud-security-087-00085,2026-03-26,project-03,cloud-sql,europe-west1,sandbox,security,cost,37.477,7.598,0.618,204.754,82.336,1
cloud-security-087-00086,2026-03-27,project-01,pubsub,global,staging,security,latency,51.388,7.599,0.546,67.962,64.738,1
cloud-security-087-00087,2026-03-28,project-05,compute,us-central1,staging,mlops,reliability,45.075,6.694,0.407,101.911,60.503,1
cloud-security-087-00088,2026-03-29,project-13,cloud-sql,asia-south1,staging,platform,reliability,49.532,4.432,0.457,0.0,43.673,0
cloud-security-087-00089,2026-03-30,project-05,pubsub,europe-west1,dev,data,quality,50.385,6.605,0.793,199.176,89.848,1
cloud-security-087-00090,2026-03-31,project-21,gke,us-east1,prod,security,reliability,57.685,5.304,0.431,124.821,65.854,0
cloud-security-087-00091,2026-04-01,project-05,gke,us-central1,dev,data,cost,50.487,5.688,0.569,130.701,69.918,1
cloud-security-087-00092,2026-04-02,project-14,pubsub,global,prod,finops,latency,52.347,7.877,0.538,198.851,84.53,1
cloud-security-087-00093,2026-04-03,project-07,vertex-ai,us-central1,prod,mlops,latency,98.176,5.543,0.569,77.847,78.563,1
cloud-security-087-00094,2026-04-04,project-17,bigquery,us-east1,sandbox,security,reliability,17.646,11.531,0.643,89.244,68.602,1
cloud-security-087-00095,2026-04-05,project-23,pubsub,asia-south1,prod,platform,latency,81.333,11.397,0.826,132.145,100,1
cloud-security-087-00096,2026-04-06,project-20,compute,europe-west1,prod,mlops,reliability,66.695,11.136,0.417,81.338,75.784,1
cloud-security-087-00097,2026-04-07,project-17,compute,us-central1,dev,security,quality,41.104,15.318,0.721,46.898,82.203,1
cloud-security-087-00098,2026-04-08,project-08,vertex-ai,us-east1,dev,data,cost,23.214,7.93,0.672,77.65,61.472,1
cloud-security-087-00099,2026-04-09,project-24,bigquery,global,prod,backend,security,71.609,4.712,0.294,161.65,69.922,1
cloud-security-087-00100,2026-04-10,project-15,pubsub,us-east1,prod,data,security,50.218,9.273,0.885,160.104,93.537,1
cloud-security-087-00101,2026-04-11,project-01,vertex-ai,asia-south1,staging,security,latency,26.033,8.106,0.782,159.46,78.65,1
cloud-security-087-00102,2026-04-12,project-06,cloud-run,us-east1,staging,mlops,quality,47.439,13.582,0.338,176.271,85.831,1
cloud-security-087-00103,2026-04-13,project-21,gke,europe-west1,sandbox,backend,reliability,47.333,4.77,0.623,143.914,70.489,1
cloud-security-087-00104,2026-04-14,project-24,compute,us-east1,sandbox,platform,security,49.827,7.305,0.676,120.846,75.768,0
cloud-security-087-00105,2026-04-15,project-05,cloud-sql,europe-west1,staging,security,latency,50.423,9.615,0.419,187.971,82.16,1
cloud-security-087-00106,2026-04-16,project-05,cloud-run,europe-west1,prod,finops,cost,92.293,6.959,0.744,69.536,84.721,1
cloud-security-087-00107,2026-04-17,project-04,compute,us-east1,prod,security,quality,74.531,10.849,0.525,135.092,89.476,1
cloud-security-087-00108,2026-04-18,project-19,compute,global,prod,backend,quality,102.28,9.953,0.521,98.609,91.637,1
cloud-security-087-00109,2026-04-19,project-20,compute,global,prod,backend,latency,49.354,9.418,0.489,53.719,64.198,0
cloud-security-087-00110,2026-04-20,project-10,gke,global,sandbox,security,latency,32.541,17.835,0.871,133.824,100,1
cloud-security-087-00111,2026-04-21,project-23,cloud-sql,europe-west1,dev,data,security,34.104,11.354,0.895,138.98,90.022,1
cloud-security-087-00112,2026-04-22,project-23,gke,global,sandbox,security,quality,69.501,5.568,0.448,164.032,76.919,1
cloud-security-087-00113,2026-04-23,project-13,vertex-ai,europe-west1,prod,security,cost,71.794,10.383,0.75,148.361,97.241,1
cloud-security-087-00114,2026-04-24,project-18,compute,us-east1,prod,finops,reliability,56.621,20.346,0.917,162.342,100,1
cloud-security-087-00115,2026-04-25,project-07,pubsub,global,prod,finops,security,64.447,5.697,0.256,106.254,60.305,0
cloud-security-087-00116,2026-04-26,project-21,bigquery,asia-south1,sandbox,security,security,31.586,7.051,0.164,132.535,52.575,0
cloud-security-087-00117,2026-04-27,project-21,cloud-sql,europe-west1,sandbox,security,latency,15.099,14.616,0.397,72.874,63.911,1
cloud-security-087-00118,2026-04-28,project-17,compute,us-east1,prod,platform,cost,87.174,7.785,0.528,183.966,93.984,1
cloud-security-087-00119,2026-04-29,project-09,vertex-ai,europe-west1,prod,data,security,60.346,4.551,0.379,110.976,61.189,0
cloud-security-087-00120,2026-04-30,project-22,cloud-sql,us-central1,sandbox,mlops,latency,63.251,2.659,0.39,151.294,64.056,0
cloud-security-087-00121,2026-05-01,project-03,pubsub,us-east1,sandbox,security,security,46.748,3.546,0.574,97.462,58.939,0
cloud-security-087-00122,2026-05-02,project-20,gke,asia-south1,staging,mlops,reliability,70.74,8.414,0.671,186.825,95.122,1
cloud-security-087-00123,2026-05-03,project-12,vertex-ai,asia-south1,staging,security,reliability,61.135,5.297,0.501,74.424,62.145,0
cloud-security-087-00124,2026-05-04,project-03,cloud-sql,us-central1,dev,mlops,security,28.203,8.022,0.481,54.362,53.352,0
cloud-security-087-00125,2026-05-05,project-06,vertex-ai,europe-west1,prod,mlops,reliability,80.335,6.652,0.279,72.98,64.046,0
cloud-security-087-00126,2026-05-06,project-01,vertex-ai,europe-west1,prod,platform,security,13.136,7.218,0.511,285.727,80.993,1
cloud-security-087-00127,2026-05-07,project-19,bigquery,us-east1,prod,mlops,reliability,101.528,5.495,0.574,143.243,89.336,1
cloud-security-087-00128,2026-05-08,project-17,cloud-run,us-east1,prod,finops,cost,51.738,5.191,0.439,122.354,63.429,0
cloud-security-087-00129,2026-05-09,project-11,cloud-sql,europe-west1,prod,data,latency,31.342,11.684,0.768,161.026,88.595,1
cloud-security-087-00130,2026-05-10,project-13,cloud-sql,global,staging,backend,latency,43.82,11.476,0.92,167.612,98.758,1
cloud-security-087-00131,2026-05-11,project-22,pubsub,us-east1,sandbox,finops,reliability,62.328,7.812,0.509,177.62,83.761,1
cloud-security-087-00132,2026-05-12,project-02,gke,global,staging,mlops,latency,56.551,13.613,0.674,23.447,78.566,1
cloud-security-087-00133,2026-05-13,project-03,vertex-ai,global,prod,security,cost,74.929,8.449,0.516,95.758,77.964,1
cloud-security-087-00134,2026-05-14,project-12,cloud-run,global,prod,security,security,61.256,4.519,0.306,86.375,55.29,0
cloud-security-087-00135,2026-05-15,project-15,bigquery,europe-west1,dev,backend,security,31.503,20.506,0.487,83.374,88.077,1
cloud-security-087-00136,2026-05-16,project-20,bigquery,global,prod,mlops,security,59.823,4.425,0.151,10.427,38.069,0
cloud-security-087-00137,2026-05-17,project-08,gke,global,prod,platform,reliability,88.028,11.969,0.57,126.605,97.151,1
cloud-security-087-00138,2026-05-18,project-17,compute,europe-west1,dev,finops,reliability,68.956,5.267,0.288,67.383,56.331,0
cloud-security-087-00139,2026-05-19,project-01,bigquery,asia-south1,staging,platform,cost,49.918,17.35,0.616,107.197,95.148,1
cloud-security-087-00140,2026-05-20,project-11,vertex-ai,us-central1,prod,data,security,42.611,8.177,0.418,172.955,73.846,1
cloud-security-087-00141,2026-05-21,project-17,cloud-sql,global,sandbox,data,reliability,23.211,12.972,0.084,108.104,57.097,0
cloud-security-087-00142,2026-05-22,project-23,gke,us-east1,prod,data,cost,57.331,8.172,0.714,38.78,69.779,1
cloud-security-087-00143,2026-05-23,project-01,bigquery,global,prod,security,security,84.049,10.484,0.39,162.58,91.239,1
cloud-security-087-00144,2026-05-24,project-22,vertex-ai,global,prod,backend,reliability,59.422,5.463,0.338,77.083,56.616,0
cloud-security-087-00145,2026-05-25,project-15,bigquery,europe-west1,dev,platform,security,51.176,21.772,0.554,184.164,100,1
cloud-security-087-00146,2026-05-26,project-02,pubsub,asia-south1,sandbox,security,security,45.096,7.983,0.655,145.328,78.529,1
cloud-security-087-00147,2026-05-27,project-01,pubsub,us-central1,prod,security,cost,97.436,13.755,0.556,75.933,96.731,1
cloud-security-087-00148,2026-05-28,project-07,pubsub,us-central1,prod,mlops,latency,52.13,10.368,0.353,40.44,60.69,1
cloud-security-087-00149,2026-05-29,project-03,cloud-sql,global,dev,mlops,security,30.327,13.158,0.644,86.74,76.506,1
cloud-security-087-00150,2026-05-30,project-10,pubsub,europe-west1,prod,mlops,reliability,58.171,6.464,0.613,156.419,79.709,1
cloud-security-087-00151,2026-05-31,project-23,cloud-sql,global,sandbox,platform,reliability,51.757,13.4,0.459,23.768,68.913,1
cloud-security-087-00152,2026-06-01,project-23,gke,us-east1,prod,finops,quality,72.583,5.204,0.386,43.881,57.456,0
cloud-security-087-00153,2026-06-02,project-06,cloud-sql,us-east1,prod,platform,reliability,56.576,14.258,0.692,113.441,93.834,1
cloud-security-087-00154,2026-06-03,project-15,vertex-ai,us-central1,dev,security,quality,51.924,8.304,0.529,207.439,86.316,1
cloud-security-087-00155,2026-06-04,project-19,cloud-sql,global,prod,platform,security,62.055,14.605,0.499,61.187,82.186,1
cloud-security-087-00156,2026-06-05,project-17,compute,us-central1,staging,mlops,latency,28.763,9.765,0.41,136.234,67.07,0
cloud-security-087-00157,2026-06-06,project-09,gke,asia-south1,sandbox,security,security,22.447,4.463,0.899,159.222,72.955,1
cloud-security-087-00158,2026-06-07,project-18,bigquery,europe-west1,dev,data,security,29.659,15.807,0.533,79.887,77.569,1
cloud-security-087-00159,2026-06-08,project-09,vertex-ai,asia-south1,prod,data,cost,53.027,10.836,0.731,102.979,84.446,1
cloud-security-087-00160,2026-06-09,project-23,vertex-ai,global,prod,finops,cost,91.71,8.871,0.764,250.36,100,1
cloud-security-087-00161,2026-06-10,project-19,gke,asia-south1,staging,data,latency,29.949,8.342,0.729,84.468,67.78,1
cloud-security-087-00162,2026-06-11,project-21,gke,us-east1,staging,mlops,security,43.864,12.148,0.209,46.733,57.828,0
cloud-security-087-00163,2026-06-12,project-24,gke,europe-west1,prod,data,cost,80.098,7.299,0.676,156.56,91.557,1
cloud-security-087-00164,2026-06-13,project-10,cloud-run,asia-south1,dev,finops,security,59.071,9.275,0.476,223.086,91.51,1
cloud-security-087-00165,2026-06-14,project-13,compute,us-east1,prod,security,cost,57.068,18.954,0.587,137.668,100,1
cloud-security-087-00166,2026-06-15,project-23,cloud-sql,asia-south1,prod,finops,reliability,80.309,10.287,0.415,163.977,90.549,1
cloud-security-087-00167,2026-06-16,project-02,gke,asia-south1,staging,security,cost,65.721,6.091,0.961,89.02,83.832,1
cloud-security-087-00168,2026-06-17,project-21,cloud-run,global,sandbox,mlops,reliability,71.742,5.478,0.584,82.759,70.401,0
cloud-security-087-00169,2026-06-18,project-23,cloud-run,us-central1,dev,security,reliability,73.027,11.797,0.362,206.083,95.81,1
cloud-security-087-00170,2026-06-19,project-09,gke,asia-south1,staging,backend,quality,47.565,3.793,0.424,138.824,60.583,0
cloud-security-087-00171,2026-06-20,project-04,compute,global,staging,backend,quality,45.571,9.534,0.449,129.404,72.782,0
cloud-security-087-00172,2026-06-21,project-07,pubsub,us-east1,prod,backend,latency,93.408,15.964,0.726,181.377,100,1
cloud-security-087-00173,2026-06-22,project-08,compute,europe-west1,dev,backend,reliability,28.708,13.012,0.722,157.953,88.714,1
cloud-security-087-00174,2026-06-23,project-05,bigquery,us-east1,prod,data,latency,77.731,4.594,0.462,71.771,64.562,0
cloud-security-087-00175,2026-06-24,project-22,compute,us-central1,prod,finops,reliability,74.733,11.031,0.554,128.633,90.045,1
cloud-security-087-00176,2026-06-25,project-16,compute,us-central1,prod,security,security,79.555,6.302,0.553,64.327,71.285,1
cloud-security-087-00177,2026-06-26,project-06,cloud-run,us-east1,staging,finops,latency,96.539,7.058,0.954,44.892,90.194,1
cloud-security-087-00178,2026-06-27,project-10,cloud-run,asia-south1,staging,backend,cost,50.807,7.689,0.655,69.384,68.767,1
cloud-security-087-00179,2026-06-28,project-22,cloud-sql,us-central1,prod,finops,reliability,64.968,4.582,0.616,112.328,71.371,0
cloud-security-087-00180,2026-06-29,project-19,compute,europe-west1,dev,platform,reliability,35.995,5.152,0.64,155.169,69.648,1
cloud-security-087-00181,2026-01-01,project-03,pubsub,us-east1,dev,data,latency,40.881,13.409,0.579,141.958,86.563,1
cloud-security-087-00182,2026-01-02,project-09,compute,global,prod,finops,quality,40.979,8.702,0.892,143.051,86.729,1
cloud-security-087-00183,2026-01-03,project-12,pubsub,us-east1,staging,platform,security,41.733,17.602,0.725,143.573,100,1
cloud-security-087-00184,2026-01-04,project-02,vertex-ai,europe-west1,sandbox,finops,cost,15.403,9.383,0.459,125.02,61.582,1
cloud-security-087-00185,2026-01-05,project-17,gke,europe-west1,sandbox,platform,cost,58.715,10.255,0.491,123.932,79.737,1
cloud-security-087-00186,2026-01-06,project-10,bigquery,asia-south1,dev,finops,reliability,17.905,11.512,0.61,51.256,61.953,0
cloud-security-087-00187,2026-01-07,project-01,cloud-run,us-central1,sandbox,security,reliability,50.439,6.166,0.564,160.816,75.233,1
cloud-security-087-00188,2026-01-08,project-19,cloud-sql,asia-south1,prod,security,security,62.309,6.773,0.568,214.974,88.842,1
cloud-security-087-00189,2026-01-09,project-19,cloud-sql,global,sandbox,platform,cost,68.265,7.426,0.794,70.597,79.305,1
cloud-security-087-00190,2026-01-10,project-08,gke,global,prod,backend,reliability,57.705,14.437,0.592,163.383,98.43,1
cloud-security-087-00191,2026-01-11,project-13,vertex-ai,europe-west1,prod,data,latency,58.756,6.727,0.228,34.714,49.303,0
cloud-security-087-00192,2026-01-12,project-05,compute,europe-west1,prod,finops,security,49.957,7.909,0.505,253.387,90.567,1
cloud-security-087-00193,2026-01-13,project-22,compute,europe-west1,prod,security,security,49.355,14.021,0.761,169.399,100,1
cloud-security-087-00194,2026-01-14,project-02,compute,europe-west1,sandbox,security,cost,38.493,9.395,0.433,132.36,69.852,0
cloud-security-087-00195,2026-01-15,project-06,pubsub,us-east1,staging,platform,quality,46.719,8.202,0.325,11.703,48.571,0
cloud-security-087-00196,2026-01-16,project-19,compute,us-east1,prod,security,security,87.595,5.734,0.371,76.36,68.158,0
cloud-security-087-00197,2026-01-17,project-14,bigquery,global,prod,mlops,latency,50.969,5.012,0.627,56.47,59.714,0
cloud-security-087-00198,2026-01-18,project-22,compute,global,dev,data,cost,49.927,7.695,0.392,200.316,78.362,1
cloud-security-087-00199,2026-01-19,project-14,cloud-run,us-east1,staging,backend,quality,30.289,15.155,0.375,188.881,86.633,1
cloud-security-087-00200,2026-01-20,project-04,vertex-ai,us-central1,dev,backend,latency,58.323,3.178,0.346,194.001,68.23,1
cloud-security-087-00201,2026-01-21,project-16,compute,asia-south1,sandbox,data,latency,43.211,21.617,0.437,72.342,91.408,1
cloud-security-087-00202,2026-01-22,project-07,vertex-ai,us-east1,prod,platform,security,90.867,5.745,0.452,9.017,62.343,1
cloud-security-087-00203,2026-01-23,project-01,pubsub,us-central1,staging,backend,security,42.8,8.43,0.586,151.626,77.272,1
cloud-security-087-00204,2026-01-24,project-14,vertex-ai,europe-west1,staging,data,reliability,46.474,8.75,0.373,174.36,75.165,1
cloud-security-087-00205,2026-01-25,project-21,compute,asia-south1,dev,backend,cost,43.983,8.691,0.268,169.44,69.763,0
cloud-security-087-00206,2026-01-26,project-02,pubsub,global,prod,backend,cost,63.313,5.993,0.591,38.078,62.381,0
cloud-security-087-00207,2026-01-27,project-21,compute,us-central1,dev,backend,quality,68.573,8.415,0.0,115.536,60.485,0
cloud-security-087-00208,2026-01-28,project-22,cloud-sql,global,prod,mlops,security,64.661,12.672,0.57,111.394,88.394,1
cloud-security-087-00209,2026-01-29,project-04,pubsub,europe-west1,dev,mlops,quality,29.664,9.805,0.462,37.473,54.896,0
cloud-security-087-00210,2026-01-30,project-21,cloud-run,us-east1,sandbox,backend,reliability,64.055,6.545,0.407,123.548,69.953,1
cloud-security-087-00211,2026-01-31,project-09,vertex-ai,us-east1,staging,security,quality,29.999,16.549,0.786,172.405,100,1
cloud-security-087-00212,2026-02-01,project-21,gke,global,staging,data,quality,40.875,15.878,0.37,193.473,92.52,1
cloud-security-087-00213,2026-02-02,project-22,pubsub,asia-south1,dev,platform,latency,39.04,6.726,0.534,122.655,65.935,1
cloud-security-087-00214,2026-02-03,project-24,pubsub,europe-west1,prod,security,security,31.039,15.278,0.356,173.139,84.222,1
cloud-security-087-00215,2026-02-04,project-22,cloud-sql,global,sandbox,platform,quality,49.955,6.124,0.663,54.465,62.921,0
cloud-security-087-00216,2026-02-05,project-17,cloud-sql,europe-west1,sandbox,backend,reliability,45.955,17.013,0.269,38.366,70.791,1
cloud-security-087-00217,2026-02-06,project-11,cloud-sql,us-central1,prod,data,cost,50.539,17.185,0.688,121.27,99.552,1
cloud-security-087-00218,2026-02-07,project-14,gke,asia-south1,prod,data,quality,73.2,14.038,0.574,104.834,93.754,1
cloud-security-087-00219,2026-02-08,project-13,compute,europe-west1,prod,backend,latency,66.829,15.42,0.0,160.169,82.728,1
cloud-security-087-00220,2026-02-09,project-17,bigquery,europe-west1,prod,mlops,reliability,74.801,7.168,0.318,36.332,59.334,0
cloud-security-087-00221,2026-02-10,project-24,cloud-run,asia-south1,sandbox,finops,cost,57.485,5.823,0.42,53.339,56.185,0
