record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,incident_escalated
gke-sre-062-00024,2026-01-24,project-01,compute,asia-south1,sandbox,data,quality,39.462,15.109,0.31,86.832,72.579,1
gke-sre-062-00025,2026-01-25,project-24,vertex-ai,asia-south1,sandbox,security,cost,65.944,8.019,0.363,208.301,84.874,1
gke-sre-062-00026,2026-01-26,project-14,cloud-sql,us-central1,dev,mlops,reliability,42.004,16.831,0.27,45.639,70.079,1
gke-sre-062-00027,2026-01-27,project-12,vertex-ai,global,staging,security,quality,30.986,12.121,0.829,120.122,85.66,1
gke-sre-062-00028,2026-01-28,project-16,compute,europe-west1,sandbox,mlops,cost,59.399,4.986,0.22,109.23,56.053,0
gke-sre-062-00029,2026-01-29,project-16,gke,us-central1,prod,platform,quality,80.098,7.077,0.667,62.446,76.999,1
gke-sre-062-00030,2026-01-30,project-21,compute,us-central1,prod,security,quality,52.573,12.963,0.979,9.267,84.264,1
gke-sre-062-00031,2026-01-31,project-06,gke,europe-west1,prod,security,reliability,63.756,7.748,0.444,69.516,66.071,1
gke-sre-062-00032,2026-02-01,project-13,compute,asia-south1,staging,backend,latency,14.615,10.491,0.843,88.552,72.013,1
gke-sre-062-00033,2026-02-02,project-19,compute,us-east1,prod,data,latency,55.364,3.574,0.864,65.324,67.483,0
gke-sre-062-00034,2026-02-03,project-02,cloud-sql,us-east1,dev,backend,security,92.186,5.596,0.51,102.529,78.125,1
gke-sre-062-00035,2026-02-04,project-16,compute,us-central1,prod,finops,quality,54.734,12.186,0.767,80.406,86.162,1
gke-sre-062-00036,2026-02-05,project-03,compute,global,dev,finops,quality,34.324,12.338,0.551,176.526,85.83,1
gke-sre-062-00037,2026-02-06,project-08,compute,us-east1,dev,backend,security,27.442,9.267,0.238,96.042,53.564,0
gke-sre-062-00038,2026-02-07,project-21,cloud-sql,global,prod,platform,quality,43.593,9.623,0.566,131.98,76.768,1
gke-sre-062-00039,2026-02-08,project-07,cloud-sql,us-central1,staging,security,latency,47.941,4.638,0.495,101.069,59.666,0
gke-sre-062-00040,2026-02-09,project-01,cloud-run,asia-south1,sandbox,backend,quality,63.318,15.174,0.435,127.785,91.428,1
gke-sre-062-00041,2026-02-10,project-07,cloud-sql,europe-west1,prod,mlops,latency,71.209,9.618,0.454,56.312,71.467,1
gke-sre-062-00042,2026-02-11,project-04,pubsub,us-east1,dev,data,quality,15.281,13.629,0.307,71.673,58.347,0
gke-sre-062-00043,2026-02-12,project-06,pubsub,us-central1,prod,platform,reliability,64.114,12.931,0.601,59.017,82.254,1
gke-sre-062-00044,2026-02-13,project-03,cloud-sql,us-east1,dev,data,cost,51.848,9.383,0.724,133.247,84.812,1
gke-sre-062-00045,2026-02-14,project-04,cloud-sql,europe-west1,prod,backend,cost,63.421,14.494,0.52,153.474,96.598,1
gke-sre-062-00046,2026-02-15,project-16,gke,europe-west1,dev,finops,reliability,57.337,14.559,0.717,124.597,97.304,1
gke-sre-062-00047,2026-02-16,project-23,pubsub,europe-west1,prod,finops,latency,94.133,8.863,0.527,27.14,76.03,1
gke-sre-062-00048,2026-02-17,project-01,cloud-run,us-central1,prod,finops,reliability,74.395,9.656,0.479,100.412,79.977,1
gke-sre-062-00049,2026-02-18,project-21,bigquery,asia-south1,sandbox,backend,latency,47.083,11.897,0.532,151.196,84.908,1
gke-sre-062-00050,2026-02-19,project-06,pubsub,asia-south1,prod,finops,security,36.724,20.486,0.421,109.175,91.31,1
gke-sre-062-00051,2026-02-20,project-10,compute,europe-west1,sandbox,platform,security,64.392,5.876,0.692,114.007,77.094,1
gke-sre-062-00052,2026-02-21,project-21,cloud-sql,us-east1,prod,platform,cost,57.898,5.261,0.345,102.98,59.633,0
gke-sre-062-00053,2026-02-22,project-04,cloud-run,us-central1,dev,data,reliability,62.791,15.992,0.386,156.152,95.574,1
gke-sre-062-00054,2026-02-23,project-24,pubsub,global,prod,data,quality,46.342,7.243,0.546,107.916,67.968,1
gke-sre-062-00055,2026-02-24,project-21,gke,europe-west1,prod,security,latency,75.74,9.211,0.469,159.212,87.635,1
gke-sre-062-00056,2026-02-25,project-14,cloud-sql,europe-west1,dev,backend,cost,19.331,6.518,0.671,153.217,67.804,0
gke-sre-062-00057,2026-02-26,project-10,gke,asia-south1,dev,finops,quality,36.987,9.42,0.816,62.902,72.659,1
gke-sre-062-00058,2026-02-27,project-02,gke,europe-west1,dev,backend,reliability,54.532,14.878,0.326,141.474,85.843,1
gke-sre-062-00059,2026-02-28,project-04,cloud-sql,us-east1,sandbox,security,latency,26.201,4.1,0.557,101.864,53.087,0
gke-sre-062-00060,2026-03-01,project-14,cloud-sql,global,sandbox,security,security,23.954,7.615,0.419,43.629,47.18,0
gke-sre-062-00061,2026-03-02,project-17,pubsub,europe-west1,prod,platform,reliability,78.749,11.29,0.429,70.376,79.184,1
gke-sre-062-00062,2026-03-03,project-12,bigquery,europe-west1,dev,finops,security,56.735,13.81,0.771,163.536,100,1
gke-sre-062-00063,2026-03-04,project-21,bigquery,us-central1,prod,finops,quality,54.762,5.282,0.416,144.665,67.148,1
gke-sre-062-00064,2026-03-05,project-16,cloud-run,us-central1,prod,data,security,52.433,5.681,0.434,143.514,67.726,1
gke-sre-062-00065,2026-03-06,project-17,bigquery,europe-west1,dev,backend,reliability,33.668,5.249,0.452,85.628,52.339,0
gke-sre-062-00066,2026-03-07,project-10,bigquery,europe-west1,prod,data,reliability,64.96,6.312,0.594,99.131,72.711,1
gke-sre-062-00067,2026-03-08,project-23,pubsub,global,dev,mlops,reliability,43.813,9.128,0.536,111.747,71.69,1
gke-sre-062-00068,2026-03-09,project-06,gke,us-east1,prod,backend,reliability,85.118,17.596,0.711,141.553,100,1
gke-sre-062-00069,2026-03-10,project-17,compute,asia-south1,prod,platform,latency,52.301,17.172,0.41,87.35,85.462,1
gke-sre-062-00070,2026-03-11,project-12,pubsub,us-central1,staging,platform,security,24.487,7.745,0.535,113.832,61.968,0
gke-sre-062-00071,2026-03-12,project-17,vertex-ai,us-central1,prod,backend,latency,84.338,6.644,0.909,70.335,87.093,1
gke-sre-062-00072,2026-03-13,project-07,gke,us-east1,prod,backend,latency,58.03,10.536,0.36,157.83,80.511,1
gke-sre-062-00073,2026-03-14,project-12,cloud-sql,us-east1,prod,platform,quality,76.067,16.93,0.521,81.212,96.205,1
gke-sre-062-00074,2026-03-15,project-18,gke,asia-south1,dev,mlops,reliability,68.622,10.709,0.579,116.38,86.242,1
gke-sre-062-00075,2026-03-16,project-20,bigquery,europe-west1,sandbox,data,quality,22.869,11.178,0.936,104.671,82.111,1
gke-sre-062-00076,2026-03-17,project-07,compute,us-east1,prod,platform,security,90.337,11.33,0.236,52.186,73.925,1
gke-sre-062-00077,2026-03-18,project-13,vertex-ai,us-east1,dev,finops,latency,58.875,5.693,0.476,167.984,75.048,1
gke-sre-062-00078,2026-03-19,project-10,cloud-sql,global,prod,security,latency,90.282,7.816,0.558,125.111,87.611,1
gke-sre-062-00079,2026-03-20,project-05,bigquery,us-east1,prod,data,security,47.337,19.783,0.482,81.589,91.497,1
gke-sre-062-00080,2026-03-21,project-10,gke,europe-west1,prod,mlops,security,67.509,7.516,0.477,130.307,76.864,1
gke-sre-062-00081,2026-03-22,project-09,bigquery,asia-south1,prod,security,latency,94.231,13.438,0.393,109.633,94.079,1
gke-sre-062-00082,2026-03-23,project-04,bigquery,us-central1,dev,security,reliability,39.724,5.44,0.672,134.744,69.767,0
gke-sre-062-00083,2026-03-24,project-22,cloud-sql,us-central1,prod,mlops,latency,76.534,12.791,0.227,193.575,92.807,1
gke-sre-062-00084,2026-03-25,project-18,pubsub,us-east1,dev,data,latency,40.084,13.601,0.502,191.096,91.203,1
gke-sre-062-00085,2026-03-26,project-08,compute,europe-west1,dev,mlops,reliability,60.127,7.225,0.569,36.791,63.183,1
gke-sre-062-00086,2026-03-27,project-01,bigquery,asia-south1,dev,security,latency,60.919,8.746,0.316,194.672,81.179,1
gke-sre-062-00087,2026-03-28,project-19,gke,us-central1,sandbox,backend,reliability,89.899,6.642,0.422,108.888,77.612,1
gke-sre-062-00088,2026-03-29,project-24,gke,global,sandbox,data,cost,2.673,5.267,0.406,65.659,37.01,0
gke-sre-062-00089,2026-03-30,project-22,vertex-ai,us-east1,prod,mlops,security,88.319,34.052,0.628,154.841,100,1
gke-sre-062-00090,2026-03-31,project-05,pubsub,asia-south1,dev,backend,security,32.101,11.64,0.657,149.255,83.157,1
gke-sre-062-00091,2026-04-01,project-02,compute,us-central1,dev,backend,reliability,50.025,6.549,0.58,162.191,76.743,1
gke-sre-062-00092,2026-04-02,project-16,cloud-sql,asia-south1,prod,mlops,latency,86.549,2.853,0.658,58.955,68.577,1
gke-sre-062-00093,2026-04-03,project-13,vertex-ai,europe-west1,prod,backend,quality,86.685,10.204,0.168,173.224,85.291,1
gke-sre-062-00094,2026-04-04,project-22,gke,asia-south1,sandbox,data,security,51.665,7.541,0.521,98.833,68.327,1
gke-sre-062-00095,2026-04-05,project-21,pubsub,europe-west1,prod,mlops,quality,59.088,14.35,0.791,0.0,81.849,1
gke-sre-062-00096,2026-04-06,project-05,cloud-run,global,sandbox,platform,cost,35.554,9.003,0.643,223.199,88.506,1
gke-sre-062-00097,2026-04-07,project-02,vertex-ai,global,prod,backend,quality,81.299,6.381,0.63,104.776,80.673,1
gke-sre-062-00098,2026-04-08,project-03,compute,us-east1,prod,finops,latency,84.086,6.671,0.735,121.48,88.437,1
gke-sre-062-00099,2026-04-09,project-22,vertex-ai,us-central1,prod,data,reliability,115.937,15.957,0.285,66.975,97.553,1
gke-sre-062-00100,2026-04-10,project-14,cloud-run,asia-south1,prod,finops,quality,51.792,8.022,0.398,177.607,76.676,1
gke-sre-062-00101,2026-04-11,project-06,compute,asia-south1,staging,security,latency,29.797,18.473,0.388,14.191,69.182,1
gke-sre-062-00102,2026-04-12,project-10,gke,us-east1,dev,security,reliability,59.865,9.596,0.557,150.675,84.812,1
gke-sre-062-00103,2026-04-13,project-18,pubsub,asia-south1,dev,platform,security,16.111,9.968,0.61,116.246,67.2,1
gke-sre-062-00104,2026-04-14,project-18,vertex-ai,europe-west1,prod,finops,quality,56.497,7.49,0.477,157.37,76.895,1
gke-sre-062-00105,2026-04-15,project-15,cloud-run,europe-west1,dev,security,latency,43.363,3.867,0.284,0.0,34.14,0
gke-sre-062-00106,2026-04-16,project-22,vertex-ai,us-central1,prod,data,security,51.535,13.236,0.451,53.471,72.504,0
gke-sre-062-00107,2026-04-17,project-17,cloud-sql,global,prod,finops,reliability,98.888,4.832,0.466,182.86,88.863,1
gke-sre-062-00108,2026-04-18,project-24,vertex-ai,europe-west1,prod,backend,latency,77.691,9.288,0.321,166.707,84.41,1
gke-sre-062-00109,2026-04-19,project-14,cloud-run,us-central1,prod,platform,cost,49.997,10.339,0.556,80.403,72.809,1
gke-sre-062-00110,2026-04-20,project-20,bigquery,global,prod,platform,latency,84.221,7.686,0.796,146.241,96.598,1
gke-sre-062-00111,2026-04-21,project-04,gke,europe-west1,prod,mlops,cost,49.377,11.49,0.762,23.375,74.171,0
gke-sre-062-00112,2026-04-22,project-10,cloud-sql,us-east1,staging,security,quality,39.266,9.195,0.906,96.716,81.013,1
gke-sre-062-00113,2026-04-23,project-02,gke,asia-south1,prod,platform,latency,74.238,7.536,0.309,192.159,82.405,1
gke-sre-062-00114,2026-04-24,project-01,pubsub,us-central1,sandbox,security,cost,76.214,7.456,0.684,26.425,71.866,1
gke-sre-062-00115,2026-04-25,project-02,cloud-sql,us-central1,prod,finops,reliability,85.392,3.607,0.131,89.216,55.899,0
gke-sre-062-00116,2026-04-26,project-11,vertex-ai,us-east1,prod,security,quality,57.69,7.499,0.307,95.513,62.363,0
gke-sre-062-00117,2026-04-27,project-20,cloud-sql,europe-west1,prod,security,reliability,54.451,8.219,0.602,90.186,72.458,1
gke-sre-062-00118,2026-04-28,project-02,gke,us-east1,prod,data,quality,74.204,6.778,0.618,110.9,79.59,1
gke-sre-062-00119,2026-04-29,project-01,gke,global,staging,mlops,cost,28.456,9.155,0.414,80.192,57.506,0
gke-sre-062-00120,2026-04-30,project-11,cloud-run,asia-south1,prod,data,latency,73.615,13.645,0.506,129.429,94.189,1
gke-sre-062-00121,2026-05-01,project-16,cloud-run,us-east1,staging,backend,reliability,56.812,6.529,0.349,100.986,62.061,0
gke-sre-062-00122,2026-05-02,project-09,compute,us-central1,prod,finops,reliability,65.414,24.704,0.754,118.857,100,1
gke-sre-062-00123,2026-05-03,project-19,bigquery,global,sandbox,platform,latency,72.919,4.903,0.386,113.945,67.089,0
gke-sre-062-00124,2026-05-04,project-23,cloud-sql,asia-south1,prod,mlops,cost,25.626,8.56,0.699,160.063,76.75,1
gke-sre-062-00125,2026-05-05,project-20,pubsub,us-east1,prod,backend,reliability,52.749,7.33,0.587,77.493,67.412,0
gke-sre-062-00126,2026-05-06,project-14,bigquery,us-central1,prod,security,latency,55.612,16.842,0.527,205.424,100,1
gke-sre-062-00127,2026-05-07,project-22,pubsub,global,staging,backend,security,27.379,8.091,0.425,54.308,51.257,0
gke-sre-062-00128,2026-05-08,project-24,cloud-run,us-central1,prod,data,quality,70.579,6.159,0.608,156.3,83.147,1
gke-sre-062-00129,2026-05-09,project-04,compute,us-east1,prod,platform,cost,84.467,4.194,0.734,89.523,78.095,1
gke-sre-062-00130,2026-05-10,project-13,cloud-sql,asia-south1,dev,security,quality,71.769,7.998,0.422,153.604,80.952,1
gke-sre-062-00131,2026-05-11,project-24,bigquery,asia-south1,prod,mlops,security,38.51,20.737,0.576,125.777,100,1
gke-sre-062-00132,2026-05-12,project-10,bigquery,us-central1,prod,data,latency,20.04,5.026,0.506,155.651,59.15,0
gke-sre-062-00133,2026-05-13,project-14,pubsub,us-east1,prod,data,quality,71.592,9.491,0.503,140.151,85.247,1
gke-sre-062-00134,2026-05-14,project-17,compute,global,prod,security,latency,78.429,10.712,0.611,31.019,78.353,1
gke-sre-062-00135,2026-05-15,project-20,bigquery,us-east1,prod,finops,latency,68.769,13.1,0.545,182.049,100,1
gke-sre-062-00136,2026-05-16,project-20,gke,europe-west1,prod,mlops,security,66.632,7.888,0.937,221.859,100,1
gke-sre-062-00137,2026-05-17,project-13,bigquery,us-east1,staging,platform,reliability,42.604,6.571,0.412,151.237,66.719,1
gke-sre-062-00138,2026-05-18,project-06,gke,global,staging,backend,cost,11.445,7.063,0.797,118.834,65.711,1
gke-sre-062-00139,2026-05-19,project-21,vertex-ai,global,staging,data,latency,38.923,4.856,0.541,132.461,63.206,1
gke-sre-062-00140,2026-05-20,project-09,bigquery,europe-west1,staging,platform,cost,49.97,10.337,0.616,74.771,74.073,1
gke-sre-062-00141,2026-05-21,project-23,gke,us-east1,prod,mlops,reliability,43.544,7.931,0.359,75.314,57.294,0
gke-sre-062-00142,2026-05-22,project-11,bigquery,europe-west1,dev,mlops,reliability,38.727,15.643,0.301,64.969,70.064,1
gke-sre-062-00143,2026-05-23,project-11,compute,us-east1,sandbox,data,quality,48.653,9.213,0.741,68.779,74.491,1
gke-sre-062-00144,2026-05-24,project-17,bigquery,global,prod,platform,reliability,46.509,10.936,0.615,28.937,67.54,1
gke-sre-062-00145,2026-05-25,project-23,cloud-run,us-central1,dev,mlops,quality,55.522,3.843,0.432,148.333,65.152,0
gke-sre-062-00146,2026-05-26,project-24,vertex-ai,global,dev,backend,quality,24.294,9.705,0.563,70.512,61.136,0
gke-sre-062-00147,2026-05-27,project-11,bigquery,us-central1,prod,finops,cost,58.874,7.759,0.624,191.987,88.548,1
gke-sre-062-00148,2026-05-28,project-20,cloud-sql,us-east1,prod,security,quality,57.656,11.498,0.448,61.317,71.63,1
gke-sre-062-00149,2026-05-29,project-18,pubsub,global,staging,data,reliability,46.436,10.975,0.579,79.914,73.78,1
gke-sre-062-00150,2026-05-30,project-15,cloud-sql,global,prod,finops,cost,29.211,7.236,0.651,95.9,63.878,0
gke-sre-062-00151,2026-05-31,project-24,gke,global,sandbox,finops,cost,46.709,9.48,0.396,186.015,79.455,1
gke-sre-062-00152,2026-06-01,project-03,cloud-sql,us-east1,prod,mlops,latency,87.114,11.713,0.408,296.94,100,1
gke-sre-062-00153,2026-06-02,project-23,gke,europe-west1,staging,mlops,security,48.864,7.486,0.645,58.974,65.745,0
gke-sre-062-00154,2026-06-03,project-15,pubsub,us-east1,prod,mlops,cost,97.348,5.537,0.708,41.77,77.863,1
gke-sre-062-00155,2026-06-04,project-23,compute,asia-south1,prod,finops,reliability,33.581,6.855,0.44,95.882,57.131,0
gke-sre-062-00156,2026-06-05,project-16,compute,us-central1,dev,backend,reliability,56.475,12.64,0.289,103.965,74.536,1
gke-sre-062-00157,2026-06-06,project-01,cloud-sql,asia-south1,prod,mlops,latency,56.635,10.88,0.729,195.6,99.249,1
gke-sre-062-00158,2026-06-07,project-05,vertex-ai,europe-west1,dev,finops,quality,68.15,10.005,0.48,77.583,75.312,1
gke-sre-062-00159,2026-06-08,project-06,bigquery,global,prod,data,security,69.692,14.342,0.388,232.682,100,1
gke-sre-062-00160,2026-06-09,project-14,bigquery,asia-south1,dev,backend,cost,0.0,8.117,0.587,91.282,52.797,0
gke-sre-062-00161,2026-06-10,project-11,gke,asia-south1,dev,security,reliability,75.564,8.399,0.367,124.899,77.105,1
gke-sre-062-00162,2026-06-11,project-04,cloud-run,us-central1,dev,finops,reliability,50.332,3.994,0.602,0.0,48.006,0
gke-sre-062-00163,2026-06-12,project-10,vertex-ai,us-east1,staging,data,latency,30.763,9.127,0.328,102.955,58.558,0
gke-sre-062-00164,2026-06-13,project-03,compute,global,staging,data,quality,62.565,14.211,0.635,184.387,100,1
gke-sre-062-00165,2026-06-14,project-10,vertex-ai,asia-south1,dev,data,cost,35.794,4.087,0.125,65.248,35.955,0
gke-sre-062-00166,2026-06-15,project-19,bigquery,asia-south1,dev,data,security,47.222,6.159,0.773,205.785,87.964,1
gke-sre-062-00167,2026-06-16,project-16,cloud-run,asia-south1,prod,security,latency,66.006,4.855,0.542,86.214,65.973,0
gke-sre-062-00168,2026-06-17,project-05,cloud-sql,asia-south1,sandbox,mlops,security,44.434,17.175,0.361,185.104,95.256,1
gke-sre-062-00169,2026-06-18,project-05,cloud-run,global,prod,mlops,reliability,83.402,7.146,0.685,148.324,91.47,1
gke-sre-062-00170,2026-06-19,project-11,vertex-ai,us-east1,prod,finops,latency,99.626,8.648,0.654,67.384,87.765,1
gke-sre-062-00171,2026-06-20,project-12,cloud-run,us-central1,dev,platform,latency,34.059,7.579,0.407,66.176,53.501,0
gke-sre-062-00172,2026-06-21,project-22,cloud-run,europe-west1,sandbox,security,reliability,31.345,14.061,0.755,130.04,89.169,1
gke-sre-062-00173,2026-06-22,project-20,bigquery,us-east1,staging,data,cost,54.68,10.126,0.677,108.638,82.303,1
gke-sre-062-00174,2026-06-23,project-18,compute,asia-south1,staging,finops,cost,39.497,9.143,0.765,48.249,68.969,0
gke-sre-062-00175,2026-06-24,project-12,pubsub,europe-west1,prod,platform,quality,58.892,10.442,0.618,207.794,96.91,1
gke-sre-062-00176,2026-06-25,project-12,cloud-sql,asia-south1,prod,security,latency,70.938,7.01,0.372,206.983,84.39,1
gke-sre-062-00177,2026-06-26,project-02,gke,us-central1,prod,data,security,76.336,7.749,0.462,136.119,80.819,1
gke-sre-062-00178,2026-06-27,project-21,bigquery,asia-south1,prod,security,security,42.755,4.972,0.458,149.242,64.36,1
gke-sre-062-00179,2026-06-28,project-07,compute,us-east1,dev,data,security,36.606,17.245,0.291,175.804,88.874,1
gke-sre-062-00180,2026-06-29,project-14,pubsub,europe-west1,dev,mlops,reliability,28.175,20.633,0.91,64.468,99.256,1
gke-sre-062-00181,2026-01-01,project-12,bigquery,global,sandbox,mlops,latency,24.44,5.104,0.495,180.238,64.073,0
gke-sre-062-00182,2026-01-02,project-20,pubsub,us-central1,dev,security,latency,24.378,11.485,0.324,122.082,64.474,0
gke-sre-062-00183,2026-01-03,project-17,pubsub,us-east1,dev,backend,reliability,45.586,7.625,0.406,62.07,57.009,0
gke-sre-062-00184,2026-01-04,project-23,bigquery,us-central1,prod,mlops,latency,73.446,9.301,0.558,253.879,100,1
gke-sre-062-00185,2026-01-05,project-19,pubsub,europe-west1,staging,finops,quality,58.818,16.044,0.393,81.879,83.718,1
gke-sre-062-00186,2026-01-06,project-12,compute,us-east1,prod,data,quality,85.844,7.321,0.281,104.812,72.248,1
gke-sre-062-00187,2026-01-07,project-03,cloud-run,europe-west1,sandbox,data,reliability,64.363,5.158,0.965,123.915,86.408,1
gke-sre-062-00188,2026-01-08,project-05,cloud-run,europe-west1,sandbox,finops,cost,73.086,6.44,0.46,161.006,80.187,1
gke-sre-062-00189,2026-01-09,project-04,vertex-ai,global,sandbox,data,cost,31.336,9.384,0.577,71.03,63.417,0
gke-sre-062-00190,2026-01-10,project-18,vertex-ai,asia-south1,prod,security,quality,78.109,10.353,0.636,122.795,91.663,1
gke-sre-062-00191,2026-01-11,project-08,bigquery,europe-west1,sandbox,backend,quality,1.045,16.278,0.415,58.311,61.376,0
gke-sre-062-00192,2026-01-12,project-04,cloud-run,us-east1,staging,data,latency,70.578,5.021,0.623,80.299,69.933,1
gke-sre-062-00193,2026-01-13,project-07,cloud-sql,global,dev,data,reliability,40.642,9.544,0.411,0.0,50.879,0
gke-sre-062-00194,2026-01-14,project-01,bigquery,asia-south1,dev,mlops,security,73.094,11.713,0.676,75.649,87.605,1
gke-sre-062-00195,2026-01-15,project-14,cloud-sql,global,prod,mlops,latency,93.676,15.271,0.662,72.472,100,1
gke-sre-062-00196,2026-01-16,project-22,vertex-ai,global,prod,backend,cost,63.044,14.02,0.657,153.498,100,1
gke-sre-062-00197,2026-01-17,project-24,vertex-ai,us-east1,prod,platform,cost,83.945,7.63,0.672,171.75,95.751,1
gke-sre-062-00198,2026-01-18,project-15,vertex-ai,europe-west1,dev,platform,quality,43.776,4.911,0.546,142.889,66.729,0
gke-sre-062-00199,2026-01-19,project-15,pubsub,europe-west1,prod,finops,reliability,62.138,4.123,0.709,204.428,85.996,1
gke-sre-062-00200,2026-01-20,project-24,cloud-sql,us-east1,dev,finops,cost,7.643,5.066,0.642,107.747,52.679,0
gke-sre-062-00201,2026-01-21,project-17,compute,europe-west1,dev,mlops,security,11.227,8.621,0.521,183.061,68.977,1
gke-sre-062-00202,2026-01-22,project-12,cloud-sql,asia-south1,dev,platform,quality,54.23,11.438,0.826,50.546,81.95,1
gke-sre-062-00203,2026-01-23,project-05,bigquery,us-east1,sandbox,data,latency,71.501,7.955,0.296,126.08,72.334,1
gke-sre-062-00204,2026-01-24,project-15,cloud-sql,europe-west1,staging,platform,latency,46.36,22.763,0.61,146.484,100,1
gke-sre-062-00205,2026-01-25,project-19,cloud-run,us-east1,sandbox,platform,latency,33.276,9.256,0.313,151.082,66.232,1
gke-sre-062-00206,2026-01-26,project-02,gke,europe-west1,dev,mlops,security,39.666,9.591,0.258,112.765,61.737,0
gke-sre-062-00207,2026-01-27,project-04,gke,europe-west1,prod,finops,quality,28.912,7.887,0.452,97.187,58.515,0
gke-sre-062-00208,2026-01-28,project-21,cloud-sql,us-central1,staging,mlops,quality,57.879,9.302,0.48,64.274,68.136,1
gke-sre-062-00209,2026-01-29,project-08,bigquery,europe-west1,staging,platform,security,35.151,6.26,0.624,92.821,62.286,0
gke-sre-062-00210,2026-01-30,project-12,cloud-run,us-east1,prod,finops,latency,52.207,4.698,0.651,59.405,60.683,0
gke-sre-062-00211,2026-01-31,project-22,cloud-run,us-east1,sandbox,backend,quality,60.36,8.455,0.405,119.378,72.439,1
gke-sre-062-00212,2026-02-01,project-06,vertex-ai,asia-south1,sandbox,mlops,latency,74.13,8.095,0.563,115.97,81.451,1
gke-sre-062-00213,2026-02-02,project-22,vertex-ai,global,prod,backend,cost,78.691,18.55,0.841,0.0,100,1
gke-sre-062-00214,2026-02-03,project-01,gke,europe-west1,sandbox,data,cost,43.324,11.024,0.622,143.042,83.516,1
gke-sre-062-00215,2026-02-04,project-01,pubsub,europe-west1,prod,backend,security,76.521,11.777,0.322,99.923,80.104,1
gke-sre-062-00216,2026-02-05,project-09,vertex-ai,us-east1,prod,mlops,security,38.764,6.269,0.574,65.805,57.882,0
gke-sre-062-00217,2026-02-06,project-01,cloud-run,europe-west1,prod,finops,reliability,90.57,16.968,0.521,120.247,100,1
gke-sre-062-00218,2026-02-07,project-24,gke,asia-south1,prod,backend,reliability,49.982,10.397,0.321,174.433,78.427,1
gke-sre-062-00219,2026-02-08,project-08,gke,us-east1,prod,finops,quality,74.679,5.189,0.62,197.777,88.788,1
