record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,retraining_needed
mlops-drift-043-00033,2026-02-02,project-22,gke,us-east1,prod,mlops,security,63.137,4.873,0.413,160.27,71.296,1
mlops-drift-043-00034,2026-02-03,project-13,compute,asia-south1,staging,finops,quality,42.159,8.474,0.367,97.388,61.576,0
mlops-drift-043-00035,2026-02-04,project-17,cloud-run,us-east1,prod,data,security,49.056,5.821,0.394,178.33,70.548,0
mlops-drift-043-00036,2026-02-05,project-19,cloud-sql,global,dev,data,quality,23.731,7.189,0.511,100.815,57.667,0
mlops-drift-043-00037,2026-02-06,project-04,gke,global,prod,security,cost,67.951,4.396,0.428,149.951,70.888,1
mlops-drift-043-00038,2026-02-07,project-19,pubsub,global,prod,data,reliability,44.744,4.502,0.464,110.123,58.465,0
mlops-drift-043-00039,2026-02-08,project-14,vertex-ai,europe-west1,dev,mlops,security,65.787,11.142,0.771,147.466,97.514,1
mlops-drift-043-00040,2026-02-09,project-03,gke,europe-west1,prod,platform,security,78.971,9.075,0.762,83.834,87.711,1
mlops-drift-043-00041,2026-02-10,project-11,gke,asia-south1,prod,platform,reliability,72.801,4.767,0.474,44.403,59.669,0
mlops-drift-043-00042,2026-02-11,project-06,cloud-sql,global,sandbox,finops,cost,29.602,8.476,0.284,142.354,60.838,1
mlops-drift-043-00043,2026-02-12,project-22,bigquery,europe-west1,prod,finops,cost,48.925,13.75,0.478,141.094,86.513,1
mlops-drift-043-00044,2026-02-13,project-21,cloud-run,us-central1,sandbox,data,reliability,74.678,20.095,0.497,97.678,100,1
mlops-drift-043-00045,2026-02-14,project-10,cloud-run,global,staging,security,latency,38.766,8.07,0.354,118.684,62.096,0
mlops-drift-043-00046,2026-02-15,project-15,cloud-sql,global,prod,security,reliability,71.923,8.284,0.618,35.297,71.28,1
mlops-drift-043-00047,2026-02-16,project-13,gke,us-central1,prod,security,latency,56.288,9.315,0.61,182.139,89.348,1
mlops-drift-043-00048,2026-02-17,project-02,pubsub,us-central1,prod,mlops,reliability,82.133,17.255,0.468,163.47,100,1
mlops-drift-043-00049,2026-02-18,project-17,cloud-sql,asia-south1,prod,data,quality,94.844,8.736,0.52,105.288,87.134,1
mlops-drift-043-00050,2026-02-19,project-19,gke,us-central1,prod,platform,reliability,82.923,10.098,0.659,139.95,96.059,1
mlops-drift-043-00051,2026-02-20,project-07,cloud-run,us-central1,prod,mlops,latency,64.056,23.843,0.366,158.325,100,1
mlops-drift-043-00052,2026-02-21,project-13,cloud-run,asia-south1,staging,finops,reliability,39.923,9.717,0.581,74.565,67.855,0
mlops-drift-043-00053,2026-02-22,project-21,gke,europe-west1,prod,mlops,latency,73.747,5.309,0.78,135.723,85.292,1
mlops-drift-043-00054,2026-02-23,project-01,bigquery,us-central1,prod,platform,quality,64.911,5.357,0.635,137.059,77.431,1
mlops-drift-043-00055,2026-02-24,project-22,gke,us-east1,dev,mlops,quality,16.2,8.946,0.402,84.447,52.929,0
mlops-drift-043-00056,2026-02-25,project-03,cloud-run,asia-south1,dev,backend,cost,39.586,8.988,0.656,96.666,71.884,1
mlops-drift-043-00057,2026-02-26,project-11,cloud-run,us-east1,dev,security,quality,40.817,7.081,0.668,73.306,64.879,1
mlops-drift-043-00058,2026-02-27,project-01,cloud-run,asia-south1,staging,finops,quality,35.047,9.141,0.743,167.064,83.964,1
mlops-drift-043-00059,2026-02-28,project-10,cloud-run,us-central1,prod,backend,latency,98.471,12.823,0.662,111.901,100,1
mlops-drift-043-00060,2026-03-01,project-11,compute,us-central1,prod,backend,reliability,85.539,9.748,0.438,55.89,76.165,1
mlops-drift-043-00061,2026-03-02,project-11,bigquery,asia-south1,prod,backend,quality,100.727,7.341,0.711,154.835,99.849,1
mlops-drift-043-00062,2026-03-03,project-12,pubsub,global,prod,mlops,reliability,34.953,9.214,0.597,101.926,69.492,0
mlops-drift-043-00063,2026-03-04,project-17,gke,us-east1,staging,mlops,reliability,44.999,22.195,0.726,167.248,100,1
mlops-drift-043-00064,2026-03-05,project-02,pubsub,asia-south1,prod,platform,security,83.914,6.342,0.733,96.268,83.862,1
mlops-drift-043-00065,2026-03-06,project-11,cloud-sql,asia-south1,prod,platform,security,69.107,15.407,0.554,96.722,93.632,1
mlops-drift-043-00066,2026-03-07,project-04,gke,europe-west1,sandbox,platform,cost,44.95,13.845,0.514,120.672,83.626,1
mlops-drift-043-00067,2026-03-08,project-04,gke,asia-south1,dev,platform,quality,57.502,7.622,0.478,84.324,66.938,0
mlops-drift-043-00068,2026-03-09,project-22,gke,europe-west1,sandbox,mlops,reliability,42.605,6.804,0.455,0.0,46.713,0
mlops-drift-043-00069,2026-03-10,project-19,vertex-ai,global,prod,security,cost,73.325,7.822,0.179,239.425,85.096,1
mlops-drift-043-00070,2026-03-11,project-24,gke,europe-west1,prod,backend,cost,73.705,8.841,0.564,118.373,83.428,1
mlops-drift-043-00071,2026-03-12,project-21,compute,global,dev,backend,reliability,55.692,12.086,0.282,141.469,78.194,1
mlops-drift-043-00072,2026-03-13,project-20,bigquery,asia-south1,dev,platform,reliability,0.0,5.454,0.757,230.72,72.868,1
mlops-drift-043-00073,2026-03-14,project-14,pubsub,europe-west1,sandbox,backend,cost,47.819,4.311,0.68,84.385,62.902,0
mlops-drift-043-00074,2026-03-15,project-15,compute,europe-west1,sandbox,data,quality,52.284,6.356,0.352,129.619,64.353,0
mlops-drift-043-00075,2026-03-16,project-22,cloud-run,asia-south1,prod,security,security,88.053,5.542,0.459,220.515,91.973,1
mlops-drift-043-00076,2026-03-17,project-20,gke,asia-south1,prod,backend,quality,59.832,9.953,0.372,46.821,64.013,0
mlops-drift-043-00077,2026-03-18,project-04,bigquery,global,staging,security,cost,40.957,8.086,0.663,83.277,68.552,1
mlops-drift-043-00078,2026-03-19,project-09,compute,us-central1,sandbox,finops,latency,54.778,14.383,0.269,56.454,70.381,0
mlops-drift-043-00079,2026-03-20,project-23,compute,global,prod,mlops,cost,66.043,6.478,0.526,61.445,65.601,1
mlops-drift-043-00080,2026-03-21,project-04,pubsub,us-east1,prod,backend,quality,58.494,9.904,0.551,72.389,73.424,1
mlops-drift-043-00081,2026-03-22,project-12,bigquery,europe-west1,sandbox,backend,latency,69.948,9.394,0.539,131.394,84.428,1
mlops-drift-043-00082,2026-03-23,project-15,cloud-run,asia-south1,prod,finops,latency,48.452,8.416,0.576,171.899,81.824,1
mlops-drift-043-00083,2026-03-24,project-19,cloud-sql,asia-south1,prod,mlops,quality,60.91,11.393,0.429,66.836,72.664,1
mlops-drift-043-00084,2026-03-25,project-01,pubsub,europe-west1,dev,data,cost,56.309,8.721,0.455,67.393,65.81,1
mlops-drift-043-00085,2026-03-26,project-12,vertex-ai,us-east1,prod,platform,security,85.843,7.827,0.0,140.833,68.846,0
mlops-drift-043-00086,2026-03-27,project-08,cloud-run,europe-west1,prod,backend,cost,62.697,12.846,0.334,31.516,68.204,0
mlops-drift-043-00087,2026-03-28,project-01,compute,global,sandbox,data,reliability,62.426,9.627,0.611,202.434,95.219,1
mlops-drift-043-00088,2026-03-29,project-24,bigquery,asia-south1,prod,finops,security,33.292,13.942,0.547,267.455,100,1
mlops-drift-043-00089,2026-03-30,project-19,gke,us-east1,dev,data,security,83.182,6.47,0.327,77.4,66.943,0
mlops-drift-043-00090,2026-03-31,project-05,cloud-sql,us-central1,prod,data,latency,65.132,5.23,0.679,45.43,65.39,1
mlops-drift-043-00091,2026-04-01,project-13,bigquery,global,dev,platform,reliability,45.715,7.791,0.916,69.418,76.363,0
mlops-drift-043-00092,2026-04-02,project-20,cloud-run,europe-west1,dev,mlops,quality,51.614,10.815,0.754,80.948,81.495,1
mlops-drift-043-00093,2026-04-03,project-21,vertex-ai,us-central1,prod,mlops,cost,76.978,5.524,0.466,136.345,76.025,1
mlops-drift-043-00094,2026-04-04,project-21,bigquery,global,staging,backend,quality,17.83,7.175,0.441,0.0,38.417,0
mlops-drift-043-00095,2026-04-05,project-19,vertex-ai,global,sandbox,data,cost,25.097,6.279,0.668,39.612,52.592,0
mlops-drift-043-00096,2026-04-06,project-03,bigquery,us-east1,dev,finops,cost,29.949,4.005,0.365,100.786,47.3,0
mlops-drift-043-00097,2026-04-07,project-10,vertex-ai,us-east1,prod,security,cost,78.721,12.139,0.559,132.859,94.817,1
mlops-drift-043-00098,2026-04-08,project-13,compute,global,prod,data,security,61.817,10.531,0.67,109.442,85.619,1
mlops-drift-043-00099,2026-04-09,project-12,vertex-ai,global,prod,backend,cost,71.53,8.151,0.383,78.363,68.887,1
mlops-drift-043-00100,2026-04-10,project-07,bigquery,europe-west1,prod,mlops,latency,70.73,9.185,0.48,42.526,69.189,0
mlops-drift-043-00101,2026-04-11,project-05,cloud-run,global,staging,mlops,quality,45.974,10.507,0.586,113.678,77.695,1
mlops-drift-043-00102,2026-04-12,project-01,gke,europe-west1,prod,backend,latency,82.997,9.287,0.441,228.233,99.438,1
mlops-drift-043-00103,2026-04-13,project-16,bigquery,us-east1,staging,finops,quality,60.809,9.526,1.034,159.875,100,1
mlops-drift-043-00104,2026-04-14,project-13,cloud-sql,us-east1,sandbox,finops,reliability,90.681,7.546,0.81,28.29,81.821,1
mlops-drift-043-00105,2026-04-15,project-14,bigquery,global,staging,data,latency,59.124,13.686,0.314,196.691,92.302,1
mlops-drift-043-00106,2026-04-16,project-08,bigquery,asia-south1,staging,backend,security,23.954,4.046,0.417,21.987,35.626,0
mlops-drift-043-00107,2026-04-17,project-11,cloud-run,europe-west1,sandbox,backend,latency,87.153,14.818,0.695,137.621,100,1
mlops-drift-043-00108,2026-04-18,project-13,cloud-sql,us-central1,dev,data,reliability,45.271,7.918,0.517,53.883,60.273,1
mlops-drift-043-00109,2026-04-19,project-19,cloud-sql,us-east1,prod,backend,security,70.488,7.477,0.401,75.621,67.18,0
mlops-drift-043-00110,2026-04-20,project-09,cloud-run,us-east1,prod,platform,latency,43.944,20.631,0.446,0.0,79.129,1
mlops-drift-043-00111,2026-04-21,project-19,cloud-run,us-central1,prod,platform,quality,77.55,6.21,0.483,199.629,87.65,1
mlops-drift-043-00112,2026-04-22,project-11,compute,asia-south1,prod,backend,cost,60.37,9.476,0.555,59.403,71.328,0
mlops-drift-043-00113,2026-04-23,project-22,cloud-run,us-central1,dev,platform,security,45.03,12.416,0.682,59.082,77.217,1
mlops-drift-043-00114,2026-04-24,project-23,compute,global,prod,finops,latency,51.577,2.026,0.546,150.667,63.862,1
mlops-drift-043-00115,2026-04-25,project-23,cloud-run,global,dev,finops,cost,63.512,19.36,0.598,155.028,100,1
mlops-drift-043-00116,2026-04-26,project-24,cloud-sql,europe-west1,prod,platform,reliability,70.172,15.57,0.548,90.177,93.221,1
mlops-drift-043-00117,2026-04-27,project-19,cloud-sql,us-east1,staging,platform,security,34.979,12.033,0.671,104.847,79.095,1
mlops-drift-043-00118,2026-04-28,project-17,vertex-ai,europe-west1,dev,data,reliability,45.841,9.22,0.662,110.699,76.871,1
mlops-drift-043-00119,2026-04-29,project-07,gke,us-east1,prod,data,reliability,79.937,4.4,0.728,60.435,72.538,1
mlops-drift-043-00120,2026-04-30,project-15,pubsub,europe-west1,dev,platform,quality,42.905,8.513,0.603,151.055,78.014,1
mlops-drift-043-00121,2026-05-01,project-21,cloud-run,us-central1,dev,platform,reliability,54.599,19.799,0.685,60.429,98.095,1
mlops-drift-043-00122,2026-05-02,project-12,bigquery,us-central1,staging,backend,security,0.0,4.807,0.381,40.059,30.393,0
mlops-drift-043-00123,2026-05-03,project-17,bigquery,global,sandbox,platform,cost,12.1,6.104,1.088,64.582,65.976,1
mlops-drift-043-00124,2026-05-04,project-13,bigquery,us-east1,dev,backend,quality,22.782,11.003,0.397,220.114,79.642,1
mlops-drift-043-00125,2026-05-05,project-11,cloud-run,global,dev,data,quality,51.698,4.243,0.457,50.279,51.322,0
mlops-drift-043-00126,2026-05-06,project-16,pubsub,us-central1,staging,finops,reliability,73.098,12.806,1.079,103.097,100,1
mlops-drift-043-00127,2026-05-07,project-20,pubsub,us-east1,sandbox,platform,latency,74.516,8.935,0.709,140.519,92.236,1
mlops-drift-043-00128,2026-05-08,project-04,vertex-ai,europe-west1,prod,mlops,security,40.251,12.176,0.466,158.12,81.868,1
mlops-drift-043-00129,2026-05-09,project-12,gke,us-east1,prod,platform,reliability,77.816,7.905,0.467,165.056,86.096,1
mlops-drift-043-00130,2026-05-10,project-08,pubsub,global,prod,security,latency,23.514,5.668,0.86,189.739,79.226,1
mlops-drift-043-00131,2026-05-11,project-18,gke,europe-west1,dev,data,reliability,31.265,10.568,0.609,222.543,89.371,1
mlops-drift-043-00132,2026-05-12,project-14,bigquery,global,prod,data,cost,89.402,10.83,0.348,161.799,92.336,1
mlops-drift-043-00133,2026-05-13,project-24,cloud-run,europe-west1,staging,backend,quality,66.73,13.222,0.311,138.434,85.28,1
mlops-drift-043-00134,2026-05-14,project-05,compute,us-central1,staging,platform,quality,61.75,13.225,0.65,216.222,100,1
mlops-drift-043-00135,2026-05-15,project-21,vertex-ai,global,sandbox,backend,security,74.391,5.928,0.412,99.197,68.755,1
mlops-drift-043-00136,2026-05-16,project-19,cloud-sql,us-east1,sandbox,platform,security,38.251,8.343,0.546,113.149,68.466,0
mlops-drift-043-00137,2026-05-17,project-22,gke,us-east1,dev,finops,reliability,52.326,4.923,0.723,151.506,77.201,1
mlops-drift-043-00138,2026-05-18,project-05,bigquery,global,prod,data,reliability,71.966,10.856,0.371,61.585,72.485,0
mlops-drift-043-00139,2026-05-19,project-16,pubsub,global,staging,finops,cost,51.899,10.543,0.903,158.712,97.515,1
mlops-drift-043-00140,2026-05-20,project-02,cloud-run,us-central1,staging,backend,latency,22.049,3.067,0.107,123.577,36.64,0
mlops-drift-043-00141,2026-05-21,project-24,compute,europe-west1,prod,security,reliability,35.513,21.988,0.571,128.746,100,1
mlops-drift-043-00142,2026-05-22,project-17,pubsub,us-central1,prod,data,security,71.714,9.967,0.304,54.31,66.916,1
mlops-drift-043-00143,2026-05-23,project-07,gke,europe-west1,prod,mlops,reliability,53.516,4.003,0.582,56.986,56.751,0
mlops-drift-043-00144,2026-05-24,project-02,pubsub,asia-south1,staging,security,quality,49.155,12.743,0.085,137.205,69.922,1
mlops-drift-043-00145,2026-05-25,project-07,cloud-sql,us-east1,sandbox,backend,quality,20.774,2.642,0.626,118.634,52.646,0
mlops-drift-043-00146,2026-05-26,project-04,gke,asia-south1,prod,security,cost,67.789,15.868,0.248,70.802,79.757,1
mlops-drift-043-00147,2026-05-27,project-03,cloud-run,global,prod,finops,reliability,76.104,6.747,0.749,63.684,77.882,1
mlops-drift-043-00148,2026-05-28,project-18,bigquery,us-east1,dev,finops,latency,29.998,14.48,0.523,79.832,74.233,0
mlops-drift-043-00149,2026-05-29,project-07,bigquery,global,dev,security,quality,68.709,6.331,0.956,45.554,78.924,1
mlops-drift-043-00150,2026-05-30,project-21,vertex-ai,us-central1,prod,finops,cost,64.466,1.76,0.391,116.487,57.342,0
mlops-drift-043-00151,2026-05-31,project-06,bigquery,us-east1,prod,backend,reliability,49.623,28.426,0.391,111.501,100,1
mlops-drift-043-00152,2026-06-01,project-11,bigquery,global,staging,data,quality,85.283,5.106,0.588,92.48,75.83,1
mlops-drift-043-00153,2026-06-02,project-22,gke,global,prod,platform,reliability,67.92,10.444,0.734,130.757,92.9,1
mlops-drift-043-00154,2026-06-03,project-08,bigquery,us-central1,prod,security,security,47.709,3.898,0.785,134.844,72.933,1
mlops-drift-043-00155,2026-06-04,project-06,bigquery,us-east1,dev,finops,security,36.681,10.694,0.502,143.842,76.338,1
mlops-drift-043-00156,2026-06-05,project-03,compute,us-east1,prod,data,quality,62.994,6.369,0.723,135.878,82.029,1
mlops-drift-043-00157,2026-06-06,project-09,vertex-ai,asia-south1,prod,mlops,cost,68.169,8.609,0.626,183.222,92.577,1
mlops-drift-043-00158,2026-06-07,project-07,compute,europe-west1,sandbox,platform,quality,32.53,13.012,0.284,78.032,63.067,1
mlops-drift-043-00159,2026-06-08,project-05,cloud-sql,us-central1,prod,data,latency,95.597,4.779,0.617,153.416,88.578,1
mlops-drift-043-00160,2026-06-09,project-21,gke,global,prod,platform,quality,73.351,10.88,0.502,253.194,100,1
mlops-drift-043-00161,2026-06-10,project-10,compute,asia-south1,sandbox,mlops,latency,43.577,5.335,0.65,65.003,59.93,0
mlops-drift-043-00162,2026-06-11,project-12,bigquery,us-east1,sandbox,backend,cost,47.613,10.84,0.529,97.351,74.67,1
mlops-drift-043-00163,2026-06-12,project-12,gke,us-east1,dev,finops,cost,43.351,2.513,0.666,186.662,71.568,0
mlops-drift-043-00164,2026-06-13,project-01,vertex-ai,us-central1,sandbox,finops,quality,52.355,14.805,0.722,90.09,91.277,1
mlops-drift-043-00165,2026-06-14,project-20,bigquery,global,dev,finops,reliability,53.903,12.956,0.653,68.56,81.95,1
mlops-drift-043-00166,2026-06-15,project-09,cloud-sql,asia-south1,prod,finops,security,64.42,5.09,0.855,99.75,78.896,1
mlops-drift-043-00167,2026-06-16,project-02,compute,global,prod,mlops,quality,61.151,5.026,0.338,132.547,64.29,1
mlops-drift-043-00168,2026-06-17,project-19,bigquery,us-east1,dev,security,reliability,35.621,13.571,0.501,164.728,85.691,1
mlops-drift-043-00169,2026-06-18,project-24,vertex-ai,asia-south1,staging,mlops,reliability,38.938,32.417,0.408,101.649,100,1
mlops-drift-043-00170,2026-06-19,project-09,cloud-run,global,dev,security,security,35.713,22.09,1.005,122.917,100,1
mlops-drift-043-00171,2026-06-20,project-06,cloud-sql,us-east1,prod,data,security,66.874,15.179,0.481,83.845,87.886,1
mlops-drift-043-00172,2026-06-21,project-16,cloud-run,us-central1,prod,security,security,86.53,6.069,0.9,124.896,94.16,1
mlops-drift-043-00173,2026-06-22,project-10,bigquery,europe-west1,sandbox,platform,reliability,16.295,6.192,0.42,110.18,50.919,0
mlops-drift-043-00174,2026-06-23,project-13,compute,asia-south1,prod,security,cost,27.124,5.031,0.542,147.499,61.713,0
mlops-drift-043-00175,2026-06-24,project-08,gke,europe-west1,prod,data,latency,48.988,11.702,0.321,226.862,88.77,1
mlops-drift-043-00176,2026-06-25,project-24,cloud-run,us-east1,prod,data,security,69.059,9.984,0.557,93.574,80.608,1
mlops-drift-043-00177,2026-06-26,project-15,cloud-sql,europe-west1,staging,backend,cost,69.272,18.838,0.426,48.607,90.199,1
mlops-drift-043-00178,2026-06-27,project-24,cloud-run,europe-west1,prod,platform,reliability,51.596,9.438,0.572,156.106,82.866,1
mlops-drift-043-00179,2026-06-28,project-23,bigquery,us-east1,prod,security,cost,26.562,6.982,0.355,228.369,71.317,1
mlops-drift-043-00180,2026-06-29,project-08,bigquery,europe-west1,prod,data,security,64.017,6.386,0.675,143.045,81.792,1
mlops-drift-043-00181,2026-01-01,project-24,cloud-run,global,dev,finops,latency,35.853,17.195,0.304,153.339,85.672,1
mlops-drift-043-00182,2026-01-02,project-14,bigquery,us-east1,dev,finops,reliability,73.41,7.489,0.317,199.991,83.428,1
mlops-drift-043-00183,2026-01-03,project-03,gke,asia-south1,dev,backend,cost,58.945,13.818,0.378,178.397,92.119,1
mlops-drift-043-00184,2026-01-04,project-19,cloud-sql,us-east1,staging,security,quality,42.695,11.512,0.529,190.494,88.1,1
mlops-drift-043-00185,2026-01-05,project-11,cloud-run,us-central1,prod,mlops,cost,70.924,5.457,0.26,153.201,68.998,0
mlops-drift-043-00186,2026-01-06,project-06,vertex-ai,us-east1,dev,security,cost,42.589,21.435,0.791,154.765,100,1
mlops-drift-043-00187,2026-01-07,project-06,pubsub,us-east1,dev,platform,security,66.649,21.229,0.593,78.888,100,1
mlops-drift-043-00188,2026-01-08,project-18,compute,asia-south1,dev,finops,reliability,39.339,6.241,0.645,75.008,61.845,1
mlops-drift-043-00189,2026-01-09,project-19,compute,asia-south1,prod,security,quality,11.697,6.999,0.897,8.72,53.092,0
mlops-drift-043-00190,2026-01-10,project-02,cloud-run,us-central1,dev,platform,quality,42.962,7.164,0.507,64.7,58.933,0
mlops-drift-043-00191,2026-01-11,project-06,pubsub,asia-south1,staging,mlops,quality,13.333,10.571,0.612,77.937,62.118,1
mlops-drift-043-00192,2026-01-12,project-03,pubsub,us-central1,prod,backend,reliability,46.649,6.784,0.86,79.536,73.855,1
mlops-drift-043-00193,2026-01-13,project-22,compute,asia-south1,dev,platform,latency,43.594,10.111,0.375,184.765,78.92,1
mlops-drift-043-00194,2026-01-14,project-23,pubsub,us-central1,prod,data,reliability,66.945,3.954,0.396,33.437,51.393,0
mlops-drift-043-00195,2026-01-15,project-04,cloud-sql,asia-south1,prod,backend,security,74.818,5.977,0.586,95.487,74.568,1
mlops-drift-043-00196,2026-01-16,project-10,pubsub,global,dev,platform,cost,55.33,7.851,0.575,49.816,65.074,1
mlops-drift-043-00197,2026-01-17,project-13,cloud-run,europe-west1,prod,backend,reliability,69.002,7.713,0.31,112.304,69.375,0
mlops-drift-043-00198,2026-01-18,project-23,cloud-sql,global,prod,security,security,51.817,5.64,0.269,73.045,51.363,0
mlops-drift-043-00199,2026-01-19,project-01,cloud-sql,us-central1,dev,data,latency,68.754,12.495,0.535,106.837,87.524,1
mlops-drift-043-00200,2026-01-20,project-14,bigquery,europe-west1,prod,data,cost,49.752,8.825,0.581,54.237,66.249,1
mlops-drift-043-00201,2026-01-21,project-10,gke,global,prod,finops,cost,55.654,10.462,0.451,178.086,85.646,1
mlops-drift-043-00202,2026-01-22,project-02,gke,asia-south1,staging,security,cost,36.08,6.625,0.674,118.307,68.929,1
mlops-drift-043-00203,2026-01-23,project-04,vertex-ai,global,prod,backend,quality,54.214,4.808,0.471,12.557,48.51,0
mlops-drift-043-00204,2026-01-24,project-20,gke,europe-west1,staging,platform,security,65.817,11.99,0.63,102.191,87.965,1
mlops-drift-043-00205,2026-01-25,project-23,cloud-run,asia-south1,prod,finops,latency,78.432,10.064,0.637,133.908,92.757,1
mlops-drift-043-00206,2026-01-26,project-02,bigquery,europe-west1,prod,backend,latency,92.839,4.797,0.203,86.516,63.409,1
mlops-drift-043-00207,2026-01-27,project-04,cloud-sql,us-east1,prod,mlops,security,103.663,5.933,0.531,61.337,77.656,1
mlops-drift-043-00208,2026-01-28,project-08,gke,us-east1,prod,mlops,cost,73.198,12.896,0.997,86.253,100,1
mlops-drift-043-00209,2026-01-29,project-14,gke,global,prod,data,quality,66.99,17.233,0.634,35.929,91.086,1
mlops-drift-043-00210,2026-01-30,project-16,cloud-run,us-central1,sandbox,security,cost,23.189,9.747,0.476,181.651,74.01,1
mlops-drift-043-00211,2026-01-31,project-09,pubsub,europe-west1,prod,backend,latency,30.805,3.331,0.528,70.035,47.248,0
mlops-drift-043-00212,2026-02-01,project-06,cloud-run,global,dev,data,cost,67.877,9.482,0.662,218.646,100,1
mlops-drift-043-00213,2026-02-02,project-01,compute,asia-south1,prod,finops,reliability,44.235,10.603,0.375,105.002,68.66,0
mlops-drift-043-00214,2026-02-03,project-03,vertex-ai,us-central1,staging,finops,cost,48.422,25.168,0.473,43.852,98.623,1
mlops-drift-043-00215,2026-02-04,project-14,gke,asia-south1,prod,mlops,latency,55.452,11.385,0.456,229.635,95.422,1
mlops-drift-043-00216,2026-02-05,project-11,gke,us-central1,prod,security,quality,94.254,3.22,0.707,166.709,89.559,1
mlops-drift-043-00217,2026-02-06,project-16,vertex-ai,asia-south1,staging,platform,reliability,51.727,7.07,0.261,137.405,63.774,0
