record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,model_promoted
vertex-ai-070-00034,2026-02-03,project-17,bigquery,us-central1,staging,mlops,security,45.249,3.979,0.671,167.948,73.099,0
vertex-ai-070-00035,2026-02-04,project-20,gke,us-central1,prod,mlops,quality,105.332,5.905,0.688,130.368,93.737,1
vertex-ai-070-00036,2026-02-05,project-07,pubsub,asia-south1,dev,platform,latency,33.976,9.987,0.377,122.644,66.275,0
vertex-ai-070-00037,2026-02-06,project-02,vertex-ai,us-central1,prod,mlops,quality,61.167,13.147,0.706,191.907,100,1
vertex-ai-070-00038,2026-02-07,project-22,compute,europe-west1,prod,platform,latency,74.519,5.542,0.876,0.0,69.673,1
vertex-ai-070-00039,2026-02-08,project-23,vertex-ai,global,staging,platform,cost,31.899,9.884,0.423,187.822,76.423,1
vertex-ai-070-00040,2026-02-09,project-13,cloud-sql,us-east1,dev,mlops,quality,50.305,9.795,0.456,156.348,79.222,1
vertex-ai-070-00041,2026-02-10,project-20,pubsub,us-east1,prod,mlops,security,71.224,6.646,0.106,181.908,70.674,0
vertex-ai-070-00042,2026-02-11,project-20,pubsub,us-east1,prod,mlops,quality,70.918,10.638,0.489,194.704,95.153,1
vertex-ai-070-00043,2026-02-12,project-23,compute,us-central1,sandbox,platform,cost,44.107,7.632,0.678,64.205,66.339,1
vertex-ai-070-00044,2026-02-13,project-19,vertex-ai,europe-west1,prod,data,cost,33.092,9.373,0.376,50.866,54.03,0
vertex-ai-070-00045,2026-02-14,project-11,vertex-ai,europe-west1,dev,security,quality,34.611,12.423,0.502,119.962,76.165,0
vertex-ai-070-00046,2026-02-15,project-03,vertex-ai,global,prod,data,quality,50.769,5.504,0.591,37.447,56.758,0
vertex-ai-070-00047,2026-02-16,project-14,bigquery,us-east1,prod,data,reliability,51.038,10.59,0.571,149.731,84.394,1
vertex-ai-070-00048,2026-02-17,project-06,cloud-run,us-east1,sandbox,mlops,latency,32.091,9.289,0.316,81.264,55.817,0
vertex-ai-070-00049,2026-02-18,project-16,gke,europe-west1,dev,security,quality,66.239,21.287,0.928,121.697,100,1
vertex-ai-070-00050,2026-02-19,project-23,bigquery,us-east1,dev,mlops,reliability,76.807,10.204,0.609,185.789,99.101,1
vertex-ai-070-00051,2026-02-20,project-06,compute,us-east1,dev,finops,latency,41.989,13.881,0.372,64.486,69.509,0
vertex-ai-070-00052,2026-02-21,project-16,compute,asia-south1,dev,mlops,quality,55.816,9.874,0.363,232.572,89.197,1
vertex-ai-070-00053,2026-02-22,project-09,compute,us-east1,sandbox,platform,quality,38.874,11.082,0.348,190.441,79.417,1
vertex-ai-070-00054,2026-02-23,project-23,gke,asia-south1,sandbox,finops,reliability,42.344,20.345,0.516,166.295,100,1
vertex-ai-070-00055,2026-02-24,project-04,compute,europe-west1,prod,finops,reliability,48.875,5.328,0.712,59.819,63.182,1
vertex-ai-070-00056,2026-02-25,project-03,gke,europe-west1,prod,finops,cost,91.5,9.346,0.833,0.0,82.987,1
vertex-ai-070-00057,2026-02-26,project-15,vertex-ai,asia-south1,prod,platform,latency,60.913,10.742,0.629,116.347,85.366,1
vertex-ai-070-00058,2026-02-27,project-19,pubsub,europe-west1,staging,security,reliability,68.245,18.494,0.53,210.124,100,1
vertex-ai-070-00059,2026-02-28,project-17,cloud-run,asia-south1,prod,finops,cost,58.59,7.376,0.46,125.483,72.117,0
vertex-ai-070-00060,2026-03-01,project-04,cloud-run,asia-south1,staging,mlops,latency,8.762,7.142,0.341,43.04,37.943,0
vertex-ai-070-00061,2026-03-02,project-13,cloud-sql,europe-west1,prod,finops,quality,40.706,8.2,0.49,126.628,68.997,0
vertex-ai-070-00062,2026-03-03,project-06,bigquery,us-central1,prod,platform,latency,80.28,7.459,0.767,185.906,99.459,1
vertex-ai-070-00063,2026-03-04,project-22,cloud-sql,us-east1,prod,data,cost,70.21,6.105,0.894,113.52,86.663,1
vertex-ai-070-00064,2026-03-05,project-14,cloud-sql,global,sandbox,platform,cost,67.844,11.338,0.723,119.46,92.927,1
vertex-ai-070-00065,2026-03-06,project-01,cloud-sql,us-east1,prod,data,latency,29.343,7.853,0.358,179.294,67.271,1
vertex-ai-070-00066,2026-03-07,project-19,bigquery,asia-south1,dev,platform,security,35.848,11.173,0.688,127.852,81.342,1
vertex-ai-070-00067,2026-03-08,project-07,compute,europe-west1,staging,backend,cost,28.22,3.831,0.53,157.288,60.304,0
vertex-ai-070-00068,2026-03-09,project-09,vertex-ai,asia-south1,staging,platform,quality,0.0,27.699,0.836,161.562,100,1
vertex-ai-070-00069,2026-03-10,project-06,vertex-ai,asia-south1,dev,finops,cost,48.569,16.716,0.438,16.813,73.785,1
vertex-ai-070-00070,2026-03-11,project-08,pubsub,us-central1,prod,finops,cost,47.306,5.456,0.652,95.975,66.104,1
vertex-ai-070-00071,2026-03-12,project-18,pubsub,europe-west1,staging,finops,cost,52.125,5.303,0.506,171.173,73.29,1
vertex-ai-070-00072,2026-03-13,project-24,pubsub,us-east1,prod,finops,quality,66.93,13.439,0.611,97.503,90.387,1
vertex-ai-070-00073,2026-03-14,project-09,compute,europe-west1,dev,data,security,33.718,11.399,0.915,112.851,86.881,1
vertex-ai-070-00074,2026-03-15,project-22,pubsub,asia-south1,prod,security,cost,36.856,6.544,0.509,62.897,55.156,0
vertex-ai-070-00075,2026-03-16,project-04,pubsub,us-central1,prod,backend,security,68.464,6.797,0.397,95.806,67.689,1
vertex-ai-070-00076,2026-03-17,project-20,cloud-sql,us-east1,staging,platform,reliability,24.377,3.449,0.654,117.47,56.601,0
vertex-ai-070-00077,2026-03-18,project-11,compute,europe-west1,prod,mlops,reliability,64.84,8.192,0.774,90.897,82.154,1
vertex-ai-070-00078,2026-03-19,project-13,compute,europe-west1,prod,security,quality,83.662,9.014,0.772,118.991,94.687,1
vertex-ai-070-00079,2026-03-20,project-09,compute,global,prod,security,latency,43.243,12.807,0.742,210.634,100,1
vertex-ai-070-00080,2026-03-21,project-16,compute,global,prod,backend,reliability,58.842,10.098,0.335,155.535,78.564,1
vertex-ai-070-00081,2026-03-22,project-13,gke,asia-south1,dev,backend,cost,12.831,8.387,0.468,140.913,60.99,1
vertex-ai-070-00082,2026-03-23,project-17,cloud-sql,europe-west1,prod,mlops,cost,106.775,15.691,0.595,64.344,100,1
vertex-ai-070-00083,2026-03-24,project-24,cloud-run,europe-west1,staging,data,latency,74.607,17.179,0.396,161.306,100,1
vertex-ai-070-00084,2026-03-25,project-04,gke,europe-west1,sandbox,mlops,security,39.001,12.173,0.878,157.374,95.734,1
vertex-ai-070-00085,2026-03-26,project-01,vertex-ai,us-east1,prod,finops,reliability,29.098,7.874,0.561,120.181,65.718,0
vertex-ai-070-00086,2026-03-27,project-11,compute,us-east1,staging,data,reliability,42.065,22.761,0.579,126.483,100,1
vertex-ai-070-00087,2026-03-28,project-12,bigquery,global,prod,data,reliability,83.728,12.273,0.779,148.794,100,1
vertex-ai-070-00088,2026-03-29,project-14,compute,europe-west1,prod,data,cost,91.882,8.846,0.274,73.993,73.18,0
vertex-ai-070-00089,2026-03-30,project-05,vertex-ai,global,prod,data,latency,64.345,13.232,0.872,140.391,100,1
vertex-ai-070-00090,2026-03-31,project-01,compute,us-east1,prod,security,reliability,68.956,7.808,0.662,20.088,68.453,1
vertex-ai-070-00091,2026-04-01,project-13,cloud-sql,us-central1,prod,finops,security,83.15,10.004,0.431,157.127,90.445,1
vertex-ai-070-00092,2026-04-02,project-03,vertex-ai,us-central1,prod,platform,latency,53.076,7.611,0.676,133.644,79.485,1
vertex-ai-070-00093,2026-04-03,project-08,bigquery,us-central1,prod,backend,reliability,77.774,7.412,0.468,18.817,63.64,1
vertex-ai-070-00094,2026-04-04,project-22,vertex-ai,asia-south1,prod,mlops,cost,69.282,17.925,0.231,124.186,92.269,1
vertex-ai-070-00095,2026-04-05,project-06,cloud-sql,asia-south1,dev,platform,quality,64.696,20.421,0.609,31.794,96.244,1
vertex-ai-070-00096,2026-04-06,project-02,vertex-ai,europe-west1,dev,backend,reliability,50.87,13.64,0.681,171.018,98.406,1
vertex-ai-070-00097,2026-04-07,project-14,compute,us-east1,dev,data,cost,16.991,9.057,0.839,105.588,71.843,1
vertex-ai-070-00098,2026-04-08,project-02,bigquery,global,prod,mlops,reliability,66.993,4.632,0.221,111.17,58.203,0
vertex-ai-070-00099,2026-04-09,project-16,cloud-sql,europe-west1,prod,data,quality,57.536,9.995,0.479,73.569,70.953,1
vertex-ai-070-00100,2026-04-10,project-03,cloud-sql,us-east1,dev,data,security,30.232,4.931,0.335,164.326,57.776,0
vertex-ai-070-00101,2026-04-11,project-23,vertex-ai,us-central1,prod,finops,reliability,71.111,18.322,0.581,70.042,98.19,1
vertex-ai-070-00102,2026-04-12,project-08,pubsub,europe-west1,prod,security,security,60.201,7.98,0.166,86.883,58.171,0
vertex-ai-070-00103,2026-04-13,project-04,compute,global,prod,platform,quality,109.797,4.553,0.76,78.069,87.038,1
vertex-ai-070-00104,2026-04-14,project-09,compute,us-east1,prod,platform,reliability,91.713,9.211,0.626,156.051,98.259,1
vertex-ai-070-00105,2026-04-15,project-16,cloud-sql,asia-south1,prod,security,reliability,93.898,16.359,0.732,135.934,100,1
vertex-ai-070-00106,2026-04-16,project-06,compute,europe-west1,sandbox,backend,cost,46.829,2.893,0.478,145.805,61.134,1
vertex-ai-070-00107,2026-04-17,project-15,gke,europe-west1,sandbox,data,cost,34.598,10.348,0.32,136.183,67.315,1
vertex-ai-070-00108,2026-04-18,project-22,pubsub,us-east1,prod,security,cost,64.32,10.934,0.508,173.48,91.104,1
vertex-ai-070-00109,2026-04-19,project-06,cloud-sql,global,dev,mlops,latency,40.587,11.433,0.493,130.211,77.127,1
vertex-ai-070-00110,2026-04-20,project-11,gke,global,staging,platform,security,37.976,22.605,0.289,162.892,99.907,1
vertex-ai-070-00111,2026-04-21,project-10,bigquery,asia-south1,prod,platform,latency,62.698,10.533,0.489,72.964,74.277,1
vertex-ai-070-00112,2026-04-22,project-09,cloud-run,global,dev,platform,latency,22.518,9.651,0.67,164.82,77.887,1
vertex-ai-070-00113,2026-04-23,project-05,cloud-run,europe-west1,dev,security,security,30.528,6.009,0.623,21.971,49.715,0
vertex-ai-070-00114,2026-04-24,project-07,compute,asia-south1,prod,security,reliability,54.741,9.014,0.474,170.206,81.604,1
vertex-ai-070-00115,2026-04-25,project-06,compute,us-central1,sandbox,security,latency,36.535,12.66,0.303,149.853,74.786,0
vertex-ai-070-00116,2026-04-26,project-18,vertex-ai,us-central1,prod,data,cost,79.728,12.019,0.601,114.349,93.66,1
vertex-ai-070-00117,2026-04-27,project-12,compute,global,staging,mlops,quality,23.306,6.875,0.198,6.396,32.062,0
vertex-ai-070-00118,2026-04-28,project-06,cloud-sql,europe-west1,prod,platform,quality,61.857,7.595,0.512,88.977,70.267,1
vertex-ai-070-00119,2026-04-29,project-16,pubsub,global,sandbox,mlops,reliability,26.263,20.339,0.452,85.852,84.99,1
vertex-ai-070-00120,2026-04-30,project-10,gke,europe-west1,dev,backend,quality,64.129,9.306,0.649,80.323,78.588,1
vertex-ai-070-00121,2026-05-01,project-11,pubsub,europe-west1,prod,data,reliability,83.015,8.126,0.654,112.865,87.365,1
vertex-ai-070-00122,2026-05-02,project-14,compute,us-central1,sandbox,data,quality,27.643,8.189,0.709,164.666,77.612,1
vertex-ai-070-00123,2026-05-03,project-21,compute,asia-south1,prod,platform,reliability,78.08,11.326,0.414,171.225,93.216,1
vertex-ai-070-00124,2026-05-04,project-08,cloud-run,global,sandbox,mlops,reliability,79.645,14.824,0.34,56.2,82.561,1
vertex-ai-070-00125,2026-05-05,project-11,bigquery,us-east1,prod,backend,security,58.476,3.53,0.229,155.979,59.465,1
vertex-ai-070-00126,2026-05-06,project-22,cloud-run,europe-west1,prod,data,security,76.725,15.873,0.586,93.534,98.041,1
vertex-ai-070-00127,2026-05-07,project-08,bigquery,us-east1,prod,platform,security,38.815,7.889,0.562,135.121,71.368,0
vertex-ai-070-00128,2026-05-08,project-20,cloud-run,europe-west1,sandbox,backend,security,47.352,4.599,0.586,32.296,52.524,0
vertex-ai-070-00129,2026-05-09,project-24,bigquery,us-central1,prod,data,security,61.244,15.309,0.692,158.739,100,1
vertex-ai-070-00130,2026-05-10,project-18,cloud-run,us-central1,prod,security,reliability,56.339,23.144,0.745,134.123,100,1
vertex-ai-070-00131,2026-05-11,project-13,cloud-sql,us-east1,dev,finops,latency,59.32,11.179,0.688,132.269,90.216,1
vertex-ai-070-00132,2026-05-12,project-14,vertex-ai,us-east1,sandbox,platform,reliability,45.165,4.455,0.657,188.947,76.753,1
vertex-ai-070-00133,2026-05-13,project-05,vertex-ai,global,sandbox,security,reliability,42.101,16.279,0.686,180.645,100,1
vertex-ai-070-00134,2026-05-14,project-20,compute,global,dev,security,cost,27.104,4.302,0.346,66.703,41.362,0
vertex-ai-070-00135,2026-05-15,project-23,cloud-sql,asia-south1,prod,security,reliability,83.778,7.556,0.689,135.901,90.887,1
vertex-ai-070-00136,2026-05-16,project-12,gke,asia-south1,staging,finops,reliability,36.413,9.499,0.493,68.688,62.181,1
vertex-ai-070-00137,2026-05-17,project-15,gke,global,prod,data,quality,77.619,5.618,0.621,154.447,84.534,1
vertex-ai-070-00138,2026-05-18,project-22,cloud-run,asia-south1,staging,data,reliability,25.559,5.396,0.682,73.425,56.114,0
vertex-ai-070-00139,2026-05-19,project-04,gke,global,dev,platform,latency,22.295,9.115,0.596,106.669,65.487,0
vertex-ai-070-00140,2026-05-20,project-20,cloud-run,us-central1,dev,mlops,reliability,56.456,6.527,0.564,106.053,70.195,0
vertex-ai-070-00141,2026-05-21,project-09,vertex-ai,europe-west1,sandbox,data,latency,2.517,9.845,0.441,95.823,53.262,0
vertex-ai-070-00142,2026-05-22,project-02,vertex-ai,us-central1,dev,platform,quality,40.321,12.309,0.21,185.224,77.195,1
vertex-ai-070-00143,2026-05-23,project-01,bigquery,europe-west1,sandbox,backend,latency,64.041,13.047,0.487,58.987,78.505,1
vertex-ai-070-00144,2026-05-24,project-11,pubsub,us-east1,prod,data,quality,65.226,3.333,0.842,125.429,78.368,1
vertex-ai-070-00145,2026-05-25,project-04,cloud-sql,us-central1,sandbox,finops,reliability,76.237,10.245,0.7,130.554,94.127,1
vertex-ai-070-00146,2026-05-26,project-02,gke,us-east1,staging,mlops,latency,65.562,4.903,0.08,149.215,58.948,1
vertex-ai-070-00147,2026-05-27,project-09,pubsub,global,sandbox,platform,quality,48.859,27.378,0.429,82.155,100,1
vertex-ai-070-00148,2026-05-28,project-20,compute,us-central1,staging,data,latency,35.195,9.362,0.668,103.29,72.606,1
vertex-ai-070-00149,2026-05-29,project-13,vertex-ai,global,prod,security,cost,70.677,9.922,0.517,154.698,88.543,1
vertex-ai-070-00150,2026-05-30,project-20,cloud-sql,us-east1,prod,security,latency,32.595,5.562,0.548,92.914,57.116,0
vertex-ai-070-00151,2026-05-31,project-07,cloud-sql,europe-west1,staging,data,cost,38.183,16.519,0.408,190.729,94.003,1
vertex-ai-070-00152,2026-06-01,project-22,bigquery,asia-south1,prod,platform,quality,87.749,7.038,0.445,102.622,77.675,1
vertex-ai-070-00153,2026-06-02,project-11,cloud-run,asia-south1,prod,mlops,latency,30.294,9.336,0.445,186.138,75.107,1
vertex-ai-070-00154,2026-06-03,project-17,pubsub,asia-south1,dev,backend,reliability,60.459,26.706,0.427,172.45,100,1
vertex-ai-070-00155,2026-06-04,project-09,vertex-ai,us-east1,prod,data,quality,27.862,8.757,0.377,100.045,57.97,0
vertex-ai-070-00156,2026-06-05,project-13,compute,us-central1,prod,security,reliability,49.082,17.689,0.574,110.57,94.668,1
vertex-ai-070-00157,2026-06-06,project-17,gke,global,dev,security,latency,52.539,5.951,0.615,193.372,81.999,1
vertex-ai-070-00158,2026-06-07,project-05,vertex-ai,us-central1,sandbox,data,security,47.521,23.455,0.872,159.169,100,1
vertex-ai-070-00159,2026-06-08,project-15,cloud-sql,europe-west1,sandbox,security,quality,41.247,7.455,0.409,158.364,69.241,1
vertex-ai-070-00160,2026-06-09,project-12,cloud-sql,asia-south1,staging,security,reliability,12.138,10.864,0.712,154.08,76.988,1
vertex-ai-070-00161,2026-06-10,project-04,cloud-run,global,prod,data,security,38.054,3.07,0.822,9.645,50.659,0
vertex-ai-070-00162,2026-06-11,project-08,gke,us-east1,prod,platform,latency,47.077,13.127,0.49,183.1,90.959,1
vertex-ai-070-00163,2026-06-12,project-18,compute,europe-west1,prod,platform,cost,46.111,9.843,0.432,83.95,66.469,1
vertex-ai-070-00164,2026-06-13,project-13,gke,asia-south1,dev,backend,latency,55.915,9.344,0.613,55.707,70.952,0
vertex-ai-070-00165,2026-06-14,project-21,pubsub,us-central1,prod,backend,latency,85.563,6.643,0.747,60.622,80.433,1
vertex-ai-070-00166,2026-06-15,project-19,vertex-ai,us-central1,dev,finops,cost,51.599,5.999,0.924,134.341,83.989,1
vertex-ai-070-00167,2026-06-16,project-17,compute,us-central1,prod,security,cost,54.896,8.763,0.417,188.073,81.683,1
vertex-ai-070-00168,2026-06-17,project-01,compute,us-central1,prod,mlops,quality,33.646,6.527,0.378,169.945,65.019,0
vertex-ai-070-00169,2026-06-18,project-24,gke,us-central1,dev,data,reliability,45.199,5.071,0.529,227.696,79.373,1
vertex-ai-070-00170,2026-06-19,project-02,gke,us-central1,prod,security,cost,91.69,11.58,0.318,180.233,96.525,1
vertex-ai-070-00171,2026-06-20,project-01,bigquery,asia-south1,staging,finops,reliability,47.172,15.064,0.432,59.202,75.413,1
vertex-ai-070-00172,2026-06-21,project-20,cloud-sql,europe-west1,staging,security,reliability,85.71,4.965,0.791,170.004,94.061,1
vertex-ai-070-00173,2026-06-22,project-18,compute,europe-west1,dev,security,cost,34.256,12.108,0.621,158.625,85.109,1
vertex-ai-070-00174,2026-06-23,project-14,cloud-sql,europe-west1,staging,data,latency,34.329,12.857,0.457,73.079,68.667,1
vertex-ai-070-00175,2026-06-24,project-22,gke,us-east1,prod,security,quality,71.768,7.695,0.428,83.414,70.218,1
vertex-ai-070-00176,2026-06-25,project-13,gke,us-central1,dev,finops,cost,37.365,14.07,0.323,121.953,74.998,1
vertex-ai-070-00177,2026-06-26,project-10,vertex-ai,us-east1,staging,platform,reliability,59.426,7.298,0.734,172.866,88.727,1
vertex-ai-070-00178,2026-06-27,project-11,gke,global,prod,data,cost,50.975,4.065,1.001,158.827,85.524,1
vertex-ai-070-00179,2026-06-28,project-05,cloud-run,us-central1,prod,finops,reliability,72.172,18.921,0.387,177.441,100,1
vertex-ai-070-00180,2026-06-29,project-24,cloud-sql,asia-south1,prod,finops,latency,46.073,9.582,0.435,133.097,73.119,1
vertex-ai-070-00181,2026-01-01,project-10,compute,us-east1,prod,data,latency,50.704,7.475,0.468,91.636,64.932,0
vertex-ai-070-00182,2026-01-02,project-24,vertex-ai,europe-west1,dev,platform,quality,49.804,8.092,0.381,162.688,73.373,1
vertex-ai-070-00183,2026-01-03,project-19,vertex-ai,us-central1,sandbox,data,cost,31.668,3.887,0.474,86.201,49.314,0
vertex-ai-070-00184,2026-01-04,project-11,gke,asia-south1,dev,finops,security,9.121,5.162,0.587,184.53,62.693,0
vertex-ai-070-00185,2026-01-05,project-10,cloud-sql,europe-west1,prod,platform,latency,48.455,6.235,0.69,98.347,70.0,1
vertex-ai-070-00186,2026-01-06,project-23,cloud-run,us-east1,dev,backend,cost,28.126,7.521,0.671,152.705,73.148,1
vertex-ai-070-00187,2026-01-07,project-04,gke,us-east1,staging,finops,reliability,44.686,26.139,0.534,164.105,100,1
vertex-ai-070-00188,2026-01-08,project-03,vertex-ai,global,dev,security,reliability,36.766,7.178,0.312,140.289,60.996,0
vertex-ai-070-00189,2026-01-09,project-12,compute,europe-west1,prod,finops,quality,50.138,6.227,0.571,26.412,55.915,0
vertex-ai-070-00190,2026-01-10,project-18,gke,us-central1,prod,finops,reliability,56.59,9.162,0.705,169.905,90.637,1
vertex-ai-070-00191,2026-01-11,project-09,compute,us-east1,staging,data,cost,43.408,11.201,0.581,140.064,82.089,1
vertex-ai-070-00192,2026-01-12,project-11,bigquery,global,staging,security,reliability,43.581,12.86,0.639,105.465,83.005,1
vertex-ai-070-00193,2026-01-13,project-10,cloud-sql,us-central1,prod,mlops,security,71.977,11.403,0.736,161.425,100,1
vertex-ai-070-00194,2026-01-14,project-01,compute,us-central1,staging,platform,security,43.406,7.331,0.424,124.791,65.336,0
vertex-ai-070-00195,2026-01-15,project-19,pubsub,us-east1,dev,finops,reliability,59.295,12.438,0.491,139.836,87.353,1
vertex-ai-070-00196,2026-01-16,project-22,vertex-ai,global,staging,security,reliability,0.0,10.305,0.779,103.915,66.464,1
vertex-ai-070-00197,2026-01-17,project-22,cloud-sql,us-central1,prod,backend,reliability,43.517,4.725,0.66,129.25,68.205,1
vertex-ai-070-00198,2026-01-18,project-19,gke,global,prod,security,quality,107.806,6.684,0.384,26.755,70.67,0
vertex-ai-070-00199,2026-01-19,project-06,bigquery,asia-south1,dev,backend,latency,20.667,8.293,0.529,68.937,55.152,0
vertex-ai-070-00200,2026-01-20,project-03,bigquery,us-east1,sandbox,mlops,quality,78.398,6.872,0.374,148.341,78.197,1
vertex-ai-070-00201,2026-01-21,project-23,cloud-sql,us-east1,prod,backend,quality,78.296,8.329,0.443,0.0,62.343,1
vertex-ai-070-00202,2026-01-22,project-23,cloud-run,asia-south1,prod,platform,latency,63.057,23.175,0.349,83.744,100,1
vertex-ai-070-00203,2026-01-23,project-24,pubsub,us-central1,prod,platform,reliability,80.802,11.566,0.794,77.552,94.368,1
vertex-ai-070-00204,2026-01-24,project-01,pubsub,us-central1,prod,finops,reliability,63.491,9.228,0.574,9.709,65.26,1
vertex-ai-070-00205,2026-01-25,project-03,cloud-sql,us-central1,sandbox,platform,reliability,31.589,9.848,0.319,72.289,55.742,0
vertex-ai-070-00206,2026-01-26,project-20,pubsub,europe-west1,dev,mlops,cost,52.183,47.27,0.933,219.922,100,1
vertex-ai-070-00207,2026-01-27,project-18,gke,asia-south1,staging,platform,latency,40.979,21.83,0.762,154.357,100,1
vertex-ai-070-00208,2026-01-28,project-04,gke,us-east1,staging,mlops,security,40.74,10.84,0.627,120.946,79.135,1
vertex-ai-070-00209,2026-01-29,project-05,cloud-run,us-east1,prod,finops,reliability,76.738,17.41,0.586,117.731,100,1
vertex-ai-070-00210,2026-01-30,project-16,pubsub,global,prod,mlops,security,57.614,8.712,0.495,50.293,65.152,1
vertex-ai-070-00211,2026-01-31,project-22,compute,us-east1,dev,data,reliability,61.929,9.088,0.694,208.98,97.647,1
vertex-ai-070-00212,2026-02-01,project-13,vertex-ai,us-central1,prod,security,reliability,82.413,11.34,0.448,161.254,94.501,1
vertex-ai-070-00213,2026-02-02,project-23,bigquery,asia-south1,prod,mlops,quality,50.646,4.232,0.803,170.394,80.555,1
vertex-ai-070-00214,2026-02-03,project-13,bigquery,us-central1,sandbox,security,security,38.353,5.063,0.542,94.905,58.048,0
vertex-ai-070-00215,2026-02-04,project-21,compute,global,dev,finops,cost,58.265,7.354,0.24,118.434,63.224,1
vertex-ai-070-00216,2026-02-05,project-10,pubsub,us-central1,dev,platform,cost,64.138,7.907,0.827,136.528,89.753,1
