record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,model_promoted
vertex-ai-030-00023,2026-01-23,project-01,cloud-sql,asia-south1,dev,data,security,31.515,12.171,0.875,144.959,91.194,1
vertex-ai-030-00024,2026-01-24,project-15,vertex-ai,europe-west1,dev,mlops,reliability,13.384,8.006,0.817,53.671,59.787,0
vertex-ai-030-00025,2026-01-25,project-03,bigquery,us-east1,dev,backend,cost,71.482,7.296,0.442,19.107,60.299,0
vertex-ai-030-00026,2026-01-26,project-02,gke,us-east1,staging,security,quality,62.843,10.596,0.536,144.034,86.484,1
vertex-ai-030-00027,2026-01-27,project-05,gke,asia-south1,prod,security,security,78.837,8.038,0.696,86.345,83.3,1
vertex-ai-030-00028,2026-01-28,project-03,pubsub,asia-south1,prod,backend,security,69.166,15.875,0.604,94.009,96.099,1
vertex-ai-030-00029,2026-01-29,project-07,cloud-run,global,dev,security,latency,57.668,9.865,0.868,155.547,96.266,1
vertex-ai-030-00030,2026-01-30,project-22,compute,europe-west1,prod,data,reliability,71.932,5.034,0.652,29.688,64.072,0
vertex-ai-030-00031,2026-01-31,project-14,vertex-ai,global,staging,platform,reliability,32.226,5.028,0.421,141.268,58.348,0
vertex-ai-030-00032,2026-02-01,project-04,compute,us-central1,dev,platform,cost,50.957,13.48,0.596,116.742,87.173,1
vertex-ai-030-00033,2026-02-02,project-10,gke,us-east1,prod,backend,security,83.616,6.011,0.772,207.899,100,1
vertex-ai-030-00034,2026-02-03,project-24,cloud-sql,europe-west1,prod,security,security,78.775,15.41,0.396,224.844,100,1
vertex-ai-030-00035,2026-02-04,project-13,cloud-sql,europe-west1,prod,data,quality,32.195,5.762,0.251,104.545,48.744,0
vertex-ai-030-00036,2026-02-05,project-24,compute,global,prod,finops,security,35.818,3.634,0.342,115.587,49.842,0
vertex-ai-030-00037,2026-02-06,project-21,vertex-ai,us-east1,prod,finops,latency,86.225,8.06,0.456,167.65,89.394,1
vertex-ai-030-00038,2026-02-07,project-06,gke,us-central1,staging,platform,security,62.344,7.221,0.578,27.028,62.841,0
vertex-ai-030-00039,2026-02-08,project-16,compute,us-east1,prod,data,security,82.295,10.448,0.631,110.304,91.353,1
vertex-ai-030-00040,2026-02-09,project-08,cloud-run,asia-south1,prod,security,quality,67.067,6.528,0.632,181.059,87.23,1
vertex-ai-030-00041,2026-02-10,project-15,bigquery,us-east1,sandbox,finops,quality,40.024,6.212,0.521,189.265,74.339,0
vertex-ai-030-00042,2026-02-11,project-06,vertex-ai,global,prod,backend,security,79.809,9.957,0.528,3.153,70.106,1
vertex-ai-030-00043,2026-02-12,project-22,compute,europe-west1,dev,mlops,latency,31.822,6.013,0.268,127.574,53.153,0
vertex-ai-030-00044,2026-02-13,project-03,cloud-sql,asia-south1,prod,mlops,latency,47.233,9.005,0.379,125.448,69.103,1
vertex-ai-030-00045,2026-02-14,project-15,vertex-ai,europe-west1,sandbox,security,cost,63.867,10.833,0.496,78.58,76.45,1
vertex-ai-030-00046,2026-02-15,project-02,vertex-ai,asia-south1,prod,finops,quality,54.979,5.96,0.335,125.861,63.229,0
vertex-ai-030-00047,2026-02-16,project-13,compute,europe-west1,dev,security,cost,42.196,7.224,0.696,164.65,79.996,1
vertex-ai-030-00048,2026-02-17,project-15,cloud-sql,us-east1,prod,security,reliability,43.848,4.669,0.828,71.133,65.595,1
vertex-ai-030-00049,2026-02-18,project-05,pubsub,asia-south1,dev,mlops,reliability,43.041,5.616,0.665,139.138,71.734,1
vertex-ai-030-00050,2026-02-19,project-05,cloud-sql,europe-west1,prod,data,security,75.912,9.819,0.468,166.253,90.105,1
vertex-ai-030-00051,2026-02-20,project-12,bigquery,europe-west1,prod,security,latency,102.238,9.251,0.718,144.916,100,1
vertex-ai-030-00052,2026-02-21,project-22,gke,asia-south1,prod,data,reliability,70.084,8.543,0.8,176.992,98.274,1
vertex-ai-030-00053,2026-02-22,project-20,gke,us-east1,prod,security,quality,63.391,13.595,0.652,158.802,99.887,1
vertex-ai-030-00054,2026-02-23,project-14,gke,us-central1,prod,backend,quality,65.096,7.376,0.674,94.354,77.344,1
vertex-ai-030-00055,2026-02-24,project-19,pubsub,us-east1,dev,finops,reliability,39.398,5.669,0.501,125.478,62.851,0
vertex-ai-030-00056,2026-02-25,project-09,compute,europe-west1,prod,platform,reliability,68.054,22.437,0.328,94.991,100,1
vertex-ai-030-00057,2026-02-26,project-01,pubsub,us-central1,prod,mlops,quality,122.493,19.251,0.446,192.473,100,1
vertex-ai-030-00058,2026-02-27,project-09,vertex-ai,asia-south1,prod,backend,reliability,90.085,12.685,0.257,36.125,75.391,1
vertex-ai-030-00059,2026-02-28,project-04,vertex-ai,global,staging,backend,latency,46.417,13.778,0.817,40.153,82.845,1
vertex-ai-030-00060,2026-03-01,project-13,cloud-run,us-east1,sandbox,data,latency,51.247,6.444,0.277,42.519,48.868,0
vertex-ai-030-00061,2026-03-02,project-15,compute,us-central1,prod,security,reliability,91.514,10.53,0.345,37.046,74.077,1
vertex-ai-030-00062,2026-03-03,project-03,bigquery,europe-west1,prod,mlops,cost,30.755,11.399,0.404,36.349,56.803,0
vertex-ai-030-00063,2026-03-04,project-18,compute,us-central1,prod,finops,latency,74.575,6.16,0.729,75.219,76.959,1
vertex-ai-030-00064,2026-03-05,project-14,gke,us-central1,prod,backend,cost,105.607,14.023,0.822,106.578,100,1
vertex-ai-030-00065,2026-03-06,project-11,cloud-run,asia-south1,prod,finops,quality,103.312,8.99,0.611,164.747,100,1
vertex-ai-030-00066,2026-03-07,project-03,pubsub,europe-west1,prod,mlops,latency,43.279,13.493,0.787,204.919,100,1
vertex-ai-030-00067,2026-03-08,project-09,vertex-ai,asia-south1,staging,data,reliability,73.621,8.668,0.414,26.38,64.33,1
vertex-ai-030-00068,2026-03-09,project-13,cloud-sql,us-east1,prod,platform,quality,38.025,7.732,0.311,187.782,69.62,0
vertex-ai-030-00069,2026-03-10,project-02,vertex-ai,asia-south1,prod,mlops,security,101.279,6.059,0.279,192.892,87.48,1
vertex-ai-030-00070,2026-03-11,project-09,cloud-run,us-east1,dev,security,security,22.595,9.438,0.884,120.024,78.374,1
vertex-ai-030-00071,2026-03-12,project-09,bigquery,us-central1,prod,platform,cost,66.336,7.821,0.566,130.46,80.302,1
vertex-ai-030-00072,2026-03-13,project-21,vertex-ai,europe-west1,prod,mlops,quality,43.019,4.9,0.549,144.15,66.727,1
vertex-ai-030-00073,2026-03-14,project-14,pubsub,europe-west1,prod,finops,latency,57.307,8.678,0.769,109.738,83.225,1
vertex-ai-030-00074,2026-03-15,project-14,vertex-ai,asia-south1,prod,platform,quality,79.618,16.994,0.652,79.664,100,1
vertex-ai-030-00075,2026-03-16,project-11,gke,europe-west1,prod,data,quality,106.638,8.129,0.774,90.493,96.578,1
vertex-ai-030-00076,2026-03-17,project-19,pubsub,europe-west1,dev,security,latency,36.442,9.64,0.436,103.984,65.672,1
vertex-ai-030-00077,2026-03-18,project-04,pubsub,global,prod,mlops,security,71.079,7.281,0.313,46.725,59.636,0
vertex-ai-030-00078,2026-03-19,project-03,pubsub,global,prod,finops,latency,64.271,8.279,0.854,109.9,87.73,1
vertex-ai-030-00079,2026-03-20,project-20,gke,europe-west1,prod,finops,cost,81.185,11.549,0.818,112.723,100,1
vertex-ai-030-00080,2026-03-21,project-05,cloud-sql,us-central1,prod,mlops,cost,51.067,7.46,0.778,132.296,81.803,1
vertex-ai-030-00081,2026-03-22,project-15,vertex-ai,us-east1,prod,security,quality,56.604,15.269,0.284,151.912,87.533,1
vertex-ai-030-00082,2026-03-23,project-15,gke,europe-west1,dev,backend,latency,37.895,7.047,0.723,226.541,88.048,1
vertex-ai-030-00083,2026-03-24,project-19,bigquery,asia-south1,prod,backend,quality,95.329,3.333,0.463,132.723,76.703,1
vertex-ai-030-00084,2026-03-25,project-20,cloud-run,us-central1,dev,finops,security,63.179,5.429,0.579,131.817,74.269,1
vertex-ai-030-00085,2026-03-26,project-02,pubsub,us-central1,prod,security,cost,47.613,35.531,0.529,8.589,100,1
vertex-ai-030-00086,2026-03-27,project-12,compute,asia-south1,prod,backend,quality,44.44,5.704,0.337,29.813,45.006,0
vertex-ai-030-00087,2026-03-28,project-19,cloud-sql,asia-south1,prod,backend,latency,26.359,7.547,0.706,99.374,66.037,1
vertex-ai-030-00088,2026-03-29,project-03,cloud-run,us-east1,staging,backend,quality,57.639,8.506,0.907,146.112,93.074,1
vertex-ai-030-00089,2026-03-30,project-05,bigquery,europe-west1,sandbox,data,latency,34.094,28.283,0.489,136.958,100,1
vertex-ai-030-00090,2026-03-31,project-16,pubsub,us-east1,dev,platform,quality,31.769,12.483,0.83,46.389,76.061,1
vertex-ai-030-00091,2026-04-01,project-17,bigquery,us-east1,sandbox,platform,latency,56.87,8.133,0.386,100.719,67.08,1
vertex-ai-030-00092,2026-04-02,project-11,cloud-sql,us-central1,dev,backend,latency,21.059,5.02,0.644,137.615,61.693,1
vertex-ai-030-00093,2026-04-03,project-18,vertex-ai,global,dev,mlops,reliability,78.364,9.638,0.24,162.176,81.967,1
vertex-ai-030-00094,2026-04-04,project-13,vertex-ai,global,sandbox,mlops,security,68.045,13.57,0.55,110.707,90.874,1
vertex-ai-030-00095,2026-04-05,project-01,pubsub,us-central1,staging,data,security,53.653,14.568,0.304,153.781,85.837,1
vertex-ai-030-00096,2026-04-06,project-19,cloud-run,us-central1,sandbox,security,cost,74.759,9.795,0.715,71.926,84.535,1
vertex-ai-030-00097,2026-04-07,project-12,compute,us-central1,staging,mlops,quality,39.094,9.945,0.611,109.646,74.263,0
vertex-ai-030-00098,2026-04-08,project-11,gke,us-east1,dev,mlops,reliability,35.091,6.08,0.494,65.723,53.343,0
vertex-ai-030-00099,2026-04-09,project-03,cloud-run,asia-south1,prod,backend,cost,80.053,10.163,0.422,46.489,73.282,0
vertex-ai-030-00100,2026-04-10,project-02,pubsub,us-central1,staging,finops,quality,18.366,11.383,0.724,50.414,65.68,1
vertex-ai-030-00101,2026-04-11,project-09,cloud-sql,global,staging,platform,security,59.321,11.411,0.649,175.68,95.723,1
vertex-ai-030-00102,2026-04-12,project-19,vertex-ai,us-east1,dev,data,cost,58.575,7.598,0.47,11.596,56.371,0
vertex-ai-030-00103,2026-04-13,project-01,cloud-run,europe-west1,prod,finops,security,49.448,8.896,0.607,109.702,75.307,0
vertex-ai-030-00104,2026-04-14,project-21,gke,us-east1,prod,mlops,security,103.361,7.209,0.255,75.862,72.986,1
vertex-ai-030-00105,2026-04-15,project-11,bigquery,global,dev,mlops,cost,46.657,9.927,0.541,209.586,88.993,1
vertex-ai-030-00106,2026-04-16,project-19,gke,asia-south1,prod,finops,reliability,16.6,19.663,0.388,33.486,70.154,1
vertex-ai-030-00107,2026-04-17,project-23,cloud-sql,asia-south1,prod,security,latency,39.492,12.035,0.555,178.054,87.295,1
vertex-ai-030-00108,2026-04-18,project-07,compute,us-east1,prod,finops,latency,84.17,4.48,0.278,143.308,70.542,1
vertex-ai-030-00109,2026-04-19,project-19,gke,europe-west1,dev,data,quality,38.162,4.514,0.826,61.648,61.79,1
vertex-ai-030-00110,2026-04-20,project-12,pubsub,us-east1,sandbox,mlops,cost,65.794,4.342,0.358,156.999,68.585,0
vertex-ai-030-00111,2026-04-21,project-09,cloud-run,global,staging,backend,security,40.845,4.278,0.633,129.715,65.35,1
vertex-ai-030-00112,2026-04-22,project-22,vertex-ai,asia-south1,sandbox,security,reliability,29.62,28.83,0.567,159.141,100,1
vertex-ai-030-00113,2026-04-23,project-01,vertex-ai,us-east1,prod,security,cost,50.726,6.448,0.773,194.74,88.254,1
vertex-ai-030-00114,2026-04-24,project-23,bigquery,global,staging,platform,cost,46.883,5.623,0.68,138.72,73.559,1
vertex-ai-030-00115,2026-04-25,project-10,gke,global,dev,finops,reliability,1.707,6.751,0.543,77.883,46.713,0
vertex-ai-030-00116,2026-04-26,project-18,cloud-sql,europe-west1,dev,mlops,cost,26.037,7.748,0.555,125.791,64.961,0
vertex-ai-030-00117,2026-04-27,project-24,gke,us-east1,prod,mlops,cost,44.112,7.337,0.52,125.689,69.089,0
vertex-ai-030-00118,2026-04-28,project-15,gke,europe-west1,sandbox,security,latency,26.385,6.617,0.536,137.235,63.448,0
vertex-ai-030-00119,2026-04-29,project-05,cloud-sql,us-east1,prod,platform,quality,48.963,5.588,0.324,21.281,44.619,0
vertex-ai-030-00120,2026-04-30,project-01,pubsub,europe-west1,staging,security,latency,20.616,11.542,0.428,270.923,88.637,1
vertex-ai-030-00121,2026-05-01,project-23,cloud-run,us-east1,prod,finops,reliability,75.413,6.584,0.487,175.292,84.366,1
vertex-ai-030-00122,2026-05-02,project-16,compute,asia-south1,prod,mlops,security,53.359,11.112,0.536,143.515,84.293,1
vertex-ai-030-00123,2026-05-03,project-12,vertex-ai,global,staging,backend,quality,58.076,17.443,0.296,216.731,100,1
vertex-ai-030-00124,2026-05-04,project-05,cloud-run,asia-south1,prod,backend,reliability,75.378,5.192,0.584,112.516,75.346,1
vertex-ai-030-00125,2026-05-05,project-11,pubsub,europe-west1,dev,security,cost,75.348,5.251,0.713,33.618,68.482,1
vertex-ai-030-00126,2026-05-06,project-05,gke,global,prod,mlops,security,52.097,5.559,0.709,71.011,66.376,1
vertex-ai-030-00127,2026-05-07,project-20,bigquery,asia-south1,prod,platform,security,70.219,6.983,0.417,27.353,59.454,0
vertex-ai-030-00128,2026-05-08,project-07,pubsub,europe-west1,prod,backend,cost,82.676,4.206,0.317,181.37,76.295,1
vertex-ai-030-00129,2026-05-09,project-16,cloud-sql,us-central1,prod,backend,reliability,40.573,16.84,0.25,89.158,75.246,1
vertex-ai-030-00130,2026-05-10,project-14,pubsub,asia-south1,sandbox,security,cost,44.966,9.017,0.681,173.994,85.987,1
vertex-ai-030-00131,2026-05-11,project-12,compute,europe-west1,staging,data,latency,22.5,14.323,0.473,61.875,66.874,1
vertex-ai-030-00132,2026-05-12,project-08,vertex-ai,us-east1,prod,finops,quality,78.241,2.763,0.689,50.02,65.241,0
vertex-ai-030-00133,2026-05-13,project-03,gke,asia-south1,staging,data,security,56.144,11.457,0.576,164.466,90.528,1
vertex-ai-030-00134,2026-05-14,project-11,cloud-sql,global,sandbox,data,security,83.617,4.84,0.68,107.953,80.102,1
vertex-ai-030-00135,2026-05-15,project-02,pubsub,us-east1,prod,mlops,latency,68.767,12.197,0.083,93.31,69.041,1
vertex-ai-030-00136,2026-05-16,project-09,gke,asia-south1,prod,data,reliability,50.891,8.056,0.713,189.698,89.228,1
vertex-ai-030-00137,2026-05-17,project-15,compute,europe-west1,prod,backend,security,65.075,6.853,0.646,37.449,66.838,1
vertex-ai-030-00138,2026-05-18,project-15,pubsub,asia-south1,prod,finops,cost,95.127,23.661,0.328,62.118,100,1
vertex-ai-030-00139,2026-05-19,project-15,compute,us-east1,staging,mlops,cost,68.345,11.357,0.492,135.462,87.395,1
vertex-ai-030-00140,2026-05-20,project-23,gke,us-east1,prod,backend,quality,55.148,10.186,0.383,127.958,75.135,0
vertex-ai-030-00141,2026-05-21,project-11,bigquery,global,prod,platform,latency,70.86,5.012,0.384,142.581,70.729,1
vertex-ai-030-00142,2026-05-22,project-01,cloud-run,europe-west1,dev,data,latency,38.715,8.624,0.349,83.865,58.118,0
vertex-ai-030-00143,2026-05-23,project-19,gke,us-central1,dev,finops,quality,63.731,6.135,0.57,48.557,63.652,0
vertex-ai-030-00144,2026-05-24,project-15,cloud-sql,asia-south1,prod,mlops,cost,75.708,5.749,0.855,154.657,92.391,1
vertex-ai-030-00145,2026-05-25,project-22,cloud-run,us-east1,prod,mlops,cost,62.364,39.275,0.596,171.614,100,1
vertex-ai-030-00146,2026-05-26,project-07,compute,asia-south1,dev,security,latency,15.985,17.345,0.712,181.602,97.47,1
vertex-ai-030-00147,2026-05-27,project-04,cloud-sql,europe-west1,sandbox,finops,security,47.875,8.767,0.64,232.587,93.532,1
vertex-ai-030-00148,2026-05-28,project-15,cloud-run,europe-west1,dev,finops,cost,25.617,7.619,0.484,57.821,52.116,0
vertex-ai-030-00149,2026-05-29,project-17,gke,us-east1,dev,security,reliability,45.365,8.806,0.552,98.821,70.156,1
vertex-ai-030-00150,2026-05-30,project-03,pubsub,us-central1,prod,security,latency,91.796,8.275,0.551,57.709,79.138,1
vertex-ai-030-00151,2026-05-31,project-05,cloud-sql,us-east1,sandbox,backend,latency,25.436,11.632,0.323,163.319,71.166,1
vertex-ai-030-00152,2026-06-01,project-21,gke,global,prod,platform,latency,48.379,5.858,0.146,113.36,52.243,0
vertex-ai-030-00153,2026-06-02,project-16,compute,asia-south1,prod,backend,security,47.566,21.906,0.549,76.958,98.2,1
vertex-ai-030-00154,2026-06-03,project-22,vertex-ai,europe-west1,staging,security,reliability,79.751,6.546,0.617,29.23,69.045,1
vertex-ai-030-00155,2026-06-04,project-19,cloud-run,europe-west1,sandbox,backend,security,4.81,4.842,0.572,204.594,62.838,0
vertex-ai-030-00156,2026-06-05,project-24,bigquery,us-east1,prod,finops,quality,49.195,8.548,0.716,92.897,75.771,1
vertex-ai-030-00157,2026-06-06,project-19,gke,asia-south1,staging,backend,reliability,23.219,8.713,0.626,72.824,60.987,1
vertex-ai-030-00158,2026-06-07,project-13,pubsub,us-east1,dev,platform,security,86.014,5.392,0.229,263.673,89.154,1
vertex-ai-030-00159,2026-06-08,project-05,gke,global,prod,backend,quality,64.136,13.03,0.586,157.07,96.267,1
vertex-ai-030-00160,2026-06-09,project-22,compute,global,staging,mlops,quality,26.592,11.196,0.511,29.897,57.676,0
vertex-ai-030-00161,2026-06-10,project-08,vertex-ai,asia-south1,dev,mlops,quality,59.209,6.372,0.22,156.218,66.073,1
vertex-ai-030-00162,2026-06-11,project-15,gke,us-central1,sandbox,data,cost,59.044,9.206,0.224,114.062,66.62,0
vertex-ai-030-00163,2026-06-12,project-22,compute,us-central1,dev,platform,latency,33.277,9.086,0.38,21.296,49.253,0
vertex-ai-030-00164,2026-06-13,project-07,vertex-ai,us-east1,staging,finops,reliability,50.953,10.971,0.776,92.158,84.032,1
vertex-ai-030-00165,2026-06-14,project-15,pubsub,us-central1,prod,mlops,latency,77.956,6.865,0.396,191.878,85.145,1
vertex-ai-030-00166,2026-06-15,project-07,gke,asia-south1,staging,mlops,cost,71.652,4.414,0.678,51.389,66.602,0
vertex-ai-030-00167,2026-06-16,project-03,vertex-ai,us-east1,dev,data,security,21.199,6.751,0.456,62.041,48.18,0
vertex-ai-030-00168,2026-06-17,project-04,pubsub,europe-west1,dev,data,reliability,53.599,10.897,0.333,87.449,68.594,1
vertex-ai-030-00169,2026-06-18,project-22,pubsub,europe-west1,prod,finops,latency,65.461,20.288,0.295,127.654,99.191,1
vertex-ai-030-00170,2026-06-19,project-07,pubsub,europe-west1,prod,data,quality,54.809,15.844,0.646,134.469,98.373,1
vertex-ai-030-00171,2026-06-20,project-06,gke,europe-west1,sandbox,mlops,security,24.636,8.546,0.785,191.202,83.922,1
vertex-ai-030-00172,2026-06-21,project-24,gke,asia-south1,sandbox,data,latency,0.0,4.462,0.269,213.561,50.971,0
vertex-ai-030-00173,2026-06-22,project-24,compute,asia-south1,dev,platform,latency,36.502,15.924,0.411,134.686,83.958,1
vertex-ai-030-00174,2026-06-23,project-03,gke,asia-south1,prod,security,latency,34.435,6.38,0.665,158.46,73.323,0
vertex-ai-030-00175,2026-06-24,project-12,gke,europe-west1,prod,mlops,latency,78.066,19.932,0.654,124.418,100,1
vertex-ai-030-00176,2026-06-25,project-15,vertex-ai,us-east1,prod,platform,reliability,48.624,7.329,0.421,130.236,67.847,0
vertex-ai-030-00177,2026-06-26,project-12,gke,us-central1,sandbox,data,reliability,25.744,5.52,0.603,59.211,51.63,0
vertex-ai-030-00178,2026-06-27,project-20,compute,us-central1,staging,mlops,cost,60.237,6.291,0.683,85.356,72.115,1
vertex-ai-030-00179,2026-06-28,project-21,gke,global,sandbox,security,latency,25.761,9.739,0.747,79.098,69.421,1
vertex-ai-030-00180,2026-06-29,project-11,gke,us-central1,staging,mlops,cost,46.383,4.101,0.712,191.291,78.62,1
vertex-ai-030-00181,2026-01-01,project-13,cloud-run,europe-west1,prod,security,cost,30.37,10.236,0.402,139.816,68.973,1
vertex-ai-030-00182,2026-01-02,project-16,compute,asia-south1,staging,platform,reliability,47.235,11.143,0.127,113.614,63.546,0
vertex-ai-030-00183,2026-01-03,project-02,gke,global,prod,security,reliability,85.12,7.476,0.662,93.578,84.053,1
vertex-ai-030-00184,2026-01-04,project-07,pubsub,us-central1,prod,platform,latency,64.096,10.153,0.342,67.206,67.895,1
vertex-ai-030-00185,2026-01-05,project-20,cloud-run,us-central1,sandbox,finops,latency,47.997,31.772,0.277,144.485,100,1
vertex-ai-030-00186,2026-01-06,project-11,cloud-sql,global,sandbox,mlops,security,47.232,10.277,0.613,231.352,95.705,1
vertex-ai-030-00187,2026-01-07,project-20,vertex-ai,asia-south1,prod,platform,quality,126.192,4.409,0.535,88.253,86.05,1
vertex-ai-030-00188,2026-01-08,project-16,compute,us-east1,sandbox,platform,reliability,46.732,6.408,0.731,78.022,68.271,0
vertex-ai-030-00189,2026-01-09,project-02,pubsub,asia-south1,dev,backend,reliability,69.554,9.355,0.396,83.415,72.197,1
vertex-ai-030-00190,2026-01-10,project-22,bigquery,us-central1,staging,platform,latency,37.73,10.721,0.556,214.76,89.0,1
vertex-ai-030-00191,2026-01-11,project-11,gke,global,prod,backend,reliability,63.526,14.487,0.68,124.84,98.043,1
vertex-ai-030-00192,2026-01-12,project-09,bigquery,us-central1,dev,finops,cost,76.857,6.563,0.522,118.942,77.829,1
vertex-ai-030-00193,2026-01-13,project-20,cloud-run,us-central1,staging,backend,security,46.451,7.516,0.351,113.528,62.636,0
vertex-ai-030-00194,2026-01-14,project-03,cloud-sql,global,sandbox,backend,reliability,1.737,7.004,0.582,70.198,47.558,0
vertex-ai-030-00195,2026-01-15,project-07,gke,asia-south1,prod,data,reliability,74.344,10.421,0.501,195.728,96.415,1
vertex-ai-030-00196,2026-01-16,project-14,pubsub,europe-west1,sandbox,security,cost,56.319,15.44,0.66,161.919,100,1
vertex-ai-030-00197,2026-01-17,project-13,vertex-ai,asia-south1,prod,finops,reliability,62.523,8.532,0.583,31.389,66.774,1
vertex-ai-030-00198,2026-01-18,project-20,compute,global,sandbox,mlops,security,67.795,11.625,0.464,183.538,93.859,1
vertex-ai-030-00199,2026-01-19,project-13,gke,global,dev,backend,security,38.902,10.279,0.365,99.379,64.868,1
vertex-ai-030-00200,2026-01-20,project-04,gke,global,dev,platform,cost,58.669,7.17,0.289,129.634,66.284,1
vertex-ai-030-00201,2026-01-21,project-07,bigquery,europe-west1,dev,backend,cost,60.34,7.277,0.849,158.668,90.953,1
vertex-ai-030-00202,2026-01-22,project-24,compute,europe-west1,sandbox,platform,security,70.469,6.485,0.269,62.917,58.386,1
vertex-ai-030-00203,2026-01-23,project-01,gke,us-east1,prod,security,security,65.225,12.512,1.059,129.663,100,1
vertex-ai-030-00204,2026-01-24,project-19,bigquery,us-east1,prod,data,security,35.147,14.121,0.512,50.246,70.498,0
vertex-ai-030-00205,2026-01-25,project-03,cloud-sql,us-central1,dev,mlops,reliability,59.45,7.702,0.419,175.311,79.01,1
vertex-ai-030-00206,2026-01-26,project-10,pubsub,europe-west1,prod,mlops,reliability,65.226,10.096,0.542,139.904,85.759,1
vertex-ai-030-00207,2026-01-27,project-12,cloud-run,us-east1,prod,backend,security,49.163,7.88,0.336,169.814,72.118,0
vertex-ai-030-00208,2026-01-28,project-19,bigquery,asia-south1,sandbox,data,quality,34.954,15.796,0.632,155.908,93.948,1
vertex-ai-030-00209,2026-01-29,project-12,bigquery,us-central1,prod,mlops,quality,70.118,7.89,0.386,133.982,76.0,1
vertex-ai-030-00210,2026-01-30,project-15,bigquery,europe-west1,dev,mlops,quality,32.273,5.716,0.448,153.705,62.728,0
vertex-ai-030-00211,2026-01-31,project-08,bigquery,global,sandbox,platform,security,42.47,6.201,0.652,104.439,67.384,0
vertex-ai-030-00212,2026-02-01,project-02,cloud-sql,us-east1,prod,security,quality,89.456,22.663,0.546,139.409,100,1
vertex-ai-030-00213,2026-02-02,project-19,pubsub,us-east1,prod,backend,security,68.918,5.849,0.952,121.476,88.804,1
vertex-ai-030-00214,2026-02-03,project-07,cloud-run,global,prod,security,quality,62.763,17.885,0.657,112.291,100,1
vertex-ai-030-00215,2026-02-04,project-22,gke,asia-south1,prod,finops,security,49.654,6.373,0.442,170.12,72.528,0
vertex-ai-030-00216,2026-02-05,project-17,compute,global,dev,backend,quality,30.394,5.323,0.573,145.691,64.36,0
vertex-ai-030-00217,2026-02-06,project-15,cloud-sql,asia-south1,prod,security,latency,51.161,12.397,0.682,117.929,87.901,1
