record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,incident_escalated
gke-sre-092-00033,2026-02-02,project-07,gke,europe-west1,prod,platform,quality,63.795,7.945,0.621,59.484,71.276,1
gke-sre-092-00034,2026-02-03,project-16,cloud-sql,global,staging,platform,latency,49.674,14.446,0.593,157.527,94.821,1
gke-sre-092-00035,2026-02-04,project-23,gke,global,prod,mlops,quality,44.912,9.455,0.733,80.816,75.222,1
gke-sre-092-00036,2026-02-05,project-16,compute,europe-west1,prod,data,cost,57.135,8.3,0.338,158.471,74.304,1
gke-sre-092-00037,2026-02-06,project-16,cloud-sql,global,prod,finops,reliability,45.995,14.164,0.372,0.0,62.168,1
gke-sre-092-00038,2026-02-07,project-02,bigquery,asia-south1,dev,finops,latency,85.187,14.213,0.413,107.159,93.061,1
gke-sre-092-00039,2026-02-08,project-14,bigquery,europe-west1,prod,data,latency,69.973,11.48,0.553,115.695,87.504,1
gke-sre-092-00040,2026-02-09,project-02,cloud-sql,us-central1,prod,mlops,latency,35.82,14.698,0.576,84.094,79.256,1
gke-sre-092-00041,2026-02-10,project-11,compute,europe-west1,sandbox,security,quality,11.371,9.348,0.664,85.036,61.433,0
gke-sre-092-00042,2026-02-11,project-06,bigquery,global,sandbox,platform,reliability,38.616,21.146,0.709,97.771,100,1
gke-sre-092-00043,2026-02-12,project-20,cloud-sql,us-east1,dev,data,security,52.653,7.172,0.464,101.257,66.17,0
gke-sre-092-00044,2026-02-13,project-14,pubsub,us-central1,staging,backend,cost,60.038,6.797,0.705,93.908,75.243,1
gke-sre-092-00045,2026-02-14,project-23,vertex-ai,us-central1,prod,platform,quality,67.788,7.562,0.489,216.443,90.05,1
gke-sre-092-00046,2026-02-15,project-22,cloud-sql,europe-west1,dev,backend,security,50.782,11.537,0.433,196.675,88.53,1
gke-sre-092-00047,2026-02-16,project-21,pubsub,us-east1,prod,data,cost,45.522,7.225,0.667,125.028,74.369,1
gke-sre-092-00048,2026-02-17,project-22,cloud-sql,asia-south1,staging,mlops,quality,63.951,10.732,0.509,131.752,84.453,1
gke-sre-092-00049,2026-02-18,project-12,cloud-run,us-central1,dev,mlops,latency,68.376,7.178,0.178,112.019,63.246,1
gke-sre-092-00050,2026-02-19,project-17,cloud-sql,asia-south1,prod,data,cost,81.985,28.952,0.579,68.552,100,1
gke-sre-092-00051,2026-02-20,project-18,cloud-sql,us-east1,dev,mlops,security,36.334,3.244,0.416,112.874,51.307,0
gke-sre-092-00052,2026-02-21,project-06,pubsub,us-east1,prod,data,security,44.537,5.582,0.75,159.768,78.162,1
gke-sre-092-00053,2026-02-22,project-06,pubsub,asia-south1,dev,data,security,51.537,10.344,0.732,192.197,95.823,1
gke-sre-092-00054,2026-02-23,project-07,compute,us-central1,sandbox,backend,reliability,53.189,10.531,0.728,135.392,88.413,1
gke-sre-092-00055,2026-02-24,project-08,compute,asia-south1,staging,platform,cost,83.887,6.92,0.266,11.982,56.564,0
gke-sre-092-00056,2026-02-25,project-18,gke,asia-south1,dev,data,security,32.159,8.38,0.38,92.347,57.576,0
gke-sre-092-00057,2026-02-26,project-19,bigquery,global,dev,mlops,cost,36.797,10.335,0.674,191.388,88.495,1
gke-sre-092-00058,2026-02-27,project-22,vertex-ai,us-east1,prod,security,reliability,12.412,18.693,0.546,127.595,85.679,1
gke-sre-092-00059,2026-02-28,project-03,cloud-sql,us-east1,prod,data,latency,60.193,3.561,0.455,122.392,63.15,0
gke-sre-092-00060,2026-03-01,project-17,gke,us-east1,prod,backend,cost,73.073,6.574,0.627,27.031,66.802,1
gke-sre-092-00061,2026-03-02,project-09,vertex-ai,us-central1,prod,platform,cost,60.458,9.983,0.678,186.063,95.318,1
gke-sre-092-00062,2026-03-03,project-05,cloud-run,us-east1,sandbox,platform,latency,69.112,5.804,0.481,54.88,62.57,1
gke-sre-092-00063,2026-03-04,project-20,cloud-sql,us-central1,prod,data,security,58.643,13.511,0.498,231.581,100,1
gke-sre-092-00064,2026-03-05,project-13,cloud-run,us-central1,dev,mlops,latency,20.137,9.357,0.731,34.65,59.519,0
gke-sre-092-00065,2026-03-06,project-12,compute,global,prod,finops,latency,72.612,13.536,0.286,138.112,87.15,1
gke-sre-092-00066,2026-03-07,project-05,compute,global,dev,mlops,latency,34.49,12.391,0.341,100.615,67.592,0
gke-sre-092-00067,2026-03-08,project-11,pubsub,europe-west1,staging,security,security,15.587,12.191,0.411,137.832,68.387,1
gke-sre-092-00068,2026-03-09,project-11,compute,europe-west1,sandbox,backend,cost,36.372,7.328,0.482,112.484,63.103,0
gke-sre-092-00069,2026-03-10,project-08,compute,global,prod,data,latency,59.242,19.192,0.245,111.891,90.408,1
gke-sre-092-00070,2026-03-11,project-03,bigquery,us-east1,dev,mlops,cost,20.608,3.637,0.721,136.304,60.812,0
gke-sre-092-00071,2026-03-12,project-16,bigquery,us-central1,sandbox,backend,security,48.344,11.6,0.561,225.64,96.528,1
gke-sre-092-00072,2026-03-13,project-16,cloud-sql,us-east1,prod,security,latency,50.392,7.055,0.266,174.288,68.826,1
gke-sre-092-00073,2026-03-14,project-20,cloud-run,us-central1,sandbox,backend,latency,57.879,9.607,0.347,79.278,66.38,1
gke-sre-092-00074,2026-03-15,project-18,cloud-sql,asia-south1,staging,security,quality,31.932,10.417,0.415,58.961,58.606,1
gke-sre-092-00075,2026-03-16,project-03,cloud-sql,us-central1,prod,security,latency,69.075,5.532,0.472,88.835,66.559,1
gke-sre-092-00076,2026-03-17,project-09,compute,europe-west1,dev,mlops,reliability,39.901,13.694,0.417,130.456,79.538,1
gke-sre-092-00077,2026-03-18,project-22,vertex-ai,europe-west1,prod,mlops,cost,50.421,7.647,0.401,174.285,74.942,1
gke-sre-092-00078,2026-03-19,project-18,pubsub,us-east1,dev,backend,latency,38.071,11.239,0.568,0.0,59.429,0
gke-sre-092-00079,2026-03-20,project-18,cloud-sql,europe-west1,prod,security,quality,78.493,9.066,0.655,87.336,84.288,1
gke-sre-092-00080,2026-03-21,project-20,gke,us-east1,dev,platform,latency,26.146,6.421,0.761,88.548,63.682,0
gke-sre-092-00081,2026-03-22,project-21,pubsub,us-central1,dev,mlops,latency,50.775,8.053,0.715,96.26,75.624,1
gke-sre-092-00082,2026-03-23,project-10,cloud-run,global,prod,security,security,60.717,10.66,0.379,99.615,73.916,1
gke-sre-092-00083,2026-03-24,project-06,cloud-sql,us-central1,prod,platform,quality,49.514,10.61,0.52,51.045,67.731,1
gke-sre-092-00084,2026-03-25,project-24,bigquery,us-central1,staging,finops,latency,36.285,3.163,0.625,86.372,54.551,0
gke-sre-092-00085,2026-03-26,project-14,vertex-ai,europe-west1,prod,data,latency,42.635,8.365,0.258,5.273,44.24,0
gke-sre-092-00086,2026-03-27,project-12,compute,us-east1,prod,mlops,latency,81.082,11.455,0.507,140.872,93.396,1
gke-sre-092-00087,2026-03-28,project-12,cloud-sql,europe-west1,prod,security,reliability,52.238,18.435,0.615,80.484,94.561,1
gke-sre-092-00088,2026-03-29,project-15,vertex-ai,us-east1,staging,backend,quality,45.182,13.194,0.72,218.007,100,1
gke-sre-092-00089,2026-03-30,project-22,bigquery,us-central1,staging,data,security,50.797,13.139,0.453,163.153,88.085,1
gke-sre-092-00090,2026-03-31,project-21,pubsub,asia-south1,sandbox,mlops,reliability,31.042,12.057,0.626,75.201,71.875,1
gke-sre-092-00091,2026-04-01,project-02,gke,us-central1,staging,security,security,59.03,17.713,0.629,207.018,100,1
gke-sre-092-00092,2026-04-02,project-09,cloud-run,asia-south1,prod,mlops,security,82.715,3.792,0.695,141.426,82.748,1
gke-sre-092-00093,2026-04-03,project-11,compute,europe-west1,prod,security,quality,53.344,6.468,0.572,117.52,70.921,1
gke-sre-092-00094,2026-04-04,project-08,pubsub,us-east1,prod,data,latency,41.332,7.268,0.498,96.171,62.88,0
gke-sre-092-00095,2026-04-05,project-23,compute,us-central1,prod,finops,security,59.364,13.742,0.71,164.838,100,1
gke-sre-092-00096,2026-04-06,project-16,bigquery,asia-south1,dev,data,reliability,3.187,6.951,0.466,188.342,61.111,1
gke-sre-092-00097,2026-04-07,project-05,cloud-run,europe-west1,prod,data,quality,75.328,16.857,0.781,67.994,100,1
gke-sre-092-00098,2026-04-08,project-19,gke,us-east1,prod,mlops,latency,54.724,7.263,0.58,128.117,75.084,1
gke-sre-092-00099,2026-04-09,project-22,cloud-sql,us-east1,prod,platform,cost,72.565,7.728,0.615,217.087,96.613,1
gke-sre-092-00100,2026-04-10,project-23,cloud-sql,global,dev,finops,quality,41.206,8.618,0.604,38.855,61.337,0
gke-sre-092-00101,2026-04-11,project-04,bigquery,asia-south1,staging,security,security,32.199,5.0,0.23,153.516,53.374,0
gke-sre-092-00102,2026-04-12,project-24,cloud-run,europe-west1,prod,data,security,73.778,8.879,0.547,166.088,89.906,1
gke-sre-092-00103,2026-04-13,project-13,vertex-ai,us-central1,prod,platform,quality,63.305,8.949,0.465,105.831,74.746,1
gke-sre-092-00104,2026-04-14,project-10,pubsub,us-central1,dev,finops,security,10.746,1.86,0.559,111.934,43.99,0
gke-sre-092-00105,2026-04-15,project-01,cloud-sql,asia-south1,staging,data,latency,64.971,6.67,0.625,191.699,88.134,1
gke-sre-092-00106,2026-04-16,project-20,vertex-ai,asia-south1,staging,finops,cost,38.362,9.985,0.594,181.045,83.917,1
gke-sre-092-00107,2026-04-17,project-15,cloud-sql,asia-south1,dev,mlops,reliability,23.974,11.579,0.673,162.404,82.647,1
gke-sre-092-00108,2026-04-18,project-08,cloud-sql,asia-south1,prod,mlops,reliability,68.887,11.199,0.243,33.76,63.67,1
gke-sre-092-00109,2026-04-19,project-05,cloud-sql,asia-south1,prod,mlops,latency,106.012,15.864,0.427,73.61,99.8,1
gke-sre-092-00110,2026-04-20,project-09,cloud-run,us-central1,prod,backend,quality,22.314,5.164,0.662,49.174,50.2,0
gke-sre-092-00111,2026-04-21,project-14,vertex-ai,global,prod,data,quality,100.379,13.074,0.376,0.0,78.799,1
gke-sre-092-00112,2026-04-22,project-11,pubsub,europe-west1,staging,data,quality,53.577,8.377,0.646,144.282,81.949,1
gke-sre-092-00113,2026-04-23,project-12,vertex-ai,asia-south1,prod,backend,quality,79.18,10.363,0.832,103.821,96.154,1
gke-sre-092-00114,2026-04-24,project-02,cloud-sql,us-central1,prod,finops,reliability,59.871,6.343,0.252,181.63,71.063,0
gke-sre-092-00115,2026-04-25,project-11,cloud-sql,europe-west1,sandbox,data,quality,23.43,9.144,0.466,50.732,53.245,0
gke-sre-092-00116,2026-04-26,project-04,bigquery,global,prod,data,quality,99.39,10.067,0.517,89.351,89.402,1
gke-sre-092-00117,2026-04-27,project-08,vertex-ai,us-east1,prod,backend,reliability,48.024,7.699,0.405,188.478,76.434,1
gke-sre-092-00118,2026-04-28,project-04,vertex-ai,us-central1,staging,security,cost,67.683,6.939,0.64,34.276,67.279,0
gke-sre-092-00119,2026-04-29,project-18,bigquery,asia-south1,prod,mlops,latency,48.171,14.322,0.525,184.697,95.588,1
gke-sre-092-00120,2026-04-30,project-18,pubsub,us-east1,sandbox,platform,latency,32.994,12.753,0.547,81.242,72.298,1
gke-sre-092-00121,2026-05-01,project-12,cloud-sql,asia-south1,prod,platform,latency,56.53,11.264,0.494,154.847,85.94,1
gke-sre-092-00122,2026-05-02,project-06,vertex-ai,europe-west1,dev,mlops,latency,70.414,7.189,0.317,91.743,65.893,0
gke-sre-092-00123,2026-05-03,project-15,cloud-run,global,sandbox,platform,reliability,51.381,6.545,0.556,174.73,78.196,1
gke-sre-092-00124,2026-05-04,project-22,compute,global,staging,mlops,security,27.882,5.692,0.244,108.524,47.406,0
gke-sre-092-00125,2026-05-05,project-12,bigquery,asia-south1,staging,data,quality,57.375,11.842,0.744,84.521,86.079,1
gke-sre-092-00126,2026-05-06,project-07,bigquery,asia-south1,prod,data,cost,91.409,2.787,0.318,114.455,66.318,0
gke-sre-092-00127,2026-05-07,project-09,bigquery,europe-west1,prod,platform,security,70.972,5.622,0.407,98.086,66.507,0
gke-sre-092-00128,2026-05-08,project-03,compute,global,sandbox,backend,cost,63.952,6.554,0.793,129.827,84.364,1
gke-sre-092-00129,2026-05-09,project-06,cloud-sql,us-east1,prod,finops,quality,64.128,9.24,0.881,178.903,100,1
gke-sre-092-00130,2026-05-10,project-10,cloud-sql,global,dev,backend,security,36.95,9.185,0.514,67.408,62.185,1
gke-sre-092-00131,2026-05-11,project-11,vertex-ai,europe-west1,dev,mlops,security,66.922,7.312,0.479,163.85,81.144,1
gke-sre-092-00132,2026-05-12,project-02,gke,europe-west1,prod,mlops,cost,60.201,14.634,0.568,206.076,100,1
gke-sre-092-00133,2026-05-13,project-22,cloud-run,europe-west1,prod,finops,security,53.615,10.717,0.698,125.745,86.539,1
gke-sre-092-00134,2026-05-14,project-08,cloud-sql,global,prod,mlops,cost,108.883,17.982,0.606,86.175,100,1
gke-sre-092-00135,2026-05-15,project-05,cloud-sql,us-central1,prod,finops,reliability,68.732,8.878,0.534,151.902,85.614,1
gke-sre-092-00136,2026-05-16,project-08,cloud-sql,us-east1,staging,mlops,reliability,19.238,6.178,0.55,210.508,71.098,1
gke-sre-092-00137,2026-05-17,project-05,cloud-run,global,dev,backend,quality,15.642,7.996,0.679,167.587,72.337,1
gke-sre-092-00138,2026-05-18,project-04,bigquery,asia-south1,dev,finops,reliability,15.507,9.365,0.532,41.325,51.926,0
gke-sre-092-00139,2026-05-19,project-04,gke,us-east1,dev,data,latency,49.679,18.442,0.641,71.414,93.269,1
gke-sre-092-00140,2026-05-20,project-21,compute,us-east1,dev,backend,quality,41.604,5.748,0.197,158.248,57.946,0
gke-sre-092-00141,2026-05-21,project-24,pubsub,us-east1,prod,finops,security,80.696,6.361,0.738,129.345,87.779,1
gke-sre-092-00142,2026-05-22,project-18,gke,europe-west1,dev,finops,quality,45.643,8.431,0.626,36.412,62.867,0
gke-sre-092-00143,2026-05-23,project-10,compute,global,prod,platform,reliability,43.456,13.499,0.644,32.784,74.028,1
gke-sre-092-00144,2026-05-24,project-04,cloud-run,global,sandbox,security,quality,44.198,11.133,0.721,133.989,86.221,1
gke-sre-092-00145,2026-05-25,project-01,cloud-sql,global,dev,backend,security,13.01,8.087,0.274,179.418,59.178,0
gke-sre-092-00146,2026-05-26,project-03,pubsub,asia-south1,sandbox,data,cost,41.231,13.545,0.642,107.132,84.129,1
gke-sre-092-00147,2026-05-27,project-14,compute,us-central1,dev,data,reliability,18.954,6.666,0.347,107.777,50.05,0
gke-sre-092-00148,2026-05-28,project-04,pubsub,global,prod,backend,security,61.652,8.749,0.786,154.369,92.015,1
gke-sre-092-00149,2026-05-29,project-10,vertex-ai,asia-south1,sandbox,backend,security,31.689,13.664,0.444,67.006,68.286,0
gke-sre-092-00150,2026-05-30,project-02,compute,europe-west1,prod,data,reliability,59.456,6.744,0.698,92.196,74.421,1
gke-sre-092-00151,2026-05-31,project-15,gke,us-central1,dev,security,reliability,29.368,4.68,0.581,141.329,62.144,0
gke-sre-092-00152,2026-06-01,project-08,bigquery,us-east1,prod,finops,security,82.015,4.648,0.655,158.686,85.617,1
gke-sre-092-00153,2026-06-02,project-11,bigquery,us-east1,prod,backend,reliability,62.679,14.822,0.715,61.087,90.456,1
gke-sre-092-00154,2026-06-03,project-03,gke,europe-west1,prod,data,reliability,74.94,14.977,0.388,133.444,94.216,1
gke-sre-092-00155,2026-06-04,project-12,gke,us-central1,staging,finops,security,40.978,4.981,0.66,90.827,62.31,0
gke-sre-092-00156,2026-06-05,project-09,bigquery,global,sandbox,data,security,30.886,8.096,0.477,0.0,46.396,0
gke-sre-092-00157,2026-06-06,project-21,cloud-run,us-central1,prod,data,cost,92.346,6.537,0.681,90.706,84.637,1
gke-sre-092-00158,2026-06-07,project-11,vertex-ai,global,staging,platform,latency,52.113,12.907,0.43,55.365,71.48,0
gke-sre-092-00159,2026-06-08,project-11,compute,us-east1,dev,platform,quality,81.607,5.508,0.746,148.947,89.246,1
gke-sre-092-00160,2026-06-09,project-07,compute,us-east1,dev,platform,cost,22.294,10.823,0.446,194.068,76.968,0
gke-sre-092-00161,2026-06-10,project-13,gke,us-east1,dev,mlops,quality,32.06,12.979,0.833,233.835,100,1
gke-sre-092-00162,2026-06-11,project-09,compute,us-central1,sandbox,platform,quality,56.855,16.922,0.33,98.359,85.278,1
gke-sre-092-00163,2026-06-12,project-21,compute,europe-west1,prod,platform,quality,54.114,3.666,0.35,155.636,62.441,0
gke-sre-092-00164,2026-06-13,project-17,vertex-ai,asia-south1,prod,mlops,quality,73.001,6.829,0.528,170.365,84.81,1
gke-sre-092-00165,2026-06-14,project-14,cloud-run,europe-west1,staging,mlops,latency,40.405,7.18,0.398,141.656,65.483,1
gke-sre-092-00166,2026-06-15,project-11,gke,global,staging,finops,quality,65.644,13.978,0.549,45.911,81.501,1
gke-sre-092-00167,2026-06-16,project-16,cloud-sql,europe-west1,dev,platform,latency,53.854,10.007,0.575,164.275,86.28,1
gke-sre-092-00168,2026-06-17,project-20,vertex-ai,us-central1,prod,data,reliability,46.929,7.621,0.475,103.405,65.912,1
gke-sre-092-00169,2026-06-18,project-24,cloud-sql,europe-west1,prod,finops,latency,64.458,10.626,0.292,0.0,57.574,0
gke-sre-092-00170,2026-06-19,project-18,pubsub,global,prod,platform,quality,91.381,8.889,0.631,62.996,83.996,1
gke-sre-092-00171,2026-06-20,project-16,gke,europe-west1,dev,finops,security,26.767,4.697,0.732,155.361,68.605,1
gke-sre-092-00172,2026-06-21,project-15,vertex-ai,us-east1,prod,finops,latency,41.046,17.479,0.566,195.189,100,1
gke-sre-092-00173,2026-06-22,project-23,cloud-run,global,prod,security,security,35.352,9.098,0.432,149.382,70.507,1
gke-sre-092-00174,2026-06-23,project-12,bigquery,global,dev,finops,reliability,39.287,7.354,0.549,150.813,72.118,1
gke-sre-092-00175,2026-06-24,project-03,compute,us-east1,prod,mlops,quality,6.914,8.173,0.648,19.277,46.981,0
gke-sre-092-00176,2026-06-25,project-14,vertex-ai,us-east1,dev,security,latency,28.231,11.384,0.616,293.459,100,1
gke-sre-092-00177,2026-06-26,project-05,cloud-run,us-east1,dev,security,quality,63.018,5.541,0.325,237.679,81.022,1
gke-sre-092-00178,2026-06-27,project-14,pubsub,asia-south1,sandbox,platform,quality,28.924,10.667,0.566,100.44,69.471,1
gke-sre-092-00179,2026-06-28,project-13,cloud-run,global,staging,finops,security,57.161,6.321,0.524,242.825,88.507,1
gke-sre-092-00180,2026-06-29,project-05,pubsub,us-east1,prod,backend,quality,58.14,11.18,0.252,231.954,89.082,1
gke-sre-092-00181,2026-01-01,project-05,compute,us-central1,dev,mlops,reliability,74.315,11.403,0.629,152.263,96.837,1
gke-sre-092-00182,2026-01-02,project-07,cloud-sql,us-east1,prod,security,security,59.545,22.054,0.258,136.891,100,1
gke-sre-092-00183,2026-01-03,project-06,cloud-run,europe-west1,dev,security,latency,50.372,3.409,0.754,3.839,52.534,0
gke-sre-092-00184,2026-01-04,project-10,bigquery,global,prod,backend,reliability,40.165,7.223,0.395,120.353,62.288,0
gke-sre-092-00185,2026-01-05,project-06,compute,us-central1,dev,finops,quality,34.729,15.53,0.334,81.6,71.982,1
gke-sre-092-00186,2026-01-06,project-13,cloud-run,us-east1,sandbox,platform,reliability,67.937,5.619,0.345,131.026,68.072,0
gke-sre-092-00187,2026-01-07,project-14,pubsub,asia-south1,staging,backend,reliability,32.784,5.652,0.15,107.191,45.544,0
gke-sre-092-00188,2026-01-08,project-10,pubsub,asia-south1,prod,security,cost,66.398,5.427,0.532,166.13,78.75,1
gke-sre-092-00189,2026-01-09,project-03,vertex-ai,us-central1,prod,security,cost,75.152,11.844,0.248,135.962,82.447,1
gke-sre-092-00190,2026-01-10,project-06,cloud-sql,europe-west1,staging,platform,cost,48.599,8.471,0.597,156.978,80.563,1
gke-sre-092-00191,2026-01-11,project-24,compute,us-east1,prod,data,quality,32.229,16.815,0.734,112.415,92.599,1
gke-sre-092-00192,2026-01-12,project-11,cloud-run,asia-south1,dev,security,cost,13.924,6.525,0.505,151.885,59.923,0
gke-sre-092-00193,2026-01-13,project-04,bigquery,europe-west1,prod,security,security,83.839,3.76,0.418,52.722,60.436,1
gke-sre-092-00194,2026-01-14,project-08,pubsub,asia-south1,staging,mlops,security,47.246,4.903,0.739,58.545,62.379,1
gke-sre-092-00195,2026-01-15,project-06,compute,global,dev,backend,reliability,24.02,9.614,0.524,143.806,70.151,0
gke-sre-092-00196,2026-01-16,project-14,cloud-run,asia-south1,prod,security,security,63.88,7.236,0.525,118.767,74.937,0
gke-sre-092-00197,2026-01-17,project-14,compute,us-central1,prod,data,cost,89.753,7.589,0.801,123.435,95.157,1
gke-sre-092-00198,2026-01-18,project-02,pubsub,europe-west1,dev,finops,quality,68.431,12.17,0.584,44.1,79.219,1
gke-sre-092-00199,2026-01-19,project-22,cloud-sql,asia-south1,prod,data,security,75.679,4.478,0.329,212.704,79.471,1
gke-sre-092-00200,2026-01-20,project-15,bigquery,us-central1,dev,data,security,74.831,9.209,0.655,126.938,89.115,1
gke-sre-092-00201,2026-01-21,project-19,gke,europe-west1,sandbox,data,cost,68.727,8.64,0.688,219.872,100,1
gke-sre-092-00202,2026-01-22,project-17,pubsub,europe-west1,prod,platform,reliability,80.538,4.951,0.276,137.716,69.484,0
gke-sre-092-00203,2026-01-23,project-19,cloud-run,us-east1,staging,finops,latency,81.673,9.184,0.494,55.564,75.408,1
gke-sre-092-00204,2026-01-24,project-02,compute,asia-south1,dev,mlops,quality,19.512,7.694,0.376,138.241,58.102,0
gke-sre-092-00205,2026-01-25,project-11,pubsub,asia-south1,prod,mlops,latency,42.426,15.099,0.404,167.884,88.703,1
gke-sre-092-00206,2026-01-26,project-01,vertex-ai,global,prod,data,reliability,68.833,16.038,0.862,127.056,100,1
gke-sre-092-00207,2026-01-27,project-24,bigquery,us-east1,prod,security,security,58.45,22.823,0.596,171.965,100,1
gke-sre-092-00208,2026-01-28,project-14,gke,europe-west1,prod,finops,reliability,57.367,8.203,0.588,147.842,81.359,1
gke-sre-092-00209,2026-01-29,project-19,cloud-sql,us-east1,staging,data,quality,62.729,9.288,0.485,199.44,89.687,1
gke-sre-092-00210,2026-01-30,project-03,compute,europe-west1,dev,finops,cost,52.672,5.802,0.462,144.249,69.18,0
gke-sre-092-00211,2026-01-31,project-08,gke,us-east1,prod,platform,latency,70.749,13.979,0.681,231.119,100,1
gke-sre-092-00212,2026-02-01,project-07,vertex-ai,global,prod,platform,quality,66.232,7.663,0.558,189.071,88.164,1
gke-sre-092-00213,2026-02-02,project-18,cloud-run,europe-west1,prod,platform,quality,41.421,14.962,0.489,180.273,92.813,1
gke-sre-092-00214,2026-02-03,project-18,gke,asia-south1,prod,finops,latency,67.116,10.94,0.783,38.614,82.053,1
gke-sre-092-00215,2026-02-04,project-18,cloud-run,europe-west1,prod,mlops,cost,78.528,6.009,0.445,117.722,74.249,1
gke-sre-092-00216,2026-02-05,project-15,pubsub,global,prod,finops,reliability,74.081,7.711,0.52,210.958,92.885,1
gke-sre-092-00217,2026-02-06,project-04,cloud-run,europe-west1,staging,security,quality,47.897,10.934,0.53,42.39,67.008,0
gke-sre-092-00218,2026-02-07,project-19,cloud-sql,us-east1,sandbox,backend,reliability,56.568,5.757,0.642,20.607,58.707,0
gke-sre-092-00219,2026-02-08,project-03,vertex-ai,us-central1,staging,security,security,25.739,15.668,0.793,207.167,100,1
gke-sre-092-00220,2026-02-09,project-21,bigquery,europe-west1,prod,security,cost,87.07,6.174,0.507,126.809,81.118,1
