record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,critical_alert
aiops-alerts-024-00017,2026-01-17,project-06,pubsub,us-central1,sandbox,data,reliability,53.196,5.637,0.7,100.038,70.86,0
aiops-alerts-024-00018,2026-01-18,project-14,cloud-sql,asia-south1,dev,platform,quality,36.877,13.797,0.467,122.75,79.346,1
aiops-alerts-024-00019,2026-01-19,project-20,pubsub,us-east1,dev,security,cost,51.973,13.186,0.694,85.927,85.779,1
aiops-alerts-024-00020,2026-01-20,project-18,vertex-ai,europe-west1,dev,mlops,quality,37.124,17.158,0.476,61.673,78.683,1
aiops-alerts-024-00021,2026-01-21,project-07,vertex-ai,us-east1,staging,finops,quality,46.327,11.52,0.516,220.559,93.319,1
aiops-alerts-024-00022,2026-01-22,project-19,bigquery,global,prod,finops,reliability,79.199,7.456,0.46,284.959,100,1
aiops-alerts-024-00023,2026-01-23,project-13,vertex-ai,asia-south1,staging,data,cost,37.93,10.259,1.052,101.396,88.82,1
aiops-alerts-024-00024,2026-01-24,project-11,cloud-sql,us-central1,prod,mlops,quality,49.647,3.506,0.485,85.76,55.039,0
aiops-alerts-024-00025,2026-01-25,project-15,compute,global,prod,mlops,quality,55.955,4.998,0.836,139.69,80.878,1
aiops-alerts-024-00026,2026-01-26,project-15,cloud-sql,global,prod,backend,reliability,73.894,20.38,0.563,145.196,100,1
aiops-alerts-024-00027,2026-01-27,project-04,cloud-run,europe-west1,dev,data,reliability,19.785,12.769,0.459,173.632,78.105,1
aiops-alerts-024-00028,2026-01-28,project-24,compute,europe-west1,prod,backend,cost,88.265,7.248,0.45,62.107,72.612,1
aiops-alerts-024-00029,2026-01-29,project-09,cloud-run,us-east1,dev,finops,quality,59.419,11.547,0.343,96.924,73.879,1
aiops-alerts-024-00030,2026-01-30,project-02,compute,asia-south1,prod,data,reliability,70.506,5.405,0.795,105.7,80.528,1
aiops-alerts-024-00031,2026-01-31,project-08,bigquery,global,prod,platform,reliability,73.508,25.733,0.642,107.413,100,1
aiops-alerts-024-00032,2026-02-01,project-21,pubsub,us-central1,prod,security,security,53.595,4.989,0.515,108.51,64.249,0
aiops-alerts-024-00033,2026-02-02,project-08,gke,europe-west1,prod,backend,security,77.948,11.441,0.501,188.756,99.039,1
aiops-alerts-024-00034,2026-02-03,project-20,cloud-run,us-central1,staging,security,cost,57.392,3.077,0.562,145.977,68.225,0
aiops-alerts-024-00035,2026-02-04,project-09,compute,europe-west1,dev,backend,cost,23.265,32.86,0.495,156.011,100,1
aiops-alerts-024-00036,2026-02-05,project-02,gke,us-central1,prod,finops,quality,60.916,7.412,0.439,176.353,79.698,1
aiops-alerts-024-00037,2026-02-06,project-06,vertex-ai,us-central1,staging,security,security,45.715,3.034,0.433,38.7,43.878,0
aiops-alerts-024-00038,2026-02-07,project-19,gke,us-east1,prod,security,security,86.421,7.41,0.587,203.79,97.802,1
aiops-alerts-024-00039,2026-02-08,project-22,cloud-sql,us-central1,prod,mlops,latency,70.21,19.068,0.382,220.331,100,1
aiops-alerts-024-00040,2026-02-09,project-05,cloud-sql,global,prod,backend,cost,53.463,13.076,0.673,138.572,92.986,1
aiops-alerts-024-00041,2026-02-10,project-02,bigquery,europe-west1,prod,data,quality,61.805,9.407,0.435,27.367,62.797,0
aiops-alerts-024-00042,2026-02-11,project-06,gke,europe-west1,prod,data,quality,83.369,17.779,0.749,38.012,100,1
aiops-alerts-024-00043,2026-02-12,project-24,cloud-sql,global,prod,platform,latency,41.275,7.435,0.519,91.667,63.328,0
aiops-alerts-024-00044,2026-02-13,project-14,bigquery,us-east1,dev,backend,security,28.414,6.102,0.636,139.682,66.813,1
aiops-alerts-024-00045,2026-02-14,project-16,cloud-sql,asia-south1,dev,data,quality,9.31,2.359,0.46,20.438,27.843,0
aiops-alerts-024-00046,2026-02-15,project-23,gke,europe-west1,prod,data,quality,95.642,11.335,0.597,44.778,87.348,1
aiops-alerts-024-00047,2026-02-16,project-22,bigquery,us-central1,prod,security,reliability,21.091,5.666,0.548,79.994,51.448,0
aiops-alerts-024-00048,2026-02-17,project-07,compute,global,prod,finops,quality,45.694,9.787,0.559,105.668,73.804,1
aiops-alerts-024-00049,2026-02-18,project-17,cloud-run,europe-west1,staging,finops,security,28.065,9.105,0.613,0.0,52.523,0
aiops-alerts-024-00050,2026-02-19,project-07,vertex-ai,global,sandbox,platform,latency,39.834,9.234,0.537,85.748,66.788,1
aiops-alerts-024-00051,2026-02-20,project-02,cloud-run,us-east1,prod,data,latency,64.574,5.419,0.843,157.03,87.65,1
aiops-alerts-024-00052,2026-02-21,project-08,bigquery,global,prod,data,quality,74.153,8.3,0.567,131.186,84.297,1
aiops-alerts-024-00053,2026-02-22,project-12,gke,us-central1,dev,finops,reliability,38.353,11.997,0.389,111.902,71.351,1
aiops-alerts-024-00054,2026-02-23,project-03,vertex-ai,europe-west1,staging,mlops,reliability,24.371,2.42,0.677,217.551,69.598,0
aiops-alerts-024-00055,2026-02-24,project-13,pubsub,us-east1,prod,mlops,cost,90.962,11.407,0.723,146.796,100,1
aiops-alerts-024-00056,2026-02-25,project-05,gke,asia-south1,dev,finops,quality,42.282,3.6,0.594,192.155,72.011,0
aiops-alerts-024-00057,2026-02-26,project-16,bigquery,global,sandbox,mlops,quality,41.921,7.539,0.659,206.6,85.458,1
aiops-alerts-024-00058,2026-02-27,project-20,pubsub,asia-south1,prod,platform,quality,50.949,15.605,0.642,20.421,79.692,1
aiops-alerts-024-00059,2026-02-28,project-16,gke,us-central1,sandbox,security,reliability,66.16,16.567,0.788,60.936,98.279,1
aiops-alerts-024-00060,2026-03-01,project-13,gke,europe-west1,dev,security,cost,22.815,7.072,0.488,162.134,65.211,1
aiops-alerts-024-00061,2026-03-02,project-24,cloud-run,europe-west1,sandbox,finops,latency,77.623,21.12,0.282,167.794,100,1
aiops-alerts-024-00062,2026-03-03,project-12,pubsub,us-central1,sandbox,finops,security,36.608,20.537,0.491,80.699,89.686,1
aiops-alerts-024-00063,2026-03-04,project-02,compute,europe-west1,sandbox,backend,security,4.708,6.996,0.626,151.307,61.947,1
aiops-alerts-024-00064,2026-03-05,project-11,cloud-run,europe-west1,prod,backend,security,89.162,7.041,0.58,112.954,84.408,1
aiops-alerts-024-00065,2026-03-06,project-02,compute,us-east1,prod,finops,cost,74.283,9.27,0.608,116.498,85.898,1
aiops-alerts-024-00066,2026-03-07,project-13,cloud-sql,global,dev,platform,cost,69.535,11.272,0.726,69.233,86.145,1
aiops-alerts-024-00067,2026-03-08,project-13,vertex-ai,europe-west1,staging,platform,latency,56.993,13.885,0.616,86.051,86.455,1
aiops-alerts-024-00068,2026-03-09,project-02,cloud-run,global,prod,mlops,cost,53.257,17.592,0.482,143.688,97.512,1
aiops-alerts-024-00069,2026-03-10,project-14,bigquery,us-east1,dev,finops,cost,69.445,8.761,0.286,88.362,67.644,0
aiops-alerts-024-00070,2026-03-11,project-16,cloud-run,global,dev,data,latency,55.074,10.296,0.821,148.746,93.727,1
aiops-alerts-024-00071,2026-03-12,project-01,cloud-run,us-east1,staging,security,cost,38.345,6.19,0.81,180.971,82.606,1
aiops-alerts-024-00072,2026-03-13,project-24,bigquery,europe-west1,staging,security,cost,2.519,10.47,0.51,122.634,61.046,1
aiops-alerts-024-00073,2026-03-14,project-24,vertex-ai,us-east1,prod,finops,reliability,84.515,9.486,0.532,127.875,88.983,1
aiops-alerts-024-00074,2026-03-15,project-12,pubsub,asia-south1,dev,backend,latency,32.912,15.347,0.74,188.117,100,1
aiops-alerts-024-00075,2026-03-16,project-15,vertex-ai,europe-west1,sandbox,data,reliability,62.284,10.933,0.34,108.567,75.042,1
aiops-alerts-024-00076,2026-03-17,project-16,bigquery,asia-south1,sandbox,finops,security,48.793,13.523,0.845,97.395,92.41,1
aiops-alerts-024-00077,2026-03-18,project-01,vertex-ai,asia-south1,prod,data,cost,47.859,29.15,0.622,197.123,100,1
aiops-alerts-024-00078,2026-03-19,project-04,bigquery,us-central1,prod,security,reliability,57.859,10.472,0.664,119.845,85.403,1
aiops-alerts-024-00079,2026-03-20,project-06,bigquery,global,prod,finops,quality,45.054,6.104,0.857,68.815,70.042,0
aiops-alerts-024-00080,2026-03-21,project-21,pubsub,europe-west1,dev,security,cost,20.561,12.538,0.543,107.986,71.205,1
aiops-alerts-024-00081,2026-03-22,project-06,cloud-run,global,staging,platform,cost,25.124,17.341,0.279,171.003,83.959,1
aiops-alerts-024-00082,2026-03-23,project-02,bigquery,us-central1,dev,backend,cost,39.39,4.895,0.432,14.966,42.511,0
aiops-alerts-024-00083,2026-03-24,project-23,vertex-ai,asia-south1,prod,mlops,latency,69.847,5.005,0.406,89.079,63.325,1
aiops-alerts-024-00084,2026-03-25,project-22,cloud-run,europe-west1,staging,backend,reliability,28.021,11.571,0.834,86.255,78.575,1
aiops-alerts-024-00085,2026-03-26,project-13,gke,asia-south1,staging,mlops,security,30.84,11.55,0.387,87.673,64.075,1
aiops-alerts-024-00086,2026-03-27,project-07,compute,global,prod,backend,quality,69.974,8.645,0.681,196.597,97.168,1
aiops-alerts-024-00087,2026-03-28,project-06,cloud-run,us-east1,sandbox,backend,latency,44.957,24.164,0.461,2.072,88.555,1
aiops-alerts-024-00088,2026-03-29,project-24,pubsub,asia-south1,prod,mlops,cost,59.197,14.352,0.535,41.802,79.028,1
aiops-alerts-024-00089,2026-03-30,project-14,vertex-ai,europe-west1,dev,finops,quality,55.789,13.526,0.395,124.447,83.06,1
aiops-alerts-024-00090,2026-03-31,project-06,compute,asia-south1,staging,mlops,quality,65.864,7.569,0.35,141.071,73.536,0
aiops-alerts-024-00091,2026-04-01,project-21,cloud-run,europe-west1,prod,mlops,cost,64.966,11.327,0.114,78.972,64.675,0
aiops-alerts-024-00092,2026-04-02,project-19,vertex-ai,europe-west1,sandbox,backend,latency,32.52,15.623,0.809,76.222,87.266,1
aiops-alerts-024-00093,2026-04-03,project-21,compute,europe-west1,prod,security,security,39.32,4.71,0.398,33.067,43.504,0
aiops-alerts-024-00094,2026-04-04,project-10,vertex-ai,europe-west1,dev,security,quality,23.807,4.279,0.515,118.759,53.661,0
aiops-alerts-024-00095,2026-04-05,project-18,compute,europe-west1,staging,security,quality,55.368,12.12,0.089,118.35,68.033,0
aiops-alerts-024-00096,2026-04-06,project-18,bigquery,us-central1,prod,finops,security,58.138,11.892,0.693,155.686,95.056,1
aiops-alerts-024-00097,2026-04-07,project-08,compute,us-east1,prod,data,cost,41.279,5.502,0.52,193.672,73.729,1
aiops-alerts-024-00098,2026-04-08,project-14,cloud-sql,us-east1,prod,security,latency,71.752,13.792,0.675,157.537,100,1
aiops-alerts-024-00099,2026-04-09,project-08,pubsub,us-east1,staging,backend,latency,25.246,10.151,0.789,124.312,78.266,1
aiops-alerts-024-00100,2026-04-10,project-03,vertex-ai,us-central1,staging,mlops,security,71.626,5.639,0.052,148.741,61.738,0
aiops-alerts-024-00101,2026-04-11,project-10,compute,global,dev,platform,quality,79.825,7.168,0.742,109.668,86.627,1
aiops-alerts-024-00102,2026-04-12,project-21,compute,global,prod,data,reliability,62.271,8.566,0.749,97.197,82.172,1
aiops-alerts-024-00103,2026-04-13,project-19,bigquery,us-central1,dev,finops,latency,40.906,10.349,0.873,13.424,70.977,1
aiops-alerts-024-00104,2026-04-14,project-24,bigquery,global,staging,security,cost,42.739,17.298,0.484,172.65,97.439,1
aiops-alerts-024-00105,2026-04-15,project-16,cloud-run,us-east1,prod,security,cost,62.038,3.868,0.586,170.537,76.119,1
aiops-alerts-024-00106,2026-04-16,project-03,gke,asia-south1,prod,platform,latency,83.322,11.153,0.502,142.105,93.48,1
aiops-alerts-024-00107,2026-04-17,project-09,cloud-run,us-east1,sandbox,security,latency,36.173,9.756,0.512,164.837,77.383,1
aiops-alerts-024-00108,2026-04-18,project-22,cloud-sql,asia-south1,prod,platform,latency,91.693,5.048,0.926,119.72,93.74,1
aiops-alerts-024-00109,2026-04-19,project-03,compute,global,prod,mlops,security,29.171,16.045,0.613,159.352,92.342,1
aiops-alerts-024-00110,2026-04-20,project-08,cloud-sql,asia-south1,staging,finops,quality,82.965,3.941,0.595,65.149,68.559,0
aiops-alerts-024-00111,2026-04-21,project-11,vertex-ai,us-central1,staging,data,cost,35.481,4.985,0.555,167.731,67.936,1
aiops-alerts-024-00112,2026-04-22,project-08,cloud-sql,asia-south1,prod,mlops,latency,86.667,9.354,0.696,154.546,99.057,1
aiops-alerts-024-00113,2026-04-23,project-03,bigquery,us-central1,prod,data,reliability,69.516,14.98,0.481,66.185,85.771,1
aiops-alerts-024-00114,2026-04-24,project-09,bigquery,us-central1,prod,platform,cost,107.606,11.715,0.861,52.213,100,1
aiops-alerts-024-00115,2026-04-25,project-03,pubsub,us-central1,staging,data,quality,17.207,9.855,0.416,132.052,62.835,0
aiops-alerts-024-00116,2026-04-26,project-15,bigquery,us-central1,dev,platform,latency,31.65,9.752,0.196,70.594,50.987,0
aiops-alerts-024-00117,2026-04-27,project-08,bigquery,europe-west1,staging,finops,security,42.293,3.325,0.462,183.336,65.467,0
aiops-alerts-024-00118,2026-04-28,project-21,cloud-run,europe-west1,staging,backend,reliability,61.573,11.411,0.486,138.502,85.384,1
aiops-alerts-024-00119,2026-04-29,project-02,cloud-sql,us-central1,dev,backend,security,52.713,8.528,0.811,138.035,86.863,1
aiops-alerts-024-00120,2026-04-30,project-05,bigquery,us-east1,prod,data,cost,30.527,8.8,0.157,54.709,44.691,0
aiops-alerts-024-00121,2026-05-01,project-04,vertex-ai,asia-south1,dev,security,quality,47.513,7.418,0.552,118.258,70.504,0
aiops-alerts-024-00122,2026-05-02,project-20,bigquery,us-east1,prod,security,security,40.305,6.089,0.521,20.816,49.585,0
aiops-alerts-024-00123,2026-05-03,project-24,cloud-sql,europe-west1,dev,finops,security,47.999,6.898,0.384,212.123,77.27,1
aiops-alerts-024-00124,2026-05-04,project-01,compute,europe-west1,dev,backend,cost,69.629,4.582,0.676,64.523,68.131,0
aiops-alerts-024-00125,2026-05-05,project-11,bigquery,europe-west1,sandbox,backend,security,34.419,9.67,0.394,204.356,78.202,1
aiops-alerts-024-00126,2026-05-06,project-07,compute,asia-south1,dev,finops,reliability,64.427,15.799,0.389,88.648,85.957,1
aiops-alerts-024-00127,2026-05-07,project-04,pubsub,global,prod,backend,reliability,77.461,18.979,0.361,151.447,100,1
aiops-alerts-024-00128,2026-05-08,project-05,gke,global,staging,platform,cost,59.294,5.161,0.622,140.425,75.044,1
aiops-alerts-024-00129,2026-05-09,project-17,pubsub,europe-west1,staging,backend,reliability,35.064,8.449,0.756,166.038,82.661,1
aiops-alerts-024-00130,2026-05-10,project-22,pubsub,global,prod,mlops,security,36.894,7.758,0.536,143.532,70.707,1
aiops-alerts-024-00131,2026-05-11,project-17,pubsub,asia-south1,dev,backend,reliability,38.317,12.914,0.427,128.482,77.226,0
aiops-alerts-024-00132,2026-05-12,project-12,compute,asia-south1,staging,finops,cost,50.065,10.167,0.406,151.35,77.528,1
aiops-alerts-024-00133,2026-05-13,project-21,vertex-ai,asia-south1,sandbox,platform,latency,18.854,12.745,0.593,27.738,61.137,0
aiops-alerts-024-00134,2026-05-14,project-16,gke,us-central1,prod,security,reliability,67.573,8.297,0.448,157.422,81.648,1
aiops-alerts-024-00135,2026-05-15,project-13,vertex-ai,us-east1,staging,platform,latency,22.955,8.717,0.283,142.832,59.109,0
aiops-alerts-024-00136,2026-05-16,project-08,pubsub,global,staging,platform,security,17.024,12.618,0.178,108.827,57.501,0
aiops-alerts-024-00137,2026-05-17,project-17,vertex-ai,global,prod,finops,quality,48.884,5.079,0.4,160.233,66.328,1
aiops-alerts-024-00138,2026-05-18,project-19,gke,asia-south1,staging,security,reliability,50.321,10.278,0.511,75.978,70.559,1
aiops-alerts-024-00139,2026-05-19,project-06,cloud-run,europe-west1,staging,platform,cost,58.702,4.177,0.608,129.112,70.401,1
aiops-alerts-024-00140,2026-05-20,project-20,bigquery,asia-south1,prod,security,cost,34.412,18.619,0.567,99.977,89.914,1
aiops-alerts-024-00141,2026-05-21,project-05,vertex-ai,global,dev,mlops,cost,100.295,8.172,0.385,216.916,99.28,1
aiops-alerts-024-00142,2026-05-22,project-14,cloud-sql,us-central1,prod,security,quality,48.586,15.677,0.845,229.01,100,1
aiops-alerts-024-00143,2026-05-23,project-16,cloud-sql,us-east1,prod,security,security,51.38,5.377,0.351,228.064,76.074,1
aiops-alerts-024-00144,2026-05-24,project-07,vertex-ai,us-east1,prod,platform,quality,55.711,15.195,0.463,101.816,86.007,1
aiops-alerts-024-00145,2026-05-25,project-09,bigquery,asia-south1,dev,data,quality,39.13,11.651,0.483,127.17,76.332,1
aiops-alerts-024-00146,2026-05-26,project-02,cloud-sql,europe-west1,prod,security,cost,54.384,5.483,0.437,165.959,71.325,1
aiops-alerts-024-00147,2026-05-27,project-11,pubsub,us-central1,staging,security,latency,67.521,8.174,0.675,105.498,81.715,1
aiops-alerts-024-00148,2026-05-28,project-02,cloud-run,us-east1,staging,platform,reliability,1.316,5.775,0.368,125.581,45.129,0
aiops-alerts-024-00149,2026-05-29,project-05,compute,europe-west1,sandbox,finops,reliability,45.07,6.031,0.707,0.0,54.592,0
aiops-alerts-024-00150,2026-05-30,project-07,cloud-run,us-east1,staging,data,reliability,47.494,7.805,0.54,150.457,75.676,1
aiops-alerts-024-00151,2026-05-31,project-11,gke,global,prod,data,latency,76.96,8.447,0.756,230.772,100,1
aiops-alerts-024-00152,2026-06-01,project-22,pubsub,global,prod,data,security,45.826,8.256,0.238,72.536,54.211,0
aiops-alerts-024-00153,2026-06-02,project-15,bigquery,us-east1,sandbox,mlops,security,51.578,22.853,0.573,76.785,100,1
aiops-alerts-024-00154,2026-06-03,project-14,vertex-ai,us-east1,dev,data,reliability,59.933,13.039,0.357,96.705,77.999,1
aiops-alerts-024-00155,2026-06-04,project-20,bigquery,us-east1,staging,platform,cost,41.179,4.833,0.684,147.101,71.082,0
aiops-alerts-024-00156,2026-06-05,project-09,vertex-ai,us-central1,dev,finops,quality,16.738,7.202,0.685,191.898,74.623,1
aiops-alerts-024-00157,2026-06-06,project-05,cloud-sql,europe-west1,staging,backend,latency,68.137,11.141,0.64,165.09,96.319,1
aiops-alerts-024-00158,2026-06-07,project-10,cloud-run,europe-west1,staging,backend,security,59.908,8.874,0.588,8.56,63.502,0
aiops-alerts-024-00159,2026-06-08,project-06,pubsub,asia-south1,dev,mlops,security,67.019,7.072,0.444,124.795,73.697,1
aiops-alerts-024-00160,2026-06-09,project-20,compute,asia-south1,dev,platform,security,44.259,10.67,0.522,84.625,70.998,1
aiops-alerts-024-00161,2026-06-10,project-15,compute,us-east1,staging,mlops,security,65.029,6.935,0.303,237.447,84.175,1
aiops-alerts-024-00162,2026-06-11,project-02,gke,us-east1,sandbox,mlops,reliability,72.375,5.828,0.702,127.356,82.073,1
aiops-alerts-024-00163,2026-06-12,project-01,gke,us-central1,prod,finops,latency,51.967,20.615,0.411,82.378,92.689,1
aiops-alerts-024-00164,2026-06-13,project-23,pubsub,us-central1,prod,data,reliability,90.142,7.677,0.469,35.568,71.065,1
aiops-alerts-024-00165,2026-06-14,project-08,gke,us-central1,prod,backend,cost,40.479,6.938,0.506,149.674,69.894,1
aiops-alerts-024-00166,2026-06-15,project-20,vertex-ai,global,prod,data,cost,57.282,9.145,0.573,178.385,87.457,1
aiops-alerts-024-00167,2026-06-16,project-18,cloud-run,europe-west1,prod,security,cost,57.908,3.844,0.431,59.567,53.009,0
aiops-alerts-024-00168,2026-06-17,project-03,cloud-sql,us-east1,prod,mlops,cost,94.017,16.249,0.513,121.975,100,1
aiops-alerts-024-00169,2026-06-18,project-18,pubsub,us-east1,dev,backend,quality,25.535,6.073,0.646,154.594,68.263,1
aiops-alerts-024-00170,2026-06-19,project-13,compute,global,sandbox,security,cost,62.114,9.118,0.532,118.143,78.864,1
aiops-alerts-024-00171,2026-06-20,project-03,compute,us-east1,dev,data,reliability,46.331,12.206,0.548,147.33,85.362,1
aiops-alerts-024-00172,2026-06-21,project-23,gke,europe-west1,dev,finops,cost,29.443,11.777,0.441,185.973,80.341,1
aiops-alerts-024-00173,2026-06-22,project-19,pubsub,global,prod,security,cost,57.792,7.716,0.722,175.344,89.072,1
aiops-alerts-024-00174,2026-06-23,project-13,cloud-run,europe-west1,sandbox,finops,security,38.532,16.289,0.331,133.963,82.615,1
aiops-alerts-024-00175,2026-06-24,project-14,gke,us-east1,prod,platform,cost,67.122,9.745,0.635,138.482,88.651,1
aiops-alerts-024-00176,2026-06-25,project-07,compute,europe-west1,prod,backend,reliability,46.826,15.96,0.292,143.397,84.761,1
aiops-alerts-024-00177,2026-06-26,project-21,cloud-sql,asia-south1,dev,finops,security,46.37,4.608,0.792,34.064,59.669,0
aiops-alerts-024-00178,2026-06-27,project-06,compute,us-east1,prod,finops,security,53.842,9.024,0.388,36.908,58.863,0
aiops-alerts-024-00179,2026-06-28,project-04,gke,us-central1,dev,finops,security,63.124,12.635,0.399,33.475,70.422,0
aiops-alerts-024-00180,2026-06-29,project-06,cloud-sql,global,prod,data,latency,74.84,7.374,0.738,22.67,72.536,1
aiops-alerts-024-00181,2026-01-01,project-18,pubsub,europe-west1,sandbox,backend,reliability,55.942,15.549,0.412,194.182,98.599,1
aiops-alerts-024-00182,2026-01-02,project-04,cloud-sql,global,prod,platform,reliability,54.206,11.245,0.315,155.385,78.896,1
aiops-alerts-024-00183,2026-01-03,project-12,cloud-sql,us-central1,prod,finops,cost,49.841,6.417,0.26,103.405,56.597,0
aiops-alerts-024-00184,2026-01-04,project-02,pubsub,global,sandbox,mlops,reliability,15.455,11.558,0.626,198.052,83.17,1
aiops-alerts-024-00185,2026-01-05,project-19,gke,global,dev,backend,cost,19.198,12.367,0.486,156.933,75.472,1
aiops-alerts-024-00186,2026-01-06,project-17,compute,us-east1,prod,data,quality,70.062,15.498,0.502,112.657,94.683,1
aiops-alerts-024-00187,2026-01-07,project-22,cloud-sql,europe-west1,dev,mlops,cost,48.515,7.768,0.633,35.107,62.38,0
aiops-alerts-024-00188,2026-01-08,project-12,bigquery,asia-south1,sandbox,mlops,security,52.789,5.209,0.317,165.542,65.867,0
aiops-alerts-024-00189,2026-01-09,project-02,cloud-run,asia-south1,prod,security,latency,31.929,11.987,0.381,76.941,63.7,0
aiops-alerts-024-00190,2026-01-10,project-08,pubsub,us-east1,prod,security,latency,76.649,12.095,0.807,114.473,99.988,1
aiops-alerts-024-00191,2026-01-11,project-06,pubsub,us-central1,staging,backend,cost,64.345,16.64,0.439,218.411,100,1
aiops-alerts-024-00192,2026-01-12,project-24,cloud-run,asia-south1,dev,data,cost,39.604,12.786,0.264,143.809,73.908,0
aiops-alerts-024-00193,2026-01-13,project-19,cloud-run,us-central1,sandbox,platform,security,69.103,6.211,0.524,108.924,72.903,1
aiops-alerts-024-00194,2026-01-14,project-08,gke,europe-west1,staging,backend,quality,50.618,6.802,0.625,137.699,75.544,1
aiops-alerts-024-00195,2026-01-15,project-03,compute,asia-south1,dev,finops,cost,49.169,4.323,0.598,115.587,65.083,1
aiops-alerts-024-00196,2026-01-16,project-01,gke,us-east1,sandbox,data,security,54.536,4.327,0.493,148.038,68.028,1
aiops-alerts-024-00197,2026-01-17,project-03,cloud-sql,europe-west1,prod,platform,latency,77.019,6.69,0.537,52.888,69.074,1
aiops-alerts-024-00198,2026-01-18,project-22,cloud-run,us-central1,prod,data,reliability,64.746,10.715,0.496,170.171,89.839,1
aiops-alerts-024-00199,2026-01-19,project-15,compute,us-east1,prod,platform,cost,62.422,12.942,0.589,133.8,92.173,1
aiops-alerts-024-00200,2026-01-20,project-17,gke,us-central1,sandbox,security,security,71.362,7.229,0.703,121.669,84.193,1
aiops-alerts-024-00201,2026-01-21,project-12,bigquery,asia-south1,prod,mlops,reliability,95.486,5.457,0.767,196.268,100,1
aiops-alerts-024-00202,2026-01-22,project-20,vertex-ai,asia-south1,staging,mlops,quality,66.347,4.37,0.69,147.497,79.078,1
aiops-alerts-024-00203,2026-01-23,project-19,vertex-ai,global,staging,security,latency,67.399,6.951,0.44,117.695,72.373,1
aiops-alerts-024-00204,2026-01-24,project-16,compute,us-central1,prod,mlops,latency,54.645,9.243,0.749,76.867,78.118,1
aiops-alerts-024-00205,2026-01-25,project-02,cloud-run,us-east1,prod,mlops,reliability,84.478,7.327,0.384,69.657,70.262,1
aiops-alerts-024-00206,2026-01-26,project-05,bigquery,europe-west1,prod,security,security,55.322,10.294,0.383,168.302,81.331,1
aiops-alerts-024-00207,2026-01-27,project-02,cloud-sql,europe-west1,dev,mlops,latency,71.23,10.512,0.507,116.43,84.183,1
aiops-alerts-024-00208,2026-01-28,project-16,vertex-ai,asia-south1,sandbox,backend,latency,49.763,14.765,0.5,125.851,87.722,1
aiops-alerts-024-00209,2026-01-29,project-12,compute,us-east1,dev,data,quality,31.436,11.893,0.601,36.45,65.104,0
aiops-alerts-024-00210,2026-01-30,project-22,vertex-ai,asia-south1,dev,platform,reliability,47.818,9.97,0.574,81.773,72.015,1
aiops-alerts-024-00211,2026-01-31,project-13,pubsub,global,prod,data,latency,72.775,7.902,0.705,171.962,93.662,1
aiops-alerts-024-00212,2026-02-01,project-09,bigquery,us-central1,dev,mlops,cost,37.435,17.221,0.791,153.877,100,1
aiops-alerts-024-00213,2026-02-02,project-20,compute,us-central1,prod,platform,cost,72.682,4.325,0.459,88.015,64.431,0
