record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,critical_alert
aiops-alerts-014-00053,2026-02-22,project-08,bigquery,asia-south1,sandbox,backend,latency,39.296,11.863,0.814,132.809,89.292,1
aiops-alerts-014-00054,2026-02-23,project-17,gke,global,sandbox,security,security,27.765,11.226,0.515,55.439,62.022,0
aiops-alerts-014-00055,2026-02-24,project-18,cloud-run,global,dev,finops,quality,56.299,15.951,0.494,143.282,95.109,1
aiops-alerts-014-00056,2026-02-25,project-13,bigquery,us-central1,sandbox,security,quality,40.309,7.03,0.711,72.549,65.977,1
aiops-alerts-014-00057,2026-02-26,project-13,gke,global,prod,finops,quality,69.53,13.101,0.567,156.319,97.546,1
aiops-alerts-014-00058,2026-02-27,project-03,compute,europe-west1,prod,finops,latency,63.621,10.354,0.466,107.201,78.37,1
aiops-alerts-014-00059,2026-02-28,project-16,pubsub,global,staging,mlops,quality,55.942,15.293,0.477,57.86,80.396,1
aiops-alerts-014-00060,2026-03-01,project-14,vertex-ai,global,sandbox,finops,quality,61.268,8.908,0.803,205.288,100,1
aiops-alerts-014-00061,2026-03-02,project-20,cloud-sql,asia-south1,staging,finops,reliability,32.303,9.133,0.675,55.226,64.295,1
aiops-alerts-014-00062,2026-03-03,project-05,pubsub,global,staging,mlops,cost,23.628,10.575,0.653,82.008,67.759,1
aiops-alerts-014-00063,2026-03-04,project-15,cloud-sql,us-east1,prod,finops,cost,43.283,9.612,0.216,150.971,67.154,1
aiops-alerts-014-00064,2026-03-05,project-18,pubsub,us-east1,staging,finops,quality,69.944,3.873,0.506,77.492,62.528,1
aiops-alerts-014-00065,2026-03-06,project-10,compute,europe-west1,dev,finops,latency,55.565,4.927,0.487,73.076,58.646,0
aiops-alerts-014-00066,2026-03-07,project-09,pubsub,europe-west1,sandbox,backend,cost,7.253,7.151,0.275,189.001,56.412,0
aiops-alerts-014-00067,2026-03-08,project-09,bigquery,asia-south1,staging,mlops,latency,50.576,6.082,0.377,120.107,62.604,0
aiops-alerts-014-00068,2026-03-09,project-23,bigquery,us-central1,sandbox,mlops,quality,64.467,4.862,0.264,75.579,54.17,0
aiops-alerts-014-00069,2026-03-10,project-02,cloud-sql,us-east1,prod,finops,reliability,34.839,11.985,0.612,81.296,73.434,1
aiops-alerts-014-00070,2026-03-11,project-05,pubsub,us-central1,staging,platform,reliability,37.797,8.741,0.569,113.115,70.036,1
aiops-alerts-014-00071,2026-03-12,project-11,cloud-run,global,sandbox,backend,reliability,46.423,10.086,0.648,44.129,68.898,1
aiops-alerts-014-00072,2026-03-13,project-13,pubsub,us-central1,sandbox,mlops,latency,33.428,6.844,0.331,172.725,64.443,1
aiops-alerts-014-00073,2026-03-14,project-20,gke,us-central1,prod,backend,quality,50.014,7.986,0.631,242.884,93.644,1
aiops-alerts-014-00074,2026-03-15,project-10,cloud-sql,global,dev,security,security,29.134,14.094,0.918,0.0,75.213,0
aiops-alerts-014-00075,2026-03-16,project-15,compute,asia-south1,staging,platform,security,70.525,10.22,0.529,119.132,84.419,1
aiops-alerts-014-00076,2026-03-17,project-06,pubsub,us-east1,prod,security,reliability,25.848,10.817,0.206,115.527,58.344,1
aiops-alerts-014-00077,2026-03-18,project-07,pubsub,europe-west1,prod,security,reliability,82.041,8.368,1.122,111.862,100,1
aiops-alerts-014-00078,2026-03-19,project-13,pubsub,asia-south1,sandbox,data,security,59.331,5.853,0.577,100.7,69.303,0
aiops-alerts-014-00079,2026-03-20,project-04,bigquery,us-east1,staging,security,latency,36.519,9.747,0.361,170.326,72.999,0
aiops-alerts-014-00080,2026-03-21,project-11,cloud-sql,us-central1,dev,platform,security,7.738,6.618,0.384,89.548,44.649,0
aiops-alerts-014-00081,2026-03-22,project-20,bigquery,us-east1,staging,backend,cost,61.721,13.474,0.391,187.38,94.053,1
aiops-alerts-014-00082,2026-03-23,project-20,cloud-run,us-east1,staging,backend,reliability,21.109,7.256,0.467,150.023,62.542,0
aiops-alerts-014-00083,2026-03-24,project-20,cloud-run,us-east1,prod,mlops,cost,72.689,9.24,0.455,160.561,86.341,1
aiops-alerts-014-00084,2026-03-25,project-02,cloud-sql,us-central1,sandbox,data,reliability,63.434,4.888,0.481,115.344,67.263,0
aiops-alerts-014-00085,2026-03-26,project-06,vertex-ai,us-central1,prod,security,security,65.552,9.57,0.514,69.035,73.331,1
aiops-alerts-014-00086,2026-03-27,project-01,cloud-run,us-central1,staging,platform,latency,37.322,4.646,0.798,169.758,76.59,1
aiops-alerts-014-00087,2026-03-28,project-12,cloud-run,us-central1,prod,platform,cost,72.923,6.353,0.703,106.93,80.546,1
aiops-alerts-014-00088,2026-03-29,project-24,gke,europe-west1,prod,data,cost,67.729,11.044,0.805,58.584,86.193,1
aiops-alerts-014-00089,2026-03-30,project-12,cloud-sql,global,staging,finops,security,29.707,16.273,0.925,61.738,89.746,1
aiops-alerts-014-00090,2026-03-31,project-23,cloud-sql,europe-west1,dev,platform,quality,30.099,40.737,0.634,162.931,100,1
aiops-alerts-014-00091,2026-04-01,project-07,vertex-ai,us-east1,prod,backend,reliability,69.017,5.72,0.524,117.502,72.978,1
aiops-alerts-014-00092,2026-04-02,project-19,cloud-sql,asia-south1,dev,security,latency,54.967,4.918,0.481,256.506,84.956,1
aiops-alerts-014-00093,2026-04-03,project-08,vertex-ai,europe-west1,sandbox,platform,latency,51.485,11.983,0.447,204.815,91.494,1
aiops-alerts-014-00094,2026-04-04,project-18,cloud-run,global,dev,data,latency,21.079,4.441,0.674,87.878,54.146,0
aiops-alerts-014-00095,2026-04-05,project-01,compute,us-east1,dev,finops,cost,43.204,13.718,0.708,128.641,90.67,1
aiops-alerts-014-00096,2026-04-06,project-19,bigquery,asia-south1,prod,security,quality,85.266,13.465,0.522,130.258,98.527,1
aiops-alerts-014-00097,2026-04-07,project-14,vertex-ai,global,prod,mlops,cost,55.626,4.763,0.697,195.611,83.504,1
aiops-alerts-014-00098,2026-04-08,project-11,cloud-run,global,dev,mlops,quality,58.63,5.69,0.555,121.548,70.948,1
aiops-alerts-014-00099,2026-04-09,project-04,cloud-sql,europe-west1,dev,platform,cost,25.302,6.34,0.742,117.733,66.788,1
aiops-alerts-014-00100,2026-04-10,project-24,cloud-sql,asia-south1,prod,platform,reliability,62.0,14.047,0.538,152.633,95.565,1
aiops-alerts-014-00101,2026-04-11,project-10,gke,global,dev,platform,security,29.434,8.695,0.879,70.222,71.596,1
aiops-alerts-014-00102,2026-04-12,project-10,cloud-sql,global,prod,finops,security,88.661,10.58,0.793,115.748,100,1
aiops-alerts-014-00103,2026-04-13,project-10,bigquery,us-east1,prod,mlops,cost,62.88,4.804,0.922,89.172,78.492,1
aiops-alerts-014-00104,2026-04-14,project-18,gke,global,prod,mlops,quality,39.166,4.813,0.735,158.509,73.779,1
aiops-alerts-014-00105,2026-04-15,project-05,pubsub,global,staging,mlops,latency,58.616,7.355,0.413,76.204,63.245,0
aiops-alerts-014-00106,2026-04-16,project-07,gke,asia-south1,sandbox,data,security,49.103,9.441,0.637,62.227,70.585,1
aiops-alerts-014-00107,2026-04-17,project-21,compute,us-east1,staging,mlops,latency,45.084,8.616,0.56,203.312,85.133,1
aiops-alerts-014-00108,2026-04-18,project-17,vertex-ai,asia-south1,sandbox,platform,latency,51.614,9.256,0.344,216.145,83.223,1
aiops-alerts-014-00109,2026-04-19,project-19,pubsub,europe-west1,dev,backend,security,64.868,10.599,0.566,137.884,87.353,1
aiops-alerts-014-00110,2026-04-20,project-13,vertex-ai,us-central1,prod,security,security,49.359,22.647,0.715,37.485,100,1
aiops-alerts-014-00111,2026-04-21,project-09,vertex-ai,asia-south1,prod,backend,security,83.968,4.503,0.416,35.136,59.58,0
aiops-alerts-014-00112,2026-04-22,project-12,compute,us-east1,sandbox,data,security,23.171,10.902,0.576,130.635,72.759,1
aiops-alerts-014-00113,2026-04-23,project-16,bigquery,europe-west1,dev,security,latency,53.202,5.063,0.405,150.584,66.57,0
aiops-alerts-014-00114,2026-04-24,project-04,cloud-sql,europe-west1,prod,finops,security,85.668,5.901,0.733,48.887,76.537,1
aiops-alerts-014-00115,2026-04-25,project-02,compute,us-central1,staging,mlops,cost,65.529,3.717,0.609,153.366,75.289,1
aiops-alerts-014-00116,2026-04-26,project-15,compute,asia-south1,staging,mlops,cost,44.29,8.453,0.693,165.703,83.645,1
aiops-alerts-014-00117,2026-04-27,project-20,compute,asia-south1,prod,finops,security,50.944,11.04,0.744,34.067,74.599,1
aiops-alerts-014-00118,2026-04-28,project-03,pubsub,europe-west1,prod,backend,latency,59.926,10.58,0.959,95.983,93.223,1
aiops-alerts-014-00119,2026-04-29,project-15,compute,asia-south1,prod,finops,security,71.873,8.545,0.448,161.196,84.282,1
aiops-alerts-014-00120,2026-04-30,project-13,gke,us-east1,staging,backend,latency,54.133,6.986,0.218,0.0,42.877,0
aiops-alerts-014-00121,2026-05-01,project-04,bigquery,us-east1,prod,backend,cost,74.153,15.482,0.976,110.803,100,1
aiops-alerts-014-00122,2026-05-02,project-01,cloud-sql,global,prod,security,latency,62.623,9.36,0.722,78.226,80.436,1
aiops-alerts-014-00123,2026-05-03,project-17,vertex-ai,us-east1,dev,backend,quality,40.164,7.09,0.596,111.878,67.776,1
aiops-alerts-014-00124,2026-05-04,project-22,cloud-sql,us-central1,sandbox,security,cost,73.183,5.985,0.684,88.918,76.486,1
aiops-alerts-014-00125,2026-05-05,project-03,compute,europe-west1,prod,backend,security,97.788,8.557,0.126,187.829,85.994,1
aiops-alerts-014-00126,2026-05-06,project-12,cloud-run,us-east1,sandbox,mlops,latency,52.627,22.839,0.703,72.603,100,1
aiops-alerts-014-00127,2026-05-07,project-07,vertex-ai,us-east1,prod,platform,security,68.26,19.306,0.488,167.547,100,1
aiops-alerts-014-00128,2026-05-08,project-23,compute,asia-south1,prod,finops,cost,54.542,5.427,0.742,49.606,64.957,1
aiops-alerts-014-00129,2026-05-09,project-17,pubsub,asia-south1,prod,finops,cost,83.476,7.724,0.405,224.505,94.155,1
aiops-alerts-014-00130,2026-05-10,project-20,compute,us-central1,prod,mlops,quality,79.357,5.951,0.899,169.223,97.804,1
aiops-alerts-014-00131,2026-05-11,project-21,pubsub,us-east1,dev,security,latency,34.55,8.165,0.537,118.684,67.247,1
aiops-alerts-014-00132,2026-05-12,project-24,gke,asia-south1,prod,finops,reliability,81.16,4.097,0.262,107.663,62.837,1
aiops-alerts-014-00133,2026-05-13,project-24,gke,us-east1,sandbox,backend,security,44.536,10.834,0.263,97.756,64.328,0
aiops-alerts-014-00134,2026-05-14,project-20,pubsub,global,prod,platform,cost,103.213,10.56,0.486,128.416,96.502,1
aiops-alerts-014-00135,2026-05-15,project-22,bigquery,us-central1,prod,security,security,72.895,10.549,0.587,197.356,99.454,1
aiops-alerts-014-00136,2026-05-16,project-08,cloud-run,asia-south1,dev,platform,quality,62.862,14.249,0.347,188.643,94.905,1
aiops-alerts-014-00137,2026-05-17,project-24,bigquery,global,prod,data,security,63.916,11.603,0.65,122.292,90.029,1
aiops-alerts-014-00138,2026-05-18,project-04,pubsub,us-central1,prod,mlops,security,53.501,11.884,0.455,73.262,73.064,1
aiops-alerts-014-00139,2026-05-19,project-18,bigquery,europe-west1,sandbox,finops,security,95.71,10.458,0.458,176.363,99.65,1
aiops-alerts-014-00140,2026-05-20,project-12,bigquery,europe-west1,prod,security,reliability,75.839,6.207,0.732,105.115,81.976,1
aiops-alerts-014-00141,2026-05-21,project-10,compute,europe-west1,staging,platform,latency,62.267,5.534,0.714,85.448,72.157,1
aiops-alerts-014-00142,2026-05-22,project-14,bigquery,us-east1,dev,finops,latency,57.45,9.654,0.379,147.049,77.343,1
aiops-alerts-014-00143,2026-05-23,project-01,vertex-ai,global,dev,mlops,reliability,68.589,7.546,0.509,185.165,86.432,1
aiops-alerts-014-00144,2026-05-24,project-10,bigquery,europe-west1,staging,platform,reliability,78.616,18.875,0.541,209.477,100,1
aiops-alerts-014-00145,2026-05-25,project-17,cloud-sql,us-east1,sandbox,backend,latency,44.01,7.5,0.621,174.853,80.138,1
aiops-alerts-014-00146,2026-05-26,project-12,compute,us-east1,sandbox,backend,security,46.029,6.253,0.336,36.914,47.844,0
aiops-alerts-014-00147,2026-05-27,project-20,cloud-run,europe-west1,prod,platform,reliability,74.805,8.475,0.71,100.207,85.42,1
aiops-alerts-014-00148,2026-05-28,project-02,vertex-ai,asia-south1,prod,mlops,latency,54.283,8.374,0.815,60.637,75.906,1
aiops-alerts-014-00149,2026-05-29,project-21,compute,us-east1,dev,data,reliability,50.586,15.111,0.678,81.328,88.554,1
aiops-alerts-014-00150,2026-05-30,project-21,cloud-sql,asia-south1,dev,security,quality,55.42,7.662,0.442,56.214,60.943,1
aiops-alerts-014-00151,2026-05-31,project-09,compute,global,dev,security,quality,57.994,6.543,0.661,152.236,80.901,1
aiops-alerts-014-00152,2026-06-01,project-06,gke,europe-west1,prod,security,reliability,31.741,12.085,0.855,73.496,79.951,1
aiops-alerts-014-00153,2026-06-02,project-23,pubsub,asia-south1,sandbox,security,cost,70.8,11.727,0.598,19.988,75.988,1
aiops-alerts-014-00154,2026-06-03,project-22,bigquery,europe-west1,prod,mlops,cost,48.793,11.46,0.545,113.192,79.4,1
aiops-alerts-014-00155,2026-06-04,project-12,cloud-run,us-east1,prod,backend,quality,67.56,6.276,0.821,169.591,91.757,1
aiops-alerts-014-00156,2026-06-05,project-10,bigquery,europe-west1,sandbox,data,latency,47.138,4.995,0.57,176.421,73.831,0
aiops-alerts-014-00157,2026-06-06,project-03,cloud-run,us-east1,sandbox,data,security,17.045,20.562,0.222,147.734,83.258,1
aiops-alerts-014-00158,2026-06-07,project-10,cloud-sql,asia-south1,dev,data,latency,32.404,7.12,0.531,120.621,64.13,0
aiops-alerts-014-00159,2026-06-08,project-22,cloud-sql,global,prod,mlops,cost,49.099,8.564,0.225,130.134,64.02,1
aiops-alerts-014-00160,2026-06-09,project-12,cloud-sql,europe-west1,staging,mlops,reliability,43.22,13.586,0.324,144.215,79.199,1
aiops-alerts-014-00161,2026-06-10,project-12,cloud-sql,asia-south1,dev,finops,security,50.719,9.408,0.61,176.416,86.781,1
aiops-alerts-014-00162,2026-06-11,project-04,cloud-run,europe-west1,prod,backend,reliability,61.211,16.263,0.642,152.455,100,1
aiops-alerts-014-00163,2026-06-12,project-14,gke,us-east1,dev,data,cost,28.85,11.846,0.211,172.965,70.347,0
aiops-alerts-014-00164,2026-06-13,project-14,cloud-sql,asia-south1,dev,platform,reliability,29.045,5.489,0.926,161.668,78.96,1
aiops-alerts-014-00165,2026-06-14,project-04,gke,asia-south1,sandbox,finops,quality,40.806,14.227,0.304,66.097,67.758,0
aiops-alerts-014-00166,2026-06-15,project-24,compute,global,dev,backend,security,49.542,7.701,0.457,17.663,53.88,0
aiops-alerts-014-00167,2026-06-16,project-16,pubsub,global,prod,mlops,latency,42.374,6.087,0.579,74.11,60.107,0
aiops-alerts-014-00168,2026-06-17,project-14,vertex-ai,asia-south1,prod,mlops,cost,101.242,31.421,0.629,119.419,100,1
aiops-alerts-014-00169,2026-06-18,project-07,gke,us-central1,prod,mlops,cost,67.864,7.67,0.486,71.769,69.125,0
aiops-alerts-014-00170,2026-06-19,project-19,vertex-ai,europe-west1,prod,mlops,cost,90.098,5.11,0.566,169.256,87.951,1
aiops-alerts-014-00171,2026-06-20,project-14,cloud-sql,global,sandbox,platform,cost,65.657,7.5,0.737,241.43,100,1
aiops-alerts-014-00172,2026-06-21,project-05,compute,us-east1,dev,finops,latency,77.325,7.909,0.924,212.291,100,1
aiops-alerts-014-00173,2026-06-22,project-23,gke,europe-west1,prod,security,security,38.628,19.773,0.899,64.553,100,1
aiops-alerts-014-00174,2026-06-23,project-17,bigquery,global,prod,platform,latency,65.093,14.469,0.524,98.074,89.186,1
aiops-alerts-014-00175,2026-06-24,project-05,gke,us-central1,prod,security,cost,68.317,7.969,0.63,66.072,74.191,1
aiops-alerts-014-00176,2026-06-25,project-21,compute,asia-south1,prod,mlops,security,63.494,3.287,0.824,154.104,81.206,1
aiops-alerts-014-00177,2026-06-26,project-20,compute,us-east1,prod,security,security,97.09,16.832,0.305,140.608,100,1
aiops-alerts-014-00178,2026-06-27,project-02,bigquery,asia-south1,sandbox,security,reliability,50.086,5.883,0.728,152.576,78.988,1
aiops-alerts-014-00179,2026-06-28,project-07,compute,global,dev,platform,latency,43.352,8.58,0.608,7.731,57.601,0
aiops-alerts-014-00180,2026-06-29,project-09,gke,europe-west1,staging,mlops,latency,55.753,3.389,0.669,64.37,60.224,0
aiops-alerts-014-00181,2026-01-01,project-08,gke,us-central1,dev,finops,quality,57.837,13.173,0.765,66.722,87.485,1
aiops-alerts-014-00182,2026-01-02,project-04,vertex-ai,global,staging,data,reliability,56.622,12.265,0.716,80.568,85.246,1
aiops-alerts-014-00183,2026-01-03,project-04,gke,asia-south1,prod,data,quality,63.037,7.543,0.345,63.152,60.948,0
aiops-alerts-014-00184,2026-01-04,project-19,vertex-ai,europe-west1,sandbox,platform,security,16.745,7.13,0.102,90.411,39.252,0
aiops-alerts-014-00185,2026-01-05,project-14,cloud-sql,us-central1,dev,mlops,cost,50.142,6.764,0.602,123.596,72.427,1
aiops-alerts-014-00186,2026-01-06,project-17,pubsub,us-east1,prod,finops,reliability,80.402,3.366,0.808,138.203,84.429,1
aiops-alerts-014-00187,2026-01-07,project-07,cloud-run,global,prod,finops,quality,89.288,7.639,0.449,158.027,87.836,1
aiops-alerts-014-00188,2026-01-08,project-05,pubsub,europe-west1,prod,platform,cost,69.723,14.954,0.578,72.509,90.1,1
aiops-alerts-014-00189,2026-01-09,project-01,compute,europe-west1,prod,security,cost,84.401,6.428,0.707,127.31,87.85,1
aiops-alerts-014-00190,2026-01-10,project-23,gke,global,staging,platform,security,60.253,8.307,0.605,110.114,77.705,1
aiops-alerts-014-00191,2026-01-11,project-02,cloud-sql,global,dev,platform,security,47.072,5.467,0.414,267.596,82.746,1
aiops-alerts-014-00192,2026-01-12,project-06,cloud-sql,us-east1,prod,backend,cost,88.123,8.202,0.463,81.755,78.109,1
aiops-alerts-014-00193,2026-01-13,project-22,compute,global,prod,platform,latency,71.25,14.047,0.691,145.571,100,1
aiops-alerts-014-00194,2026-01-14,project-22,cloud-run,europe-west1,dev,mlops,quality,28.075,6.809,0.376,145.965,60.16,1
aiops-alerts-014-00195,2026-01-15,project-14,pubsub,global,prod,mlops,cost,66.278,7.393,0.515,72.501,69.046,0
aiops-alerts-014-00196,2026-01-16,project-07,pubsub,europe-west1,sandbox,security,latency,55.558,6.8,0.416,144.475,70.941,1
aiops-alerts-014-00197,2026-01-17,project-03,pubsub,us-central1,staging,backend,cost,25.681,9.253,0.354,188.739,70.493,1
aiops-alerts-014-00198,2026-01-18,project-24,bigquery,us-central1,prod,mlops,reliability,41.54,7.71,0.582,39.986,58.73,1
aiops-alerts-014-00199,2026-01-19,project-16,compute,asia-south1,prod,backend,cost,62.918,9.911,0.411,191.062,87.395,1
aiops-alerts-014-00200,2026-01-20,project-10,vertex-ai,global,staging,mlops,quality,68.33,12.267,0.503,151.233,92.198,1
aiops-alerts-014-00201,2026-01-21,project-09,gke,global,prod,backend,security,44.01,9.814,0.706,117.363,80.128,1
aiops-alerts-014-00202,2026-01-22,project-21,bigquery,asia-south1,sandbox,finops,latency,31.796,7.733,0.737,150.082,76.854,1
aiops-alerts-014-00203,2026-01-23,project-13,cloud-sql,global,dev,backend,security,7.897,4.336,0.683,102.59,51.747,0
aiops-alerts-014-00204,2026-01-24,project-10,cloud-sql,asia-south1,staging,backend,cost,39.493,16.719,0.338,95.359,78.57,1
aiops-alerts-014-00205,2026-01-25,project-09,cloud-sql,global,sandbox,security,quality,65.053,13.499,0.389,154.745,90.448,1
aiops-alerts-014-00206,2026-01-26,project-11,bigquery,us-central1,dev,security,cost,37.281,12.622,0.272,3.154,52.48,0
aiops-alerts-014-00207,2026-01-27,project-15,cloud-sql,asia-south1,prod,finops,cost,82.393,15.287,0.589,109.252,100,1
aiops-alerts-014-00208,2026-01-28,project-01,cloud-run,europe-west1,staging,platform,quality,42.85,8.206,0.454,110.211,66.107,0
aiops-alerts-014-00209,2026-01-29,project-16,gke,global,staging,backend,latency,40.255,5.01,0.479,113.297,59.067,0
aiops-alerts-014-00210,2026-01-30,project-08,bigquery,europe-west1,staging,platform,reliability,71.647,7.125,0.586,141.818,82.893,1
aiops-alerts-014-00211,2026-01-31,project-07,gke,europe-west1,staging,backend,reliability,22.302,6.98,0.464,200.24,69.534,1
aiops-alerts-014-00212,2026-02-01,project-06,cloud-sql,us-east1,prod,finops,security,54.962,12.264,0.906,158.099,100,1
aiops-alerts-014-00213,2026-02-02,project-16,bigquery,global,prod,finops,security,62.985,4.742,0.497,134.377,70.101,0
