record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,risk_detected
cloud-security-037-00048,2026-02-17,project-05,cloud-sql,us-east1,staging,data,security,19.098,18.857,0.541,153.31,91.977,1
cloud-security-037-00049,2026-02-18,project-20,cloud-sql,asia-south1,prod,platform,latency,57.208,15.582,0.632,160.718,100,1
cloud-security-037-00050,2026-02-19,project-09,cloud-run,asia-south1,dev,platform,reliability,40.887,5.724,0.581,94.128,61.728,0
cloud-security-037-00051,2026-02-20,project-23,cloud-run,global,prod,mlops,quality,59.875,22.03,0.617,226.821,100,1
cloud-security-037-00052,2026-02-21,project-19,gke,us-central1,dev,data,cost,19.373,20.109,0.545,107.677,88.479,1
cloud-security-037-00053,2026-02-22,project-18,cloud-sql,us-central1,sandbox,backend,quality,15.556,8.691,0.151,76.961,42.232,0
cloud-security-037-00054,2026-02-23,project-02,cloud-run,europe-west1,dev,backend,quality,58.289,10.707,0.63,211.052,98.213,1
cloud-security-037-00055,2026-02-24,project-23,cloud-run,europe-west1,prod,finops,security,60.727,10.819,0.239,76.903,66.079,1
cloud-security-037-00056,2026-02-25,project-20,pubsub,global,staging,finops,latency,41.271,8.195,0.446,109.695,65.174,1
cloud-security-037-00057,2026-02-26,project-02,cloud-sql,us-central1,staging,security,security,54.625,16.202,0.478,137.614,93.722,1
cloud-security-037-00058,2026-02-27,project-11,pubsub,global,prod,mlops,reliability,80.652,20.221,0.219,173.935,100,1
cloud-security-037-00059,2026-02-28,project-16,vertex-ai,asia-south1,sandbox,platform,security,48.21,8.067,0.621,22.663,60.737,1
cloud-security-037-00060,2026-03-01,project-19,cloud-sql,us-central1,prod,backend,quality,94.323,9.989,0.802,177.716,100,1
cloud-security-037-00061,2026-03-02,project-16,vertex-ai,global,staging,platform,reliability,22.15,7.039,0.325,48.414,42.612,0
cloud-security-037-00062,2026-03-03,project-18,cloud-run,us-east1,prod,data,quality,67.222,19.716,0.365,77.354,93.587,1
cloud-security-037-00063,2026-03-04,project-19,compute,global,prod,security,security,50.355,6.099,0.611,119.392,70.652,1
cloud-security-037-00064,2026-03-05,project-05,vertex-ai,us-east1,prod,finops,latency,52.082,14.976,0.646,46.508,82.565,1
cloud-security-037-00065,2026-03-06,project-14,cloud-run,europe-west1,dev,backend,latency,45.337,5.603,0.374,161.216,65.542,0
cloud-security-037-00066,2026-03-07,project-10,cloud-sql,us-east1,sandbox,backend,quality,56.532,4.676,0.535,77.25,60.687,0
cloud-security-037-00067,2026-03-08,project-07,cloud-sql,asia-south1,prod,backend,latency,52.697,16.173,0.477,244.345,100,1
cloud-security-037-00068,2026-03-09,project-10,gke,us-east1,sandbox,backend,reliability,34.862,8.877,0.507,67.977,60.573,0
cloud-security-037-00069,2026-03-10,project-07,vertex-ai,us-east1,prod,platform,reliability,72.244,6.876,0.386,166.884,79.177,1
cloud-security-037-00070,2026-03-11,project-10,gke,us-central1,staging,platform,reliability,30.224,6.375,0.501,167.393,67.4,1
cloud-security-037-00071,2026-03-12,project-04,bigquery,global,prod,finops,reliability,35.692,6.627,0.518,144.956,67.225,1
cloud-security-037-00072,2026-03-13,project-06,compute,us-east1,prod,finops,security,66.751,6.894,0.693,62.666,72.843,0
cloud-security-037-00073,2026-03-14,project-09,pubsub,asia-south1,dev,data,cost,0.0,6.324,1.02,107.083,66.072,0
cloud-security-037-00074,2026-03-15,project-05,bigquery,asia-south1,prod,backend,security,73.339,10.318,0.593,211.363,100,1
cloud-security-037-00075,2026-03-16,project-07,cloud-run,asia-south1,sandbox,data,latency,36.93,12.7,0.791,40.272,76.117,1
cloud-security-037-00076,2026-03-17,project-14,bigquery,us-central1,dev,data,quality,41.567,9.263,0.449,118.854,69.21,1
cloud-security-037-00077,2026-03-18,project-08,pubsub,global,sandbox,data,quality,55.624,9.755,0.598,0.0,63.16,1
cloud-security-037-00078,2026-03-19,project-16,cloud-run,us-central1,staging,mlops,latency,60.405,10.978,0.61,112.716,84.545,1
cloud-security-037-00079,2026-03-20,project-20,vertex-ai,asia-south1,dev,backend,security,48.815,4.156,0.373,65.691,49.418,0
cloud-security-037-00080,2026-03-21,project-18,cloud-sql,global,prod,backend,latency,36.601,9.031,0.367,38.58,52.354,0
cloud-security-037-00081,2026-03-22,project-21,cloud-sql,us-east1,dev,security,latency,51.883,3.032,0.067,121.175,45.25,0
cloud-security-037-00082,2026-03-23,project-04,compute,europe-west1,dev,finops,security,55.98,14.696,0.548,155.981,95.811,1
cloud-security-037-00083,2026-03-24,project-04,pubsub,us-east1,dev,finops,reliability,50.722,17.482,0.867,127.58,100,1
cloud-security-037-00084,2026-03-25,project-02,gke,asia-south1,sandbox,data,cost,30.817,3.577,0.3,239.491,64.558,1
cloud-security-037-00085,2026-03-26,project-09,compute,us-central1,prod,security,latency,73.588,6.592,0.358,83.154,65.794,0
cloud-security-037-00086,2026-03-27,project-24,bigquery,us-east1,prod,finops,latency,54.853,21.702,0.784,120.723,100,1
cloud-security-037-00087,2026-03-28,project-18,vertex-ai,europe-west1,sandbox,security,reliability,52.15,9.669,0.67,151.215,86.316,1
cloud-security-037-00088,2026-03-29,project-19,compute,us-east1,prod,data,reliability,23.773,5.46,1.086,154.692,81.63,1
cloud-security-037-00089,2026-03-30,project-04,cloud-sql,global,sandbox,platform,quality,34.686,7.138,0.466,158.931,68.283,0
cloud-security-037-00090,2026-03-31,project-05,gke,us-central1,prod,security,cost,84.472,7.794,0.416,246.941,98.323,1
cloud-security-037-00091,2026-04-01,project-12,bigquery,asia-south1,prod,backend,quality,35.122,13.252,0.67,43.222,72.967,1
cloud-security-037-00092,2026-04-02,project-05,compute,us-central1,dev,mlops,cost,57.087,5.922,0.937,181.526,93.066,1
cloud-security-037-00093,2026-04-03,project-07,pubsub,global,sandbox,finops,latency,38.026,6.703,0.685,97.566,67.153,1
cloud-security-037-00094,2026-04-04,project-13,cloud-sql,global,sandbox,platform,cost,31.535,14.752,0.339,89.475,70.372,0
cloud-security-037-00095,2026-04-05,project-22,compute,asia-south1,staging,data,reliability,36.37,11.08,0.727,162.343,87.703,1
cloud-security-037-00096,2026-04-06,project-23,cloud-sql,us-east1,staging,platform,latency,72.411,5.806,0.626,61.935,69.833,0
cloud-security-037-00097,2026-04-07,project-14,vertex-ai,europe-west1,dev,backend,quality,68.516,15.293,0.505,155.376,99.998,1
cloud-security-037-00098,2026-04-08,project-20,bigquery,asia-south1,staging,backend,cost,33.749,24.119,0.54,137.631,100,1
cloud-security-037-00099,2026-04-09,project-04,compute,us-central1,dev,platform,security,75.219,6.645,0.46,132.269,77.221,1
cloud-security-037-00100,2026-04-10,project-17,compute,europe-west1,dev,backend,quality,60.932,9.178,0.482,0.0,59.612,0
cloud-security-037-00101,2026-04-11,project-19,cloud-sql,asia-south1,sandbox,security,cost,23.218,12.127,0.232,156.475,67.362,0
cloud-security-037-00102,2026-04-12,project-16,cloud-sql,asia-south1,dev,backend,reliability,24.295,8.29,0.445,91.424,56.754,0
cloud-security-037-00103,2026-04-13,project-21,bigquery,us-central1,staging,security,security,43.49,9.187,0.58,235.246,91.265,1
cloud-security-037-00104,2026-04-14,project-04,gke,us-east1,sandbox,finops,security,68.737,6.935,0.746,33.014,71.164,1
cloud-security-037-00105,2026-04-15,project-12,pubsub,us-central1,prod,backend,quality,56.382,23.75,0.54,192.154,100,1
cloud-security-037-00106,2026-04-16,project-05,vertex-ai,us-east1,staging,finops,latency,33.774,6.135,0.364,147.816,60.432,0
cloud-security-037-00107,2026-04-17,project-02,gke,us-central1,prod,platform,latency,60.068,7.13,0.576,141.829,78.504,1
cloud-security-037-00108,2026-04-18,project-22,pubsub,global,prod,backend,security,97.44,4.155,0.426,110.426,74.813,1
cloud-security-037-00109,2026-04-19,project-04,pubsub,us-east1,prod,data,reliability,33.477,9.805,0.435,202.268,79.318,1
cloud-security-037-00110,2026-04-20,project-11,compute,us-central1,dev,data,security,47.616,9.64,0.66,86.364,74.854,1
cloud-security-037-00111,2026-04-21,project-02,gke,global,sandbox,platform,security,52.94,13.557,0.769,165.959,100,1
cloud-security-037-00112,2026-04-22,project-13,pubsub,us-central1,prod,platform,quality,63.926,11.281,0.452,155.614,87.21,1
cloud-security-037-00113,2026-04-23,project-17,cloud-run,us-central1,dev,finops,reliability,50.128,8.75,0.58,191.038,86.121,1
cloud-security-037-00114,2026-04-24,project-04,cloud-run,europe-west1,prod,backend,cost,68.785,17.618,0.62,156.381,100,1
cloud-security-037-00115,2026-04-25,project-05,gke,us-east1,dev,backend,security,48.599,7.727,0.461,208.072,81.518,1
cloud-security-037-00116,2026-04-26,project-09,bigquery,us-east1,sandbox,mlops,reliability,48.191,6.314,0.446,10.007,48.669,0
cloud-security-037-00117,2026-04-27,project-14,bigquery,us-east1,prod,security,quality,52.413,12.365,0.558,87.664,79.511,1
cloud-security-037-00118,2026-04-28,project-24,bigquery,europe-west1,prod,data,security,42.119,6.448,0.657,163.327,76.601,1
cloud-security-037-00119,2026-04-29,project-17,cloud-run,europe-west1,dev,platform,quality,49.249,7.309,0.566,159.668,77.386,1
cloud-security-037-00120,2026-04-30,project-13,vertex-ai,europe-west1,dev,backend,latency,60.452,11.448,0.789,77.559,86.796,1
cloud-security-037-00121,2026-05-01,project-17,cloud-run,asia-south1,dev,platform,security,18.542,8.121,0.274,163.107,58.815,0
cloud-security-037-00122,2026-05-02,project-06,vertex-ai,us-east1,prod,backend,security,78.426,10.355,0.488,210.166,99.34,1
cloud-security-037-00123,2026-05-03,project-15,gke,asia-south1,staging,backend,reliability,51.374,9.901,0.476,63.686,67.031,0
cloud-security-037-00124,2026-05-04,project-13,compute,us-east1,staging,backend,security,27.384,8.32,0.777,56.876,64.487,1
cloud-security-037-00125,2026-05-05,project-19,pubsub,us-central1,dev,mlops,quality,63.533,5.781,0.568,181.91,82.134,1
cloud-security-037-00126,2026-05-06,project-08,cloud-run,us-central1,prod,backend,quality,53.215,10.036,0.522,147.245,81.786,1
cloud-security-037-00127,2026-05-07,project-05,vertex-ai,asia-south1,prod,platform,security,19.755,5.817,0.777,176.815,73.468,1
cloud-security-037-00128,2026-05-08,project-19,cloud-run,asia-south1,staging,security,security,34.889,13.542,0.366,0.0,56.619,0
cloud-security-037-00129,2026-05-09,project-14,bigquery,global,sandbox,security,latency,44.735,5.965,0.464,51.147,53.275,0
cloud-security-037-00130,2026-05-10,project-20,cloud-run,asia-south1,dev,data,security,49.476,22.396,0.777,221.828,100,1
cloud-security-037-00131,2026-05-11,project-19,vertex-ai,us-east1,prod,backend,reliability,27.125,7.088,0.471,133.673,62.011,0
cloud-security-037-00132,2026-05-12,project-22,cloud-run,us-east1,dev,backend,security,59.73,5.106,0.469,148.487,70.889,1
cloud-security-037-00133,2026-05-13,project-14,gke,us-east1,sandbox,finops,cost,58.529,9.548,0.387,109.803,72.322,0
cloud-security-037-00134,2026-05-14,project-19,pubsub,global,staging,finops,reliability,32.372,18.938,0.698,128.185,98.643,1
cloud-security-037-00135,2026-05-15,project-06,cloud-sql,us-east1,prod,finops,security,44.21,8.01,0.765,170.712,85.834,1
cloud-security-037-00136,2026-05-16,project-23,pubsub,global,prod,data,latency,85.951,9.751,0.506,94.682,84.353,1
cloud-security-037-00137,2026-05-17,project-01,bigquery,global,sandbox,data,latency,40.706,14.565,0.362,110.958,77.083,1
cloud-security-037-00138,2026-05-18,project-21,vertex-ai,us-central1,sandbox,finops,latency,68.506,8.227,0.701,82.737,79.774,1
cloud-security-037-00139,2026-05-19,project-17,gke,us-east1,prod,data,security,63.101,11.854,0.292,197.153,88.716,1
cloud-security-037-00140,2026-05-20,project-19,vertex-ai,asia-south1,prod,mlops,security,89.061,13.522,0.63,44.962,91.33,1
cloud-security-037-00141,2026-05-21,project-03,cloud-run,europe-west1,sandbox,data,reliability,52.097,8.972,0.684,82.647,75.161,1
cloud-security-037-00142,2026-05-22,project-15,compute,asia-south1,staging,backend,cost,67.631,8.028,0.631,125.498,82.79,1
cloud-security-037-00143,2026-05-23,project-15,pubsub,global,dev,security,cost,53.82,12.005,0.529,170.314,90.201,1
cloud-security-037-00144,2026-05-24,project-16,compute,us-central1,sandbox,data,reliability,36.803,5.827,0.558,119.471,63.43,0
cloud-security-037-00145,2026-05-25,project-19,compute,europe-west1,prod,backend,reliability,78.937,9.916,0.537,67.252,79.368,1
cloud-security-037-00146,2026-05-26,project-06,pubsub,europe-west1,prod,platform,security,65.284,14.735,0.473,156.414,96.596,1
cloud-security-037-00147,2026-05-27,project-08,bigquery,europe-west1,dev,mlops,reliability,58.188,7.782,0.429,137.559,73.599,0
cloud-security-037-00148,2026-05-28,project-09,gke,europe-west1,staging,platform,security,45.175,10.883,0.688,68.761,75.313,1
cloud-security-037-00149,2026-05-29,project-19,gke,europe-west1,prod,data,latency,63.076,4.934,0.071,141.967,56.778,0
cloud-security-037-00150,2026-05-30,project-13,cloud-sql,global,prod,platform,cost,88.078,4.737,0.662,161.668,88.627,1
cloud-security-037-00151,2026-05-31,project-24,gke,us-east1,staging,data,security,11.297,17.756,0.715,50.72,77.806,1
cloud-security-037-00152,2026-06-01,project-22,bigquery,global,prod,data,cost,100.708,6.026,0.487,64.219,75.719,0
cloud-security-037-00153,2026-06-02,project-07,pubsub,europe-west1,prod,backend,cost,95.27,17.045,0.487,79.047,100,1
cloud-security-037-00154,2026-06-03,project-06,compute,europe-west1,sandbox,backend,latency,77.078,10.583,0.809,206.13,100,1
cloud-security-037-00155,2026-06-04,project-18,pubsub,asia-south1,dev,mlops,quality,58.103,8.652,0.46,197.931,85.489,1
cloud-security-037-00156,2026-06-05,project-04,cloud-sql,us-central1,prod,finops,cost,66.303,12.796,0.416,121.625,85.36,1
cloud-security-037-00157,2026-06-06,project-01,pubsub,us-east1,prod,mlops,security,82.591,15.662,0.785,160.487,100,1
cloud-security-037-00158,2026-06-07,project-12,bigquery,us-central1,staging,security,reliability,24.066,19.465,0.795,147.871,100,1
cloud-security-037-00159,2026-06-08,project-01,cloud-sql,us-central1,dev,security,security,73.987,11.328,0.657,71.108,85.692,1
cloud-security-037-00160,2026-06-09,project-19,cloud-run,us-central1,sandbox,platform,security,12.875,14.839,0.376,147.957,73.868,1
cloud-security-037-00161,2026-06-10,project-20,bigquery,us-east1,dev,backend,security,47.515,5.112,0.575,42.215,54.84,0
cloud-security-037-00162,2026-06-11,project-14,gke,us-central1,prod,backend,cost,79.749,7.568,0.284,58.761,64.08,0
cloud-security-037-00163,2026-06-12,project-03,gke,europe-west1,staging,security,latency,38.919,7.945,0.604,32.739,58.074,0
cloud-security-037-00164,2026-06-13,project-14,bigquery,global,staging,platform,quality,37.477,12.306,0.509,108.935,75.532,1
cloud-security-037-00165,2026-06-14,project-04,cloud-sql,us-east1,sandbox,data,latency,56.146,11.456,0.607,35.703,72.833,1
cloud-security-037-00166,2026-06-15,project-09,pubsub,asia-south1,dev,backend,latency,32.138,5.671,0.244,127.091,51.555,0
cloud-security-037-00167,2026-06-16,project-06,cloud-run,global,sandbox,security,reliability,64.433,11.649,0.569,128.431,88.377,1
cloud-security-037-00168,2026-06-17,project-14,cloud-sql,europe-west1,prod,finops,security,38.741,6.431,0.531,271.509,86.745,1
cloud-security-037-00169,2026-06-18,project-03,cloud-sql,us-central1,prod,platform,security,59.585,17.099,0.431,171.432,100,1
cloud-security-037-00170,2026-06-19,project-03,gke,us-central1,prod,finops,security,75.399,8.085,0.122,0.462,49.592,0
cloud-security-037-00171,2026-06-20,project-17,bigquery,europe-west1,prod,finops,security,104.32,9.261,0.165,180.941,90.283,1
cloud-security-037-00172,2026-06-21,project-20,pubsub,us-east1,prod,backend,reliability,45.14,14.7,0.57,117.727,87.218,1
cloud-security-037-00173,2026-06-22,project-03,cloud-run,us-central1,dev,data,security,77.841,14.261,0.625,215.41,100,1
cloud-security-037-00174,2026-06-23,project-10,vertex-ai,us-east1,prod,mlops,quality,51.603,12.775,0.634,79.493,81.652,1
cloud-security-037-00175,2026-06-24,project-10,cloud-sql,us-east1,staging,platform,reliability,71.576,6.772,0.621,134.944,82.267,1
cloud-security-037-00176,2026-06-25,project-07,vertex-ai,asia-south1,prod,security,quality,63.846,13.25,0.742,155.141,100,1
cloud-security-037-00177,2026-06-26,project-11,vertex-ai,asia-south1,dev,finops,latency,42.983,5.557,0.688,162.417,75.776,1
cloud-security-037-00178,2026-06-27,project-04,cloud-run,us-central1,prod,data,cost,96.89,5.502,0.457,143.636,83.691,1
cloud-security-037-00179,2026-06-28,project-11,cloud-sql,asia-south1,sandbox,finops,quality,54.817,10.278,0.673,160.388,90.113,1
cloud-security-037-00180,2026-06-29,project-08,gke,us-east1,prod,finops,cost,34.553,6.654,0.431,137.166,62.708,0
cloud-security-037-00181,2026-01-01,project-14,cloud-run,asia-south1,dev,finops,security,108.164,9.219,0.235,104.16,82.783,1
cloud-security-037-00182,2026-01-02,project-08,cloud-sql,us-central1,sandbox,mlops,reliability,40.781,9.637,0.704,57.654,69.808,0
cloud-security-037-00183,2026-01-03,project-21,pubsub,us-central1,dev,platform,latency,74.135,3.514,0.702,45.819,65.399,1
cloud-security-037-00184,2026-01-04,project-14,bigquery,us-east1,dev,platform,reliability,51.374,4.89,0.464,0.0,45.631,0
cloud-security-037-00185,2026-01-05,project-14,compute,us-central1,prod,security,cost,49.35,9.259,0.374,78.567,63.425,1
cloud-security-037-00186,2026-01-06,project-05,gke,asia-south1,staging,backend,quality,55.888,8.207,0.73,196.197,92.873,1
cloud-security-037-00187,2026-01-07,project-07,vertex-ai,us-east1,dev,security,cost,56.213,8.949,0.397,210.771,85.188,1
cloud-security-037-00188,2026-01-08,project-15,compute,asia-south1,staging,mlops,quality,54.774,10.844,0.278,197.612,83.022,1
cloud-security-037-00189,2026-01-09,project-23,gke,europe-west1,prod,mlops,security,49.393,5.281,0.45,163.392,69.188,1
cloud-security-037-00190,2026-01-10,project-13,compute,asia-south1,dev,backend,cost,14.348,9.405,0.464,88.041,56.046,0
cloud-security-037-00191,2026-01-11,project-05,cloud-run,global,prod,security,quality,63.287,18.924,0.425,169.857,100,1
cloud-security-037-00192,2026-01-12,project-19,bigquery,us-central1,staging,platform,latency,47.305,10.473,0.451,141.738,77.449,0
cloud-security-037-00193,2026-01-13,project-04,bigquery,global,prod,backend,reliability,73.177,12.818,0.594,101.084,91.052,1
cloud-security-037-00194,2026-01-14,project-22,cloud-sql,us-east1,sandbox,platform,cost,62.197,10.239,0.693,31.525,74.512,1
cloud-security-037-00195,2026-01-15,project-09,pubsub,europe-west1,prod,security,latency,52.369,7.586,0.406,77.328,61.517,0
cloud-security-037-00196,2026-01-16,project-18,pubsub,asia-south1,prod,platform,reliability,70.604,6.517,0.635,215.617,93.587,1
cloud-security-037-00197,2026-01-17,project-08,pubsub,us-east1,dev,mlops,latency,38.428,7.441,0.68,94.845,68.444,1
cloud-security-037-00198,2026-01-18,project-19,compute,us-east1,prod,platform,reliability,97.141,22.331,0.716,182.052,100,1
cloud-security-037-00199,2026-01-19,project-21,vertex-ai,us-central1,sandbox,security,security,44.685,3.393,0.562,96.767,57.339,0
cloud-security-037-00200,2026-01-20,project-17,compute,europe-west1,staging,platform,reliability,68.997,20.662,0.545,66.211,100,1
cloud-security-037-00201,2026-01-21,project-14,cloud-run,us-central1,prod,security,latency,64.329,8.497,0.131,88.897,59.891,0
cloud-security-037-00202,2026-01-22,project-08,compute,global,dev,finops,quality,46.384,7.973,0.477,132.597,70.87,1
cloud-security-037-00203,2026-01-23,project-07,vertex-ai,asia-south1,prod,mlops,reliability,80.607,10.996,0.51,195.107,100,1
cloud-security-037-00204,2026-01-24,project-22,pubsub,us-east1,dev,security,reliability,1.431,6.889,0.235,141.015,45.365,0
cloud-security-037-00205,2026-01-25,project-03,vertex-ai,europe-west1,sandbox,finops,reliability,41.257,21.827,0.462,129.851,100,1
cloud-security-037-00206,2026-01-26,project-17,gke,asia-south1,prod,data,cost,66.065,11.556,0.568,198.206,98.872,1
cloud-security-037-00207,2026-01-27,project-19,cloud-run,us-east1,prod,finops,security,66.776,18.6,0.227,117.123,91.797,1
cloud-security-037-00208,2026-01-28,project-24,compute,global,prod,security,latency,89.788,12.057,0.509,187.837,100,1
cloud-security-037-00209,2026-01-29,project-11,bigquery,us-central1,staging,backend,reliability,71.32,7.119,0.671,217.47,96.772,1
cloud-security-037-00210,2026-01-30,project-20,bigquery,global,dev,mlops,security,43.459,12.329,0.41,140.879,78.873,1
cloud-security-037-00211,2026-01-31,project-05,gke,us-central1,prod,finops,latency,74.36,6.364,0.654,182.741,90.415,1
cloud-security-037-00212,2026-02-01,project-23,gke,asia-south1,prod,mlops,security,42.904,9.534,0.351,98.64,63.932,1
cloud-security-037-00213,2026-02-02,project-16,gke,us-east1,prod,mlops,quality,71.122,11.405,0.566,29.668,75.641,1
cloud-security-037-00214,2026-02-03,project-07,compute,asia-south1,staging,security,security,1.682,22.089,0.62,150.392,95.762,1
cloud-security-037-00215,2026-02-04,project-19,cloud-sql,us-central1,staging,mlops,latency,59.97,8.062,0.321,124.993,69.264,1
cloud-security-037-00216,2026-02-05,project-23,bigquery,asia-south1,prod,platform,security,83.113,4.964,0.787,96.27,82.257,1
cloud-security-037-00217,2026-02-06,project-12,bigquery,global,dev,mlops,cost,50.162,10.883,0.625,48.711,71.929,1
cloud-security-037-00218,2026-02-07,project-23,bigquery,us-east1,sandbox,backend,security,8.858,6.781,0.547,4.69,38.752,0
cloud-security-037-00219,2026-02-08,project-06,compute,asia-south1,sandbox,security,security,37.072,4.076,0.555,99.43,56.411,1
cloud-security-037-00220,2026-02-09,project-19,cloud-run,global,prod,data,latency,25.349,14.282,0.531,15.065,62.979,0
