record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,risk_detected
cloud-security-047-00073,2026-03-14,project-03,cloud-sql,asia-south1,dev,finops,cost,79.599,6.797,0.449,138.033,79.564,1
cloud-security-047-00074,2026-03-15,project-18,bigquery,us-east1,prod,finops,security,68.871,12.64,0.989,117.09,100,1
cloud-security-047-00075,2026-03-16,project-04,cloud-sql,global,dev,mlops,quality,51.123,10.068,0.73,113.329,83.462,1
cloud-security-047-00076,2026-03-17,project-17,compute,asia-south1,staging,data,latency,67.947,6.257,0.578,132.509,77.935,1
cloud-security-047-00077,2026-03-18,project-23,cloud-sql,europe-west1,prod,mlops,latency,73.38,10.247,0.372,84.076,74.874,1
cloud-security-047-00078,2026-03-19,project-10,gke,asia-south1,prod,finops,reliability,43.165,6.765,0.501,125.982,66.8,0
cloud-security-047-00079,2026-03-20,project-19,bigquery,europe-west1,prod,platform,security,63.464,20.651,0.354,211.077,100,1
cloud-security-047-00080,2026-03-21,project-15,cloud-sql,europe-west1,staging,backend,reliability,45.49,13.392,0.589,195.076,96.233,1
cloud-security-047-00081,2026-03-22,project-20,pubsub,us-central1,prod,mlops,latency,57.45,12.113,0.302,93.072,72.514,1
cloud-security-047-00082,2026-03-23,project-07,gke,us-central1,prod,mlops,security,52.026,9.781,0.546,48.753,67.251,1
cloud-security-047-00083,2026-03-24,project-10,pubsub,asia-south1,staging,backend,reliability,64.656,8.111,0.688,69.359,75.75,0
cloud-security-047-00084,2026-03-25,project-17,bigquery,asia-south1,staging,mlops,cost,50.643,10.56,0.5,138.242,80.025,1
cloud-security-047-00085,2026-03-26,project-22,cloud-sql,asia-south1,staging,data,latency,40.825,10.676,0.677,128.333,81.61,1
cloud-security-047-00086,2026-03-27,project-13,vertex-ai,us-central1,prod,finops,reliability,64.971,18.961,0.306,134.647,97.328,1
cloud-security-047-00087,2026-03-28,project-19,pubsub,asia-south1,sandbox,backend,reliability,65.951,9.755,0.55,129.42,83.968,1
cloud-security-047-00088,2026-03-29,project-10,pubsub,europe-west1,dev,finops,cost,58.716,16.126,0.806,110.361,100,1
cloud-security-047-00089,2026-03-30,project-15,gke,us-east1,prod,platform,latency,57.082,14.5,0.36,148.909,88.128,1
cloud-security-047-00090,2026-03-31,project-03,compute,us-east1,dev,data,quality,66.014,5.229,0.321,173.649,71.865,0
cloud-security-047-00091,2026-04-01,project-08,pubsub,us-central1,staging,backend,reliability,28.662,10.97,0.602,134.712,76.344,1
cloud-security-047-00092,2026-04-02,project-11,vertex-ai,asia-south1,dev,security,latency,24.392,11.411,0.665,117.962,75.641,1
cloud-security-047-00093,2026-04-03,project-22,pubsub,asia-south1,prod,mlops,quality,58.451,13.245,0.194,186.736,85.385,1
cloud-security-047-00094,2026-04-04,project-06,vertex-ai,asia-south1,staging,security,latency,90.153,6.082,0.416,133.677,79.799,1
cloud-security-047-00095,2026-04-05,project-03,compute,asia-south1,sandbox,finops,security,25.302,5.671,0.453,151.449,60.029,0
cloud-security-047-00096,2026-04-06,project-24,compute,global,sandbox,platform,quality,31.47,4.524,0.672,172.796,70.29,0
cloud-security-047-00097,2026-04-07,project-21,gke,us-east1,prod,backend,quality,57.034,10.529,0.913,51.299,83.966,1
cloud-security-047-00098,2026-04-08,project-03,cloud-sql,global,prod,platform,quality,72.752,23.734,0.425,168.538,100,1
cloud-security-047-00099,2026-04-09,project-11,compute,global,sandbox,mlops,cost,9.985,6.682,0.431,165.273,58.273,0
cloud-security-047-00100,2026-04-10,project-23,pubsub,global,sandbox,security,quality,16.904,3.24,0.966,179.053,73.398,1
cloud-security-047-00101,2026-04-11,project-08,vertex-ai,us-central1,dev,platform,cost,24.367,7.054,0.618,25.412,50.324,0
cloud-security-047-00102,2026-04-12,project-13,compute,us-central1,sandbox,finops,quality,47.209,13.971,0.39,70.66,73.077,1
cloud-security-047-00103,2026-04-13,project-02,bigquery,us-east1,staging,data,latency,41.972,8.915,0.578,215.468,87.144,1
cloud-security-047-00104,2026-04-14,project-06,cloud-run,asia-south1,prod,data,quality,56.516,8.449,0.32,68.951,60.75,1
cloud-security-047-00105,2026-04-15,project-18,gke,europe-west1,prod,platform,quality,59.494,3.948,0.674,123.139,71.583,1
cloud-security-047-00106,2026-04-16,project-22,bigquery,global,dev,security,security,45.15,4.028,0.687,138.427,69.433,0
cloud-security-047-00107,2026-04-17,project-11,compute,us-central1,sandbox,platform,reliability,23.767,7.441,0.552,142.934,65.845,1
cloud-security-047-00108,2026-04-18,project-04,gke,europe-west1,sandbox,security,latency,59.671,15.54,0.38,52.482,78.098,1
cloud-security-047-00109,2026-04-19,project-18,cloud-run,global,prod,backend,reliability,62.765,7.083,0.211,205.617,75.866,1
cloud-security-047-00110,2026-04-20,project-14,compute,us-east1,prod,mlops,security,48.746,7.533,0.516,198.597,81.66,1
cloud-security-047-00111,2026-04-21,project-10,gke,asia-south1,prod,security,latency,52.186,16.147,0.593,77.223,87.958,1
cloud-security-047-00112,2026-04-22,project-19,pubsub,global,prod,data,reliability,85.724,9.101,0.258,148.767,81.964,1
cloud-security-047-00113,2026-04-23,project-20,bigquery,us-central1,prod,platform,cost,51.555,10.426,0.603,84.955,75.866,1
cloud-security-047-00114,2026-04-24,project-18,cloud-sql,global,prod,finops,latency,71.591,7.92,0.464,256.091,97.123,1
cloud-security-047-00115,2026-04-25,project-09,vertex-ai,global,sandbox,finops,latency,48.459,9.117,0.596,112.669,75.525,1
cloud-security-047-00116,2026-04-26,project-15,cloud-run,global,sandbox,backend,cost,17.912,5.199,0.561,149.464,59.832,0
cloud-security-047-00117,2026-04-27,project-16,cloud-run,us-central1,sandbox,mlops,reliability,65.595,9.925,0.4,117.554,77.26,1
cloud-security-047-00118,2026-04-28,project-05,bigquery,asia-south1,prod,platform,latency,75.434,13.501,0.57,128.637,96.614,1
cloud-security-047-00119,2026-04-29,project-01,cloud-sql,us-central1,dev,backend,security,72.64,3.906,0.205,43.331,48.032,0
cloud-security-047-00120,2026-04-30,project-06,gke,asia-south1,prod,data,quality,70.522,12.032,0.781,177.882,100,1
cloud-security-047-00121,2026-05-01,project-06,bigquery,us-central1,prod,backend,security,80.75,20.377,0.477,194.435,100,1
cloud-security-047-00122,2026-05-02,project-07,vertex-ai,europe-west1,dev,data,cost,11.469,3.824,0.441,56.74,36.646,0
cloud-security-047-00123,2026-05-03,project-08,pubsub,global,sandbox,security,cost,52.652,4.707,0.43,146.76,65.864,0
cloud-security-047-00124,2026-05-04,project-04,pubsub,us-east1,prod,backend,latency,75.061,14.321,0.394,141.77,94.152,1
cloud-security-047-00125,2026-05-05,project-08,vertex-ai,europe-west1,prod,security,security,43.829,5.967,0.323,229.744,74.072,1
cloud-security-047-00126,2026-05-06,project-21,cloud-run,europe-west1,prod,data,cost,54.61,5.352,0.625,172.053,78.568,1
cloud-security-047-00127,2026-05-07,project-07,cloud-sql,us-central1,dev,data,cost,55.134,6.386,0.509,178.978,78.114,1
cloud-security-047-00128,2026-05-08,project-22,vertex-ai,us-central1,dev,finops,security,72.207,8.991,0.436,103.696,76.634,1
cloud-security-047-00129,2026-05-09,project-23,bigquery,asia-south1,dev,finops,quality,48.697,14.287,0.562,121.646,87.79,1
cloud-security-047-00130,2026-05-10,project-19,cloud-sql,global,prod,data,cost,86.963,11.172,0.349,213.496,99.855,1
cloud-security-047-00131,2026-05-11,project-09,bigquery,europe-west1,staging,backend,security,60.097,9.585,0.392,84.41,69.429,1
cloud-security-047-00132,2026-05-12,project-24,vertex-ai,asia-south1,prod,platform,reliability,79.68,11.377,0.593,121.007,92.836,1
cloud-security-047-00133,2026-05-13,project-22,cloud-sql,europe-west1,prod,data,security,42.208,4.206,0.449,161.658,63.877,0
cloud-security-047-00134,2026-05-14,project-01,vertex-ai,europe-west1,dev,platform,latency,25.472,15.07,0.691,166.706,92.575,1
cloud-security-047-00135,2026-05-15,project-16,cloud-run,us-east1,sandbox,data,cost,70.901,7.509,0.717,0.0,67.431,0
cloud-security-047-00136,2026-05-16,project-20,cloud-run,asia-south1,prod,platform,security,72.456,7.905,0.414,237.82,92.977,1
cloud-security-047-00137,2026-05-17,project-09,vertex-ai,europe-west1,dev,backend,security,28.461,8.531,0.586,202.981,79.978,1
cloud-security-047-00138,2026-05-18,project-03,cloud-sql,europe-west1,dev,finops,reliability,61.224,9.984,0.448,115.625,77.266,1
cloud-security-047-00139,2026-05-19,project-11,bigquery,europe-west1,dev,security,reliability,25.775,4.27,0.515,131.465,56.182,0
cloud-security-047-00140,2026-05-20,project-09,bigquery,asia-south1,dev,finops,quality,68.58,7.002,0.215,72.491,58.438,0
cloud-security-047-00141,2026-05-21,project-21,cloud-sql,asia-south1,prod,finops,quality,69.051,8.512,0.397,6.509,58.873,0
cloud-security-047-00142,2026-05-22,project-06,cloud-sql,asia-south1,prod,mlops,security,98.661,10.984,0.498,126.475,96.035,1
cloud-security-047-00143,2026-05-23,project-04,pubsub,europe-west1,prod,backend,latency,71.873,6.684,0.657,149.538,85.554,1
cloud-security-047-00144,2026-05-24,project-08,pubsub,us-east1,prod,security,reliability,74.448,18.521,0.344,89.018,94.294,1
cloud-security-047-00145,2026-05-25,project-05,bigquery,us-central1,sandbox,platform,quality,31.804,4.386,0.599,124.686,60.514,0
cloud-security-047-00146,2026-05-26,project-02,pubsub,us-central1,prod,security,latency,57.012,10.702,0.627,173.605,92.188,1
cloud-security-047-00147,2026-05-27,project-21,gke,us-central1,prod,backend,quality,87.122,9.819,0.555,142.037,93.542,1
cloud-security-047-00148,2026-05-28,project-05,cloud-run,global,prod,backend,security,45.621,7.735,0.712,134.008,78.479,1
cloud-security-047-00149,2026-05-29,project-09,cloud-run,global,prod,platform,cost,86.13,4.613,0.332,251.797,89.25,1
cloud-security-047-00150,2026-05-30,project-23,compute,asia-south1,staging,data,latency,48.323,7.633,0.418,86.364,61.948,0
cloud-security-047-00151,2026-05-31,project-18,cloud-sql,us-east1,dev,backend,security,32.128,8.949,0.811,159.742,83.807,1
cloud-security-047-00152,2026-06-01,project-06,bigquery,us-east1,prod,security,cost,61.728,5.568,0.288,162.731,68.408,0
cloud-security-047-00153,2026-06-02,project-12,cloud-sql,europe-west1,prod,data,security,41.197,12.43,0.532,90.744,75.276,1
cloud-security-047-00154,2026-06-03,project-08,cloud-run,europe-west1,staging,finops,security,46.081,8.398,0.62,161.086,80.915,1
cloud-security-047-00155,2026-06-04,project-18,cloud-run,asia-south1,prod,security,security,76.232,5.664,0.571,39.735,65.677,1
cloud-security-047-00156,2026-06-05,project-17,gke,asia-south1,prod,security,reliability,92.957,11.152,0.57,77.084,89.748,1
cloud-security-047-00157,2026-06-06,project-03,cloud-sql,us-east1,dev,finops,quality,60.44,3.302,0.674,124.754,70.642,1
cloud-security-047-00158,2026-06-07,project-14,cloud-run,europe-west1,sandbox,security,cost,29.292,9.321,0.549,145.176,72.388,0
cloud-security-047-00159,2026-06-08,project-01,bigquery,asia-south1,prod,finops,reliability,64.654,16.055,0.697,180.634,100,1
cloud-security-047-00160,2026-06-09,project-04,gke,us-east1,prod,platform,latency,72.89,4.19,0.443,185.68,77.871,1
cloud-security-047-00161,2026-06-10,project-09,pubsub,us-east1,prod,platform,latency,66.354,14.873,0.49,71.504,85.505,1
cloud-security-047-00162,2026-06-11,project-05,pubsub,asia-south1,dev,finops,security,36.046,10.702,0.843,64.624,76.517,1
cloud-security-047-00163,2026-06-12,project-02,compute,europe-west1,prod,security,reliability,61.855,14.209,0.712,109.205,95.649,1
cloud-security-047-00164,2026-06-13,project-06,bigquery,asia-south1,staging,platform,security,42.768,8.69,0.544,121.847,72.055,1
cloud-security-047-00165,2026-06-14,project-03,compute,europe-west1,sandbox,data,security,29.77,13.507,0.852,72.124,82.274,1
cloud-security-047-00166,2026-06-15,project-06,vertex-ai,europe-west1,dev,mlops,cost,39.726,8.229,0.823,231.493,95.669,1
cloud-security-047-00167,2026-06-16,project-15,bigquery,asia-south1,staging,backend,security,60.759,3.387,0.576,21.865,52.517,0
cloud-security-047-00168,2026-06-17,project-06,gke,europe-west1,prod,security,security,59.267,11.796,0.527,102.221,81.62,1
cloud-security-047-00169,2026-06-18,project-12,pubsub,us-east1,prod,security,quality,54.046,20.398,0.35,110.669,94.901,1
cloud-security-047-00170,2026-06-19,project-17,compute,europe-west1,prod,security,quality,49.501,8.645,0.442,172.019,78.053,1
cloud-security-047-00171,2026-06-20,project-01,bigquery,global,prod,data,cost,82.108,8.125,0.75,59.246,82.586,1
cloud-security-047-00172,2026-06-21,project-19,vertex-ai,global,staging,security,reliability,56.272,6.154,0.458,71.624,60.53,0
cloud-security-047-00173,2026-06-22,project-08,gke,europe-west1,prod,finops,reliability,76.974,7.878,0.513,143.445,84.197,1
cloud-security-047-00174,2026-06-23,project-03,pubsub,us-east1,prod,security,cost,82.255,22.614,0.374,117.686,100,1
cloud-security-047-00175,2026-06-24,project-01,compute,global,prod,backend,latency,29.509,13.229,0.634,113.166,79.889,1
cloud-security-047-00176,2026-06-25,project-10,gke,europe-west1,dev,security,security,22.411,8.483,0.431,129.015,61.537,1
cloud-security-047-00177,2026-06-26,project-17,cloud-sql,europe-west1,dev,backend,quality,70.842,15.994,0.632,176.011,100,1
cloud-security-047-00178,2026-06-27,project-12,pubsub,us-central1,sandbox,finops,security,56.005,10.765,0.785,86.062,84.746,1
cloud-security-047-00179,2026-06-28,project-09,gke,us-central1,dev,finops,quality,45.624,3.347,0.601,124.998,63.042,0
cloud-security-047-00180,2026-06-29,project-16,compute,asia-south1,staging,backend,security,32.113,8.524,0.358,113.295,60.181,0
cloud-security-047-00181,2026-01-01,project-20,compute,asia-south1,prod,finops,reliability,61.149,8.471,0.763,116.835,84.911,1
cloud-security-047-00182,2026-01-02,project-02,vertex-ai,us-east1,prod,platform,latency,83.204,16.078,0.389,52.673,87.933,1
cloud-security-047-00183,2026-01-03,project-24,bigquery,europe-west1,staging,mlops,cost,44.57,16.598,0.646,72.44,87.502,1
cloud-security-047-00184,2026-01-04,project-10,compute,global,prod,backend,latency,84.062,13.141,0.629,164.216,100,1
cloud-security-047-00185,2026-01-05,project-05,pubsub,asia-south1,staging,data,quality,54.802,10.441,0.598,129.828,83.406,1
cloud-security-047-00186,2026-01-06,project-22,gke,global,dev,data,reliability,71.666,7.46,0.531,110.227,77.15,1
cloud-security-047-00187,2026-01-07,project-14,cloud-sql,global,sandbox,platform,reliability,89.594,16.943,0.442,79.168,97.907,1
cloud-security-047-00188,2026-01-08,project-04,cloud-run,asia-south1,prod,mlops,security,52.451,15.184,0.73,172.252,100,1
cloud-security-047-00189,2026-01-09,project-24,pubsub,europe-west1,dev,finops,latency,69.143,12.433,0.538,113.796,88.636,1
cloud-security-047-00190,2026-01-10,project-01,pubsub,asia-south1,dev,backend,cost,57.627,10.728,0.32,25.373,60.102,1
cloud-security-047-00191,2026-01-11,project-23,pubsub,asia-south1,sandbox,data,reliability,50.601,4.747,0.756,0.0,55.247,0
cloud-security-047-00192,2026-01-12,project-05,cloud-run,us-central1,prod,finops,reliability,59.448,10.542,0.683,64.601,78.731,1
cloud-security-047-00193,2026-01-13,project-04,vertex-ai,global,sandbox,mlops,cost,17.285,7.949,0.439,60.1,48.727,0
cloud-security-047-00194,2026-01-14,project-10,gke,us-central1,sandbox,mlops,reliability,36.748,30.676,0.481,60.055,100,1
cloud-security-047-00195,2026-01-15,project-05,cloud-run,europe-west1,prod,mlops,reliability,53.473,8.884,0.423,135.066,73.947,0
cloud-security-047-00196,2026-01-16,project-10,cloud-sql,us-central1,staging,backend,cost,15.301,10.081,0.567,173.23,73.985,1
cloud-security-047-00197,2026-01-17,project-19,cloud-sql,global,prod,backend,latency,69.897,15.596,0.26,60.909,78.837,1
cloud-security-047-00198,2026-01-18,project-03,vertex-ai,us-east1,prod,backend,reliability,79.585,12.584,0.516,114.467,91.971,1
cloud-security-047-00199,2026-01-19,project-10,gke,global,prod,backend,security,49.096,5.284,0.913,125.243,79.733,1
cloud-security-047-00200,2026-01-20,project-18,gke,us-east1,dev,backend,cost,79.642,5.89,0.651,150.591,86.364,1
cloud-security-047-00201,2026-01-21,project-03,vertex-ai,asia-south1,sandbox,mlops,cost,46.161,5.593,0.716,118.935,71.611,0
cloud-security-047-00202,2026-01-22,project-11,bigquery,global,prod,backend,security,59.087,7.007,0.457,143.117,73.896,1
cloud-security-047-00203,2026-01-23,project-10,vertex-ai,asia-south1,sandbox,backend,latency,37.428,10.764,0.399,135.209,71.899,1
cloud-security-047-00204,2026-01-24,project-18,cloud-run,us-central1,sandbox,platform,cost,46.047,4.392,0.678,113.291,66.616,0
cloud-security-047-00205,2026-01-25,project-16,pubsub,us-central1,sandbox,security,security,61.442,9.537,0.371,139.433,77.077,1
cloud-security-047-00206,2026-01-26,project-08,cloud-sql,us-central1,sandbox,security,security,41.579,4.955,0.547,220.729,77.449,1
cloud-security-047-00207,2026-01-27,project-01,bigquery,europe-west1,prod,finops,quality,58.588,4.833,0.539,58.864,59.232,0
cloud-security-047-00208,2026-01-28,project-06,cloud-run,us-central1,dev,data,quality,35.27,3.348,0.894,86.333,64.037,1
cloud-security-047-00209,2026-01-29,project-12,vertex-ai,asia-south1,staging,backend,cost,19.78,9.81,0.313,151.741,62.897,0
cloud-security-047-00210,2026-01-30,project-06,gke,us-central1,prod,mlops,latency,65.797,4.372,0.681,70.86,67.399,1
cloud-security-047-00211,2026-01-31,project-12,vertex-ai,asia-south1,prod,finops,cost,45.861,4.945,0.258,216.702,68.222,1
cloud-security-047-00212,2026-02-01,project-02,compute,asia-south1,prod,mlops,reliability,41.305,7.001,0.666,130.688,73.161,1
cloud-security-047-00213,2026-02-02,project-02,vertex-ai,global,staging,data,latency,65.679,6.015,0.617,76.894,69.831,1
cloud-security-047-00214,2026-02-03,project-14,compute,asia-south1,prod,security,latency,61.995,7.994,0.677,133.943,83.579,1
cloud-security-047-00215,2026-02-04,project-19,cloud-sql,us-east1,staging,backend,security,40.032,6.176,0.43,31.442,48.057,0
cloud-security-047-00216,2026-02-05,project-11,pubsub,us-central1,prod,platform,reliability,79.011,5.908,0.597,143.472,83.257,1
cloud-security-047-00217,2026-02-06,project-24,compute,us-central1,staging,data,cost,54.202,10.468,0.338,68.378,65.198,1
cloud-security-047-00218,2026-02-07,project-08,cloud-sql,us-central1,prod,backend,security,56.427,7.426,0.85,13.437,68.786,0
cloud-security-047-00219,2026-02-08,project-12,vertex-ai,global,prod,mlops,reliability,45.262,5.969,0.827,145.35,79.911,1
cloud-security-047-00220,2026-02-09,project-23,compute,global,dev,mlops,latency,33.167,11.633,0.795,91.052,79.856,1
