record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,model_promoted
vertex-ai-090-00064,2026-03-05,project-05,vertex-ai,europe-west1,dev,mlops,reliability,66.777,5.175,0.632,184.849,84.524,1
vertex-ai-090-00065,2026-03-06,project-15,cloud-sql,us-central1,sandbox,security,reliability,41.221,7.61,0.596,167.023,77.402,1
vertex-ai-090-00066,2026-03-07,project-15,compute,us-east1,dev,finops,reliability,25.348,7.484,0.106,80.82,41.831,0
vertex-ai-090-00067,2026-03-08,project-10,compute,europe-west1,staging,backend,quality,33.147,7.659,0.895,167.24,85.187,1
vertex-ai-090-00068,2026-03-09,project-11,cloud-run,us-east1,dev,mlops,cost,34.267,11.817,0.367,113.449,68.956,1
vertex-ai-090-00069,2026-03-10,project-19,vertex-ai,us-east1,staging,mlops,latency,46.937,12.158,0.751,161.752,94.67,1
vertex-ai-090-00070,2026-03-11,project-17,compute,europe-west1,staging,platform,cost,25.157,10.202,0.541,110.664,67.683,0
vertex-ai-090-00071,2026-03-12,project-07,pubsub,global,dev,finops,reliability,47.797,16.732,0.607,102.587,91.976,1
vertex-ai-090-00072,2026-03-13,project-04,compute,global,prod,security,quality,60.077,5.943,0.438,84.56,62.556,1
vertex-ai-090-00073,2026-03-14,project-09,cloud-run,global,prod,data,reliability,101.704,7.499,0.806,280.594,100,1
vertex-ai-090-00074,2026-03-15,project-07,cloud-run,global,prod,mlops,quality,92.59,5.459,0.501,123.28,80.657,1
vertex-ai-090-00075,2026-03-16,project-01,vertex-ai,global,dev,backend,reliability,50.539,4.641,0.636,160.741,74.219,1
vertex-ai-090-00076,2026-03-17,project-23,compute,global,prod,mlops,quality,59.906,17.631,0.642,148.714,100,1
vertex-ai-090-00077,2026-03-18,project-16,vertex-ai,us-east1,staging,security,latency,73.031,8.354,0.35,174.388,82.735,1
vertex-ai-090-00078,2026-03-19,project-09,pubsub,us-east1,dev,data,reliability,64.548,7.947,0.164,101.717,61.709,0
vertex-ai-090-00079,2026-03-20,project-22,cloud-sql,global,prod,finops,reliability,67.505,15.142,0.658,201.492,100,1
vertex-ai-090-00080,2026-03-21,project-23,pubsub,us-central1,prod,mlops,latency,57.147,7.205,0.768,118.267,80.94,1
vertex-ai-090-00081,2026-03-22,project-07,cloud-run,us-central1,dev,security,cost,67.875,8.64,0.598,93.719,78.514,1
vertex-ai-090-00082,2026-03-23,project-04,vertex-ai,europe-west1,prod,mlops,security,68.277,27.483,0.569,68.493,100,1
vertex-ai-090-00083,2026-03-24,project-12,pubsub,europe-west1,dev,data,security,27.16,5.998,0.13,145.642,49.291,0
vertex-ai-090-00084,2026-03-25,project-20,vertex-ai,us-east1,prod,security,cost,51.223,7.315,0.349,149.108,68.956,1
vertex-ai-090-00085,2026-03-26,project-09,vertex-ai,global,prod,finops,cost,73.599,6.677,0.395,164.6,79.168,1
vertex-ai-090-00086,2026-03-27,project-23,compute,asia-south1,dev,security,latency,23.592,18.162,0.661,184.355,100,1
vertex-ai-090-00087,2026-03-28,project-18,pubsub,asia-south1,sandbox,data,latency,54.669,11.304,0.697,25.001,73.551,1
vertex-ai-090-00088,2026-03-29,project-13,vertex-ai,us-central1,prod,backend,security,20.573,6.154,0.655,129.253,63.334,0
vertex-ai-090-00089,2026-03-30,project-06,compute,us-east1,dev,mlops,reliability,48.577,4.668,0.302,142.854,59.297,0
vertex-ai-090-00090,2026-03-31,project-13,compute,us-east1,sandbox,mlops,latency,40.164,4.002,0.544,103.715,57.561,0
vertex-ai-090-00091,2026-04-01,project-07,cloud-sql,us-central1,dev,mlops,reliability,75.014,12.077,0.508,84.065,84.474,1
vertex-ai-090-00092,2026-04-02,project-12,compute,asia-south1,staging,platform,quality,52.907,8.539,0.69,69.233,72.688,1
vertex-ai-090-00093,2026-04-03,project-23,cloud-run,global,dev,mlops,cost,55.233,15.411,0.744,51.28,88.809,1
vertex-ai-090-00094,2026-04-04,project-05,cloud-run,global,sandbox,platform,quality,25.565,10.038,0.34,160.652,67.698,1
vertex-ai-090-00095,2026-04-05,project-19,pubsub,asia-south1,dev,security,security,20.467,9.789,0.351,150.946,64.302,1
vertex-ai-090-00096,2026-04-06,project-24,compute,global,prod,finops,cost,62.567,10.924,0.173,150.452,75.384,1
vertex-ai-090-00097,2026-04-07,project-22,cloud-sql,global,prod,platform,cost,78.529,10.136,0.758,169.864,100,1
vertex-ai-090-00098,2026-04-08,project-03,cloud-run,asia-south1,prod,platform,latency,45.21,7.01,0.577,164.547,76.372,1
vertex-ai-090-00099,2026-04-09,project-20,bigquery,europe-west1,staging,finops,quality,16.238,7.259,0.799,75.689,61.624,1
vertex-ai-090-00100,2026-04-10,project-11,pubsub,us-east1,dev,backend,security,59.417,14.399,0.573,181.497,100,1
vertex-ai-090-00101,2026-04-11,project-16,pubsub,europe-west1,staging,finops,reliability,53.924,6.874,0.544,90.532,67.155,1
vertex-ai-090-00102,2026-04-12,project-03,gke,global,dev,data,quality,41.436,11.566,0.699,75.071,76.903,1
vertex-ai-090-00103,2026-04-13,project-17,cloud-sql,asia-south1,sandbox,mlops,cost,39.544,6.976,0.482,62.477,56.099,0
vertex-ai-090-00104,2026-04-14,project-03,compute,asia-south1,sandbox,data,security,53.217,5.466,0.55,91.646,63.995,0
vertex-ai-090-00105,2026-04-15,project-16,compute,global,sandbox,platform,latency,69.567,8.745,0.612,126.805,84.666,1
vertex-ai-090-00106,2026-04-16,project-12,cloud-sql,global,dev,data,reliability,42.424,7.519,0.694,114.646,73.402,1
vertex-ai-090-00107,2026-04-17,project-22,bigquery,asia-south1,prod,platform,quality,56.509,7.918,0.028,127.733,57.861,0
vertex-ai-090-00108,2026-04-18,project-01,bigquery,global,prod,security,cost,65.041,5.942,0.405,178.539,76.841,1
vertex-ai-090-00109,2026-04-19,project-02,pubsub,europe-west1,staging,finops,cost,49.411,6.742,0.307,128.735,62.544,1
vertex-ai-090-00110,2026-04-20,project-11,compute,us-east1,staging,platform,latency,16.825,7.952,0.307,64.16,44.545,0
vertex-ai-090-00111,2026-04-21,project-05,gke,europe-west1,prod,finops,cost,66.716,7.517,0.445,56.725,64.738,1
vertex-ai-090-00112,2026-04-22,project-12,compute,us-east1,prod,platform,cost,55.336,7.156,0.328,109.691,63.542,1
vertex-ai-090-00113,2026-04-23,project-02,vertex-ai,europe-west1,prod,data,reliability,82.031,5.93,0.518,88.076,73.522,1
vertex-ai-090-00114,2026-04-24,project-13,pubsub,us-east1,dev,security,cost,35.919,5.533,0.316,163.601,60.4,0
vertex-ai-090-00115,2026-04-25,project-06,gke,asia-south1,dev,platform,cost,59.086,8.44,0.594,103.0,76.184,1
vertex-ai-090-00116,2026-04-26,project-08,cloud-sql,asia-south1,dev,finops,reliability,36.966,11.555,0.706,166.945,88.956,1
vertex-ai-090-00117,2026-04-27,project-05,cloud-run,us-central1,prod,platform,cost,88.351,6.182,0.537,85.126,76.557,1
vertex-ai-090-00118,2026-04-28,project-20,cloud-sql,global,sandbox,finops,reliability,51.753,11.485,0.486,156.677,84.771,1
vertex-ai-090-00119,2026-04-29,project-15,bigquery,global,prod,data,quality,91.889,4.495,0.397,149.546,78.353,1
vertex-ai-090-00120,2026-04-30,project-17,pubsub,us-central1,prod,mlops,reliability,69.324,9.066,0.565,202.676,94.749,1
vertex-ai-090-00121,2026-05-01,project-06,compute,us-east1,prod,platform,latency,34.907,6.287,0.659,111.31,66.185,0
vertex-ai-090-00122,2026-05-02,project-11,compute,us-east1,prod,backend,reliability,82.645,5.026,0.421,192.868,83.515,1
vertex-ai-090-00123,2026-05-03,project-16,compute,us-central1,prod,finops,reliability,86.607,7.092,0.441,151.858,84.441,1
vertex-ai-090-00124,2026-05-04,project-01,pubsub,europe-west1,prod,backend,cost,59.851,7.108,0.589,199.566,87.252,1
vertex-ai-090-00125,2026-05-05,project-03,cloud-sql,asia-south1,dev,security,quality,45.185,7.885,0.522,87.834,65.292,1
vertex-ai-090-00126,2026-05-06,project-06,cloud-sql,asia-south1,dev,backend,latency,34.792,9.391,0.376,0.0,47.25,0
vertex-ai-090-00127,2026-05-07,project-10,gke,us-east1,dev,security,cost,45.866,6.996,0.291,160.033,65.9,1
vertex-ai-090-00128,2026-05-08,project-24,bigquery,global,prod,platform,quality,51.328,4.388,0.677,76.855,63.106,1
vertex-ai-090-00129,2026-05-09,project-15,gke,us-east1,prod,backend,security,44.784,18.253,0.542,86.144,89.797,1
vertex-ai-090-00130,2026-05-10,project-20,cloud-run,asia-south1,dev,security,cost,53.341,9.89,0.724,159.653,90.369,1
vertex-ai-090-00131,2026-05-11,project-10,cloud-run,us-east1,prod,data,reliability,65.71,12.264,0.454,212.16,98.445,1
vertex-ai-090-00132,2026-05-12,project-06,gke,global,staging,finops,latency,60.481,25.389,0.438,107.685,100,1
vertex-ai-090-00133,2026-05-13,project-02,gke,us-east1,dev,mlops,cost,62.398,15.041,0.39,171.893,95.653,1
vertex-ai-090-00134,2026-05-14,project-16,cloud-run,us-east1,prod,data,cost,55.248,8.175,0.426,148.196,74.934,0
vertex-ai-090-00135,2026-05-15,project-17,gke,asia-south1,dev,data,latency,44.912,11.161,0.368,96.14,68.662,1
vertex-ai-090-00136,2026-05-16,project-19,gke,us-central1,dev,security,cost,10.648,7.515,0.441,60.259,45.485,0
vertex-ai-090-00137,2026-05-17,project-13,vertex-ai,europe-west1,prod,finops,security,65.088,7.956,0.459,243.098,92.862,1
vertex-ai-090-00138,2026-05-18,project-23,compute,global,prod,platform,cost,55.466,16.432,0.688,122.905,99.758,1
vertex-ai-090-00139,2026-05-19,project-13,cloud-run,asia-south1,prod,security,cost,56.818,8.69,0.453,220.64,88.195,1
vertex-ai-090-00140,2026-05-20,project-22,pubsub,global,sandbox,mlops,reliability,64.662,8.877,0.642,88.853,78.772,1
vertex-ai-090-00141,2026-05-21,project-23,vertex-ai,asia-south1,prod,backend,reliability,70.53,7.744,0.321,49.036,61.141,0
vertex-ai-090-00142,2026-05-22,project-17,vertex-ai,us-east1,prod,data,quality,55.539,10.481,0.422,169.838,83.432,1
vertex-ai-090-00143,2026-05-23,project-06,pubsub,asia-south1,dev,mlops,cost,45.731,15.312,0.435,253.111,100,1
vertex-ai-090-00144,2026-05-24,project-04,vertex-ai,us-central1,sandbox,finops,reliability,66.657,10.064,0.703,127.441,90.003,1
vertex-ai-090-00145,2026-05-25,project-19,bigquery,asia-south1,dev,data,quality,71.932,17.079,0.383,82.577,90.475,1
vertex-ai-090-00146,2026-05-26,project-01,vertex-ai,europe-west1,dev,platform,cost,37.635,10.666,0.243,170.327,71.404,1
vertex-ai-090-00147,2026-05-27,project-18,vertex-ai,us-east1,sandbox,security,quality,29.979,9.971,0.63,192.132,83.828,1
vertex-ai-090-00148,2026-05-28,project-09,cloud-run,us-east1,prod,mlops,latency,87.893,7.445,0.329,149.044,81.385,1
vertex-ai-090-00149,2026-05-29,project-01,bigquery,asia-south1,prod,finops,cost,67.943,5.402,0.676,33.415,64.918,1
vertex-ai-090-00150,2026-05-30,project-01,gke,asia-south1,prod,backend,latency,86.441,13.043,0.514,98.056,92.978,1
vertex-ai-090-00151,2026-05-31,project-13,cloud-sql,europe-west1,staging,security,quality,67.899,6.96,0.408,163.708,78.159,1
vertex-ai-090-00152,2026-06-01,project-11,gke,us-east1,prod,platform,cost,53.695,7.183,0.564,84.037,67.549,1
vertex-ai-090-00153,2026-06-02,project-13,vertex-ai,global,sandbox,platform,reliability,54.703,5.574,0.569,136.562,71.982,1
vertex-ai-090-00154,2026-06-03,project-21,cloud-run,global,prod,mlops,latency,68.207,22.829,0.511,187.117,100,1
vertex-ai-090-00155,2026-06-04,project-07,gke,asia-south1,staging,mlops,cost,33.609,8.325,0.611,0.0,52.573,0
vertex-ai-090-00156,2026-06-05,project-01,bigquery,europe-west1,prod,mlops,reliability,62.661,5.365,0.326,109.581,61.84,0
vertex-ai-090-00157,2026-06-06,project-24,compute,asia-south1,dev,data,reliability,87.266,8.943,0.607,58.922,81.248,1
vertex-ai-090-00158,2026-06-07,project-12,vertex-ai,asia-south1,staging,security,security,50.545,4.938,0.436,94.938,58.318,1
vertex-ai-090-00159,2026-06-08,project-13,cloud-sql,global,staging,data,security,38.998,12.37,0.492,245.342,95.512,1
vertex-ai-090-00160,2026-06-09,project-15,gke,global,staging,mlops,quality,70.766,11.363,0.713,33.278,81.09,1
vertex-ai-090-00161,2026-06-10,project-13,cloud-sql,us-east1,dev,backend,cost,38.058,12.159,0.691,3.571,66.397,1
vertex-ai-090-00162,2026-06-11,project-07,vertex-ai,asia-south1,staging,platform,security,17.168,17.552,0.196,189.576,81.47,1
vertex-ai-090-00163,2026-06-12,project-15,gke,global,prod,backend,reliability,65.818,7.699,0.735,206.745,96.876,1
vertex-ai-090-00164,2026-06-13,project-18,gke,global,prod,platform,security,85.116,7.794,0.702,259.204,100,1
vertex-ai-090-00165,2026-06-14,project-08,pubsub,global,staging,platform,reliability,36.146,12.82,0.538,126.198,79.798,1
vertex-ai-090-00166,2026-06-15,project-13,cloud-run,us-central1,staging,finops,security,32.066,9.634,0.708,94.208,72.221,1
vertex-ai-090-00167,2026-06-16,project-20,vertex-ai,us-east1,prod,data,cost,89.845,5.377,0.736,93.839,83.437,1
vertex-ai-090-00168,2026-06-17,project-09,compute,asia-south1,prod,mlops,reliability,74.959,10.275,0.686,206.275,100,1
vertex-ai-090-00169,2026-06-18,project-16,cloud-sql,us-east1,sandbox,finops,quality,51.973,4.959,0.562,161.252,72.947,0
vertex-ai-090-00170,2026-06-19,project-20,compute,us-central1,dev,data,security,37.014,4.529,0.62,91.048,58.5,0
vertex-ai-090-00171,2026-06-20,project-09,cloud-sql,us-east1,prod,data,security,67.832,5.055,0.478,153.569,74.662,1
vertex-ai-090-00172,2026-06-21,project-17,pubsub,asia-south1,sandbox,finops,latency,49.701,13.865,0.51,42.139,73.742,1
vertex-ai-090-00173,2026-06-22,project-06,cloud-sql,us-east1,dev,finops,cost,42.43,4.634,0.689,90.744,63.012,1
vertex-ai-090-00174,2026-06-23,project-04,cloud-run,us-east1,staging,mlops,quality,53.479,11.927,0.746,103.207,87.708,1
vertex-ai-090-00175,2026-06-24,project-03,compute,global,prod,backend,security,52.023,13.906,0.368,94.831,77.365,1
vertex-ai-090-00176,2026-06-25,project-14,vertex-ai,europe-west1,prod,backend,cost,79.035,12.737,0.307,88.789,81.075,1
vertex-ai-090-00177,2026-06-26,project-01,compute,europe-west1,prod,finops,latency,66.588,6.865,0.44,166.492,79.004,1
vertex-ai-090-00178,2026-06-27,project-07,pubsub,europe-west1,prod,data,reliability,65.797,6.276,0.667,105.841,76.453,1
vertex-ai-090-00179,2026-06-28,project-18,vertex-ai,us-east1,dev,data,reliability,65.505,12.354,0.745,121.793,95.589,1
vertex-ai-090-00180,2026-06-29,project-06,vertex-ai,us-central1,sandbox,finops,quality,40.801,11.774,0.503,75.297,70.339,0
vertex-ai-090-00181,2026-01-01,project-10,gke,europe-west1,prod,platform,latency,82.997,3.817,0.491,196.657,83.819,1
vertex-ai-090-00182,2026-01-02,project-24,cloud-sql,us-central1,staging,mlops,reliability,70.996,4.818,0.606,88.759,70.245,0
vertex-ai-090-00183,2026-01-03,project-23,gke,us-central1,staging,backend,quality,67.414,8.433,0.42,141.621,78.625,1
vertex-ai-090-00184,2026-01-04,project-18,cloud-run,us-central1,dev,security,cost,79.386,30.621,0.278,162.766,100,1
vertex-ai-090-00185,2026-01-05,project-07,bigquery,europe-west1,prod,data,latency,70.0,6.909,0.775,20.142,70.683,1
vertex-ai-090-00186,2026-01-06,project-08,cloud-sql,asia-south1,prod,finops,security,72.079,14.078,0.804,152.86,100,1
vertex-ai-090-00187,2026-01-07,project-04,pubsub,europe-west1,prod,mlops,latency,56.839,5.841,0.804,142.532,82.449,1
vertex-ai-090-00188,2026-01-08,project-05,bigquery,europe-west1,sandbox,data,reliability,49.816,11.447,0.622,203.617,95.609,1
vertex-ai-090-00189,2026-01-09,project-14,compute,global,prod,security,reliability,86.447,4.524,0.314,69.528,61.942,0
vertex-ai-090-00190,2026-01-10,project-14,vertex-ai,europe-west1,prod,finops,security,23.691,13.877,0.52,148.38,80.51,1
vertex-ai-090-00191,2026-01-11,project-14,pubsub,us-east1,dev,security,cost,52.332,11.0,0.548,149.253,84.929,1
vertex-ai-090-00192,2026-01-12,project-24,cloud-sql,us-central1,sandbox,mlops,quality,22.584,6.373,0.466,119.905,56.571,0
vertex-ai-090-00193,2026-01-13,project-07,cloud-sql,europe-west1,prod,finops,cost,66.496,6.817,0.686,43.031,69.465,1
vertex-ai-090-00194,2026-01-14,project-03,vertex-ai,us-east1,sandbox,security,cost,48.137,6.896,0.673,69.336,66.605,1
vertex-ai-090-00195,2026-01-15,project-11,vertex-ai,europe-west1,staging,data,latency,25.027,8.711,0.64,122.981,69.42,1
vertex-ai-090-00196,2026-01-16,project-03,cloud-sql,asia-south1,sandbox,platform,cost,60.894,5.863,0.464,99.972,65.812,1
vertex-ai-090-00197,2026-01-17,project-09,bigquery,global,staging,finops,quality,51.606,9.029,0.332,60.389,59.556,0
vertex-ai-090-00198,2026-01-18,project-09,cloud-sql,us-central1,prod,data,security,65.903,6.529,0.695,119.798,80.096,1
vertex-ai-090-00199,2026-01-19,project-05,pubsub,us-central1,staging,platform,reliability,45.671,6.026,0.383,149.891,65.31,0
vertex-ai-090-00200,2026-01-20,project-06,cloud-sql,asia-south1,staging,backend,latency,39.722,9.657,0.499,69.085,63.976,1
vertex-ai-090-00201,2026-01-21,project-03,bigquery,asia-south1,staging,backend,quality,72.803,8.113,0.039,78.607,57.24,0
vertex-ai-090-00202,2026-01-22,project-17,pubsub,europe-west1,sandbox,security,quality,57.086,8.013,0.359,63.984,60.573,1
vertex-ai-090-00203,2026-01-23,project-15,pubsub,asia-south1,staging,platform,quality,59.301,13.752,0.924,115.901,100,1
vertex-ai-090-00204,2026-01-24,project-16,gke,us-central1,staging,finops,latency,65.896,19.343,0.546,213.618,100,1
vertex-ai-090-00205,2026-01-25,project-24,cloud-run,us-east1,prod,data,reliability,60.482,4.022,0.459,95.613,60.562,0
vertex-ai-090-00206,2026-01-26,project-08,cloud-run,asia-south1,sandbox,backend,security,55.356,6.154,0.681,134.98,77.254,1
vertex-ai-090-00207,2026-01-27,project-03,cloud-run,us-central1,staging,mlops,cost,50.186,9.047,0.258,116.269,64.661,1
vertex-ai-090-00208,2026-01-28,project-08,vertex-ai,asia-south1,dev,data,reliability,52.576,10.373,0.803,67.432,80.544,1
vertex-ai-090-00209,2026-01-29,project-17,bigquery,us-central1,dev,security,latency,45.002,12.201,0.528,157.224,85.628,1
vertex-ai-090-00210,2026-01-30,project-07,pubsub,us-central1,staging,mlops,reliability,51.557,17.21,0.904,159.859,100,1
vertex-ai-090-00211,2026-01-31,project-12,cloud-sql,us-east1,staging,platform,reliability,18.425,5.293,0.625,196.121,69.275,1
vertex-ai-090-00212,2026-02-01,project-04,vertex-ai,asia-south1,prod,backend,latency,69.627,7.291,0.512,131.408,78.465,1
vertex-ai-090-00213,2026-02-02,project-19,cloud-sql,us-east1,staging,security,quality,67.475,9.324,0.303,137.503,76.03,1
vertex-ai-090-00214,2026-02-03,project-24,compute,us-central1,prod,data,latency,76.041,5.248,0.59,123.194,77.475,1
vertex-ai-090-00215,2026-02-04,project-01,pubsub,global,prod,data,latency,57.758,10.364,0.797,61.106,81.204,1
vertex-ai-090-00216,2026-02-05,project-14,bigquery,us-central1,sandbox,data,security,41.184,15.157,0.301,54.03,68.195,1
