record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,incident_escalated
gke-sre-072-00021,2026-01-21,project-20,gke,us-central1,sandbox,backend,security,7.915,4.309,0.616,167.557,58.82,1
gke-sre-072-00022,2026-01-22,project-07,gke,us-east1,dev,platform,quality,60.502,4.908,0.771,101.125,74.36,1
gke-sre-072-00023,2026-01-23,project-14,cloud-run,us-east1,dev,finops,latency,17.019,11.32,0.672,120.432,73.453,1
gke-sre-072-00024,2026-01-24,project-24,vertex-ai,us-east1,staging,data,reliability,48.132,6.795,0.506,63.102,59.614,0
gke-sre-072-00025,2026-01-25,project-07,gke,asia-south1,staging,data,latency,65.309,14.413,0.825,276.951,100,1
gke-sre-072-00026,2026-01-26,project-04,pubsub,us-central1,prod,finops,cost,41.695,10.253,0.596,73.333,70.071,1
gke-sre-072-00027,2026-01-27,project-02,cloud-sql,asia-south1,prod,backend,quality,70.54,5.488,0.72,81.755,74.617,1
gke-sre-072-00028,2026-01-28,project-21,pubsub,us-east1,dev,mlops,latency,49.992,13.449,0.696,80.85,85.029,1
gke-sre-072-00029,2026-01-29,project-08,compute,us-central1,prod,finops,cost,36.642,6.433,0.522,39.583,51.878,0
gke-sre-072-00030,2026-01-30,project-04,cloud-sql,us-east1,staging,finops,cost,30.519,8.352,0.588,149.467,72.547,1
gke-sre-072-00031,2026-01-31,project-14,compute,us-east1,prod,security,cost,72.649,7.115,0.801,112.433,86.46,1
gke-sre-072-00032,2026-02-01,project-18,bigquery,us-east1,staging,mlops,cost,51.009,6.408,0.434,166.387,72.26,1
gke-sre-072-00033,2026-02-02,project-20,gke,global,sandbox,mlops,quality,44.29,8.297,0.371,141.192,68.437,1
gke-sre-072-00034,2026-02-03,project-04,vertex-ai,us-east1,dev,platform,latency,68.692,11.424,0.312,168.5,86.191,1
gke-sre-072-00035,2026-02-04,project-02,gke,us-east1,sandbox,platform,security,25.374,14.385,0.307,90.495,66.388,0
gke-sre-072-00036,2026-02-05,project-12,cloud-sql,global,staging,platform,security,28.307,5.978,0.595,162.327,68.354,1
gke-sre-072-00037,2026-02-06,project-21,gke,us-central1,prod,platform,quality,38.152,6.68,0.327,272.33,80.1,1
gke-sre-072-00038,2026-02-07,project-06,cloud-run,us-east1,dev,backend,quality,42.621,7.666,0.53,46.738,58.171,0
gke-sre-072-00039,2026-02-08,project-01,bigquery,us-central1,dev,data,reliability,42.526,5.491,0.35,91.827,53.338,0
gke-sre-072-00040,2026-02-09,project-11,vertex-ai,us-central1,dev,platform,security,43.362,12.064,0.49,35.02,65.583,1
gke-sre-072-00041,2026-02-10,project-04,cloud-run,europe-west1,prod,mlops,security,87.242,2.961,0.169,117.929,60.557,1
gke-sre-072-00042,2026-02-11,project-22,pubsub,asia-south1,dev,mlops,latency,45.268,4.831,0.375,78.058,51.625,0
gke-sre-072-00043,2026-02-12,project-23,vertex-ai,us-central1,prod,security,cost,96.105,8.199,0.739,40.888,84.596,1
gke-sre-072-00044,2026-02-13,project-02,cloud-run,asia-south1,prod,finops,security,92.752,6.552,0.244,161.171,79.795,1
gke-sre-072-00045,2026-02-14,project-05,pubsub,asia-south1,sandbox,security,security,46.078,10.156,0.362,33.987,57.451,0
gke-sre-072-00046,2026-02-15,project-20,bigquery,us-east1,staging,backend,cost,13.98,9.899,0.567,151.378,69.912,1
gke-sre-072-00047,2026-02-16,project-09,gke,asia-south1,prod,finops,security,76.466,17.442,0.862,220.929,100,1
gke-sre-072-00048,2026-02-17,project-13,bigquery,europe-west1,prod,data,cost,82.485,9.178,0.703,74.724,85.787,1
gke-sre-072-00049,2026-02-18,project-12,bigquery,us-east1,prod,platform,cost,57.075,12.188,0.786,232.97,100,1
gke-sre-072-00050,2026-02-19,project-17,pubsub,us-central1,prod,data,cost,95.191,9.705,0.371,105.457,84.326,1
gke-sre-072-00051,2026-02-20,project-15,bigquery,europe-west1,staging,mlops,security,60.831,19.366,0.985,93.531,100,1
gke-sre-072-00052,2026-02-21,project-15,pubsub,global,staging,data,reliability,46.572,5.46,0.442,169.05,69.163,1
gke-sre-072-00053,2026-02-22,project-12,cloud-run,us-central1,prod,finops,cost,44.906,16.264,0.684,62.742,86.756,1
gke-sre-072-00054,2026-02-23,project-03,cloud-run,asia-south1,prod,mlops,security,64.874,7.582,0.599,96.771,75.475,1
gke-sre-072-00055,2026-02-24,project-12,compute,asia-south1,prod,data,latency,65.361,2.402,0.611,56.681,58.132,0
gke-sre-072-00056,2026-02-25,project-11,cloud-sql,asia-south1,staging,backend,latency,29.614,6.463,0.154,86.404,43.436,0
gke-sre-072-00057,2026-02-26,project-16,cloud-sql,europe-west1,prod,platform,cost,57.748,9.721,0.793,132.491,89.971,1
gke-sre-072-00058,2026-02-27,project-02,bigquery,global,sandbox,security,cost,28.917,5.888,0.684,124.587,65.969,1
gke-sre-072-00059,2026-02-28,project-16,bigquery,asia-south1,sandbox,finops,security,66.116,7.291,0.793,22.6,71.204,1
gke-sre-072-00060,2026-03-01,project-18,vertex-ai,us-central1,dev,backend,quality,59.232,13.686,0.772,101.419,94.475,1
gke-sre-072-00061,2026-03-02,project-24,cloud-sql,us-east1,prod,mlops,cost,71.793,8.928,0.359,115.254,75.332,1
gke-sre-072-00062,2026-03-03,project-17,cloud-run,asia-south1,prod,security,quality,65.105,8.279,0.626,107.031,79.623,1
gke-sre-072-00063,2026-03-04,project-10,vertex-ai,europe-west1,staging,backend,quality,17.096,6.975,0.77,124.462,67.359,0
gke-sre-072-00064,2026-03-05,project-15,bigquery,us-east1,prod,data,latency,51.369,4.876,0.422,127.452,62.713,1
gke-sre-072-00065,2026-03-06,project-22,cloud-run,us-central1,staging,mlops,quality,15.006,5.562,0.342,231.509,63.962,1
gke-sre-072-00066,2026-03-07,project-15,vertex-ai,us-central1,staging,data,latency,30.5,12.158,0.71,82.8,75.969,1
gke-sre-072-00067,2026-03-08,project-16,vertex-ai,global,prod,platform,security,60.581,7.921,0.197,121.026,64.23,0
gke-sre-072-00068,2026-03-09,project-03,pubsub,europe-west1,prod,finops,security,76.815,5.961,0.18,119.053,64.456,0
gke-sre-072-00069,2026-03-10,project-16,compute,us-east1,dev,platform,security,51.797,9.646,0.397,73.914,65.31,1
gke-sre-072-00070,2026-03-11,project-04,vertex-ai,us-east1,prod,mlops,cost,62.414,5.689,0.722,9.43,61.764,0
gke-sre-072-00071,2026-03-12,project-03,gke,asia-south1,prod,finops,cost,41.338,7.285,0.43,128.456,65.25,0
gke-sre-072-00072,2026-03-13,project-24,compute,us-central1,staging,finops,reliability,54.602,7.182,0.433,129.586,69.922,1
gke-sre-072-00073,2026-03-14,project-05,bigquery,europe-west1,sandbox,mlops,latency,52.858,10.919,0.624,85.502,78.287,1
gke-sre-072-00074,2026-03-15,project-04,gke,europe-west1,prod,finops,quality,76.584,8.526,0.714,150.129,93.582,1
gke-sre-072-00075,2026-03-16,project-05,vertex-ai,us-central1,prod,platform,quality,69.501,6.89,0.523,104.953,74.013,1
gke-sre-072-00076,2026-03-17,project-08,pubsub,global,sandbox,platform,reliability,73.465,6.341,0.472,52.8,64.728,1
gke-sre-072-00077,2026-03-18,project-19,pubsub,global,prod,data,cost,67.106,4.204,0.284,32.977,48.046,0
gke-sre-072-00078,2026-03-19,project-13,cloud-run,global,prod,platform,security,80.611,12.65,0.377,136.806,90.876,1
gke-sre-072-00079,2026-03-20,project-21,compute,global,prod,platform,reliability,80.954,4.857,0.356,166.857,76.46,1
gke-sre-072-00080,2026-03-21,project-13,gke,europe-west1,dev,data,quality,35.797,8.492,0.51,160.361,73.58,1
gke-sre-072-00081,2026-03-22,project-09,vertex-ai,us-central1,staging,backend,security,63.272,3.863,0.546,80.406,61.995,1
gke-sre-072-00082,2026-03-23,project-18,compute,asia-south1,staging,data,cost,25.101,13.117,0.581,143.404,80.64,1
gke-sre-072-00083,2026-03-24,project-18,vertex-ai,europe-west1,sandbox,finops,latency,42.373,15.457,0.589,131.81,90.734,1
gke-sre-072-00084,2026-03-25,project-02,vertex-ai,asia-south1,prod,backend,reliability,41.217,13.25,0.859,129.581,94.305,1
gke-sre-072-00085,2026-03-26,project-07,cloud-sql,europe-west1,prod,data,quality,46.781,11.518,0.594,189.022,91.604,1
gke-sre-072-00086,2026-03-27,project-16,compute,asia-south1,dev,backend,latency,36.931,10.931,0.486,84.834,67.813,1
gke-sre-072-00087,2026-03-28,project-11,gke,global,sandbox,security,latency,24.373,5.685,0.437,97.421,51.298,0
gke-sre-072-00088,2026-03-29,project-17,cloud-sql,us-east1,dev,platform,security,48.911,11.603,0.842,168.447,98.228,1
gke-sre-072-00089,2026-03-30,project-07,compute,us-east1,dev,platform,reliability,67.835,13.913,0.723,208.002,100,1
gke-sre-072-00090,2026-03-31,project-21,vertex-ai,us-central1,staging,backend,quality,33.81,5.539,0.387,132.425,57.615,0
gke-sre-072-00091,2026-04-01,project-15,cloud-run,asia-south1,prod,backend,latency,68.829,13.988,0.358,126.416,87.694,1
gke-sre-072-00092,2026-04-02,project-11,compute,us-east1,staging,platform,reliability,50.421,8.547,0.468,110.917,70.146,1
gke-sre-072-00093,2026-04-03,project-01,cloud-run,global,prod,finops,latency,103.613,4.99,0.42,75.489,73.617,1
gke-sre-072-00094,2026-04-04,project-06,cloud-sql,us-east1,staging,finops,security,54.42,6.646,0.472,127.002,69.595,1
gke-sre-072-00095,2026-04-05,project-14,pubsub,asia-south1,staging,mlops,security,60.338,8.898,0.558,160.233,84.778,1
gke-sre-072-00096,2026-04-06,project-17,bigquery,global,prod,security,cost,82.459,6.195,0.709,166.355,92.391,1
gke-sre-072-00097,2026-04-07,project-03,bigquery,us-east1,prod,backend,cost,63.885,5.001,0.417,96.834,62.745,0
gke-sre-072-00098,2026-04-08,project-19,cloud-run,europe-west1,prod,data,quality,67.048,7.419,0.381,177.764,80.037,1
gke-sre-072-00099,2026-04-09,project-10,bigquery,us-central1,staging,mlops,latency,49.479,9.82,0.457,82.221,68.217,1
gke-sre-072-00100,2026-04-10,project-23,cloud-sql,us-central1,staging,data,quality,65.318,7.255,0.551,117.442,76.202,1
gke-sre-072-00101,2026-04-11,project-06,cloud-run,europe-west1,sandbox,backend,quality,36.852,7.583,0.125,0.0,34.967,0
gke-sre-072-00102,2026-04-12,project-13,cloud-run,asia-south1,staging,data,quality,64.256,17.937,0.229,129.754,91.28,1
gke-sre-072-00103,2026-04-13,project-07,gke,us-central1,dev,platform,quality,55.23,5.383,0.4,107.419,61.556,0
gke-sre-072-00104,2026-04-14,project-12,pubsub,asia-south1,staging,mlops,cost,29.536,11.191,0.597,140.13,77.781,1
gke-sre-072-00105,2026-04-15,project-10,compute,us-central1,prod,security,reliability,64.847,8.073,0.489,33.972,63.603,1
gke-sre-072-00106,2026-04-16,project-06,gke,europe-west1,sandbox,security,reliability,17.675,11.142,0.342,53.632,51.976,0
gke-sre-072-00107,2026-04-17,project-22,compute,us-central1,prod,backend,cost,28.446,4.769,0.465,126.154,55.756,0
gke-sre-072-00108,2026-04-18,project-18,bigquery,europe-west1,dev,backend,reliability,42.673,11.457,0.777,203.676,98.566,1
gke-sre-072-00109,2026-04-19,project-13,bigquery,asia-south1,dev,finops,latency,21.96,14.778,0.765,91.445,82.279,1
gke-sre-072-00110,2026-04-20,project-03,bigquery,us-east1,dev,security,cost,43.032,11.087,0.514,158.059,81.971,1
gke-sre-072-00111,2026-04-21,project-06,vertex-ai,europe-west1,sandbox,backend,cost,28.569,5.101,0.448,102.172,52.482,0
gke-sre-072-00112,2026-04-22,project-19,pubsub,asia-south1,sandbox,data,cost,50.761,22.794,0.612,137.327,100,1
gke-sre-072-00113,2026-04-23,project-12,bigquery,us-east1,prod,backend,reliability,13.585,6.558,0.844,139.355,69.919,1
gke-sre-072-00114,2026-04-24,project-18,bigquery,us-east1,dev,mlops,security,27.864,11.968,0.302,108.636,64.09,1
gke-sre-072-00115,2026-04-25,project-19,cloud-run,us-east1,prod,security,cost,80.997,5.184,0.552,45.978,66.47,0
gke-sre-072-00116,2026-04-26,project-23,cloud-sql,us-central1,staging,mlops,reliability,17.079,8.914,0.563,69.521,56.62,0
gke-sre-072-00117,2026-04-27,project-03,pubsub,europe-west1,prod,security,security,68.504,9.739,0.608,75.793,79.034,1
gke-sre-072-00118,2026-04-28,project-01,compute,europe-west1,prod,data,quality,44.254,17.389,0.479,152.8,95.112,1
gke-sre-072-00119,2026-04-29,project-10,cloud-sql,global,dev,backend,latency,69.494,10.638,0.63,88.846,84.152,1
gke-sre-072-00120,2026-04-30,project-07,cloud-run,global,prod,platform,security,58.584,10.459,0.381,71.237,68.632,0
gke-sre-072-00121,2026-05-01,project-23,pubsub,europe-west1,prod,security,latency,71.015,21.455,0.783,140.014,100,1
gke-sre-072-00122,2026-05-02,project-16,gke,global,sandbox,mlops,quality,50.211,8.862,0.663,101.079,76.198,1
gke-sre-072-00123,2026-05-03,project-04,cloud-sql,global,dev,backend,reliability,29.48,9.02,0.209,147.309,60.162,0
gke-sre-072-00124,2026-05-04,project-04,compute,us-east1,staging,finops,quality,49.277,11.21,0.447,210.758,89.784,1
gke-sre-072-00125,2026-05-05,project-02,pubsub,us-central1,sandbox,backend,cost,68.14,3.577,0.189,79.95,50.47,0
gke-sre-072-00126,2026-05-06,project-19,vertex-ai,global,prod,platform,quality,51.466,11.09,0.716,101.042,83.685,1
gke-sre-072-00127,2026-05-07,project-08,bigquery,europe-west1,dev,finops,cost,32.951,12.093,0.53,43.407,64.63,0
gke-sre-072-00128,2026-05-08,project-22,gke,us-central1,prod,backend,latency,73.644,8.0,0.569,208.527,94.767,1
gke-sre-072-00129,2026-05-09,project-21,bigquery,us-east1,dev,data,latency,25.259,9.219,0.387,109.735,59.9,0
gke-sre-072-00130,2026-05-10,project-23,bigquery,asia-south1,prod,security,cost,49.015,3.87,0.315,175.234,62.765,0
gke-sre-072-00131,2026-05-11,project-24,cloud-run,global,prod,platform,latency,65.398,6.904,0.626,116.584,77.91,1
gke-sre-072-00132,2026-05-12,project-22,cloud-sql,global,prod,backend,cost,76.585,7.363,0.565,139.283,84.072,1
gke-sre-072-00133,2026-05-13,project-21,bigquery,global,sandbox,data,cost,55.859,7.967,0.58,30.082,62.827,1
gke-sre-072-00134,2026-05-14,project-11,cloud-run,global,sandbox,security,reliability,43.289,12.324,0.271,76.072,64.486,0
gke-sre-072-00135,2026-05-15,project-23,compute,europe-west1,prod,mlops,security,80.074,9.035,0.642,169.567,96.306,1
gke-sre-072-00136,2026-05-16,project-08,bigquery,us-central1,prod,mlops,quality,85.376,9.737,0.586,156.323,95.908,1
gke-sre-072-00137,2026-05-17,project-22,cloud-run,us-east1,prod,finops,security,71.218,14.882,0.92,48.291,98.893,1
gke-sre-072-00138,2026-05-18,project-03,cloud-run,europe-west1,dev,backend,security,31.537,11.21,0.457,140.087,73.619,1
gke-sre-072-00139,2026-05-19,project-24,bigquery,us-central1,dev,data,reliability,44.832,6.75,0.907,110.251,79.264,1
gke-sre-072-00140,2026-05-20,project-20,gke,us-east1,prod,mlops,latency,70.748,11.894,0.561,156.98,95.042,1
gke-sre-072-00141,2026-05-21,project-09,bigquery,us-east1,sandbox,mlops,cost,44.094,16.775,0.867,90.922,98.179,1
gke-sre-072-00142,2026-05-22,project-11,bigquery,us-central1,prod,data,latency,73.018,9.684,0.455,85.001,76.473,1
gke-sre-072-00143,2026-05-23,project-20,compute,us-east1,prod,mlops,latency,81.676,7.342,0.453,25.066,65.228,0
gke-sre-072-00144,2026-05-24,project-07,gke,europe-west1,dev,platform,security,62.639,7.332,0.594,166.686,84.13,1
gke-sre-072-00145,2026-05-25,project-03,bigquery,global,prod,data,quality,55.138,3.986,0.674,71.545,62.623,0
gke-sre-072-00146,2026-05-26,project-12,cloud-sql,us-east1,dev,finops,latency,53.671,25.817,0.349,88.832,100,1
gke-sre-072-00147,2026-05-27,project-22,pubsub,global,prod,platform,latency,41.809,13.043,0.858,145.572,96.326,1
gke-sre-072-00148,2026-05-28,project-03,cloud-run,global,staging,backend,quality,42.627,12.072,0.66,43.517,72.534,1
gke-sre-072-00149,2026-05-29,project-03,cloud-run,us-central1,prod,security,latency,68.351,8.871,0.309,90.512,68.637,1
gke-sre-072-00150,2026-05-30,project-24,cloud-sql,global,staging,finops,security,33.632,9.236,0.595,127.183,72.694,0
gke-sre-072-00151,2026-05-31,project-20,bigquery,europe-west1,prod,backend,reliability,69.277,9.869,0.41,204.599,91.462,1
gke-sre-072-00152,2026-06-01,project-08,compute,us-east1,dev,mlops,quality,55.024,9.649,0.467,135.961,77.945,1
gke-sre-072-00153,2026-06-02,project-19,cloud-run,us-east1,prod,backend,quality,67.013,7.248,0.164,180.629,72.448,0
gke-sre-072-00154,2026-06-03,project-04,vertex-ai,asia-south1,dev,data,cost,46.682,7.86,0.326,115.306,62.904,0
gke-sre-072-00155,2026-06-04,project-05,gke,asia-south1,sandbox,finops,security,49.841,14.014,0.339,112.049,78.349,1
gke-sre-072-00156,2026-06-05,project-15,pubsub,us-east1,dev,mlops,reliability,72.686,14.296,0.459,231.004,100,1
gke-sre-072-00157,2026-06-06,project-03,vertex-ai,global,sandbox,data,quality,36.985,10.931,0.662,186.646,88.84,1
gke-sre-072-00158,2026-06-07,project-12,cloud-sql,europe-west1,prod,mlops,security,103.889,10.875,0.268,112.379,87.505,1
gke-sre-072-00159,2026-06-08,project-09,gke,global,prod,security,reliability,56.11,16.784,0.552,49.796,85.383,1
gke-sre-072-00160,2026-06-09,project-06,bigquery,us-central1,prod,backend,security,64.498,20.851,0.659,152.459,100,1
gke-sre-072-00161,2026-06-10,project-10,vertex-ai,us-east1,prod,backend,quality,51.538,11.542,0.464,0.0,61.21,1
gke-sre-072-00162,2026-06-11,project-14,bigquery,europe-west1,dev,finops,quality,75.685,7.717,0.955,0.0,77.921,1
gke-sre-072-00163,2026-06-12,project-15,vertex-ai,asia-south1,sandbox,security,security,24.981,9.259,0.131,93.375,48.55,0
gke-sre-072-00164,2026-06-13,project-18,gke,us-east1,prod,platform,quality,88.652,7.688,0.587,234.949,100,1
gke-sre-072-00165,2026-06-14,project-01,vertex-ai,europe-west1,prod,platform,cost,68.986,9.862,0.606,211.969,99.279,1
gke-sre-072-00166,2026-06-15,project-10,vertex-ai,us-east1,prod,mlops,quality,93.594,8.541,0.659,137.56,95.813,1
gke-sre-072-00167,2026-06-16,project-09,gke,us-central1,staging,data,security,47.446,8.663,0.757,20.133,66.251,0
gke-sre-072-00168,2026-06-17,project-19,vertex-ai,asia-south1,staging,backend,cost,38.642,12.04,0.529,142.547,80.921,1
gke-sre-072-00169,2026-06-18,project-09,vertex-ai,asia-south1,prod,backend,quality,61.729,6.555,0.486,113.3,70.433,0
gke-sre-072-00170,2026-06-19,project-22,cloud-sql,global,prod,data,security,78.035,8.658,0.647,139.503,90.503,1
gke-sre-072-00171,2026-06-20,project-03,compute,europe-west1,prod,finops,quality,72.316,24.755,0.441,108.053,100,1
gke-sre-072-00172,2026-06-21,project-13,compute,us-east1,prod,backend,quality,87.167,11.782,0.482,174.631,100,1
gke-sre-072-00173,2026-06-22,project-07,vertex-ai,us-east1,sandbox,finops,cost,45.877,7.504,0.503,150.553,73.127,1
gke-sre-072-00174,2026-06-23,project-10,gke,global,dev,data,latency,49.055,11.809,0.422,91.093,72.778,1
gke-sre-072-00175,2026-06-24,project-15,gke,us-central1,staging,finops,security,40.999,20.594,0.608,10.031,85.145,1
gke-sre-072-00176,2026-06-25,project-02,bigquery,us-central1,prod,security,latency,53.056,9.089,0.219,121.524,65.165,0
gke-sre-072-00177,2026-06-26,project-19,compute,us-east1,prod,mlops,reliability,69.1,25.744,0.435,101.663,100,1
gke-sre-072-00178,2026-06-27,project-17,bigquery,us-central1,prod,backend,cost,96.303,6.141,0.69,33.454,77.064,1
gke-sre-072-00179,2026-06-28,project-02,pubsub,europe-west1,staging,data,latency,57.171,9.934,0.537,104.061,77.16,1
gke-sre-072-00180,2026-06-29,project-13,cloud-sql,global,prod,backend,security,64.909,7.445,0.554,116.745,76.505,1
gke-sre-072-00181,2026-01-01,project-06,cloud-sql,asia-south1,prod,security,reliability,54.772,20.656,0.522,94.246,99.382,1
gke-sre-072-00182,2026-01-02,project-14,pubsub,asia-south1,dev,security,cost,70.2,13.825,0.828,139.458,100,1
gke-sre-072-00183,2026-01-03,project-22,compute,us-east1,prod,security,cost,46.055,8.376,0.549,176.094,80.559,1
gke-sre-072-00184,2026-01-04,project-18,pubsub,us-east1,prod,backend,quality,71.162,11.218,0.419,124.359,83.883,1
gke-sre-072-00185,2026-01-05,project-21,cloud-sql,global,prod,security,security,61.447,5.216,0.314,177.399,70.538,1
gke-sre-072-00186,2026-01-06,project-14,cloud-sql,asia-south1,prod,backend,security,54.604,17.319,0.3,132.572,89.356,1
gke-sre-072-00187,2026-01-07,project-08,pubsub,asia-south1,prod,finops,reliability,71.075,7.151,0.666,128.521,83.615,1
gke-sre-072-00188,2026-01-08,project-06,gke,global,prod,mlops,reliability,92.409,3.974,0.505,152.313,81.503,1
gke-sre-072-00189,2026-01-09,project-15,compute,us-east1,staging,finops,latency,35.53,9.63,0.696,137.447,79.31,1
gke-sre-072-00190,2026-01-10,project-10,gke,global,dev,mlops,reliability,25.571,17.468,0.921,72.15,92.465,1
gke-sre-072-00191,2026-01-11,project-06,bigquery,us-east1,prod,security,security,68.463,7.647,0.394,183.941,82.42,1
gke-sre-072-00192,2026-01-12,project-04,pubsub,us-central1,sandbox,finops,cost,63.772,9.734,0.608,60.608,75.152,1
gke-sre-072-00193,2026-01-13,project-07,gke,asia-south1,dev,backend,cost,90.003,22.381,0.969,126.535,100,1
gke-sre-072-00194,2026-01-14,project-13,pubsub,us-central1,staging,backend,cost,36.565,6.88,0.43,110.723,60.048,0
gke-sre-072-00195,2026-01-15,project-14,cloud-run,europe-west1,prod,mlops,cost,87.761,5.112,0.609,125.167,82.213,1
gke-sre-072-00196,2026-01-16,project-18,cloud-sql,europe-west1,dev,finops,security,54.191,4.771,0.792,108.405,73.628,1
gke-sre-072-00197,2026-01-17,project-17,pubsub,us-central1,prod,finops,security,63.66,9.526,0.48,108.012,77.06,1
gke-sre-072-00198,2026-01-18,project-23,cloud-run,europe-west1,sandbox,backend,cost,61.334,7.37,0.211,189.224,73.644,0
gke-sre-072-00199,2026-01-19,project-21,compute,us-east1,prod,mlops,security,62.021,9.732,0.598,178.122,91.321,1
gke-sre-072-00200,2026-01-20,project-24,bigquery,us-central1,staging,security,reliability,52.04,4.493,0.42,34.251,48.393,0
gke-sre-072-00201,2026-01-21,project-06,bigquery,us-central1,prod,data,security,52.539,11.908,0.779,105.15,88.773,1
gke-sre-072-00202,2026-01-22,project-11,cloud-run,us-east1,prod,finops,quality,76.556,8.24,0.179,121.963,70.073,0
gke-sre-072-00203,2026-01-23,project-10,compute,asia-south1,prod,platform,security,44.783,12.347,0.355,89.913,70.021,0
gke-sre-072-00204,2026-01-24,project-21,gke,europe-west1,dev,data,quality,45.869,5.139,0.426,0.0,42.955,0
gke-sre-072-00205,2026-01-25,project-10,pubsub,us-central1,prod,security,cost,90.479,12.406,0.726,8.139,87.212,1
gke-sre-072-00206,2026-01-26,project-16,cloud-sql,us-east1,prod,mlops,security,11.775,7.742,0.622,6.297,44.874,0
gke-sre-072-00207,2026-01-27,project-24,vertex-ai,global,prod,platform,latency,97.821,17.236,0.429,181.297,100,1
gke-sre-072-00208,2026-01-28,project-23,cloud-run,europe-west1,prod,platform,latency,51.992,11.522,0.27,90.265,67.696,0
gke-sre-072-00209,2026-01-29,project-03,compute,asia-south1,sandbox,platform,quality,63.084,14.061,0.407,206.137,99.195,1
gke-sre-072-00210,2026-01-30,project-04,compute,global,dev,mlops,security,54.236,11.084,0.393,76.93,69.819,0
gke-sre-072-00211,2026-01-31,project-06,compute,us-central1,sandbox,backend,reliability,64.543,6.658,0.618,95.639,73.703,1
gke-sre-072-00212,2026-02-01,project-09,gke,asia-south1,prod,mlops,reliability,67.252,23.818,0.872,85.838,100,1
gke-sre-072-00213,2026-02-02,project-03,cloud-sql,asia-south1,dev,platform,latency,34.868,10.828,0.757,168.979,88.607,1
gke-sre-072-00214,2026-02-03,project-11,bigquery,europe-west1,sandbox,security,reliability,29.778,21.67,0.495,112.31,94.689,1
gke-sre-072-00215,2026-02-04,project-15,gke,asia-south1,prod,mlops,cost,51.325,15.946,0.848,197.166,100,1
gke-sre-072-00216,2026-02-05,project-24,gke,us-east1,dev,backend,reliability,33.681,5.475,0.655,76.224,58.604,0
gke-sre-072-00217,2026-02-06,project-10,cloud-run,global,dev,finops,security,85.36,6.18,0.603,84.007,77.652,1
gke-sre-072-00218,2026-02-07,project-22,cloud-run,asia-south1,prod,data,quality,87.864,8.03,0.504,19.081,69.912,1
gke-sre-072-00219,2026-02-08,project-06,cloud-sql,global,prod,backend,reliability,44.881,7.22,0.748,203.203,88.369,1
gke-sre-072-00220,2026-02-09,project-17,cloud-run,us-central1,prod,mlops,latency,68.444,9.397,0.639,159.176,91.46,1
