record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,model_promoted
vertex-ai-060-00127,2026-05-07,project-08,cloud-run,europe-west1,prod,mlops,reliability,99.579,10.553,0.525,156.032,100,1
vertex-ai-060-00128,2026-05-08,project-19,cloud-run,asia-south1,dev,security,reliability,42.18,13.204,0.48,166.479,86.651,1
vertex-ai-060-00129,2026-05-09,project-19,pubsub,europe-west1,sandbox,mlops,quality,13.557,10.825,0.267,54.312,47.269,0
vertex-ai-060-00130,2026-05-10,project-14,compute,europe-west1,sandbox,data,cost,42.181,15.248,0.632,23.14,75.837,1
vertex-ai-060-00131,2026-05-11,project-14,cloud-sql,us-east1,sandbox,platform,quality,22.39,10.205,0.514,185.86,76.743,0
vertex-ai-060-00132,2026-05-12,project-04,cloud-run,us-east1,dev,mlops,security,56.172,9.532,0.347,233.265,88.064,1
vertex-ai-060-00133,2026-05-13,project-15,bigquery,us-central1,prod,backend,latency,74.972,8.044,0.849,104.836,90.013,1
vertex-ai-060-00134,2026-05-14,project-21,cloud-sql,asia-south1,prod,mlops,latency,70.457,6.736,0.792,150.931,90.108,1
vertex-ai-060-00135,2026-05-15,project-04,vertex-ai,global,prod,security,reliability,77.222,5.573,0.408,174.628,79.778,1
vertex-ai-060-00136,2026-05-16,project-04,cloud-run,asia-south1,staging,platform,reliability,26.13,7.909,0.803,105.467,71.085,1
vertex-ai-060-00137,2026-05-17,project-04,pubsub,us-east1,prod,security,latency,71.575,8.136,0.446,33.131,64.477,1
vertex-ai-060-00138,2026-05-18,project-17,gke,europe-west1,dev,finops,quality,33.674,7.677,0.323,171.053,65.949,0
vertex-ai-060-00139,2026-05-19,project-03,pubsub,global,staging,data,latency,50.107,5.593,0.839,167.065,84.316,1
vertex-ai-060-00140,2026-05-20,project-02,vertex-ai,us-east1,prod,mlops,security,62.574,11.823,0.298,64.594,69.338,0
vertex-ai-060-00141,2026-05-21,project-12,cloud-run,asia-south1,prod,finops,security,50.681,20.249,0.728,123.894,100,1
vertex-ai-060-00142,2026-05-22,project-06,gke,global,prod,backend,latency,84.192,9.212,0.683,117.652,92.024,1
vertex-ai-060-00143,2026-05-23,project-13,cloud-sql,asia-south1,staging,data,security,48.746,6.191,0.583,87.726,64.705,0
vertex-ai-060-00144,2026-05-24,project-09,cloud-sql,europe-west1,prod,security,reliability,75.7,13.127,0.395,179.832,97.175,1
vertex-ai-060-00145,2026-05-25,project-11,cloud-run,global,sandbox,platform,reliability,39.978,4.162,0.357,72.607,46.787,0
vertex-ai-060-00146,2026-05-26,project-09,pubsub,us-central1,prod,data,latency,87.528,14.23,0.34,234.341,100,1
vertex-ai-060-00147,2026-05-27,project-03,compute,asia-south1,staging,mlops,reliability,17.891,11.442,0.586,173.983,78.842,1
vertex-ai-060-00148,2026-05-28,project-24,vertex-ai,us-east1,staging,security,reliability,37.601,4.527,1.002,186.188,85.946,1
vertex-ai-060-00149,2026-05-29,project-17,pubsub,asia-south1,prod,finops,quality,64.109,12.097,0.707,102.871,90.412,1
vertex-ai-060-00150,2026-05-30,project-20,cloud-sql,asia-south1,prod,mlops,security,37.713,11.697,0.949,131.779,92.925,1
vertex-ai-060-00151,2026-05-31,project-03,compute,us-east1,dev,backend,quality,61.552,3.887,0.664,147.971,75.432,0
vertex-ai-060-00152,2026-06-01,project-07,pubsub,europe-west1,dev,finops,quality,85.411,7.807,0.396,84.364,74.273,1
vertex-ai-060-00153,2026-06-02,project-09,vertex-ai,us-central1,dev,data,latency,41.976,9.218,0.387,159.011,72.934,1
vertex-ai-060-00154,2026-06-03,project-09,compute,asia-south1,prod,data,cost,78.365,12.331,0.66,158.907,100,1
vertex-ai-060-00155,2026-06-04,project-01,cloud-sql,global,prod,backend,cost,85.897,12.035,0.622,55.818,88.056,1
vertex-ai-060-00156,2026-06-05,project-07,cloud-run,global,dev,finops,security,67.497,11.604,0.489,165.732,91.984,1
vertex-ai-060-00157,2026-06-06,project-22,pubsub,us-east1,dev,data,latency,48.633,16.13,0.793,89.048,95.399,1
vertex-ai-060-00158,2026-06-07,project-07,gke,asia-south1,prod,security,quality,74.239,4.317,0.793,97.643,78.051,1
vertex-ai-060-00159,2026-06-08,project-21,cloud-sql,asia-south1,dev,mlops,security,51.543,8.695,0.688,83.853,74.637,1
vertex-ai-060-00160,2026-06-09,project-24,cloud-sql,global,staging,mlops,cost,37.827,5.027,0.37,47.812,44.892,0
vertex-ai-060-00161,2026-06-10,project-21,compute,us-east1,prod,security,security,40.579,22.159,0.574,36.928,91.382,1
vertex-ai-060-00162,2026-06-11,project-23,pubsub,us-east1,dev,data,latency,45.947,13.118,0.71,166.626,95.84,1
vertex-ai-060-00163,2026-06-12,project-23,cloud-sql,global,prod,backend,reliability,65.211,7.855,0.585,49.54,68.852,1
vertex-ai-060-00164,2026-06-13,project-24,pubsub,global,prod,backend,latency,57.515,13.914,0.425,124.294,85.597,1
vertex-ai-060-00165,2026-06-14,project-16,compute,us-central1,prod,platform,security,57.36,5.019,0.445,134.538,66.982,1
vertex-ai-060-00166,2026-06-15,project-03,cloud-run,us-east1,dev,platform,security,57.683,11.604,0.686,115.947,88.184,1
vertex-ai-060-00167,2026-06-16,project-18,cloud-sql,global,dev,platform,security,54.409,6.717,0.638,149.747,78.884,1
vertex-ai-060-00168,2026-06-17,project-15,bigquery,us-central1,dev,mlops,security,30.858,7.103,0.583,181.332,74.223,0
vertex-ai-060-00169,2026-06-18,project-24,gke,europe-west1,dev,backend,latency,35.249,6.898,0.658,42.05,57.595,1
vertex-ai-060-00170,2026-06-19,project-04,cloud-sql,europe-west1,sandbox,platform,reliability,64.814,11.923,0.111,191.804,82.362,1
vertex-ai-060-00171,2026-06-20,project-10,gke,europe-west1,prod,backend,quality,52.357,6.141,0.197,133.263,58.983,0
vertex-ai-060-00172,2026-06-21,project-03,gke,global,staging,data,reliability,48.32,9.659,0.092,145.726,63.921,0
vertex-ai-060-00173,2026-06-22,project-10,compute,global,sandbox,security,latency,32.846,5.508,0.434,97.967,53.825,0
vertex-ai-060-00174,2026-06-23,project-06,cloud-run,europe-west1,dev,platform,cost,85.756,8.067,0.0,76.854,60.045,1
vertex-ai-060-00175,2026-06-24,project-11,cloud-run,europe-west1,dev,finops,reliability,49.512,8.865,0.366,159.655,74.107,1
vertex-ai-060-00176,2026-06-25,project-09,pubsub,us-central1,dev,backend,reliability,34.731,6.497,0.643,70.721,60.134,0
vertex-ai-060-00177,2026-06-26,project-19,bigquery,asia-south1,prod,finops,cost,53.824,9.483,0.155,140.609,66.896,1
vertex-ai-060-00178,2026-06-27,project-21,bigquery,us-central1,prod,finops,security,89.234,7.683,0.606,47.55,77.303,1
vertex-ai-060-00179,2026-06-28,project-06,cloud-sql,us-central1,prod,data,reliability,95.333,7.922,0.387,67.072,75.178,1
vertex-ai-060-00180,2026-06-29,project-04,pubsub,europe-west1,staging,platform,quality,54.605,6.101,0.531,115.393,68.761,0
vertex-ai-060-00181,2026-01-01,project-14,vertex-ai,us-east1,prod,finops,quality,82.851,13.839,0.474,116.225,94.828,1
vertex-ai-060-00182,2026-01-02,project-13,pubsub,global,dev,mlops,quality,50.019,4.259,0.408,81.973,53.679,0
vertex-ai-060-00183,2026-01-03,project-20,vertex-ai,europe-west1,prod,security,security,75.579,9.002,0.651,166.561,94.532,1
vertex-ai-060-00184,2026-01-04,project-08,gke,global,prod,data,cost,73.114,6.843,0.545,109.875,76.655,1
vertex-ai-060-00185,2026-01-05,project-03,cloud-run,us-central1,staging,finops,security,41.603,10.238,0.531,155.885,79.768,1
vertex-ai-060-00186,2026-01-06,project-24,vertex-ai,us-central1,dev,backend,security,42.783,5.033,0.653,12.55,51.403,0
vertex-ai-060-00187,2026-01-07,project-04,vertex-ai,global,prod,security,quality,48.163,7.768,0.595,179.172,81.937,1
vertex-ai-060-00188,2026-01-08,project-07,vertex-ai,us-east1,dev,finops,security,26.089,27.281,0.294,187.806,100,1
vertex-ai-060-00189,2026-01-09,project-08,compute,us-east1,prod,security,quality,101.855,8.392,0.309,166.986,90.398,1
vertex-ai-060-00190,2026-01-10,project-16,vertex-ai,europe-west1,prod,mlops,latency,100.677,5.086,0.767,179.271,100,1
vertex-ai-060-00191,2026-01-11,project-06,pubsub,global,prod,platform,reliability,62.708,16.317,0.442,19.616,78.351,1
vertex-ai-060-00192,2026-01-12,project-18,compute,us-central1,prod,finops,quality,42.283,11.814,0.689,47.658,73.43,1
vertex-ai-060-00193,2026-01-13,project-01,bigquery,us-central1,dev,finops,cost,52.972,12.37,0.284,83.591,69.534,1
vertex-ai-060-00194,2026-01-14,project-18,bigquery,us-central1,prod,security,quality,74.99,8.148,0.452,166.322,85.334,1
vertex-ai-060-00195,2026-01-15,project-05,gke,europe-west1,prod,mlops,reliability,55.754,8.219,0.567,131.619,77.731,1
vertex-ai-060-00196,2026-01-16,project-12,gke,europe-west1,staging,security,reliability,88.251,9.977,0.543,120.478,90.742,1
vertex-ai-060-00197,2026-01-17,project-24,gke,europe-west1,prod,data,latency,71.564,7.408,0.441,60.566,66.6,1
vertex-ai-060-00198,2026-01-18,project-11,pubsub,us-central1,prod,mlops,quality,83.366,16.353,0.194,88.694,87.06,1
vertex-ai-060-00199,2026-01-19,project-01,gke,europe-west1,staging,platform,latency,27.659,5.847,0.718,119.099,65.822,0
vertex-ai-060-00200,2026-01-20,project-13,bigquery,us-central1,dev,mlops,cost,24.881,1.806,0.341,108.823,40.727,0
vertex-ai-060-00201,2026-01-21,project-01,cloud-sql,europe-west1,sandbox,finops,latency,45.826,5.01,0.619,168.291,73.937,1
vertex-ai-060-00202,2026-01-22,project-03,cloud-run,us-east1,staging,finops,reliability,37.465,35.174,0.538,127.298,100,1
vertex-ai-060-00203,2026-01-23,project-11,cloud-run,us-central1,dev,finops,security,47.37,11.371,0.304,55.805,61.89,0
vertex-ai-060-00204,2026-01-24,project-08,pubsub,global,dev,backend,quality,58.531,6.592,0.731,59.531,70.134,1
vertex-ai-060-00205,2026-01-25,project-09,gke,europe-west1,dev,security,security,31.15,7.063,0.325,106.144,54.237,0
vertex-ai-060-00206,2026-01-26,project-03,compute,us-east1,sandbox,security,cost,26.709,9.426,0.821,170.235,84.903,1
vertex-ai-060-00207,2026-01-27,project-10,pubsub,europe-west1,staging,platform,latency,72.242,13.811,0.665,154.519,100,1
vertex-ai-060-00208,2026-01-28,project-07,pubsub,us-central1,prod,platform,cost,101.849,9.591,0.385,152.458,93.735,1
vertex-ai-060-00209,2026-01-29,project-02,pubsub,us-east1,prod,backend,security,51.709,4.831,0.699,103.825,68.977,1
vertex-ai-060-00210,2026-01-30,project-03,cloud-run,global,prod,data,security,70.317,5.527,0.492,126.728,73.208,1
vertex-ai-060-00211,2026-01-31,project-10,bigquery,europe-west1,sandbox,data,cost,72.601,17.392,0.502,131.644,100,1
vertex-ai-060-00212,2026-02-01,project-23,gke,us-east1,dev,platform,quality,72.777,6.773,0.934,59.384,82.626,1
vertex-ai-060-00213,2026-02-02,project-18,cloud-sql,us-central1,prod,data,latency,74.484,8.494,0.382,135.916,79.08,1
vertex-ai-060-00214,2026-02-03,project-07,compute,us-central1,prod,finops,latency,65.385,11.709,0.405,32.123,69.065,0
vertex-ai-060-00215,2026-02-04,project-19,pubsub,us-central1,dev,platform,quality,33.047,9.032,0.89,51.58,71.313,1
vertex-ai-060-00216,2026-02-05,project-23,vertex-ai,europe-west1,dev,data,reliability,65.122,9.166,0.617,81.228,77.621,1
vertex-ai-060-00217,2026-02-06,project-06,cloud-run,us-east1,sandbox,platform,reliability,56.337,16.554,0.514,206.996,100,1
