record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,retraining_needed
mlops-drift-093-00086,2026-03-27,project-24,bigquery,global,staging,platform,quality,49.032,11.48,0.551,208.029,93.57,1
mlops-drift-093-00087,2026-03-28,project-08,cloud-run,us-central1,prod,data,cost,50.047,13.142,0.475,99.089,79.257,1
mlops-drift-093-00088,2026-03-29,project-23,pubsub,us-east1,prod,platform,reliability,52.689,11.923,0.567,81.894,78.049,1
mlops-drift-093-00089,2026-03-30,project-18,vertex-ai,europe-west1,prod,data,quality,62.849,8.416,0.493,105.461,74.269,1
mlops-drift-093-00090,2026-03-31,project-17,compute,us-east1,sandbox,security,latency,69.185,7.421,0.712,0.0,66.45,0
mlops-drift-093-00091,2026-04-01,project-11,pubsub,us-central1,prod,finops,cost,75.667,9.536,0.411,120.272,80.659,1
mlops-drift-093-00092,2026-04-02,project-04,cloud-sql,global,dev,platform,quality,36.274,14.436,0.637,122.789,86.582,1
mlops-drift-093-00093,2026-04-03,project-04,cloud-sql,europe-west1,dev,backend,security,43.476,5.442,0.487,125.82,63.308,0
mlops-drift-093-00094,2026-04-04,project-05,cloud-sql,us-east1,dev,platform,cost,22.21,15.515,0.368,147.966,78.434,1
mlops-drift-093-00095,2026-04-05,project-13,gke,us-east1,sandbox,data,cost,67.582,6.182,0.607,193.528,87.546,1
mlops-drift-093-00096,2026-04-06,project-19,cloud-run,asia-south1,dev,backend,cost,31.494,18.307,0.383,178.677,93.201,1
mlops-drift-093-00097,2026-04-07,project-15,cloud-run,us-east1,dev,security,quality,36.857,5.417,0.744,81.338,63.441,0
mlops-drift-093-00098,2026-04-08,project-18,gke,europe-west1,staging,finops,reliability,26.719,7.353,0.795,289.924,96.614,1
mlops-drift-093-00099,2026-04-09,project-23,cloud-run,us-east1,prod,platform,quality,58.077,4.494,0.461,41.703,53.03,0
mlops-drift-093-00100,2026-04-10,project-18,gke,us-central1,prod,data,reliability,69.173,9.677,0.669,152.502,92.445,1
mlops-drift-093-00101,2026-04-11,project-20,compute,europe-west1,staging,mlops,security,45.01,6.506,0.525,207.782,79.611,1
mlops-drift-093-00102,2026-04-12,project-09,cloud-run,asia-south1,dev,data,latency,49.44,6.287,0.575,85.084,64.507,0
mlops-drift-093-00103,2026-04-13,project-19,vertex-ai,us-east1,dev,mlops,cost,25.876,4.172,0.349,93.325,44.616,0
mlops-drift-093-00104,2026-04-14,project-06,bigquery,asia-south1,dev,finops,quality,49.362,5.83,0.286,43.933,47.297,0
mlops-drift-093-00105,2026-04-15,project-04,bigquery,us-east1,dev,backend,reliability,34.658,11.639,0.565,152.652,81.325,1
mlops-drift-093-00106,2026-04-16,project-11,vertex-ai,global,prod,backend,latency,90.047,8.932,0.578,87.165,85.299,1
mlops-drift-093-00107,2026-04-17,project-08,vertex-ai,us-central1,dev,data,reliability,63.554,7.683,0.621,143.14,82.78,1
mlops-drift-093-00108,2026-04-18,project-03,cloud-run,us-central1,staging,finops,cost,9.534,4.442,0.307,125.636,42.768,0
mlops-drift-093-00109,2026-04-19,project-01,gke,us-east1,sandbox,backend,cost,25.565,11.818,0.783,62.713,73.074,0
mlops-drift-093-00110,2026-04-20,project-15,bigquery,us-central1,prod,finops,latency,87.872,5.302,0.607,127.124,82.91,1
mlops-drift-093-00111,2026-04-21,project-23,bigquery,us-east1,prod,backend,reliability,98.191,13.402,0.836,135.006,100,1
mlops-drift-093-00112,2026-04-22,project-04,pubsub,europe-west1,sandbox,security,quality,38.082,8.946,0.601,153.02,77.553,1
mlops-drift-093-00113,2026-04-23,project-01,cloud-run,asia-south1,dev,security,reliability,71.678,6.856,0.432,84.896,68.585,0
mlops-drift-093-00114,2026-04-24,project-22,compute,asia-south1,prod,data,cost,77.068,8.517,0.679,50.802,78.02,1
mlops-drift-093-00115,2026-04-25,project-16,vertex-ai,europe-west1,dev,data,latency,33.226,7.172,0.226,88.452,49.173,0
mlops-drift-093-00116,2026-04-26,project-15,cloud-run,europe-west1,sandbox,platform,quality,33.782,18.925,0.549,207.596,100,1
mlops-drift-093-00117,2026-04-27,project-16,compute,us-east1,prod,platform,cost,73.2,7.358,0.738,121.878,86.393,1
mlops-drift-093-00118,2026-04-28,project-23,bigquery,global,dev,finops,quality,66.258,7.641,0.54,121.081,77.577,1
mlops-drift-093-00119,2026-04-29,project-01,cloud-run,us-central1,prod,security,reliability,90.176,6.048,0.404,137.697,79.894,1
mlops-drift-093-00120,2026-04-30,project-16,gke,global,sandbox,backend,latency,40.64,23.449,0.643,65.402,100,1
mlops-drift-093-00121,2026-05-01,project-21,cloud-sql,europe-west1,prod,data,cost,26.928,5.07,0.526,114.526,56.367,0
mlops-drift-093-00122,2026-05-02,project-01,cloud-run,europe-west1,sandbox,data,latency,45.723,9.939,0.675,86.059,75.369,1
mlops-drift-093-00123,2026-05-03,project-05,vertex-ai,global,sandbox,data,cost,24.915,9.758,0.685,171.653,80.497,1
mlops-drift-093-00124,2026-05-04,project-01,vertex-ai,europe-west1,staging,platform,reliability,47.391,20.631,0.437,165.192,100,1
mlops-drift-093-00125,2026-05-05,project-17,gke,europe-west1,prod,finops,quality,63.257,13.136,0.996,169.668,100,1
mlops-drift-093-00126,2026-05-06,project-18,cloud-sql,us-central1,staging,platform,quality,51.365,9.087,0.91,48.515,78.106,1
mlops-drift-093-00127,2026-05-07,project-20,pubsub,us-central1,staging,platform,security,10.397,10.732,0.661,45.049,58.385,0
mlops-drift-093-00128,2026-05-08,project-10,compute,global,staging,security,latency,21.775,5.643,0.846,240.489,85.47,1
mlops-drift-093-00129,2026-05-09,project-03,vertex-ai,asia-south1,prod,security,reliability,39.995,5.58,0.488,51.071,51.546,0
mlops-drift-093-00130,2026-05-10,project-17,vertex-ai,europe-west1,dev,security,reliability,33.956,13.423,0.353,137.494,75.611,1
mlops-drift-093-00131,2026-05-11,project-04,cloud-sql,us-central1,prod,data,security,56.466,19.75,0.402,61.527,88.889,1
mlops-drift-093-00132,2026-05-12,project-20,vertex-ai,us-central1,prod,backend,quality,60.73,7.876,0.532,45.823,64.935,0
mlops-drift-093-00133,2026-05-13,project-19,bigquery,asia-south1,dev,security,quality,48.009,8.791,0.421,124.735,70.241,1
mlops-drift-093-00134,2026-05-14,project-07,pubsub,us-central1,prod,security,quality,62.559,2.578,0.825,199.004,85.807,1
mlops-drift-093-00135,2026-05-15,project-19,pubsub,global,prod,data,cost,41.408,11.673,0.534,257.82,98.019,1
mlops-drift-093-00136,2026-05-16,project-02,gke,asia-south1,prod,finops,cost,58.714,8.641,0.432,55.365,63.906,0
mlops-drift-093-00137,2026-05-17,project-19,vertex-ai,europe-west1,sandbox,data,cost,28.794,7.785,0.266,174.229,62.961,1
mlops-drift-093-00138,2026-05-18,project-05,bigquery,europe-west1,sandbox,mlops,quality,83.031,5.665,0.785,0.0,69.754,1
mlops-drift-093-00139,2026-05-19,project-06,vertex-ai,us-east1,prod,security,security,38.788,7.003,0.511,118.509,65.084,1
mlops-drift-093-00140,2026-05-20,project-09,vertex-ai,us-east1,sandbox,mlops,latency,21.474,8.163,0.76,41.275,59.182,0
mlops-drift-093-00141,2026-05-21,project-04,compute,us-central1,dev,platform,quality,25.104,13.269,0.818,170.994,93.314,1
mlops-drift-093-00142,2026-05-22,project-04,bigquery,europe-west1,sandbox,finops,reliability,23.995,7.742,0.584,72.136,57.423,0
mlops-drift-093-00143,2026-05-23,project-13,bigquery,asia-south1,staging,data,quality,65.628,12.796,0.676,94.329,90.243,1
mlops-drift-093-00144,2026-05-24,project-04,cloud-run,asia-south1,dev,security,quality,55.397,7.117,0.502,211.651,84.431,1
mlops-drift-093-00145,2026-05-25,project-15,compute,us-east1,dev,mlops,latency,63.845,9.752,0.306,83.31,67.96,1
mlops-drift-093-00146,2026-05-26,project-04,vertex-ai,global,sandbox,data,latency,75.816,4.604,0.659,126.806,78.836,1
mlops-drift-093-00147,2026-05-27,project-18,bigquery,europe-west1,dev,platform,quality,79.753,17.443,0.605,107.721,100,1
mlops-drift-093-00148,2026-05-28,project-03,compute,us-east1,prod,platform,cost,66.219,10.306,0.429,216.105,93.754,1
mlops-drift-093-00149,2026-05-29,project-04,gke,us-east1,prod,backend,quality,64.125,7.961,0.411,125.925,73.768,1
mlops-drift-093-00150,2026-05-30,project-14,gke,us-east1,dev,data,latency,59.328,9.567,0.475,176.938,85.516,1
mlops-drift-093-00151,2026-05-31,project-19,compute,us-east1,sandbox,data,latency,71.55,19.012,0.584,74.192,100,1
mlops-drift-093-00152,2026-06-01,project-20,vertex-ai,us-east1,dev,finops,latency,3.088,3.625,0.282,131.17,38.538,0
mlops-drift-093-00153,2026-06-02,project-14,cloud-run,us-central1,dev,data,quality,29.119,9.076,0.547,161.274,74.033,1
mlops-drift-093-00154,2026-06-03,project-15,vertex-ai,europe-west1,sandbox,finops,latency,52.078,9.072,0.736,146.373,86.501,1
mlops-drift-093-00155,2026-06-04,project-23,cloud-run,europe-west1,dev,mlops,quality,30.452,4.688,0.376,173.893,60.116,0
mlops-drift-093-00156,2026-06-05,project-17,vertex-ai,asia-south1,prod,data,quality,68.969,13.045,0.725,72.206,90.483,1
mlops-drift-093-00157,2026-06-06,project-10,vertex-ai,europe-west1,prod,data,quality,62.467,11.883,0.413,122.094,81.851,1
mlops-drift-093-00158,2026-06-07,project-10,vertex-ai,asia-south1,sandbox,finops,cost,46.465,3.386,0.503,52.746,49.461,0
mlops-drift-093-00159,2026-06-08,project-05,vertex-ai,us-central1,dev,platform,security,19.574,17.184,0.368,171.211,84.795,1
mlops-drift-093-00160,2026-06-09,project-23,bigquery,global,prod,data,cost,50.611,10.712,0.611,186.967,91.36,1
mlops-drift-093-00161,2026-06-10,project-04,cloud-run,us-central1,prod,data,cost,91.39,12.709,0.47,109.424,94.049,1
mlops-drift-093-00162,2026-06-11,project-08,compute,us-east1,dev,finops,latency,30.093,11.883,0.367,212.786,82.136,1
mlops-drift-093-00163,2026-06-12,project-03,cloud-run,global,sandbox,backend,cost,34.654,9.717,0.593,183.52,82.32,1
mlops-drift-093-00164,2026-06-13,project-10,gke,europe-west1,prod,security,quality,94.019,4.0,0.484,63.686,68.468,0
mlops-drift-093-00165,2026-06-14,project-17,cloud-sql,us-central1,staging,backend,quality,55.959,6.274,0.457,148.841,71.926,1
mlops-drift-093-00166,2026-06-15,project-21,cloud-sql,global,prod,backend,latency,51.542,13.156,0.706,38.888,79.118,1
mlops-drift-093-00167,2026-06-16,project-02,gke,asia-south1,prod,backend,reliability,83.13,7.644,0.46,179.655,89.231,1
mlops-drift-093-00168,2026-06-17,project-08,cloud-sql,global,sandbox,security,cost,27.133,12.603,0.631,203.761,90.704,1
mlops-drift-093-00169,2026-06-18,project-23,pubsub,us-central1,prod,finops,cost,42.88,9.62,0.729,205.014,92.868,1
mlops-drift-093-00170,2026-06-19,project-05,vertex-ai,europe-west1,dev,backend,quality,58.553,5.871,0.307,143.93,65.927,1
mlops-drift-093-00171,2026-06-20,project-14,vertex-ai,asia-south1,prod,mlops,cost,69.964,9.291,0.531,76.42,75.896,1
mlops-drift-093-00172,2026-06-21,project-11,cloud-sql,us-east1,dev,finops,cost,26.305,15.365,0.647,193.762,95.96,1
mlops-drift-093-00173,2026-06-22,project-09,compute,us-central1,sandbox,data,security,23.223,13.591,0.621,34.738,66.641,1
mlops-drift-093-00174,2026-06-23,project-13,cloud-run,us-east1,prod,mlops,cost,54.732,8.214,0.724,115.544,80.512,1
mlops-drift-093-00175,2026-06-24,project-20,cloud-sql,global,sandbox,platform,cost,69.027,10.33,0.555,271.997,100,1
mlops-drift-093-00176,2026-06-25,project-20,gke,asia-south1,prod,platform,quality,86.755,6.75,0.449,115.764,78.712,1
mlops-drift-093-00177,2026-06-26,project-01,gke,europe-west1,prod,security,quality,19.216,11.023,0.456,197.444,77.2,1
mlops-drift-093-00178,2026-06-27,project-02,bigquery,global,staging,mlops,cost,37.986,7.406,0.576,97.074,64.892,1
mlops-drift-093-00179,2026-06-28,project-11,vertex-ai,global,sandbox,backend,reliability,64.29,7.371,0.683,101.024,78.338,1
mlops-drift-093-00180,2026-06-29,project-12,cloud-sql,global,prod,backend,latency,63.788,11.668,0.771,76.214,87.651,1
mlops-drift-093-00181,2026-01-01,project-10,gke,us-east1,dev,mlops,cost,45.327,9.254,0.535,210.434,86.87,1
mlops-drift-093-00182,2026-01-02,project-17,pubsub,europe-west1,prod,platform,quality,45.026,2.563,0.769,53.422,56.445,0
mlops-drift-093-00183,2026-01-03,project-17,vertex-ai,us-east1,prod,platform,cost,71.43,4.012,0.669,88.945,70.748,0
mlops-drift-093-00184,2026-01-04,project-22,cloud-sql,asia-south1,prod,backend,latency,61.352,13.474,1.007,87.092,100,1
mlops-drift-093-00185,2026-01-05,project-01,gke,asia-south1,prod,backend,latency,80.061,13.151,0.732,169.904,100,1
mlops-drift-093-00186,2026-01-06,project-07,compute,us-central1,sandbox,security,cost,21.451,5.058,0.79,162.695,70.686,0
mlops-drift-093-00187,2026-01-07,project-03,vertex-ai,asia-south1,dev,platform,cost,21.677,5.148,0.27,186.334,56.223,0
mlops-drift-093-00188,2026-01-08,project-07,vertex-ai,us-central1,prod,platform,cost,35.42,7.595,0.407,42.19,50.516,0
mlops-drift-093-00189,2026-01-09,project-24,compute,us-central1,prod,data,latency,57.317,1.405,0.607,93.857,58.272,0
mlops-drift-093-00190,2026-01-10,project-18,cloud-run,asia-south1,dev,backend,reliability,7.248,23.057,0.601,218.353,100,1
mlops-drift-093-00191,2026-01-11,project-11,cloud-run,europe-west1,staging,platform,security,7.862,8.219,0.679,174.427,71.132,1
mlops-drift-093-00192,2026-01-12,project-17,cloud-sql,us-east1,dev,finops,reliability,58.65,5.857,0.502,170.642,76.649,1
mlops-drift-093-00193,2026-01-13,project-06,cloud-sql,us-central1,prod,data,reliability,46.108,7.808,0.354,12.825,48.617,0
mlops-drift-093-00194,2026-01-14,project-15,vertex-ai,us-east1,dev,finops,quality,65.802,13.209,0.837,103.807,98.285,1
mlops-drift-093-00195,2026-01-15,project-10,bigquery,us-east1,prod,finops,security,75.799,10.755,0.569,117.932,88.738,1
mlops-drift-093-00196,2026-01-16,project-19,pubsub,us-central1,sandbox,finops,security,40.778,10.268,0.678,182.996,88.648,1
mlops-drift-093-00197,2026-01-17,project-05,cloud-sql,us-east1,staging,security,security,37.891,15.727,0.779,188.737,100,1
mlops-drift-093-00198,2026-01-18,project-13,cloud-sql,europe-west1,staging,platform,quality,63.703,12.229,0.493,10.514,69.619,1
mlops-drift-093-00199,2026-01-19,project-24,cloud-run,us-east1,dev,finops,security,25.64,7.082,1.027,121.296,79.133,1
mlops-drift-093-00200,2026-01-20,project-23,cloud-sql,us-central1,sandbox,security,quality,52.984,7.311,0.434,70.264,61.04,0
mlops-drift-093-00201,2026-01-21,project-13,vertex-ai,us-east1,dev,mlops,reliability,37.598,22.588,0.449,165.523,100,1
mlops-drift-093-00202,2026-01-22,project-04,cloud-sql,europe-west1,prod,backend,cost,87.695,7.47,0.548,64.58,76.721,1
mlops-drift-093-00203,2026-01-23,project-17,bigquery,global,prod,platform,reliability,48.248,7.307,0.727,76.231,70.498,1
mlops-drift-093-00204,2026-01-24,project-06,vertex-ai,global,dev,data,quality,39.288,10.416,0.535,103.579,71.885,1
mlops-drift-093-00205,2026-01-25,project-21,cloud-sql,global,staging,backend,quality,38.592,6.211,0.365,149.418,62.565,1
mlops-drift-093-00206,2026-01-26,project-03,gke,us-central1,prod,platform,latency,68.27,20.571,0.627,134.565,100,1
mlops-drift-093-00207,2026-01-27,project-16,vertex-ai,us-east1,sandbox,mlops,security,78.452,13.664,0.502,95.607,90.854,1
mlops-drift-093-00208,2026-01-28,project-21,cloud-run,us-central1,prod,backend,reliability,73.068,7.071,0.374,118.122,72.389,1
mlops-drift-093-00209,2026-01-29,project-15,compute,us-east1,dev,mlops,quality,33.991,11.539,0.648,49.31,68.692,0
mlops-drift-093-00210,2026-01-30,project-05,compute,asia-south1,prod,mlops,quality,36.837,11.398,0.743,68.729,75.516,1
mlops-drift-093-00211,2026-01-31,project-06,gke,europe-west1,prod,security,quality,105.321,5.633,0.506,138.373,87.895,1
mlops-drift-093-00212,2026-02-01,project-09,gke,us-central1,prod,platform,cost,40.795,10.721,0.783,66.88,76.452,1
mlops-drift-093-00213,2026-02-02,project-10,vertex-ai,europe-west1,dev,finops,latency,79.868,5.509,0.779,194.839,96.487,1
mlops-drift-093-00214,2026-02-03,project-16,gke,global,staging,finops,latency,45.337,6.903,0.535,106.857,66.283,0
mlops-drift-093-00215,2026-02-04,project-05,bigquery,europe-west1,prod,data,security,66.122,4.376,0.826,175.062,87.793,1
