record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,pipeline_failed
devops-ci-056-00149,2026-05-29,project-03,cloud-run,europe-west1,dev,security,security,66.853,8.982,0.535,127.512,81.677,1
devops-ci-056-00150,2026-05-30,project-14,pubsub,europe-west1,prod,platform,quality,79.211,10.88,0.277,116.692,79.823,1
devops-ci-056-00151,2026-05-31,project-04,cloud-sql,asia-south1,prod,data,cost,27.464,8.082,0.461,135.161,64.316,0
devops-ci-056-00152,2026-06-01,project-08,bigquery,us-east1,prod,backend,quality,84.285,15.457,0.375,0.315,78.737,1
devops-ci-056-00153,2026-06-02,project-10,gke,europe-west1,sandbox,security,latency,64.957,13.312,0.723,108.897,94.982,1
devops-ci-056-00154,2026-06-03,project-11,cloud-run,asia-south1,sandbox,finops,quality,18.133,5.507,0.784,208.267,77.008,1
devops-ci-056-00155,2026-06-04,project-14,cloud-run,europe-west1,prod,backend,cost,59.211,11.068,0.215,132.942,73.462,0
devops-ci-056-00156,2026-06-05,project-13,bigquery,global,prod,platform,reliability,85.168,3.104,0.699,109.125,77.431,1
devops-ci-056-00157,2026-06-06,project-22,pubsub,global,prod,data,latency,35.842,7.841,0.921,132.353,82.377,1
devops-ci-056-00158,2026-06-07,project-11,cloud-run,global,staging,security,quality,19.027,9.97,0.404,96.485,58.134,1
devops-ci-056-00159,2026-06-08,project-02,vertex-ai,asia-south1,staging,data,security,41.054,8.486,0.616,150.863,77.73,1
devops-ci-056-00160,2026-06-09,project-05,bigquery,europe-west1,prod,data,cost,82.912,7.868,0.483,84.581,76.618,1
devops-ci-056-00161,2026-06-10,project-06,compute,global,prod,mlops,cost,71.815,9.713,0.47,32.167,68.94,1
devops-ci-056-00162,2026-06-11,project-22,vertex-ai,europe-west1,prod,backend,security,59.659,5.842,0.44,194.624,78.295,1
devops-ci-056-00163,2026-06-12,project-11,pubsub,us-central1,sandbox,backend,security,47.477,8.74,0.332,126.562,67.087,0
devops-ci-056-00164,2026-06-13,project-15,vertex-ai,global,prod,finops,security,57.062,4.026,0.489,129.088,65.306,0
devops-ci-056-00165,2026-06-14,project-14,cloud-sql,global,dev,data,quality,45.944,10.344,0.375,128.638,72.101,0
devops-ci-056-00166,2026-06-15,project-24,cloud-run,us-central1,prod,platform,security,79.13,6.704,0.655,140.532,86.757,1
devops-ci-056-00167,2026-06-16,project-06,vertex-ai,us-central1,prod,mlops,security,73.473,9.215,0.719,89.932,85.497,1
devops-ci-056-00168,2026-06-17,project-06,compute,us-central1,dev,security,latency,72.678,13.19,0.394,99.384,84.497,1
devops-ci-056-00169,2026-06-18,project-21,cloud-run,us-central1,sandbox,security,security,45.087,12.943,0.75,176.91,98.03,1
devops-ci-056-00170,2026-06-19,project-04,pubsub,us-central1,sandbox,mlops,quality,0.0,8.535,0.523,163.674,62.089,0
devops-ci-056-00171,2026-06-20,project-06,compute,global,dev,finops,cost,16.524,5.263,0.725,153.665,65.848,1
devops-ci-056-00172,2026-06-21,project-04,gke,europe-west1,staging,mlops,latency,53.438,6.906,0.396,129.164,67.514,0
devops-ci-056-00173,2026-06-22,project-13,compute,europe-west1,sandbox,mlops,quality,21.433,5.752,0.619,113.244,59.103,0
devops-ci-056-00174,2026-06-23,project-15,vertex-ai,global,staging,data,latency,34.06,4.546,0.669,115.196,62.743,0
devops-ci-056-00175,2026-06-24,project-03,cloud-run,europe-west1,prod,mlops,security,53.273,12.242,0.316,171.035,83.213,1
devops-ci-056-00176,2026-06-25,project-21,pubsub,asia-south1,prod,data,cost,75.936,7.932,0.396,138.585,79.156,1
devops-ci-056-00177,2026-06-26,project-03,cloud-sql,asia-south1,staging,backend,reliability,81.91,4.467,0.554,214.954,89.829,1
devops-ci-056-00178,2026-06-27,project-04,compute,asia-south1,dev,mlops,security,68.03,9.97,0.933,82.629,91.779,1
devops-ci-056-00179,2026-06-28,project-11,cloud-run,us-central1,prod,mlops,cost,58.682,8.389,0.636,181.171,88.794,1
devops-ci-056-00180,2026-06-29,project-22,vertex-ai,europe-west1,prod,security,latency,53.626,9.344,0.658,28.308,67.73,1
devops-ci-056-00181,2026-01-01,project-02,compute,asia-south1,sandbox,mlops,security,16.881,1.894,0.265,76.37,30.74,0
devops-ci-056-00182,2026-01-02,project-12,gke,us-central1,prod,finops,latency,66.691,2.831,0.804,196.481,86.741,1
devops-ci-056-00183,2026-01-03,project-17,compute,europe-west1,prod,security,cost,84.471,9.59,0.955,101.487,100,1
devops-ci-056-00184,2026-01-04,project-15,cloud-run,asia-south1,dev,platform,latency,10.47,8.736,0.45,123.727,57.842,0
devops-ci-056-00185,2026-01-05,project-11,bigquery,europe-west1,prod,mlops,latency,67.039,11.087,0.728,76.893,86.027,1
devops-ci-056-00186,2026-01-06,project-06,cloud-sql,us-east1,prod,mlops,reliability,47.773,11.178,0.634,96.179,79.019,1
devops-ci-056-00187,2026-01-07,project-22,cloud-run,us-central1,sandbox,security,security,35.995,13.049,0.847,254.826,100,1
devops-ci-056-00188,2026-01-08,project-04,pubsub,europe-west1,staging,mlops,latency,55.013,14.545,0.607,155.309,97.087,1
devops-ci-056-00189,2026-01-09,project-17,compute,global,prod,data,security,38.229,17.59,0.0,186.26,81.586,1
devops-ci-056-00190,2026-01-10,project-10,cloud-sql,us-east1,prod,data,cost,46.319,4.059,0.713,169.186,75.311,1
devops-ci-056-00191,2026-01-11,project-04,gke,us-central1,prod,finops,reliability,53.365,13.457,0.871,191.369,100,1
devops-ci-056-00192,2026-01-12,project-14,vertex-ai,asia-south1,staging,security,reliability,39.138,6.299,0.461,118.952,61.878,0
devops-ci-056-00193,2026-01-13,project-04,bigquery,global,prod,security,security,62.901,9.386,0.735,125.681,87.969,1
devops-ci-056-00194,2026-01-14,project-22,cloud-run,europe-west1,staging,security,quality,39.609,16.064,0.228,148.704,81.012,1
devops-ci-056-00195,2026-01-15,project-09,bigquery,us-central1,prod,data,quality,61.721,4.556,0.67,35.77,60.899,1
devops-ci-056-00196,2026-01-16,project-18,cloud-sql,global,sandbox,platform,quality,47.704,13.247,0.634,89.928,82.911,1
devops-ci-056-00197,2026-01-17,project-14,bigquery,us-central1,dev,security,latency,61.993,7.684,0.287,190.674,77.479,1
devops-ci-056-00198,2026-01-18,project-14,cloud-sql,asia-south1,prod,security,reliability,77.075,15.286,0.378,163.636,99.737,1
devops-ci-056-00199,2026-01-19,project-20,cloud-run,global,prod,backend,cost,33.584,5.386,0.437,181.684,66.112,1
devops-ci-056-00200,2026-01-20,project-23,cloud-sql,us-central1,prod,mlops,reliability,53.996,9.732,0.46,53.196,65.464,0
devops-ci-056-00201,2026-01-21,project-12,compute,global,prod,mlops,latency,57.819,8.141,0.455,228.132,88.427,1
devops-ci-056-00202,2026-01-22,project-06,bigquery,us-central1,prod,data,security,35.446,9.279,0.925,257.49,100,1
devops-ci-056-00203,2026-01-23,project-02,gke,asia-south1,prod,security,latency,79.758,6.442,0.368,223.721,88.453,1
devops-ci-056-00204,2026-01-24,project-04,vertex-ai,europe-west1,prod,security,cost,65.045,14.171,0.345,153.806,90.336,1
devops-ci-056-00205,2026-01-25,project-19,compute,global,dev,backend,latency,47.008,4.092,0.365,141.009,59.34,0
devops-ci-056-00206,2026-01-26,project-11,cloud-sql,asia-south1,staging,finops,reliability,26.97,8.128,0.646,92.257,64.469,0
devops-ci-056-00207,2026-01-27,project-24,vertex-ai,asia-south1,sandbox,security,latency,33.809,2.74,0.514,164.204,60.163,0
devops-ci-056-00208,2026-01-28,project-14,pubsub,global,dev,security,latency,34.139,5.267,0.01,16.987,27.066,0
devops-ci-056-00209,2026-01-29,project-21,compute,europe-west1,sandbox,platform,latency,68.774,8.457,0.679,81.366,79.435,1
devops-ci-056-00210,2026-01-30,project-12,pubsub,us-east1,sandbox,backend,cost,18.417,26.068,0.354,130.292,98.662,1
devops-ci-056-00211,2026-01-31,project-01,gke,us-east1,staging,finops,security,46.656,5.504,0.359,110.524,57.855,1
devops-ci-056-00212,2026-02-01,project-22,vertex-ai,us-central1,prod,mlops,reliability,66.626,3.871,0.497,282.984,91.015,1
devops-ci-056-00213,2026-02-02,project-12,gke,us-east1,dev,finops,quality,22.498,9.932,0.481,192.802,76.001,0
devops-ci-056-00214,2026-02-03,project-19,vertex-ai,us-central1,staging,security,cost,50.899,5.15,0.367,72.118,53.194,0
devops-ci-056-00215,2026-02-04,project-09,vertex-ai,global,dev,mlops,cost,74.503,4.459,0.571,144.424,77.527,1
devops-ci-056-00216,2026-02-05,project-17,gke,global,prod,mlops,security,104.983,6.8,0.437,83.638,80.103,1
devops-ci-056-00217,2026-02-06,project-02,pubsub,global,prod,finops,security,90.555,15.973,0.669,81.789,100,1
devops-ci-056-00218,2026-02-07,project-03,pubsub,europe-west1,sandbox,data,security,37.377,7.681,0.604,153.16,74.48,1
devops-ci-056-00219,2026-02-08,project-11,gke,asia-south1,staging,backend,security,43.545,6.279,0.308,102.457,55.613,0
devops-ci-056-00220,2026-02-09,project-09,vertex-ai,us-east1,prod,data,security,77.995,9.99,0.478,199.169,96.384,1
