record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,budget_breach
finops-budget-029-00017,2026-01-17,project-13,gke,us-east1,prod,platform,latency,44.623,9.21,0.374,163.567,74.052,1
finops-budget-029-00018,2026-01-18,project-06,bigquery,asia-south1,sandbox,mlops,quality,67.995,11.151,0.594,60.015,79.359,1
finops-budget-029-00019,2026-01-19,project-19,cloud-run,us-east1,prod,platform,latency,64.997,6.38,0.439,91.321,66.318,0
finops-budget-029-00020,2026-01-20,project-07,cloud-run,global,sandbox,mlops,quality,32.062,11.368,0.337,65.465,59.089,0
finops-budget-029-00021,2026-01-21,project-02,gke,global,dev,data,quality,39.807,2.617,0.547,108.224,54.966,0
finops-budget-029-00022,2026-01-22,project-10,bigquery,global,staging,finops,cost,54.848,3.074,0.567,89.088,59.206,0
finops-budget-029-00023,2026-01-23,project-13,pubsub,us-east1,sandbox,data,reliability,16.391,14.451,0.332,74.757,61.978,0
finops-budget-029-00024,2026-01-24,project-13,gke,global,prod,data,latency,74.094,14.084,0.538,74.371,88.471,1
finops-budget-029-00025,2026-01-25,project-24,cloud-sql,europe-west1,prod,finops,security,56.638,7.793,0.502,176.56,81.325,1
finops-budget-029-00026,2026-01-26,project-16,vertex-ai,us-central1,dev,mlops,cost,70.042,8.343,0.628,154.582,88.505,1
finops-budget-029-00027,2026-01-27,project-06,cloud-run,us-central1,prod,backend,cost,72.043,5.912,0.404,93.406,66.771,1
finops-budget-029-00028,2026-01-28,project-17,compute,us-central1,prod,mlops,cost,67.442,7.265,0.669,45.295,70.577,1
finops-budget-029-00029,2026-01-29,project-07,vertex-ai,us-central1,dev,finops,cost,66.173,9.643,0.375,75.903,69.855,0
finops-budget-029-00030,2026-01-30,project-11,cloud-sql,europe-west1,prod,security,quality,100.561,6.591,0.381,102.834,78.907,1
finops-budget-029-00031,2026-01-31,project-09,vertex-ai,asia-south1,prod,backend,cost,30.229,12.17,0.471,147.584,76.984,1
finops-budget-029-00032,2026-02-01,project-24,cloud-sql,asia-south1,staging,mlops,latency,30.535,13.43,0.891,75.442,84.211,1
finops-budget-029-00033,2026-02-02,project-09,gke,global,staging,mlops,quality,67.799,9.16,0.72,154.468,92.83,1
finops-budget-029-00034,2026-02-03,project-15,cloud-run,asia-south1,staging,mlops,reliability,32.35,10.002,0.708,65.659,69.016,1
finops-budget-029-00035,2026-02-04,project-20,compute,europe-west1,prod,platform,reliability,65.278,7.039,0.679,101.082,77.778,1
finops-budget-029-00036,2026-02-05,project-13,pubsub,global,prod,finops,cost,57.248,6.016,0.56,103.796,68.811,1
finops-budget-029-00037,2026-02-06,project-20,cloud-run,global,prod,data,reliability,38.502,6.752,0.409,153.467,65.926,0
finops-budget-029-00038,2026-02-07,project-12,cloud-sql,us-east1,sandbox,finops,security,57.103,13.415,0.501,127.177,87.369,1
finops-budget-029-00039,2026-02-08,project-12,vertex-ai,global,prod,data,latency,66.707,6.699,0.374,0.0,52.068,0
finops-budget-029-00040,2026-02-09,project-15,vertex-ai,us-east1,staging,mlops,quality,44.679,5.402,0.708,133.827,72.539,1
finops-budget-029-00041,2026-02-10,project-22,compute,europe-west1,prod,mlops,security,39.343,8.504,0.684,92.653,71.065,1
finops-budget-029-00042,2026-02-11,project-22,cloud-sql,us-east1,dev,data,latency,74.105,4.531,0.829,79.506,77.119,1
finops-budget-029-00043,2026-02-12,project-04,compute,europe-west1,sandbox,security,reliability,49.549,9.872,0.445,214.754,87.27,1
finops-budget-029-00044,2026-02-13,project-12,cloud-run,us-east1,dev,backend,latency,55.918,12.735,0.926,163.583,100,1
finops-budget-029-00045,2026-02-14,project-20,pubsub,asia-south1,dev,mlops,cost,55.814,7.936,0.782,64.316,74.802,1
finops-budget-029-00046,2026-02-15,project-11,gke,europe-west1,prod,security,quality,84.392,4.52,0.786,91.988,81.009,1
finops-budget-029-00047,2026-02-16,project-03,compute,asia-south1,prod,mlops,cost,65.637,16.137,0.382,194.76,100,1
finops-budget-029-00048,2026-02-17,project-16,cloud-sql,asia-south1,prod,security,reliability,42.953,12.066,0.762,183.988,96.689,1
finops-budget-029-00049,2026-02-18,project-22,cloud-run,us-east1,staging,security,cost,40.02,13.627,0.557,171.096,90.25,1
finops-budget-029-00050,2026-02-19,project-10,cloud-sql,global,dev,platform,latency,47.161,8.081,0.319,102.638,61.495,0
finops-budget-029-00051,2026-02-20,project-13,vertex-ai,europe-west1,prod,mlops,cost,65.492,11.604,0.318,154.646,83.681,1
finops-budget-029-00052,2026-02-21,project-10,vertex-ai,us-east1,prod,finops,security,82.081,6.783,0.44,172.307,85.083,1
finops-budget-029-00053,2026-02-22,project-12,cloud-sql,global,prod,backend,quality,46.319,9.413,0.548,22.345,60.614,0
finops-budget-029-00054,2026-02-23,project-06,gke,asia-south1,prod,finops,reliability,55.348,7.166,0.638,209.838,89.024,1
finops-budget-029-00055,2026-02-24,project-14,bigquery,us-central1,prod,security,security,61.921,7.19,0.656,82.887,73.497,1
finops-budget-029-00056,2026-02-25,project-08,cloud-sql,global,sandbox,backend,latency,63.292,5.17,0.33,160.059,69.107,0
finops-budget-029-00057,2026-02-26,project-18,pubsub,europe-west1,dev,mlops,quality,46.484,5.391,0.474,106.506,60.971,1
finops-budget-029-00058,2026-02-27,project-10,cloud-run,global,prod,mlops,security,80.482,7.199,0.611,33.908,71.296,0
finops-budget-029-00059,2026-02-28,project-04,gke,us-east1,dev,finops,security,56.717,5.71,0.76,199.093,88.809,1
finops-budget-029-00060,2026-03-01,project-17,vertex-ai,global,dev,backend,cost,49.81,10.31,0.608,79.287,74.333,1
finops-budget-029-00061,2026-03-02,project-02,vertex-ai,us-east1,staging,finops,cost,41.285,7.888,0.582,92.268,66.681,0
finops-budget-029-00062,2026-03-03,project-16,pubsub,us-east1,dev,data,latency,41.315,7.653,0.431,149.12,69.149,1
finops-budget-029-00063,2026-03-04,project-06,cloud-sql,us-central1,prod,mlops,latency,48.228,6.459,0.683,120.715,73.46,1
finops-budget-029-00064,2026-03-05,project-21,cloud-sql,global,staging,finops,security,12.381,7.299,0.688,58.259,53.94,0
finops-budget-029-00065,2026-03-06,project-19,vertex-ai,us-central1,prod,security,cost,41.24,10.134,0.481,127.458,73.503,1
finops-budget-029-00066,2026-03-07,project-19,bigquery,us-central1,prod,security,quality,88.675,7.862,0.492,144.627,87.692,1
finops-budget-029-00067,2026-03-08,project-10,cloud-sql,global,staging,finops,reliability,32.343,6.424,0.627,228.497,81.577,1
finops-budget-029-00068,2026-03-09,project-02,compute,us-east1,dev,platform,cost,46.921,8.015,0.754,135.883,81.33,1
finops-budget-029-00069,2026-03-10,project-24,compute,us-east1,sandbox,data,quality,45.394,5.239,0.545,55.502,55.281,0
finops-budget-029-00070,2026-03-11,project-05,vertex-ai,us-central1,dev,backend,latency,33.75,8.215,0.0,144.137,52.001,0
finops-budget-029-00071,2026-03-12,project-14,gke,global,prod,backend,latency,51.927,36.566,0.494,27.597,100,1
finops-budget-029-00072,2026-03-13,project-16,compute,europe-west1,prod,data,security,65.467,6.382,0.59,192.958,86.594,1
finops-budget-029-00073,2026-03-14,project-20,bigquery,asia-south1,prod,security,quality,33.534,4.25,0.439,150.73,59.0,0
finops-budget-029-00074,2026-03-15,project-13,compute,global,prod,security,cost,65.645,4.266,0.419,148.94,69.315,1
finops-budget-029-00075,2026-03-16,project-20,compute,global,dev,data,cost,34.047,10.43,0.175,114.304,59.047,0
finops-budget-029-00076,2026-03-17,project-02,bigquery,us-central1,prod,mlops,reliability,76.566,13.736,0.575,133.645,98.464,1
finops-budget-029-00077,2026-03-18,project-19,bigquery,global,sandbox,mlops,cost,43.97,4.555,0.525,58.293,52.894,0
finops-budget-029-00078,2026-03-19,project-12,compute,us-central1,prod,mlops,reliability,63.421,7.752,0.734,135.116,85.68,1
finops-budget-029-00079,2026-03-20,project-14,gke,us-central1,dev,backend,quality,15.223,9.36,0.601,156.15,70.975,0
finops-budget-029-00080,2026-03-21,project-24,cloud-run,asia-south1,staging,backend,quality,59.675,8.501,0.633,234.218,97.034,1
finops-budget-029-00081,2026-03-22,project-23,compute,us-east1,prod,mlops,cost,66.101,12.611,0.635,191.781,100,1
finops-budget-029-00082,2026-03-23,project-23,pubsub,asia-south1,staging,finops,cost,47.16,13.114,0.714,99.674,86.631,1
finops-budget-029-00083,2026-03-24,project-18,cloud-run,asia-south1,prod,data,latency,72.418,14.734,0.736,120.336,100,1
finops-budget-029-00084,2026-03-25,project-16,bigquery,global,prod,platform,reliability,83.152,9.895,0.298,71.146,72.997,0
finops-budget-029-00085,2026-03-26,project-03,compute,us-central1,prod,data,reliability,63.895,6.973,0.382,169.913,76.783,1
finops-budget-029-00086,2026-03-27,project-21,gke,europe-west1,sandbox,backend,security,52.667,28.415,0.523,108.733,100,1
finops-budget-029-00087,2026-03-28,project-12,pubsub,us-east1,staging,platform,cost,51.393,27.101,0.821,171.032,100,1
finops-budget-029-00088,2026-03-29,project-19,bigquery,europe-west1,sandbox,security,latency,39.087,8.607,0.472,164.172,74.225,1
finops-budget-029-00089,2026-03-30,project-02,cloud-run,us-central1,prod,platform,quality,84.664,5.719,0.535,26.048,65.5,1
finops-budget-029-00090,2026-03-31,project-16,cloud-run,us-east1,prod,data,quality,54.894,5.746,0.624,214.201,85.698,1
finops-budget-029-00091,2026-04-01,project-13,compute,asia-south1,sandbox,finops,quality,27.224,9.773,0.516,145.741,71.646,1
finops-budget-029-00092,2026-04-02,project-15,bigquery,europe-west1,staging,backend,quality,40.557,11.679,0.339,108.585,69.146,0
finops-budget-029-00093,2026-04-03,project-04,bigquery,global,prod,platform,reliability,39.026,5.656,0.695,201.922,80.628,1
finops-budget-029-00094,2026-04-04,project-10,pubsub,us-east1,staging,data,reliability,39.127,21.769,0.549,177.846,100,1
finops-budget-029-00095,2026-04-05,project-08,pubsub,us-central1,sandbox,security,latency,31.358,8.709,0.292,161.858,65.121,1
finops-budget-029-00096,2026-04-06,project-22,cloud-run,us-east1,sandbox,data,quality,39.557,10.388,0.211,158.313,68.556,0
finops-budget-029-00097,2026-04-07,project-05,pubsub,global,dev,platform,security,40.31,6.798,0.031,136.602,50.977,0
finops-budget-029-00098,2026-04-08,project-04,cloud-run,asia-south1,sandbox,mlops,cost,32.327,16.793,0.7,91.808,88.387,1
finops-budget-029-00099,2026-04-09,project-19,cloud-run,us-central1,prod,finops,cost,64.947,11.199,0.399,101.592,77.643,1
finops-budget-029-00100,2026-04-10,project-01,cloud-sql,us-east1,dev,finops,cost,33.667,5.672,0.533,130.761,62.742,1
finops-budget-029-00101,2026-04-11,project-21,gke,us-east1,sandbox,platform,quality,67.799,6.507,0.715,52.788,71.636,1
finops-budget-029-00102,2026-04-12,project-14,pubsub,us-east1,prod,mlops,cost,53.212,5.924,0.39,50.35,53.44,0
finops-budget-029-00103,2026-04-13,project-12,cloud-run,asia-south1,sandbox,backend,latency,44.545,8.891,0.728,119.015,79.173,1
finops-budget-029-00104,2026-04-14,project-06,vertex-ai,europe-west1,dev,mlops,reliability,24.021,5.931,0.45,217.192,69.67,1
finops-budget-029-00105,2026-04-15,project-18,cloud-sql,europe-west1,sandbox,backend,reliability,21.179,5.796,0.695,164.78,69.292,1
finops-budget-029-00106,2026-04-16,project-11,bigquery,us-central1,staging,mlops,cost,43.941,7.821,0.626,109.343,71.484,1
finops-budget-029-00107,2026-04-17,project-01,bigquery,asia-south1,prod,finops,cost,53.121,6.189,0.413,111.813,63.794,1
finops-budget-029-00108,2026-04-18,project-14,cloud-sql,asia-south1,prod,backend,cost,61.312,16.824,0.709,92.747,99.056,1
finops-budget-029-00109,2026-04-19,project-21,cloud-sql,asia-south1,staging,security,quality,42.089,3.666,0.412,244.989,73.433,1
finops-budget-029-00110,2026-04-20,project-13,cloud-run,global,staging,platform,quality,48.518,22.865,0.75,77.187,100,1
finops-budget-029-00111,2026-04-21,project-12,vertex-ai,asia-south1,sandbox,mlops,cost,41.535,14.894,0.593,161.305,93.569,1
finops-budget-029-00112,2026-04-22,project-11,vertex-ai,global,dev,backend,security,32.842,5.651,0.339,82.154,48.526,0
finops-budget-029-00113,2026-04-23,project-10,bigquery,us-central1,dev,mlops,reliability,52.887,7.488,0.418,119.151,67.989,0
finops-budget-029-00114,2026-04-24,project-24,bigquery,us-central1,prod,finops,latency,65.908,7.736,0.474,158.038,80.756,1
finops-budget-029-00115,2026-04-25,project-12,cloud-sql,asia-south1,prod,mlops,latency,89.866,10.742,0.418,109.889,87.173,1
finops-budget-029-00116,2026-04-26,project-06,gke,europe-west1,dev,backend,reliability,39.177,7.131,0.864,63.266,69.817,1
finops-budget-029-00117,2026-04-27,project-04,cloud-run,us-east1,prod,backend,cost,46.522,3.227,0.598,75.731,55.786,0
finops-budget-029-00118,2026-04-28,project-23,cloud-run,us-east1,dev,backend,cost,39.932,9.704,0.569,38.865,62.202,0
finops-budget-029-00119,2026-04-29,project-02,cloud-run,us-east1,staging,data,security,14.787,6.208,0.494,168.443,61.515,1
finops-budget-029-00120,2026-04-30,project-14,bigquery,global,staging,security,quality,57.006,5.002,0.541,129.047,69.378,1
finops-budget-029-00121,2026-05-01,project-04,cloud-run,global,dev,platform,quality,63.867,12.631,0.482,124.438,86.843,1
finops-budget-029-00122,2026-05-02,project-02,compute,us-east1,dev,platform,cost,56.571,21.546,0.582,169.938,100,1
finops-budget-029-00123,2026-05-03,project-09,bigquery,global,dev,data,quality,57.125,13.341,0.803,124.432,97.374,1
finops-budget-029-00124,2026-05-04,project-16,vertex-ai,europe-west1,prod,backend,cost,38.834,31.444,0.472,9.706,100,1
finops-budget-029-00125,2026-05-05,project-11,compute,europe-west1,sandbox,finops,quality,53.957,17.622,0.845,160.358,100,1
finops-budget-029-00126,2026-05-06,project-03,cloud-sql,us-east1,prod,data,cost,54.838,10.471,0.366,116.078,73.364,1
finops-budget-029-00127,2026-05-07,project-21,gke,global,sandbox,platform,reliability,63.18,6.069,0.543,199.514,84.375,1
finops-budget-029-00128,2026-05-08,project-14,pubsub,europe-west1,prod,mlops,quality,56.027,9.296,0.254,44.261,56.645,0
finops-budget-029-00129,2026-05-09,project-12,compute,us-east1,staging,data,reliability,65.789,8.176,0.55,178.56,87.393,1
finops-budget-029-00130,2026-05-10,project-10,bigquery,us-central1,prod,mlops,reliability,67.068,10.274,0.502,97.018,79.165,1
finops-budget-029-00131,2026-05-11,project-21,bigquery,global,prod,security,cost,44.052,14.467,0.657,151.718,94.295,1
finops-budget-029-00132,2026-05-12,project-20,cloud-sql,us-central1,staging,security,reliability,39.748,13.641,0.665,90.889,82.27,1
finops-budget-029-00133,2026-05-13,project-13,compute,us-central1,dev,mlops,reliability,43.328,12.469,0.569,137.515,84.228,1
finops-budget-029-00134,2026-05-14,project-08,cloud-run,us-central1,prod,mlops,latency,45.877,9.415,0.263,128.239,65.932,0
finops-budget-029-00135,2026-05-15,project-12,cloud-sql,us-east1,dev,data,quality,46.461,9.246,0.821,91.813,79.96,1
finops-budget-029-00136,2026-05-16,project-08,bigquery,europe-west1,prod,data,reliability,75.522,17.005,0.423,196.083,100,1
finops-budget-029-00137,2026-05-17,project-05,cloud-sql,asia-south1,prod,data,latency,65.174,9.418,0.364,161.411,81.065,1
finops-budget-029-00138,2026-05-18,project-08,pubsub,global,staging,mlops,quality,45.818,14.294,0.509,152.88,89.499,1
finops-budget-029-00139,2026-05-19,project-20,bigquery,asia-south1,prod,data,cost,69.315,9.029,0.431,152.238,82.614,1
finops-budget-029-00140,2026-05-20,project-09,cloud-sql,us-central1,prod,backend,cost,71.418,9.077,0.452,171.926,87.069,1
finops-budget-029-00141,2026-05-21,project-04,gke,us-central1,sandbox,backend,cost,33.38,15.004,0.853,172.223,100,1
finops-budget-029-00142,2026-05-22,project-16,cloud-sql,us-central1,sandbox,mlops,cost,79.529,8.124,0.677,80.526,82.23,1
finops-budget-029-00143,2026-05-23,project-13,bigquery,asia-south1,dev,finops,cost,40.859,8.722,0.785,151.55,84.228,1
finops-budget-029-00144,2026-05-24,project-23,bigquery,us-central1,prod,data,quality,60.578,17.099,0.302,235.675,100,1
finops-budget-029-00145,2026-05-25,project-18,pubsub,us-central1,dev,security,latency,36.498,5.361,0.723,208.664,81.018,1
finops-budget-029-00146,2026-05-26,project-09,vertex-ai,europe-west1,dev,security,reliability,43.526,6.995,0.286,154.777,64.137,1
finops-budget-029-00147,2026-05-27,project-10,pubsub,europe-west1,sandbox,platform,reliability,47.009,13.468,0.366,34.035,65.652,0
finops-budget-029-00148,2026-05-28,project-15,gke,global,prod,security,reliability,53.453,11.209,0.342,101.2,71.591,0
finops-budget-029-00149,2026-05-29,project-04,cloud-run,europe-west1,prod,finops,reliability,123.998,6.586,0.539,57.262,85.982,1
finops-budget-029-00150,2026-05-30,project-01,cloud-run,europe-west1,prod,backend,reliability,80.703,6.465,0.657,203.781,96.044,1
finops-budget-029-00151,2026-05-31,project-02,compute,asia-south1,dev,data,latency,66.694,5.051,0.557,128.589,73.376,1
finops-budget-029-00152,2026-06-01,project-15,vertex-ai,global,prod,platform,security,77.046,12.922,0.563,95.55,90.757,1
finops-budget-029-00153,2026-06-02,project-05,cloud-run,asia-south1,prod,data,cost,105.286,10.458,0.579,113.404,98.055,1
finops-budget-029-00154,2026-06-03,project-13,compute,global,sandbox,data,latency,58.856,21.228,0.618,187.947,100,1
finops-budget-029-00155,2026-06-04,project-21,gke,asia-south1,staging,finops,quality,29.097,11.776,0.731,142.09,83.968,1
finops-budget-029-00156,2026-06-05,project-04,pubsub,us-central1,dev,mlops,reliability,47.201,7.508,0.507,48.009,58.785,0
finops-budget-029-00157,2026-06-06,project-12,compute,us-central1,prod,mlops,security,70.631,8.454,0.408,118.891,76.065,1
finops-budget-029-00158,2026-06-07,project-19,compute,europe-west1,dev,platform,security,54.743,5.273,0.465,173.308,73.013,0
finops-budget-029-00159,2026-06-08,project-01,cloud-run,global,prod,mlops,quality,55.352,9.406,0.593,48.715,69.18,1
finops-budget-029-00160,2026-06-09,project-19,compute,us-central1,dev,security,latency,37.36,13.59,0.526,163.803,87.084,1
finops-budget-029-00161,2026-06-10,project-21,gke,europe-west1,prod,platform,cost,54.461,8.467,0.544,72.44,68.422,1
finops-budget-029-00162,2026-06-11,project-24,cloud-sql,us-central1,dev,platform,cost,23.162,5.764,0.474,57.072,46.469,0
finops-budget-029-00163,2026-06-12,project-08,compute,us-central1,sandbox,platform,quality,30.071,8.089,0.324,128.555,59.487,0
finops-budget-029-00164,2026-06-13,project-15,gke,europe-west1,prod,backend,security,72.534,7.799,0.508,123.729,79.408,1
finops-budget-029-00165,2026-06-14,project-12,cloud-run,europe-west1,prod,security,security,32.802,4.855,0.365,90.315,48.755,0
finops-budget-029-00166,2026-06-15,project-01,bigquery,us-central1,sandbox,backend,reliability,57.242,5.672,0.404,93.54,61.051,0
finops-budget-029-00167,2026-06-16,project-03,gke,us-east1,dev,security,quality,51.788,14.852,0.441,64.387,77.605,0
finops-budget-029-00168,2026-06-17,project-07,bigquery,asia-south1,staging,mlops,cost,38.345,5.401,0.623,164.198,71.774,0
finops-budget-029-00169,2026-06-18,project-03,pubsub,us-central1,sandbox,backend,security,19.657,14.622,0.715,146.899,87.446,1
finops-budget-029-00170,2026-06-19,project-10,gke,europe-west1,prod,platform,latency,58.636,9.305,0.72,0.0,67.434,1
finops-budget-029-00171,2026-06-20,project-20,bigquery,us-east1,dev,data,cost,75.574,10.892,0.416,99.41,80.923,1
finops-budget-029-00172,2026-06-21,project-14,gke,us-east1,dev,finops,latency,44.489,7.24,0.599,105.381,68.798,0
finops-budget-029-00173,2026-06-22,project-17,gke,asia-south1,staging,mlops,latency,50.121,11.839,0.252,140.878,74.531,1
finops-budget-029-00174,2026-06-23,project-04,cloud-sql,europe-west1,prod,finops,latency,69.233,15.596,0.588,67.289,91.015,1
finops-budget-029-00175,2026-06-24,project-15,vertex-ai,europe-west1,prod,backend,reliability,70.332,5.644,0.339,131.835,68.876,1
finops-budget-029-00176,2026-06-25,project-21,vertex-ai,us-east1,sandbox,mlops,security,26.175,7.862,0.531,130.239,65.084,1
finops-budget-029-00177,2026-06-26,project-06,cloud-run,us-central1,dev,platform,security,73.428,3.302,0.439,183.04,75.463,1
finops-budget-029-00178,2026-06-27,project-08,cloud-sql,europe-west1,prod,data,latency,70.44,10.377,0.566,96.977,82.819,1
finops-budget-029-00179,2026-06-28,project-09,cloud-sql,europe-west1,staging,finops,cost,5.436,4.29,0.466,147.66,49.756,0
finops-budget-029-00180,2026-06-29,project-10,cloud-sql,us-central1,prod,data,latency,68.126,10.747,0.665,105.087,87.521,1
finops-budget-029-00181,2026-01-01,project-11,cloud-sql,europe-west1,prod,mlops,security,49.417,8.804,0.331,150.46,71.366,1
finops-budget-029-00182,2026-01-02,project-22,gke,global,sandbox,security,security,55.041,16.917,0.626,127.533,99.246,1
finops-budget-029-00183,2026-01-03,project-09,bigquery,asia-south1,sandbox,backend,latency,42.835,8.905,0.737,139.303,81.881,1
finops-budget-029-00184,2026-01-04,project-10,cloud-run,us-east1,staging,backend,quality,65.594,8.302,0.44,103.783,72.864,0
finops-budget-029-00185,2026-01-05,project-09,compute,global,prod,mlops,quality,53.5,9.2,1.026,151.307,98.167,1
finops-budget-029-00186,2026-01-06,project-22,bigquery,asia-south1,staging,backend,reliability,23.898,6.743,0.455,110.277,56.105,0
finops-budget-029-00187,2026-01-07,project-04,cloud-sql,us-east1,staging,finops,latency,30.925,6.143,0.509,175.775,68.606,1
finops-budget-029-00188,2026-01-08,project-24,bigquery,us-east1,sandbox,finops,latency,45.304,6.145,0.475,177.461,72.699,1
finops-budget-029-00189,2026-01-09,project-24,pubsub,us-central1,dev,platform,reliability,33.752,6.824,0.458,70.398,54.032,0
finops-budget-029-00190,2026-01-10,project-24,bigquery,asia-south1,sandbox,security,quality,64.243,13.894,0.321,87.811,78.945,1
finops-budget-029-00191,2026-01-11,project-09,pubsub,us-east1,dev,mlops,cost,54.777,19.367,0.417,180.068,100,1
finops-budget-029-00192,2026-01-12,project-01,compute,asia-south1,prod,security,cost,34.471,7.87,0.609,76.566,62.909,1
finops-budget-029-00193,2026-01-13,project-24,gke,global,sandbox,finops,latency,37.616,4.362,0.639,228.152,78.981,1
finops-budget-029-00194,2026-01-14,project-18,vertex-ai,us-central1,prod,data,cost,85.125,7.78,0.283,89.588,70.917,0
finops-budget-029-00195,2026-01-15,project-12,vertex-ai,us-central1,dev,data,reliability,8.335,8.324,0.538,137.857,61.274,0
finops-budget-029-00196,2026-01-16,project-06,compute,us-central1,prod,finops,cost,62.143,9.437,0.673,159.852,90.636,1
finops-budget-029-00197,2026-01-17,project-14,compute,europe-west1,prod,platform,cost,72.296,6.557,0.424,212.254,86.397,1
finops-budget-029-00198,2026-01-18,project-02,vertex-ai,global,prod,platform,reliability,46.115,5.109,0.599,58.257,57.522,0
finops-budget-029-00199,2026-01-19,project-02,gke,europe-west1,prod,platform,quality,76.028,13.793,0.523,75.096,88.05,1
finops-budget-029-00200,2026-01-20,project-08,vertex-ai,europe-west1,dev,security,quality,57.417,6.146,0.519,37.76,58.108,0
finops-budget-029-00201,2026-01-21,project-09,compute,europe-west1,staging,mlops,latency,42.431,4.539,0.438,164.32,64.735,0
finops-budget-029-00202,2026-01-22,project-19,cloud-sql,europe-west1,staging,finops,quality,74.474,10.029,0.688,32.599,78.301,1
finops-budget-029-00203,2026-01-23,project-24,cloud-sql,us-central1,prod,platform,quality,45.779,7.095,0.599,53.339,61.321,0
finops-budget-029-00204,2026-01-24,project-08,cloud-run,us-east1,prod,security,security,38.57,3.558,0.54,75.506,51.713,0
finops-budget-029-00205,2026-01-25,project-16,gke,global,prod,platform,reliability,54.964,13.481,0.544,76.035,80.822,1
finops-budget-029-00206,2026-01-26,project-24,cloud-run,us-east1,dev,platform,cost,67.571,7.556,0.284,41.898,57.331,1
finops-budget-029-00207,2026-01-27,project-14,cloud-sql,us-east1,prod,security,cost,54.334,25.71,0.822,132.114,100,1
finops-budget-029-00208,2026-01-28,project-15,cloud-sql,global,dev,finops,security,33.206,22.615,0.59,241.065,100,1
finops-budget-029-00209,2026-01-29,project-09,compute,global,staging,security,latency,28.377,6.927,0.528,83.272,56.719,0
finops-budget-029-00210,2026-01-30,project-02,pubsub,europe-west1,staging,mlops,quality,53.212,7.33,0.284,233.468,79.715,1
finops-budget-029-00211,2026-01-31,project-16,compute,europe-west1,prod,finops,cost,68.856,5.747,0.895,93.992,82.541,1
finops-budget-029-00212,2026-02-01,project-10,bigquery,asia-south1,dev,finops,quality,34.875,10.216,0.596,63.479,66.161,0
finops-budget-029-00213,2026-02-02,project-14,pubsub,us-central1,prod,finops,quality,63.32,10.257,0.386,119.538,77.038,0
finops-budget-029-00214,2026-02-03,project-01,compute,global,sandbox,mlops,cost,35.481,6.897,0.378,164.82,65.778,1
finops-budget-029-00215,2026-02-04,project-10,compute,global,sandbox,finops,latency,51.759,5.804,0.505,139.429,69.667,0
finops-budget-029-00216,2026-02-05,project-14,gke,us-central1,prod,backend,quality,60.465,14.374,0.637,32.403,81.723,1
finops-budget-029-00217,2026-02-06,project-13,bigquery,asia-south1,dev,mlops,quality,79.226,9.545,0.454,81.279,77.744,1
finops-budget-029-00218,2026-02-07,project-23,compute,asia-south1,dev,mlops,reliability,38.649,19.419,0.824,181.717,100,1
finops-budget-029-00219,2026-02-08,project-12,cloud-sql,us-east1,dev,backend,cost,37.221,5.852,0.714,162.58,75.382,1
finops-budget-029-00220,2026-02-09,project-02,cloud-run,us-east1,dev,platform,quality,86.617,6.945,0.707,139.301,91.581,1
