record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,quality_issue
data-quality-098-00063,2026-03-04,project-20,vertex-ai,europe-west1,dev,backend,cost,24.012,6.807,0.217,62.958,41.064,0
data-quality-098-00064,2026-03-05,project-02,cloud-run,global,prod,mlops,cost,53.342,17.443,0.48,157.343,99.116,1
data-quality-098-00065,2026-03-06,project-06,pubsub,europe-west1,dev,mlops,reliability,46.287,13.993,0.745,30.892,79.431,1
data-quality-098-00066,2026-03-07,project-22,gke,us-east1,prod,security,latency,56.304,10.346,0.572,49.091,71.026,1
data-quality-098-00067,2026-03-08,project-01,bigquery,global,dev,security,reliability,38.662,5.918,0.553,256.94,84.166,1
data-quality-098-00068,2026-03-09,project-16,compute,europe-west1,staging,backend,quality,1.343,9.249,0.689,67.951,56.076,0
data-quality-098-00069,2026-03-10,project-18,vertex-ai,europe-west1,prod,security,latency,57.19,5.121,0.43,131.509,66.194,0
data-quality-098-00070,2026-03-11,project-06,bigquery,asia-south1,prod,security,quality,56.861,9.099,0.622,202.931,92.496,1
data-quality-098-00071,2026-03-12,project-09,cloud-sql,europe-west1,sandbox,finops,cost,65.442,10.084,0.752,104.393,87.978,1
data-quality-098-00072,2026-03-13,project-20,vertex-ai,asia-south1,staging,security,cost,59.51,21.989,0.663,170.692,100,1
data-quality-098-00073,2026-03-14,project-09,compute,asia-south1,staging,finops,quality,53.61,6.846,0.409,144.983,70.196,1
data-quality-098-00074,2026-03-15,project-22,compute,asia-south1,prod,finops,reliability,55.752,14.394,0.508,114.569,87.587,1
data-quality-098-00075,2026-03-16,project-11,compute,us-central1,sandbox,backend,security,52.985,12.655,0.565,149.939,89.714,1
data-quality-098-00076,2026-03-17,project-06,pubsub,asia-south1,prod,backend,cost,64.626,7.202,0.594,102.146,75.11,1
data-quality-098-00077,2026-03-18,project-16,bigquery,global,sandbox,mlops,security,40.776,4.409,0.395,24.904,42.016,0
data-quality-098-00078,2026-03-19,project-15,cloud-run,asia-south1,sandbox,backend,reliability,45.437,9.732,0.37,3.543,52.078,0
data-quality-098-00079,2026-03-20,project-01,vertex-ai,global,prod,security,quality,62.792,21.613,0.548,204.382,100,1
data-quality-098-00080,2026-03-21,project-16,cloud-run,europe-west1,prod,finops,latency,62.143,6.947,0.272,109.453,63.442,0
data-quality-098-00081,2026-03-22,project-16,bigquery,europe-west1,prod,mlops,reliability,110.471,6.056,0.291,128.982,81.79,1
data-quality-098-00082,2026-03-23,project-24,pubsub,europe-west1,prod,finops,latency,40.114,9.962,0.766,51.087,71.545,1
data-quality-098-00083,2026-03-24,project-19,gke,global,sandbox,data,latency,59.862,6.375,0.247,108.211,60.252,0
data-quality-098-00084,2026-03-25,project-14,cloud-run,us-central1,prod,platform,quality,69.772,13.239,0.508,17.218,75.602,1
data-quality-098-00085,2026-03-26,project-22,gke,global,staging,platform,security,40.489,27.619,0.67,18.304,100,1
data-quality-098-00086,2026-03-27,project-18,cloud-sql,europe-west1,prod,backend,quality,23.881,12.083,0.57,156.344,79.302,1
data-quality-098-00087,2026-03-28,project-09,compute,global,dev,backend,cost,34.919,10.588,0.581,73.895,68.038,1
data-quality-098-00088,2026-03-29,project-17,cloud-run,europe-west1,staging,data,reliability,24.747,10.354,0.35,30.541,49.525,0
data-quality-098-00089,2026-03-30,project-06,gke,us-east1,prod,data,security,60.115,12.831,0.624,189.831,100,1
data-quality-098-00090,2026-03-31,project-20,cloud-sql,asia-south1,staging,mlops,reliability,59.415,4.944,0.199,29.872,43.653,0
data-quality-098-00091,2026-04-01,project-22,vertex-ai,us-east1,staging,security,reliability,32.772,15.221,0.611,159.357,91.61,1
data-quality-098-00092,2026-04-02,project-09,vertex-ai,europe-west1,prod,finops,reliability,100.555,7.856,0.496,132.396,90.193,1
data-quality-098-00093,2026-04-03,project-17,gke,us-east1,dev,backend,security,42.823,9.345,0.512,139.758,75.094,1
data-quality-098-00094,2026-04-04,project-08,vertex-ai,us-central1,prod,backend,security,71.891,4.671,0.495,89.214,66.396,1
data-quality-098-00095,2026-04-05,project-02,gke,europe-west1,prod,security,reliability,83.061,13.213,0.336,36.106,76.927,1
data-quality-098-00096,2026-04-06,project-07,cloud-run,asia-south1,prod,finops,quality,85.638,6.971,0.728,86.641,84.354,1
data-quality-098-00097,2026-04-07,project-06,cloud-sql,us-east1,sandbox,backend,cost,46.455,7.813,0.528,100.85,67.677,0
data-quality-098-00098,2026-04-08,project-21,cloud-sql,us-east1,sandbox,finops,security,44.676,12.65,0.412,105.0,74.886,0
data-quality-098-00099,2026-04-09,project-10,pubsub,europe-west1,prod,backend,cost,83.118,8.098,0.769,164.614,98.908,1
data-quality-098-00100,2026-04-10,project-11,compute,global,dev,platform,latency,64.02,16.979,0.674,201.168,100,1
data-quality-098-00101,2026-04-11,project-21,cloud-run,us-east1,dev,mlops,quality,62.066,3.703,0.545,82.128,61.415,0
data-quality-098-00102,2026-04-12,project-18,cloud-run,global,prod,platform,cost,52.14,11.186,0.326,111.294,71.99,1
data-quality-098-00103,2026-04-13,project-06,gke,asia-south1,dev,security,reliability,29.06,6.815,0.302,232.402,70.535,0
data-quality-098-00104,2026-04-14,project-07,cloud-run,europe-west1,sandbox,security,security,60.772,11.464,0.514,138.41,86.194,1
data-quality-098-00105,2026-04-15,project-18,pubsub,asia-south1,dev,data,quality,68.111,6.492,0.517,134.028,76.628,1
data-quality-098-00106,2026-04-16,project-13,bigquery,us-central1,dev,data,quality,57.281,12.816,0.318,54.86,69.083,0
data-quality-098-00107,2026-04-17,project-06,bigquery,global,sandbox,platform,security,26.399,9.402,0.554,111.689,66.856,0
data-quality-098-00108,2026-04-18,project-11,cloud-sql,us-central1,staging,data,reliability,54.903,5.83,0.434,152.765,70.288,1
data-quality-098-00109,2026-04-19,project-11,gke,global,staging,data,reliability,14.347,7.786,0.653,114.607,62.757,0
data-quality-098-00110,2026-04-20,project-09,pubsub,us-east1,staging,data,reliability,28.026,7.045,0.539,196.3,73.74,1
data-quality-098-00111,2026-04-21,project-23,cloud-sql,us-central1,dev,backend,quality,39.412,9.672,0.645,22.443,62.21,1
data-quality-098-00112,2026-04-22,project-18,pubsub,europe-west1,prod,platform,latency,73.696,8.123,0.412,32.386,63.89,0
data-quality-098-00113,2026-04-23,project-09,vertex-ai,global,prod,backend,reliability,102.605,5.545,0.218,34.771,61.551,0
data-quality-098-00114,2026-04-24,project-03,cloud-sql,europe-west1,prod,platform,quality,81.897,8.806,0.405,173.385,88.672,1
data-quality-098-00115,2026-04-25,project-22,gke,asia-south1,staging,finops,security,35.769,4.539,0.83,176.243,77.862,1
data-quality-098-00116,2026-04-26,project-06,vertex-ai,asia-south1,staging,platform,latency,44.174,10.263,0.396,120.073,70.779,1
data-quality-098-00117,2026-04-27,project-02,compute,europe-west1,dev,finops,security,20.823,10.28,0.417,197.652,74.694,1
data-quality-098-00118,2026-04-28,project-23,pubsub,us-east1,dev,mlops,reliability,69.605,6.805,0.676,135.324,83.635,1
data-quality-098-00119,2026-04-29,project-02,cloud-run,asia-south1,dev,security,latency,12.816,7.682,0.838,47.694,58.696,0
data-quality-098-00120,2026-04-30,project-04,bigquery,us-east1,prod,data,security,48.105,8.947,0.371,145.443,71.909,1
data-quality-098-00121,2026-05-01,project-16,gke,europe-west1,prod,security,cost,78.436,12.529,0.428,96.109,85.683,1
data-quality-098-00122,2026-05-02,project-02,gke,us-central1,prod,finops,latency,40.715,11.244,0.708,79.184,76.814,1
data-quality-098-00123,2026-05-03,project-03,cloud-run,europe-west1,staging,security,cost,21.871,11.481,0.633,120.103,74.114,0
data-quality-098-00124,2026-05-04,project-19,compute,europe-west1,dev,data,latency,20.47,7.075,0.758,147.004,71.641,0
data-quality-098-00125,2026-05-05,project-13,pubsub,asia-south1,prod,mlops,cost,72.743,10.263,0.152,141.683,75.389,1
data-quality-098-00126,2026-05-06,project-15,cloud-run,global,prod,mlops,security,21.201,10.291,0.212,152.742,61.128,0
data-quality-098-00127,2026-05-07,project-21,cloud-run,europe-west1,dev,finops,cost,65.086,17.79,0.555,142.481,100,1
data-quality-098-00128,2026-05-08,project-07,bigquery,us-central1,prod,backend,quality,99.714,14.518,0.315,128.499,98.54,1
data-quality-098-00129,2026-05-09,project-13,pubsub,europe-west1,dev,mlops,cost,62.057,11.026,0.394,132.33,80.535,1
data-quality-098-00130,2026-05-10,project-07,bigquery,europe-west1,prod,backend,quality,56.93,14.736,0.487,172.997,96.583,1
data-quality-098-00131,2026-05-11,project-14,compute,us-east1,dev,backend,latency,63.984,9.746,0.32,108.681,72.184,1
data-quality-098-00132,2026-05-12,project-16,gke,us-east1,prod,finops,quality,44.12,9.78,0.438,178.849,79.674,1
data-quality-098-00133,2026-05-13,project-07,cloud-run,europe-west1,dev,finops,quality,79.346,9.387,0.472,6.64,67.162,0
data-quality-098-00134,2026-05-14,project-14,compute,us-east1,dev,platform,quality,45.869,27.128,0.245,206.335,100,1
data-quality-098-00135,2026-05-15,project-11,bigquery,europe-west1,sandbox,mlops,latency,48.512,13.77,0.38,156.441,85.224,1
data-quality-098-00136,2026-05-16,project-04,pubsub,global,prod,platform,security,58.224,6.547,0.34,131.594,66.746,1
data-quality-098-00137,2026-05-17,project-22,compute,global,prod,backend,latency,78.17,7.524,0.624,158.409,89.857,1
data-quality-098-00138,2026-05-18,project-07,gke,global,prod,security,cost,64.478,6.562,0.215,96.691,59.504,0
data-quality-098-00139,2026-05-19,project-24,pubsub,europe-west1,prod,mlops,cost,63.717,9.11,0.696,151.063,89.948,1
data-quality-098-00140,2026-05-20,project-10,vertex-ai,europe-west1,dev,data,reliability,71.004,7.166,0.573,135.284,81.356,1
data-quality-098-00141,2026-05-21,project-07,vertex-ai,us-east1,dev,platform,quality,24.033,6.416,0.693,31.095,52.172,0
data-quality-098-00142,2026-05-22,project-14,pubsub,us-east1,sandbox,mlops,security,43.784,7.538,0.489,148.597,71.698,1
data-quality-098-00143,2026-05-23,project-03,cloud-run,asia-south1,dev,backend,cost,32.412,11.551,0.285,153.405,70.643,1
data-quality-098-00144,2026-05-24,project-12,cloud-run,us-central1,prod,security,quality,68.705,7.88,0.689,147.483,88.056,1
data-quality-098-00145,2026-05-25,project-10,cloud-run,europe-west1,sandbox,platform,quality,25.474,12.611,0.363,183.468,77.802,1
data-quality-098-00146,2026-05-26,project-21,gke,us-central1,prod,backend,cost,59.153,5.707,0.528,179.405,78.663,1
data-quality-098-00147,2026-05-27,project-15,vertex-ai,us-east1,prod,security,cost,44.823,14.084,0.569,63.403,77.712,1
data-quality-098-00148,2026-05-28,project-08,bigquery,asia-south1,sandbox,backend,security,57.152,11.192,0.5,106.962,79.216,1
data-quality-098-00149,2026-05-29,project-02,pubsub,us-central1,staging,mlops,security,41.084,12.258,0.845,131.17,91.685,1
data-quality-098-00150,2026-05-30,project-20,gke,us-east1,dev,platform,cost,40.669,3.706,0.527,98.551,55.699,0
data-quality-098-00151,2026-05-31,project-21,vertex-ai,europe-west1,dev,security,security,58.687,6.525,0.399,224.304,82.441,1
data-quality-098-00152,2026-06-01,project-22,gke,asia-south1,prod,mlops,cost,92.401,17.415,0.448,132.841,100,1
data-quality-098-00153,2026-06-02,project-21,bigquery,global,dev,data,quality,70.914,13.744,0.862,142.345,100,1
data-quality-098-00154,2026-06-03,project-10,pubsub,us-central1,prod,finops,cost,59.061,14.893,0.666,172.583,100,1
data-quality-098-00155,2026-06-04,project-19,cloud-sql,global,sandbox,platform,reliability,60.215,4.068,0.779,92.379,71.304,1
data-quality-098-00156,2026-06-05,project-19,vertex-ai,us-east1,sandbox,security,security,57.532,8.784,0.512,45.958,65.254,0
data-quality-098-00157,2026-06-06,project-22,gke,europe-west1,dev,security,reliability,49.417,6.202,0.497,203.156,78.789,1
data-quality-098-00158,2026-06-07,project-15,cloud-sql,us-central1,prod,platform,security,76.127,17.171,0.645,95.973,100,1
data-quality-098-00159,2026-06-08,project-10,cloud-sql,europe-west1,staging,finops,cost,57.628,10.717,0.606,194.197,94.707,1
data-quality-098-00160,2026-06-09,project-18,compute,us-east1,sandbox,data,cost,48.117,4.749,0.673,44.697,57.995,0
data-quality-098-00161,2026-06-10,project-03,vertex-ai,asia-south1,prod,platform,cost,86.571,7.538,0.406,91.61,75.458,1
data-quality-098-00162,2026-06-11,project-04,cloud-sql,global,prod,security,quality,55.101,10.884,0.346,146.642,78.177,1
data-quality-098-00163,2026-06-12,project-11,gke,us-central1,sandbox,finops,security,50.101,10.48,0.725,137.972,87.485,1
data-quality-098-00164,2026-06-13,project-01,pubsub,global,prod,backend,reliability,52.628,10.256,0.688,6.366,67.359,1
data-quality-098-00165,2026-06-14,project-03,cloud-sql,europe-west1,dev,mlops,security,11.416,13.657,0.56,144.021,76.465,0
data-quality-098-00166,2026-06-15,project-08,compute,europe-west1,staging,mlops,cost,46.394,9.56,0.19,128.59,63.947,0
data-quality-098-00167,2026-06-16,project-21,cloud-sql,global,dev,platform,reliability,29.71,6.192,0.35,142.253,57.842,0
data-quality-098-00168,2026-06-17,project-06,compute,us-central1,dev,backend,reliability,77.022,4.274,0.545,153.165,78.342,1
data-quality-098-00169,2026-06-18,project-22,vertex-ai,global,prod,data,cost,71.244,10.24,0.554,98.607,82.599,1
data-quality-098-00170,2026-06-19,project-12,cloud-sql,us-east1,prod,mlops,latency,79.123,14.983,0.314,214.37,100,1
data-quality-098-00171,2026-06-20,project-22,cloud-run,global,prod,backend,reliability,72.4,9.438,0.868,171.425,100,1
data-quality-098-00172,2026-06-21,project-23,vertex-ai,asia-south1,prod,data,reliability,91.186,9.153,0.509,190.725,98.901,1
data-quality-098-00173,2026-06-22,project-15,vertex-ai,global,staging,data,reliability,45.926,13.046,0.614,92.56,81.503,1
data-quality-098-00174,2026-06-23,project-23,bigquery,us-east1,dev,mlops,quality,39.8,5.864,0.633,105.181,65.107,0
data-quality-098-00175,2026-06-24,project-20,cloud-sql,us-east1,prod,backend,cost,78.743,19.396,0.538,169.975,100,1
data-quality-098-00176,2026-06-25,project-15,vertex-ai,europe-west1,staging,backend,latency,47.049,8.067,0.601,98.515,70.692,0
data-quality-098-00177,2026-06-26,project-07,bigquery,europe-west1,staging,platform,reliability,49.82,8.859,0.445,122.434,71.538,0
data-quality-098-00178,2026-06-27,project-10,vertex-ai,global,dev,finops,cost,27.261,6.543,0.597,42.124,51.846,0
data-quality-098-00179,2026-06-28,project-17,pubsub,asia-south1,prod,mlops,quality,63.134,9.009,0.808,120.624,88.989,1
data-quality-098-00180,2026-06-29,project-08,compute,asia-south1,dev,security,reliability,47.376,9.181,0.516,93.268,69.666,1
data-quality-098-00181,2026-01-01,project-20,vertex-ai,global,sandbox,mlops,latency,52.218,12.85,0.357,64.072,70.098,1
data-quality-098-00182,2026-01-02,project-24,gke,us-central1,prod,mlops,security,56.099,14.777,0.782,92.589,94.987,1
data-quality-098-00183,2026-01-03,project-20,gke,global,dev,backend,security,27.685,11.36,0.703,110.551,76.923,1
data-quality-098-00184,2026-01-04,project-07,cloud-sql,us-east1,sandbox,platform,latency,35.271,13.248,0.444,203.69,88.502,1
data-quality-098-00185,2026-01-05,project-12,compute,asia-south1,prod,backend,latency,86.419,7.026,0.744,114.038,89.311,1
data-quality-098-00186,2026-01-06,project-12,pubsub,global,dev,mlops,reliability,11.337,24.612,0.608,209.213,100,1
data-quality-098-00187,2026-01-07,project-24,cloud-sql,global,staging,backend,latency,71.827,9.68,0.662,192.22,98.928,1
data-quality-098-00188,2026-01-08,project-07,cloud-sql,us-east1,dev,data,reliability,64.166,10.094,0.578,86.019,78.785,1
data-quality-098-00189,2026-01-09,project-08,cloud-sql,europe-west1,prod,data,security,39.251,7.115,0.802,111.165,74.621,1
data-quality-098-00190,2026-01-10,project-10,compute,europe-west1,prod,mlops,quality,56.417,4.157,0.562,150.246,71.026,1
data-quality-098-00191,2026-01-11,project-06,pubsub,us-central1,dev,backend,latency,40.307,9.851,0.426,185.514,79.057,1
data-quality-098-00192,2026-01-12,project-23,pubsub,europe-west1,prod,finops,latency,58.821,4.535,0.499,122.015,66.428,1
data-quality-098-00193,2026-01-13,project-23,bigquery,global,prod,finops,cost,43.637,10.817,0.389,206.647,84.264,1
data-quality-098-00194,2026-01-14,project-24,gke,us-central1,staging,mlops,security,55.872,7.315,0.337,82.706,60.48,1
data-quality-098-00195,2026-01-15,project-13,cloud-sql,asia-south1,staging,mlops,latency,49.445,9.012,0.413,12.714,54.643,0
data-quality-098-00196,2026-01-16,project-13,cloud-run,europe-west1,prod,data,latency,93.813,18.575,0.614,107.151,100,1
data-quality-098-00197,2026-01-17,project-23,gke,us-east1,staging,finops,reliability,26.583,5.434,0.244,108.953,46.412,0
data-quality-098-00198,2026-01-18,project-15,cloud-sql,asia-south1,dev,data,quality,73.278,5.554,0.446,153.645,76.623,1
data-quality-098-00199,2026-01-19,project-18,cloud-run,global,dev,backend,cost,0.973,13.662,0.689,146.041,77.631,1
data-quality-098-00200,2026-01-20,project-09,pubsub,europe-west1,staging,mlops,quality,51.225,9.605,0.895,110.235,87.741,1
data-quality-098-00201,2026-01-21,project-04,pubsub,us-east1,prod,platform,reliability,62.308,11.465,0.466,224.12,97.554,1
data-quality-098-00202,2026-01-22,project-08,pubsub,us-central1,sandbox,platform,quality,49.817,11.577,0.362,109.395,73.072,1
data-quality-098-00203,2026-01-23,project-20,compute,europe-west1,dev,finops,latency,50.236,6.352,0.439,210.792,78.509,1
data-quality-098-00204,2026-01-24,project-10,gke,asia-south1,dev,backend,cost,28.336,7.548,0.467,193.168,72.045,1
data-quality-098-00205,2026-01-25,project-12,cloud-sql,us-central1,sandbox,mlops,reliability,22.276,7.946,0.636,148.288,70.223,0
data-quality-098-00206,2026-01-26,project-21,vertex-ai,us-central1,dev,security,reliability,65.64,10.371,0.771,163.035,97.934,1
data-quality-098-00207,2026-01-27,project-04,vertex-ai,europe-west1,dev,data,reliability,52.983,10.341,0.364,108.176,71.189,1
data-quality-098-00208,2026-01-28,project-01,gke,europe-west1,prod,platform,cost,48.9,7.763,0.795,59.471,71.727,1
data-quality-098-00209,2026-01-29,project-11,vertex-ai,us-east1,prod,mlops,reliability,67.111,6.907,0.619,62.423,70.374,1
data-quality-098-00210,2026-01-30,project-10,cloud-sql,us-east1,sandbox,mlops,cost,41.504,11.557,0.401,222.506,87.977,1
data-quality-098-00211,2026-01-31,project-16,cloud-sql,asia-south1,sandbox,security,cost,30.786,9.603,0.732,137.665,78.878,1
data-quality-098-00212,2026-02-01,project-23,cloud-run,europe-west1,sandbox,security,security,34.477,3.871,0.482,25.466,41.683,0
data-quality-098-00213,2026-02-02,project-10,compute,europe-west1,staging,finops,quality,36.445,16.75,0.497,42.071,75.369,1
data-quality-098-00214,2026-02-03,project-17,compute,global,prod,security,quality,46.795,10.014,0.462,85.367,68.364,1
data-quality-098-00215,2026-02-04,project-22,bigquery,asia-south1,prod,finops,latency,84.475,8.32,0.595,204.805,99.672,1
data-quality-098-00216,2026-02-05,project-01,vertex-ai,asia-south1,prod,mlops,security,79.264,13.53,0.715,9.804,85.767,1
data-quality-098-00217,2026-02-06,project-05,cloud-run,us-east1,staging,security,latency,33.535,7.15,0.478,138.149,65.297,1
data-quality-098-00218,2026-02-07,project-21,cloud-run,global,prod,platform,cost,50.333,8.426,0.733,21.036,66.0,1
data-quality-098-00219,2026-02-08,project-22,compute,asia-south1,prod,data,latency,15.344,3.805,0.752,84.524,52.895,0
data-quality-098-00220,2026-02-09,project-18,compute,global,dev,platform,latency,45.796,15.537,0.377,83.623,77.672,1
data-quality-098-00221,2026-02-10,project-13,gke,global,dev,platform,cost,77.825,5.28,0.494,104.416,72.076,0
data-quality-098-00222,2026-02-11,project-18,cloud-sql,us-central1,sandbox,data,latency,59.056,12.039,0.69,187.99,100,1
data-quality-098-00223,2026-02-12,project-15,cloud-sql,asia-south1,prod,mlops,security,41.435,6.321,1.011,0.0,64.636,1
