record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,critical_alert
aiops-alerts-044-00056,2026-02-25,project-06,cloud-run,global,prod,security,cost,51.133,4.728,0.655,109.966,67.89,1
aiops-alerts-044-00057,2026-02-26,project-24,vertex-ai,us-central1,prod,platform,latency,74.596,7.039,0.532,79.058,72.682,1
aiops-alerts-044-00058,2026-02-27,project-10,cloud-run,global,staging,platform,security,44.936,6.986,0.515,91.841,63.447,0
aiops-alerts-044-00059,2026-02-28,project-06,cloud-sql,us-central1,staging,data,cost,33.251,9.964,0.768,47.891,68.751,1
aiops-alerts-044-00060,2026-03-01,project-16,compute,us-east1,prod,security,latency,64.134,19.809,0.501,3.98,86.783,1
aiops-alerts-044-00061,2026-03-02,project-02,vertex-ai,us-east1,dev,backend,latency,37.742,9.386,0.524,63.794,62.754,1
aiops-alerts-044-00062,2026-03-03,project-01,bigquery,asia-south1,prod,backend,security,58.621,7.969,0.695,135.184,83.151,1
aiops-alerts-044-00063,2026-03-04,project-10,pubsub,asia-south1,sandbox,mlops,quality,0.0,14.733,0.423,117.382,66.3,1
aiops-alerts-044-00064,2026-03-05,project-06,gke,europe-west1,dev,backend,cost,55.89,10.27,0.542,130.043,81.459,1
aiops-alerts-044-00065,2026-03-06,project-22,vertex-ai,us-central1,prod,backend,security,58.883,14.202,0.271,203.467,92.904,1
aiops-alerts-044-00066,2026-03-07,project-23,compute,europe-west1,prod,mlops,security,43.754,4.957,0.586,52.781,55.087,0
aiops-alerts-044-00067,2026-03-08,project-22,pubsub,us-central1,prod,finops,quality,80.044,9.118,0.522,169.762,92.318,1
aiops-alerts-044-00068,2026-03-09,project-12,cloud-run,us-central1,dev,security,security,33.275,12.271,0.964,56.829,82.306,1
aiops-alerts-044-00069,2026-03-10,project-16,pubsub,global,prod,mlops,latency,51.459,10.472,0.507,102.592,75.152,1
aiops-alerts-044-00070,2026-03-11,project-17,bigquery,europe-west1,prod,mlops,security,43.971,9.982,0.546,158.764,80.944,1
aiops-alerts-044-00071,2026-03-12,project-05,bigquery,global,sandbox,backend,quality,49.673,10.154,0.646,156.81,86.556,1
aiops-alerts-044-00072,2026-03-13,project-17,cloud-run,us-central1,prod,security,quality,60.849,11.085,0.646,159.768,93.072,1
aiops-alerts-044-00073,2026-03-14,project-03,bigquery,us-central1,dev,mlops,reliability,45.116,9.233,0.475,152.982,76.269,1
aiops-alerts-044-00074,2026-03-15,project-07,pubsub,us-central1,dev,finops,latency,21.25,5.193,0.625,46.479,48.208,0
aiops-alerts-044-00075,2026-03-16,project-18,pubsub,asia-south1,prod,finops,security,72.413,11.207,0.57,162.196,95.098,1
aiops-alerts-044-00076,2026-03-17,project-12,cloud-run,us-central1,prod,platform,reliability,60.01,7.613,0.493,105.996,71.48,0
aiops-alerts-044-00077,2026-03-18,project-14,cloud-sql,europe-west1,prod,backend,cost,58.826,8.792,0.838,150.551,92.389,1
aiops-alerts-044-00078,2026-03-19,project-13,cloud-run,us-east1,staging,security,latency,33.03,9.046,0.323,80.622,55.73,0
aiops-alerts-044-00079,2026-03-20,project-08,bigquery,asia-south1,dev,finops,security,31.593,8.809,0.478,73.753,59.098,1
aiops-alerts-044-00080,2026-03-21,project-06,compute,global,staging,platform,reliability,50.434,7.576,0.68,103.046,74.157,1
aiops-alerts-044-00081,2026-03-22,project-21,gke,us-east1,prod,mlops,latency,56.502,4.103,0.661,137.069,72.474,0
aiops-alerts-044-00082,2026-03-23,project-03,cloud-run,europe-west1,staging,platform,security,40.714,15.545,0.456,145.543,87.707,1
aiops-alerts-044-00083,2026-03-24,project-06,bigquery,asia-south1,dev,platform,quality,35.179,7.169,0.471,68.948,55.58,0
aiops-alerts-044-00084,2026-03-25,project-20,gke,global,dev,data,security,59.808,12.577,0.414,20.942,67.823,1
aiops-alerts-044-00085,2026-03-26,project-23,bigquery,us-east1,dev,security,latency,54.883,9.659,0.603,154.63,85.402,1
aiops-alerts-044-00086,2026-03-27,project-17,bigquery,global,dev,backend,quality,86.649,15.324,0.603,70.889,97.526,1
aiops-alerts-044-00087,2026-03-28,project-01,gke,europe-west1,dev,backend,reliability,54.644,7.603,0.705,97.749,75.796,0
aiops-alerts-044-00088,2026-03-29,project-16,gke,asia-south1,staging,data,reliability,20.677,5.38,0.7,171.579,69.312,1
aiops-alerts-044-00089,2026-03-30,project-01,cloud-sql,asia-south1,prod,security,reliability,60.126,8.498,0.499,25.935,62.12,0
aiops-alerts-044-00090,2026-03-31,project-08,compute,us-east1,staging,backend,cost,32.018,7.988,1.025,96.916,79.854,1
aiops-alerts-044-00091,2026-04-01,project-07,cloud-sql,asia-south1,prod,data,reliability,97.215,10.65,0.263,159.216,91.299,1
aiops-alerts-044-00092,2026-04-02,project-06,gke,us-east1,prod,mlops,security,73.194,13.405,1.07,70.385,100,1
aiops-alerts-044-00093,2026-04-03,project-09,gke,us-east1,sandbox,backend,latency,20.795,11.324,0.278,88.254,56.301,0
aiops-alerts-044-00094,2026-04-04,project-10,cloud-run,europe-west1,prod,mlops,reliability,70.618,11.964,0.099,115.189,72.896,1
aiops-alerts-044-00095,2026-04-05,project-10,bigquery,europe-west1,dev,mlops,reliability,48.966,7.877,0.791,166.915,87.545,1
aiops-alerts-044-00096,2026-04-06,project-17,pubsub,europe-west1,prod,platform,latency,88.055,5.289,0.644,152.027,87.871,1
aiops-alerts-044-00097,2026-04-07,project-13,cloud-run,us-east1,sandbox,data,latency,43.264,11.631,0.423,94.278,70.835,0
aiops-alerts-044-00098,2026-04-08,project-04,cloud-sql,us-central1,prod,data,reliability,38.475,6.325,0.37,133.857,60.695,1
aiops-alerts-044-00099,2026-04-09,project-18,cloud-run,us-central1,prod,security,latency,90.951,10.571,0.458,60.092,81.292,1
aiops-alerts-044-00100,2026-04-10,project-01,cloud-sql,us-east1,prod,mlops,security,67.489,13.015,0.13,158.237,81.616,1
aiops-alerts-044-00101,2026-04-11,project-05,pubsub,us-central1,prod,platform,security,46.541,6.007,0.333,102.532,56.913,0
aiops-alerts-044-00102,2026-04-12,project-10,pubsub,global,staging,finops,latency,32.6,10.665,0.413,103.972,65.913,1
aiops-alerts-044-00103,2026-04-13,project-20,gke,global,sandbox,data,security,56.859,5.962,0.866,32.768,68.901,0
aiops-alerts-044-00104,2026-04-14,project-06,vertex-ai,global,prod,backend,latency,60.345,12.798,0.371,12.122,65.736,0
aiops-alerts-044-00105,2026-04-15,project-12,pubsub,europe-west1,dev,backend,reliability,39.196,4.588,0.808,122.162,70.519,0
aiops-alerts-044-00106,2026-04-16,project-20,gke,asia-south1,dev,security,security,43.435,5.273,0.56,135.803,66.911,1
aiops-alerts-044-00107,2026-04-17,project-13,vertex-ai,us-east1,dev,data,quality,56.144,7.748,0.525,137.259,76.121,1
aiops-alerts-044-00108,2026-04-18,project-21,cloud-sql,us-central1,sandbox,data,reliability,42.13,12.417,0.319,204.166,84.658,1
aiops-alerts-044-00109,2026-04-19,project-14,cloud-run,europe-west1,prod,mlops,cost,37.237,29.652,0.643,73.059,100,1
aiops-alerts-044-00110,2026-04-20,project-08,cloud-sql,us-east1,dev,platform,reliability,24.848,13.912,0.886,200.539,100,1
aiops-alerts-044-00111,2026-04-21,project-18,compute,global,prod,mlops,cost,38.049,8.916,0.233,184.462,69.177,1
aiops-alerts-044-00112,2026-04-22,project-14,bigquery,asia-south1,prod,finops,security,46.65,10.754,0.371,90.263,67.569,0
aiops-alerts-044-00113,2026-04-23,project-20,bigquery,asia-south1,prod,security,cost,54.74,5.215,0.638,181.054,80.061,1
aiops-alerts-044-00114,2026-04-24,project-05,vertex-ai,us-east1,prod,platform,quality,55.974,3.82,0.406,0.0,42.714,0
aiops-alerts-044-00115,2026-04-25,project-13,vertex-ai,us-east1,prod,mlops,reliability,46.974,7.069,0.704,129.02,76.391,0
aiops-alerts-044-00116,2026-04-26,project-22,cloud-sql,europe-west1,staging,platform,latency,35.541,26.034,0.187,168.191,100,1
aiops-alerts-044-00117,2026-04-27,project-02,gke,global,prod,security,security,63.81,7.171,0.551,141.211,78.944,1
aiops-alerts-044-00118,2026-04-28,project-16,bigquery,asia-south1,prod,backend,latency,90.319,16.967,0.202,66.491,87.968,1
aiops-alerts-044-00119,2026-04-29,project-06,cloud-run,us-east1,prod,security,reliability,54.314,4.825,0.099,149.626,55.554,1
aiops-alerts-044-00120,2026-04-30,project-15,bigquery,us-east1,staging,platform,reliability,44.275,16.155,0.441,129.754,87.549,1
aiops-alerts-044-00121,2026-05-01,project-17,cloud-run,global,prod,data,quality,69.479,8.534,0.157,75.192,60.691,1
aiops-alerts-044-00122,2026-05-02,project-21,bigquery,us-central1,staging,platform,latency,59.089,16.993,0.464,233.342,100,1
aiops-alerts-044-00123,2026-05-03,project-21,cloud-sql,us-central1,prod,finops,reliability,48.436,6.007,0.525,132.605,68.682,0
aiops-alerts-044-00124,2026-05-04,project-11,bigquery,global,dev,security,cost,30.638,12.285,0.626,62.846,70.463,1
aiops-alerts-044-00125,2026-05-05,project-12,vertex-ai,us-central1,prod,security,reliability,90.216,15.903,0.503,93.962,99.99,1
aiops-alerts-044-00126,2026-05-06,project-23,bigquery,global,staging,finops,security,56.765,10.642,0.592,144.14,86.439,1
aiops-alerts-044-00127,2026-05-07,project-20,bigquery,asia-south1,prod,security,reliability,66.553,10.256,0.688,134.863,90.972,1
aiops-alerts-044-00128,2026-05-08,project-10,pubsub,europe-west1,prod,finops,cost,64.91,7.046,0.738,105.923,80.436,1
aiops-alerts-044-00129,2026-05-09,project-13,vertex-ai,us-central1,prod,security,quality,56.311,7.831,0.365,64.075,60.1,0
aiops-alerts-044-00130,2026-05-10,project-19,bigquery,europe-west1,prod,data,quality,80.364,8.476,0.488,219.039,96.928,1
aiops-alerts-044-00131,2026-05-11,project-20,cloud-run,global,staging,data,security,20.784,12.901,0.506,5.638,55.909,0
aiops-alerts-044-00132,2026-05-12,project-18,gke,us-central1,prod,backend,reliability,58.787,7.332,0.438,95.028,66.872,0
aiops-alerts-044-00133,2026-05-13,project-14,compute,asia-south1,dev,security,latency,40.667,9.209,0.426,159.743,73.927,1
aiops-alerts-044-00134,2026-05-14,project-03,cloud-run,global,prod,data,reliability,65.071,6.262,0.313,114.371,65.02,0
aiops-alerts-044-00135,2026-05-15,project-23,bigquery,us-east1,prod,finops,reliability,60.35,11.3,0.447,117.821,80.316,1
aiops-alerts-044-00136,2026-05-16,project-07,vertex-ai,us-central1,prod,mlops,latency,65.179,5.147,0.587,126.323,73.789,0
aiops-alerts-044-00137,2026-05-17,project-04,cloud-run,global,dev,platform,quality,56.994,14.364,0.509,54.143,79.175,1
aiops-alerts-044-00138,2026-05-18,project-03,bigquery,us-central1,dev,mlops,quality,59.155,3.396,0.2,133.143,55.045,0
aiops-alerts-044-00139,2026-05-19,project-18,cloud-sql,global,staging,mlops,reliability,32.46,7.927,0.196,173.776,62.06,0
aiops-alerts-044-00140,2026-05-20,project-09,pubsub,asia-south1,dev,data,reliability,42.822,8.26,0.322,213.068,76.603,0
aiops-alerts-044-00141,2026-05-21,project-01,pubsub,global,sandbox,platform,latency,28.389,19.543,0.382,187.367,96.231,1
aiops-alerts-044-00142,2026-05-22,project-07,compute,europe-west1,dev,finops,latency,63.579,5.999,0.824,109.555,81.067,1
aiops-alerts-044-00143,2026-05-23,project-16,gke,europe-west1,prod,platform,latency,70.988,5.625,0.385,98.23,65.771,1
aiops-alerts-044-00144,2026-05-24,project-06,compute,asia-south1,prod,finops,reliability,68.277,5.603,0.732,153.283,84.944,1
aiops-alerts-044-00145,2026-05-25,project-23,bigquery,us-east1,prod,backend,latency,42.044,6.615,0.635,59.827,61.1,0
aiops-alerts-044-00146,2026-05-26,project-17,pubsub,us-east1,prod,backend,cost,71.23,8.165,0.756,148.881,92.154,1
aiops-alerts-044-00147,2026-05-27,project-21,pubsub,global,prod,finops,quality,73.364,15.61,0.816,95.637,100,1
aiops-alerts-044-00148,2026-05-28,project-02,vertex-ai,global,dev,platform,latency,42.537,7.454,0.514,131.354,69.426,1
aiops-alerts-044-00149,2026-05-29,project-23,compute,europe-west1,prod,mlops,security,89.148,9.824,0.453,186.442,97.169,1
aiops-alerts-044-00150,2026-05-30,project-06,cloud-sql,global,dev,platform,reliability,62.441,10.687,0.586,102.781,82.29,1
aiops-alerts-044-00151,2026-05-31,project-08,cloud-run,asia-south1,dev,data,quality,40.444,9.918,0.48,66.757,63.833,1
aiops-alerts-044-00152,2026-06-01,project-06,gke,global,prod,platform,security,67.411,6.181,0.698,95.05,76.308,1
aiops-alerts-044-00153,2026-06-02,project-11,bigquery,global,prod,backend,reliability,74.64,7.34,0.62,83.804,77.172,1
aiops-alerts-044-00154,2026-06-03,project-22,compute,us-central1,dev,finops,latency,67.087,6.58,0.213,256.472,83.691,1
aiops-alerts-044-00155,2026-06-04,project-14,cloud-sql,asia-south1,dev,platform,quality,32.713,19.605,0.374,120.659,87.881,1
aiops-alerts-044-00156,2026-06-05,project-13,bigquery,us-central1,staging,finops,quality,12.536,10.296,0.347,212.804,71.591,1
aiops-alerts-044-00157,2026-06-06,project-12,vertex-ai,asia-south1,prod,mlops,cost,42.916,13.617,0.304,165.5,81.569,1
aiops-alerts-044-00158,2026-06-07,project-03,bigquery,us-central1,sandbox,data,latency,55.08,13.21,0.657,73.939,83.879,1
aiops-alerts-044-00159,2026-06-08,project-12,vertex-ai,us-east1,staging,backend,quality,41.648,7.192,0.271,50.326,48.182,0
aiops-alerts-044-00160,2026-06-09,project-02,gke,global,prod,mlops,security,67.361,7.318,0.806,60.619,77.702,1
aiops-alerts-044-00161,2026-06-10,project-01,cloud-run,europe-west1,prod,data,reliability,66.846,7.644,0.477,101.655,72.752,1
aiops-alerts-044-00162,2026-06-11,project-18,pubsub,europe-west1,staging,security,security,69.879,11.534,0.0,98.789,65.777,0
aiops-alerts-044-00163,2026-06-12,project-01,bigquery,global,prod,mlops,cost,72.9,12.965,0.904,34.072,92.376,1
aiops-alerts-044-00164,2026-06-13,project-01,cloud-run,europe-west1,prod,backend,latency,47.514,5.952,0.744,181.736,83.061,1
aiops-alerts-044-00165,2026-06-14,project-05,cloud-sql,global,dev,finops,latency,65.382,5.435,0.669,154.274,81.479,1
aiops-alerts-044-00166,2026-06-15,project-11,cloud-run,us-east1,prod,security,cost,86.809,5.387,0.671,112.129,82.79,1
aiops-alerts-044-00167,2026-06-16,project-11,gke,asia-south1,dev,mlops,latency,53.91,7.25,0.737,105.374,76.947,1
aiops-alerts-044-00168,2026-06-17,project-15,compute,us-east1,dev,data,reliability,59.672,4.82,0.727,121.614,75.312,1
aiops-alerts-044-00169,2026-06-18,project-04,bigquery,us-east1,prod,platform,latency,50.263,13.468,0.761,42.925,81.912,1
aiops-alerts-044-00170,2026-06-19,project-14,bigquery,asia-south1,prod,data,quality,73.089,5.602,0.289,134.367,68.363,1
aiops-alerts-044-00171,2026-06-20,project-24,cloud-sql,us-east1,sandbox,security,quality,14.863,4.484,0.521,80.616,45.656,0
aiops-alerts-044-00172,2026-06-21,project-20,cloud-sql,asia-south1,prod,data,quality,64.162,16.028,0.84,26.38,93.102,1
aiops-alerts-044-00173,2026-06-22,project-17,cloud-run,global,prod,data,quality,44.888,6.475,0.786,76.622,69.503,1
aiops-alerts-044-00174,2026-06-23,project-16,cloud-sql,asia-south1,prod,mlops,cost,102.614,4.935,0.481,62.774,73.419,1
aiops-alerts-044-00175,2026-06-24,project-22,pubsub,europe-west1,prod,security,latency,77.086,8.988,0.701,13.529,74.46,1
aiops-alerts-044-00176,2026-06-25,project-16,vertex-ai,asia-south1,prod,finops,quality,94.505,7.773,0.821,128.055,98.623,1
aiops-alerts-044-00177,2026-06-26,project-13,cloud-sql,us-central1,dev,security,cost,70.317,11.187,0.719,154.897,98.468,1
aiops-alerts-044-00178,2026-06-27,project-18,cloud-run,europe-west1,staging,finops,security,47.729,6.069,0.423,76.854,56.879,1
aiops-alerts-044-00179,2026-06-28,project-13,cloud-run,global,staging,data,quality,38.401,12.615,0.735,162.617,92.315,1
aiops-alerts-044-00180,2026-06-29,project-04,pubsub,europe-west1,sandbox,platform,reliability,78.215,6.176,0.221,195.473,78.027,1
aiops-alerts-044-00181,2026-01-01,project-15,gke,asia-south1,dev,data,reliability,42.778,10.641,0.781,57.289,75.491,1
aiops-alerts-044-00182,2026-01-02,project-12,compute,asia-south1,staging,security,reliability,44.366,3.502,0.478,96.127,54.448,0
aiops-alerts-044-00183,2026-01-03,project-18,compute,europe-west1,staging,data,security,13.347,14.465,0.661,100.742,76.25,1
aiops-alerts-044-00184,2026-01-04,project-08,cloud-run,us-east1,prod,data,reliability,101.155,6.606,0.773,34.763,82.943,1
aiops-alerts-044-00185,2026-01-05,project-12,bigquery,us-east1,dev,mlops,quality,31.844,9.118,0.583,93.773,66.501,1
aiops-alerts-044-00186,2026-01-06,project-17,cloud-sql,global,staging,platform,reliability,41.274,9.678,0.694,106.724,76.882,1
aiops-alerts-044-00187,2026-01-07,project-01,pubsub,us-central1,staging,finops,reliability,76.695,5.916,0.548,71.326,70.229,1
aiops-alerts-044-00188,2026-01-08,project-15,pubsub,us-east1,prod,platform,latency,70.145,6.896,0.561,0.0,60.276,0
aiops-alerts-044-00189,2026-01-09,project-14,vertex-ai,europe-west1,prod,platform,quality,120.735,6.407,0.577,163.333,100,1
aiops-alerts-044-00190,2026-01-10,project-13,gke,us-east1,dev,security,reliability,23.463,7.401,0.453,68.026,51.257,0
aiops-alerts-044-00191,2026-01-11,project-22,cloud-run,us-east1,prod,finops,security,52.214,13.621,0.547,77.676,80.53,1
aiops-alerts-044-00192,2026-01-12,project-02,pubsub,global,dev,finops,security,79.796,8.98,0.978,40.446,89.01,1
aiops-alerts-044-00193,2026-01-13,project-15,cloud-run,us-central1,dev,backend,cost,69.507,12.806,0.356,117.786,83.845,1
aiops-alerts-044-00194,2026-01-14,project-24,gke,global,staging,platform,quality,37.619,14.016,0.582,175.475,91.831,1
aiops-alerts-044-00195,2026-01-15,project-13,gke,global,dev,backend,cost,16.483,19.53,0.231,89.167,72.428,1
aiops-alerts-044-00196,2026-01-16,project-10,bigquery,us-central1,prod,mlops,reliability,83.135,8.009,0.566,46.232,74.337,1
aiops-alerts-044-00197,2026-01-17,project-15,compute,global,prod,finops,cost,57.087,6.329,0.523,118.644,70.355,0
aiops-alerts-044-00198,2026-01-18,project-08,cloud-run,asia-south1,prod,data,reliability,51.282,12.818,0.527,189.241,93.9,1
aiops-alerts-044-00199,2026-01-19,project-19,cloud-run,global,staging,security,security,34.378,3.804,0.448,153.67,58.999,0
aiops-alerts-044-00200,2026-01-20,project-06,cloud-run,us-east1,dev,security,quality,12.844,5.402,0.358,232.952,63.602,0
aiops-alerts-044-00201,2026-01-21,project-01,pubsub,asia-south1,prod,backend,quality,64.755,9.664,0.425,131.348,79.243,1
aiops-alerts-044-00202,2026-01-22,project-19,cloud-run,us-east1,prod,mlops,reliability,57.564,7.412,0.401,109.864,67.499,0
aiops-alerts-044-00203,2026-01-23,project-04,gke,global,dev,finops,reliability,21.651,13.653,0.807,126.301,86.099,1
aiops-alerts-044-00204,2026-01-24,project-04,cloud-sql,europe-west1,prod,finops,quality,50.574,7.615,0.527,144.228,74.947,1
aiops-alerts-044-00205,2026-01-25,project-20,cloud-sql,us-central1,prod,data,security,61.623,10.609,0.676,115.558,86.835,1
aiops-alerts-044-00206,2026-01-26,project-01,pubsub,us-east1,prod,security,cost,67.118,6.106,0.141,207.122,72.879,1
aiops-alerts-044-00207,2026-01-27,project-19,compute,global,dev,finops,reliability,27.535,20.004,0.505,0.0,73.988,1
aiops-alerts-044-00208,2026-01-28,project-24,gke,us-central1,staging,security,quality,65.894,7.021,0.154,109.698,60.833,1
aiops-alerts-044-00209,2026-01-29,project-05,gke,global,prod,security,quality,33.301,11.679,0.785,219.11,98.335,1
aiops-alerts-044-00210,2026-01-30,project-23,compute,global,staging,backend,security,48.301,12.577,0.287,250.126,92.773,1
aiops-alerts-044-00211,2026-01-31,project-08,cloud-sql,global,prod,finops,cost,60.384,7.329,0.402,57.623,60.709,0
aiops-alerts-044-00212,2026-02-01,project-05,cloud-run,global,dev,mlops,quality,21.931,5.179,0.519,187.278,65.237,0
aiops-alerts-044-00213,2026-02-02,project-16,gke,global,prod,backend,security,70.923,8.635,0.36,160.175,80.93,1
aiops-alerts-044-00214,2026-02-03,project-16,bigquery,us-east1,prod,security,cost,80.933,6.867,0.666,245.055,100,1
