record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,incident_escalated
gke-sre-082-00025,2026-01-25,project-12,cloud-sql,global,prod,finops,quality,69.047,10.046,0.511,70.411,75.76,1
gke-sre-082-00026,2026-01-26,project-22,vertex-ai,asia-south1,prod,data,latency,118.702,6.001,0.173,270.971,100,1
gke-sre-082-00027,2026-01-27,project-24,cloud-sql,global,prod,mlops,reliability,78.04,10.321,0.576,25.165,75.226,1
gke-sre-082-00028,2026-01-28,project-03,bigquery,asia-south1,staging,platform,security,44.857,10.406,0.591,120.936,78.302,1
gke-sre-082-00029,2026-01-29,project-03,pubsub,us-east1,prod,security,security,72.557,10.627,0.684,210.648,100,1
gke-sre-082-00030,2026-01-30,project-17,compute,global,prod,mlops,security,69.407,6.216,0.483,182.092,82.257,1
gke-sre-082-00031,2026-01-31,project-22,cloud-sql,global,dev,mlops,quality,29.829,19.752,0.565,14.318,78.391,1
gke-sre-082-00032,2026-02-01,project-13,pubsub,us-central1,sandbox,finops,security,45.434,5.912,0.542,131.169,67.795,0
gke-sre-082-00033,2026-02-02,project-21,cloud-sql,global,prod,platform,latency,35.009,8.777,0.787,140.19,80.722,1
gke-sre-082-00034,2026-02-03,project-11,compute,us-central1,sandbox,finops,quality,46.8,12.157,0.799,20.35,75.679,1
gke-sre-082-00035,2026-02-04,project-11,cloud-run,us-east1,prod,data,cost,23.662,13.96,0.803,138.311,89.13,1
gke-sre-082-00036,2026-02-05,project-22,cloud-run,asia-south1,staging,platform,security,79.336,5.552,0.774,91.882,81.212,1
gke-sre-082-00037,2026-02-06,project-11,vertex-ai,asia-south1,prod,mlops,quality,73.295,16.756,0.419,86.199,91.986,1
gke-sre-082-00038,2026-02-07,project-18,cloud-sql,asia-south1,prod,finops,reliability,52.494,7.29,0.727,114.177,77.479,1
gke-sre-082-00039,2026-02-08,project-15,cloud-sql,us-east1,staging,backend,cost,20.205,11.952,0.806,192.726,91.276,1
gke-sre-082-00040,2026-02-09,project-08,bigquery,global,staging,platform,cost,24.102,11.282,0.737,199.536,89.654,1
gke-sre-082-00041,2026-02-10,project-12,cloud-sql,europe-west1,prod,mlops,reliability,50.482,12.416,0.384,114.487,76.775,1
gke-sre-082-00042,2026-02-11,project-11,pubsub,us-central1,sandbox,platform,cost,67.862,9.323,0.387,210.296,89.719,1
gke-sre-082-00043,2026-02-12,project-17,gke,us-central1,prod,backend,cost,59.678,6.561,0.442,17.298,54.189,0
gke-sre-082-00044,2026-02-13,project-21,cloud-sql,us-central1,staging,finops,latency,38.551,9.602,0.723,210.038,91.833,1
gke-sre-082-00045,2026-02-14,project-17,cloud-sql,asia-south1,prod,security,quality,87.982,8.452,1.001,83.017,97.657,1
gke-sre-082-00046,2026-02-15,project-15,gke,europe-west1,prod,backend,quality,95.082,7.743,0.653,91.716,87.576,1
gke-sre-082-00047,2026-02-16,project-17,bigquery,asia-south1,sandbox,finops,reliability,42.782,4.799,0.16,96.365,45.825,0
gke-sre-082-00048,2026-02-17,project-15,vertex-ai,europe-west1,prod,backend,security,53.544,4.207,0.627,83.902,62.737,0
gke-sre-082-00049,2026-02-18,project-01,compute,us-east1,prod,finops,reliability,82.49,4.719,0.371,0.0,52.867,0
gke-sre-082-00050,2026-02-19,project-07,cloud-run,us-east1,dev,mlops,cost,27.329,12.472,0.417,121.553,70.988,1
gke-sre-082-00051,2026-02-20,project-19,gke,global,prod,security,quality,48.948,12.774,0.755,93.678,87.024,1
gke-sre-082-00052,2026-02-21,project-19,gke,us-central1,prod,backend,quality,75.234,16.061,0.812,116.918,100,1
gke-sre-082-00053,2026-02-22,project-05,cloud-run,us-central1,dev,backend,reliability,26.252,7.487,0.489,77.819,55.121,0
gke-sre-082-00054,2026-02-23,project-02,bigquery,global,sandbox,data,quality,59.828,6.632,0.689,97.837,74.797,1
gke-sre-082-00055,2026-02-24,project-03,compute,global,prod,security,latency,72.523,14.745,0.275,56.735,77.687,1
gke-sre-082-00056,2026-02-25,project-02,cloud-sql,global,dev,data,cost,34.553,5.508,0.425,151.219,61.873,0
gke-sre-082-00057,2026-02-26,project-19,compute,us-east1,prod,mlops,security,60.914,11.802,0.998,123.01,100,1
gke-sre-082-00058,2026-02-27,project-13,bigquery,us-east1,prod,mlops,cost,45.782,5.083,0.551,134.331,66.759,0
gke-sre-082-00059,2026-02-28,project-11,bigquery,asia-south1,prod,backend,security,51.344,7.799,0.569,125.216,74.344,1
gke-sre-082-00060,2026-03-01,project-09,bigquery,europe-west1,dev,security,cost,38.64,3.727,0.662,132.261,64.678,1
gke-sre-082-00061,2026-03-02,project-19,cloud-run,asia-south1,prod,mlops,latency,55.7,4.335,0.677,18.076,55.941,0
gke-sre-082-00062,2026-03-03,project-16,cloud-run,global,prod,mlops,quality,96.104,8.118,0.766,209.404,100,1
gke-sre-082-00063,2026-03-04,project-24,vertex-ai,asia-south1,prod,platform,quality,83.533,7.595,0.71,75.462,82.813,1
gke-sre-082-00064,2026-03-05,project-03,cloud-run,us-central1,prod,finops,latency,51.352,6.801,0.654,47.464,63.654,0
gke-sre-082-00065,2026-03-06,project-20,cloud-sql,global,dev,data,reliability,35.423,18.964,0.667,0.0,79.992,1
gke-sre-082-00066,2026-03-07,project-11,compute,us-east1,dev,security,reliability,19.135,11.491,0.322,84.746,57.138,0
gke-sre-082-00067,2026-03-08,project-24,compute,europe-west1,dev,backend,security,46.471,11.63,0.761,152.841,92.326,1
gke-sre-082-00068,2026-03-09,project-19,bigquery,us-east1,sandbox,mlops,cost,34.265,5.57,0.256,73.926,44.73,0
gke-sre-082-00069,2026-03-10,project-22,compute,europe-west1,prod,data,cost,104.454,16.978,0.726,83.924,100,1
gke-sre-082-00070,2026-03-11,project-14,pubsub,global,dev,backend,reliability,35.489,15.862,0.874,77.437,91.315,1
gke-sre-082-00071,2026-03-12,project-19,gke,us-central1,dev,security,latency,66.417,3.355,0.538,96.563,63.986,0
gke-sre-082-00072,2026-03-13,project-11,gke,global,dev,finops,cost,64.487,4.872,0.537,230.27,86.314,1
gke-sre-082-00073,2026-03-14,project-11,gke,europe-west1,prod,mlops,security,61.723,18.058,0.571,66.309,93.393,1
gke-sre-082-00074,2026-03-15,project-06,vertex-ai,us-central1,sandbox,mlops,quality,80.523,7.312,0.52,148.768,85.14,1
gke-sre-082-00075,2026-03-16,project-22,vertex-ai,global,prod,mlops,quality,34.089,13.381,0.657,162.628,89.865,1
gke-sre-082-00076,2026-03-17,project-09,cloud-run,us-east1,prod,security,reliability,74.213,6.668,0.523,167.779,84.306,1
gke-sre-082-00077,2026-03-18,project-02,gke,asia-south1,prod,backend,latency,91.138,5.565,0.882,167.523,100,1
gke-sre-082-00078,2026-03-19,project-11,pubsub,us-central1,staging,backend,latency,47.076,5.814,0.228,130.464,57.049,0
gke-sre-082-00079,2026-03-20,project-10,vertex-ai,us-east1,prod,backend,cost,52.351,12.86,0.753,160.392,98.075,1
gke-sre-082-00080,2026-03-21,project-10,vertex-ai,us-central1,prod,security,cost,60.656,8.527,0.504,146.721,80.163,1
gke-sre-082-00081,2026-03-22,project-06,pubsub,us-central1,sandbox,mlops,quality,30.049,16.556,0.551,39.449,74.186,1
gke-sre-082-00082,2026-03-23,project-19,vertex-ai,global,dev,security,reliability,41.912,12.719,0.535,128.52,81.814,1
gke-sre-082-00083,2026-03-24,project-17,gke,europe-west1,dev,finops,cost,67.236,10.84,0.73,219.922,100,1
gke-sre-082-00084,2026-03-25,project-05,bigquery,europe-west1,prod,security,quality,37.631,12.95,0.58,140.271,84.144,1
gke-sre-082-00085,2026-03-26,project-11,vertex-ai,asia-south1,prod,finops,latency,61.674,7.38,0.0,123.559,56.825,0
gke-sre-082-00086,2026-03-27,project-05,pubsub,europe-west1,prod,platform,cost,64.172,13.518,0.697,150.923,100,1
gke-sre-082-00087,2026-03-28,project-24,cloud-run,global,dev,finops,quality,54.189,14.773,0.792,134.131,100,1
gke-sre-082-00088,2026-03-29,project-17,gke,global,dev,backend,security,49.929,5.248,0.63,141.377,72.388,1
gke-sre-082-00089,2026-03-30,project-23,pubsub,us-central1,staging,data,security,67.776,5.04,0.764,152.989,84.532,1
gke-sre-082-00090,2026-03-31,project-14,compute,global,dev,platform,reliability,55.243,4.59,0.271,110.178,55.598,0
gke-sre-082-00091,2026-04-01,project-18,gke,global,prod,data,reliability,64.445,8.099,0.752,177.667,93.683,1
gke-sre-082-00092,2026-04-02,project-13,pubsub,asia-south1,staging,mlops,quality,58.249,8.96,0.328,140.879,73.319,0
gke-sre-082-00093,2026-04-03,project-23,cloud-run,europe-west1,staging,data,reliability,65.84,9.492,0.435,124.547,78.58,1
gke-sre-082-00094,2026-04-04,project-20,cloud-run,us-central1,dev,data,latency,84.399,7.798,0.44,239.017,97.992,1
gke-sre-082-00095,2026-04-05,project-16,vertex-ai,us-central1,staging,security,latency,64.822,7.419,0.57,90.967,73.215,1
gke-sre-082-00096,2026-04-06,project-01,cloud-run,us-east1,prod,data,quality,84.376,8.262,0.448,83.449,76.659,1
gke-sre-082-00097,2026-04-07,project-21,pubsub,global,staging,finops,quality,16.699,10.714,0.386,69.995,54.562,0
gke-sre-082-00098,2026-04-08,project-16,bigquery,asia-south1,prod,security,quality,57.494,11.94,0.495,124.718,83.496,1
gke-sre-082-00099,2026-04-09,project-21,cloud-sql,europe-west1,prod,backend,latency,56.34,4.801,0.435,137.85,66.249,0
gke-sre-082-00100,2026-04-10,project-01,compute,global,sandbox,platform,latency,33.643,8.367,0.872,69.238,71.915,1
gke-sre-082-00101,2026-04-11,project-12,pubsub,global,prod,platform,latency,53.424,18.538,0.6,0.0,82.954,1
gke-sre-082-00102,2026-04-12,project-03,vertex-ai,us-central1,prod,finops,cost,74.837,13.926,0.648,121.069,99.023,1
gke-sre-082-00103,2026-04-13,project-08,cloud-run,asia-south1,prod,data,cost,57.327,11.08,0.401,112.529,76.363,1
gke-sre-082-00104,2026-04-14,project-20,pubsub,global,sandbox,security,quality,86.323,5.169,0.424,154.626,79.664,1
gke-sre-082-00105,2026-04-15,project-19,cloud-sql,us-central1,prod,backend,reliability,54.35,8.334,0.902,89.627,83.109,1
gke-sre-082-00106,2026-04-16,project-07,bigquery,us-east1,prod,security,cost,70.465,10.615,0.301,220.685,92.149,1
gke-sre-082-00107,2026-04-17,project-13,gke,asia-south1,prod,backend,security,53.774,4.397,0.591,113.065,66.254,0
gke-sre-082-00108,2026-04-18,project-19,pubsub,us-east1,prod,finops,reliability,73.072,3.967,0.627,61.915,65.806,0
gke-sre-082-00109,2026-04-19,project-05,gke,asia-south1,staging,mlops,quality,43.002,11.238,0.267,216.188,82.145,1
gke-sre-082-00110,2026-04-20,project-04,pubsub,asia-south1,prod,finops,cost,73.303,15.001,0.725,53.147,93.784,1
gke-sre-082-00111,2026-04-21,project-15,cloud-sql,us-east1,sandbox,mlops,security,47.576,9.81,0.376,123.941,70.776,1
gke-sre-082-00112,2026-04-22,project-04,pubsub,europe-west1,dev,security,latency,41.379,7.998,0.603,162.974,78.017,1
gke-sre-082-00113,2026-04-23,project-20,vertex-ai,us-east1,staging,platform,security,54.425,13.394,0.691,0.0,74.486,1
gke-sre-082-00114,2026-04-24,project-20,cloud-run,us-east1,sandbox,security,security,54.918,14.267,0.574,11.906,74.337,1
gke-sre-082-00115,2026-04-25,project-13,cloud-sql,asia-south1,staging,platform,cost,33.128,8.699,0.411,136.376,66.166,1
gke-sre-082-00116,2026-04-26,project-04,cloud-run,us-east1,prod,data,latency,60.717,9.186,0.263,189.594,79.539,1
gke-sre-082-00117,2026-04-27,project-06,vertex-ai,us-east1,prod,mlops,security,67.75,8.815,0.645,138.498,87.053,1
gke-sre-082-00118,2026-04-28,project-11,vertex-ai,global,dev,security,quality,35.526,11.202,0.704,237.115,97.791,1
gke-sre-082-00119,2026-04-29,project-12,gke,global,prod,backend,reliability,67.274,13.46,0.173,30.621,65.473,0
gke-sre-082-00120,2026-04-30,project-23,vertex-ai,us-central1,prod,finops,reliability,68.348,10.717,1.029,199.198,100,1
gke-sre-082-00121,2026-05-01,project-05,pubsub,us-east1,dev,platform,quality,32.347,3.798,0.719,153.481,67.731,0
gke-sre-082-00122,2026-05-02,project-13,compute,asia-south1,prod,platform,cost,63.601,12.575,0.31,126.751,80.937,1
gke-sre-082-00123,2026-05-03,project-02,cloud-run,europe-west1,staging,security,reliability,31.902,7.745,0.642,128.48,70.444,0
gke-sre-082-00124,2026-05-04,project-19,pubsub,global,staging,data,security,37.236,4.063,0.519,110.888,56.849,0
gke-sre-082-00125,2026-05-05,project-07,pubsub,europe-west1,prod,finops,latency,80.724,18.533,0.618,142.783,100,1
gke-sre-082-00126,2026-05-06,project-19,bigquery,global,dev,data,latency,27.171,10.911,0.607,80.534,67.958,1
gke-sre-082-00127,2026-05-07,project-03,gke,asia-south1,prod,backend,quality,57.999,25.362,0.708,161.735,100,1
gke-sre-082-00128,2026-05-08,project-07,vertex-ai,europe-west1,prod,backend,security,46.061,8.978,0.314,111.416,64.308,1
gke-sre-082-00129,2026-05-09,project-23,compute,global,dev,mlops,quality,27.783,6.76,0.392,40.601,45.138,0
gke-sre-082-00130,2026-05-10,project-06,pubsub,global,dev,security,quality,0.0,7.623,0.536,130.841,55.628,0
gke-sre-082-00131,2026-05-11,project-19,gke,us-central1,dev,data,quality,36.881,7.469,0.34,24.341,45.786,0
gke-sre-082-00132,2026-05-12,project-13,vertex-ai,europe-west1,prod,mlops,cost,63.779,9.406,0.277,68.3,63.925,0
gke-sre-082-00133,2026-05-13,project-09,cloud-sql,asia-south1,dev,security,latency,64.972,3.588,0.506,108.246,64.608,0
gke-sre-082-00134,2026-05-14,project-01,cloud-sql,us-central1,staging,security,reliability,6.847,10.423,1.007,90.135,75.106,0
gke-sre-082-00135,2026-05-15,project-16,vertex-ai,asia-south1,staging,security,reliability,81.013,16.137,0.685,98.395,100,1
gke-sre-082-00136,2026-05-16,project-18,gke,us-east1,prod,security,latency,77.618,14.267,0.742,139.901,100,1
gke-sre-082-00137,2026-05-17,project-21,bigquery,asia-south1,prod,platform,reliability,61.8,9.883,0.826,163.451,97.437,1
gke-sre-082-00138,2026-05-18,project-21,pubsub,us-central1,prod,mlops,latency,106.858,7.595,0.264,71.088,74.729,1
gke-sre-082-00139,2026-05-19,project-11,gke,global,prod,platform,security,64.209,5.294,0.843,66.584,74.041,1
gke-sre-082-00140,2026-05-20,project-12,cloud-run,us-east1,prod,mlops,security,64.416,9.274,0.441,170.091,84.425,1
gke-sre-082-00141,2026-05-21,project-17,cloud-sql,global,staging,finops,quality,53.972,9.548,0.548,111.215,76.568,1
gke-sre-082-00142,2026-05-22,project-17,compute,asia-south1,sandbox,mlops,latency,35.206,5.813,0.444,73.802,52.189,0
gke-sre-082-00143,2026-05-23,project-20,vertex-ai,europe-west1,prod,data,security,64.546,19.524,0.667,141.275,100,1
gke-sre-082-00144,2026-05-24,project-21,cloud-run,europe-west1,prod,security,quality,79.303,11.172,0.619,80.347,87.206,1
gke-sre-082-00145,2026-05-25,project-13,vertex-ai,us-central1,prod,mlops,reliability,56.668,7.594,0.835,102.366,81.707,1
gke-sre-082-00146,2026-05-26,project-06,cloud-sql,global,prod,backend,cost,60.082,10.924,0.716,154.308,94.081,1
gke-sre-082-00147,2026-05-27,project-18,gke,europe-west1,staging,backend,cost,56.502,15.564,0.273,105.94,81.096,1
gke-sre-082-00148,2026-05-28,project-04,bigquery,us-east1,sandbox,finops,security,28.489,8.571,0.685,232.583,87.864,1
gke-sre-082-00149,2026-05-29,project-13,vertex-ai,us-central1,prod,backend,latency,100.807,4.334,0.565,32.489,69.908,1
gke-sre-082-00150,2026-05-30,project-05,bigquery,asia-south1,prod,finops,quality,44.191,17.171,0.123,144.337,80.887,1
gke-sre-082-00151,2026-05-31,project-10,vertex-ai,us-east1,staging,security,security,40.519,10.67,0.293,18.677,52.057,0
gke-sre-082-00152,2026-06-01,project-01,gke,global,dev,data,quality,33.7,10.541,0.602,117.646,74.617,0
gke-sre-082-00153,2026-06-02,project-07,bigquery,europe-west1,sandbox,mlops,cost,50.393,7.964,0.823,247.146,100,1
gke-sre-082-00154,2026-06-03,project-06,vertex-ai,us-east1,dev,data,latency,51.896,11.595,0.6,97.73,80.471,1
gke-sre-082-00155,2026-06-04,project-17,pubsub,europe-west1,prod,data,security,58.714,14.188,0.901,63.078,94.389,1
gke-sre-082-00156,2026-06-05,project-08,cloud-sql,global,dev,finops,reliability,74.286,7.502,0.707,203.324,97.901,1
gke-sre-082-00157,2026-06-06,project-07,pubsub,asia-south1,sandbox,backend,cost,26.925,9.942,0.916,111.609,80.958,1
gke-sre-082-00158,2026-06-07,project-02,bigquery,global,prod,platform,quality,43.289,14.458,0.454,155.765,87.492,1
gke-sre-082-00159,2026-06-08,project-23,cloud-run,global,prod,data,security,84.348,6.994,0.224,137.852,73.785,1
gke-sre-082-00160,2026-06-09,project-21,gke,europe-west1,dev,finops,cost,53.461,13.769,0.749,193.253,100,1
gke-sre-082-00161,2026-06-10,project-20,pubsub,us-east1,staging,backend,cost,32.808,6.77,0.338,128.466,57.844,1
gke-sre-082-00162,2026-06-11,project-20,cloud-run,us-east1,staging,mlops,latency,47.704,4.954,0.569,109.886,64.196,0
gke-sre-082-00163,2026-06-12,project-24,cloud-sql,us-east1,sandbox,finops,security,18.59,6.736,0.543,126.816,59.723,0
gke-sre-082-00164,2026-06-13,project-18,cloud-sql,us-east1,dev,finops,security,41.476,16.269,0.59,98.532,87.497,1
gke-sre-082-00165,2026-06-14,project-18,compute,us-central1,prod,finops,quality,68.183,5.566,0.373,134.459,69.515,0
gke-sre-082-00166,2026-06-15,project-07,pubsub,global,prod,mlops,security,58.587,4.497,0.36,102.28,58.514,0
gke-sre-082-00167,2026-06-16,project-10,vertex-ai,us-central1,prod,platform,quality,82.706,7.251,0.669,122.266,87.112,1
gke-sre-082-00168,2026-06-17,project-08,gke,us-central1,prod,backend,cost,48.634,20.286,0.762,155.361,100,1
gke-sre-082-00169,2026-06-18,project-04,cloud-run,global,prod,backend,reliability,85.594,10.298,0.622,200.431,100,1
gke-sre-082-00170,2026-06-19,project-03,bigquery,us-east1,prod,mlops,quality,55.621,20.15,0.811,41.222,100,1
gke-sre-082-00171,2026-06-20,project-13,pubsub,europe-west1,staging,platform,security,71.022,10.231,0.643,83.08,83.351,1
gke-sre-082-00172,2026-06-21,project-21,bigquery,asia-south1,prod,security,reliability,87.367,12.773,0.611,135.479,100,1
gke-sre-082-00173,2026-06-22,project-05,vertex-ai,europe-west1,dev,data,cost,72.419,21.496,0.327,58.344,95.457,1
gke-sre-082-00174,2026-06-23,project-05,cloud-run,us-central1,dev,data,quality,61.294,21.756,0.529,163.371,100,1
gke-sre-082-00175,2026-06-24,project-17,compute,europe-west1,sandbox,platform,reliability,55.203,5.705,0.735,75.567,69.378,1
gke-sre-082-00176,2026-06-25,project-15,pubsub,us-east1,prod,finops,latency,62.386,8.018,0.686,103.847,79.698,1
gke-sre-082-00177,2026-06-26,project-21,vertex-ai,global,sandbox,platform,latency,41.274,12.84,0.583,90.612,78.025,1
gke-sre-082-00178,2026-06-27,project-14,bigquery,global,prod,security,quality,49.937,11.658,0.362,141.543,77.992,1
gke-sre-082-00179,2026-06-28,project-12,gke,europe-west1,prod,finops,cost,53.168,4.658,0.453,56.13,53.518,0
gke-sre-082-00180,2026-06-29,project-10,cloud-run,us-central1,dev,platform,reliability,68.458,6.342,0.44,76.97,65.383,0
gke-sre-082-00181,2026-01-01,project-18,gke,us-east1,prod,platform,quality,58.12,14.885,0.512,172.987,98.221,1
gke-sre-082-00182,2026-01-02,project-17,cloud-sql,asia-south1,sandbox,platform,security,65.899,3.689,0.412,103.438,61.177,0
gke-sre-082-00183,2026-01-03,project-08,bigquery,global,prod,finops,latency,61.14,6.557,0.708,142.398,82.245,1
gke-sre-082-00184,2026-01-04,project-19,gke,europe-west1,dev,backend,latency,68.692,12.909,0.365,31.224,71.492,1
gke-sre-082-00185,2026-01-05,project-23,pubsub,global,prod,finops,latency,88.781,6.462,0.72,64.466,80.753,1
gke-sre-082-00186,2026-01-06,project-22,pubsub,us-central1,dev,data,quality,19.97,13.91,0.633,71.31,72.001,1
gke-sre-082-00187,2026-01-07,project-20,cloud-run,asia-south1,prod,security,latency,63.121,10.686,0.857,97.949,91.306,1
gke-sre-082-00188,2026-01-08,project-13,gke,us-east1,sandbox,finops,latency,62.765,18.242,0.671,41.786,94.111,1
gke-sre-082-00189,2026-01-09,project-12,cloud-sql,europe-west1,prod,platform,reliability,65.308,11.08,0.573,59.08,77.382,1
gke-sre-082-00190,2026-01-10,project-22,vertex-ai,europe-west1,prod,data,security,59.861,2.331,0.761,83.557,65.211,0
gke-sre-082-00191,2026-01-11,project-04,gke,us-central1,staging,mlops,latency,16.554,12.076,0.506,199.201,80.731,1
gke-sre-082-00192,2026-01-12,project-17,cloud-sql,us-east1,sandbox,data,security,77.421,10.401,0.729,30.818,81.376,1
gke-sre-082-00193,2026-01-13,project-06,gke,us-central1,prod,mlops,security,58.296,15.26,0.944,253.775,100,1
gke-sre-082-00194,2026-01-14,project-24,gke,asia-south1,prod,finops,quality,45.622,14.426,0.727,191.242,100,1
gke-sre-082-00195,2026-01-15,project-14,compute,us-east1,staging,data,reliability,56.872,20.185,0.444,23.345,85.948,1
gke-sre-082-00196,2026-01-16,project-18,cloud-sql,us-east1,prod,platform,security,85.053,7.35,0.896,59.15,86.905,1
gke-sre-082-00197,2026-01-17,project-07,cloud-sql,asia-south1,sandbox,data,security,31.78,11.674,0.214,111.565,62.122,0
gke-sre-082-00198,2026-01-18,project-17,gke,europe-west1,dev,security,reliability,14.47,8.761,0.574,128.015,64.266,0
gke-sre-082-00199,2026-01-19,project-13,bigquery,us-central1,staging,backend,quality,64.171,7.581,0.623,29.902,66.315,0
gke-sre-082-00200,2026-01-20,project-09,vertex-ai,us-central1,prod,platform,latency,48.28,16.687,0.617,132.737,96.787,1
gke-sre-082-00201,2026-01-21,project-11,compute,europe-west1,prod,security,quality,88.902,18.829,0.954,148.405,100,1
gke-sre-082-00202,2026-01-22,project-04,cloud-run,global,sandbox,mlops,reliability,5.562,13.551,0.828,32.116,67.229,0
gke-sre-082-00203,2026-01-23,project-04,vertex-ai,us-central1,sandbox,backend,quality,57.324,3.909,0.429,125.443,62.493,0
gke-sre-082-00204,2026-01-24,project-07,cloud-run,europe-west1,prod,platform,cost,72.3,3.839,0.489,90.983,64.646,1
gke-sre-082-00205,2026-01-25,project-05,cloud-sql,us-central1,dev,backend,cost,29.369,8.715,0.486,126.638,66.092,1
gke-sre-082-00206,2026-01-26,project-07,cloud-sql,asia-south1,prod,platform,latency,76.222,6.653,0.418,55.666,64.949,1
gke-sre-082-00207,2026-01-27,project-07,pubsub,europe-west1,sandbox,data,security,14.185,8.422,0.69,222.279,81.182,1
gke-sre-082-00208,2026-01-28,project-09,cloud-run,us-central1,sandbox,mlops,security,30.915,7.861,0.598,24.212,53.624,0
gke-sre-082-00209,2026-01-29,project-05,vertex-ai,europe-west1,sandbox,backend,security,65.388,7.251,0.353,207.277,82.388,1
gke-sre-082-00210,2026-01-30,project-05,gke,global,dev,mlops,reliability,37.399,7.967,0.604,145.725,74.071,1
gke-sre-082-00211,2026-01-31,project-18,cloud-sql,asia-south1,sandbox,data,quality,51.902,9.411,0.549,60.647,68.184,1
gke-sre-082-00212,2026-02-01,project-18,gke,global,dev,mlops,latency,54.381,10.252,0.773,37.492,75.477,1
gke-sre-082-00213,2026-02-02,project-16,bigquery,us-east1,dev,security,security,56.93,18.178,0.492,220.409,100,1
gke-sre-082-00214,2026-02-03,project-07,gke,europe-west1,staging,data,latency,38.614,9.217,0.568,55.869,63.049,0
gke-sre-082-00215,2026-02-04,project-24,pubsub,global,prod,security,security,59.545,10.412,0.669,142.689,89.359,1
gke-sre-082-00216,2026-02-05,project-24,bigquery,asia-south1,sandbox,data,quality,54.578,9.938,0.821,180.442,97.34,1
gke-sre-082-00217,2026-02-06,project-18,cloud-run,asia-south1,dev,backend,latency,49.712,4.167,0.48,154.88,66.509,0
gke-sre-082-00218,2026-02-07,project-21,bigquery,global,prod,platform,reliability,79.075,7.388,0.325,36.025,61.544,1
gke-sre-082-00219,2026-02-08,project-19,pubsub,asia-south1,dev,mlops,cost,42.025,4.518,0.604,207.019,76.581,1
gke-sre-082-00220,2026-02-09,project-15,compute,us-central1,prod,backend,latency,71.985,6.709,0.714,259.555,100,1
gke-sre-082-00221,2026-02-10,project-10,bigquery,us-east1,sandbox,data,latency,54.403,13.696,0.468,116.938,84.432,1
