record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,critical_alert
aiops-alerts-094-00048,2026-02-17,project-11,cloud-run,europe-west1,staging,data,security,36.586,18.146,0.589,49.825,83.027,1
aiops-alerts-094-00049,2026-02-18,project-05,pubsub,us-east1,prod,mlops,security,52.405,3.209,0.201,139.863,53.261,0
aiops-alerts-094-00050,2026-02-19,project-21,vertex-ai,global,prod,mlops,reliability,64.384,17.541,0.697,177.869,100,1
aiops-alerts-094-00051,2026-02-20,project-11,cloud-run,asia-south1,prod,platform,cost,69.517,13.596,0.396,139.797,90.302,1
aiops-alerts-094-00052,2026-02-21,project-17,cloud-sql,asia-south1,prod,backend,reliability,58.247,6.586,0.647,36.685,63.749,0
aiops-alerts-094-00053,2026-02-22,project-20,compute,global,prod,mlops,security,68.794,22.439,0.41,95.686,100,1
aiops-alerts-094-00054,2026-02-23,project-08,pubsub,us-central1,dev,backend,quality,36.478,8.14,0.439,169.657,71.867,1
aiops-alerts-094-00055,2026-02-24,project-18,bigquery,us-east1,prod,backend,cost,45.647,11.311,0.306,83.38,65.238,1
aiops-alerts-094-00056,2026-02-25,project-12,cloud-sql,us-central1,prod,data,reliability,77.653,14.372,0.565,159.561,100,1
aiops-alerts-094-00057,2026-02-26,project-09,bigquery,asia-south1,sandbox,backend,security,75.633,7.083,0.336,145.089,75.917,1
aiops-alerts-094-00058,2026-02-27,project-16,vertex-ai,asia-south1,dev,backend,cost,64.134,16.946,0.445,127.722,96.189,1
aiops-alerts-094-00059,2026-02-28,project-13,compute,asia-south1,staging,finops,latency,35.412,3.116,0.481,68.951,46.555,0
aiops-alerts-094-00060,2026-03-01,project-08,cloud-sql,asia-south1,prod,security,cost,82.318,14.085,0.634,166.4,100,1
aiops-alerts-094-00061,2026-03-02,project-24,cloud-run,us-central1,dev,platform,quality,50.942,7.756,0.514,94.473,67.694,1
aiops-alerts-094-00062,2026-03-03,project-18,vertex-ai,global,prod,backend,reliability,69.211,10.891,0.414,120.454,81.692,1
aiops-alerts-094-00063,2026-03-04,project-17,compute,global,sandbox,finops,quality,24.538,6.271,0.939,119.001,73.44,0
aiops-alerts-094-00064,2026-03-05,project-15,gke,us-east1,sandbox,backend,security,48.399,8.171,0.336,180.361,74.068,0
aiops-alerts-094-00065,2026-03-06,project-07,cloud-sql,europe-west1,prod,finops,cost,77.991,7.555,0.659,72.635,78.583,1
aiops-alerts-094-00066,2026-03-07,project-13,cloud-sql,us-central1,prod,data,latency,30.386,5.369,0.412,97.803,51.846,0
aiops-alerts-094-00067,2026-03-08,project-24,cloud-run,global,prod,data,security,46.507,9.076,0.501,103.352,70.062,1
aiops-alerts-094-00068,2026-03-09,project-02,pubsub,asia-south1,prod,finops,latency,73.725,11.682,0.38,120.451,83.928,1
aiops-alerts-094-00069,2026-03-10,project-14,compute,asia-south1,staging,mlops,quality,32.111,14.445,0.536,167.248,88.094,1
aiops-alerts-094-00070,2026-03-11,project-06,compute,global,sandbox,finops,security,10.998,8.046,0.369,64.248,44.908,0
aiops-alerts-094-00071,2026-03-12,project-05,vertex-ai,asia-south1,dev,data,reliability,17.374,11.077,0.529,169.518,75.164,1
aiops-alerts-094-00072,2026-03-13,project-14,gke,global,prod,backend,security,67.149,7.181,0.648,75.542,73.954,1
aiops-alerts-094-00073,2026-03-14,project-12,vertex-ai,europe-west1,staging,security,latency,48.853,8.996,0.802,136.178,86.019,1
aiops-alerts-094-00074,2026-03-15,project-19,vertex-ai,global,prod,backend,cost,76.552,5.384,0.828,62.827,77.498,1
aiops-alerts-094-00075,2026-03-16,project-23,vertex-ai,global,sandbox,finops,latency,71.699,11.241,0.291,91.34,74.829,1
aiops-alerts-094-00076,2026-03-17,project-07,gke,global,prod,platform,cost,74.775,3.535,0.734,73.843,70.878,1
aiops-alerts-094-00077,2026-03-18,project-04,bigquery,us-central1,sandbox,security,reliability,24.773,6.354,0.819,85.735,64.665,1
aiops-alerts-094-00078,2026-03-19,project-16,gke,us-central1,prod,platform,cost,57.447,14.892,0.602,110.965,92.107,1
aiops-alerts-094-00079,2026-03-20,project-04,gke,europe-west1,dev,mlops,reliability,56.267,9.345,0.479,121.481,75.979,1
aiops-alerts-094-00080,2026-03-21,project-24,vertex-ai,global,dev,backend,cost,46.73,4.1,0.61,0.0,47.272,0
aiops-alerts-094-00081,2026-03-22,project-19,cloud-run,asia-south1,staging,security,reliability,21.969,6.872,0.5,143.591,62.164,0
aiops-alerts-094-00082,2026-03-23,project-05,bigquery,asia-south1,staging,data,reliability,41.027,5.558,0.381,110.965,56.846,0
aiops-alerts-094-00083,2026-03-24,project-03,cloud-run,europe-west1,prod,data,reliability,47.24,17.638,0.639,148.259,100,1
aiops-alerts-094-00084,2026-03-25,project-22,pubsub,us-east1,sandbox,security,reliability,35.653,4.407,0.78,129.194,68.902,1
aiops-alerts-094-00085,2026-03-26,project-10,vertex-ai,global,dev,backend,reliability,43.489,4.806,0.504,134.017,63.619,1
aiops-alerts-094-00086,2026-03-27,project-13,vertex-ai,us-central1,prod,security,security,64.957,16.614,0.339,104.069,88.543,1
aiops-alerts-094-00087,2026-03-28,project-20,vertex-ai,europe-west1,prod,security,latency,69.546,10.571,0.544,92.63,81.555,1
aiops-alerts-094-00088,2026-03-29,project-09,cloud-run,global,prod,backend,reliability,86.582,16.315,0.612,95.389,100,1
aiops-alerts-094-00089,2026-03-30,project-14,cloud-run,asia-south1,dev,platform,cost,78.101,12.481,0.433,143.87,92.594,1
aiops-alerts-094-00090,2026-03-31,project-20,cloud-run,europe-west1,prod,data,reliability,49.286,5.71,0.37,113.16,60.026,1
aiops-alerts-094-00091,2026-04-01,project-07,compute,europe-west1,prod,mlops,reliability,62.671,6.754,0.315,168.414,73.28,0
aiops-alerts-094-00092,2026-04-02,project-13,compute,europe-west1,sandbox,security,quality,40.768,16.463,0.502,151.752,92.383,1
aiops-alerts-094-00093,2026-04-03,project-21,gke,asia-south1,dev,mlops,latency,52.76,14.377,0.764,0.0,78.752,1
aiops-alerts-094-00094,2026-04-04,project-05,cloud-run,europe-west1,sandbox,mlops,reliability,88.845,11.589,0.757,138.934,100,1
aiops-alerts-094-00095,2026-04-05,project-16,cloud-run,us-central1,sandbox,data,security,51.464,3.674,0.431,73.769,52.428,0
aiops-alerts-094-00096,2026-04-06,project-09,compute,us-east1,prod,security,reliability,64.198,10.186,0.692,119.542,87.89,1
aiops-alerts-094-00097,2026-04-07,project-24,compute,global,sandbox,data,cost,36.415,6.419,0.345,135.13,59.504,1
aiops-alerts-094-00098,2026-04-08,project-23,gke,global,prod,data,security,39.797,8.866,0.682,71.293,68.883,1
aiops-alerts-094-00099,2026-04-09,project-05,vertex-ai,us-central1,dev,platform,security,45.963,4.204,0.867,201.347,85.604,1
aiops-alerts-094-00100,2026-04-10,project-12,cloud-run,global,dev,platform,reliability,66.384,5.545,0.298,158.561,69.726,1
aiops-alerts-094-00101,2026-04-11,project-08,pubsub,us-east1,staging,backend,latency,44.375,14.685,0.389,106.515,78.945,1
aiops-alerts-094-00102,2026-04-12,project-21,cloud-run,asia-south1,prod,data,latency,48.896,13.04,0.526,151.76,88.082,1
aiops-alerts-094-00103,2026-04-13,project-07,compute,europe-west1,prod,finops,quality,65.845,30.785,0.492,30.254,100,1
aiops-alerts-094-00104,2026-04-14,project-02,cloud-sql,asia-south1,prod,security,latency,91.875,15.784,0.927,68.289,100,1
aiops-alerts-094-00105,2026-04-15,project-12,pubsub,asia-south1,dev,data,quality,48.784,5.64,0.488,159.343,70.552,1
aiops-alerts-094-00106,2026-04-16,project-19,compute,europe-west1,prod,backend,latency,28.392,16.401,0.746,194.605,100,1
aiops-alerts-094-00107,2026-04-17,project-15,pubsub,us-central1,sandbox,platform,cost,47.327,9.043,0.63,133.835,79.232,1
aiops-alerts-094-00108,2026-04-18,project-13,bigquery,europe-west1,dev,platform,cost,44.757,5.374,0.677,120.889,69.529,1
aiops-alerts-094-00109,2026-04-19,project-23,cloud-sql,us-east1,staging,data,reliability,47.296,13.418,0.592,118.309,85.836,1
aiops-alerts-094-00110,2026-04-20,project-20,bigquery,us-central1,prod,security,quality,74.722,7.805,0.933,75.809,88.075,1
aiops-alerts-094-00111,2026-04-21,project-16,bigquery,global,sandbox,platform,reliability,80.25,6.262,0.75,67.935,78.856,1
aiops-alerts-094-00112,2026-04-22,project-08,vertex-ai,global,prod,mlops,latency,86.134,6.333,0.44,126.825,78.819,1
aiops-alerts-094-00113,2026-04-23,project-06,cloud-sql,global,prod,security,quality,39.645,11.191,0.588,180.952,86.957,1
aiops-alerts-094-00114,2026-04-24,project-16,compute,asia-south1,dev,security,latency,52.408,15.392,0.403,151.54,90.462,1
aiops-alerts-094-00115,2026-04-25,project-22,cloud-sql,europe-west1,dev,platform,latency,57.912,9.299,0.424,111.042,73.0,0
aiops-alerts-094-00116,2026-04-26,project-04,cloud-sql,us-east1,sandbox,platform,quality,52.259,11.393,0.626,162.816,90.528,1
aiops-alerts-094-00117,2026-04-27,project-06,vertex-ai,us-central1,dev,backend,cost,40.496,8.069,0.682,29.954,61.24,1
aiops-alerts-094-00118,2026-04-28,project-15,pubsub,us-central1,dev,data,cost,35.129,5.242,0.534,190.804,71.042,1
aiops-alerts-094-00119,2026-04-29,project-12,vertex-ai,us-central1,dev,platform,cost,49.213,11.011,0.553,127.35,80.844,1
aiops-alerts-094-00120,2026-04-30,project-13,bigquery,europe-west1,dev,backend,cost,36.378,20.125,0.264,124.544,87.093,1
aiops-alerts-094-00121,2026-05-01,project-18,bigquery,europe-west1,prod,platform,quality,82.288,13.41,0.728,91.724,98.947,1
aiops-alerts-094-00122,2026-05-02,project-20,compute,asia-south1,prod,platform,reliability,64.392,14.361,0.582,49.418,83.623,1
aiops-alerts-094-00123,2026-05-03,project-05,gke,asia-south1,dev,mlops,reliability,39.92,11.04,0.53,68.854,68.323,0
aiops-alerts-094-00124,2026-05-04,project-08,pubsub,global,prod,platform,reliability,58.475,7.051,0.628,175.72,84.524,1
aiops-alerts-094-00125,2026-05-05,project-20,compute,global,dev,security,security,58.195,6.048,0.749,102.383,75.626,0
aiops-alerts-094-00126,2026-05-06,project-03,vertex-ai,europe-west1,prod,mlops,reliability,71.176,15.01,0.326,128.975,90.154,1
aiops-alerts-094-00127,2026-05-07,project-24,vertex-ai,global,prod,security,security,57.134,20.026,0.628,150.491,100,1
aiops-alerts-094-00128,2026-05-08,project-08,vertex-ai,europe-west1,prod,backend,latency,29.16,5.704,0.4,26.895,41.438,0
aiops-alerts-094-00129,2026-05-09,project-18,cloud-sql,europe-west1,prod,finops,reliability,71.006,10.358,0.73,201.986,100,1
aiops-alerts-094-00130,2026-05-10,project-07,bigquery,us-east1,prod,backend,cost,45.061,12.455,0.564,134.486,84.186,1
aiops-alerts-094-00131,2026-05-11,project-10,bigquery,us-central1,sandbox,mlops,cost,69.025,13.024,0.016,163.62,78.969,1
aiops-alerts-094-00132,2026-05-12,project-23,gke,europe-west1,dev,security,latency,43.939,9.911,0.962,76.251,83.294,1
aiops-alerts-094-00133,2026-05-13,project-12,cloud-run,europe-west1,dev,mlops,reliability,31.816,10.719,0.527,110.246,70.669,1
aiops-alerts-094-00134,2026-05-14,project-13,cloud-sql,us-east1,prod,data,reliability,59.111,10.994,0.596,171.305,92.183,1
aiops-alerts-094-00135,2026-05-15,project-03,vertex-ai,europe-west1,sandbox,finops,cost,42.241,6.267,0.605,116.804,67.616,1
aiops-alerts-094-00136,2026-05-16,project-06,gke,asia-south1,prod,mlops,quality,69.786,6.258,0.509,103.936,71.999,1
aiops-alerts-094-00137,2026-05-17,project-11,bigquery,us-east1,prod,finops,security,61.527,9.074,0.68,0.0,66.507,0
aiops-alerts-094-00138,2026-05-18,project-16,cloud-sql,global,staging,security,cost,46.606,53.672,0.556,222.017,100,1
aiops-alerts-094-00139,2026-05-19,project-19,bigquery,asia-south1,prod,mlops,security,89.259,8.46,0.475,169.175,92.277,1
aiops-alerts-094-00140,2026-05-20,project-11,pubsub,global,prod,mlops,security,21.805,8.915,0.641,91.019,64.142,1
aiops-alerts-094-00141,2026-05-21,project-19,cloud-sql,asia-south1,sandbox,platform,security,27.523,7.415,0.411,177.703,67.235,1
aiops-alerts-094-00142,2026-05-22,project-07,pubsub,europe-west1,prod,finops,latency,76.811,5.5,0.789,170.337,92.173,1
aiops-alerts-094-00143,2026-05-23,project-12,gke,asia-south1,dev,security,quality,70.655,10.096,0.66,152.361,93.606,1
aiops-alerts-094-00144,2026-05-24,project-04,cloud-run,europe-west1,staging,mlops,quality,52.632,14.458,0.712,44.605,83.581,1
aiops-alerts-094-00145,2026-05-25,project-01,cloud-run,asia-south1,dev,data,reliability,54.665,9.663,0.69,118.006,83.039,1
aiops-alerts-094-00146,2026-05-26,project-23,vertex-ai,asia-south1,dev,mlops,security,51.132,6.297,0.615,131.458,73.285,0
aiops-alerts-094-00147,2026-05-27,project-18,bigquery,us-east1,staging,finops,reliability,56.278,4.45,0.359,190.184,70.381,1
aiops-alerts-094-00148,2026-05-28,project-12,gke,asia-south1,prod,finops,cost,67.188,7.632,0.414,16.161,58.171,0
aiops-alerts-094-00149,2026-05-29,project-24,cloud-run,europe-west1,dev,security,cost,39.676,7.345,0.485,161.703,71.582,1
aiops-alerts-094-00150,2026-05-30,project-05,vertex-ai,europe-west1,prod,mlops,latency,50.763,5.732,0.522,186.252,76.573,1
aiops-alerts-094-00151,2026-05-31,project-21,cloud-sql,global,prod,finops,security,70.613,6.654,0.638,96.801,76.687,1
aiops-alerts-094-00152,2026-06-01,project-12,bigquery,us-east1,sandbox,finops,security,55.646,6.616,0.83,124.687,82.147,1
aiops-alerts-094-00153,2026-06-02,project-14,gke,global,sandbox,platform,quality,28.124,5.887,0.373,0.0,36.635,0
aiops-alerts-094-00154,2026-06-03,project-24,cloud-sql,us-east1,dev,data,quality,38.692,5.571,0.816,206.059,85.151,1
aiops-alerts-094-00155,2026-06-04,project-15,bigquery,global,dev,finops,latency,31.624,11.143,0.641,125.85,77.857,1
aiops-alerts-094-00156,2026-06-05,project-11,bigquery,us-east1,prod,data,quality,41.979,8.104,0.443,131.26,68.249,1
aiops-alerts-094-00157,2026-06-06,project-16,gke,us-east1,staging,platform,quality,43.453,13.59,0.666,58.006,78.688,1
aiops-alerts-094-00158,2026-06-07,project-13,cloud-run,asia-south1,prod,finops,quality,64.536,6.871,0.521,157.904,79.883,1
aiops-alerts-094-00159,2026-06-08,project-10,compute,us-east1,prod,mlops,security,59.763,10.796,0.521,86.079,76.896,1
aiops-alerts-094-00160,2026-06-09,project-13,vertex-ai,us-east1,dev,data,quality,60.619,8.572,0.287,91.089,64.547,1
aiops-alerts-094-00161,2026-06-10,project-13,compute,europe-west1,prod,finops,cost,50.801,4.956,0.422,211.408,74.945,0
aiops-alerts-094-00162,2026-06-11,project-17,gke,us-central1,sandbox,security,security,47.272,7.186,0.753,98.61,74.048,1
aiops-alerts-094-00163,2026-06-12,project-19,cloud-sql,us-east1,staging,platform,reliability,61.571,3.703,0.252,90.315,52.181,0
aiops-alerts-094-00164,2026-06-13,project-07,cloud-run,global,prod,finops,latency,59.703,5.402,0.426,47.239,55.3,0
aiops-alerts-094-00165,2026-06-14,project-17,cloud-sql,asia-south1,prod,finops,quality,58.407,4.858,0.762,154.729,81.012,1
aiops-alerts-094-00166,2026-06-15,project-06,vertex-ai,asia-south1,dev,platform,cost,73.727,2.922,0.545,141.465,72.328,1
aiops-alerts-094-00167,2026-06-16,project-11,bigquery,global,prod,finops,quality,78.024,4.055,0.623,150.95,80.589,1
aiops-alerts-094-00168,2026-06-17,project-22,bigquery,asia-south1,prod,mlops,quality,52.103,9.014,0.145,184.678,71.276,0
aiops-alerts-094-00169,2026-06-18,project-04,gke,us-east1,sandbox,platform,quality,44.707,12.385,0.454,80.832,72.224,0
aiops-alerts-094-00170,2026-06-19,project-13,vertex-ai,us-central1,dev,finops,latency,39.932,8.846,0.516,75.176,63.64,0
aiops-alerts-094-00171,2026-06-20,project-17,vertex-ai,us-central1,prod,platform,quality,49.942,10.754,0.39,88.19,69.083,1
aiops-alerts-094-00172,2026-06-21,project-14,cloud-sql,us-east1,dev,backend,reliability,48.697,8.471,0.326,102.705,63.197,0
aiops-alerts-094-00173,2026-06-22,project-22,cloud-run,europe-west1,sandbox,platform,quality,32.999,9.754,0.501,98.053,66.143,1
aiops-alerts-094-00174,2026-06-23,project-24,vertex-ai,us-central1,staging,mlops,security,78.91,9.013,0.668,123.004,89.967,1
aiops-alerts-094-00175,2026-06-24,project-06,gke,global,prod,data,latency,62.156,15.918,0.629,117.071,97.984,1
aiops-alerts-094-00176,2026-06-25,project-01,bigquery,us-central1,dev,platform,security,34.156,13.495,0.621,78.253,76.59,1
aiops-alerts-094-00177,2026-06-26,project-05,pubsub,asia-south1,prod,mlops,security,63.351,10.942,0.566,32.294,72.224,1
aiops-alerts-094-00178,2026-06-27,project-24,compute,us-east1,sandbox,data,quality,39.669,13.57,0.661,135.71,88.474,1
aiops-alerts-094-00179,2026-06-28,project-18,cloud-run,us-central1,prod,platform,quality,80.477,3.355,0.723,137.39,81.336,1
aiops-alerts-094-00180,2026-06-29,project-03,bigquery,global,prod,data,quality,71.921,4.308,0.498,137.614,72.723,1
aiops-alerts-094-00181,2026-01-01,project-05,pubsub,asia-south1,prod,backend,cost,71.671,11.153,0.554,68.061,80.424,1
aiops-alerts-094-00182,2026-01-02,project-18,compute,us-central1,prod,mlops,quality,29.369,12.261,0.497,70.488,66.563,1
aiops-alerts-094-00183,2026-01-03,project-18,cloud-sql,us-central1,prod,security,cost,82.808,5.177,0.37,127.818,72.653,1
aiops-alerts-094-00184,2026-01-04,project-18,pubsub,global,staging,data,quality,66.925,14.317,0.443,157.118,95.248,1
aiops-alerts-094-00185,2026-01-05,project-09,gke,europe-west1,staging,platform,reliability,78.032,7.971,0.489,36.833,68.397,1
aiops-alerts-094-00186,2026-01-06,project-08,pubsub,europe-west1,prod,mlops,quality,54.071,4.459,0.375,86.672,55.094,0
aiops-alerts-094-00187,2026-01-07,project-18,cloud-sql,us-central1,prod,backend,quality,49.483,8.994,0.693,180.711,88.914,1
aiops-alerts-094-00188,2026-01-08,project-14,bigquery,us-central1,prod,platform,cost,98.681,11.006,0.534,95.447,92.828,1
aiops-alerts-094-00189,2026-01-09,project-02,gke,us-central1,prod,finops,latency,48.3,19.061,0.553,147.785,100,1
aiops-alerts-094-00190,2026-01-10,project-17,bigquery,us-central1,dev,backend,latency,35.548,10.701,0.538,0.0,56.241,0
aiops-alerts-094-00191,2026-01-11,project-19,compute,us-central1,dev,security,cost,40.829,13.489,0.78,171.941,98.139,1
aiops-alerts-094-00192,2026-01-12,project-23,gke,us-central1,prod,data,cost,69.593,7.023,1.056,101.509,92.508,1
aiops-alerts-094-00193,2026-01-13,project-01,pubsub,global,sandbox,backend,reliability,74.218,8.876,0.804,114.662,91.549,1
aiops-alerts-094-00194,2026-01-14,project-04,compute,europe-west1,prod,platform,security,57.983,8.671,0.551,41.566,65.873,0
aiops-alerts-094-00195,2026-01-15,project-22,gke,us-east1,prod,platform,latency,58.871,4.36,0.556,152.277,72.445,1
aiops-alerts-094-00196,2026-01-16,project-15,cloud-run,us-central1,prod,platform,latency,58.007,6.991,0.333,157.918,71.299,1
aiops-alerts-094-00197,2026-01-17,project-02,cloud-run,europe-west1,prod,data,latency,81.873,11.168,1.166,120.257,100,1
aiops-alerts-094-00198,2026-01-18,project-11,cloud-run,us-east1,prod,platform,security,47.346,3.439,0.443,154.012,62.561,1
aiops-alerts-094-00199,2026-01-19,project-03,compute,asia-south1,prod,backend,security,92.029,18.176,0.577,119.275,100,1
aiops-alerts-094-00200,2026-01-20,project-07,vertex-ai,us-central1,prod,finops,security,75.593,9.785,0.808,130.768,96.64,1
aiops-alerts-094-00201,2026-01-21,project-21,vertex-ai,asia-south1,prod,data,quality,21.131,16.321,0.506,197.341,91.967,1
aiops-alerts-094-00202,2026-01-22,project-19,cloud-sql,us-east1,prod,security,cost,69.556,2.973,0.754,93.055,71.242,0
aiops-alerts-094-00203,2026-01-23,project-07,compute,asia-south1,sandbox,security,quality,68.355,5.782,0.666,95.134,74.599,1
aiops-alerts-094-00204,2026-01-24,project-14,pubsub,asia-south1,sandbox,security,reliability,48.898,6.173,0.86,42.905,67.875,0
aiops-alerts-094-00205,2026-01-25,project-18,vertex-ai,europe-west1,staging,data,reliability,57.174,7.522,1.055,82.061,86.454,1
aiops-alerts-094-00206,2026-01-26,project-20,compute,us-central1,sandbox,backend,quality,44.593,11.5,0.216,116.703,67.02,0
aiops-alerts-094-00207,2026-01-27,project-20,bigquery,global,prod,finops,security,78.404,7.058,0.813,69.924,82.562,1
aiops-alerts-094-00208,2026-01-28,project-08,cloud-sql,us-central1,dev,backend,quality,42.646,6.323,0.388,112.825,59.713,0
aiops-alerts-094-00209,2026-01-29,project-11,cloud-sql,us-east1,dev,mlops,quality,34.195,11.66,0.579,167.912,83.927,1
aiops-alerts-094-00210,2026-01-30,project-16,cloud-sql,us-east1,prod,backend,quality,57.449,15.808,0.467,114.791,90.078,1
aiops-alerts-094-00211,2026-01-31,project-08,bigquery,asia-south1,sandbox,mlops,reliability,32.636,7.428,0.202,195.597,64.349,0
aiops-alerts-094-00212,2026-02-01,project-10,vertex-ai,global,staging,mlops,reliability,36.751,8.358,0.684,174.246,81.716,1
