record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,critical_alert
aiops-alerts-074-00038,2026-02-07,project-18,cloud-run,europe-west1,staging,mlops,cost,53.062,9.942,0.816,231.447,100,1
aiops-alerts-074-00039,2026-02-08,project-04,vertex-ai,us-central1,sandbox,security,reliability,16.551,5.484,0.444,97.487,48.346,0
aiops-alerts-074-00040,2026-02-09,project-06,pubsub,global,prod,mlops,quality,83.729,6.079,0.717,228.338,100,1
aiops-alerts-074-00041,2026-02-10,project-09,bigquery,asia-south1,dev,platform,security,88.801,6.323,0.499,128.77,82.078,1
aiops-alerts-074-00042,2026-02-11,project-14,cloud-run,asia-south1,dev,security,latency,70.669,3.206,0.729,154.831,80.309,1
aiops-alerts-074-00043,2026-02-12,project-21,gke,global,dev,data,reliability,53.004,7.394,0.495,112.024,69.466,1
aiops-alerts-074-00044,2026-02-13,project-08,cloud-sql,us-east1,sandbox,mlops,latency,72.824,5.512,0.374,88.204,64.303,1
aiops-alerts-074-00045,2026-02-14,project-05,gke,global,prod,platform,quality,51.727,8.998,0.768,111.086,82.18,1
aiops-alerts-074-00046,2026-02-15,project-01,compute,asia-south1,prod,finops,latency,65.761,9.699,0.75,71.376,82.306,1
aiops-alerts-074-00047,2026-02-16,project-01,gke,global,dev,finops,latency,55.315,7.192,0.453,131.733,71.208,1
aiops-alerts-074-00048,2026-02-17,project-09,cloud-sql,europe-west1,dev,platform,reliability,41.691,9.638,0.502,142.513,75.434,1
aiops-alerts-074-00049,2026-02-18,project-15,compute,us-east1,dev,platform,cost,62.524,5.95,0.671,116.627,76.26,1
aiops-alerts-074-00050,2026-02-19,project-10,compute,asia-south1,dev,finops,cost,18.358,17.771,0.449,179.277,89.751,1
aiops-alerts-074-00051,2026-02-20,project-07,bigquery,europe-west1,prod,data,reliability,52.052,6.131,0.525,224.686,83.666,1
aiops-alerts-074-00052,2026-02-21,project-13,cloud-sql,us-central1,staging,backend,cost,47.299,8.333,0.746,54.156,70.006,0
aiops-alerts-074-00053,2026-02-22,project-06,pubsub,europe-west1,staging,mlops,latency,57.069,6.138,0.873,145.94,86.134,1
aiops-alerts-074-00054,2026-02-23,project-21,cloud-sql,us-east1,dev,mlops,reliability,50.819,15.021,0.467,100.479,83.834,1
aiops-alerts-074-00055,2026-02-24,project-22,pubsub,us-central1,sandbox,platform,latency,59.965,7.992,0.192,222.577,78.815,1
aiops-alerts-074-00056,2026-02-25,project-15,gke,us-east1,prod,platform,latency,51.967,16.624,0.55,99.806,90.783,1
aiops-alerts-074-00057,2026-02-26,project-22,cloud-sql,asia-south1,prod,platform,latency,29.285,8.223,0.486,0.0,46.447,0
aiops-alerts-074-00058,2026-02-27,project-08,cloud-run,us-central1,prod,security,quality,44.425,12.253,0.581,155.168,87.103,1
aiops-alerts-074-00059,2026-02-28,project-13,vertex-ai,us-central1,prod,data,cost,76.817,5.693,0.31,111.914,67.34,1
aiops-alerts-074-00060,2026-03-01,project-20,vertex-ai,asia-south1,prod,backend,reliability,74.17,13.737,0.19,108.515,80.488,1
aiops-alerts-074-00061,2026-03-02,project-13,cloud-sql,global,staging,backend,quality,49.695,25.099,0.682,84.508,100,1
aiops-alerts-074-00062,2026-03-03,project-09,bigquery,europe-west1,sandbox,backend,security,63.089,9.672,0.692,152.565,91.118,1
aiops-alerts-074-00063,2026-03-04,project-22,cloud-run,global,prod,platform,cost,65.144,7.113,1.146,160.227,100,1
aiops-alerts-074-00064,2026-03-05,project-09,pubsub,us-central1,prod,platform,latency,51.111,6.916,0.292,186.409,71.431,1
aiops-alerts-074-00065,2026-03-06,project-11,vertex-ai,asia-south1,prod,security,quality,15.583,18.233,0.083,77.768,62.244,0
aiops-alerts-074-00066,2026-03-07,project-23,gke,global,sandbox,mlops,quality,26.979,12.138,0.572,132.205,77.065,1
aiops-alerts-074-00067,2026-03-08,project-08,compute,asia-south1,prod,security,security,59.778,5.615,0.523,91.14,65.62,1
aiops-alerts-074-00068,2026-03-09,project-19,compute,asia-south1,prod,backend,security,50.474,12.346,0.423,103.088,76.312,1
aiops-alerts-074-00069,2026-03-10,project-01,compute,us-central1,staging,security,cost,46.542,15.45,0.446,128.704,86.719,1
aiops-alerts-074-00070,2026-03-11,project-19,cloud-sql,us-central1,prod,data,cost,59.302,7.666,0.388,36.41,57.533,0
aiops-alerts-074-00071,2026-03-12,project-12,compute,europe-west1,prod,backend,reliability,68.738,12.124,0.612,140.419,94.245,1
aiops-alerts-074-00072,2026-03-13,project-13,gke,us-east1,sandbox,backend,security,64.417,6.449,0.305,199.846,77.413,1
aiops-alerts-074-00073,2026-03-14,project-02,cloud-sql,global,sandbox,security,quality,32.034,7.806,0.635,58.705,60.212,0
aiops-alerts-074-00074,2026-03-15,project-20,gke,europe-west1,dev,security,reliability,30.868,19.304,0.25,131.032,83.705,1
aiops-alerts-074-00075,2026-03-16,project-24,bigquery,us-east1,prod,security,latency,65.772,7.342,0.83,89.569,82.264,1
aiops-alerts-074-00076,2026-03-17,project-24,vertex-ai,us-central1,sandbox,data,quality,53.172,7.285,0.523,211.208,84.715,1
aiops-alerts-074-00077,2026-03-18,project-15,cloud-run,us-east1,dev,finops,cost,50.882,4.743,0.455,215.674,76.253,1
aiops-alerts-074-00078,2026-03-19,project-11,vertex-ai,us-east1,dev,platform,quality,73.348,10.449,0.579,83.782,82.536,1
aiops-alerts-074-00079,2026-03-20,project-02,vertex-ai,us-east1,prod,mlops,quality,76.09,9.449,0.809,76.981,88.221,1
aiops-alerts-074-00080,2026-03-21,project-12,bigquery,us-east1,prod,security,security,50.193,12.82,0.447,51.741,70.671,1
aiops-alerts-074-00081,2026-03-22,project-18,cloud-run,asia-south1,prod,mlops,security,59.964,11.183,0.817,343.714,100,1
aiops-alerts-074-00082,2026-03-23,project-21,pubsub,us-central1,prod,security,cost,32.338,9.086,0.695,92.12,70.278,1
aiops-alerts-074-00083,2026-03-24,project-07,cloud-run,asia-south1,prod,backend,security,61.131,13.079,0.603,53.488,80.819,1
aiops-alerts-074-00084,2026-03-25,project-04,cloud-sql,us-east1,staging,finops,cost,61.838,22.658,0.639,133.452,100,1
aiops-alerts-074-00085,2026-03-26,project-04,bigquery,us-central1,prod,security,latency,87.97,17.045,0.363,84.683,95.616,1
aiops-alerts-074-00086,2026-03-27,project-19,cloud-run,europe-west1,dev,security,latency,6.814,8.688,0.33,117.528,51.346,0
aiops-alerts-074-00087,2026-03-28,project-22,cloud-sql,europe-west1,staging,finops,reliability,41.508,9.548,0.663,195.852,88.573,1
aiops-alerts-074-00088,2026-03-29,project-04,cloud-run,europe-west1,dev,mlops,latency,48.327,7.058,0.31,117.055,61.304,0
aiops-alerts-074-00089,2026-03-30,project-16,compute,europe-west1,prod,platform,security,78.551,13.341,0.494,74.441,86.768,1
aiops-alerts-074-00090,2026-03-31,project-10,vertex-ai,asia-south1,prod,mlops,cost,86.815,28.11,0.442,155.252,100,1
aiops-alerts-074-00091,2026-04-01,project-11,cloud-run,us-east1,prod,data,cost,64.216,8.498,0.663,163.379,89.335,1
aiops-alerts-074-00092,2026-04-02,project-24,gke,us-central1,prod,platform,reliability,84.483,8.241,0.529,203.0,96.917,1
aiops-alerts-074-00093,2026-04-03,project-07,pubsub,global,dev,finops,latency,38.652,12.851,0.496,71.896,71.359,1
aiops-alerts-074-00094,2026-04-04,project-19,bigquery,us-central1,dev,backend,security,34.128,5.009,0.418,94.242,52.006,0
aiops-alerts-074-00095,2026-04-05,project-06,vertex-ai,global,staging,mlops,quality,33.417,5.686,0.643,216.82,79.088,1
aiops-alerts-074-00096,2026-04-06,project-18,vertex-ai,global,dev,mlops,latency,76.544,13.023,0.527,118.115,92.848,1
aiops-alerts-074-00097,2026-04-07,project-13,vertex-ai,asia-south1,dev,finops,cost,61.63,10.801,0.532,174.442,90.832,1
aiops-alerts-074-00098,2026-04-08,project-10,vertex-ai,us-central1,prod,data,reliability,47.315,12.368,0.573,203.546,95.158,1
aiops-alerts-074-00099,2026-04-09,project-20,cloud-run,europe-west1,dev,backend,reliability,35.302,10.78,0.504,109.153,71.067,1
aiops-alerts-074-00100,2026-04-10,project-15,gke,europe-west1,dev,backend,quality,28.709,7.108,0.893,96.27,71.928,1
aiops-alerts-074-00101,2026-04-11,project-05,vertex-ai,europe-west1,sandbox,platform,security,27.446,3.71,0.456,62.449,43.33,0
aiops-alerts-074-00102,2026-04-12,project-03,compute,global,dev,security,reliability,29.377,7.877,0.69,240.466,87.88,1
aiops-alerts-074-00103,2026-04-13,project-01,vertex-ai,europe-west1,prod,data,latency,63.449,13.159,0.607,134.231,93.732,1
aiops-alerts-074-00104,2026-04-14,project-18,vertex-ai,asia-south1,prod,security,security,58.193,6.058,0.446,72.395,60.67,0
aiops-alerts-074-00105,2026-04-15,project-03,compute,asia-south1,dev,security,latency,37.897,11.462,0.431,145.893,76.37,1
aiops-alerts-074-00106,2026-04-16,project-06,cloud-run,asia-south1,prod,mlops,latency,79.889,15.722,0.387,146.831,99.604,1
aiops-alerts-074-00107,2026-04-17,project-03,cloud-sql,europe-west1,prod,mlops,cost,87.092,15.79,0.804,121.199,100,1
aiops-alerts-074-00108,2026-04-18,project-15,pubsub,global,prod,data,reliability,60.729,13.882,0.572,97.951,87.951,1
aiops-alerts-074-00109,2026-04-19,project-16,cloud-sql,europe-west1,staging,platform,cost,51.357,8.887,0.158,153.422,66.615,0
aiops-alerts-074-00110,2026-04-20,project-07,compute,asia-south1,dev,platform,latency,60.288,7.902,0.38,180.254,79.126,1
aiops-alerts-074-00111,2026-04-21,project-12,gke,europe-west1,prod,mlops,reliability,37.655,7.307,0.336,82.065,53.957,0
aiops-alerts-074-00112,2026-04-22,project-17,bigquery,us-east1,prod,mlops,reliability,84.015,11.892,0.373,124.3,88.335,1
aiops-alerts-074-00113,2026-04-23,project-03,cloud-sql,asia-south1,prod,backend,reliability,62.195,9.895,0.423,69.356,69.776,1
aiops-alerts-074-00114,2026-04-24,project-23,pubsub,europe-west1,dev,backend,quality,48.852,9.788,0.424,52.925,62.495,0
aiops-alerts-074-00115,2026-04-25,project-09,vertex-ai,us-central1,sandbox,data,security,48.373,4.277,0.754,146.278,74.632,1
aiops-alerts-074-00116,2026-04-26,project-09,cloud-sql,asia-south1,prod,platform,security,63.777,11.276,0.659,161.808,95.295,1
aiops-alerts-074-00117,2026-04-27,project-18,pubsub,europe-west1,dev,mlops,security,33.939,7.809,0.342,186.819,69.314,1
aiops-alerts-074-00118,2026-04-28,project-01,cloud-run,asia-south1,prod,finops,latency,26.435,8.492,0.395,194.943,71.321,1
aiops-alerts-074-00119,2026-04-29,project-04,pubsub,asia-south1,prod,security,cost,72.969,12.538,0.621,141.902,97.224,1
aiops-alerts-074-00120,2026-04-30,project-04,cloud-run,us-east1,prod,backend,security,76.281,6.429,0.5,72.31,69.745,1
aiops-alerts-074-00121,2026-05-01,project-07,vertex-ai,us-east1,prod,mlops,security,86.668,7.393,0.375,48.814,67.828,0
aiops-alerts-074-00122,2026-05-02,project-03,cloud-sql,asia-south1,staging,backend,latency,52.253,4.085,0.586,67.896,58.232,1
aiops-alerts-074-00123,2026-05-03,project-22,bigquery,global,sandbox,platform,quality,46.911,8.018,0.521,36.796,58.729,1
aiops-alerts-074-00124,2026-05-04,project-10,bigquery,asia-south1,sandbox,finops,latency,28.399,11.313,0.646,187.784,86.332,1
aiops-alerts-074-00125,2026-05-05,project-23,bigquery,asia-south1,dev,platform,quality,60.081,11.299,0.328,139.47,79.212,1
aiops-alerts-074-00126,2026-05-06,project-09,compute,us-east1,staging,finops,quality,76.152,7.272,0.502,118.095,78.413,1
aiops-alerts-074-00127,2026-05-07,project-02,vertex-ai,europe-west1,sandbox,platform,quality,49.375,11.66,0.643,156.459,89.81,1
aiops-alerts-074-00128,2026-05-08,project-11,compute,asia-south1,dev,platform,cost,79.882,6.305,0.543,67.091,71.459,0
aiops-alerts-074-00129,2026-05-09,project-09,compute,us-central1,sandbox,data,security,40.201,6.688,0.319,70.944,51.187,0
aiops-alerts-074-00130,2026-05-10,project-14,vertex-ai,europe-west1,prod,finops,cost,76.266,12.227,0.647,111.086,94.068,1
aiops-alerts-074-00131,2026-05-11,project-17,bigquery,us-central1,dev,data,quality,42.765,13.184,0.34,104.56,72.879,1
aiops-alerts-074-00132,2026-05-12,project-14,bigquery,europe-west1,sandbox,backend,latency,40.913,5.922,0.62,199.249,78.895,1
aiops-alerts-074-00133,2026-05-13,project-03,cloud-sql,us-east1,staging,backend,latency,51.192,9.448,0.576,181.49,86.59,1
aiops-alerts-074-00134,2026-05-14,project-23,cloud-run,asia-south1,prod,security,security,33.12,9.537,0.433,47.128,55.873,0
aiops-alerts-074-00135,2026-05-15,project-12,cloud-sql,global,staging,mlops,latency,48.049,6.154,0.65,121.927,71.708,0
aiops-alerts-074-00136,2026-05-16,project-11,bigquery,europe-west1,sandbox,finops,quality,62.42,7.14,0.563,100.191,72.823,0
aiops-alerts-074-00137,2026-05-17,project-11,cloud-run,asia-south1,staging,data,quality,41.291,5.695,0.892,174.918,84.469,1
aiops-alerts-074-00138,2026-05-18,project-13,compute,global,staging,finops,security,14.628,10.018,0.438,93.758,57.498,1
aiops-alerts-074-00139,2026-05-19,project-07,pubsub,global,prod,mlops,reliability,66.577,9.826,0.683,145.125,91.298,1
aiops-alerts-074-00140,2026-05-20,project-13,gke,global,staging,data,security,52.592,6.851,0.487,85.164,63.858,0
aiops-alerts-074-00141,2026-05-21,project-24,bigquery,global,prod,mlops,latency,18.834,18.867,0.424,172.027,90.542,1
aiops-alerts-074-00142,2026-05-22,project-21,pubsub,asia-south1,sandbox,platform,cost,32.548,6.006,0.755,176.139,77.518,1
aiops-alerts-074-00143,2026-05-23,project-10,pubsub,global,prod,backend,latency,34.977,5.459,0.486,56.752,50.266,0
aiops-alerts-074-00144,2026-05-24,project-19,compute,us-east1,prod,backend,latency,75.376,8.243,0.577,149.877,87.667,1
aiops-alerts-074-00145,2026-05-25,project-02,compute,us-east1,prod,platform,latency,88.659,9.199,0.697,147.977,98.47,1
aiops-alerts-074-00146,2026-05-26,project-13,vertex-ai,europe-west1,staging,platform,reliability,52.415,5.503,0.846,225.963,93.749,1
aiops-alerts-074-00147,2026-05-27,project-16,vertex-ai,europe-west1,prod,security,cost,37.745,11.771,0.527,49.481,66.337,1
aiops-alerts-074-00148,2026-05-28,project-05,cloud-run,global,prod,mlops,cost,92.689,7.161,0.318,90.425,73.467,1
aiops-alerts-074-00149,2026-05-29,project-11,pubsub,us-east1,sandbox,mlops,quality,42.102,10.596,0.695,131.127,82.907,1
aiops-alerts-074-00150,2026-05-30,project-04,vertex-ai,asia-south1,sandbox,security,security,73.487,22.995,0.457,101.862,100,1
aiops-alerts-074-00151,2026-05-31,project-14,cloud-sql,us-central1,dev,mlops,security,40.762,7.177,0.533,84.457,61.985,0
aiops-alerts-074-00152,2026-06-01,project-24,bigquery,asia-south1,dev,backend,cost,50.839,5.404,0.623,134.638,71.843,0
aiops-alerts-074-00153,2026-06-02,project-15,cloud-sql,global,staging,security,latency,34.126,3.889,0.169,91.406,40.263,0
aiops-alerts-074-00154,2026-06-03,project-21,cloud-sql,global,dev,platform,latency,59.195,9.152,0.328,84.431,65.866,0
aiops-alerts-074-00155,2026-06-04,project-13,bigquery,us-east1,dev,backend,latency,48.551,16.099,0.648,29.286,81.508,1
aiops-alerts-074-00156,2026-06-05,project-14,compute,europe-west1,sandbox,data,security,72.186,11.62,0.528,99.868,85.423,1
aiops-alerts-074-00157,2026-06-06,project-07,cloud-run,asia-south1,prod,data,latency,65.947,13.587,0.568,149.802,96.511,1
aiops-alerts-074-00158,2026-06-07,project-14,vertex-ai,global,staging,backend,latency,28.782,10.246,0.367,186.031,73.956,1
aiops-alerts-074-00159,2026-06-08,project-09,cloud-run,us-east1,prod,mlops,quality,94.085,9.925,0.45,156.848,94.712,1
aiops-alerts-074-00160,2026-06-09,project-12,cloud-run,europe-west1,staging,finops,cost,69.305,8.247,0.746,135.607,89.386,1
aiops-alerts-074-00161,2026-06-10,project-14,compute,europe-west1,prod,backend,cost,80.09,12.02,0.445,54.56,79.61,1
aiops-alerts-074-00162,2026-06-11,project-05,compute,global,staging,backend,latency,39.971,17.462,0.335,65.199,75.968,1
aiops-alerts-074-00163,2026-06-12,project-15,cloud-sql,europe-west1,prod,security,quality,67.958,16.962,0.276,85.098,85.433,1
aiops-alerts-074-00164,2026-06-13,project-14,bigquery,us-east1,prod,finops,security,47.791,4.503,0.675,164.794,74.891,1
aiops-alerts-074-00165,2026-06-14,project-03,cloud-run,asia-south1,dev,platform,latency,91.022,11.35,0.661,88.832,94.431,1
aiops-alerts-074-00166,2026-06-15,project-06,bigquery,us-east1,sandbox,finops,latency,16.447,3.561,0.663,80.78,49.051,0
aiops-alerts-074-00167,2026-06-16,project-14,bigquery,asia-south1,dev,backend,cost,54.277,3.158,0.52,91.633,57.929,1
aiops-alerts-074-00168,2026-06-17,project-03,cloud-sql,europe-west1,dev,security,cost,39.608,10.566,0.696,175.106,88.413,1
aiops-alerts-074-00169,2026-06-18,project-01,pubsub,asia-south1,prod,platform,reliability,78.738,10.448,0.397,161.731,89.418,1
aiops-alerts-074-00170,2026-06-19,project-05,pubsub,us-central1,sandbox,mlops,reliability,42.714,8.209,0.786,160.966,85.088,1
aiops-alerts-074-00171,2026-06-20,project-12,vertex-ai,us-central1,dev,finops,cost,20.626,13.827,0.509,130.421,76.317,0
aiops-alerts-074-00172,2026-06-21,project-20,cloud-sql,asia-south1,sandbox,data,reliability,36.83,7.258,0.718,86.04,67.503,1
aiops-alerts-074-00173,2026-06-22,project-09,cloud-run,asia-south1,prod,data,latency,38.245,4.424,0.651,58.363,55.005,0
aiops-alerts-074-00174,2026-06-23,project-22,bigquery,us-central1,staging,backend,quality,49.645,7.111,0.683,131.399,77.035,1
aiops-alerts-074-00175,2026-06-24,project-05,cloud-run,europe-west1,sandbox,security,quality,19.212,21.979,0.724,141.263,100,1
aiops-alerts-074-00176,2026-06-25,project-04,cloud-sql,us-east1,prod,finops,security,50.167,13.035,0.75,159.972,97.553,1
aiops-alerts-074-00177,2026-06-26,project-02,gke,europe-west1,sandbox,platform,quality,53.445,6.472,0.972,89.623,80.897,1
aiops-alerts-074-00178,2026-06-27,project-05,bigquery,europe-west1,dev,security,latency,42.0,9.997,0.568,85.21,70.333,1
aiops-alerts-074-00179,2026-06-28,project-11,pubsub,global,dev,mlops,latency,47.461,20.809,0.22,167.863,97.346,1
aiops-alerts-074-00180,2026-06-29,project-05,pubsub,europe-west1,prod,security,cost,70.872,14.106,0.638,55.258,88.108,1
aiops-alerts-074-00181,2026-01-01,project-04,pubsub,us-central1,sandbox,security,cost,27.153,11.11,0.519,66.883,63.346,0
aiops-alerts-074-00182,2026-01-02,project-19,cloud-sql,us-east1,prod,security,reliability,52.611,21.473,0.891,58.839,100,1
aiops-alerts-074-00183,2026-01-03,project-18,gke,global,dev,finops,quality,25.62,14.23,0.449,130.36,76.896,1
aiops-alerts-074-00184,2026-01-04,project-22,cloud-run,us-east1,sandbox,security,latency,43.114,19.145,0.437,137.014,95.038,1
aiops-alerts-074-00185,2026-01-05,project-24,bigquery,europe-west1,dev,data,security,50.234,7.952,0.393,176.06,75.567,1
aiops-alerts-074-00186,2026-01-06,project-18,cloud-sql,europe-west1,prod,security,security,55.451,11.971,0.742,114.309,89.98,1
aiops-alerts-074-00187,2026-01-07,project-07,gke,global,prod,security,latency,45.23,11.599,0.66,127.67,84.613,1
aiops-alerts-074-00188,2026-01-08,project-03,cloud-run,asia-south1,staging,data,security,62.083,11.306,0.54,95.12,80.881,1
aiops-alerts-074-00189,2026-01-09,project-07,cloud-sql,us-east1,prod,mlops,reliability,47.529,5.67,0.49,54.225,54.923,0
aiops-alerts-074-00190,2026-01-10,project-02,gke,europe-west1,sandbox,security,latency,45.879,15.185,0.469,117.412,85.027,1
aiops-alerts-074-00191,2026-01-11,project-22,cloud-sql,europe-west1,staging,platform,quality,43.322,21.044,0.717,102.193,100,1
aiops-alerts-074-00192,2026-01-12,project-16,compute,us-east1,staging,finops,quality,63.438,9.954,0.477,166.978,86.475,1
aiops-alerts-074-00193,2026-01-13,project-14,cloud-run,asia-south1,dev,security,security,50.72,3.373,0.282,33.619,40.395,0
aiops-alerts-074-00194,2026-01-14,project-24,pubsub,global,prod,platform,reliability,34.617,8.458,0.711,25.263,60.42,0
aiops-alerts-074-00195,2026-01-15,project-05,vertex-ai,europe-west1,sandbox,mlops,quality,21.759,18.53,0.532,92.689,82.989,1
aiops-alerts-074-00196,2026-01-16,project-10,cloud-sql,europe-west1,prod,platform,quality,61.906,6.16,0.608,48.861,64.446,1
aiops-alerts-074-00197,2026-01-17,project-09,vertex-ai,us-east1,sandbox,platform,reliability,38.342,4.664,0.524,74.296,53.477,0
aiops-alerts-074-00198,2026-01-18,project-02,bigquery,us-east1,sandbox,platform,latency,46.344,3.74,0.641,170.328,72.222,0
aiops-alerts-074-00199,2026-01-19,project-19,gke,us-central1,sandbox,security,quality,42.898,15.875,0.322,69.653,73.484,1
aiops-alerts-074-00200,2026-01-20,project-21,cloud-run,asia-south1,prod,data,latency,65.94,9.054,0.621,107.083,81.556,1
aiops-alerts-074-00201,2026-01-21,project-12,bigquery,us-east1,prod,security,quality,52.959,8.957,0.884,117.661,87.534,1
aiops-alerts-074-00202,2026-01-22,project-05,cloud-run,europe-west1,dev,finops,quality,17.133,7.958,0.627,172.87,71.72,1
aiops-alerts-074-00203,2026-01-23,project-07,cloud-run,global,prod,security,reliability,69.562,6.012,0.305,134.482,68.662,0
aiops-alerts-074-00204,2026-01-24,project-08,compute,us-central1,prod,finops,security,48.814,14.604,0.569,164.885,95.122,1
aiops-alerts-074-00205,2026-01-25,project-24,cloud-run,us-east1,dev,platform,reliability,41.925,14.037,0.546,110.607,82.667,1
aiops-alerts-074-00206,2026-01-26,project-13,gke,europe-west1,dev,data,security,38.983,6.82,0.508,134.039,66.885,0
aiops-alerts-074-00207,2026-01-27,project-17,vertex-ai,global,dev,data,reliability,77.072,8.055,0.628,53.194,75.508,1
aiops-alerts-074-00208,2026-01-28,project-01,cloud-sql,us-east1,prod,security,security,70.362,12.668,0.714,59.355,87.831,1
aiops-alerts-074-00209,2026-01-29,project-18,cloud-run,us-east1,dev,platform,latency,27.705,16.563,0.797,70.878,86.575,1
aiops-alerts-074-00210,2026-01-30,project-10,vertex-ai,us-central1,prod,mlops,latency,65.823,7.786,0.655,83.281,76.276,1
aiops-alerts-074-00211,2026-01-31,project-24,gke,us-east1,dev,backend,reliability,35.572,10.248,0.435,205.984,81.627,1
aiops-alerts-074-00212,2026-02-01,project-23,vertex-ai,asia-south1,prod,backend,latency,68.509,11.186,0.571,141.373,90.681,1
