record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,retraining_needed
mlops-drift-003-00061,2026-03-02,project-04,bigquery,us-central1,sandbox,security,quality,35.842,17.897,0.872,59.013,93.43,1
mlops-drift-003-00062,2026-03-03,project-07,gke,global,sandbox,security,quality,72.286,6.951,0.667,221.315,97.139,1
mlops-drift-003-00063,2026-03-04,project-18,gke,us-east1,staging,security,cost,22.179,7.855,0.739,216.119,83.473,1
mlops-drift-003-00064,2026-03-05,project-17,vertex-ai,global,prod,backend,cost,60.418,7.085,0.437,158.296,76.058,1
mlops-drift-003-00065,2026-03-06,project-13,compute,asia-south1,prod,backend,latency,64.696,9.292,0.437,176.54,85.365,1
mlops-drift-003-00066,2026-03-07,project-02,pubsub,global,prod,backend,quality,42.599,9.009,0.783,29.76,67.676,1
mlops-drift-003-00067,2026-03-08,project-09,compute,us-east1,prod,finops,quality,58.676,4.143,0.732,114.993,72.593,1
mlops-drift-003-00068,2026-03-09,project-10,cloud-run,global,dev,backend,reliability,47.884,3.011,0.737,155.294,72.227,1
mlops-drift-003-00069,2026-03-10,project-11,compute,asia-south1,staging,backend,quality,49.74,7.482,0.56,193.14,82.633,1
mlops-drift-003-00070,2026-03-11,project-14,compute,asia-south1,sandbox,backend,quality,49.273,5.608,0.507,102.07,62.961,0
mlops-drift-003-00071,2026-03-12,project-04,compute,us-east1,prod,finops,latency,69.452,12.556,0.875,113.191,100,1
mlops-drift-003-00072,2026-03-13,project-16,vertex-ai,global,prod,security,latency,67.804,5.454,0.833,151.497,87.706,1
mlops-drift-003-00073,2026-03-14,project-19,gke,global,staging,backend,security,43.637,7.131,0.379,26.582,49.053,0
mlops-drift-003-00074,2026-03-15,project-01,cloud-sql,europe-west1,prod,data,quality,30.819,5.203,0.764,37.062,55.072,0
mlops-drift-003-00075,2026-03-16,project-17,vertex-ai,europe-west1,sandbox,security,latency,35.727,10.707,0.781,52.351,72.457,1
mlops-drift-003-00076,2026-03-17,project-05,cloud-sql,us-central1,prod,mlops,quality,55.301,7.758,0.895,33.661,73.691,1
mlops-drift-003-00077,2026-03-18,project-12,pubsub,us-east1,dev,mlops,latency,27.027,12.79,0.368,73.311,62.874,0
mlops-drift-003-00078,2026-03-19,project-22,cloud-sql,asia-south1,prod,backend,reliability,58.446,16.94,0.941,95.694,100,1
mlops-drift-003-00079,2026-03-20,project-22,cloud-run,us-central1,prod,mlops,security,46.733,6.984,0.709,137.52,77.523,1
mlops-drift-003-00080,2026-03-21,project-02,gke,global,dev,security,latency,31.027,12.273,0.791,90.922,80.441,1
mlops-drift-003-00081,2026-03-22,project-15,bigquery,us-central1,dev,finops,reliability,67.899,9.078,0.5,61.17,71.367,1
mlops-drift-003-00082,2026-03-23,project-13,compute,europe-west1,dev,backend,security,38.632,15.427,0.584,62.494,79.071,1
mlops-drift-003-00083,2026-03-24,project-03,cloud-run,europe-west1,prod,backend,quality,56.153,12.42,0.395,271.739,100,1
mlops-drift-003-00084,2026-03-25,project-05,pubsub,global,dev,data,reliability,60.553,15.586,1.043,206.028,100,1
mlops-drift-003-00085,2026-03-26,project-22,bigquery,global,sandbox,security,latency,43.85,12.251,0.677,151.46,89.716,1
mlops-drift-003-00086,2026-03-27,project-18,cloud-run,us-central1,staging,backend,latency,60.934,11.107,0.527,116.673,82.703,1
mlops-drift-003-00087,2026-03-28,project-13,vertex-ai,us-east1,staging,platform,cost,46.756,5.432,0.808,95.988,71.318,1
mlops-drift-003-00088,2026-03-29,project-19,compute,us-central1,staging,mlops,cost,32.857,3.677,0.861,24.897,53.845,0
mlops-drift-003-00089,2026-03-30,project-11,cloud-run,asia-south1,dev,data,security,60.79,7.115,0.67,26.883,65.249,1
mlops-drift-003-00090,2026-03-31,project-04,compute,us-east1,prod,security,cost,80.032,7.087,0.605,65.414,75.262,1
mlops-drift-003-00091,2026-04-01,project-10,cloud-run,us-east1,sandbox,finops,latency,21.589,2.511,0.425,104.615,43.547,0
mlops-drift-003-00092,2026-04-02,project-11,cloud-run,us-central1,dev,finops,latency,48.483,15.477,0.587,63.856,82.939,1
mlops-drift-003-00093,2026-04-03,project-23,pubsub,global,dev,platform,latency,0.0,11.158,0.531,75.075,55.569,0
mlops-drift-003-00094,2026-04-04,project-21,cloud-run,us-east1,staging,security,latency,43.544,14.115,0.719,123.005,91.279,1
mlops-drift-003-00095,2026-04-05,project-06,pubsub,us-central1,staging,backend,security,30.801,9.245,0.354,87.785,57.544,0
mlops-drift-003-00096,2026-04-06,project-12,compute,asia-south1,dev,platform,security,24.186,8.623,0.494,182.003,72.418,1
mlops-drift-003-00097,2026-04-07,project-20,cloud-run,europe-west1,dev,security,security,27.15,8.772,0.207,80.694,48.983,0
mlops-drift-003-00098,2026-04-08,project-17,bigquery,asia-south1,prod,finops,latency,78.224,6.577,0.361,171.156,80.32,1
mlops-drift-003-00099,2026-04-09,project-20,vertex-ai,us-east1,sandbox,platform,cost,61.147,7.365,0.476,111.129,71.453,0
mlops-drift-003-00100,2026-04-10,project-17,cloud-sql,us-east1,prod,platform,quality,81.396,10.99,0.451,119.207,87.301,1
mlops-drift-003-00101,2026-04-11,project-23,vertex-ai,europe-west1,dev,security,cost,41.871,3.413,0.516,100.126,55.28,0
mlops-drift-003-00102,2026-04-12,project-16,vertex-ai,us-central1,sandbox,platform,reliability,56.682,15.177,0.444,119.826,88.266,1
mlops-drift-003-00103,2026-04-13,project-22,cloud-run,europe-west1,dev,platform,cost,23.281,14.06,0.719,72.195,76.648,0
mlops-drift-003-00104,2026-04-14,project-06,bigquery,global,dev,data,reliability,6.455,8.466,0.565,183.418,68.537,0
mlops-drift-003-00105,2026-04-15,project-06,pubsub,asia-south1,prod,platform,reliability,95.987,18.233,0.817,152.358,100,1
mlops-drift-003-00106,2026-04-16,project-15,cloud-sql,global,prod,security,quality,47.633,4.991,0.781,99.152,70.112,0
mlops-drift-003-00107,2026-04-17,project-09,compute,asia-south1,sandbox,finops,security,35.35,9.266,0.232,83.243,54.253,0
mlops-drift-003-00108,2026-04-18,project-17,cloud-run,us-central1,dev,mlops,cost,44.336,7.28,0.4,92.559,60.002,1
mlops-drift-003-00109,2026-04-19,project-03,cloud-sql,global,staging,finops,security,32.89,10.413,0.419,89.131,63.472,0
mlops-drift-003-00110,2026-04-20,project-13,cloud-run,us-central1,prod,security,reliability,90.912,9.08,0.349,185.706,92.303,1
mlops-drift-003-00111,2026-04-21,project-14,compute,global,prod,data,cost,70.388,10.118,0.733,93.0,87.462,1
mlops-drift-003-00112,2026-04-22,project-19,compute,us-central1,prod,finops,quality,62.311,3.898,0.65,244.446,89.303,1
mlops-drift-003-00113,2026-04-23,project-24,pubsub,asia-south1,prod,platform,quality,39.88,8.306,0.785,103.824,75.955,1
mlops-drift-003-00114,2026-04-24,project-03,compute,us-central1,prod,finops,cost,54.165,9.399,0.538,178.889,85.807,1
mlops-drift-003-00115,2026-04-25,project-03,bigquery,global,prod,platform,security,66.505,7.795,0.8,83.231,81.603,1
mlops-drift-003-00116,2026-04-26,project-08,gke,asia-south1,sandbox,finops,security,47.701,4.377,0.656,185.257,76.885,1
mlops-drift-003-00117,2026-04-27,project-05,vertex-ai,global,staging,data,cost,30.331,14.812,1.134,160.697,100,1
mlops-drift-003-00118,2026-04-28,project-13,cloud-sql,global,staging,data,security,18.327,5.414,0.517,130.503,56.174,0
mlops-drift-003-00119,2026-04-29,project-05,vertex-ai,asia-south1,dev,security,reliability,51.585,6.927,0.834,62.622,72.54,1
mlops-drift-003-00120,2026-04-30,project-16,compute,us-east1,prod,platform,security,76.35,8.01,0.804,118.075,90.772,1
mlops-drift-003-00121,2026-05-01,project-18,vertex-ai,europe-west1,sandbox,platform,reliability,50.976,10.616,0.711,208.781,97.944,1
mlops-drift-003-00122,2026-05-02,project-10,cloud-run,us-central1,staging,finops,reliability,85.398,13.509,0.384,157.257,97.784,1
mlops-drift-003-00123,2026-05-03,project-14,compute,global,staging,mlops,latency,46.421,9.652,0.692,225.0,95.801,1
mlops-drift-003-00124,2026-05-04,project-21,compute,europe-west1,prod,data,cost,64.246,18.556,0.674,149.59,100,1
mlops-drift-003-00125,2026-05-05,project-10,cloud-run,us-central1,staging,backend,quality,67.592,9.226,0.575,89.592,78.375,1
mlops-drift-003-00126,2026-05-06,project-19,gke,global,sandbox,security,security,64.876,23.981,0.575,142.759,100,1
mlops-drift-003-00127,2026-05-07,project-23,cloud-run,us-east1,prod,platform,latency,82.64,7.377,0.442,36.011,66.859,1
mlops-drift-003-00128,2026-05-08,project-11,gke,us-central1,staging,security,security,54.107,8.835,0.44,100.535,69.614,0
mlops-drift-003-00129,2026-05-09,project-10,bigquery,global,dev,mlops,latency,46.06,10.55,0.729,174.574,91.711,1
mlops-drift-003-00130,2026-05-10,project-19,bigquery,asia-south1,staging,mlops,security,22.465,13.379,0.514,100.538,71.732,1
mlops-drift-003-00131,2026-05-11,project-16,vertex-ai,europe-west1,dev,security,latency,0.0,7.689,0.385,86.517,44.033,0
mlops-drift-003-00132,2026-05-12,project-22,bigquery,europe-west1,staging,finops,quality,46.758,6.969,0.363,158.519,68.449,0
mlops-drift-003-00133,2026-05-13,project-18,cloud-sql,europe-west1,dev,mlops,latency,70.785,7.238,0.75,219.648,99.945,1
mlops-drift-003-00134,2026-05-14,project-22,vertex-ai,asia-south1,prod,mlops,security,80.803,16.282,0.626,139.391,100,1
mlops-drift-003-00135,2026-05-15,project-02,compute,global,prod,security,reliability,79.962,6.21,0.472,221.673,91.324,1
mlops-drift-003-00136,2026-05-16,project-05,vertex-ai,us-central1,dev,mlops,security,32.988,10.282,0.67,135.715,78.779,1
mlops-drift-003-00137,2026-05-17,project-19,bigquery,us-east1,sandbox,platform,cost,47.548,7.893,0.264,61.945,53.332,0
mlops-drift-003-00138,2026-05-18,project-07,cloud-run,us-central1,staging,backend,quality,2.774,7.999,0.462,120.985,53.449,0
mlops-drift-003-00139,2026-05-19,project-21,cloud-run,europe-west1,sandbox,security,security,26.574,13.1,0.61,83.527,73.399,1
mlops-drift-003-00140,2026-05-20,project-18,vertex-ai,global,dev,backend,latency,13.239,2.865,0.903,213.04,73.992,1
mlops-drift-003-00141,2026-05-21,project-13,vertex-ai,asia-south1,staging,mlops,latency,26.47,7.08,0.259,0.0,34.849,0
mlops-drift-003-00142,2026-05-22,project-21,vertex-ai,global,prod,security,latency,74.52,9.545,0.351,89.654,73.713,1
mlops-drift-003-00143,2026-05-23,project-14,cloud-run,asia-south1,dev,security,security,48.832,8.681,0.74,21.023,66.313,0
mlops-drift-003-00144,2026-05-24,project-02,vertex-ai,us-east1,dev,data,security,53.211,4.535,0.548,160.617,71.809,0
mlops-drift-003-00145,2026-05-25,project-22,compute,global,prod,platform,quality,76.423,7.658,0.492,213.064,92.909,1
mlops-drift-003-00146,2026-05-26,project-14,cloud-sql,asia-south1,sandbox,finops,quality,53.353,6.293,0.542,134.169,71.894,1
mlops-drift-003-00147,2026-05-27,project-24,bigquery,europe-west1,staging,backend,cost,35.464,5.144,0.571,94.129,58.127,0
mlops-drift-003-00148,2026-05-28,project-10,vertex-ai,us-central1,sandbox,platform,reliability,10.565,9.721,0.626,342.487,98.236,1
mlops-drift-003-00149,2026-05-29,project-10,cloud-sql,us-central1,prod,backend,reliability,91.384,9.608,0.239,99.304,77.25,1
mlops-drift-003-00150,2026-05-30,project-11,pubsub,europe-west1,prod,platform,reliability,72.845,4.78,0.724,168.791,86.604,1
mlops-drift-003-00151,2026-05-31,project-02,cloud-run,us-central1,sandbox,data,reliability,57.332,8.538,0.888,3.617,71.596,1
mlops-drift-003-00152,2026-06-01,project-23,vertex-ai,asia-south1,staging,mlops,quality,64.468,5.132,0.431,91.385,62.95,1
mlops-drift-003-00153,2026-06-02,project-04,cloud-run,us-central1,prod,mlops,latency,70.218,11.037,0.438,115.502,82.503,1
mlops-drift-003-00154,2026-06-03,project-22,vertex-ai,us-east1,prod,backend,security,93.132,5.874,0.634,96.736,82.6,1
mlops-drift-003-00155,2026-06-04,project-02,compute,asia-south1,prod,mlops,reliability,48.603,13.035,0.48,207.456,94.48,1
mlops-drift-003-00156,2026-06-05,project-07,cloud-run,us-central1,dev,finops,latency,39.248,19.125,0.522,95.264,90.524,1
mlops-drift-003-00157,2026-06-06,project-05,compute,asia-south1,prod,finops,quality,50.328,12.01,0.766,81.403,84.319,1
mlops-drift-003-00158,2026-06-07,project-05,bigquery,global,prod,security,reliability,56.893,4.398,0.518,39.066,54.002,0
mlops-drift-003-00159,2026-06-08,project-18,compute,europe-west1,prod,security,latency,68.957,5.955,0.217,53.723,53.46,0
mlops-drift-003-00160,2026-06-09,project-05,bigquery,europe-west1,prod,data,quality,59.446,4.366,0.718,224.309,88.835,1
mlops-drift-003-00161,2026-06-10,project-10,cloud-sql,us-east1,prod,finops,reliability,58.106,22.952,0.649,174.916,100,1
mlops-drift-003-00162,2026-06-11,project-06,compute,global,dev,security,latency,48.851,17.84,0.66,103.111,96.862,1
mlops-drift-003-00163,2026-06-12,project-11,vertex-ai,europe-west1,dev,security,reliability,50.345,9.663,0.75,168.083,90.93,1
mlops-drift-003-00164,2026-06-13,project-13,vertex-ai,europe-west1,prod,platform,reliability,60.673,4.809,0.741,139.241,78.698,1
mlops-drift-003-00165,2026-06-14,project-10,compute,us-central1,sandbox,data,cost,37.32,6.305,0.816,119.646,73.782,1
mlops-drift-003-00166,2026-06-15,project-12,pubsub,global,prod,data,latency,103.697,6.045,0.595,199.683,100,1
mlops-drift-003-00167,2026-06-16,project-19,pubsub,us-east1,dev,backend,security,12.984,11.182,0.705,172.113,80.411,1
mlops-drift-003-00168,2026-06-17,project-09,cloud-sql,global,sandbox,mlops,quality,13.793,10.533,0.625,65.06,60.767,0
mlops-drift-003-00169,2026-06-18,project-13,pubsub,us-east1,dev,backend,latency,56.746,7.613,0.413,177.987,78.036,1
mlops-drift-003-00170,2026-06-19,project-15,compute,asia-south1,prod,data,quality,69.373,11.756,0.395,152.92,87.837,1
mlops-drift-003-00171,2026-06-20,project-11,cloud-run,global,prod,security,security,71.621,8.142,0.184,119.633,67.952,1
mlops-drift-003-00172,2026-06-21,project-10,cloud-run,us-east1,staging,platform,latency,36.811,12.262,0.572,17.681,64.094,0
mlops-drift-003-00173,2026-06-22,project-10,gke,us-east1,prod,platform,latency,104.598,7.971,0.611,107.31,92.243,1
mlops-drift-003-00174,2026-06-23,project-19,cloud-run,asia-south1,sandbox,security,cost,45.164,10.876,0.635,178.021,89.371,1
mlops-drift-003-00175,2026-06-24,project-08,compute,global,sandbox,data,reliability,72.27,9.972,0.673,200.121,100,1
mlops-drift-003-00176,2026-06-25,project-13,bigquery,us-east1,prod,mlops,quality,48.305,12.555,0.59,176.508,92.593,1
mlops-drift-003-00177,2026-06-26,project-17,cloud-sql,us-central1,prod,platform,security,86.961,12.755,0.567,96.235,94.077,1
mlops-drift-003-00178,2026-06-27,project-15,vertex-ai,us-east1,sandbox,finops,cost,37.684,6.692,0.425,220.397,75.82,1
mlops-drift-003-00179,2026-06-28,project-08,vertex-ai,europe-west1,prod,backend,quality,61.309,11.135,0.417,184.872,88.995,1
mlops-drift-003-00180,2026-06-29,project-07,vertex-ai,us-central1,prod,backend,latency,64.811,5.909,0.677,137.095,80.16,1
mlops-drift-003-00181,2026-01-01,project-08,gke,us-east1,sandbox,finops,latency,51.003,12.005,0.505,163.67,87.406,1
mlops-drift-003-00182,2026-01-02,project-04,compute,us-east1,prod,mlops,quality,110.106,17.161,0.498,1.418,96.216,1
mlops-drift-003-00183,2026-01-03,project-08,gke,global,staging,security,cost,16.765,8.346,0.605,103.744,61.646,0
mlops-drift-003-00184,2026-01-04,project-03,gke,global,prod,platform,reliability,44.693,5.191,0.426,152.701,64.934,0
mlops-drift-003-00185,2026-01-05,project-07,vertex-ai,global,dev,platform,cost,33.731,6.347,0.733,150.592,74.232,1
mlops-drift-003-00186,2026-01-06,project-19,cloud-sql,asia-south1,prod,data,reliability,101.553,3.35,0.812,69.78,81.956,1
mlops-drift-003-00187,2026-01-07,project-20,compute,us-central1,staging,backend,security,43.887,6.207,0.503,85.424,59.906,0
mlops-drift-003-00188,2026-01-08,project-23,cloud-sql,asia-south1,sandbox,platform,latency,26.861,9.658,0.809,168.726,84.858,1
mlops-drift-003-00189,2026-01-09,project-11,bigquery,us-east1,staging,finops,quality,19.158,11.097,0.819,137.092,81.256,1
mlops-drift-003-00190,2026-01-10,project-04,bigquery,europe-west1,dev,platform,security,45.423,5.88,0.502,128.4,65.913,1
mlops-drift-003-00191,2026-01-11,project-09,cloud-sql,global,prod,backend,reliability,60.265,5.457,0.664,140.412,77.543,1
mlops-drift-003-00192,2026-01-12,project-06,gke,us-central1,dev,mlops,security,49.265,12.812,0.334,133.702,78.326,1
mlops-drift-003-00193,2026-01-13,project-05,cloud-run,asia-south1,staging,backend,reliability,35.264,7.65,0.941,167.462,87.549,1
mlops-drift-003-00194,2026-01-14,project-23,cloud-run,global,dev,security,security,50.761,7.716,0.788,33.529,68.24,0
mlops-drift-003-00195,2026-01-15,project-07,cloud-run,global,prod,finops,security,63.218,14.367,0.68,29.81,83.797,1
mlops-drift-003-00196,2026-01-16,project-14,pubsub,us-central1,dev,platform,security,47.226,12.064,0.356,94.28,70.888,1
mlops-drift-003-00197,2026-01-17,project-07,bigquery,global,prod,backend,latency,64.404,5.469,0.511,124.418,71.332,1
mlops-drift-003-00198,2026-01-18,project-16,vertex-ai,us-east1,dev,backend,reliability,30.04,3.879,0.609,121.024,58.529,0
mlops-drift-003-00199,2026-01-19,project-09,gke,asia-south1,sandbox,data,reliability,68.961,9.242,0.404,85.165,72.261,1
mlops-drift-003-00200,2026-01-20,project-20,pubsub,us-east1,dev,mlops,quality,58.002,6.958,0.921,128.07,87.448,1
mlops-drift-003-00201,2026-01-21,project-24,pubsub,global,staging,platform,latency,29.643,5.171,0.552,175.575,67.365,0
mlops-drift-003-00202,2026-01-22,project-20,vertex-ai,asia-south1,staging,platform,latency,66.99,5.373,0.397,97.57,64.107,1
mlops-drift-003-00203,2026-01-23,project-20,cloud-sql,us-east1,staging,security,reliability,63.037,6.996,0.476,24.436,58.611,0
mlops-drift-003-00204,2026-01-24,project-18,gke,us-central1,prod,security,cost,86.059,6.804,0.793,175.996,99.418,1
mlops-drift-003-00205,2026-01-25,project-08,pubsub,global,prod,mlops,security,81.296,10.448,0.806,118.961,98.391,1
mlops-drift-003-00206,2026-01-26,project-01,cloud-sql,global,prod,platform,cost,89.084,6.88,0.777,228.729,100,1
mlops-drift-003-00207,2026-01-27,project-01,bigquery,us-central1,prod,security,cost,76.2,11.532,0.369,45.31,73.101,1
mlops-drift-003-00208,2026-01-28,project-16,pubsub,europe-west1,staging,backend,latency,0.0,2.699,0.82,128.538,53.743,0
mlops-drift-003-00209,2026-01-29,project-14,bigquery,us-central1,staging,backend,reliability,69.945,4.38,0.518,229.525,86.303,1
mlops-drift-003-00210,2026-01-30,project-08,gke,us-central1,prod,backend,quality,69.714,5.791,0.774,131.299,84.15,1
mlops-drift-003-00211,2026-01-31,project-01,compute,us-central1,sandbox,finops,cost,52.755,6.823,0.525,95.978,66.756,0
mlops-drift-003-00212,2026-02-01,project-18,gke,asia-south1,prod,data,security,56.473,5.542,0.335,55.469,52.511,0
mlops-drift-003-00213,2026-02-02,project-18,bigquery,europe-west1,prod,mlops,cost,90.244,7.732,0.588,144.985,91.35,1
mlops-drift-003-00214,2026-02-03,project-17,compute,us-central1,sandbox,security,security,28.768,5.05,0.74,74.707,58.647,1
mlops-drift-003-00215,2026-02-04,project-24,bigquery,us-east1,prod,finops,quality,63.99,8.201,0.361,176.668,79.931,1
mlops-drift-003-00216,2026-02-05,project-07,gke,us-east1,staging,platform,security,14.786,8.115,0.758,83.34,62.794,0
mlops-drift-003-00217,2026-02-06,project-05,pubsub,europe-west1,sandbox,platform,security,50.013,8.193,0.627,85.285,71.004,1
