record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,pipeline_failed
devops-ci-076-00041,2026-02-10,project-14,cloud-run,europe-west1,staging,mlops,quality,50.351,8.127,0.4,12.76,52.447,0
devops-ci-076-00042,2026-02-11,project-05,cloud-run,europe-west1,prod,backend,security,72.846,3.485,0.836,145.844,84.157,1
devops-ci-076-00043,2026-02-12,project-16,pubsub,us-central1,staging,mlops,cost,50.075,6.28,0.861,54.342,70.239,1
devops-ci-076-00044,2026-02-13,project-10,pubsub,asia-south1,dev,mlops,quality,43.547,13.627,0.61,46.785,75.211,1
devops-ci-076-00045,2026-02-14,project-01,pubsub,us-east1,sandbox,data,quality,58.133,15.933,0.338,123.578,87.375,1
devops-ci-076-00046,2026-02-15,project-11,bigquery,europe-west1,dev,platform,reliability,24.271,14.482,0.551,71.665,72.022,0
devops-ci-076-00047,2026-02-16,project-10,bigquery,europe-west1,dev,finops,security,50.896,6.237,0.631,92.424,67.93,1
devops-ci-076-00048,2026-02-17,project-03,gke,us-east1,prod,finops,quality,41.392,5.711,0.321,0.0,39.048,0
devops-ci-076-00049,2026-02-18,project-13,gke,us-central1,dev,platform,quality,55.314,11.748,0.679,87.771,83.337,1
devops-ci-076-00050,2026-02-19,project-01,cloud-run,global,dev,platform,security,48.66,7.126,0.585,106.872,69.719,1
devops-ci-076-00051,2026-02-20,project-06,vertex-ai,us-central1,sandbox,platform,cost,22.294,4.31,0.367,181.483,57.171,0
devops-ci-076-00052,2026-02-21,project-19,bigquery,europe-west1,staging,backend,reliability,50.603,12.256,0.407,183.73,87.347,1
devops-ci-076-00053,2026-02-22,project-24,cloud-sql,us-east1,prod,platform,latency,47.788,13.072,1.039,210.805,100,1
devops-ci-076-00054,2026-02-23,project-18,bigquery,asia-south1,sandbox,security,security,60.352,7.533,0.328,176.695,75.948,1
devops-ci-076-00055,2026-02-24,project-02,gke,asia-south1,prod,finops,cost,45.132,16.482,0.584,133.659,94.186,1
devops-ci-076-00056,2026-02-25,project-05,pubsub,us-east1,staging,platform,latency,57.672,14.958,0.6,110.046,92.136,1
devops-ci-076-00057,2026-02-26,project-14,pubsub,us-east1,sandbox,data,cost,34.312,16.755,0.691,205.344,100,1
devops-ci-076-00058,2026-02-27,project-12,vertex-ai,europe-west1,dev,backend,latency,26.124,18.617,0.096,104.223,71.142,1
devops-ci-076-00059,2026-02-28,project-01,cloud-run,global,staging,backend,security,72.335,12.3,0.541,87.668,85.737,1
devops-ci-076-00060,2026-03-01,project-12,cloud-run,us-east1,staging,platform,quality,70.883,7.692,0.191,195.574,77.963,1
devops-ci-076-00061,2026-03-02,project-11,vertex-ai,us-central1,staging,finops,cost,63.165,17.994,0.702,91.525,100,1
devops-ci-076-00062,2026-03-03,project-17,vertex-ai,global,sandbox,data,quality,34.119,7.593,0.257,138.882,58.907,0
devops-ci-076-00063,2026-03-04,project-24,bigquery,europe-west1,prod,security,cost,84.23,8.366,0.464,148.925,86.959,1
devops-ci-076-00064,2026-03-05,project-11,compute,us-central1,prod,data,cost,45.446,5.471,0.529,121.412,64.893,1
devops-ci-076-00065,2026-03-06,project-13,bigquery,asia-south1,prod,security,reliability,55.268,16.613,0.577,209.253,100,1
devops-ci-076-00066,2026-03-07,project-19,cloud-run,us-east1,prod,backend,cost,38.363,10.806,0.617,113.665,76.812,1
devops-ci-076-00067,2026-03-08,project-10,gke,europe-west1,prod,platform,reliability,71.837,4.757,0.501,98.528,68.146,0
devops-ci-076-00068,2026-03-09,project-17,bigquery,asia-south1,dev,data,latency,31.737,11.505,0.382,100.898,66.037,1
devops-ci-076-00069,2026-03-10,project-05,pubsub,us-central1,dev,backend,security,16.837,5.779,0.551,142.604,59.459,0
devops-ci-076-00070,2026-03-11,project-23,compute,global,dev,platform,latency,21.565,12.601,0.69,171.271,86.077,1
devops-ci-076-00071,2026-03-12,project-19,compute,global,prod,data,reliability,62.45,4.678,0.717,157.617,80.854,1
devops-ci-076-00072,2026-03-13,project-04,gke,europe-west1,prod,data,quality,53.301,7.257,0.293,107.448,61.513,0
devops-ci-076-00073,2026-03-14,project-14,compute,europe-west1,staging,backend,reliability,28.872,6.132,0.609,163.596,69.586,1
devops-ci-076-00074,2026-03-15,project-01,bigquery,asia-south1,dev,platform,latency,54.333,10.064,0.621,171.09,89.185,1
devops-ci-076-00075,2026-03-16,project-13,gke,europe-west1,sandbox,platform,reliability,59.073,7.824,0.673,116.188,79.431,1
devops-ci-076-00076,2026-03-17,project-07,compute,asia-south1,prod,mlops,quality,82.423,8.052,0.645,132.666,89.558,1
devops-ci-076-00077,2026-03-18,project-20,gke,asia-south1,prod,platform,security,83.257,10.129,0.666,110.944,92.264,1
devops-ci-076-00078,2026-03-19,project-11,cloud-sql,asia-south1,prod,finops,quality,67.267,10.87,0.523,219.548,99.229,1
devops-ci-076-00079,2026-03-20,project-18,compute,europe-west1,prod,backend,quality,76.331,5.96,0.362,83.983,65.54,1
devops-ci-076-00080,2026-03-21,project-15,pubsub,asia-south1,dev,finops,latency,14.854,12.672,0.54,130.97,72.767,1
devops-ci-076-00081,2026-03-22,project-02,pubsub,europe-west1,dev,data,reliability,51.38,28.654,0.712,154.31,100,1
devops-ci-076-00082,2026-03-23,project-08,cloud-run,global,prod,platform,security,73.817,3.932,0.547,141.423,74.78,1
devops-ci-076-00083,2026-03-24,project-07,pubsub,us-east1,staging,platform,security,47.398,12.1,0.441,267.645,99.289,1
devops-ci-076-00084,2026-03-25,project-06,pubsub,europe-west1,dev,backend,cost,55.458,4.801,0.861,106.343,76.256,1
devops-ci-076-00085,2026-03-26,project-21,gke,global,prod,platform,security,46.072,10.84,0.717,221.697,98.844,1
devops-ci-076-00086,2026-03-27,project-17,cloud-run,us-east1,dev,mlops,quality,54.414,12.685,0.0,185.412,75.682,1
devops-ci-076-00087,2026-03-28,project-17,gke,asia-south1,staging,data,reliability,59.787,5.078,0.281,177.929,68.557,1
devops-ci-076-00088,2026-03-29,project-07,cloud-sql,europe-west1,dev,mlops,latency,32.971,10.219,0.571,172.567,80.535,1
devops-ci-076-00089,2026-03-30,project-10,gke,global,prod,finops,latency,59.758,2.28,0.581,90.82,59.815,0
devops-ci-076-00090,2026-03-31,project-23,pubsub,us-east1,prod,backend,security,46.165,5.749,0.502,24.466,50.71,0
devops-ci-076-00091,2026-04-01,project-02,vertex-ai,us-east1,sandbox,mlops,latency,49.09,4.662,0.451,159.763,67.143,0
devops-ci-076-00092,2026-04-02,project-19,cloud-sql,us-central1,prod,platform,latency,73.758,6.026,0.811,64.212,77.625,1
devops-ci-076-00093,2026-04-03,project-14,bigquery,us-central1,dev,security,quality,55.393,7.533,0.492,210.389,84.866,1
devops-ci-076-00094,2026-04-04,project-17,pubsub,europe-west1,staging,backend,security,43.554,17.754,0.521,173.358,100,1
devops-ci-076-00095,2026-04-05,project-10,pubsub,asia-south1,prod,backend,latency,86.699,12.338,0.646,202.631,100,1
devops-ci-076-00096,2026-04-06,project-19,cloud-run,europe-west1,prod,mlops,latency,37.427,3.184,0.47,155.74,59.691,0
devops-ci-076-00097,2026-04-07,project-17,pubsub,asia-south1,staging,mlops,quality,59.704,6.127,0.509,209.841,83.61,1
devops-ci-076-00098,2026-04-08,project-15,cloud-sql,us-central1,dev,finops,cost,78.978,5.457,0.315,69.134,61.482,0
devops-ci-076-00099,2026-04-09,project-05,pubsub,us-east1,prod,security,reliability,22.675,15.403,0.646,18.094,69.125,0
devops-ci-076-00100,2026-04-10,project-14,pubsub,us-east1,dev,security,reliability,41.878,8.413,0.557,117.004,70.846,1
devops-ci-076-00101,2026-04-11,project-06,gke,asia-south1,prod,data,latency,80.223,7.846,0.417,78.913,72.489,0
devops-ci-076-00102,2026-04-12,project-18,vertex-ai,us-east1,prod,backend,reliability,52.075,8.937,0.518,118.123,74.436,0
devops-ci-076-00103,2026-04-13,project-13,pubsub,asia-south1,staging,data,cost,70.551,9.101,0.695,102.533,85.206,1
devops-ci-076-00104,2026-04-14,project-19,pubsub,us-east1,prod,security,cost,75.145,9.442,0.446,214.893,95.281,1
devops-ci-076-00105,2026-04-15,project-22,vertex-ai,asia-south1,prod,security,cost,63.699,7.254,0.469,116.532,72.63,1
devops-ci-076-00106,2026-04-16,project-08,cloud-sql,asia-south1,prod,backend,reliability,64.951,4.367,0.636,129.848,74.119,1
devops-ci-076-00107,2026-04-17,project-12,pubsub,us-east1,prod,platform,security,40.922,14.601,0.625,103.452,85.353,1
devops-ci-076-00108,2026-04-18,project-24,vertex-ai,us-east1,prod,platform,security,41.745,10.278,0.699,8.03,64.229,0
devops-ci-076-00109,2026-04-19,project-24,cloud-run,europe-west1,sandbox,platform,quality,36.518,9.549,0.413,128.901,68.315,0
devops-ci-076-00110,2026-04-20,project-22,bigquery,global,staging,platform,security,51.184,6.865,0.493,134.846,70.853,0
devops-ci-076-00111,2026-04-21,project-01,cloud-sql,europe-west1,dev,security,latency,35.407,13.276,0.495,222.614,93.159,1
devops-ci-076-00112,2026-04-22,project-07,bigquery,global,prod,mlops,quality,90.654,6.607,0.378,130.488,79.405,1
devops-ci-076-00113,2026-04-23,project-21,gke,us-central1,sandbox,finops,quality,44.038,8.025,0.531,231.101,86.426,1
devops-ci-076-00114,2026-04-24,project-11,compute,global,sandbox,data,quality,64.042,8.158,0.791,59.231,77.773,1
devops-ci-076-00115,2026-04-25,project-20,vertex-ai,asia-south1,prod,data,cost,39.048,5.0,0.757,166.209,76.067,1
devops-ci-076-00116,2026-04-26,project-15,cloud-run,global,prod,platform,reliability,38.313,12.367,0.61,92.723,77.138,1
devops-ci-076-00117,2026-04-27,project-23,cloud-run,us-central1,prod,security,latency,36.809,6.312,0.544,133.38,66.102,0
devops-ci-076-00118,2026-04-28,project-07,vertex-ai,europe-west1,staging,backend,cost,29.579,9.773,0.409,134.26,67.051,0
devops-ci-076-00119,2026-04-29,project-06,pubsub,global,dev,mlops,quality,43.91,7.261,0.957,202.03,95.269,1
devops-ci-076-00120,2026-04-30,project-20,cloud-run,global,staging,platform,security,73.695,7.515,0.902,117.876,92.088,1
devops-ci-076-00121,2026-05-01,project-06,cloud-run,europe-west1,sandbox,data,cost,34.386,8.723,0.472,130.955,68.006,1
devops-ci-076-00122,2026-05-02,project-08,gke,asia-south1,prod,platform,latency,64.631,9.46,0.337,128.792,75.271,1
devops-ci-076-00123,2026-05-03,project-06,bigquery,global,prod,platform,cost,56.123,4.741,0.552,128.756,68.802,1
devops-ci-076-00124,2026-05-04,project-12,cloud-sql,us-east1,dev,data,cost,60.359,14.804,0.482,89.395,85.575,1
devops-ci-076-00125,2026-05-05,project-09,pubsub,global,staging,platform,security,44.345,10.623,0.518,101.32,73.214,1
devops-ci-076-00126,2026-05-06,project-24,vertex-ai,global,prod,backend,security,54.759,6.516,0.564,170.242,78.937,1
devops-ci-076-00127,2026-05-07,project-17,gke,asia-south1,sandbox,mlops,quality,13.693,5.355,0.52,176.362,61.207,0
devops-ci-076-00128,2026-05-08,project-01,cloud-run,asia-south1,prod,backend,reliability,35.21,6.661,0.497,147.696,66.8,1
devops-ci-076-00129,2026-05-09,project-08,cloud-sql,global,prod,data,reliability,73.016,14.715,0.492,136.475,97.013,1
devops-ci-076-00130,2026-05-10,project-16,cloud-sql,europe-west1,staging,security,cost,37.325,12.19,0.654,184.308,91.275,1
devops-ci-076-00131,2026-05-11,project-13,cloud-sql,asia-south1,prod,data,quality,84.416,12.644,0.848,0.0,88.728,1
devops-ci-076-00132,2026-05-12,project-15,bigquery,asia-south1,dev,mlops,security,30.39,21.912,0.493,150.27,100,1
devops-ci-076-00133,2026-05-13,project-11,vertex-ai,europe-west1,prod,data,quality,33.194,6.408,0.388,136.807,60.101,0
devops-ci-076-00134,2026-05-14,project-16,cloud-run,asia-south1,dev,finops,quality,35.959,4.287,0.843,137.624,72.164,0
devops-ci-076-00135,2026-05-15,project-05,gke,europe-west1,prod,data,latency,95.489,13.704,0.792,10.785,94.69,1
devops-ci-076-00136,2026-05-16,project-04,gke,us-east1,prod,platform,security,77.997,10.983,0.488,35.411,75.17,1
devops-ci-076-00137,2026-05-17,project-08,pubsub,asia-south1,prod,mlops,reliability,36.804,10.629,0.619,152.729,81.62,1
devops-ci-076-00138,2026-05-18,project-16,bigquery,asia-south1,sandbox,platform,security,37.38,6.256,0.685,102.244,66.566,1
devops-ci-076-00139,2026-05-19,project-03,bigquery,global,staging,backend,quality,30.355,15.975,0.647,166.87,94.879,1
devops-ci-076-00140,2026-05-20,project-05,pubsub,us-east1,dev,security,cost,72.262,7.702,0.68,157.97,90.1,1
devops-ci-076-00141,2026-05-21,project-07,compute,us-east1,staging,finops,reliability,50.825,9.883,0.316,208.934,82.379,1
devops-ci-076-00142,2026-05-22,project-05,compute,europe-west1,prod,platform,security,41.736,16.441,0.731,191.815,100,1
devops-ci-076-00143,2026-05-23,project-12,gke,us-east1,dev,platform,reliability,33.698,8.843,0.183,178.062,64.8,1
devops-ci-076-00144,2026-05-24,project-09,cloud-sql,europe-west1,prod,mlops,quality,77.281,15.666,0.573,223.327,100,1
devops-ci-076-00145,2026-05-25,project-24,cloud-sql,us-east1,sandbox,mlops,reliability,49.958,4.972,0.561,32.18,53.415,0
devops-ci-076-00146,2026-05-26,project-19,gke,global,prod,security,quality,72.797,6.32,0.745,106.768,81.871,1
devops-ci-076-00147,2026-05-27,project-03,bigquery,asia-south1,prod,security,security,60.137,20.878,0.423,155.379,100,1
devops-ci-076-00148,2026-05-28,project-10,compute,europe-west1,staging,mlops,latency,67.583,10.772,0.671,128.919,91.074,1
devops-ci-076-00149,2026-05-29,project-11,pubsub,global,dev,mlops,latency,68.416,13.723,0.729,67.802,91.369,1
devops-ci-076-00150,2026-05-30,project-12,bigquery,europe-west1,prod,mlops,quality,90.829,10.586,0.535,52.827,82.92,1
devops-ci-076-00151,2026-05-31,project-16,pubsub,asia-south1,dev,security,cost,42.752,15.354,0.542,59.631,78.455,1
devops-ci-076-00152,2026-06-01,project-17,vertex-ai,europe-west1,staging,mlops,quality,13.994,9.607,0.581,90.415,60.835,1
devops-ci-076-00153,2026-06-02,project-19,cloud-run,us-east1,prod,platform,latency,53.607,12.282,0.814,126.905,94.417,1
devops-ci-076-00154,2026-06-03,project-24,compute,us-east1,dev,platform,reliability,54.344,6.522,0.906,133.419,85.405,1
devops-ci-076-00155,2026-06-04,project-21,bigquery,us-central1,prod,backend,latency,60.597,11.171,0.065,56.862,57.842,0
devops-ci-076-00156,2026-06-05,project-13,gke,asia-south1,prod,finops,quality,39.363,6.287,0.298,25.151,42.545,0
devops-ci-076-00157,2026-06-06,project-09,cloud-sql,europe-west1,sandbox,finops,latency,48.057,11.702,0.743,95.592,84.07,1
devops-ci-076-00158,2026-06-07,project-10,compute,us-central1,dev,finops,quality,34.146,9.996,0.373,164.536,72.325,1
devops-ci-076-00159,2026-06-08,project-24,gke,asia-south1,dev,data,quality,25.609,12.006,0.534,141.2,76.259,0
devops-ci-076-00160,2026-06-09,project-17,compute,europe-west1,prod,platform,reliability,46.987,11.225,0.487,280.843,100,1
devops-ci-076-00161,2026-06-10,project-06,gke,europe-west1,dev,mlops,quality,54.108,10.612,0.696,144.384,89.115,1
devops-ci-076-00162,2026-06-11,project-18,bigquery,asia-south1,staging,backend,quality,54.61,15.699,0.59,167.477,100,1
devops-ci-076-00163,2026-06-12,project-04,gke,global,sandbox,security,reliability,14.284,5.807,0.658,150.672,63.552,0
devops-ci-076-00164,2026-06-13,project-16,vertex-ai,global,prod,finops,quality,70.506,11.492,0.735,68.494,87.205,1
devops-ci-076-00165,2026-06-14,project-15,vertex-ai,us-east1,prod,data,cost,47.143,5.922,0.331,152.677,64.168,0
devops-ci-076-00166,2026-06-15,project-13,pubsub,europe-west1,prod,security,cost,52.564,17.974,0.433,208.284,100,1
devops-ci-076-00167,2026-06-16,project-22,bigquery,us-central1,prod,data,quality,28.988,10.758,0.437,200.536,79.788,1
devops-ci-076-00168,2026-06-17,project-21,gke,asia-south1,prod,platform,latency,72.982,5.942,0.496,162.133,80.413,1
devops-ci-076-00169,2026-06-18,project-17,compute,us-central1,dev,platform,reliability,17.779,3.755,0.755,77.368,52.692,0
devops-ci-076-00170,2026-06-19,project-05,cloud-run,us-central1,dev,mlops,latency,33.588,13.396,0.386,134.781,76.179,1
devops-ci-076-00171,2026-06-20,project-16,gke,global,prod,security,reliability,44.718,17.829,0.874,103.948,100,1
devops-ci-076-00172,2026-06-21,project-02,pubsub,us-east1,prod,finops,security,56.945,18.817,0.689,128.201,100,1
devops-ci-076-00173,2026-06-22,project-19,gke,europe-west1,prod,backend,security,81.286,7.763,0.485,96.848,77.662,1
devops-ci-076-00174,2026-06-23,project-06,compute,asia-south1,dev,platform,reliability,56.857,12.64,0.679,44.906,79.707,1
devops-ci-076-00175,2026-06-24,project-22,cloud-sql,asia-south1,sandbox,finops,quality,57.28,16.166,0.241,154.63,88.754,1
devops-ci-076-00176,2026-06-25,project-16,gke,us-central1,prod,security,cost,76.081,16.305,0.438,161.492,100,1
devops-ci-076-00177,2026-06-26,project-11,cloud-sql,us-east1,sandbox,finops,latency,24.963,7.782,0.494,114.007,60.811,1
devops-ci-076-00178,2026-06-27,project-14,cloud-run,global,prod,security,latency,47.229,6.902,0.735,52.75,66.053,1
devops-ci-076-00179,2026-06-28,project-24,pubsub,us-central1,dev,finops,security,78.916,6.329,0.419,245.588,92.868,1
devops-ci-076-00180,2026-06-29,project-22,compute,us-central1,prod,platform,quality,40.671,9.017,0.401,109.838,65.328,1
devops-ci-076-00181,2026-01-01,project-23,cloud-run,asia-south1,dev,data,latency,21.051,6.011,0.618,96.289,57.066,0
devops-ci-076-00182,2026-01-02,project-15,compute,us-central1,prod,finops,security,60.265,6.788,0.459,17.575,55.559,0
devops-ci-076-00183,2026-01-03,project-12,bigquery,global,prod,mlops,security,91.622,4.536,0.401,75.521,67.7,0
devops-ci-076-00184,2026-01-04,project-02,vertex-ai,us-central1,dev,backend,latency,77.0,6.958,0.594,166.224,88.216,1
devops-ci-076-00185,2026-01-05,project-20,gke,asia-south1,sandbox,platform,cost,0.0,7.296,0.595,118.235,55.092,0
devops-ci-076-00186,2026-01-06,project-18,pubsub,europe-west1,prod,finops,reliability,51.655,13.198,0.298,223.39,91.882,1
devops-ci-076-00187,2026-01-07,project-07,gke,europe-west1,prod,security,cost,40.948,5.967,0.72,166.075,77.674,1
devops-ci-076-00188,2026-01-08,project-04,cloud-sql,europe-west1,dev,finops,quality,9.927,4.279,0.41,102.228,42.717,0
devops-ci-076-00189,2026-01-09,project-24,gke,europe-west1,prod,security,quality,75.444,12.29,0.265,73.547,75.083,1
devops-ci-076-00190,2026-01-10,project-12,compute,asia-south1,staging,mlops,reliability,62.517,4.664,0.691,78.924,68.458,1
devops-ci-076-00191,2026-01-11,project-21,pubsub,us-east1,sandbox,mlops,cost,59.207,13.087,0.887,192.175,100,1
devops-ci-076-00192,2026-01-12,project-07,compute,global,prod,finops,security,36.341,7.06,0.573,161.832,72.848,1
devops-ci-076-00193,2026-01-13,project-07,bigquery,us-east1,dev,security,cost,36.657,3.598,0.501,117.35,55.874,0
devops-ci-076-00194,2026-01-14,project-10,bigquery,europe-west1,prod,security,latency,63.131,10.81,0.603,108.466,84.242,1
devops-ci-076-00195,2026-01-15,project-11,pubsub,global,prod,mlops,security,64.513,8.697,0.733,64.952,78.0,1
devops-ci-076-00196,2026-01-16,project-17,vertex-ai,us-central1,staging,platform,reliability,22.671,22.229,0.504,45.587,84.091,1
devops-ci-076-00197,2026-01-17,project-10,gke,us-east1,prod,backend,security,39.852,6.48,0.564,127.541,67.408,1
devops-ci-076-00198,2026-01-18,project-23,bigquery,global,sandbox,finops,latency,50.96,15.279,0.743,130.689,98.551,1
devops-ci-076-00199,2026-01-19,project-12,bigquery,global,dev,platform,security,58.417,11.988,0.729,19.713,76.808,1
devops-ci-076-00200,2026-01-20,project-21,cloud-sql,global,dev,data,latency,61.484,20.559,0.571,114.46,100,1
devops-ci-076-00201,2026-01-21,project-13,pubsub,europe-west1,prod,backend,quality,58.173,17.776,0.605,98.732,97.411,1
devops-ci-076-00202,2026-01-22,project-24,gke,asia-south1,dev,security,quality,51.361,7.6,0.28,109.32,61.452,0
devops-ci-076-00203,2026-01-23,project-14,cloud-sql,europe-west1,dev,platform,quality,33.021,9.49,0.358,137.504,66.283,0
devops-ci-076-00204,2026-01-24,project-12,cloud-sql,global,prod,data,quality,53.936,10.069,0.29,88.441,65.42,0
devops-ci-076-00205,2026-01-25,project-11,pubsub,europe-west1,dev,mlops,quality,54.771,10.218,0.534,52.083,69.297,0
devops-ci-076-00206,2026-01-26,project-18,gke,global,staging,finops,quality,76.611,7.983,0.816,120.864,91.627,1
devops-ci-076-00207,2026-01-27,project-19,bigquery,us-central1,prod,mlops,reliability,91.661,17.261,0.642,129.859,100,1
devops-ci-076-00208,2026-01-28,project-22,bigquery,europe-west1,sandbox,data,reliability,13.546,15.124,0.598,121.977,78.749,1
devops-ci-076-00209,2026-01-29,project-05,pubsub,global,dev,finops,cost,36.775,4.162,0.178,154.626,51.362,0
devops-ci-076-00210,2026-01-30,project-24,compute,global,sandbox,data,security,38.251,10.211,0.437,38.567,58.133,0
devops-ci-076-00211,2026-01-31,project-20,vertex-ai,us-east1,dev,platform,quality,47.691,13.499,0.332,80.602,71.564,1
devops-ci-076-00212,2026-02-01,project-15,bigquery,global,prod,data,latency,60.409,8.799,0.535,82.177,72.383,1
devops-ci-076-00213,2026-02-02,project-02,cloud-run,asia-south1,dev,finops,latency,58.275,16.696,0.678,127.244,100,1
devops-ci-076-00214,2026-02-03,project-05,compute,us-east1,staging,platform,latency,31.157,8.592,0.977,173.428,90.44,1
devops-ci-076-00215,2026-02-04,project-08,gke,europe-west1,sandbox,backend,security,41.058,7.744,0.423,87.662,60.029,0
devops-ci-076-00216,2026-02-05,project-04,cloud-run,us-east1,prod,finops,cost,62.899,8.012,0.734,73.561,77.127,1
devops-ci-076-00217,2026-02-06,project-19,cloud-run,europe-west1,prod,backend,cost,79.456,9.114,0.161,109.307,70.651,0
devops-ci-076-00218,2026-02-07,project-01,compute,global,dev,security,latency,9.34,9.679,0.483,61.237,51.689,0
devops-ci-076-00219,2026-02-08,project-03,cloud-run,asia-south1,staging,finops,latency,43.265,7.089,0.405,117.442,62.986,0
devops-ci-076-00220,2026-02-09,project-12,cloud-run,global,sandbox,backend,latency,64.074,14.126,0.706,75.542,91.113,1
devops-ci-076-00221,2026-02-10,project-22,compute,global,sandbox,platform,reliability,42.012,6.545,0.559,109.407,65.496,1
