record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,critical_alert
aiops-alerts-054-00076,2026-03-17,project-03,vertex-ai,asia-south1,prod,mlops,cost,49.397,19.546,0.36,144.041,96.502,1
aiops-alerts-054-00077,2026-03-18,project-12,cloud-sql,europe-west1,dev,security,cost,59.465,5.229,0.336,69.353,54.888,0
aiops-alerts-054-00078,2026-03-19,project-08,compute,asia-south1,prod,finops,latency,81.397,5.795,0.199,12.17,50.75,0
aiops-alerts-054-00079,2026-03-20,project-05,cloud-sql,us-east1,prod,mlops,latency,62.984,8.781,0.37,127.139,74.025,1
aiops-alerts-054-00080,2026-03-21,project-20,bigquery,europe-west1,dev,data,security,54.762,10.452,0.692,145.158,88.944,1
aiops-alerts-054-00081,2026-03-22,project-15,cloud-run,asia-south1,sandbox,security,latency,61.021,8.61,0.413,169.796,80.664,1
aiops-alerts-054-00082,2026-03-23,project-08,cloud-sql,global,staging,security,cost,34.031,9.355,0.419,88.292,61.28,0
aiops-alerts-054-00083,2026-03-24,project-15,bigquery,us-east1,prod,security,reliability,69.752,9.755,0.724,193.892,100,1
aiops-alerts-054-00084,2026-03-25,project-20,gke,us-east1,prod,finops,security,33.895,7.56,0.346,92.417,55.091,0
aiops-alerts-054-00085,2026-03-26,project-06,cloud-sql,us-central1,prod,data,security,92.723,15.266,0.617,203.096,100,1
aiops-alerts-054-00086,2026-03-27,project-22,compute,global,staging,data,cost,9.706,8.788,0.461,163.499,63.881,0
aiops-alerts-054-00087,2026-03-28,project-10,pubsub,europe-west1,prod,mlops,security,42.425,6.935,0.795,44.923,65.407,0
aiops-alerts-054-00088,2026-03-29,project-20,gke,global,prod,security,latency,87.258,17.566,0.672,73.21,100,1
aiops-alerts-054-00089,2026-03-30,project-20,compute,us-central1,dev,platform,security,36.739,14.371,0.673,127.69,88.567,1
aiops-alerts-054-00090,2026-03-31,project-06,gke,us-central1,sandbox,backend,latency,39.681,8.232,0.437,155.815,71.114,1
aiops-alerts-054-00091,2026-04-01,project-20,cloud-sql,global,prod,data,quality,70.674,9.533,0.564,185.46,93.766,1
aiops-alerts-054-00092,2026-04-02,project-05,gke,us-east1,sandbox,finops,security,51.156,7.064,0.605,133.521,75.034,1
aiops-alerts-054-00093,2026-04-03,project-05,cloud-sql,us-east1,sandbox,data,latency,60.576,11.263,0.681,51.235,78.789,1
aiops-alerts-054-00094,2026-04-04,project-11,cloud-sql,global,prod,data,latency,79.806,13.556,0.288,87.59,82.416,1
aiops-alerts-054-00095,2026-04-05,project-10,gke,europe-west1,prod,finops,security,54.198,6.035,0.638,136.983,75.358,1
aiops-alerts-054-00096,2026-04-06,project-19,vertex-ai,us-central1,prod,mlops,security,23.421,3.554,0.509,145.177,55.477,1
aiops-alerts-054-00097,2026-04-07,project-10,vertex-ai,us-central1,staging,data,cost,46.81,9.177,0.622,125.159,77.819,1
aiops-alerts-054-00098,2026-04-08,project-24,cloud-run,us-east1,dev,mlops,quality,36.443,9.862,0.457,101.482,66.561,1
aiops-alerts-054-00099,2026-04-09,project-12,cloud-sql,europe-west1,prod,mlops,cost,51.395,22.968,0.426,74.645,97.376,1
aiops-alerts-054-00100,2026-04-10,project-14,cloud-run,asia-south1,prod,mlops,reliability,90.881,5.795,0.462,181.211,87.927,1
aiops-alerts-054-00101,2026-04-11,project-14,vertex-ai,global,sandbox,security,latency,52.183,15.365,0.298,139.091,84.83,1
aiops-alerts-054-00102,2026-04-12,project-13,pubsub,global,prod,security,quality,89.361,9.259,0.744,187.564,100,1
aiops-alerts-054-00103,2026-04-13,project-05,compute,global,staging,finops,security,55.012,13.982,0.568,146.167,93.075,1
aiops-alerts-054-00104,2026-04-14,project-08,compute,global,dev,finops,cost,37.627,11.22,0.325,237.888,85.416,1
aiops-alerts-054-00105,2026-04-15,project-02,bigquery,us-central1,staging,finops,cost,48.689,6.751,0.679,73.714,67.308,0
aiops-alerts-054-00106,2026-04-16,project-23,bigquery,us-central1,prod,data,security,46.0,5.103,0.462,145.889,65.452,0
aiops-alerts-054-00107,2026-04-17,project-09,cloud-sql,europe-west1,dev,security,latency,30.018,6.222,0.659,64.246,57.459,0
aiops-alerts-054-00108,2026-04-18,project-06,gke,us-east1,prod,data,cost,60.892,6.374,0.498,160.378,77.003,1
aiops-alerts-054-00109,2026-04-19,project-05,cloud-sql,us-east1,sandbox,mlops,cost,32.881,7.867,0.436,114.033,61.754,1
aiops-alerts-054-00110,2026-04-20,project-14,cloud-sql,global,prod,mlops,latency,71.76,9.348,0.595,144.969,88.894,1
aiops-alerts-054-00111,2026-04-21,project-05,gke,us-east1,dev,backend,latency,27.861,7.838,0.762,92.461,68.194,1
aiops-alerts-054-00112,2026-04-22,project-10,pubsub,asia-south1,staging,finops,reliability,58.214,15.219,0.432,104.555,86.254,1
aiops-alerts-054-00113,2026-04-23,project-08,cloud-run,us-east1,staging,mlops,security,58.929,9.208,0.59,71.247,73.151,1
aiops-alerts-054-00114,2026-04-24,project-08,gke,us-central1,prod,data,cost,53.821,8.837,0.357,77.386,63.237,1
aiops-alerts-054-00115,2026-04-25,project-02,pubsub,asia-south1,prod,finops,latency,47.704,11.028,0.601,108.084,79.226,1
aiops-alerts-054-00116,2026-04-26,project-10,pubsub,asia-south1,prod,mlops,security,59.235,16.484,0.759,178.715,100,1
aiops-alerts-054-00117,2026-04-27,project-13,gke,us-east1,dev,security,cost,50.26,11.55,0.683,211.217,99.248,1
aiops-alerts-054-00118,2026-04-28,project-02,pubsub,us-east1,staging,data,security,62.409,12.469,0.64,140.982,93.897,1
aiops-alerts-054-00119,2026-04-29,project-14,bigquery,asia-south1,prod,mlops,reliability,31.761,4.888,0.573,76.97,53.801,0
aiops-alerts-054-00120,2026-04-30,project-02,cloud-sql,global,prod,finops,security,98.919,9.414,0.633,44.575,85.243,1
aiops-alerts-054-00121,2026-05-01,project-02,vertex-ai,us-east1,staging,mlops,cost,34.913,9.876,0.564,224.68,87.769,1
aiops-alerts-054-00122,2026-05-02,project-01,vertex-ai,asia-south1,prod,platform,quality,61.245,14.349,0.328,46.232,73.139,1
aiops-alerts-054-00123,2026-05-03,project-18,gke,asia-south1,dev,security,quality,44.649,19.644,0.892,89.881,100,1
aiops-alerts-054-00124,2026-05-04,project-20,cloud-run,global,staging,platform,quality,59.125,4.811,0.677,72.139,66.135,0
aiops-alerts-054-00125,2026-05-05,project-04,pubsub,global,dev,security,security,20.594,6.197,0.283,100.263,46.194,0
aiops-alerts-054-00126,2026-05-06,project-02,cloud-sql,asia-south1,prod,mlops,security,64.487,17.476,0.429,96.139,92.383,1
aiops-alerts-054-00127,2026-05-07,project-07,compute,global,sandbox,finops,cost,12.117,7.026,0.878,182.64,78.0,1
aiops-alerts-054-00128,2026-05-08,project-04,vertex-ai,europe-west1,staging,data,reliability,42.876,6.851,0.597,110.729,68.035,0
aiops-alerts-054-00129,2026-05-09,project-08,pubsub,us-east1,staging,security,latency,66.66,19.523,0.359,71.728,91.91,1
aiops-alerts-054-00130,2026-05-10,project-21,gke,us-east1,prod,security,latency,46.592,5.469,0.648,117.312,68.856,1
aiops-alerts-054-00131,2026-05-11,project-12,pubsub,asia-south1,prod,data,cost,61.864,11.406,0.907,128.345,98.728,1
aiops-alerts-054-00132,2026-05-12,project-14,cloud-run,europe-west1,prod,backend,reliability,84.373,8.685,0.48,101.686,81.425,1
aiops-alerts-054-00133,2026-05-13,project-07,vertex-ai,us-east1,prod,backend,cost,88.507,5.43,0.353,207.95,86.328,1
aiops-alerts-054-00134,2026-05-14,project-19,cloud-run,europe-west1,prod,mlops,quality,70.327,11.279,0.35,145.206,84.358,1
aiops-alerts-054-00135,2026-05-15,project-23,cloud-sql,asia-south1,prod,finops,cost,60.526,6.492,0.612,117.975,74.957,1
aiops-alerts-054-00136,2026-05-16,project-08,bigquery,us-central1,prod,mlops,latency,86.8,11.046,0.463,180.977,98.751,1
aiops-alerts-054-00137,2026-05-17,project-01,gke,global,prod,backend,latency,73.204,9.332,0.512,92.732,78.839,1
aiops-alerts-054-00138,2026-05-18,project-22,vertex-ai,us-central1,dev,finops,reliability,31.984,6.12,0.543,192.044,72.486,1
aiops-alerts-054-00139,2026-05-19,project-03,vertex-ai,us-central1,dev,finops,security,57.132,15.46,0.501,195.054,100,1
aiops-alerts-054-00140,2026-05-20,project-14,gke,global,staging,data,security,56.314,6.09,0.611,61.27,64.24,1
aiops-alerts-054-00141,2026-05-21,project-06,cloud-sql,asia-south1,prod,backend,cost,98.213,6.385,0.206,83.009,68.588,0
aiops-alerts-054-00142,2026-05-22,project-12,cloud-sql,asia-south1,prod,backend,reliability,47.687,45.286,0.791,70.762,100,1
aiops-alerts-054-00143,2026-05-23,project-02,bigquery,global,staging,security,cost,71.637,8.415,0.55,53.909,71.82,1
aiops-alerts-054-00144,2026-05-24,project-16,vertex-ai,europe-west1,prod,data,cost,88.23,2.63,0.464,209.719,83.841,1
aiops-alerts-054-00145,2026-05-25,project-19,gke,asia-south1,prod,platform,reliability,69.45,5.062,0.931,49.155,75.872,1
aiops-alerts-054-00146,2026-05-26,project-21,pubsub,us-central1,prod,backend,latency,67.258,16.327,0.542,114.074,97.242,1
aiops-alerts-054-00147,2026-05-27,project-04,compute,global,prod,finops,cost,68.746,7.269,0.648,130.103,82.675,1
aiops-alerts-054-00148,2026-05-28,project-01,cloud-run,us-central1,sandbox,mlops,latency,46.394,3.121,0.014,155.196,46.643,0
aiops-alerts-054-00149,2026-05-29,project-05,compute,us-east1,prod,finops,cost,72.385,7.436,0.43,199.678,86.855,1
aiops-alerts-054-00150,2026-05-30,project-12,cloud-sql,us-central1,sandbox,security,reliability,80.432,10.361,0.293,56.366,70.802,0
aiops-alerts-054-00151,2026-05-31,project-13,cloud-run,europe-west1,staging,mlops,latency,46.192,14.744,0.4,117.597,81.719,1
aiops-alerts-054-00152,2026-06-01,project-17,cloud-sql,us-central1,staging,data,security,44.02,8.851,0.831,135.723,84.937,1
aiops-alerts-054-00153,2026-06-02,project-01,gke,us-east1,sandbox,finops,cost,41.71,14.512,0.599,59.855,78.154,1
aiops-alerts-054-00154,2026-06-03,project-20,pubsub,asia-south1,prod,security,security,81.509,9.16,0.462,128.054,84.746,1
aiops-alerts-054-00155,2026-06-04,project-05,compute,asia-south1,sandbox,security,latency,25.166,7.133,0.506,188.961,70.719,0
aiops-alerts-054-00156,2026-06-05,project-22,cloud-sql,us-central1,prod,data,quality,92.929,11.28,0.332,109.471,86.43,1
aiops-alerts-054-00157,2026-06-06,project-22,cloud-run,global,prod,backend,security,77.869,4.354,0.722,144.88,83.812,1
aiops-alerts-054-00158,2026-06-07,project-03,bigquery,us-east1,sandbox,finops,reliability,27.195,9.506,0.754,113.758,74.679,1
aiops-alerts-054-00159,2026-06-08,project-08,cloud-sql,europe-west1,dev,mlops,latency,63.132,6.123,0.483,191.489,81.214,1
aiops-alerts-054-00160,2026-06-09,project-11,vertex-ai,asia-south1,prod,backend,cost,45.796,17.644,0.629,175.834,100,1
aiops-alerts-054-00161,2026-06-10,project-09,gke,asia-south1,staging,data,latency,28.24,5.909,0.563,89.846,56.479,0
aiops-alerts-054-00162,2026-06-11,project-08,pubsub,asia-south1,prod,security,reliability,47.432,10.434,0.538,99.995,74.36,0
aiops-alerts-054-00163,2026-06-12,project-17,bigquery,us-east1,dev,mlops,security,42.855,13.67,0.584,161.291,90.858,1
aiops-alerts-054-00164,2026-06-13,project-20,gke,europe-west1,sandbox,mlops,latency,54.448,7.952,0.677,254.097,98.362,1
aiops-alerts-054-00165,2026-06-14,project-09,cloud-sql,global,staging,backend,quality,49.855,15.312,0.385,104.545,81.898,1
aiops-alerts-054-00166,2026-06-15,project-10,cloud-sql,asia-south1,dev,platform,security,46.575,8.47,0.523,222.067,86.754,1
aiops-alerts-054-00167,2026-06-16,project-05,gke,europe-west1,dev,backend,latency,37.229,15.218,0.758,85.158,87.488,1
aiops-alerts-054-00168,2026-06-17,project-13,gke,europe-west1,staging,backend,reliability,47.126,6.387,0.421,149.545,67.941,1
aiops-alerts-054-00169,2026-06-18,project-02,cloud-sql,europe-west1,dev,backend,reliability,46.534,10.657,0.696,201.099,94.84,1
aiops-alerts-054-00170,2026-06-19,project-23,cloud-sql,us-east1,dev,backend,quality,46.094,10.439,0.408,76.413,65.914,0
aiops-alerts-054-00171,2026-06-20,project-02,compute,us-central1,prod,mlops,latency,94.089,17.899,0.787,84.58,100,1
aiops-alerts-054-00172,2026-06-21,project-04,bigquery,global,prod,mlops,reliability,78.214,10.197,0.25,93.45,73.546,0
aiops-alerts-054-00173,2026-06-22,project-17,cloud-sql,us-east1,prod,platform,security,83.96,3.631,0.364,215.108,81.968,1
aiops-alerts-054-00174,2026-06-23,project-14,vertex-ai,global,dev,backend,latency,56.702,5.337,0.344,155.377,66.998,1
aiops-alerts-054-00175,2026-06-24,project-21,cloud-sql,us-central1,sandbox,mlops,quality,43.711,12.779,0.477,100.772,76.507,1
aiops-alerts-054-00176,2026-06-25,project-06,gke,us-east1,dev,finops,latency,6.022,10.628,0.63,135.915,68.777,1
aiops-alerts-054-00177,2026-06-26,project-10,cloud-run,global,staging,mlops,quality,23.234,6.038,0.776,171.455,74.384,1
aiops-alerts-054-00178,2026-06-27,project-05,vertex-ai,asia-south1,staging,data,latency,31.048,24.468,0.147,142.249,93.848,1
aiops-alerts-054-00179,2026-06-28,project-22,pubsub,us-east1,prod,platform,cost,74.326,13.958,0.634,118.467,98.049,1
aiops-alerts-054-00180,2026-06-29,project-13,vertex-ai,europe-west1,staging,security,cost,41.59,9.67,0.482,244.557,89.654,1
aiops-alerts-054-00181,2026-01-01,project-12,bigquery,us-east1,staging,mlops,security,8.573,5.91,0.279,99.69,41.094,0
aiops-alerts-054-00182,2026-01-02,project-03,compute,europe-west1,dev,platform,latency,70.322,7.441,0.599,79.01,74.462,1
aiops-alerts-054-00183,2026-01-03,project-04,pubsub,us-east1,prod,finops,security,54.299,5.27,0.249,61.4,48.97,0
aiops-alerts-054-00184,2026-01-04,project-13,gke,asia-south1,prod,finops,latency,66.044,8.868,0.261,91.699,66.315,0
aiops-alerts-054-00185,2026-01-05,project-15,cloud-sql,europe-west1,prod,security,latency,71.702,8.479,0.9,91.832,89.772,1
aiops-alerts-054-00186,2026-01-06,project-16,cloud-run,europe-west1,sandbox,finops,quality,34.1,5.158,0.552,184.589,70.21,1
aiops-alerts-054-00187,2026-01-07,project-14,vertex-ai,global,staging,platform,quality,55.268,10.358,0.809,153.707,94.243,1
aiops-alerts-054-00188,2026-01-08,project-16,cloud-sql,europe-west1,prod,finops,quality,56.208,8.88,0.72,110.638,81.728,1
aiops-alerts-054-00189,2026-01-09,project-08,cloud-sql,europe-west1,dev,backend,reliability,84.467,11.704,0.499,39.655,80.121,1
aiops-alerts-054-00190,2026-01-10,project-20,vertex-ai,asia-south1,dev,mlops,latency,50.627,11.872,0.2,132.22,71.703,1
aiops-alerts-054-00191,2026-01-11,project-08,compute,global,prod,security,latency,74.709,8.991,0.602,45.448,74.825,1
aiops-alerts-054-00192,2026-01-12,project-12,cloud-sql,europe-west1,staging,backend,latency,32.51,7.711,0.491,176.77,72.335,0
aiops-alerts-054-00193,2026-01-13,project-02,pubsub,us-central1,prod,mlops,cost,38.786,4.69,0.166,18.999,33.099,0
aiops-alerts-054-00194,2026-01-14,project-10,cloud-run,us-central1,prod,mlops,latency,67.802,34.52,0.635,188.545,100,1
aiops-alerts-054-00195,2026-01-15,project-21,bigquery,us-central1,dev,mlops,cost,52.219,12.624,0.452,111.511,79.815,1
aiops-alerts-054-00196,2026-01-16,project-07,vertex-ai,asia-south1,prod,backend,latency,62.727,8.315,0.414,75.327,66.831,1
aiops-alerts-054-00197,2026-01-17,project-14,cloud-sql,europe-west1,dev,finops,latency,30.308,7.165,0.57,172.872,72.487,0
aiops-alerts-054-00198,2026-01-18,project-22,cloud-run,us-east1,prod,backend,cost,81.328,9.912,0.819,114.409,96.942,1
aiops-alerts-054-00199,2026-01-19,project-12,gke,asia-south1,staging,backend,quality,40.454,5.749,0.565,173.083,72.59,1
aiops-alerts-054-00200,2026-01-20,project-19,compute,us-central1,staging,security,cost,72.74,6.067,0.589,114.136,76.875,1
aiops-alerts-054-00201,2026-01-21,project-17,vertex-ai,us-central1,sandbox,finops,reliability,25.347,8.189,0.634,176.714,75.94,1
aiops-alerts-054-00202,2026-01-22,project-20,vertex-ai,europe-west1,dev,security,latency,47.645,12.516,0.444,225.04,94.238,1
aiops-alerts-054-00203,2026-01-23,project-13,cloud-sql,us-central1,sandbox,backend,security,45.52,6.445,0.625,69.705,63.011,0
aiops-alerts-054-00204,2026-01-24,project-06,cloud-sql,asia-south1,staging,backend,reliability,63.317,8.102,0.537,67.848,69.755,1
aiops-alerts-054-00205,2026-01-25,project-09,cloud-sql,us-central1,prod,data,latency,81.799,13.563,0.568,138.664,100,1
aiops-alerts-054-00206,2026-01-26,project-22,pubsub,asia-south1,staging,security,security,31.126,8.379,0.478,172.89,72.388,1
aiops-alerts-054-00207,2026-01-27,project-06,vertex-ai,global,prod,data,security,70.244,6.574,0.659,138.907,83.247,1
aiops-alerts-054-00208,2026-01-28,project-05,compute,europe-west1,sandbox,backend,cost,37.161,13.387,0.587,109.579,80.768,1
aiops-alerts-054-00209,2026-01-29,project-17,vertex-ai,europe-west1,prod,finops,reliability,73.741,6.779,0.571,50.549,68.984,1
aiops-alerts-054-00210,2026-01-30,project-23,cloud-sql,global,staging,data,quality,48.047,11.117,0.668,175.125,91.675,1
aiops-alerts-054-00211,2026-01-31,project-03,compute,europe-west1,prod,data,security,67.227,9.004,0.601,66.001,75.199,1
aiops-alerts-054-00212,2026-02-01,project-13,bigquery,us-east1,prod,platform,quality,49.564,7.431,0.724,119.855,77.505,1
aiops-alerts-054-00213,2026-02-02,project-15,pubsub,asia-south1,dev,platform,reliability,41.025,11.295,0.395,190.128,82.266,1
