record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,evaluation_passed
genai-rag-015-00041,2026-02-10,project-23,gke,us-central1,prod,mlops,reliability,68.092,3.476,0.475,108.227,64.351,0
genai-rag-015-00042,2026-02-11,project-06,cloud-sql,asia-south1,prod,platform,reliability,83.709,15.165,0.342,114.543,93.357,1
genai-rag-015-00043,2026-02-12,project-22,cloud-sql,us-central1,staging,security,latency,56.652,10.06,0.381,75.266,67.613,0
genai-rag-015-00044,2026-02-13,project-17,compute,global,prod,platform,reliability,71.564,11.57,0.682,156.63,98.756,1
genai-rag-015-00045,2026-02-14,project-09,cloud-sql,us-central1,staging,mlops,reliability,44.04,2.596,0.619,166.865,67.471,0
genai-rag-015-00046,2026-02-15,project-24,pubsub,us-east1,dev,mlops,quality,59.488,13.301,0.443,145.333,88.556,1
genai-rag-015-00047,2026-02-16,project-03,pubsub,us-central1,dev,backend,security,29.883,12.975,0.56,75.853,71.396,1
genai-rag-015-00048,2026-02-17,project-06,gke,asia-south1,dev,mlops,reliability,13.423,7.785,0.484,127.079,58.335,0
genai-rag-015-00049,2026-02-18,project-04,cloud-sql,us-central1,sandbox,mlops,cost,74.598,5.413,0.556,87.381,70.943,1
genai-rag-015-00050,2026-02-19,project-16,compute,us-east1,prod,finops,latency,62.592,11.505,0.506,125.821,84.811,1
genai-rag-015-00051,2026-02-20,project-10,vertex-ai,us-east1,dev,backend,latency,44.657,4.982,0.632,96.006,63.375,0
genai-rag-015-00052,2026-02-21,project-06,cloud-run,europe-west1,prod,security,quality,49.113,18.534,0.361,70.184,83.306,1
genai-rag-015-00053,2026-02-22,project-01,pubsub,us-east1,dev,security,cost,44.491,4.974,0.574,113.075,63.758,1
genai-rag-015-00054,2026-02-23,project-11,bigquery,us-central1,staging,finops,cost,47.445,11.611,0.661,107.057,82.446,1
genai-rag-015-00055,2026-02-24,project-15,gke,global,dev,security,security,1.676,10.939,0.338,71.003,48.296,0
genai-rag-015-00056,2026-02-25,project-05,cloud-sql,us-central1,sandbox,finops,cost,44.862,7.62,0.378,118.273,63.96,0
genai-rag-015-00057,2026-02-26,project-22,vertex-ai,global,sandbox,mlops,cost,52.126,12.872,0.374,200.392,90.593,1
genai-rag-015-00058,2026-02-27,project-03,bigquery,europe-west1,staging,mlops,latency,5.939,15.794,0.704,328.995,100,1
genai-rag-015-00059,2026-02-28,project-04,cloud-run,asia-south1,prod,data,latency,68.469,9.114,0.727,96.101,84.69,1
genai-rag-015-00060,2026-03-01,project-19,cloud-sql,us-east1,prod,security,reliability,55.167,6.605,0.417,59.418,57.98,1
genai-rag-015-00061,2026-03-02,project-10,cloud-sql,us-central1,prod,mlops,cost,68.997,6.692,0.635,88.664,74.919,1
genai-rag-015-00062,2026-03-03,project-06,bigquery,europe-west1,prod,finops,quality,70.294,9.128,0.548,99.722,79.624,1
genai-rag-015-00063,2026-03-04,project-21,pubsub,us-central1,prod,finops,quality,43.189,6.455,0.559,115.583,66.599,0
genai-rag-015-00064,2026-03-05,project-13,gke,asia-south1,prod,platform,latency,62.173,5.969,0.558,90.222,68.376,1
genai-rag-015-00065,2026-03-06,project-24,cloud-run,us-east1,prod,security,cost,71.925,8.324,0.687,132.242,87.927,1
genai-rag-015-00066,2026-03-07,project-22,bigquery,us-east1,prod,backend,latency,58.125,11.182,0.639,142.355,89.56,1
genai-rag-015-00067,2026-03-08,project-13,gke,europe-west1,staging,security,latency,20.425,4.754,0.727,153.439,66.063,1
genai-rag-015-00068,2026-03-09,project-05,pubsub,global,staging,finops,latency,34.295,9.44,0.658,136.992,77.038,1
genai-rag-015-00069,2026-03-10,project-15,compute,global,prod,data,latency,71.009,16.664,0.627,103.079,100,1
genai-rag-015-00070,2026-03-11,project-16,vertex-ai,us-east1,dev,backend,quality,0.0,12.021,0.4,64.646,51.477,0
genai-rag-015-00071,2026-03-12,project-18,compute,global,dev,finops,security,32.161,7.449,0.666,126.688,70.423,1
genai-rag-015-00072,2026-03-13,project-02,compute,europe-west1,prod,security,latency,61.533,17.621,0.898,209.292,100,1
genai-rag-015-00073,2026-03-14,project-22,vertex-ai,us-central1,prod,platform,cost,8.992,6.136,0.676,129.475,60.006,1
genai-rag-015-00074,2026-03-15,project-08,vertex-ai,europe-west1,sandbox,data,quality,64.968,3.57,0.488,174.945,73.662,1
genai-rag-015-00075,2026-03-16,project-24,cloud-sql,us-central1,prod,data,reliability,59.044,13.94,0.528,16.926,74.14,1
genai-rag-015-00076,2026-03-17,project-20,vertex-ai,us-east1,dev,platform,reliability,63.767,4.361,0.569,48.513,59.484,0
genai-rag-015-00077,2026-03-18,project-01,gke,europe-west1,prod,platform,cost,50.815,12.585,0.736,39.012,78.599,1
genai-rag-015-00078,2026-03-19,project-08,vertex-ai,us-east1,dev,finops,cost,68.379,9.225,0.737,139.227,91.557,1
genai-rag-015-00079,2026-03-20,project-12,bigquery,asia-south1,sandbox,security,reliability,43.416,7.253,0.523,88.485,63.328,0
genai-rag-015-00080,2026-03-21,project-08,gke,us-central1,dev,data,reliability,41.357,10.308,0.646,112.963,77.611,1
genai-rag-015-00081,2026-03-22,project-20,bigquery,us-east1,dev,mlops,security,21.218,7.447,0.46,197.531,69.709,1
genai-rag-015-00082,2026-03-23,project-20,cloud-sql,us-east1,prod,backend,reliability,45.123,10.247,0.347,204.161,81.621,1
genai-rag-015-00083,2026-03-24,project-19,cloud-run,asia-south1,dev,finops,latency,24.583,14.333,0.601,229.573,96.562,1
genai-rag-015-00084,2026-03-25,project-04,pubsub,us-central1,prod,finops,reliability,38.235,15.252,0.682,64.413,82.234,1
genai-rag-015-00085,2026-03-26,project-04,cloud-sql,us-east1,staging,mlops,security,16.969,8.553,0.384,50.398,46.686,0
genai-rag-015-00086,2026-03-27,project-22,compute,us-central1,prod,backend,quality,49.44,6.556,0.884,146.369,84.887,1
genai-rag-015-00087,2026-03-28,project-19,compute,global,prod,security,security,77.099,10.017,0.816,171.735,100,1
genai-rag-015-00088,2026-03-29,project-23,vertex-ai,us-east1,prod,platform,cost,40.985,8.099,0.704,202.648,87.435,1
genai-rag-015-00089,2026-03-30,project-22,cloud-run,us-central1,staging,finops,cost,42.288,8.581,0.384,123.27,66.24,1
genai-rag-015-00090,2026-03-31,project-07,pubsub,europe-west1,dev,security,cost,40.091,4.275,0.3,135.208,54.225,0
genai-rag-015-00091,2026-04-01,project-04,cloud-sql,us-east1,dev,data,cost,82.097,5.57,0.101,178.496,71.296,1
genai-rag-015-00092,2026-04-02,project-02,cloud-sql,europe-west1,staging,platform,quality,39.221,6.63,0.549,96.426,62.474,1
genai-rag-015-00093,2026-04-03,project-12,cloud-sql,europe-west1,dev,finops,cost,49.085,3.628,0.544,99.042,59.129,0
genai-rag-015-00094,2026-04-04,project-17,cloud-sql,europe-west1,sandbox,finops,quality,23.244,16.149,0.885,155.827,99.516,1
genai-rag-015-00095,2026-04-05,project-24,vertex-ai,europe-west1,dev,finops,quality,37.049,17.361,0.288,71.999,74.056,1
genai-rag-015-00096,2026-04-06,project-15,bigquery,asia-south1,staging,data,quality,41.673,7.855,0.237,132.406,60.518,0
genai-rag-015-00097,2026-04-07,project-11,gke,us-east1,staging,platform,reliability,42.279,10.149,0.525,244.084,92.449,1
genai-rag-015-00098,2026-04-08,project-24,vertex-ai,europe-west1,prod,finops,latency,64.294,8.775,0.612,136.977,84.374,1
genai-rag-015-00099,2026-04-09,project-16,cloud-run,us-central1,prod,mlops,security,81.782,4.792,0.305,83.336,62.633,1
genai-rag-015-00100,2026-04-10,project-17,cloud-run,global,prod,data,reliability,22.381,10.545,0.408,159.828,70.027,0
genai-rag-015-00101,2026-04-11,project-21,compute,asia-south1,prod,finops,security,68.383,11.184,0.376,62.637,72.325,0
genai-rag-015-00102,2026-04-12,project-20,cloud-run,asia-south1,dev,security,quality,71.481,19.644,0.505,165.403,100,1
genai-rag-015-00103,2026-04-13,project-19,cloud-sql,us-east1,dev,backend,latency,33.38,7.479,0.644,30.449,56.114,0
genai-rag-015-00104,2026-04-14,project-21,compute,europe-west1,prod,finops,cost,51.563,5.695,0.174,130.527,56.461,0
genai-rag-015-00105,2026-04-15,project-04,cloud-run,global,staging,backend,reliability,37.627,15.656,0.519,131.708,87.073,1
genai-rag-015-00106,2026-04-16,project-19,pubsub,global,sandbox,mlops,security,63.694,11.401,0.727,99.5,88.851,1
genai-rag-015-00107,2026-04-17,project-20,gke,asia-south1,dev,backend,latency,61.664,11.128,0.287,111.806,73.898,1
genai-rag-015-00108,2026-04-18,project-10,gke,us-east1,prod,security,cost,62.032,13.095,0.878,202.663,100,1
genai-rag-015-00109,2026-04-19,project-10,gke,global,sandbox,data,reliability,71.217,6.708,0.453,137.652,76.507,0
genai-rag-015-00110,2026-04-20,project-13,compute,us-central1,dev,security,reliability,41.058,2.918,0.316,124.69,50.423,0
genai-rag-015-00111,2026-04-21,project-05,bigquery,us-central1,staging,security,reliability,36.907,7.72,0.423,176.397,71.46,1
genai-rag-015-00112,2026-04-22,project-16,pubsub,us-central1,dev,security,latency,75.8,5.203,0.684,148.592,84.28,1
genai-rag-015-00113,2026-04-23,project-03,bigquery,us-east1,dev,security,latency,28.005,5.46,0.487,91.982,53.001,0
genai-rag-015-00114,2026-04-24,project-19,cloud-run,us-central1,dev,mlops,quality,60.476,11.778,0.347,140.786,81.325,1
genai-rag-015-00115,2026-04-25,project-21,bigquery,global,dev,backend,quality,34.328,6.166,0.282,86.192,48.842,0
genai-rag-015-00116,2026-04-26,project-17,compute,us-east1,dev,platform,latency,30.772,6.797,0.576,75.538,57.806,0
genai-rag-015-00117,2026-04-27,project-13,pubsub,asia-south1,prod,mlops,cost,82.127,9.585,0.375,159.627,87.513,1
genai-rag-015-00118,2026-04-28,project-10,vertex-ai,us-central1,prod,security,reliability,53.873,7.562,0.606,82.328,69.716,1
genai-rag-015-00119,2026-04-29,project-06,cloud-run,us-central1,dev,data,security,51.776,19.276,0.521,125.398,99.621,1
genai-rag-015-00120,2026-04-30,project-19,cloud-sql,us-central1,staging,data,security,36.399,6.582,0.534,61.314,55.729,1
genai-rag-015-00121,2026-05-01,project-03,pubsub,us-central1,staging,security,latency,43.714,9.366,0.568,95.991,71.033,0
genai-rag-015-00122,2026-05-02,project-04,gke,europe-west1,sandbox,mlops,security,19.609,7.62,0.729,178.526,76.193,1
genai-rag-015-00123,2026-05-03,project-23,cloud-run,europe-west1,staging,finops,latency,44.35,12.275,0.688,177.833,94.178,1
genai-rag-015-00124,2026-05-04,project-06,compute,us-east1,prod,finops,reliability,54.989,7.908,0.425,139.53,72.921,0
genai-rag-015-00125,2026-05-05,project-16,vertex-ai,us-central1,staging,data,security,34.415,6.935,0.359,44.764,47.32,0
genai-rag-015-00126,2026-05-06,project-13,bigquery,asia-south1,prod,backend,quality,56.806,11.286,0.796,128.223,92.775,1
genai-rag-015-00127,2026-05-07,project-01,vertex-ai,global,sandbox,security,reliability,45.789,8.791,0.391,87.722,63.016,1
genai-rag-015-00128,2026-05-08,project-01,gke,europe-west1,prod,mlops,reliability,90.784,4.371,0.5,87.438,72.225,1
genai-rag-015-00129,2026-05-09,project-05,compute,asia-south1,sandbox,security,security,50.328,6.441,0.605,182.179,80.387,1
genai-rag-015-00130,2026-05-10,project-05,compute,us-east1,prod,mlops,quality,66.002,14.567,0.487,85.883,86.66,1
genai-rag-015-00131,2026-05-11,project-12,bigquery,us-east1,prod,mlops,security,57.056,5.49,0.693,84.169,69.309,0
genai-rag-015-00132,2026-05-12,project-24,pubsub,europe-west1,prod,backend,quality,70.214,6.675,0.747,46.305,73.048,1
genai-rag-015-00133,2026-05-13,project-05,vertex-ai,us-east1,dev,data,cost,31.332,7.761,0.673,102.103,67.52,0
genai-rag-015-00134,2026-05-14,project-20,gke,asia-south1,prod,backend,latency,86.364,5.513,0.38,155.317,79.041,1
genai-rag-015-00135,2026-05-15,project-14,bigquery,asia-south1,sandbox,finops,quality,73.537,4.724,0.855,110.183,82.754,1
genai-rag-015-00136,2026-05-16,project-18,pubsub,global,sandbox,platform,cost,48.148,9.247,0.33,121.916,67.758,1
genai-rag-015-00137,2026-05-17,project-02,cloud-run,us-east1,prod,data,cost,90.47,8.053,0.557,181.726,96.452,1
genai-rag-015-00138,2026-05-18,project-06,gke,us-east1,prod,security,reliability,87.268,9.311,0.537,150.453,93.006,1
genai-rag-015-00139,2026-05-19,project-07,cloud-run,us-east1,staging,data,latency,83.526,9.815,0.384,226.505,98.608,1
genai-rag-015-00140,2026-05-20,project-23,bigquery,global,prod,backend,cost,110.912,6.469,0.436,130.973,88.274,1
genai-rag-015-00141,2026-05-21,project-18,vertex-ai,europe-west1,dev,backend,reliability,55.366,8.596,0.209,139.913,67.154,0
genai-rag-015-00142,2026-05-22,project-10,cloud-run,us-central1,prod,mlops,latency,70.714,10.532,0.481,84.216,78.441,1
genai-rag-015-00143,2026-05-23,project-19,cloud-sql,global,staging,backend,cost,58.642,9.27,0.488,110.849,75.4,1
genai-rag-015-00144,2026-05-24,project-09,cloud-run,global,prod,data,cost,62.697,11.914,0.712,54.438,82.602,1
genai-rag-015-00145,2026-05-25,project-08,pubsub,global,dev,data,reliability,28.742,13.939,0.401,136.917,76.586,1
genai-rag-015-00146,2026-05-26,project-21,compute,us-east1,prod,data,cost,47.13,3.785,0.739,42.562,57.399,0
genai-rag-015-00147,2026-05-27,project-17,bigquery,asia-south1,dev,data,security,47.554,4.678,0.553,57.076,55.238,0
genai-rag-015-00148,2026-05-28,project-02,cloud-run,asia-south1,dev,mlops,cost,61.003,4.602,0.571,81.864,64.013,1
genai-rag-015-00149,2026-05-29,project-15,vertex-ai,europe-west1,prod,data,cost,56.062,4.171,0.64,132.926,71.139,1
genai-rag-015-00150,2026-05-30,project-02,pubsub,global,dev,backend,quality,77.97,7.571,0.737,141.41,91.372,1
genai-rag-015-00151,2026-05-31,project-16,compute,europe-west1,prod,data,cost,87.009,15.279,0.301,71.595,87.08,1
genai-rag-015-00152,2026-06-01,project-18,bigquery,global,prod,data,quality,51.617,12.437,0.698,40.036,77.354,1
genai-rag-015-00153,2026-06-02,project-09,pubsub,global,dev,mlops,reliability,47.538,9.265,0.519,151.99,78.587,1
genai-rag-015-00154,2026-06-03,project-12,vertex-ai,global,dev,platform,quality,49.487,11.95,0.458,144.939,82.371,1
genai-rag-015-00155,2026-06-04,project-08,pubsub,us-central1,prod,security,security,61.48,12.896,0.365,43.991,70.799,1
genai-rag-015-00156,2026-06-05,project-07,vertex-ai,europe-west1,staging,mlops,latency,41.855,13.895,0.516,105.669,80.541,1
genai-rag-015-00157,2026-06-06,project-14,compute,us-central1,prod,backend,reliability,82.893,8.292,0.819,128.83,95.813,1
genai-rag-015-00158,2026-06-07,project-02,gke,europe-west1,prod,data,quality,42.037,14.967,0.577,148.918,91.548,1
genai-rag-015-00159,2026-06-08,project-05,bigquery,asia-south1,sandbox,finops,cost,43.205,3.904,0.436,23.101,42.86,0
genai-rag-015-00160,2026-06-09,project-11,cloud-run,europe-west1,prod,finops,latency,65.927,10.2,0.346,111.971,75.314,1
genai-rag-015-00161,2026-06-10,project-19,bigquery,europe-west1,dev,data,latency,19.269,8.608,0.608,207.24,78.332,1
genai-rag-015-00162,2026-06-11,project-22,pubsub,us-east1,staging,finops,security,28.746,13.167,0.512,63.665,67.989,0
genai-rag-015-00163,2026-06-12,project-23,pubsub,global,dev,finops,quality,64.674,4.341,0.313,124.888,61.933,0
genai-rag-015-00164,2026-06-13,project-12,pubsub,global,prod,security,security,77.409,5.747,0.779,133.59,87.25,1
genai-rag-015-00165,2026-06-14,project-10,vertex-ai,global,staging,backend,quality,43.528,8.453,0.534,130.535,72.685,1
genai-rag-015-00166,2026-06-15,project-10,bigquery,us-east1,prod,backend,latency,86.623,8.378,0.363,121.778,80.331,1
genai-rag-015-00167,2026-06-16,project-07,compute,asia-south1,prod,mlops,cost,71.097,10.312,0.475,79.48,77.161,1
genai-rag-015-00168,2026-06-17,project-12,compute,us-east1,staging,backend,latency,63.641,6.222,0.292,143.699,67.968,0
genai-rag-015-00169,2026-06-18,project-24,gke,europe-west1,dev,platform,quality,64.811,17.597,0.821,230.637,100,1
genai-rag-015-00170,2026-06-19,project-24,gke,global,prod,mlops,cost,61.533,20.852,0.563,154.111,100,1
genai-rag-015-00171,2026-06-20,project-24,cloud-run,asia-south1,prod,data,latency,73.211,3.384,0.556,94.117,66.705,0
genai-rag-015-00172,2026-06-21,project-02,pubsub,global,prod,backend,reliability,54.335,14.708,0.698,144.757,98.876,1
genai-rag-015-00173,2026-06-22,project-10,compute,global,dev,mlops,cost,63.982,4.888,0.625,240.346,90.724,1
genai-rag-015-00174,2026-06-23,project-24,cloud-run,global,prod,finops,cost,67.416,5.076,0.719,175.307,86.17,1
genai-rag-015-00175,2026-06-24,project-18,pubsub,us-east1,dev,platform,cost,64.264,9.649,0.649,163.772,91.605,1
genai-rag-015-00176,2026-06-25,project-15,bigquery,europe-west1,staging,data,reliability,43.358,6.636,0.786,127.705,76.793,0
genai-rag-015-00177,2026-06-26,project-07,vertex-ai,europe-west1,staging,platform,cost,27.691,11.523,0.429,135.532,71.359,0
genai-rag-015-00178,2026-06-27,project-24,gke,asia-south1,staging,finops,latency,68.45,5.034,0.512,54.43,61.561,0
genai-rag-015-00179,2026-06-28,project-12,bigquery,us-central1,prod,backend,cost,68.593,4.09,0.446,155.017,71.768,1
genai-rag-015-00180,2026-06-29,project-18,vertex-ai,asia-south1,prod,data,quality,53.757,18.236,0.784,22.534,92.092,1
genai-rag-015-00181,2026-01-01,project-08,pubsub,global,dev,data,quality,21.053,14.77,0.708,123.087,84.562,1
genai-rag-015-00182,2026-01-02,project-10,vertex-ai,us-central1,dev,security,cost,59.304,11.407,0.687,189.674,99.079,1
genai-rag-015-00183,2026-01-03,project-21,cloud-sql,asia-south1,prod,finops,latency,77.603,7.401,0.201,140.001,71.882,1
genai-rag-015-00184,2026-01-04,project-14,bigquery,us-east1,staging,finops,reliability,62.757,6.434,0.525,132.635,74.695,1
genai-rag-015-00185,2026-01-05,project-23,gke,us-east1,prod,mlops,latency,34.863,13.411,0.053,144.758,66.46,1
genai-rag-015-00186,2026-01-06,project-03,bigquery,europe-west1,staging,backend,latency,0.44,8.968,0.434,119.624,53.715,0
genai-rag-015-00187,2026-01-07,project-04,pubsub,asia-south1,prod,finops,quality,63.736,9.766,0.484,102.833,77.031,1
genai-rag-015-00188,2026-01-08,project-03,vertex-ai,us-east1,dev,data,cost,31.215,5.042,0.462,128.157,57.549,0
genai-rag-015-00189,2026-01-09,project-05,gke,us-central1,dev,security,cost,39.474,8.112,0.673,53.758,64.139,0
genai-rag-015-00190,2026-01-10,project-14,vertex-ai,asia-south1,prod,data,reliability,44.996,9.251,0.433,136.861,72.448,0
genai-rag-015-00191,2026-01-11,project-13,cloud-run,asia-south1,prod,finops,cost,57.797,7.574,0.591,130.728,77.651,1
genai-rag-015-00192,2026-01-12,project-17,bigquery,global,prod,mlops,latency,64.965,10.27,0.47,120.856,80.776,1
genai-rag-015-00193,2026-01-13,project-20,gke,global,prod,security,reliability,59.321,10.003,0.829,119.642,90.565,1
genai-rag-015-00194,2026-01-14,project-21,cloud-sql,us-central1,dev,backend,security,39.407,9.439,0.852,171.997,90.72,1
genai-rag-015-00195,2026-01-15,project-12,pubsub,us-east1,prod,security,latency,59.671,8.244,0.57,55.794,68.207,1
genai-rag-015-00196,2026-01-16,project-17,gke,europe-west1,staging,backend,latency,47.879,11.973,0.887,73.733,86.492,1
genai-rag-015-00197,2026-01-17,project-02,pubsub,us-central1,staging,backend,latency,62.979,8.025,0.648,0.706,63.551,1
genai-rag-015-00198,2026-01-18,project-06,compute,asia-south1,staging,finops,cost,62.305,16.401,0.605,113.431,97.793,1
genai-rag-015-00199,2026-01-19,project-24,compute,asia-south1,dev,security,cost,55.613,7.061,0.554,107.582,71.019,1
genai-rag-015-00200,2026-01-20,project-01,pubsub,global,staging,mlops,reliability,27.37,9.735,0.552,192.27,79.654,1
genai-rag-015-00201,2026-01-21,project-20,cloud-sql,asia-south1,dev,backend,quality,31.997,11.361,0.574,111.618,74.076,1
genai-rag-015-00202,2026-01-22,project-24,vertex-ai,europe-west1,sandbox,security,quality,55.779,4.648,0.417,153.844,67.399,1
genai-rag-015-00203,2026-01-23,project-22,bigquery,us-east1,prod,mlops,latency,49.078,8.01,0.774,117.538,80.098,1
genai-rag-015-00204,2026-01-24,project-13,cloud-sql,global,dev,backend,security,69.898,9.479,0.324,82.182,69.907,1
genai-rag-015-00205,2026-01-25,project-10,cloud-sql,asia-south1,staging,platform,quality,48.067,11.41,0.349,202.912,85.253,1
genai-rag-015-00206,2026-01-26,project-01,compute,us-central1,staging,data,reliability,21.261,7.751,0.325,175.002,62.423,0
genai-rag-015-00207,2026-01-27,project-12,gke,europe-west1,dev,platform,quality,47.346,7.009,0.508,94.045,64.42,0
genai-rag-015-00208,2026-01-28,project-23,cloud-sql,asia-south1,prod,backend,latency,38.79,4.134,0.891,51.263,61.883,1
genai-rag-015-00209,2026-01-29,project-02,pubsub,europe-west1,prod,mlops,reliability,63.699,8.799,0.789,16.942,72.911,1
genai-rag-015-00210,2026-01-30,project-02,compute,us-east1,staging,platform,reliability,84.614,11.611,0.769,124.102,100,1
genai-rag-015-00211,2026-01-31,project-01,cloud-run,global,prod,security,latency,73.137,10.625,0.478,111.192,83.335,1
genai-rag-015-00212,2026-02-01,project-23,cloud-run,asia-south1,prod,finops,latency,87.509,6.732,0.415,151.358,82.934,1
genai-rag-015-00213,2026-02-02,project-23,bigquery,asia-south1,prod,security,reliability,60.297,4.361,0.604,59.227,61.057,1
genai-rag-015-00214,2026-02-03,project-10,pubsub,asia-south1,prod,finops,cost,58.726,6.143,0.772,134.379,81.505,1
genai-rag-015-00215,2026-02-04,project-06,pubsub,global,prod,backend,cost,82.256,8.443,0.591,44.652,75.687,0
genai-rag-015-00216,2026-02-05,project-15,gke,asia-south1,dev,finops,cost,53.381,13.985,0.645,45.15,80.474,1
genai-rag-015-00217,2026-02-06,project-20,cloud-run,europe-west1,dev,mlops,reliability,42.629,23.12,0.346,121.422,98.684,1
genai-rag-015-00218,2026-02-07,project-18,cloud-sql,us-central1,sandbox,finops,latency,38.437,3.523,0.353,145.72,55.279,0
genai-rag-015-00219,2026-02-08,project-16,compute,global,staging,mlops,security,43.424,7.29,0.901,87.476,76.5,1
genai-rag-015-00220,2026-02-09,project-19,compute,europe-west1,staging,platform,reliability,46.313,12.013,0.742,138.581,90.42,1
