record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,retraining_needed
mlops-drift-063-00022,2026-01-22,project-16,gke,europe-west1,prod,mlops,cost,89.418,8.616,0.708,24.847,79.804,1
mlops-drift-063-00023,2026-01-23,project-02,compute,us-central1,prod,mlops,quality,67.319,17.224,0.525,116.635,99.135,1
mlops-drift-063-00024,2026-01-24,project-08,vertex-ai,us-east1,prod,security,security,64.621,5.859,0.503,21.764,57.067,0
mlops-drift-063-00025,2026-01-25,project-23,cloud-sql,us-east1,prod,platform,security,70.262,19.192,0.543,124.442,100,1
mlops-drift-063-00026,2026-01-26,project-02,cloud-run,us-east1,staging,finops,security,45.664,6.983,0.369,60.718,54.046,0
mlops-drift-063-00027,2026-01-27,project-11,compute,us-central1,dev,security,security,67.748,12.497,0.214,121.611,78.096,1
mlops-drift-063-00028,2026-01-28,project-07,compute,us-east1,prod,data,cost,54.023,9.961,0.37,110.925,71.277,1
mlops-drift-063-00029,2026-01-29,project-01,bigquery,global,dev,mlops,latency,0.432,11.701,0.165,70.092,43.45,0
mlops-drift-063-00030,2026-01-30,project-06,gke,us-central1,dev,data,reliability,31.66,9.247,0.462,94.992,62.68,1
mlops-drift-063-00031,2026-01-31,project-10,cloud-run,us-central1,sandbox,data,quality,25.703,5.044,0.503,133.537,57.845,0
mlops-drift-063-00032,2026-02-01,project-05,pubsub,global,dev,finops,latency,18.21,10.641,0.289,65.916,50.93,0
mlops-drift-063-00033,2026-02-02,project-02,vertex-ai,us-east1,prod,platform,cost,85.235,7.357,0.726,92.764,85.937,1
mlops-drift-063-00034,2026-02-03,project-13,vertex-ai,global,prod,platform,quality,74.048,13.312,0.637,107.193,94.905,1
mlops-drift-063-00035,2026-02-04,project-03,gke,global,prod,data,reliability,47.532,9.312,0.564,121.866,75.876,1
mlops-drift-063-00036,2026-02-05,project-04,cloud-run,global,staging,platform,security,41.155,16.898,0.472,48.191,77.381,1
mlops-drift-063-00037,2026-02-06,project-07,gke,asia-south1,dev,finops,security,33.012,6.017,0.656,75.288,59.533,0
mlops-drift-063-00038,2026-02-07,project-13,compute,europe-west1,prod,finops,cost,62.224,15.244,0.589,60.113,86.729,1
mlops-drift-063-00039,2026-02-08,project-16,cloud-run,us-central1,prod,finops,security,80.008,15.484,0.769,125.49,100,1
mlops-drift-063-00040,2026-02-09,project-17,vertex-ai,global,sandbox,security,latency,30.618,9.987,0.475,30.25,55.056,0
mlops-drift-063-00041,2026-02-10,project-17,compute,europe-west1,staging,mlops,quality,46.93,12.394,0.198,108.115,68.042,1
mlops-drift-063-00042,2026-02-11,project-21,pubsub,us-east1,prod,finops,security,106.144,12.55,0.541,145.597,100,1
mlops-drift-063-00043,2026-02-12,project-11,cloud-sql,global,prod,backend,quality,53.472,17.886,0.885,185.981,100,1
mlops-drift-063-00044,2026-02-13,project-14,cloud-sql,global,prod,backend,cost,40.474,10.554,0.217,89.311,59.411,1
mlops-drift-063-00045,2026-02-14,project-03,compute,us-east1,dev,backend,quality,55.109,16.57,0.687,160.174,100,1
mlops-drift-063-00046,2026-02-15,project-17,cloud-sql,us-east1,prod,security,security,91.08,4.221,0.32,122.333,70.767,1
mlops-drift-063-00047,2026-02-16,project-24,cloud-sql,us-central1,prod,backend,quality,48.752,4.662,0.35,191.041,68.051,1
mlops-drift-063-00048,2026-02-17,project-13,gke,asia-south1,staging,platform,reliability,38.137,23.898,0.234,176.881,100,1
mlops-drift-063-00049,2026-02-18,project-12,cloud-sql,global,sandbox,security,cost,52.781,13.188,0.731,172.084,99.926,1
mlops-drift-063-00050,2026-02-19,project-22,cloud-run,global,dev,finops,latency,58.709,12.205,0.37,114.984,78.745,1
mlops-drift-063-00051,2026-02-20,project-20,cloud-sql,asia-south1,prod,data,quality,63.309,34.407,0.453,115.682,100,1
mlops-drift-063-00052,2026-02-21,project-04,bigquery,europe-west1,dev,mlops,latency,75.661,6.414,0.459,107.574,73.2,1
mlops-drift-063-00053,2026-02-22,project-10,vertex-ai,asia-south1,sandbox,security,quality,37.299,15.439,0.223,3.878,57.45,0
mlops-drift-063-00054,2026-02-23,project-24,cloud-run,global,dev,platform,quality,31.141,10.56,0.483,164.014,76.363,1
mlops-drift-063-00055,2026-02-24,project-14,pubsub,global,dev,finops,latency,35.361,8.893,0.413,113.301,64.105,1
mlops-drift-063-00056,2026-02-25,project-03,bigquery,europe-west1,staging,data,latency,41.397,6.836,0.695,26.794,58.672,0
mlops-drift-063-00057,2026-02-26,project-08,cloud-run,us-central1,prod,finops,cost,52.202,11.358,0.248,12.833,55.324,0
mlops-drift-063-00058,2026-02-27,project-14,bigquery,asia-south1,prod,mlops,quality,52.643,7.149,0.521,74.792,64.248,0
mlops-drift-063-00059,2026-02-28,project-20,compute,us-central1,sandbox,data,security,55.748,12.012,0.518,89.367,78.702,1
mlops-drift-063-00060,2026-03-01,project-01,bigquery,europe-west1,dev,finops,quality,26.282,6.037,0.605,154.214,66.95,1
mlops-drift-063-00061,2026-03-02,project-19,gke,us-central1,staging,mlops,reliability,45.253,10.14,0.474,157.78,79.098,1
mlops-drift-063-00062,2026-03-03,project-12,cloud-sql,us-east1,prod,data,security,38.582,18.204,0.303,240.039,100,1
mlops-drift-063-00063,2026-03-04,project-08,bigquery,global,dev,backend,security,28.249,11.251,0.569,132.549,75.385,1
mlops-drift-063-00064,2026-03-05,project-19,cloud-run,asia-south1,prod,mlops,cost,30.66,16.727,0.345,60.102,70.601,1
mlops-drift-063-00065,2026-03-06,project-13,bigquery,us-central1,prod,security,cost,62.72,7.921,0.524,93.766,72.449,1
mlops-drift-063-00066,2026-03-07,project-14,pubsub,europe-west1,staging,data,quality,59.31,25.251,0.601,38.205,100,1
mlops-drift-063-00067,2026-03-08,project-11,compute,us-east1,sandbox,backend,cost,55.88,6.373,0.771,197.139,90.163,1
mlops-drift-063-00068,2026-03-09,project-22,cloud-run,europe-west1,dev,finops,reliability,62.674,22.247,0.432,223.166,100,1
mlops-drift-063-00069,2026-03-10,project-01,pubsub,us-central1,prod,backend,quality,53.206,2.759,0.299,138.898,55.781,0
mlops-drift-063-00070,2026-03-11,project-04,gke,us-central1,prod,finops,latency,58.116,10.678,0.539,58.909,72.712,0
mlops-drift-063-00071,2026-03-12,project-08,compute,us-central1,sandbox,finops,reliability,70.314,10.162,0.497,128.347,84.434,1
mlops-drift-063-00072,2026-03-13,project-22,cloud-run,europe-west1,prod,backend,security,55.794,15.363,0.616,207.499,100,1
mlops-drift-063-00073,2026-03-14,project-09,vertex-ai,global,staging,backend,quality,20.796,6.102,0.322,49.996,40.078,0
mlops-drift-063-00074,2026-03-15,project-14,cloud-sql,global,dev,security,security,24.877,9.419,0.724,174.385,81.456,1
mlops-drift-063-00075,2026-03-16,project-23,cloud-run,asia-south1,prod,backend,latency,83.689,5.479,0.592,96.45,76.861,1
mlops-drift-063-00076,2026-03-17,project-19,vertex-ai,asia-south1,dev,mlops,reliability,54.483,9.262,0.287,198.25,79.637,1
mlops-drift-063-00077,2026-03-18,project-22,compute,asia-south1,prod,security,quality,83.887,9.799,0.815,291.084,100,1
mlops-drift-063-00078,2026-03-19,project-02,bigquery,global,prod,finops,security,48.565,21.988,0.566,119.976,100,1
mlops-drift-063-00079,2026-03-20,project-16,cloud-run,global,staging,data,security,21.927,18.53,0.482,135.113,87.485,1
mlops-drift-063-00080,2026-03-21,project-13,cloud-sql,us-central1,staging,mlops,quality,45.707,11.617,0.247,47.574,58.687,0
mlops-drift-063-00081,2026-03-22,project-04,gke,global,prod,platform,reliability,57.751,8.488,0.47,185.116,83.464,1
mlops-drift-063-00082,2026-03-23,project-13,gke,asia-south1,dev,backend,quality,28.001,6.031,0.206,154.243,53.576,0
mlops-drift-063-00083,2026-03-24,project-06,cloud-sql,europe-west1,prod,security,reliability,73.752,7.411,0.625,108.836,80.852,1
mlops-drift-063-00084,2026-03-25,project-18,gke,europe-west1,sandbox,backend,quality,38.998,6.478,0.681,224.314,85.312,1
mlops-drift-063-00085,2026-03-26,project-14,vertex-ai,us-central1,sandbox,mlops,reliability,14.473,14.814,0.636,142.329,82.648,1
mlops-drift-063-00086,2026-03-27,project-11,pubsub,asia-south1,staging,finops,security,45.875,5.6,0.501,186.289,73.825,1
mlops-drift-063-00087,2026-03-28,project-16,vertex-ai,us-east1,dev,backend,latency,38.691,7.229,0.516,188.042,75.892,1
mlops-drift-063-00088,2026-03-29,project-24,bigquery,europe-west1,staging,mlops,security,79.333,5.743,0.588,84.586,74.082,0
mlops-drift-063-00089,2026-03-30,project-18,cloud-run,us-east1,prod,mlops,cost,91.989,8.112,0.491,189.332,95.92,1
mlops-drift-063-00090,2026-03-31,project-09,cloud-run,us-east1,prod,security,security,71.791,15.071,0.296,133.435,90.112,1
mlops-drift-063-00091,2026-04-01,project-07,cloud-run,global,prod,finops,security,39.157,8.048,0.469,94.821,62.727,0
mlops-drift-063-00092,2026-04-02,project-22,gke,asia-south1,prod,platform,cost,53.536,13.696,0.759,47.44,84.178,1
mlops-drift-063-00093,2026-04-03,project-20,gke,us-east1,prod,mlops,cost,74.692,6.664,0.726,99.915,81.672,1
mlops-drift-063-00094,2026-04-04,project-20,cloud-sql,us-central1,staging,security,reliability,47.071,4.561,0.693,104.82,66.658,0
mlops-drift-063-00095,2026-04-05,project-05,pubsub,asia-south1,prod,security,quality,88.689,8.994,0.605,3.023,73.643,1
mlops-drift-063-00096,2026-04-06,project-21,vertex-ai,europe-west1,prod,data,latency,85.134,9.061,0.622,33.022,77.525,1
mlops-drift-063-00097,2026-04-07,project-01,gke,us-central1,sandbox,mlops,quality,58.87,12.119,0.213,32.798,61.12,0
mlops-drift-063-00098,2026-04-08,project-19,cloud-sql,us-east1,prod,mlops,quality,54.074,7.171,0.527,88.437,67.0,1
mlops-drift-063-00099,2026-04-09,project-04,bigquery,us-east1,prod,platform,cost,56.469,15.075,0.417,153.714,91.951,1
mlops-drift-063-00100,2026-04-10,project-21,vertex-ai,us-east1,dev,platform,cost,54.845,12.237,0.571,55.443,75.819,1
mlops-drift-063-00101,2026-04-11,project-05,gke,us-central1,staging,security,cost,58.368,12.442,0.161,92.154,68.534,1
mlops-drift-063-00102,2026-04-12,project-19,compute,europe-west1,sandbox,finops,reliability,14.383,13.702,0.511,44.331,61.355,0
mlops-drift-063-00103,2026-04-13,project-20,cloud-sql,europe-west1,prod,mlops,reliability,34.939,8.451,0.629,50.883,61.383,0
mlops-drift-063-00104,2026-04-14,project-19,bigquery,asia-south1,sandbox,finops,security,40.875,13.324,0.514,109.827,79.402,1
mlops-drift-063-00105,2026-04-15,project-20,cloud-run,us-east1,staging,finops,reliability,27.654,5.941,0.747,150.809,71.679,0
mlops-drift-063-00106,2026-04-16,project-09,compute,us-east1,sandbox,mlops,reliability,20.082,4.888,1.015,159.172,77.172,1
mlops-drift-063-00107,2026-04-17,project-10,compute,global,prod,platform,reliability,57.24,7.87,0.768,104.148,80.466,1
mlops-drift-063-00108,2026-04-18,project-12,vertex-ai,europe-west1,sandbox,platform,quality,44.522,6.778,0.516,146.245,70.785,1
mlops-drift-063-00109,2026-04-19,project-18,cloud-sql,us-central1,dev,data,security,54.801,11.437,0.615,89.823,80.491,1
mlops-drift-063-00110,2026-04-20,project-04,gke,asia-south1,prod,backend,security,68.846,6.393,0.318,54.974,58.16,0
mlops-drift-063-00111,2026-04-21,project-07,cloud-run,global,staging,finops,security,66.697,10.199,0.8,122.771,93.046,1
mlops-drift-063-00112,2026-04-22,project-09,compute,asia-south1,dev,data,quality,31.702,4.123,0.264,168.76,54.567,0
mlops-drift-063-00113,2026-04-23,project-02,vertex-ai,asia-south1,dev,security,reliability,49.214,5.266,0.091,86.738,45.347,0
mlops-drift-063-00114,2026-04-24,project-15,pubsub,global,prod,backend,quality,65.514,8.224,0.691,78.305,77.724,1
mlops-drift-063-00115,2026-04-25,project-03,cloud-sql,asia-south1,sandbox,mlops,reliability,38.108,6.489,0.604,124.263,67.74,0
mlops-drift-063-00116,2026-04-26,project-11,cloud-sql,us-central1,prod,platform,reliability,69.824,4.58,0.251,102.744,58.894,0
mlops-drift-063-00117,2026-04-27,project-02,vertex-ai,us-central1,dev,data,reliability,28.137,11.215,0.831,240.754,100,1
mlops-drift-063-00118,2026-04-28,project-22,pubsub,global,sandbox,mlops,quality,39.192,12.849,0.47,118.79,77.472,1
mlops-drift-063-00119,2026-04-29,project-23,cloud-run,global,prod,mlops,quality,48.23,5.14,0.489,155.076,68.604,1
mlops-drift-063-00120,2026-04-30,project-11,bigquery,europe-west1,dev,finops,latency,32.625,6.107,0.665,213.274,80.046,1
mlops-drift-063-00121,2026-05-01,project-08,cloud-run,us-central1,prod,backend,security,43.84,16.387,0.396,190.741,95.257,1
mlops-drift-063-00122,2026-05-02,project-23,compute,us-east1,prod,security,quality,73.226,16.329,0.414,163.395,100,1
mlops-drift-063-00123,2026-05-03,project-23,pubsub,global,staging,backend,security,60.464,15.95,0.269,169.771,92.552,1
mlops-drift-063-00124,2026-05-04,project-13,cloud-sql,global,staging,finops,quality,39.256,15.573,0.743,197.283,100,1
mlops-drift-063-00125,2026-05-05,project-06,cloud-run,asia-south1,prod,finops,quality,68.87,13.434,0.617,140.153,97.484,1
mlops-drift-063-00126,2026-05-06,project-08,vertex-ai,asia-south1,staging,finops,cost,24.011,6.047,0.56,52.857,49.822,0
mlops-drift-063-00127,2026-05-07,project-13,cloud-run,us-central1,dev,finops,latency,27.067,24.581,0.668,62.098,99.265,1
mlops-drift-063-00128,2026-05-08,project-14,gke,us-central1,prod,finops,quality,63.186,11.717,0.508,119.973,84.731,1
mlops-drift-063-00129,2026-05-09,project-04,vertex-ai,us-central1,prod,finops,security,67.375,4.684,0.533,130.848,72.248,0
mlops-drift-063-00130,2026-05-10,project-13,vertex-ai,global,sandbox,security,reliability,45.924,12.052,0.633,114.827,83.095,1
mlops-drift-063-00131,2026-05-11,project-07,vertex-ai,global,prod,backend,reliability,86.46,17.133,0.316,83.809,93.52,1
mlops-drift-063-00132,2026-05-12,project-09,gke,us-east1,prod,backend,quality,42.455,3.528,0.481,115.919,56.831,0
mlops-drift-063-00133,2026-05-13,project-17,gke,asia-south1,prod,mlops,quality,84.863,9.469,0.274,100.86,76.095,1
mlops-drift-063-00134,2026-05-14,project-07,cloud-sql,global,dev,security,cost,49.205,6.401,0.448,187.171,75.133,0
mlops-drift-063-00135,2026-05-15,project-24,bigquery,europe-west1,staging,mlops,reliability,54.515,5.311,0.468,160.936,71.322,1
mlops-drift-063-00136,2026-05-16,project-02,bigquery,us-east1,staging,data,reliability,55.604,15.598,0.613,116.505,94.302,1
mlops-drift-063-00137,2026-05-17,project-21,cloud-run,global,dev,security,latency,40.155,7.08,0.318,80.714,53.475,0
mlops-drift-063-00138,2026-05-18,project-11,bigquery,us-central1,staging,finops,cost,36.548,10.922,0.39,160.953,75.399,1
mlops-drift-063-00139,2026-05-19,project-12,cloud-run,us-central1,staging,backend,latency,52.282,23.343,0.596,82.318,100,1
mlops-drift-063-00140,2026-05-20,project-15,cloud-sql,asia-south1,sandbox,platform,cost,32.096,9.194,0.61,180.314,80.332,1
mlops-drift-063-00141,2026-05-21,project-01,compute,us-central1,prod,data,cost,73.725,10.173,0.389,141.899,83.849,1
mlops-drift-063-00142,2026-05-22,project-17,compute,asia-south1,staging,backend,cost,51.028,3.145,0.887,167.822,80.717,1
mlops-drift-063-00143,2026-05-23,project-12,compute,us-east1,sandbox,mlops,cost,59.284,7.445,0.504,83.626,67.957,0
mlops-drift-063-00144,2026-05-24,project-07,bigquery,europe-west1,sandbox,backend,quality,21.728,18.002,0.425,165.893,88.677,1
mlops-drift-063-00145,2026-05-25,project-11,cloud-sql,global,prod,finops,quality,95.788,5.21,0.748,94.867,85.697,1
mlops-drift-063-00146,2026-05-26,project-18,cloud-run,europe-west1,dev,mlops,reliability,45.277,10.367,0.473,101.744,71.429,0
mlops-drift-063-00147,2026-05-27,project-08,vertex-ai,global,staging,backend,cost,45.276,8.915,0.911,66.698,78.26,1
mlops-drift-063-00148,2026-05-28,project-11,pubsub,global,prod,platform,cost,42.316,5.644,0.49,45.482,51.763,0
mlops-drift-063-00149,2026-05-29,project-19,cloud-sql,europe-west1,prod,data,latency,50.245,15.346,0.666,135.009,96.392,1
mlops-drift-063-00150,2026-05-30,project-03,cloud-sql,global,dev,platform,quality,39.91,3.524,0.582,122.88,60.481,0
mlops-drift-063-00151,2026-05-31,project-17,pubsub,europe-west1,prod,mlops,quality,63.232,7.322,0.447,187.014,82.134,1
mlops-drift-063-00152,2026-06-01,project-20,cloud-sql,europe-west1,prod,backend,cost,71.6,19.636,0.276,24.146,84.059,1
mlops-drift-063-00153,2026-06-02,project-23,bigquery,asia-south1,prod,platform,latency,79.751,8.652,0.54,86.431,79.605,1
mlops-drift-063-00154,2026-06-03,project-10,bigquery,europe-west1,staging,platform,cost,19.382,5.355,0.51,183.713,63.92,1
mlops-drift-063-00155,2026-06-04,project-05,cloud-sql,europe-west1,dev,finops,latency,37.722,11.65,0.689,58.537,73.038,1
mlops-drift-063-00156,2026-06-05,project-06,vertex-ai,us-east1,sandbox,finops,cost,30.207,11.378,0.323,134.558,68.049,0
mlops-drift-063-00157,2026-06-06,project-03,vertex-ai,global,prod,backend,reliability,53.928,6.028,0.53,181.482,77.956,1
mlops-drift-063-00158,2026-06-07,project-05,compute,asia-south1,staging,mlops,cost,69.043,8.484,0.312,125.388,73.167,1
mlops-drift-063-00159,2026-06-08,project-04,cloud-run,europe-west1,prod,mlops,cost,58.942,14.673,0.692,184.689,100,1
mlops-drift-063-00160,2026-06-09,project-15,cloud-sql,europe-west1,staging,finops,cost,23.692,7.478,0.748,139.263,72.23,1
mlops-drift-063-00161,2026-06-10,project-05,vertex-ai,asia-south1,staging,mlops,latency,47.353,7.869,0.65,129.615,76.587,1
mlops-drift-063-00162,2026-06-11,project-12,pubsub,global,sandbox,backend,latency,34.704,18.799,0.885,161.968,100,1
mlops-drift-063-00163,2026-06-12,project-15,pubsub,us-east1,dev,security,latency,58.077,8.001,0.823,156.326,90.598,1
mlops-drift-063-00164,2026-06-13,project-06,compute,global,prod,platform,reliability,52.78,9.684,0.443,120.406,74.133,1
mlops-drift-063-00165,2026-06-14,project-22,vertex-ai,asia-south1,prod,platform,quality,57.191,11.944,0.502,115.057,82.235,1
mlops-drift-063-00166,2026-06-15,project-11,gke,us-central1,staging,mlops,latency,45.724,4.863,0.662,78.741,62.003,0
mlops-drift-063-00167,2026-06-16,project-14,cloud-sql,us-central1,prod,finops,quality,59.601,8.76,0.526,94.939,73.556,1
mlops-drift-063-00168,2026-06-17,project-05,compute,global,prod,backend,cost,75.639,7.076,0.0,214.312,74.238,1
mlops-drift-063-00169,2026-06-18,project-20,gke,us-east1,dev,data,latency,31.671,4.202,0.451,169.965,61.461,0
mlops-drift-063-00170,2026-06-19,project-22,cloud-run,us-central1,staging,finops,reliability,34.267,16.56,0.595,51.501,78.969,1
mlops-drift-063-00171,2026-06-20,project-05,cloud-sql,global,staging,backend,security,61.92,10.923,0.779,23.191,77.806,1
mlops-drift-063-00172,2026-06-21,project-16,vertex-ai,us-central1,sandbox,finops,reliability,25.802,19.915,0.526,61.295,82.848,1
mlops-drift-063-00173,2026-06-22,project-10,gke,europe-west1,prod,mlops,cost,111.468,11.212,0.24,158.505,96.69,1
mlops-drift-063-00174,2026-06-23,project-03,cloud-run,us-east1,prod,data,security,60.054,20.652,0.645,33.103,96.609,1
mlops-drift-063-00175,2026-06-24,project-16,pubsub,us-east1,prod,security,cost,57.473,5.693,0.641,141.815,76.516,1
mlops-drift-063-00176,2026-06-25,project-21,compute,us-east1,sandbox,platform,quality,57.232,21.351,0.585,165.598,100,1
mlops-drift-063-00177,2026-06-26,project-01,cloud-sql,global,dev,security,quality,59.476,13.426,0.635,90.041,87.5,1
mlops-drift-063-00178,2026-06-27,project-11,cloud-run,global,dev,backend,quality,64.967,7.162,0.566,138.706,79.488,1
mlops-drift-063-00179,2026-06-28,project-14,vertex-ai,us-east1,prod,mlops,cost,21.072,9.117,0.262,98.447,52.175,0
mlops-drift-063-00180,2026-06-29,project-09,gke,europe-west1,sandbox,security,reliability,17.527,6.323,0.218,220.033,60.606,0
mlops-drift-063-00181,2026-01-01,project-04,vertex-ai,asia-south1,dev,data,latency,21.446,11.23,0.585,141.996,74.892,1
mlops-drift-063-00182,2026-01-02,project-22,compute,us-east1,dev,security,reliability,9.969,12.695,0.571,101.962,67.965,1
mlops-drift-063-00183,2026-01-03,project-18,pubsub,europe-west1,prod,security,security,48.571,6.903,0.487,128.36,68.871,1
mlops-drift-063-00184,2026-01-04,project-16,vertex-ai,global,prod,mlops,quality,41.698,16.684,0.901,120.423,100,1
mlops-drift-063-00185,2026-01-05,project-17,pubsub,asia-south1,prod,platform,quality,72.651,10.144,0.245,53.669,65.499,0
mlops-drift-063-00186,2026-01-06,project-15,vertex-ai,europe-west1,prod,data,quality,60.129,5.764,0.576,96.182,68.681,1
mlops-drift-063-00187,2026-01-07,project-05,cloud-sql,us-central1,prod,backend,latency,80.169,8.98,0.545,240.207,100,1
mlops-drift-063-00188,2026-01-08,project-17,compute,us-central1,dev,backend,reliability,31.727,14.474,0.663,191.684,96.036,1
mlops-drift-063-00189,2026-01-09,project-23,gke,europe-west1,prod,data,reliability,47.173,14.407,0.671,78.764,85.098,1
mlops-drift-063-00190,2026-01-10,project-11,vertex-ai,us-east1,sandbox,security,security,31.125,14.676,0.966,251.986,100,1
mlops-drift-063-00191,2026-01-11,project-05,pubsub,asia-south1,staging,finops,latency,39.213,21.946,0.53,17.08,85.973,1
mlops-drift-063-00192,2026-01-12,project-06,cloud-sql,europe-west1,sandbox,mlops,latency,44.885,10.319,0.702,124.683,82.54,1
mlops-drift-063-00193,2026-01-13,project-14,pubsub,us-central1,sandbox,platform,reliability,63.601,22.252,0.54,97.853,100,1
mlops-drift-063-00194,2026-01-14,project-10,vertex-ai,asia-south1,prod,mlops,quality,89.377,9.178,0.688,145.271,97.963,1
mlops-drift-063-00195,2026-01-15,project-01,pubsub,us-central1,prod,security,security,71.76,14.02,0.487,104.336,90.09,1
mlops-drift-063-00196,2026-01-16,project-17,cloud-sql,global,sandbox,security,quality,8.453,5.377,0.529,148.917,55.737,0
mlops-drift-063-00197,2026-01-17,project-07,cloud-sql,global,dev,platform,cost,39.681,14.609,0.47,167.032,88.785,1
mlops-drift-063-00198,2026-01-18,project-14,cloud-sql,asia-south1,prod,mlops,security,78.597,10.539,0.672,112.629,92.045,1
mlops-drift-063-00199,2026-01-19,project-13,compute,global,sandbox,data,cost,22.395,13.417,0.344,144.359,72.237,1
mlops-drift-063-00200,2026-01-20,project-21,pubsub,us-central1,dev,platform,cost,77.603,20.462,0.46,0.0,91.006,1
mlops-drift-063-00201,2026-01-21,project-08,compute,asia-south1,sandbox,data,latency,44.22,9.437,0.656,101.252,75.223,1
mlops-drift-063-00202,2026-01-22,project-21,bigquery,europe-west1,sandbox,mlops,latency,13.485,12.509,0.816,105.447,77.845,1
mlops-drift-063-00203,2026-01-23,project-08,cloud-sql,global,prod,security,cost,73.84,11.971,0.529,35.891,77.525,1
mlops-drift-063-00204,2026-01-24,project-15,gke,asia-south1,dev,data,security,63.955,8.51,0.865,56.461,80.75,1
mlops-drift-063-00205,2026-01-25,project-09,cloud-sql,europe-west1,prod,security,latency,66.51,9.489,0.929,8.469,79.17,1
mlops-drift-063-00206,2026-01-26,project-08,cloud-sql,us-east1,dev,data,cost,63.331,7.73,0.53,52.562,66.418,0
mlops-drift-063-00207,2026-01-27,project-07,pubsub,us-central1,prod,platform,cost,55.906,8.592,0.992,121.25,92.017,1
mlops-drift-063-00208,2026-01-28,project-02,cloud-run,us-central1,dev,mlops,security,74.967,9.172,0.504,62.065,74.331,1
mlops-drift-063-00209,2026-01-29,project-07,gke,us-east1,staging,finops,latency,62.529,7.842,0.515,221.789,90.552,1
mlops-drift-063-00210,2026-01-30,project-20,compute,asia-south1,prod,backend,quality,41.015,12.632,0.438,43.273,65.471,0
mlops-drift-063-00211,2026-01-31,project-23,pubsub,asia-south1,prod,backend,cost,87.243,6.209,0.614,125.492,84.814,1
mlops-drift-063-00212,2026-02-01,project-09,cloud-sql,global,sandbox,platform,security,50.231,8.604,0.738,84.193,75.765,1
mlops-drift-063-00213,2026-02-02,project-23,cloud-sql,europe-west1,dev,platform,reliability,58.78,12.393,0.568,140.828,89.907,1
mlops-drift-063-00214,2026-02-03,project-02,cloud-sql,us-central1,dev,data,latency,36.778,23.506,0.525,150.284,100,1
mlops-drift-063-00215,2026-02-04,project-24,compute,us-central1,prod,mlops,cost,60.222,5.12,0.712,142.167,78.677,1
mlops-drift-063-00216,2026-02-05,project-10,vertex-ai,us-central1,prod,platform,reliability,44.248,11.32,0.724,199.844,96.384,1
