record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,evaluation_passed
genai-rag-075-00070,2026-03-11,project-13,bigquery,us-east1,prod,backend,cost,46.736,8.92,0.423,98.78,66.381,0
genai-rag-075-00071,2026-03-12,project-09,cloud-sql,asia-south1,sandbox,backend,latency,10.447,8.382,0.633,87.028,58.061,0
genai-rag-075-00072,2026-03-13,project-17,pubsub,us-central1,dev,security,cost,61.989,14.903,0.512,91.347,87.711,1
genai-rag-075-00073,2026-03-14,project-07,bigquery,global,sandbox,platform,reliability,40.656,11.169,0.448,95.997,69.97,1
genai-rag-075-00074,2026-03-15,project-04,cloud-sql,europe-west1,prod,mlops,security,67.867,11.338,0.423,118.462,82.289,1
genai-rag-075-00075,2026-03-16,project-07,bigquery,us-east1,dev,finops,cost,41.399,3.741,0.632,130.303,64.341,0
genai-rag-075-00076,2026-03-17,project-12,pubsub,asia-south1,sandbox,mlops,reliability,80.821,8.202,0.359,0.0,59.99,0
genai-rag-075-00077,2026-03-18,project-09,cloud-sql,asia-south1,dev,data,quality,54.707,8.776,0.709,39.362,70.18,0
genai-rag-075-00078,2026-03-19,project-19,bigquery,us-central1,prod,finops,security,71.764,7.726,0.51,160.064,84.337,1
genai-rag-075-00079,2026-03-20,project-04,vertex-ai,global,prod,security,reliability,81.604,12.761,0.883,207.42,100,1
genai-rag-075-00080,2026-03-21,project-24,gke,europe-west1,sandbox,backend,reliability,15.151,6.684,0.43,183.216,62.668,1
genai-rag-075-00081,2026-03-22,project-22,cloud-run,global,prod,data,latency,67.329,10.462,0.727,142.954,94.269,1
genai-rag-075-00082,2026-03-23,project-21,gke,europe-west1,sandbox,data,latency,29.809,11.107,0.184,109.615,58.775,1
genai-rag-075-00083,2026-03-24,project-18,cloud-run,global,prod,security,cost,90.758,10.335,0.582,118.969,93.6,1
genai-rag-075-00084,2026-03-25,project-21,pubsub,europe-west1,sandbox,platform,cost,62.284,13.106,0.373,139.42,85.767,1
genai-rag-075-00085,2026-03-26,project-15,compute,asia-south1,prod,security,cost,58.989,9.297,0.579,118.779,79.926,1
genai-rag-075-00086,2026-03-27,project-18,pubsub,asia-south1,prod,data,quality,72.489,10.69,0.267,128.727,78.432,1
genai-rag-075-00087,2026-03-28,project-01,cloud-sql,global,sandbox,security,quality,40.365,12.035,0.667,0.0,65.554,0
genai-rag-075-00088,2026-03-29,project-15,vertex-ai,asia-south1,prod,mlops,security,65.938,6.57,0.17,140.811,64.893,1
genai-rag-075-00089,2026-03-30,project-05,pubsub,asia-south1,prod,backend,latency,54.734,16.409,0.405,103.015,86.643,1
genai-rag-075-00090,2026-03-31,project-10,gke,asia-south1,prod,data,reliability,87.179,7.867,0.577,145.206,90.24,1
genai-rag-075-00091,2026-04-01,project-18,compute,us-east1,staging,mlops,latency,29.511,4.616,0.551,144.912,61.518,0
genai-rag-075-00092,2026-04-02,project-17,gke,us-east1,dev,platform,latency,29.194,4.8,0.594,29.33,46.485,0
genai-rag-075-00093,2026-04-03,project-16,cloud-sql,us-east1,sandbox,finops,quality,30.941,9.149,0.292,146.464,63.756,0
genai-rag-075-00094,2026-04-04,project-15,cloud-run,us-central1,prod,mlops,quality,57.58,8.379,0.261,95.268,62.732,0
genai-rag-075-00095,2026-04-05,project-14,pubsub,us-east1,prod,security,quality,40.183,23.723,0.558,91.606,100,1
genai-rag-075-00096,2026-04-06,project-15,bigquery,asia-south1,staging,mlops,security,57.342,16.057,0.239,108.553,81.732,1
genai-rag-075-00097,2026-04-07,project-18,pubsub,global,prod,mlops,reliability,93.779,12.115,0.525,74.136,90.277,1
genai-rag-075-00098,2026-04-08,project-02,cloud-run,us-east1,prod,data,security,65.99,6.728,0.44,70.213,64.435,1
genai-rag-075-00099,2026-04-09,project-07,bigquery,us-central1,dev,finops,latency,48.693,18.842,0.378,115.591,91.094,1
genai-rag-075-00100,2026-04-10,project-22,pubsub,europe-west1,dev,mlops,cost,35.418,9.448,0.493,0.0,51.697,0
genai-rag-075-00101,2026-04-11,project-07,compute,us-east1,prod,finops,quality,74.961,9.191,0.403,0.0,61.787,0
genai-rag-075-00102,2026-04-12,project-18,cloud-run,asia-south1,sandbox,data,cost,53.315,10.257,0.493,75.247,70.822,0
genai-rag-075-00103,2026-04-13,project-04,vertex-ai,asia-south1,prod,finops,cost,82.289,16.48,0.741,69.221,100,1
genai-rag-075-00104,2026-04-14,project-13,bigquery,us-central1,prod,mlops,reliability,71.912,8.115,0.605,157.322,88.222,1
genai-rag-075-00105,2026-04-15,project-06,cloud-sql,europe-west1,prod,data,cost,51.087,7.602,0.489,90.543,65.938,1
genai-rag-075-00106,2026-04-16,project-04,pubsub,asia-south1,prod,platform,quality,95.409,4.061,0.546,143.692,82.934,1
genai-rag-075-00107,2026-04-17,project-19,vertex-ai,us-east1,sandbox,mlops,quality,30.516,18.606,0.446,68.869,79.748,1
genai-rag-075-00108,2026-04-18,project-12,pubsub,europe-west1,dev,backend,quality,75.552,10.445,0.43,132.201,85.144,1
genai-rag-075-00109,2026-04-19,project-23,cloud-run,global,prod,data,quality,65.357,10.563,0.443,197.513,91.831,1
genai-rag-075-00110,2026-04-20,project-07,cloud-sql,global,dev,backend,reliability,58.203,9.501,0.728,164.43,91.999,1
genai-rag-075-00111,2026-04-21,project-11,cloud-sql,us-central1,prod,platform,latency,79.56,16.318,0.452,118.49,99.021,1
genai-rag-075-00112,2026-04-22,project-03,cloud-sql,global,sandbox,platform,quality,46.572,11.512,0.463,169.399,84.071,1
genai-rag-075-00113,2026-04-23,project-16,pubsub,europe-west1,dev,security,latency,54.708,8.977,0.64,156.227,85.277,1
genai-rag-075-00114,2026-04-24,project-09,bigquery,us-central1,dev,platform,security,29.65,17.507,0.572,73.2,81.922,1
genai-rag-075-00115,2026-04-25,project-03,compute,us-central1,dev,platform,cost,40.525,16.206,0.54,75.973,81.977,1
genai-rag-075-00116,2026-04-26,project-24,gke,europe-west1,sandbox,security,cost,74.848,6.383,0.538,138.956,80.185,1
genai-rag-075-00117,2026-04-27,project-02,compute,europe-west1,dev,platform,cost,38.87,14.542,0.455,76.791,74.66,1
genai-rag-075-00118,2026-04-28,project-12,cloud-sql,europe-west1,prod,data,quality,65.996,11.835,0.627,155.162,95.286,1
genai-rag-075-00119,2026-04-29,project-09,gke,asia-south1,dev,mlops,cost,30.971,4.305,0.449,254.203,73.671,1
genai-rag-075-00120,2026-04-30,project-23,pubsub,europe-west1,sandbox,backend,security,31.83,12.183,0.395,6.306,54.312,0
genai-rag-075-00121,2026-05-01,project-17,cloud-sql,us-central1,sandbox,data,cost,84.154,3.999,0.633,195.945,89.515,1
genai-rag-075-00122,2026-05-02,project-23,bigquery,europe-west1,prod,security,reliability,50.468,24.548,0.584,167.823,100,1
genai-rag-075-00123,2026-05-03,project-06,cloud-sql,asia-south1,prod,backend,quality,70.273,3.046,0.58,117.568,69.148,1
genai-rag-075-00124,2026-05-04,project-10,vertex-ai,us-central1,prod,mlops,reliability,50.332,6.846,0.255,153.434,64.891,0
genai-rag-075-00125,2026-05-05,project-23,cloud-sql,europe-west1,prod,backend,latency,60.746,5.28,0.685,118.537,74.843,1
genai-rag-075-00126,2026-05-06,project-15,bigquery,europe-west1,prod,security,quality,83.895,6.972,0.205,190.659,80.611,1
genai-rag-075-00127,2026-05-07,project-05,vertex-ai,europe-west1,staging,finops,quality,46.248,5.914,0.691,121.215,71.848,1
genai-rag-075-00128,2026-05-08,project-20,compute,global,sandbox,platform,quality,29.81,16.243,0.409,63.105,71.852,1
genai-rag-075-00129,2026-05-09,project-21,pubsub,asia-south1,dev,backend,security,60.111,6.429,0.724,65.118,70.876,1
genai-rag-075-00130,2026-05-10,project-22,bigquery,global,sandbox,data,latency,34.234,7.158,0.303,120.619,56.879,0
genai-rag-075-00131,2026-05-11,project-21,bigquery,us-east1,prod,data,reliability,62.936,9.472,0.659,78.7,78.671,1
genai-rag-075-00132,2026-05-12,project-21,vertex-ai,us-central1,prod,security,reliability,78.27,6.375,0.629,26.466,68.144,1
genai-rag-075-00133,2026-05-13,project-21,cloud-sql,global,prod,data,cost,82.796,7.015,0.24,39.669,59.532,0
genai-rag-075-00134,2026-05-14,project-11,compute,us-central1,prod,data,quality,71.495,8.396,0.825,288.405,100,1
genai-rag-075-00135,2026-05-15,project-10,compute,europe-west1,prod,security,quality,58.731,9.295,0.618,190.55,91.663,1
genai-rag-075-00136,2026-05-16,project-04,bigquery,europe-west1,prod,security,cost,78.345,11.184,0.579,62.706,82.926,1
genai-rag-075-00137,2026-05-17,project-08,cloud-sql,global,dev,platform,cost,29.682,11.158,0.585,112.815,73.351,1
genai-rag-075-00138,2026-05-18,project-03,gke,us-east1,staging,security,latency,57.841,3.491,0.736,132.459,73.467,1
genai-rag-075-00139,2026-05-19,project-22,gke,asia-south1,staging,platform,quality,41.141,9.21,0.651,189.222,86.269,1
genai-rag-075-00140,2026-05-20,project-23,vertex-ai,us-east1,prod,data,quality,47.459,10.563,0.69,103.598,80.516,1
genai-rag-075-00141,2026-05-21,project-22,vertex-ai,asia-south1,prod,data,reliability,53.348,7.978,0.261,130.084,65.393,0
genai-rag-075-00142,2026-05-22,project-09,cloud-sql,global,staging,security,security,51.693,8.085,0.457,147.58,74.475,1
genai-rag-075-00143,2026-05-23,project-18,compute,us-central1,sandbox,security,quality,14.386,12.086,0.535,186.208,79.116,1
genai-rag-075-00144,2026-05-24,project-13,vertex-ai,us-east1,staging,finops,cost,45.612,10.485,0.754,86.909,79.493,1
genai-rag-075-00145,2026-05-25,project-14,cloud-run,asia-south1,dev,finops,quality,35.252,7.877,0.302,103.112,56.325,0
genai-rag-075-00146,2026-05-26,project-17,gke,asia-south1,dev,platform,latency,48.526,6.465,0.566,205.231,81.809,1
genai-rag-075-00147,2026-05-27,project-10,bigquery,us-east1,staging,security,reliability,60.781,8.176,0.426,70.76,65.58,0
genai-rag-075-00148,2026-05-28,project-10,bigquery,us-east1,prod,backend,quality,81.822,8.497,0.507,180.599,92.546,1
genai-rag-075-00149,2026-05-29,project-08,gke,us-east1,staging,platform,quality,22.22,8.296,0.654,169.848,74.794,1
genai-rag-075-00150,2026-05-30,project-18,cloud-run,europe-west1,prod,mlops,reliability,73.456,9.36,0.597,106.668,84.0,1
genai-rag-075-00151,2026-05-31,project-15,vertex-ai,europe-west1,prod,backend,quality,73.769,12.315,0.682,248.362,100,1
genai-rag-075-00152,2026-06-01,project-03,vertex-ai,global,staging,finops,reliability,19.219,7.546,0.549,88.212,56.413,0
genai-rag-075-00153,2026-06-02,project-14,compute,europe-west1,dev,security,security,43.401,14.732,0.338,163.762,85.277,1
genai-rag-075-00154,2026-06-03,project-20,cloud-run,us-central1,prod,security,cost,57.047,25.72,0.768,50.25,100,1
genai-rag-075-00155,2026-06-04,project-19,gke,us-central1,prod,mlops,reliability,45.109,14.898,0.648,112.107,89.579,1
genai-rag-075-00156,2026-06-05,project-02,pubsub,us-central1,dev,data,reliability,49.388,5.622,0.921,137.12,82.635,1
genai-rag-075-00157,2026-06-06,project-12,pubsub,us-east1,prod,data,latency,69.459,9.414,0.323,112.865,74.041,1
genai-rag-075-00158,2026-06-07,project-04,bigquery,global,staging,backend,quality,50.966,4.029,0.207,114.556,51.19,0
genai-rag-075-00159,2026-06-08,project-24,gke,global,prod,mlops,reliability,35.688,4.17,0.702,101.867,61.646,0
genai-rag-075-00160,2026-06-09,project-10,cloud-sql,global,dev,platform,security,54.999,5.406,0.89,50.297,70.349,1
genai-rag-075-00161,2026-06-10,project-14,vertex-ai,global,sandbox,platform,reliability,45.199,6.072,0.747,178.68,82.19,1
genai-rag-075-00162,2026-06-11,project-06,gke,global,prod,backend,quality,52.133,6.874,0.881,60.687,73.971,1
genai-rag-075-00163,2026-06-12,project-16,cloud-run,global,staging,mlops,reliability,52.965,10.282,0.898,126.679,92.433,1
genai-rag-075-00164,2026-06-13,project-18,cloud-run,us-central1,dev,backend,quality,40.421,11.156,0.5,107.996,73.427,1
genai-rag-075-00165,2026-06-14,project-05,cloud-sql,europe-west1,dev,platform,latency,70.396,6.761,0.519,98.805,72.988,1
genai-rag-075-00166,2026-06-15,project-05,compute,global,dev,backend,latency,58.546,11.17,0.624,69.702,78.559,1
genai-rag-075-00167,2026-06-16,project-14,bigquery,us-central1,staging,finops,reliability,33.663,10.136,0.526,74.383,64.69,1
genai-rag-075-00168,2026-06-17,project-10,cloud-run,global,prod,backend,quality,80.489,8.029,0.668,118.715,87.598,1
genai-rag-075-00169,2026-06-18,project-24,cloud-sql,asia-south1,dev,finops,cost,52.137,7.1,0.514,107.308,68.454,0
genai-rag-075-00170,2026-06-19,project-18,cloud-run,us-central1,prod,data,reliability,76.187,11.282,0.412,200.508,96.651,1
genai-rag-075-00171,2026-06-20,project-22,bigquery,asia-south1,dev,mlops,cost,37.881,4.802,0.591,0.0,45.148,0
genai-rag-075-00172,2026-06-21,project-09,cloud-run,europe-west1,dev,backend,reliability,23.311,7.09,0.507,174.937,67.959,0
genai-rag-075-00173,2026-06-22,project-13,bigquery,europe-west1,staging,mlops,quality,50.544,11.782,0.5,171.195,87.648,1
genai-rag-075-00174,2026-06-23,project-21,pubsub,europe-west1,staging,security,reliability,51.069,10.459,0.437,77.858,68.928,0
genai-rag-075-00175,2026-06-24,project-08,gke,us-east1,dev,security,security,29.244,6.094,0.402,211.646,69.39,0
genai-rag-075-00176,2026-06-25,project-11,pubsub,global,staging,platform,latency,46.272,7.214,0.526,146.553,72.81,0
genai-rag-075-00177,2026-06-26,project-21,cloud-sql,asia-south1,staging,security,quality,52.382,14.968,0.599,181.116,100,1
genai-rag-075-00178,2026-06-27,project-06,pubsub,europe-west1,sandbox,mlops,reliability,34.929,7.829,0.792,191.685,86.167,1
genai-rag-075-00179,2026-06-28,project-13,bigquery,global,sandbox,platform,security,58.414,14.681,0.43,63.693,79.039,1
genai-rag-075-00180,2026-06-29,project-14,vertex-ai,us-east1,dev,security,quality,38.741,9.464,0.336,156.743,70.26,1
genai-rag-075-00181,2026-01-01,project-07,cloud-run,asia-south1,sandbox,platform,latency,56.794,9.186,0.373,217.882,86.141,1
genai-rag-075-00182,2026-01-02,project-21,cloud-run,asia-south1,dev,security,reliability,63.757,11.043,0.697,154.014,94.937,1
genai-rag-075-00183,2026-01-03,project-11,cloud-sql,us-east1,prod,platform,quality,78.951,8.453,0.574,104.237,82.648,1
genai-rag-075-00184,2026-01-04,project-02,pubsub,asia-south1,staging,backend,latency,95.254,5.221,0.758,140.908,92.6,1
genai-rag-075-00185,2026-01-05,project-18,gke,us-east1,dev,security,cost,44.714,9.217,0.235,97.651,59.622,1
genai-rag-075-00186,2026-01-06,project-15,cloud-sql,us-east1,dev,backend,quality,54.579,6.642,0.564,148.645,76.018,1
genai-rag-075-00187,2026-01-07,project-03,pubsub,us-east1,staging,security,reliability,70.225,11.248,0.669,169.069,98.895,1
genai-rag-075-00188,2026-01-08,project-13,compute,europe-west1,prod,finops,security,75.58,8.528,0.601,109.554,83.363,1
genai-rag-075-00189,2026-01-09,project-21,pubsub,global,prod,security,security,76.123,9.63,0.476,158.959,88.955,1
genai-rag-075-00190,2026-01-10,project-07,bigquery,us-central1,prod,mlops,reliability,61.936,26.256,0.95,155.854,100,1
genai-rag-075-00191,2026-01-11,project-07,bigquery,europe-west1,dev,data,security,24.136,9.444,0.701,151.812,77.158,1
genai-rag-075-00192,2026-01-12,project-21,cloud-sql,europe-west1,staging,platform,cost,44.522,10.549,0.793,130.972,87.052,1
genai-rag-075-00193,2026-01-13,project-08,pubsub,asia-south1,prod,mlops,cost,73.558,7.319,0.586,85.93,75.864,1
genai-rag-075-00194,2026-01-14,project-10,compute,us-east1,sandbox,finops,quality,35.509,5.608,0.64,39.36,53.653,0
genai-rag-075-00195,2026-01-15,project-10,compute,us-central1,dev,platform,reliability,29.767,4.992,0.486,156.486,61.897,1
genai-rag-075-00196,2026-01-16,project-05,vertex-ai,global,prod,finops,security,37.151,7.341,0.504,93.582,61.419,0
genai-rag-075-00197,2026-01-17,project-21,cloud-run,asia-south1,prod,security,latency,75.108,3.976,0.394,108.834,65.227,1
genai-rag-075-00198,2026-01-18,project-18,cloud-sql,us-east1,sandbox,data,reliability,75.663,5.994,0.574,169.577,85.288,1
genai-rag-075-00199,2026-01-19,project-05,bigquery,asia-south1,dev,finops,latency,32.801,11.468,0.534,198.613,85.893,1
genai-rag-075-00200,2026-01-20,project-01,bigquery,europe-west1,sandbox,platform,quality,50.542,8.677,0.363,14.752,52.792,0
genai-rag-075-00201,2026-01-21,project-09,bigquery,europe-west1,staging,data,latency,36.718,4.458,0.662,166.258,70.669,1
genai-rag-075-00202,2026-01-22,project-21,gke,global,prod,data,cost,45.081,12.007,0.368,165.03,80.742,1
genai-rag-075-00203,2026-01-23,project-16,bigquery,us-east1,prod,finops,cost,74.537,11.494,0.788,53.625,88.308,1
genai-rag-075-00204,2026-01-24,project-06,bigquery,global,staging,data,quality,16.486,4.489,0.436,52.545,39.167,0
genai-rag-075-00205,2026-01-25,project-22,bigquery,global,staging,mlops,cost,43.469,3.358,0.45,145.075,59.956,0
genai-rag-075-00206,2026-01-26,project-07,cloud-run,asia-south1,sandbox,finops,security,34.514,6.346,0.654,142.387,70.542,0
genai-rag-075-00207,2026-01-27,project-06,pubsub,europe-west1,prod,platform,quality,56.377,11.336,0.675,111.529,86.072,1
genai-rag-075-00208,2026-01-28,project-16,compute,us-central1,staging,platform,quality,43.206,11.504,0.711,202.039,96.314,1
genai-rag-075-00209,2026-01-29,project-05,cloud-sql,europe-west1,prod,backend,latency,98.549,19.991,0.726,156.43,100,1
genai-rag-075-00210,2026-01-30,project-24,cloud-sql,us-east1,sandbox,mlops,quality,48.933,10.487,0.833,40.262,76.623,1
genai-rag-075-00211,2026-01-31,project-09,vertex-ai,europe-west1,dev,backend,security,39.193,4.462,0.577,89.351,57.354,1
genai-rag-075-00212,2026-02-01,project-02,compute,global,prod,finops,security,70.947,16.656,0.428,66.291,88.343,1
genai-rag-075-00213,2026-02-02,project-06,compute,us-east1,prod,mlops,cost,84.716,13.403,0.519,116.746,96.115,1
genai-rag-075-00214,2026-02-03,project-19,cloud-sql,us-central1,sandbox,platform,security,34.666,9.082,0.179,57.839,48.024,0
genai-rag-075-00215,2026-02-04,project-05,bigquery,global,dev,platform,quality,25.515,7.433,0.184,101.157,47.466,0
genai-rag-075-00216,2026-02-05,project-11,gke,us-east1,sandbox,mlops,quality,37.591,7.179,0.562,153.103,71.905,1
genai-rag-075-00217,2026-02-06,project-15,cloud-sql,us-east1,prod,finops,latency,52.116,18.221,0.623,129.151,100,1
genai-rag-075-00218,2026-02-07,project-07,gke,us-central1,dev,finops,cost,55.926,15.768,0.508,45.744,80.817,1
genai-rag-075-00219,2026-02-08,project-16,vertex-ai,us-central1,prod,security,security,69.16,12.178,0.377,202.979,95.417,1
