record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,incident_escalated
gke-sre-002-00043,2026-02-12,project-19,pubsub,asia-south1,prod,backend,security,80.328,2.904,0.799,73.758,73.612,0
gke-sre-002-00044,2026-02-13,project-21,cloud-sql,asia-south1,prod,mlops,quality,73.538,12.105,0.879,12.383,86.554,1
gke-sre-002-00045,2026-02-14,project-08,pubsub,europe-west1,prod,mlops,latency,73.277,3.119,0.328,114.569,61.113,1
gke-sre-002-00046,2026-02-15,project-12,vertex-ai,europe-west1,dev,finops,reliability,64.847,14.22,0.766,140.693,100,1
gke-sre-002-00047,2026-02-16,project-22,bigquery,europe-west1,sandbox,backend,security,38.208,10.741,0.443,152.141,76.127,1
gke-sre-002-00048,2026-02-17,project-17,gke,global,dev,finops,reliability,27.66,12.581,0.841,152.317,90.685,1
gke-sre-002-00049,2026-02-18,project-01,vertex-ai,asia-south1,sandbox,data,cost,38.854,11.522,0.843,54.983,78.007,1
gke-sre-002-00050,2026-02-19,project-20,compute,us-east1,sandbox,backend,security,70.114,8.464,0.415,167.802,83.285,1
gke-sre-002-00051,2026-02-20,project-21,cloud-sql,us-east1,staging,finops,latency,46.945,15.392,0.453,153.979,90.656,1
gke-sre-002-00052,2026-02-21,project-21,vertex-ai,global,staging,mlops,latency,46.656,6.196,0.735,15.315,58.745,1
gke-sre-002-00053,2026-02-22,project-20,bigquery,asia-south1,dev,platform,latency,56.569,13.798,0.524,125.274,88.604,1
gke-sre-002-00054,2026-02-23,project-02,compute,global,prod,backend,latency,70.335,16.083,0.788,214.841,100,1
gke-sre-002-00055,2026-02-24,project-19,bigquery,asia-south1,staging,backend,latency,30.421,6.293,0.163,97.643,45.276,0
gke-sre-002-00056,2026-02-25,project-12,vertex-ai,asia-south1,prod,backend,reliability,71.064,9.898,0.817,155.898,99.298,1
gke-sre-002-00057,2026-02-26,project-06,compute,europe-west1,prod,finops,quality,65.46,3.872,0.546,168.936,75.692,1
gke-sre-002-00058,2026-02-27,project-10,vertex-ai,europe-west1,sandbox,data,quality,38.694,6.882,0.441,136.32,64.916,0
gke-sre-002-00059,2026-02-28,project-20,vertex-ai,us-central1,sandbox,finops,quality,28.6,8.026,0.604,190.328,77.634,1
gke-sre-002-00060,2026-03-01,project-20,gke,asia-south1,dev,data,cost,36.174,8.728,0.648,45.789,62.384,0
gke-sre-002-00061,2026-03-02,project-05,cloud-sql,us-east1,sandbox,data,reliability,82.976,10.327,0.605,103.411,89.394,1
gke-sre-002-00062,2026-03-03,project-16,cloud-run,global,staging,finops,reliability,10.284,8.303,0.502,21.567,43.688,0
gke-sre-002-00063,2026-03-04,project-22,vertex-ai,asia-south1,dev,platform,security,40.976,4.872,0.547,108.484,60.675,0
gke-sre-002-00064,2026-03-05,project-17,cloud-run,asia-south1,staging,platform,cost,66.092,7.529,0.576,178.108,86.834,1
gke-sre-002-00065,2026-03-06,project-22,cloud-run,us-central1,prod,data,quality,59.989,7.731,0.346,147.042,72.589,1
gke-sre-002-00066,2026-03-07,project-11,gke,asia-south1,prod,backend,reliability,77.043,11.78,0.463,0.0,70.657,1
gke-sre-002-00067,2026-03-08,project-04,cloud-run,us-central1,dev,security,security,33.122,11.951,0.628,98.149,75.772,1
gke-sre-002-00068,2026-03-09,project-18,bigquery,europe-west1,sandbox,backend,cost,50.5,17.644,0.602,122.559,97.788,1
gke-sre-002-00069,2026-03-10,project-11,cloud-run,us-east1,staging,mlops,security,75.257,4.57,0.536,28.897,59.977,0
gke-sre-002-00070,2026-03-11,project-11,pubsub,us-east1,prod,mlops,latency,63.434,6.735,0.668,86.272,73.878,1
gke-sre-002-00071,2026-03-12,project-11,compute,global,prod,data,security,83.611,5.26,0.707,11.537,67.965,0
gke-sre-002-00072,2026-03-13,project-20,pubsub,europe-west1,staging,mlops,quality,22.24,16.751,0.333,162.9,82.281,1
gke-sre-002-00073,2026-03-14,project-24,gke,us-east1,prod,platform,latency,58.894,7.513,0.4,189.651,79.801,1
gke-sre-002-00074,2026-03-15,project-07,vertex-ai,asia-south1,prod,backend,reliability,56.653,11.081,0.527,75.4,75.125,1
gke-sre-002-00075,2026-03-16,project-12,cloud-run,us-east1,dev,security,latency,42.167,5.33,0.267,59.358,45.196,0
gke-sre-002-00076,2026-03-17,project-10,gke,europe-west1,staging,data,reliability,85.921,9.034,0.602,97.25,86.404,1
gke-sre-002-00077,2026-03-18,project-07,bigquery,us-east1,prod,platform,cost,49.132,17.58,0.481,84.98,87.444,1
gke-sre-002-00078,2026-03-19,project-14,bigquery,us-east1,prod,finops,cost,69.002,6.639,0.363,159.941,75.671,1
gke-sre-002-00079,2026-03-20,project-21,compute,global,prod,security,quality,77.668,13.572,0.788,108.425,100,1
gke-sre-002-00080,2026-03-21,project-10,cloud-run,us-east1,sandbox,backend,reliability,22.372,12.58,0.704,145.224,83.002,1
gke-sre-002-00081,2026-03-22,project-07,bigquery,us-central1,prod,data,quality,92.135,7.899,0.446,51.114,73.742,1
gke-sre-002-00082,2026-03-23,project-01,pubsub,global,staging,platform,security,33.871,4.971,0.491,201.905,70.083,1
gke-sre-002-00083,2026-03-24,project-04,compute,us-central1,dev,platform,quality,24.519,8.621,0.275,119.869,55.803,0
gke-sre-002-00084,2026-03-25,project-16,cloud-run,global,dev,mlops,cost,74.445,9.001,0.799,31.291,79.586,1
gke-sre-002-00085,2026-03-26,project-02,cloud-sql,europe-west1,prod,mlops,reliability,56.305,7.382,0.474,95.832,67.497,0
gke-sre-002-00086,2026-03-27,project-11,pubsub,global,prod,data,reliability,34.592,5.696,0.386,190.176,66.642,1
gke-sre-002-00087,2026-03-28,project-15,cloud-run,global,staging,backend,security,29.993,9.936,0.362,107.588,62.041,0
gke-sre-002-00088,2026-03-29,project-09,cloud-run,global,prod,finops,quality,62.064,6.876,0.687,135.404,81.558,1
gke-sre-002-00089,2026-03-30,project-01,compute,us-east1,staging,backend,quality,50.744,13.806,0.441,116.509,82.4,1
gke-sre-002-00090,2026-03-31,project-13,compute,europe-west1,staging,finops,latency,59.14,9.221,0.588,57.442,71.172,0
gke-sre-002-00091,2026-04-01,project-09,cloud-sql,us-east1,prod,backend,cost,81.06,9.445,0.725,38.163,81.35,1
gke-sre-002-00092,2026-04-02,project-11,cloud-run,europe-west1,sandbox,data,security,37.759,11.075,0.433,58.816,62.79,0
gke-sre-002-00093,2026-04-03,project-19,cloud-sql,asia-south1,sandbox,security,reliability,86.457,16.13,0.659,55.445,99.047,1
gke-sre-002-00094,2026-04-04,project-05,cloud-run,global,dev,data,quality,25.164,8.604,0.324,62.322,49.312,0
gke-sre-002-00095,2026-04-05,project-18,vertex-ai,us-central1,staging,backend,cost,49.511,12.269,0.519,186.251,91.283,1
gke-sre-002-00096,2026-04-06,project-08,cloud-sql,global,dev,mlops,security,58.485,10.398,0.511,106.154,78.098,1
gke-sre-002-00097,2026-04-07,project-07,cloud-run,europe-west1,sandbox,security,security,48.738,7.722,0.641,105.839,72.946,1
gke-sre-002-00098,2026-04-08,project-10,cloud-sql,global,prod,finops,quality,35.877,11.293,0.594,41.491,65.748,0
gke-sre-002-00099,2026-04-09,project-20,cloud-run,europe-west1,prod,finops,quality,47.336,7.959,0.485,162.883,75.867,1
gke-sre-002-00100,2026-04-10,project-13,gke,global,prod,platform,reliability,66.305,15.137,0.629,71.03,90.9,1
gke-sre-002-00101,2026-04-11,project-07,cloud-sql,us-central1,prod,data,cost,76.601,10.078,0.381,111.001,79.848,1
gke-sre-002-00102,2026-04-12,project-21,vertex-ai,europe-west1,prod,security,security,58.419,7.363,0.367,135.476,70.229,0
gke-sre-002-00103,2026-04-13,project-15,vertex-ai,global,staging,mlops,latency,40.651,11.25,0.456,105.609,71.839,0
gke-sre-002-00104,2026-04-14,project-17,cloud-run,europe-west1,sandbox,platform,reliability,50.571,10.977,0.549,0.0,62.528,1
gke-sre-002-00105,2026-04-15,project-11,cloud-run,asia-south1,dev,mlops,security,34.538,6.884,0.643,69.385,60.775,0
gke-sre-002-00106,2026-04-16,project-23,vertex-ai,us-east1,dev,security,quality,31.576,15.237,0.619,169.861,93.041,1
gke-sre-002-00107,2026-04-17,project-01,pubsub,us-central1,prod,platform,cost,48.248,9.98,0.444,158.186,78.782,1
gke-sre-002-00108,2026-04-18,project-04,cloud-sql,global,sandbox,security,security,66.498,10.021,0.366,136.64,79.393,1
gke-sre-002-00109,2026-04-19,project-22,cloud-sql,us-central1,sandbox,finops,latency,0.0,7.944,0.682,171.918,67.477,0
gke-sre-002-00110,2026-04-20,project-11,bigquery,asia-south1,prod,backend,quality,63.707,3.475,0.42,194.7,73.5,1
gke-sre-002-00111,2026-04-21,project-17,cloud-sql,us-east1,staging,platform,cost,48.925,3.217,0.58,95.303,58.828,0
gke-sre-002-00112,2026-04-22,project-24,bigquery,asia-south1,staging,data,latency,74.486,10.43,0.56,22.114,73.232,1
gke-sre-002-00113,2026-04-23,project-18,gke,europe-west1,dev,data,reliability,56.105,8.923,0.554,78.527,71.299,1
gke-sre-002-00114,2026-04-24,project-20,gke,us-east1,prod,data,security,111.837,11.335,0.685,219.571,100,1
gke-sre-002-00115,2026-04-25,project-04,bigquery,global,dev,backend,quality,30.285,10.236,0.49,138.585,71.844,0
gke-sre-002-00116,2026-04-26,project-21,vertex-ai,europe-west1,sandbox,finops,latency,38.853,8.447,0.317,152.124,66.588,1
gke-sre-002-00117,2026-04-27,project-15,vertex-ai,us-east1,prod,backend,cost,80.145,16.43,0.743,93.845,100,1
gke-sre-002-00118,2026-04-28,project-07,pubsub,us-east1,dev,finops,reliability,29.506,8.79,0.63,164.145,76.825,1
gke-sre-002-00119,2026-04-29,project-13,cloud-sql,europe-west1,staging,data,latency,30.183,4.226,0.632,109.213,58.472,0
gke-sre-002-00120,2026-04-30,project-04,gke,europe-west1,prod,finops,reliability,69.397,26.871,0.811,135.989,100,1
gke-sre-002-00121,2026-05-01,project-13,gke,us-east1,prod,finops,cost,58.23,10.161,0.639,179.311,92.604,1
gke-sre-002-00122,2026-05-02,project-17,pubsub,us-east1,prod,platform,reliability,66.984,6.407,0.189,131.197,64.142,1
gke-sre-002-00123,2026-05-03,project-08,cloud-run,europe-west1,prod,platform,reliability,71.838,9.557,0.378,133.604,80.157,1
gke-sre-002-00124,2026-05-04,project-01,gke,europe-west1,prod,mlops,security,48.993,5.288,0.424,189.486,71.96,1
gke-sre-002-00125,2026-05-05,project-24,bigquery,us-central1,prod,backend,security,85.361,6.218,0.602,54.067,73.34,1
gke-sre-002-00126,2026-05-06,project-13,pubsub,europe-west1,dev,security,reliability,38.77,4.488,0.135,159.797,52.07,0
gke-sre-002-00127,2026-05-07,project-06,compute,us-central1,prod,security,quality,55.093,9.725,0.712,69.623,77.048,1
gke-sre-002-00128,2026-05-08,project-21,vertex-ai,europe-west1,sandbox,backend,security,42.377,8.4,0.728,12.215,61.693,1
gke-sre-002-00129,2026-05-09,project-19,cloud-run,global,staging,mlops,quality,30.548,5.296,0.848,57.851,61.166,0
gke-sre-002-00130,2026-05-10,project-17,pubsub,us-central1,sandbox,security,cost,47.022,7.707,0.495,116.218,68.714,1
gke-sre-002-00131,2026-05-11,project-11,pubsub,us-central1,prod,security,security,32.513,17.558,0.287,150.654,84.364,1
gke-sre-002-00132,2026-05-12,project-03,pubsub,us-central1,sandbox,mlops,quality,26.078,4.982,0.707,135.497,65.257,0
gke-sre-002-00133,2026-05-13,project-05,cloud-run,us-central1,staging,data,cost,23.725,28.36,0.724,169.028,100,1
gke-sre-002-00134,2026-05-14,project-01,pubsub,us-east1,dev,platform,quality,40.892,5.969,0.822,113.197,73.518,1
gke-sre-002-00135,2026-05-15,project-20,cloud-run,europe-west1,prod,data,quality,61.068,7.616,0.648,183.147,88.533,1
gke-sre-002-00136,2026-05-16,project-23,cloud-sql,europe-west1,prod,data,latency,94.319,9.123,0.423,172.545,94.266,1
gke-sre-002-00137,2026-05-17,project-07,cloud-sql,us-east1,staging,data,quality,77.58,7.95,0.634,151.759,90.025,1
gke-sre-002-00138,2026-05-18,project-18,cloud-run,europe-west1,staging,mlops,reliability,0.0,13.139,0.541,56.715,57.864,1
gke-sre-002-00139,2026-05-19,project-12,gke,asia-south1,prod,security,latency,38.154,11.049,0.675,129.845,81.696,1
gke-sre-002-00140,2026-05-20,project-04,cloud-run,europe-west1,sandbox,data,reliability,18.745,8.818,0.567,59.871,55.712,0
gke-sre-002-00141,2026-05-21,project-08,bigquery,us-central1,dev,finops,cost,27.369,17.811,0.572,196.814,99.86,1
gke-sre-002-00142,2026-05-22,project-18,vertex-ai,us-central1,sandbox,platform,reliability,85.522,16.867,0.433,70.176,94.678,1
gke-sre-002-00143,2026-05-23,project-19,vertex-ai,asia-south1,dev,finops,latency,37.808,29.485,0.457,27.748,100,1
gke-sre-002-00144,2026-05-24,project-04,compute,asia-south1,prod,mlops,reliability,72.075,7.962,0.571,87.173,76.502,1
gke-sre-002-00145,2026-05-25,project-20,vertex-ai,us-east1,sandbox,data,security,5.171,11.184,0.456,106.275,59.364,0
gke-sre-002-00146,2026-05-26,project-05,pubsub,us-east1,staging,platform,quality,30.248,7.589,0.619,110.736,66.108,1
gke-sre-002-00147,2026-05-27,project-16,pubsub,europe-west1,sandbox,mlops,cost,64.331,7.851,0.18,102.611,62.099,0
gke-sre-002-00148,2026-05-28,project-13,compute,us-central1,prod,security,cost,46.262,7.4,0.665,116.368,73.704,0
gke-sre-002-00149,2026-05-29,project-05,pubsub,asia-south1,dev,security,reliability,45.805,17.252,0.51,172.156,99.243,1
gke-sre-002-00150,2026-05-30,project-22,bigquery,us-east1,dev,backend,cost,65.395,4.44,0.494,86.998,63.225,0
gke-sre-002-00151,2026-05-31,project-02,bigquery,us-central1,dev,data,security,43.863,14.032,0.344,83.836,72.359,1
gke-sre-002-00152,2026-06-01,project-12,cloud-sql,us-east1,sandbox,finops,quality,38.295,6.127,0.642,112.369,66.557,0
gke-sre-002-00153,2026-06-02,project-17,cloud-sql,asia-south1,sandbox,backend,security,63.569,14.392,0.748,0.0,82.01,1
gke-sre-002-00154,2026-06-03,project-09,vertex-ai,us-central1,staging,platform,reliability,49.915,10.491,0.287,88.407,64.887,0
gke-sre-002-00155,2026-06-04,project-09,pubsub,asia-south1,prod,finops,security,84.681,10.622,0.676,133.171,97.504,1
gke-sre-002-00156,2026-06-05,project-17,cloud-run,europe-west1,prod,security,security,108.366,6.354,0.449,232.733,100,1
gke-sre-002-00157,2026-06-06,project-19,vertex-ai,asia-south1,sandbox,platform,latency,79.109,3.921,0.549,116.715,73.073,1
gke-sre-002-00158,2026-06-07,project-03,vertex-ai,europe-west1,staging,finops,latency,62.875,5.374,0.349,121.517,64.482,0
gke-sre-002-00159,2026-06-08,project-14,cloud-sql,us-central1,prod,security,reliability,50.772,7.635,0.742,110.644,77.691,1
gke-sre-002-00160,2026-06-09,project-07,cloud-run,europe-west1,prod,security,latency,56.906,3.559,0.894,44.227,65.961,0
gke-sre-002-00161,2026-06-10,project-17,cloud-run,asia-south1,dev,finops,cost,35.006,7.305,0.552,137.336,68.645,0
gke-sre-002-00162,2026-06-11,project-15,pubsub,europe-west1,sandbox,data,cost,0.0,11.81,0.834,244.056,92.338,1
gke-sre-002-00163,2026-06-12,project-02,gke,global,staging,finops,latency,41.736,4.072,0.129,119.082,45.99,0
gke-sre-002-00164,2026-06-13,project-20,gke,europe-west1,dev,backend,reliability,62.613,10.084,0.379,155.808,81.431,1
gke-sre-002-00165,2026-06-14,project-12,cloud-sql,asia-south1,prod,mlops,cost,83.795,7.97,0.493,173.624,90.5,1
gke-sre-002-00166,2026-06-15,project-12,compute,us-east1,sandbox,backend,latency,53.27,11.338,0.578,98.298,79.665,1
gke-sre-002-00167,2026-06-16,project-19,compute,global,dev,finops,latency,43.002,7.512,0.597,117.247,70.572,0
gke-sre-002-00168,2026-06-17,project-09,cloud-run,europe-west1,prod,mlops,latency,58.209,22.244,0.273,132.09,100,1
gke-sre-002-00169,2026-06-18,project-04,bigquery,global,dev,platform,quality,81.801,6.056,0.726,122.082,85.975,1
gke-sre-002-00170,2026-06-19,project-05,cloud-run,asia-south1,staging,finops,cost,37.4,4.93,0.158,40.365,36.01,0
gke-sre-002-00171,2026-06-20,project-17,cloud-sql,europe-west1,dev,platform,latency,36.821,6.188,0.715,110.963,68.533,1
gke-sre-002-00172,2026-06-21,project-14,cloud-run,global,dev,data,latency,71.664,5.668,0.509,53.948,63.99,0
gke-sre-002-00173,2026-06-22,project-04,vertex-ai,asia-south1,staging,backend,cost,65.07,13.467,0.452,56.92,78.318,1
gke-sre-002-00174,2026-06-23,project-13,cloud-run,us-east1,sandbox,mlops,quality,66.474,16.355,0.523,122.77,97.637,1
gke-sre-002-00175,2026-06-24,project-01,cloud-run,us-central1,prod,finops,cost,35.411,4.256,0.72,168.558,72.106,1
gke-sre-002-00176,2026-06-25,project-21,gke,global,prod,data,quality,61.419,7.797,0.66,2.697,63.183,0
gke-sre-002-00177,2026-06-26,project-16,bigquery,us-east1,prod,platform,cost,71.821,7.863,0.426,57.29,66.749,1
gke-sre-002-00178,2026-06-27,project-14,compute,us-central1,prod,security,security,95.367,22.787,0.576,215.697,100,1
gke-sre-002-00179,2026-06-28,project-16,pubsub,asia-south1,dev,backend,reliability,56.052,6.236,0.561,122.098,71.61,0
gke-sre-002-00180,2026-06-29,project-10,compute,global,sandbox,platform,latency,45.221,16.348,0.195,128.445,79.529,1
gke-sre-002-00181,2026-01-01,project-22,bigquery,europe-west1,staging,backend,latency,38.29,6.238,0.363,121.18,58.334,0
gke-sre-002-00182,2026-01-02,project-16,cloud-sql,asia-south1,sandbox,finops,reliability,59.903,9.735,0.819,61.677,81.341,1
gke-sre-002-00183,2026-01-03,project-04,compute,global,sandbox,mlops,security,66.969,6.925,0.5,194.699,85.491,1
gke-sre-002-00184,2026-01-04,project-10,bigquery,global,sandbox,mlops,quality,31.268,5.368,0.611,0.0,44.854,0
gke-sre-002-00185,2026-01-05,project-23,vertex-ai,asia-south1,staging,mlops,security,63.158,5.355,0.256,109.621,59.547,0
gke-sre-002-00186,2026-01-06,project-14,cloud-run,us-east1,dev,platform,cost,27.977,10.564,0.964,55.327,76.25,1
gke-sre-002-00187,2026-01-07,project-10,pubsub,asia-south1,staging,mlops,quality,74.07,5.215,0.485,171.92,80.139,1
gke-sre-002-00188,2026-01-08,project-20,cloud-sql,global,dev,data,latency,19.79,17.34,0.659,139.335,90.771,1
gke-sre-002-00189,2026-01-09,project-18,cloud-run,europe-west1,prod,platform,latency,64.902,7.407,0.774,141.147,87.673,1
gke-sre-002-00190,2026-01-10,project-18,pubsub,global,sandbox,finops,security,16.907,4.32,0.46,105.572,47.493,0
gke-sre-002-00191,2026-01-11,project-15,pubsub,europe-west1,prod,finops,security,89.495,15.248,0.592,89.858,100,1
gke-sre-002-00192,2026-01-12,project-23,gke,us-east1,dev,mlops,quality,60.47,11.102,0.415,118.224,78.835,1
gke-sre-002-00193,2026-01-13,project-22,bigquery,us-east1,dev,mlops,quality,30.072,10.229,0.441,122.441,67.684,0
gke-sre-002-00194,2026-01-14,project-11,pubsub,global,staging,finops,quality,43.648,10.936,0.343,105.02,68.115,0
gke-sre-002-00195,2026-01-15,project-18,vertex-ai,us-east1,prod,backend,latency,77.947,4.26,0.326,132.021,67.885,0
gke-sre-002-00196,2026-01-16,project-12,compute,us-central1,prod,finops,latency,59.505,6.888,0.418,126.333,69.952,0
gke-sre-002-00197,2026-01-17,project-11,compute,us-central1,staging,backend,quality,53.255,20.935,0.829,124.854,100,1
gke-sre-002-00198,2026-01-18,project-07,pubsub,global,prod,platform,latency,76.179,11.232,0.667,135.996,96.048,1
gke-sre-002-00199,2026-01-19,project-16,gke,europe-west1,dev,finops,reliability,28.98,14.586,0.287,56.153,62.411,1
gke-sre-002-00200,2026-01-20,project-20,bigquery,us-east1,dev,data,cost,28.744,1.569,0.648,111.336,52.638,0
gke-sre-002-00201,2026-01-21,project-20,bigquery,asia-south1,prod,platform,cost,46.862,7.543,0.444,98.821,63.953,0
gke-sre-002-00202,2026-01-22,project-24,gke,europe-west1,prod,security,security,57.308,9.64,0.252,126.609,69.835,1
gke-sre-002-00203,2026-01-23,project-18,pubsub,global,staging,backend,latency,40.406,9.108,0.576,37.496,61.022,1
gke-sre-002-00204,2026-01-24,project-11,bigquery,us-central1,dev,backend,reliability,39.598,9.569,0.469,209.024,83.085,1
gke-sre-002-00205,2026-01-25,project-19,bigquery,us-central1,sandbox,finops,latency,36.077,4.19,0.595,110.646,59.364,1
gke-sre-002-00206,2026-01-26,project-02,cloud-run,us-east1,sandbox,security,cost,66.024,16.948,0.407,162.725,100,1
gke-sre-002-00207,2026-01-27,project-05,pubsub,global,dev,security,latency,61.578,13.901,0.638,59.103,84.937,1
gke-sre-002-00208,2026-01-28,project-09,vertex-ai,global,dev,security,latency,49.285,9.315,0.265,108.702,64.112,0
gke-sre-002-00209,2026-01-29,project-02,vertex-ai,us-east1,dev,data,latency,82.667,12.028,0.615,150.356,100,1
gke-sre-002-00210,2026-01-30,project-15,gke,europe-west1,dev,finops,reliability,19.19,5.183,0.37,153.321,54.119,0
gke-sre-002-00211,2026-01-31,project-11,compute,asia-south1,staging,security,cost,43.565,9.353,0.075,188.068,67.123,0
gke-sre-002-00212,2026-02-01,project-04,pubsub,us-east1,sandbox,finops,cost,36.763,9.737,0.715,120.394,78.169,1
gke-sre-002-00213,2026-02-02,project-15,pubsub,us-central1,staging,backend,reliability,43.575,16.635,0.695,96.387,92.448,1
gke-sre-002-00214,2026-02-03,project-11,cloud-run,us-east1,sandbox,platform,security,62.82,9.348,0.536,95.116,76.43,1
gke-sre-002-00215,2026-02-04,project-10,gke,europe-west1,prod,backend,cost,45.817,7.243,0.477,134.847,69.296,1
gke-sre-002-00216,2026-02-05,project-23,cloud-sql,global,dev,backend,cost,38.661,9.376,0.468,102.683,66.763,0
gke-sre-002-00217,2026-02-06,project-24,vertex-ai,asia-south1,dev,security,quality,16.785,7.605,0.274,89.125,46.207,0
gke-sre-002-00218,2026-02-07,project-11,vertex-ai,us-east1,sandbox,finops,reliability,80.863,6.01,0.344,73.03,65.016,0
gke-sre-002-00219,2026-02-08,project-10,gke,europe-west1,prod,backend,security,65.857,9.485,0.752,4.56,72.167,0
