record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,incident_escalated
gke-sre-052-00045,2026-02-14,project-05,gke,us-east1,dev,platform,cost,52.18,16.785,0.55,94.003,90.387,1
gke-sre-052-00046,2026-02-15,project-13,gke,us-east1,dev,platform,security,55.227,8.73,0.626,111.096,77.811,1
gke-sre-052-00047,2026-02-16,project-04,gke,europe-west1,prod,finops,reliability,61.302,5.083,0.44,187.479,76.057,1
gke-sre-052-00048,2026-02-17,project-12,pubsub,global,prod,data,reliability,75.84,13.949,0.783,170.476,100,1
gke-sre-052-00049,2026-02-18,project-14,pubsub,us-central1,prod,security,cost,43.247,7.876,0.666,33.146,61.658,0
gke-sre-052-00050,2026-02-19,project-21,vertex-ai,global,dev,mlops,latency,9.154,11.407,0.372,141.752,63.512,1
gke-sre-052-00051,2026-02-20,project-13,cloud-sql,us-central1,prod,mlops,security,78.68,11.562,1.073,103.629,100,1
gke-sre-052-00052,2026-02-21,project-21,cloud-run,europe-west1,prod,mlops,security,66.974,5.97,0.552,174.045,82.072,1
gke-sre-052-00053,2026-02-22,project-13,bigquery,us-east1,staging,backend,security,42.142,5.161,0.443,95.146,56.172,0
gke-sre-052-00054,2026-02-23,project-11,compute,us-east1,prod,mlops,latency,88.915,7.172,0.683,49.657,79.002,1
gke-sre-052-00055,2026-02-24,project-19,compute,us-central1,prod,finops,latency,63.65,11.034,0.263,157.759,80.235,1
gke-sre-052-00056,2026-02-25,project-06,cloud-run,asia-south1,dev,data,cost,46.877,4.695,0.441,11.911,44.534,0
gke-sre-052-00057,2026-02-26,project-04,vertex-ai,us-east1,prod,finops,reliability,88.286,5.844,0.622,176.219,92.005,1
gke-sre-052-00058,2026-02-27,project-21,pubsub,us-central1,prod,backend,cost,79.15,12.094,0.449,61.712,80.636,1
gke-sre-052-00059,2026-02-28,project-15,pubsub,europe-west1,prod,mlops,security,61.86,9.65,0.74,150.124,91.961,1
gke-sre-052-00060,2026-03-01,project-07,gke,us-central1,prod,security,security,80.297,7.725,0.752,244.216,100,1
gke-sre-052-00061,2026-03-02,project-17,vertex-ai,europe-west1,dev,data,latency,45.055,8.675,0.647,93.348,72.269,1
gke-sre-052-00062,2026-03-03,project-20,vertex-ai,us-central1,prod,mlops,quality,81.247,7.905,0.65,167.444,94.05,1
gke-sre-052-00063,2026-03-04,project-22,compute,europe-west1,dev,mlops,cost,38.96,8.726,0.528,180.18,78.753,1
gke-sre-052-00064,2026-03-05,project-09,cloud-run,asia-south1,prod,finops,security,71.996,13.707,0.256,129.034,84.959,1
gke-sre-052-00065,2026-03-06,project-23,bigquery,asia-south1,staging,mlops,reliability,52.379,13.936,0.424,94.735,79.506,1
gke-sre-052-00066,2026-03-07,project-08,gke,us-central1,dev,mlops,cost,19.998,6.091,0.553,127.785,59.202,0
gke-sre-052-00067,2026-03-08,project-08,cloud-run,global,prod,security,quality,24.132,8.155,0.497,34.622,49.919,0
gke-sre-052-00068,2026-03-09,project-12,cloud-sql,us-east1,staging,platform,latency,73.908,7.109,0.638,160.625,88.21,1
gke-sre-052-00069,2026-03-10,project-01,cloud-run,global,dev,mlops,latency,69.165,12.285,0.464,204.423,98.924,1
gke-sre-052-00070,2026-03-11,project-14,gke,us-east1,prod,data,cost,53.289,6.976,0.73,204.546,90.308,1
gke-sre-052-00071,2026-03-12,project-14,vertex-ai,asia-south1,dev,backend,reliability,54.926,4.897,0.218,89.266,51.298,0
gke-sre-052-00072,2026-03-13,project-11,gke,asia-south1,prod,finops,reliability,80.011,5.785,0.437,105.866,72.236,1
gke-sre-052-00073,2026-03-14,project-04,bigquery,global,prod,platform,cost,51.501,5.151,0.472,102.478,61.509,0
gke-sre-052-00074,2026-03-15,project-11,bigquery,global,staging,security,cost,43.644,20.298,0.509,143.799,100,1
gke-sre-052-00075,2026-03-16,project-06,cloud-sql,us-central1,prod,platform,latency,53.944,8.37,0.726,109.062,79.725,1
gke-sre-052-00076,2026-03-17,project-19,gke,global,prod,platform,cost,66.635,11.316,0.75,180.712,100,1
gke-sre-052-00077,2026-03-18,project-02,pubsub,us-central1,staging,backend,quality,66.024,7.099,0.404,144.277,74.853,1
gke-sre-052-00078,2026-03-19,project-11,cloud-sql,us-east1,prod,backend,quality,90.527,11.944,0.596,120.737,98.021,1
gke-sre-052-00079,2026-03-20,project-24,bigquery,asia-south1,prod,backend,quality,34.446,5.739,0.283,119.325,52.754,0
gke-sre-052-00080,2026-03-21,project-04,cloud-run,global,prod,backend,latency,66.793,5.98,0.51,52.576,62.848,1
gke-sre-052-00081,2026-03-22,project-21,vertex-ai,us-east1,prod,mlops,latency,69.3,9.834,0.6,163.972,92.114,1
gke-sre-052-00082,2026-03-23,project-24,cloud-run,global,staging,finops,reliability,31.497,5.759,0.421,66.686,48.922,0
gke-sre-052-00083,2026-03-24,project-05,bigquery,us-east1,prod,backend,latency,35.967,35.691,0.253,140.308,100,1
gke-sre-052-00084,2026-03-25,project-20,bigquery,europe-west1,prod,backend,reliability,93.114,4.652,0.586,138.439,84.144,1
gke-sre-052-00085,2026-03-26,project-22,cloud-sql,us-east1,prod,platform,latency,70.328,12.562,0.391,37.942,73.144,1
gke-sre-052-00086,2026-03-27,project-20,pubsub,us-east1,prod,mlops,quality,40.675,11.143,0.481,60.197,65.85,1
gke-sre-052-00087,2026-03-28,project-18,vertex-ai,us-east1,prod,platform,reliability,69.188,26.068,0.53,18.377,100,1
gke-sre-052-00088,2026-03-29,project-21,cloud-run,us-central1,dev,security,latency,38.321,5.502,0.466,0.0,42.56,0
gke-sre-052-00089,2026-03-30,project-01,cloud-sql,asia-south1,staging,platform,quality,52.734,5.439,0.618,131.881,72.011,1
gke-sre-052-00090,2026-03-31,project-08,bigquery,us-central1,prod,mlops,security,77.595,5.848,0.608,102.665,77.056,1
gke-sre-052-00091,2026-04-01,project-12,vertex-ai,global,prod,data,latency,39.256,7.719,0.34,0.0,43.651,0
gke-sre-052-00092,2026-04-02,project-19,cloud-run,europe-west1,sandbox,security,quality,54.268,5.733,0.659,0.0,55.436,0
gke-sre-052-00093,2026-04-03,project-07,pubsub,europe-west1,dev,finops,quality,60.275,6.997,0.564,137.559,77.223,1
gke-sre-052-00094,2026-04-04,project-22,gke,global,prod,finops,cost,48.94,8.299,0.645,92.439,72.549,1
gke-sre-052-00095,2026-04-05,project-12,cloud-sql,asia-south1,sandbox,security,quality,49.836,5.618,0.55,219.461,81.806,1
gke-sre-052-00096,2026-04-06,project-07,pubsub,us-central1,prod,data,cost,49.807,9.485,0.956,88.874,85.985,1
gke-sre-052-00097,2026-04-07,project-03,vertex-ai,europe-west1,prod,security,latency,60.644,6.698,0.783,180.206,90.539,1
gke-sre-052-00098,2026-04-08,project-06,gke,europe-west1,prod,security,latency,79.883,11.319,0.589,99.205,89.452,1
gke-sre-052-00099,2026-04-09,project-21,pubsub,europe-west1,staging,platform,reliability,40.142,6.968,0.482,137.049,67.165,1
gke-sre-052-00100,2026-04-10,project-10,compute,europe-west1,staging,backend,latency,37.63,8.242,0.544,124.621,69.616,0
gke-sre-052-00101,2026-04-11,project-22,bigquery,global,staging,mlops,quality,33.958,15.118,0.631,172.515,94.404,1
gke-sre-052-00102,2026-04-12,project-02,cloud-run,asia-south1,prod,security,cost,48.814,9.458,0.303,170.084,74.562,1
gke-sre-052-00103,2026-04-13,project-08,gke,europe-west1,prod,platform,reliability,41.748,12.544,0.225,67.9,61.658,0
gke-sre-052-00104,2026-04-14,project-08,vertex-ai,europe-west1,prod,security,cost,78.632,7.612,0.701,262.921,100,1
gke-sre-052-00105,2026-04-15,project-16,pubsub,global,prod,platform,reliability,57.718,11.875,0.559,52.237,75.093,1
gke-sre-052-00106,2026-04-16,project-16,compute,europe-west1,prod,platform,quality,51.677,17.238,0.963,81.874,100,1
gke-sre-052-00107,2026-04-17,project-20,bigquery,global,prod,mlops,quality,48.884,10.103,0.573,188.692,88.256,1
gke-sre-052-00108,2026-04-18,project-07,vertex-ai,europe-west1,staging,security,security,22.411,5.788,0.549,41.486,46.614,0
gke-sre-052-00109,2026-04-19,project-22,compute,us-central1,staging,backend,latency,77.433,7.044,0.395,128.224,76.062,1
gke-sre-052-00110,2026-04-20,project-13,cloud-sql,europe-west1,sandbox,finops,security,58.237,2.707,0.405,79.626,52.486,0
gke-sre-052-00111,2026-04-21,project-11,vertex-ai,us-east1,prod,backend,security,78.856,6.967,0.522,179.95,88.369,1
gke-sre-052-00112,2026-04-22,project-13,bigquery,europe-west1,sandbox,platform,security,40.865,4.471,0.765,64.164,60.867,0
gke-sre-052-00113,2026-04-23,project-17,cloud-sql,global,sandbox,platform,reliability,35.554,8.867,0.584,92.984,67.134,1
gke-sre-052-00114,2026-04-24,project-22,cloud-sql,us-east1,prod,data,security,58.331,10.979,0.692,110.46,86.362,1
gke-sre-052-00115,2026-04-25,project-12,cloud-run,us-east1,dev,finops,reliability,28.494,8.076,0.766,11.164,57.255,1
gke-sre-052-00116,2026-04-26,project-20,gke,us-central1,staging,security,reliability,40.136,7.766,0.29,68.259,52.273,0
gke-sre-052-00117,2026-04-27,project-22,gke,us-central1,dev,platform,reliability,48.04,15.877,0.431,130.499,87.976,1
gke-sre-052-00118,2026-04-28,project-17,gke,europe-west1,staging,data,security,41.421,12.634,0.5,157.269,84.412,1
gke-sre-052-00119,2026-04-29,project-10,vertex-ai,us-central1,dev,mlops,latency,56.701,17.93,0.069,163.318,87.914,1
gke-sre-052-00120,2026-04-30,project-09,pubsub,asia-south1,prod,finops,security,74.22,1.537,0.786,87.832,69.882,0
gke-sre-052-00121,2026-05-01,project-11,bigquery,us-east1,prod,finops,reliability,52.189,5.312,0.382,72.945,54.669,0
gke-sre-052-00122,2026-05-02,project-21,bigquery,europe-west1,staging,mlops,latency,22.66,13.67,0.766,172.039,91.727,1
gke-sre-052-00123,2026-05-03,project-24,bigquery,us-central1,prod,security,cost,47.162,8.678,0.526,36.952,60.554,0
gke-sre-052-00124,2026-05-04,project-16,cloud-run,europe-west1,staging,backend,latency,71.764,9.134,0.559,65.883,75.603,1
gke-sre-052-00125,2026-05-05,project-04,vertex-ai,asia-south1,prod,security,cost,75.592,9.681,0.658,133.176,91.498,1
gke-sre-052-00126,2026-05-06,project-02,cloud-run,europe-west1,prod,security,quality,48.533,12.753,0.326,101.126,72.901,0
gke-sre-052-00127,2026-05-07,project-01,gke,us-east1,sandbox,backend,reliability,23.669,5.876,0.453,95.968,51.845,0
gke-sre-052-00128,2026-05-08,project-17,gke,europe-west1,staging,finops,security,27.264,5.62,0.195,111.724,45.774,0
gke-sre-052-00129,2026-05-09,project-15,cloud-run,us-central1,prod,security,cost,86.247,13.358,0.38,168.757,99.266,1
gke-sre-052-00130,2026-05-10,project-21,bigquery,us-east1,prod,finops,reliability,99.336,24.16,0.353,94.223,100,1
gke-sre-052-00131,2026-05-11,project-07,gke,asia-south1,staging,data,quality,36.781,7.698,0.6,160.592,75.255,1
gke-sre-052-00132,2026-05-12,project-07,gke,asia-south1,prod,data,latency,57.417,4.747,0.389,101.799,59.633,0
gke-sre-052-00133,2026-05-13,project-14,cloud-run,global,prod,backend,reliability,67.683,6.753,0.328,105.52,66.314,1
gke-sre-052-00134,2026-05-14,project-13,vertex-ai,asia-south1,dev,finops,security,38.599,11.274,0.652,158.9,85.809,1
gke-sre-052-00135,2026-05-15,project-03,pubsub,us-central1,dev,data,quality,39.151,7.423,0.612,54.997,60.464,1
gke-sre-052-00136,2026-05-16,project-04,gke,asia-south1,sandbox,finops,quality,33.123,10.284,0.464,138.253,71.991,0
gke-sre-052-00137,2026-05-17,project-23,bigquery,us-east1,sandbox,mlops,reliability,68.459,8.425,0.327,257.528,92.62,1
gke-sre-052-00138,2026-05-18,project-12,cloud-run,asia-south1,dev,platform,security,59.137,9.834,0.246,86.303,64.84,0
gke-sre-052-00139,2026-05-19,project-19,pubsub,us-central1,prod,platform,security,91.027,11.283,0.295,55.24,76.567,0
gke-sre-052-00140,2026-05-20,project-05,compute,us-central1,staging,backend,quality,44.793,11.715,0.356,108.133,71.242,0
gke-sre-052-00141,2026-05-21,project-20,compute,us-east1,prod,security,cost,89.504,8.368,0.585,204.624,100,1
gke-sre-052-00142,2026-05-22,project-10,cloud-run,asia-south1,dev,finops,latency,54.006,10.718,0.537,169.406,87.411,1
gke-sre-052-00143,2026-05-23,project-18,gke,us-central1,prod,data,cost,70.816,11.129,0.213,147.3,79.69,1
gke-sre-052-00144,2026-05-24,project-07,gke,us-east1,dev,platform,security,61.951,6.714,0.846,120.552,84.539,1
gke-sre-052-00145,2026-05-25,project-12,gke,europe-west1,sandbox,security,quality,68.891,19.08,0.687,42.787,98.917,1
gke-sre-052-00146,2026-05-26,project-21,cloud-run,global,dev,backend,security,57.741,5.81,0.313,141.721,65.389,0
gke-sre-052-00147,2026-05-27,project-13,pubsub,us-east1,prod,mlops,quality,38.41,6.01,0.585,128.864,66.734,1
gke-sre-052-00148,2026-05-28,project-21,cloud-run,us-central1,prod,backend,cost,55.837,9.833,0.628,140.312,84.929,1
gke-sre-052-00149,2026-05-29,project-22,pubsub,global,prod,security,latency,51.184,24.745,0.306,170.376,100,1
gke-sre-052-00150,2026-05-30,project-22,cloud-sql,global,dev,data,security,40.446,6.395,0.415,87.606,56.379,1
gke-sre-052-00151,2026-05-31,project-08,cloud-sql,us-central1,prod,mlops,security,79.063,4.744,0.444,90.546,67.486,0
gke-sre-052-00152,2026-06-01,project-18,bigquery,asia-south1,prod,backend,latency,80.196,13.008,0.285,76.514,79.554,1
gke-sre-052-00153,2026-06-02,project-21,vertex-ai,us-central1,prod,finops,quality,100.992,8.76,0.791,107.563,99.158,1
gke-sre-052-00154,2026-06-03,project-01,bigquery,asia-south1,prod,platform,cost,73.31,7.645,0.618,0.0,65.127,0
gke-sre-052-00155,2026-06-04,project-22,pubsub,asia-south1,prod,data,reliability,72.238,7.261,0.423,56.836,65.319,1
gke-sre-052-00156,2026-06-05,project-14,gke,us-east1,dev,data,cost,70.994,17.591,0.639,170.422,100,1
gke-sre-052-00157,2026-06-06,project-19,pubsub,europe-west1,sandbox,security,security,51.078,8.788,0.577,138.682,78.802,1
gke-sre-052-00158,2026-06-07,project-15,vertex-ai,us-east1,dev,finops,reliability,93.844,6.753,0.776,163.957,99.673,1
gke-sre-052-00159,2026-06-08,project-13,gke,asia-south1,prod,mlops,reliability,65.263,11.625,0.558,183.399,96.243,1
gke-sre-052-00160,2026-06-09,project-05,cloud-run,asia-south1,staging,security,security,24.015,8.463,0.587,103.717,63.823,0
gke-sre-052-00161,2026-06-10,project-19,bigquery,global,dev,mlops,reliability,52.27,11.916,0.476,141.911,83.454,1
gke-sre-052-00162,2026-06-11,project-10,cloud-sql,asia-south1,sandbox,data,cost,62.193,9.009,0.651,159.112,88.777,1
gke-sre-052-00163,2026-06-12,project-16,cloud-run,us-east1,prod,finops,security,50.812,7.878,0.49,76.88,64.528,0
gke-sre-052-00164,2026-06-13,project-05,compute,us-central1,dev,security,quality,53.666,15.914,0.515,89.697,87.022,1
gke-sre-052-00165,2026-06-14,project-15,vertex-ai,global,sandbox,platform,reliability,65.274,9.442,0.671,69.178,78.451,1
gke-sre-052-00166,2026-06-15,project-13,cloud-sql,asia-south1,sandbox,mlops,quality,42.533,13.131,0.285,159.308,78.733,1
gke-sre-052-00167,2026-06-16,project-04,pubsub,us-east1,prod,data,reliability,59.066,8.589,0.483,166.661,81.924,1
gke-sre-052-00168,2026-06-17,project-03,pubsub,us-east1,prod,platform,security,58.345,3.249,0.654,191.937,78.883,1
gke-sre-052-00169,2026-06-18,project-09,bigquery,us-central1,prod,data,reliability,105.937,16.033,0.389,125.734,100,1
gke-sre-052-00170,2026-06-19,project-14,cloud-run,us-central1,prod,data,security,62.328,7.623,0.694,149.681,85.72,1
gke-sre-052-00171,2026-06-20,project-08,vertex-ai,asia-south1,dev,security,cost,48.103,14.484,0.376,131.134,82.916,1
gke-sre-052-00172,2026-06-21,project-03,pubsub,europe-west1,staging,data,cost,21.077,4.372,0.472,27.682,38.135,0
gke-sre-052-00173,2026-06-22,project-07,vertex-ai,global,prod,finops,quality,69.76,5.962,0.492,194.885,83.968,1
gke-sre-052-00174,2026-06-23,project-19,cloud-sql,europe-west1,sandbox,mlops,security,31.968,3.395,0.334,91.439,44.135,0
gke-sre-052-00175,2026-06-24,project-15,vertex-ai,us-central1,prod,security,quality,95.453,8.309,0.375,134.597,85.55,1
gke-sre-052-00176,2026-06-25,project-17,gke,us-central1,staging,backend,security,38.339,4.519,0.48,168.188,65.29,1
gke-sre-052-00177,2026-06-26,project-04,bigquery,europe-west1,dev,platform,security,42.159,3.688,0.414,110.94,54.03,0
gke-sre-052-00178,2026-06-27,project-15,compute,asia-south1,dev,finops,latency,39.213,11.549,0.886,149.392,93.469,1
gke-sre-052-00179,2026-06-28,project-10,bigquery,us-central1,staging,platform,reliability,37.453,9.547,0.233,22.959,46.888,0
gke-sre-052-00180,2026-06-29,project-11,pubsub,us-east1,prod,platform,reliability,88.301,5.161,0.555,145.416,83.579,1
gke-sre-052-00181,2026-01-01,project-02,cloud-sql,us-central1,dev,data,reliability,57.191,7.083,0.407,143.487,71.714,0
gke-sre-052-00182,2026-01-02,project-13,vertex-ai,us-east1,sandbox,security,quality,37.016,9.4,0.482,67.253,61.567,1
gke-sre-052-00183,2026-01-03,project-13,cloud-run,us-east1,prod,data,quality,62.942,7.588,0.544,123.147,76.734,1
gke-sre-052-00184,2026-01-04,project-18,compute,us-east1,prod,security,latency,65.578,9.985,0.432,0.0,61.371,0
gke-sre-052-00185,2026-01-05,project-14,cloud-run,us-east1,dev,security,reliability,54.126,10.201,0.572,158.119,85.825,1
gke-sre-052-00186,2026-01-06,project-09,cloud-run,asia-south1,prod,backend,reliability,79.119,7.704,0.502,67.923,73.143,0
gke-sre-052-00187,2026-01-07,project-19,cloud-sql,europe-west1,staging,backend,security,79.486,6.137,0.66,145.525,86.462,1
gke-sre-052-00188,2026-01-08,project-09,cloud-sql,global,prod,backend,security,52.611,13.162,0.547,201.76,97.694,1
gke-sre-052-00189,2026-01-09,project-05,compute,europe-west1,staging,platform,reliability,69.878,8.935,0.426,0.0,60.216,0
gke-sre-052-00190,2026-01-10,project-07,cloud-run,asia-south1,dev,security,cost,72.374,7.854,0.409,173.663,83.298,1
gke-sre-052-00191,2026-01-11,project-19,cloud-run,us-east1,staging,finops,reliability,41.6,8.591,0.658,162.18,81.287,1
gke-sre-052-00192,2026-01-12,project-21,vertex-ai,us-central1,dev,security,reliability,85.707,15.97,0.608,138.865,100,1
gke-sre-052-00193,2026-01-13,project-21,cloud-sql,global,prod,finops,latency,74.191,7.043,0.585,208.448,93.274,1
gke-sre-052-00194,2026-01-14,project-15,compute,us-central1,sandbox,backend,cost,49.047,3.959,0.792,118.209,71.363,1
gke-sre-052-00195,2026-01-15,project-16,compute,asia-south1,dev,finops,reliability,71.299,11.212,0.505,56.048,76.965,1
gke-sre-052-00196,2026-01-16,project-12,compute,global,prod,backend,cost,86.001,11.69,0.537,144.834,97.294,1
gke-sre-052-00197,2026-01-17,project-18,gke,asia-south1,dev,platform,security,15.651,9.557,0.504,126.733,63.899,0
gke-sre-052-00198,2026-01-18,project-09,cloud-run,us-central1,prod,data,security,59.945,7.234,0.541,111.484,73.053,0
gke-sre-052-00199,2026-01-19,project-18,cloud-sql,asia-south1,prod,data,security,77.373,3.947,0.634,156.09,81.243,1
gke-sre-052-00200,2026-01-20,project-14,cloud-sql,us-east1,sandbox,finops,quality,48.119,11.362,0.297,103.804,68.886,1
gke-sre-052-00201,2026-01-21,project-21,cloud-sql,us-central1,dev,mlops,cost,60.894,10.255,0.364,128.351,76.699,1
gke-sre-052-00202,2026-01-22,project-16,bigquery,asia-south1,prod,mlops,security,60.436,4.374,0.434,154.504,69.08,0
gke-sre-052-00203,2026-01-23,project-04,gke,europe-west1,dev,backend,latency,42.413,9.15,0.361,107.208,64.464,1
gke-sre-052-00204,2026-01-24,project-02,pubsub,global,prod,platform,cost,64.583,19.023,0.665,102.732,100,1
gke-sre-052-00205,2026-01-25,project-11,pubsub,us-east1,sandbox,data,cost,32.368,10.404,0.854,144.389,86.552,1
gke-sre-052-00206,2026-01-26,project-16,compute,europe-west1,prod,mlops,cost,59.754,19.659,0.536,156.817,100,1
gke-sre-052-00207,2026-01-27,project-16,pubsub,us-east1,prod,platform,security,54.468,20.072,0.676,141.017,100,1
gke-sre-052-00208,2026-01-28,project-06,bigquery,asia-south1,staging,finops,cost,20.296,9.062,0.286,177.632,64.163,0
gke-sre-052-00209,2026-01-29,project-10,cloud-sql,us-east1,dev,mlops,latency,30.915,12.933,0.416,187.067,82.838,1
gke-sre-052-00210,2026-01-30,project-17,cloud-sql,us-central1,dev,finops,security,43.266,5.978,0.777,47.637,63.234,0
gke-sre-052-00211,2026-01-31,project-09,compute,asia-south1,dev,data,reliability,73.132,9.63,0.676,0.0,71.726,1
gke-sre-052-00212,2026-02-01,project-13,vertex-ai,us-east1,sandbox,mlops,quality,17.283,12.259,0.541,105.007,68.902,0
gke-sre-052-00213,2026-02-02,project-02,cloud-run,global,dev,security,security,38.959,11.013,0.538,129.377,77.03,1
gke-sre-052-00214,2026-02-03,project-21,cloud-run,asia-south1,dev,data,latency,26.035,10.592,0.75,91.765,73.459,1
gke-sre-052-00215,2026-02-04,project-07,vertex-ai,us-central1,prod,platform,reliability,57.703,9.378,0.434,139.108,77.555,1
gke-sre-052-00216,2026-02-05,project-09,pubsub,europe-west1,staging,backend,reliability,41.592,11.754,0.352,163.462,78.141,1
gke-sre-052-00217,2026-02-06,project-02,vertex-ai,asia-south1,prod,data,reliability,97.98,11.861,0.741,197.085,100,1
gke-sre-052-00218,2026-02-07,project-03,cloud-run,us-central1,prod,platform,cost,69.131,10.862,0.496,53.49,74.701,0
gke-sre-052-00219,2026-02-08,project-18,vertex-ai,asia-south1,sandbox,data,security,43.103,4.602,0.311,94.978,50.56,0
gke-sre-052-00220,2026-02-09,project-18,bigquery,europe-west1,prod,security,reliability,73.575,9.525,0.352,181.774,86.805,1
