record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,budget_breach
finops-budget-019-00138,2026-05-18,project-03,gke,asia-south1,prod,backend,latency,71.355,15.33,0.556,8.099,81.385,1
finops-budget-019-00139,2026-05-19,project-10,gke,global,sandbox,data,cost,71.401,14.043,0.973,199.788,100,1
finops-budget-019-00140,2026-05-20,project-05,cloud-sql,us-east1,prod,mlops,reliability,83.943,6.259,0.876,64.498,84.05,1
finops-budget-019-00141,2026-05-21,project-10,vertex-ai,us-central1,sandbox,mlops,quality,61.179,12.829,0.365,106.034,79.585,1
finops-budget-019-00142,2026-05-22,project-23,compute,asia-south1,prod,security,cost,68.339,14.836,0.528,148.233,98.633,1
finops-budget-019-00143,2026-05-23,project-12,cloud-sql,europe-west1,prod,security,quality,45.916,7.913,0.832,0.0,63.654,1
finops-budget-019-00144,2026-05-24,project-18,compute,global,prod,data,security,44.522,23.817,0.339,101.899,97.881,1
finops-budget-019-00145,2026-05-25,project-15,gke,us-east1,prod,security,latency,65.239,6.153,0.628,172.144,84.275,1
finops-budget-019-00146,2026-05-26,project-03,gke,us-east1,prod,finops,latency,29.976,12.987,0.464,113.249,73.55,1
finops-budget-019-00147,2026-05-27,project-21,vertex-ai,us-central1,prod,backend,reliability,76.389,11.924,0.59,93.985,88.915,1
finops-budget-019-00148,2026-05-28,project-23,cloud-run,asia-south1,staging,platform,latency,31.259,5.788,0.485,137.303,61.444,0
finops-budget-019-00149,2026-05-29,project-18,pubsub,asia-south1,prod,security,security,56.306,15.559,0.474,54.157,80.499,1
finops-budget-019-00150,2026-05-30,project-13,gke,us-east1,prod,mlops,quality,49.025,2.777,0.665,53.66,54.739,0
finops-budget-019-00151,2026-05-31,project-16,vertex-ai,europe-west1,prod,backend,security,45.837,7.453,0.72,24.677,62.232,1
finops-budget-019-00152,2026-06-01,project-03,bigquery,global,staging,backend,quality,56.092,17.953,0.459,123.022,95.528,1
finops-budget-019-00153,2026-06-02,project-12,pubsub,us-east1,prod,security,security,70.165,26.555,0.737,88.858,100,1
finops-budget-019-00154,2026-06-03,project-10,pubsub,global,dev,security,quality,40.363,3.365,0.468,140.198,58.804,0
finops-budget-019-00155,2026-06-04,project-02,vertex-ai,asia-south1,sandbox,data,latency,25.858,6.122,0.797,74.73,62.128,0
finops-budget-019-00156,2026-06-05,project-08,gke,us-east1,prod,security,cost,84.937,16.115,0.281,170.883,100,1
finops-budget-019-00157,2026-06-06,project-17,cloud-run,global,sandbox,data,security,47.391,4.12,0.213,79.684,45.276,0
finops-budget-019-00158,2026-06-07,project-22,compute,europe-west1,prod,platform,reliability,44.729,9.194,0.342,18.256,51.74,0
finops-budget-019-00159,2026-06-08,project-15,pubsub,global,prod,mlops,latency,79.861,7.003,0.292,165.691,78.675,1
finops-budget-019-00160,2026-06-09,project-04,vertex-ai,us-east1,staging,platform,quality,38.978,10.053,0.702,128.517,80.411,1
finops-budget-019-00161,2026-06-10,project-09,bigquery,us-central1,dev,security,latency,66.76,3.363,0.559,36.389,56.085,0
finops-budget-019-00162,2026-06-11,project-04,cloud-sql,us-east1,prod,mlops,reliability,70.286,3.336,0.545,200.57,80.709,1
finops-budget-019-00163,2026-06-12,project-12,vertex-ai,asia-south1,dev,finops,latency,44.842,6.754,0.719,163.714,80.494,1
finops-budget-019-00164,2026-06-13,project-24,compute,global,prod,finops,cost,50.731,16.367,0.591,108.259,92.418,1
finops-budget-019-00165,2026-06-14,project-10,bigquery,us-central1,staging,backend,latency,52.203,8.55,0.333,85.432,62.335,0
finops-budget-019-00166,2026-06-15,project-03,compute,global,prod,security,reliability,59.23,18.622,0.712,103.435,100,1
finops-budget-019-00167,2026-06-16,project-21,vertex-ai,asia-south1,dev,finops,security,34.02,8.472,0.404,74.578,56.691,0
finops-budget-019-00168,2026-06-17,project-01,gke,us-central1,staging,mlops,security,53.613,4.269,0.532,98.605,61.725,0
finops-budget-019-00169,2026-06-18,project-08,cloud-sql,us-central1,prod,security,latency,48.368,6.328,0.812,87.174,72.827,0
finops-budget-019-00170,2026-06-19,project-22,compute,us-east1,staging,platform,quality,59.679,16.317,0.711,174.863,100,1
finops-budget-019-00171,2026-06-20,project-23,pubsub,asia-south1,prod,finops,cost,54.29,10.859,0.663,87.499,80.304,1
finops-budget-019-00172,2026-06-21,project-20,pubsub,us-central1,prod,data,reliability,78.299,15.44,0.57,59.13,92.004,1
finops-budget-019-00173,2026-06-22,project-11,compute,europe-west1,prod,platform,reliability,60.612,7.858,0.524,131.972,77.135,1
finops-budget-019-00174,2026-06-23,project-11,vertex-ai,us-east1,dev,backend,latency,41.205,10.469,0.64,231.203,94.967,1
finops-budget-019-00175,2026-06-24,project-06,gke,us-central1,prod,mlops,quality,72.617,17.315,0.43,251.984,100,1
finops-budget-019-00176,2026-06-25,project-11,vertex-ai,asia-south1,dev,security,security,65.494,5.951,0.828,134.551,85.411,1
finops-budget-019-00177,2026-06-26,project-06,vertex-ai,us-east1,staging,data,cost,34.201,8.217,0.422,137.466,65.96,1
finops-budget-019-00178,2026-06-27,project-15,cloud-sql,us-east1,prod,platform,latency,61.663,17.576,0.543,124.721,99.786,1
finops-budget-019-00179,2026-06-28,project-14,gke,europe-west1,dev,mlops,latency,67.082,5.004,0.414,92.741,63.169,0
finops-budget-019-00180,2026-06-29,project-22,bigquery,global,staging,backend,reliability,24.806,8.041,0.522,31.397,50.293,0
finops-budget-019-00181,2026-01-01,project-03,compute,europe-west1,prod,platform,quality,66.116,6.356,0.562,148.329,79.273,1
finops-budget-019-00182,2026-01-02,project-17,cloud-run,us-central1,prod,finops,latency,75.897,8.811,0.656,192.893,98.213,1
finops-budget-019-00183,2026-01-03,project-02,vertex-ai,asia-south1,dev,finops,quality,35.483,12.17,0.672,139.942,84.744,1
finops-budget-019-00184,2026-01-04,project-14,compute,asia-south1,prod,platform,quality,40.788,12.372,0.655,106.341,81.577,1
finops-budget-019-00185,2026-01-05,project-16,vertex-ai,asia-south1,dev,data,quality,28.538,6.364,0.768,179.762,77.933,1
finops-budget-019-00186,2026-01-06,project-08,pubsub,global,prod,mlops,cost,32.221,9.987,0.872,186.195,92.254,1
finops-budget-019-00187,2026-01-07,project-24,vertex-ai,us-east1,prod,backend,cost,64.013,2.718,0.462,89.732,58.002,1
finops-budget-019-00188,2026-01-08,project-07,cloud-run,us-east1,sandbox,platform,quality,33.388,14.046,0.496,105.956,77.272,1
finops-budget-019-00189,2026-01-09,project-10,gke,europe-west1,dev,platform,reliability,34.903,7.203,0.327,126.249,58.879,0
finops-budget-019-00190,2026-01-10,project-23,compute,asia-south1,dev,finops,latency,31.899,8.059,0.557,105.325,64.824,1
finops-budget-019-00191,2026-01-11,project-17,gke,asia-south1,dev,security,reliability,37.416,8.934,0.678,77.969,69.042,1
finops-budget-019-00192,2026-01-12,project-24,gke,us-central1,prod,platform,cost,60.812,2.888,0.832,170.28,81.975,1
finops-budget-019-00193,2026-01-13,project-11,cloud-sql,global,prod,finops,security,71.1,7.415,0.35,159.713,77.728,1
finops-budget-019-00194,2026-01-14,project-02,compute,europe-west1,sandbox,data,cost,69.362,6.337,0.711,112.814,80.4,1
finops-budget-019-00195,2026-01-15,project-11,cloud-sql,asia-south1,sandbox,mlops,reliability,73.75,12.683,0.781,135.797,100,1
finops-budget-019-00196,2026-01-16,project-08,compute,global,prod,security,quality,72.7,4.962,0.436,211.642,83.147,1
finops-budget-019-00197,2026-01-17,project-23,gke,asia-south1,prod,finops,quality,101.632,6.607,0.442,181.781,92.967,1
finops-budget-019-00198,2026-01-18,project-06,gke,global,dev,mlops,latency,46.364,9.024,0.605,100.035,73.047,1
finops-budget-019-00199,2026-01-19,project-04,vertex-ai,europe-west1,prod,finops,quality,41.802,12.791,0.382,68.382,67.819,1
finops-budget-019-00200,2026-01-20,project-11,pubsub,us-central1,prod,finops,cost,46.785,8.064,0.684,136.515,79.039,1
finops-budget-019-00201,2026-01-21,project-21,pubsub,asia-south1,prod,mlops,reliability,61.78,5.587,0.168,52.067,48.132,0
finops-budget-019-00202,2026-01-22,project-11,cloud-run,global,dev,data,security,0.838,8.548,0.736,65.679,55.577,0
finops-budget-019-00203,2026-01-23,project-17,cloud-sql,us-east1,dev,mlops,security,29.773,7.176,0.555,98.914,61.015,0
finops-budget-019-00204,2026-01-24,project-24,compute,us-east1,sandbox,finops,reliability,51.201,7.352,0.259,160.085,67.486,1
finops-budget-019-00205,2026-01-25,project-11,vertex-ai,us-central1,prod,mlops,cost,102.439,8.675,0.501,97.88,87.904,1
finops-budget-019-00206,2026-01-26,project-09,pubsub,us-central1,staging,security,security,50.064,5.685,0.763,58.551,66.031,1
finops-budget-019-00207,2026-01-27,project-18,pubsub,us-east1,prod,data,reliability,71.964,12.981,0.522,0.0,73.746,1
finops-budget-019-00208,2026-01-28,project-22,cloud-sql,global,dev,backend,cost,13.528,7.848,0.832,180.198,78.446,1
finops-budget-019-00209,2026-01-29,project-24,pubsub,us-east1,staging,finops,quality,17.346,4.983,0.891,121.678,66.628,1
finops-budget-019-00210,2026-01-30,project-12,cloud-sql,global,sandbox,data,cost,26.948,7.515,0.66,112.852,66.524,1
finops-budget-019-00211,2026-01-31,project-23,cloud-sql,us-central1,dev,data,cost,41.598,5.809,0.815,119.301,74.037,1
finops-budget-019-00212,2026-02-01,project-20,compute,asia-south1,prod,platform,security,86.263,12.656,0.363,177.358,98.292,1
finops-budget-019-00213,2026-02-02,project-03,vertex-ai,us-east1,prod,mlops,latency,61.109,6.942,0.532,114.879,72.959,1
finops-budget-019-00214,2026-02-03,project-15,gke,us-central1,sandbox,data,reliability,12.654,14.516,0.637,64.181,69.954,1
finops-budget-019-00215,2026-02-04,project-21,bigquery,us-central1,dev,backend,latency,67.116,7.123,0.447,31.719,60.382,0
finops-budget-019-00216,2026-02-05,project-06,cloud-sql,us-east1,sandbox,data,cost,50.81,7.306,0.864,89.409,78.11,1
finops-budget-019-00217,2026-02-06,project-12,bigquery,europe-west1,prod,data,latency,78.142,9.737,0.698,128.89,93.296,1
finops-budget-019-00218,2026-02-07,project-23,compute,europe-west1,prod,platform,latency,84.141,2.986,0.784,141.795,84.535,1
finops-budget-019-00219,2026-02-08,project-08,pubsub,us-central1,staging,finops,latency,37.997,11.622,0.652,221.731,95.573,1
finops-budget-019-00220,2026-02-09,project-22,gke,global,prod,platform,quality,41.015,12.444,0.437,116.825,75.723,0
