record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,cost_anomaly
gcp-cost-051-00059,2026-02-28,project-23,cloud-run,europe-west1,prod,platform,quality,78.474,7.056,0.735,118.189,86.891,1
gcp-cost-051-00060,2026-03-01,project-07,pubsub,europe-west1,staging,platform,reliability,37.751,16.864,0.363,117.958,82.469,1
gcp-cost-051-00061,2026-03-02,project-21,gke,europe-west1,dev,platform,security,63.951,10.176,0.14,76.274,62.15,1
gcp-cost-051-00062,2026-03-03,project-02,gke,europe-west1,dev,data,reliability,63.704,9.209,0.392,194.941,85.933,1
gcp-cost-051-00063,2026-03-04,project-09,pubsub,us-central1,prod,data,cost,51.802,19.233,0.371,180.958,100,1
gcp-cost-051-00064,2026-03-05,project-03,cloud-run,asia-south1,prod,data,reliability,73.718,6.177,0.927,124.75,90.852,1
gcp-cost-051-00065,2026-03-06,project-09,pubsub,europe-west1,dev,finops,security,2.911,11.131,0.83,76.841,67.247,1
gcp-cost-051-00066,2026-03-07,project-21,vertex-ai,us-east1,prod,mlops,cost,32.377,6.944,0.624,100.482,64.028,1
gcp-cost-051-00067,2026-03-08,project-14,cloud-sql,us-central1,staging,data,quality,69.977,2.919,0.799,96.162,73.292,1
gcp-cost-051-00068,2026-03-09,project-04,cloud-run,us-east1,dev,mlops,reliability,36.729,16.18,0.606,133.149,91.236,1
gcp-cost-051-00069,2026-03-10,project-01,cloud-sql,asia-south1,prod,platform,cost,68.414,11.735,0.707,137.346,96.101,1
gcp-cost-051-00070,2026-03-11,project-14,bigquery,asia-south1,sandbox,platform,reliability,43.037,5.317,0.36,26.794,43.977,0
gcp-cost-051-00071,2026-03-12,project-07,vertex-ai,europe-west1,dev,data,latency,36.007,11.619,0.482,180.04,82.839,1
gcp-cost-051-00072,2026-03-13,project-04,gke,asia-south1,dev,data,security,69.787,9.948,0.414,194.068,90.429,1
gcp-cost-051-00073,2026-03-14,project-24,cloud-run,asia-south1,prod,finops,cost,51.782,14.044,0.613,179.331,98.5,1
gcp-cost-051-00074,2026-03-15,project-22,pubsub,us-central1,prod,mlops,quality,60.436,6.399,0.589,119.906,74.185,1
gcp-cost-051-00075,2026-03-16,project-01,gke,asia-south1,dev,finops,security,64.887,11.204,0.612,0.0,70.273,1
gcp-cost-051-00076,2026-03-17,project-04,pubsub,us-central1,prod,backend,cost,47.096,4.818,0.649,167.72,74.9,1
gcp-cost-051-00077,2026-03-18,project-14,pubsub,global,prod,data,quality,85.248,8.183,0.654,149.92,93.684,1
gcp-cost-051-00078,2026-03-19,project-18,vertex-ai,asia-south1,prod,platform,latency,47.827,10.888,0.445,112.845,74.176,1
gcp-cost-051-00079,2026-03-20,project-04,bigquery,europe-west1,dev,platform,quality,26.29,5.807,0.914,110.695,70.884,1
gcp-cost-051-00080,2026-03-21,project-11,compute,asia-south1,staging,data,quality,53.12,5.207,0.755,162.64,80.885,1
gcp-cost-051-00081,2026-03-22,project-22,compute,europe-west1,staging,mlops,reliability,45.021,5.106,0.273,122.733,55.125,0
gcp-cost-051-00082,2026-03-23,project-01,compute,europe-west1,prod,platform,security,44.321,8.07,0.302,119.737,62.374,0
gcp-cost-051-00083,2026-03-24,project-04,bigquery,europe-west1,prod,finops,quality,65.567,8.332,0.618,85.365,76.469,1
gcp-cost-051-00084,2026-03-25,project-22,gke,europe-west1,staging,finops,reliability,50.501,4.835,0.406,166.765,67.487,0
gcp-cost-051-00085,2026-03-26,project-16,bigquery,europe-west1,staging,platform,reliability,28.923,12.354,0.558,81.138,70.312,1
gcp-cost-051-00086,2026-03-27,project-17,pubsub,us-central1,staging,security,security,56.501,7.447,0.727,154.906,85.187,1
gcp-cost-051-00087,2026-03-28,project-09,gke,europe-west1,prod,platform,latency,50.699,7.783,0.343,71.87,58.391,0
gcp-cost-051-00088,2026-03-29,project-17,pubsub,europe-west1,dev,platform,cost,42.096,17.444,0.699,76.374,91.039,1
gcp-cost-051-00089,2026-03-30,project-02,compute,europe-west1,prod,security,reliability,29.765,4.852,0.335,93.485,47.097,0
gcp-cost-051-00090,2026-03-31,project-22,gke,global,staging,finops,cost,33.551,7.673,0.444,97.823,59.452,1
gcp-cost-051-00091,2026-04-01,project-16,bigquery,global,dev,finops,latency,72.753,8.742,0.646,54.185,76.374,0
gcp-cost-051-00092,2026-04-02,project-01,bigquery,us-east1,prod,security,quality,38.508,6.257,0.988,0.0,62.657,0
gcp-cost-051-00093,2026-04-03,project-21,vertex-ai,asia-south1,dev,mlops,quality,62.731,9.489,0.822,144.223,93.899,1
gcp-cost-051-00094,2026-04-04,project-08,gke,us-east1,prod,mlops,reliability,60.545,12.535,0.504,147.072,89.527,1
gcp-cost-051-00095,2026-04-05,project-15,cloud-sql,asia-south1,sandbox,security,latency,39.66,7.093,0.691,144.692,75.717,1
gcp-cost-051-00096,2026-04-06,project-10,bigquery,us-east1,prod,security,cost,87.759,8.063,0.365,219.036,94.247,1
gcp-cost-051-00097,2026-04-07,project-18,cloud-sql,us-east1,prod,platform,security,31.48,7.606,0.489,139.292,66.194,1
gcp-cost-051-00098,2026-04-08,project-12,cloud-sql,global,prod,mlops,latency,31.996,8.133,0.686,107.395,69.847,1
gcp-cost-051-00099,2026-04-09,project-20,pubsub,europe-west1,staging,backend,security,64.835,5.768,0.543,122.88,73.076,1
gcp-cost-051-00100,2026-04-10,project-02,compute,us-central1,dev,platform,reliability,48.345,6.355,0.545,191.467,78.746,1
gcp-cost-051-00101,2026-04-11,project-17,pubsub,us-east1,prod,data,cost,71.464,17.993,0.64,0.0,89.396,1
gcp-cost-051-00102,2026-04-12,project-05,gke,global,staging,data,quality,69.835,11.057,0.236,27.073,62.45,0
gcp-cost-051-00103,2026-04-13,project-10,compute,global,prod,mlops,cost,65.607,5.352,0.615,0.0,56.975,0
gcp-cost-051-00104,2026-04-14,project-20,gke,us-central1,dev,security,security,56.131,8.84,0.411,172.237,79.775,1
gcp-cost-051-00105,2026-04-15,project-20,cloud-sql,global,sandbox,backend,latency,46.982,4.596,0.437,212.109,73.395,1
gcp-cost-051-00106,2026-04-16,project-20,cloud-sql,asia-south1,prod,security,quality,57.352,10.083,0.584,93.903,77.734,1
gcp-cost-051-00107,2026-04-17,project-11,cloud-sql,europe-west1,sandbox,platform,security,38.93,8.481,0.106,86.171,49.691,0
gcp-cost-051-00108,2026-04-18,project-19,cloud-sql,us-east1,dev,data,reliability,58.953,5.792,0.542,120.973,70.76,1
gcp-cost-051-00109,2026-04-19,project-24,cloud-run,europe-west1,prod,finops,security,65.387,5.026,0.769,35.458,66.699,0
gcp-cost-051-00110,2026-04-20,project-15,vertex-ai,global,staging,data,security,39.199,9.135,0.298,107.601,61.156,0
gcp-cost-051-00111,2026-04-21,project-12,compute,asia-south1,prod,platform,security,51.699,13.444,0.915,107.697,97.195,1
gcp-cost-051-00112,2026-04-22,project-14,cloud-run,us-east1,staging,data,latency,62.119,16.821,0.239,46.945,76.202,1
gcp-cost-051-00113,2026-04-23,project-19,compute,europe-west1,sandbox,platform,cost,17.011,13.488,0.627,24.812,62.989,0
gcp-cost-051-00114,2026-04-24,project-23,bigquery,us-central1,prod,backend,latency,63.474,30.443,0.548,93.785,100,1
gcp-cost-051-00115,2026-04-25,project-02,compute,us-central1,prod,platform,cost,74.878,6.55,0.734,49.742,74.435,1
gcp-cost-051-00116,2026-04-26,project-19,pubsub,asia-south1,prod,data,latency,78.648,9.358,0.577,92.225,83.007,1
gcp-cost-051-00117,2026-04-27,project-14,cloud-run,asia-south1,staging,security,quality,0.0,8.59,0.631,99.566,56.648,0
gcp-cost-051-00118,2026-04-28,project-23,gke,global,prod,platform,cost,77.836,7.251,0.603,59.35,73.922,1
gcp-cost-051-00119,2026-04-29,project-17,cloud-sql,global,prod,security,cost,37.499,9.328,0.462,84.04,63.316,0
gcp-cost-051-00120,2026-04-30,project-20,pubsub,us-east1,prod,data,latency,14.753,9.045,0.642,164.17,72.68,1
gcp-cost-051-00121,2026-05-01,project-06,pubsub,us-central1,prod,finops,quality,56.227,8.935,0.428,114.515,72.208,1
gcp-cost-051-00122,2026-05-02,project-23,bigquery,europe-west1,sandbox,data,cost,35.801,10.267,0.478,115.476,70.057,1
gcp-cost-051-00123,2026-05-03,project-18,pubsub,us-east1,prod,security,reliability,98.529,7.495,0.666,48.247,82.32,1
gcp-cost-051-00124,2026-05-04,project-02,bigquery,asia-south1,sandbox,data,latency,25.771,10.491,0.776,90.988,73.928,1
gcp-cost-051-00125,2026-05-05,project-04,cloud-run,us-east1,prod,finops,quality,42.736,10.161,0.724,112.278,80.38,1
gcp-cost-051-00126,2026-05-06,project-07,cloud-run,europe-west1,prod,platform,reliability,74.059,5.453,0.335,252.501,87.192,1
gcp-cost-051-00127,2026-05-07,project-18,cloud-run,asia-south1,prod,data,cost,44.027,5.586,0.223,105.281,51.602,0
gcp-cost-051-00128,2026-05-08,project-03,compute,us-central1,prod,data,cost,79.399,5.639,0.667,7.86,65.439,0
gcp-cost-051-00129,2026-05-09,project-09,compute,asia-south1,dev,backend,reliability,85.109,6.259,0.338,0.0,56.222,0
gcp-cost-051-00130,2026-05-10,project-09,compute,asia-south1,dev,security,security,48.147,8.881,0.595,109.538,74.373,1
gcp-cost-051-00131,2026-05-11,project-14,cloud-run,us-central1,staging,platform,cost,17.033,14.242,0.259,152.753,70.534,0
gcp-cost-051-00132,2026-05-12,project-02,pubsub,global,sandbox,platform,latency,47.405,12.198,0.259,124.255,72.239,0
gcp-cost-051-00133,2026-05-13,project-18,vertex-ai,us-central1,prod,security,cost,22.453,6.843,0.587,152.893,66.667,1
gcp-cost-051-00134,2026-05-14,project-24,compute,asia-south1,prod,finops,cost,66.986,12.068,0.131,190.611,83.986,1
gcp-cost-051-00135,2026-05-15,project-16,compute,asia-south1,prod,data,cost,64.39,18.285,0.258,64.855,83.69,1
gcp-cost-051-00136,2026-05-16,project-03,cloud-sql,us-east1,dev,mlops,quality,47.504,7.427,0.347,193.246,74.283,1
gcp-cost-051-00137,2026-05-17,project-20,vertex-ai,us-central1,prod,security,cost,50.715,26.556,0.504,102.906,100,1
gcp-cost-051-00138,2026-05-18,project-12,bigquery,us-east1,staging,data,cost,5.38,4.883,0.509,78.807,42.584,0
gcp-cost-051-00139,2026-05-19,project-23,bigquery,europe-west1,dev,backend,quality,48.605,9.255,0.68,114.774,79.145,1
gcp-cost-051-00140,2026-05-20,project-15,bigquery,us-east1,dev,data,latency,42.256,17.084,0.587,75.66,86.231,1
gcp-cost-051-00141,2026-05-21,project-07,vertex-ai,asia-south1,prod,platform,cost,104.294,20.824,0.851,90.199,100,1
gcp-cost-051-00142,2026-05-22,project-12,pubsub,asia-south1,staging,security,reliability,61.194,7.798,0.806,124.518,85.982,1
gcp-cost-051-00143,2026-05-23,project-11,vertex-ai,us-east1,prod,backend,quality,68.589,7.975,0.516,102.321,75.596,1
gcp-cost-051-00144,2026-05-24,project-24,bigquery,asia-south1,sandbox,security,latency,45.644,2.666,0.636,137.536,64.513,0
gcp-cost-051-00145,2026-05-25,project-02,cloud-run,asia-south1,dev,backend,security,79.398,14.268,0.344,77.002,84.351,1
gcp-cost-051-00146,2026-05-26,project-09,gke,europe-west1,sandbox,platform,reliability,55.767,6.151,0.731,89.955,72.574,1
gcp-cost-051-00147,2026-05-27,project-06,compute,us-central1,dev,data,latency,41.242,7.479,0.552,28.101,55.304,0
gcp-cost-051-00148,2026-05-28,project-09,cloud-sql,us-central1,dev,finops,reliability,54.79,10.354,0.418,102.355,72.893,1
gcp-cost-051-00149,2026-05-29,project-08,compute,global,prod,platform,quality,72.51,7.539,0.673,99.522,81.038,1
gcp-cost-051-00150,2026-05-30,project-05,cloud-sql,us-east1,staging,data,quality,19.128,9.204,0.479,0.0,44.936,0
gcp-cost-051-00151,2026-05-31,project-09,vertex-ai,us-central1,prod,data,reliability,81.115,11.491,0.789,212.335,100,1
gcp-cost-051-00152,2026-06-01,project-24,compute,us-east1,sandbox,security,quality,30.746,7.179,0.53,108.429,61.875,1
gcp-cost-051-00153,2026-06-02,project-24,vertex-ai,asia-south1,prod,finops,security,75.903,15.339,0.563,154.642,100,1
gcp-cost-051-00154,2026-06-03,project-14,cloud-run,global,dev,security,reliability,40.526,23.138,0.167,244.762,100,1
gcp-cost-051-00155,2026-06-04,project-11,vertex-ai,us-central1,dev,finops,cost,35.047,7.138,0.507,119.617,64.111,1
gcp-cost-051-00156,2026-06-05,project-05,pubsub,us-central1,dev,backend,latency,39.855,6.399,0.392,142.201,63.338,1
gcp-cost-051-00157,2026-06-06,project-21,compute,asia-south1,prod,mlops,reliability,81.275,3.528,0.42,108.675,67.227,1
gcp-cost-051-00158,2026-06-07,project-21,bigquery,us-central1,sandbox,finops,reliability,52.902,7.27,0.571,109.581,71.445,1
gcp-cost-051-00159,2026-06-08,project-03,vertex-ai,global,dev,finops,cost,33.729,10.107,0.52,231.325,87.323,1
gcp-cost-051-00160,2026-06-09,project-02,compute,asia-south1,sandbox,backend,latency,62.225,9.756,0.45,104.503,75.533,1
gcp-cost-051-00161,2026-06-10,project-07,gke,global,prod,security,cost,37.922,5.423,0.629,140.962,68.498,0
gcp-cost-051-00162,2026-06-11,project-08,cloud-sql,asia-south1,prod,security,reliability,69.0,7.397,0.645,71.455,74.405,1
gcp-cost-051-00163,2026-06-12,project-06,bigquery,global,prod,data,cost,66.798,13.171,0.62,162.842,99.559,1
gcp-cost-051-00164,2026-06-13,project-16,compute,us-east1,prod,data,latency,46.771,4.825,0.577,95.098,61.692,1
gcp-cost-051-00165,2026-06-14,project-03,cloud-run,us-east1,sandbox,data,quality,53.468,5.144,0.716,179.944,82.018,1
gcp-cost-051-00166,2026-06-15,project-10,vertex-ai,global,prod,security,latency,91.116,8.261,0.85,145.883,100,1
gcp-cost-051-00167,2026-06-16,project-16,vertex-ai,asia-south1,dev,data,reliability,23.882,10.036,0.488,202.239,78.349,1
gcp-cost-051-00168,2026-06-17,project-01,cloud-sql,global,dev,finops,reliability,47.366,10.724,0.756,94.392,81.826,1
gcp-cost-051-00169,2026-06-18,project-01,bigquery,global,dev,platform,latency,86.032,6.989,0.628,65.191,77.906,1
gcp-cost-051-00170,2026-06-19,project-21,compute,us-east1,staging,platform,quality,40.205,10.339,0.822,12.774,68.829,1
gcp-cost-051-00171,2026-06-20,project-03,compute,global,prod,security,security,71.732,9.378,0.255,160.647,79.341,1
gcp-cost-051-00172,2026-06-21,project-10,vertex-ai,europe-west1,dev,security,reliability,64.271,12.379,0.627,216.866,100,1
gcp-cost-051-00173,2026-06-22,project-05,vertex-ai,asia-south1,prod,finops,latency,57.869,5.252,0.722,109.826,73.795,1
gcp-cost-051-00174,2026-06-23,project-17,pubsub,global,dev,finops,latency,31.504,8.02,0.901,158.97,84.458,1
gcp-cost-051-00175,2026-06-24,project-01,bigquery,europe-west1,prod,mlops,latency,99.719,6.406,0.469,137.808,86.361,1
gcp-cost-051-00176,2026-06-25,project-14,compute,global,staging,data,security,68.529,15.69,0.269,97.946,84.294,1
gcp-cost-051-00177,2026-06-26,project-24,cloud-run,asia-south1,prod,backend,security,71.482,6.463,0.593,132.846,80.227,1
gcp-cost-051-00178,2026-06-27,project-08,pubsub,asia-south1,sandbox,data,quality,26.912,7.142,0.509,92.961,57.456,0
gcp-cost-051-00179,2026-06-28,project-19,gke,global,dev,backend,cost,14.566,10.745,0.367,65.242,52.529,0
gcp-cost-051-00180,2026-06-29,project-16,cloud-run,asia-south1,staging,platform,quality,39.454,7.096,0.787,114.661,74.633,0
gcp-cost-051-00181,2026-01-01,project-01,bigquery,europe-west1,sandbox,data,security,43.335,5.774,0.678,148.014,73.955,0
gcp-cost-051-00182,2026-01-02,project-07,cloud-run,europe-west1,dev,backend,latency,24.944,3.836,0.869,178.616,74.144,1
gcp-cost-051-00183,2026-01-03,project-01,bigquery,global,prod,platform,reliability,64.639,14.879,0.93,203.035,100,1
gcp-cost-051-00184,2026-01-04,project-01,pubsub,europe-west1,prod,platform,reliability,88.282,4.192,0.732,119.158,83.677,1
gcp-cost-051-00185,2026-01-05,project-08,pubsub,asia-south1,dev,finops,latency,43.704,13.586,0.458,142.286,83.777,1
gcp-cost-051-00186,2026-01-06,project-01,cloud-run,global,dev,security,security,64.165,27.781,0.316,65.9,100,1
gcp-cost-051-00187,2026-01-07,project-02,compute,us-east1,dev,finops,cost,72.941,13.323,0.191,65.593,72.867,1
gcp-cost-051-00188,2026-01-08,project-03,cloud-sql,europe-west1,dev,mlops,quality,71.248,10.383,0.595,112.504,86.396,1
gcp-cost-051-00189,2026-01-09,project-16,gke,us-east1,sandbox,data,reliability,60.002,6.771,0.251,51.205,53.052,0
gcp-cost-051-00190,2026-01-10,project-15,compute,us-east1,prod,mlops,quality,50.535,13.793,0.252,97.039,72.842,1
gcp-cost-051-00191,2026-01-11,project-15,bigquery,global,dev,data,latency,60.051,16.708,0.562,150.093,100,1
gcp-cost-051-00192,2026-01-12,project-13,compute,us-east1,prod,finops,cost,58.354,6.823,0.317,166.492,71.719,1
gcp-cost-051-00193,2026-01-13,project-01,pubsub,europe-west1,dev,finops,latency,39.313,7.696,0.553,89.898,64.182,1
gcp-cost-051-00194,2026-01-14,project-20,compute,europe-west1,prod,platform,reliability,51.359,16.088,0.544,0.0,74.554,1
gcp-cost-051-00195,2026-01-15,project-16,compute,europe-west1,dev,platform,reliability,42.73,8.627,0.442,138.1,70.695,1
gcp-cost-051-00196,2026-01-16,project-16,bigquery,asia-south1,prod,security,latency,56.989,9.809,0.544,194.611,90.255,1
gcp-cost-051-00197,2026-01-17,project-20,pubsub,asia-south1,staging,platform,latency,39.388,17.663,0.345,126.568,85.532,1
gcp-cost-051-00198,2026-01-18,project-17,pubsub,asia-south1,prod,mlops,quality,55.96,13.435,0.66,101.097,88.778,1
gcp-cost-051-00199,2026-01-19,project-08,pubsub,global,sandbox,mlops,latency,83.396,7.312,0.368,147.977,80.71,1
gcp-cost-051-00200,2026-01-20,project-06,cloud-sql,global,prod,mlops,cost,67.582,9.998,0.725,217.981,100,1
gcp-cost-051-00201,2026-01-21,project-20,bigquery,europe-west1,staging,data,latency,77.131,12.952,0.515,203.418,100,1
gcp-cost-051-00202,2026-01-22,project-14,bigquery,global,dev,finops,reliability,51.587,5.003,0.689,132.115,73.111,1
gcp-cost-051-00203,2026-01-23,project-20,gke,global,prod,data,latency,67.574,16.825,0.771,147.188,100,1
gcp-cost-051-00204,2026-01-24,project-11,pubsub,asia-south1,prod,backend,reliability,65.201,7.141,0.48,67.951,66.192,0
gcp-cost-051-00205,2026-01-25,project-09,gke,us-east1,prod,backend,reliability,29.609,4.003,0.766,78.318,57.935,0
gcp-cost-051-00206,2026-01-26,project-07,compute,europe-west1,prod,mlops,latency,67.362,6.555,0.382,135.5,72.002,1
gcp-cost-051-00207,2026-01-27,project-03,bigquery,europe-west1,dev,backend,quality,31.646,13.251,0.479,170.122,83.57,1
gcp-cost-051-00208,2026-01-28,project-16,gke,us-central1,prod,data,quality,12.035,9.015,0.983,116.227,76.602,1
gcp-cost-051-00209,2026-01-29,project-03,cloud-run,us-east1,prod,platform,security,65.898,12.512,0.17,110.087,74.263,1
gcp-cost-051-00210,2026-01-30,project-03,pubsub,europe-west1,sandbox,finops,security,19.596,9.119,0.659,164.897,75.249,1
gcp-cost-051-00211,2026-01-31,project-10,gke,global,staging,security,latency,6.706,13.949,0.519,182.469,79.67,1
gcp-cost-051-00212,2026-02-01,project-01,compute,us-central1,dev,mlops,latency,15.513,10.174,0.616,128.525,69.472,1
gcp-cost-051-00213,2026-02-02,project-12,pubsub,us-east1,prod,finops,cost,62.776,8.495,0.778,45.104,75.601,1
gcp-cost-051-00214,2026-02-03,project-12,gke,global,sandbox,finops,security,56.669,10.008,0.891,76.149,85.476,1
gcp-cost-051-00215,2026-02-04,project-06,vertex-ai,us-central1,prod,finops,quality,73.334,6.494,0.49,142.135,78.698,1
gcp-cost-051-00216,2026-02-05,project-19,gke,asia-south1,sandbox,backend,reliability,49.493,6.43,0.096,121.641,53.425,0
gcp-cost-051-00217,2026-02-06,project-13,cloud-sql,us-east1,prod,security,quality,71.059,10.352,0.457,60.279,73.811,1
