record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,model_promoted
vertex-ai-100-00059,2026-02-28,project-07,pubsub,asia-south1,dev,finops,cost,47.871,11.332,0.659,173.584,91.576,1
vertex-ai-100-00060,2026-03-01,project-22,vertex-ai,global,prod,mlops,latency,72.683,4.686,0.749,295.226,100,1
vertex-ai-100-00061,2026-03-02,project-06,bigquery,us-east1,prod,security,reliability,47.928,4.906,0.355,84.407,52.956,0
vertex-ai-100-00062,2026-03-03,project-22,vertex-ai,asia-south1,dev,security,security,68.285,11.637,0.565,227.912,100,1
vertex-ai-100-00063,2026-03-04,project-14,pubsub,europe-west1,prod,security,security,52.46,9.027,0.417,125.7,72.35,0
vertex-ai-100-00064,2026-03-05,project-07,cloud-sql,us-central1,prod,backend,security,61.465,24.435,0.488,178.938,100,1
vertex-ai-100-00065,2026-03-06,project-05,gke,global,prod,data,quality,67.341,14.569,0.466,16.985,76.351,1
vertex-ai-100-00066,2026-03-07,project-05,bigquery,asia-south1,prod,platform,cost,62.057,5.153,0.364,141.209,67.077,0
vertex-ai-100-00067,2026-03-08,project-21,pubsub,us-east1,sandbox,security,security,58.243,6.138,0.391,20.341,51.358,0
vertex-ai-100-00068,2026-03-09,project-16,pubsub,global,staging,data,cost,39.914,5.166,0.571,89.237,59.023,0
vertex-ai-100-00069,2026-03-10,project-01,bigquery,global,staging,mlops,quality,16.87,13.571,0.855,174.026,92.874,1
vertex-ai-100-00070,2026-03-11,project-24,cloud-sql,asia-south1,sandbox,backend,cost,42.516,16.462,1.028,160.117,100,1
vertex-ai-100-00071,2026-03-12,project-07,gke,us-east1,dev,platform,quality,47.715,5.413,0.626,227.817,84.464,1
vertex-ai-100-00072,2026-03-13,project-19,compute,europe-west1,prod,security,quality,96.391,8.74,0.111,118.605,75.312,1
vertex-ai-100-00073,2026-03-14,project-05,compute,global,staging,finops,cost,16.218,19.069,0.543,60.956,78.065,1
vertex-ai-100-00074,2026-03-15,project-08,gke,us-east1,dev,security,cost,48.081,11.452,0.447,78.941,70.707,1
vertex-ai-100-00075,2026-03-16,project-07,cloud-sql,asia-south1,prod,data,latency,42.746,5.856,0.723,37.96,59.466,0
vertex-ai-100-00076,2026-03-17,project-15,compute,global,dev,backend,security,52.545,7.845,0.524,109.759,71.042,0
vertex-ai-100-00077,2026-03-18,project-12,gke,europe-west1,dev,mlops,reliability,41.001,10.762,0.864,142.666,90.507,1
vertex-ai-100-00078,2026-03-19,project-11,compute,asia-south1,sandbox,platform,reliability,71.046,13.787,0.721,176.748,100,1
vertex-ai-100-00079,2026-03-20,project-01,cloud-sql,asia-south1,prod,mlops,reliability,70.118,5.219,0.836,168.939,90.616,1
vertex-ai-100-00080,2026-03-21,project-19,pubsub,europe-west1,prod,finops,reliability,83.938,19.325,0.822,81.234,100,1
vertex-ai-100-00081,2026-03-22,project-01,gke,us-east1,prod,backend,security,57.773,7.438,0.513,84.706,67.884,0
vertex-ai-100-00082,2026-03-23,project-15,cloud-sql,us-east1,sandbox,mlops,quality,15.582,14.778,0.357,108.051,68.188,1
vertex-ai-100-00083,2026-03-24,project-08,bigquery,asia-south1,prod,data,security,67.748,8.67,0.651,30.926,71.237,1
vertex-ai-100-00084,2026-03-25,project-18,cloud-sql,us-central1,prod,backend,cost,68.048,8.051,0.498,178.747,86.1,1
vertex-ai-100-00085,2026-03-26,project-02,compute,global,sandbox,security,latency,16.799,5.348,0.356,123.731,48.862,0
vertex-ai-100-00086,2026-03-27,project-18,compute,us-central1,prod,backend,latency,52.132,10.411,0.633,60.389,73.5,0
vertex-ai-100-00087,2026-03-28,project-08,pubsub,global,prod,security,cost,67.743,5.146,0.55,116.465,71.952,1
vertex-ai-100-00088,2026-03-29,project-22,pubsub,us-central1,staging,data,reliability,53.016,5.622,1.014,133.845,86.683,1
vertex-ai-100-00089,2026-03-30,project-18,gke,us-east1,staging,mlops,quality,63.497,22.525,0.572,163.431,100,1
vertex-ai-100-00090,2026-03-31,project-10,pubsub,us-east1,dev,backend,reliability,36.069,4.953,0.51,216.739,73.639,0
vertex-ai-100-00091,2026-04-01,project-19,cloud-sql,us-east1,prod,security,reliability,52.377,9.31,0.47,70.894,66.844,0
vertex-ai-100-00092,2026-04-02,project-13,bigquery,us-east1,prod,backend,security,47.486,7.962,0.77,120.826,79.769,1
vertex-ai-100-00093,2026-04-03,project-12,gke,europe-west1,staging,backend,cost,35.568,9.32,0.866,96.617,78.595,1
vertex-ai-100-00094,2026-04-04,project-13,bigquery,global,dev,platform,reliability,31.584,24.405,0.687,102.128,100,1
vertex-ai-100-00095,2026-04-05,project-01,cloud-sql,asia-south1,prod,data,reliability,79.813,13.52,0.412,32.238,78.603,1
vertex-ai-100-00096,2026-04-06,project-19,vertex-ai,global,staging,platform,latency,37.791,4.638,0.675,97.495,61.892,0
vertex-ai-100-00097,2026-04-07,project-19,cloud-sql,us-east1,prod,finops,latency,73.785,7.866,0.938,40.236,82.876,1
vertex-ai-100-00098,2026-04-08,project-23,bigquery,europe-west1,prod,platform,cost,31.319,19.065,0.751,155.466,100,1
vertex-ai-100-00099,2026-04-09,project-01,compute,global,prod,platform,latency,41.436,18.064,0.659,39.785,85.519,1
vertex-ai-100-00100,2026-04-10,project-04,bigquery,europe-west1,prod,finops,latency,83.041,5.013,0.749,0.0,66.976,1
vertex-ai-100-00101,2026-04-11,project-13,cloud-run,global,dev,security,cost,27.449,7.694,0.684,161.076,74.99,1
vertex-ai-100-00102,2026-04-12,project-01,pubsub,global,staging,platform,reliability,48.588,13.524,0.622,122.152,88.146,1
vertex-ai-100-00103,2026-04-13,project-11,bigquery,global,dev,platform,cost,24.945,22.644,0.375,89.06,87.68,1
vertex-ai-100-00104,2026-04-14,project-24,compute,us-east1,sandbox,mlops,quality,32.501,7.037,0.28,129.101,56.422,0
vertex-ai-100-00105,2026-04-15,project-22,pubsub,asia-south1,prod,data,latency,47.412,11.235,0.445,54.245,66.295,1
vertex-ai-100-00106,2026-04-16,project-07,cloud-sql,global,prod,data,security,40.739,9.803,0.345,119.521,66.637,0
vertex-ai-100-00107,2026-04-17,project-14,cloud-run,europe-west1,prod,mlops,latency,79.636,8.63,0.508,106.168,81.272,1
vertex-ai-100-00108,2026-04-18,project-11,cloud-run,europe-west1,prod,mlops,security,71.376,4.386,0.52,78.722,64.896,1
vertex-ai-100-00109,2026-04-19,project-23,compute,us-east1,prod,data,latency,32.141,9.31,0.793,205.645,90.718,1
vertex-ai-100-00110,2026-04-20,project-13,cloud-run,europe-west1,prod,data,reliability,68.4,14.032,0.193,30.729,67.918,1
vertex-ai-100-00111,2026-04-21,project-01,compute,global,prod,data,latency,67.451,8.77,0.398,32.518,62.743,0
vertex-ai-100-00112,2026-04-22,project-23,cloud-run,us-central1,prod,data,latency,37.455,6.223,0.515,156.846,68.528,1
vertex-ai-100-00113,2026-04-23,project-23,bigquery,global,prod,backend,security,58.523,20.871,0.63,192.19,100,1
vertex-ai-100-00114,2026-04-24,project-08,compute,global,prod,finops,quality,53.641,8.215,0.467,182.505,80.903,1
vertex-ai-100-00115,2026-04-25,project-08,bigquery,asia-south1,prod,security,cost,76.323,9.274,0.579,154.372,91.13,1
vertex-ai-100-00116,2026-04-26,project-12,pubsub,asia-south1,staging,security,quality,31.846,4.874,0.941,65.563,65.015,0
vertex-ai-100-00117,2026-04-27,project-03,pubsub,global,sandbox,mlops,latency,49.117,8.022,0.499,66.321,63.046,1
vertex-ai-100-00118,2026-04-28,project-21,pubsub,us-central1,dev,platform,security,27.736,8.436,0.675,119.199,70.4,0
vertex-ai-100-00119,2026-04-29,project-20,pubsub,global,prod,data,security,71.238,6.998,0.489,74.086,69.181,1
vertex-ai-100-00120,2026-04-30,project-19,cloud-run,global,dev,finops,quality,35.764,10.837,0.711,114.191,79.342,1
vertex-ai-100-00121,2026-05-01,project-11,cloud-sql,us-east1,prod,platform,quality,84.219,12.715,0.194,48.546,73.015,1
vertex-ai-100-00122,2026-05-02,project-18,cloud-sql,asia-south1,staging,security,cost,37.483,5.953,0.455,187.704,70.308,0
vertex-ai-100-00123,2026-05-03,project-18,gke,asia-south1,prod,platform,security,70.352,8.391,0.502,160.468,85.174,1
vertex-ai-100-00124,2026-05-04,project-16,cloud-sql,us-east1,dev,data,quality,83.121,16.851,0.614,89.647,100,1
vertex-ai-100-00125,2026-05-05,project-17,vertex-ai,us-central1,prod,backend,latency,77.779,25.408,0.49,70.459,100,1
vertex-ai-100-00126,2026-05-06,project-16,gke,asia-south1,staging,backend,reliability,38.662,7.792,0.395,193.5,73.757,1
vertex-ai-100-00127,2026-05-07,project-17,cloud-run,us-east1,dev,finops,reliability,29.954,7.987,0.663,174.034,77.705,1
vertex-ai-100-00128,2026-05-08,project-22,gke,us-central1,dev,mlops,cost,29.972,17.228,0.512,189.247,96.207,1
vertex-ai-100-00129,2026-05-09,project-21,gke,europe-west1,staging,platform,cost,24.021,8.944,0.377,89.187,55.478,0
vertex-ai-100-00130,2026-05-10,project-16,gke,us-central1,staging,platform,latency,42.708,8.486,0.641,73.585,67.915,1
vertex-ai-100-00131,2026-05-11,project-04,compute,europe-west1,prod,data,latency,76.306,4.517,0.712,41.357,68.198,1
vertex-ai-100-00132,2026-05-12,project-24,pubsub,asia-south1,dev,backend,security,26.362,12.797,0.519,33.388,62.12,1
vertex-ai-100-00133,2026-05-13,project-21,compute,europe-west1,prod,backend,cost,48.603,9.134,0.491,7.935,56.666,0
vertex-ai-100-00134,2026-05-14,project-12,bigquery,asia-south1,dev,data,quality,73.566,7.491,0.334,159.515,78.18,1
vertex-ai-100-00135,2026-05-15,project-16,bigquery,asia-south1,sandbox,data,reliability,42.277,33.742,0.649,110.627,100,1
vertex-ai-100-00136,2026-05-16,project-08,vertex-ai,asia-south1,prod,data,latency,56.11,2.919,0.282,256.223,73.685,1
vertex-ai-100-00137,2026-05-17,project-03,compute,us-central1,prod,security,security,63.719,8.831,0.921,26.898,79.065,1
vertex-ai-100-00138,2026-05-18,project-19,cloud-sql,us-central1,dev,backend,security,69.575,5.687,0.383,148.563,72.691,1
vertex-ai-100-00139,2026-05-19,project-14,pubsub,us-east1,staging,platform,latency,83.769,8.165,0.738,124.688,92.384,1
vertex-ai-100-00140,2026-05-20,project-15,cloud-sql,us-east1,dev,platform,reliability,52.607,7.114,0.579,93.486,68.91,0
vertex-ai-100-00141,2026-05-21,project-11,compute,us-east1,staging,finops,quality,63.611,8.744,0.786,132.246,89.462,1
vertex-ai-100-00142,2026-05-22,project-20,pubsub,asia-south1,prod,finops,latency,71.047,11.211,0.635,110.341,89.342,1
vertex-ai-100-00143,2026-05-23,project-10,pubsub,global,prod,platform,quality,68.549,14.656,0.58,100.795,93.189,1
vertex-ai-100-00144,2026-05-24,project-22,vertex-ai,asia-south1,prod,finops,latency,72.329,3.894,0.549,190.549,81.405,1
vertex-ai-100-00145,2026-05-25,project-13,cloud-run,asia-south1,sandbox,security,security,45.733,6.98,0.433,104.657,62.711,0
vertex-ai-100-00146,2026-05-26,project-18,bigquery,europe-west1,dev,security,quality,53.373,8.356,0.456,161.385,77.673,1
vertex-ai-100-00147,2026-05-27,project-01,cloud-sql,us-central1,dev,mlops,security,51.84,4.987,0.739,17.758,58.235,0
vertex-ai-100-00148,2026-05-28,project-01,gke,us-central1,staging,mlops,cost,52.744,4.718,0.302,163.093,63.823,0
vertex-ai-100-00149,2026-05-29,project-12,cloud-sql,us-east1,dev,platform,latency,64.399,12.643,0.269,114.7,78.182,1
vertex-ai-100-00150,2026-05-30,project-05,gke,us-east1,prod,finops,quality,70.756,6.671,0.548,129.257,78.36,1
vertex-ai-100-00151,2026-05-31,project-23,gke,us-central1,sandbox,platform,reliability,47.663,7.058,0.318,171.345,69.269,1
vertex-ai-100-00152,2026-06-01,project-16,pubsub,europe-west1,dev,platform,quality,41.72,12.712,0.748,147.383,91.937,1
vertex-ai-100-00153,2026-06-02,project-02,bigquery,us-east1,dev,backend,cost,38.339,11.64,0.39,154.491,76.759,0
vertex-ai-100-00154,2026-06-03,project-19,pubsub,us-central1,prod,backend,security,63.325,23.326,0.33,125.744,100,1
vertex-ai-100-00155,2026-06-04,project-09,gke,us-central1,prod,finops,cost,36.731,13.271,0.303,158.014,77.47,1
vertex-ai-100-00156,2026-06-05,project-09,pubsub,us-east1,prod,security,cost,85.498,9.49,0.583,63.939,81.797,1
vertex-ai-100-00157,2026-06-06,project-07,bigquery,asia-south1,prod,finops,security,61.031,4.609,0.563,114.02,68.448,1
vertex-ai-100-00158,2026-06-07,project-12,vertex-ai,asia-south1,dev,mlops,quality,54.397,9.059,0.654,84.707,75.42,1
vertex-ai-100-00159,2026-06-08,project-19,cloud-sql,us-central1,dev,security,cost,24.448,19.603,0.918,48.21,93.458,1
vertex-ai-100-00160,2026-06-09,project-09,cloud-run,asia-south1,prod,security,reliability,85.452,11.221,0.156,118.726,78.865,1
vertex-ai-100-00161,2026-06-10,project-23,gke,us-east1,dev,backend,cost,20.867,6.993,0.674,134.264,66.791,0
vertex-ai-100-00162,2026-06-11,project-01,compute,global,sandbox,platform,reliability,35.585,7.346,0.386,51.13,50.562,0
vertex-ai-100-00163,2026-06-12,project-06,gke,asia-south1,prod,data,quality,86.613,5.714,0.51,44.08,67.926,0
vertex-ai-100-00164,2026-06-13,project-20,vertex-ai,us-east1,prod,backend,cost,66.548,8.96,0.56,90.748,77.033,1
vertex-ai-100-00165,2026-06-14,project-10,pubsub,asia-south1,staging,data,latency,78.016,12.056,0.454,156.021,94.079,1
vertex-ai-100-00166,2026-06-15,project-16,pubsub,europe-west1,dev,finops,quality,42.939,11.221,0.716,175.793,91.907,1
vertex-ai-100-00167,2026-06-16,project-24,pubsub,global,dev,platform,reliability,72.938,5.571,0.912,46.474,77.225,1
vertex-ai-100-00168,2026-06-17,project-05,vertex-ai,us-central1,dev,platform,reliability,42.398,3.764,0.56,263.882,81.705,1
vertex-ai-100-00169,2026-06-18,project-15,compute,us-east1,dev,security,quality,66.385,16.724,0.502,168.756,100,1
vertex-ai-100-00170,2026-06-19,project-06,bigquery,us-east1,sandbox,mlops,quality,36.861,6.213,0.285,120.862,54.999,0
vertex-ai-100-00171,2026-06-20,project-05,cloud-sql,europe-west1,prod,data,cost,59.509,8.673,0.623,137.13,82.868,1
vertex-ai-100-00172,2026-06-21,project-03,cloud-sql,europe-west1,prod,backend,security,54.013,12.458,0.416,132.708,81.886,1
vertex-ai-100-00173,2026-06-22,project-04,cloud-sql,europe-west1,staging,mlops,reliability,50.151,6.328,0.52,62.251,59.596,0
vertex-ai-100-00174,2026-06-23,project-14,gke,us-east1,prod,security,reliability,65.691,18.805,0.452,172.798,100,1
vertex-ai-100-00175,2026-06-24,project-22,gke,europe-west1,dev,data,reliability,42.38,5.166,0.811,93.396,68.892,0
vertex-ai-100-00176,2026-06-25,project-24,bigquery,us-central1,dev,backend,security,39.672,15.304,0.739,99.046,89.904,1
vertex-ai-100-00177,2026-06-26,project-02,pubsub,global,sandbox,data,quality,59.242,10.086,0.356,121.692,74.475,1
vertex-ai-100-00178,2026-06-27,project-02,gke,us-east1,prod,platform,cost,65.622,9.773,0.373,215.485,90.251,1
vertex-ai-100-00179,2026-06-28,project-23,compute,asia-south1,prod,platform,quality,61.446,16.946,0.715,77.982,97.444,1
vertex-ai-100-00180,2026-06-29,project-11,vertex-ai,us-east1,dev,backend,latency,38.184,7.115,0.511,261.667,86.011,1
vertex-ai-100-00181,2026-01-01,project-18,compute,us-central1,dev,finops,security,41.307,9.822,0.646,119.942,77.477,1
vertex-ai-100-00182,2026-01-02,project-14,gke,us-central1,dev,finops,reliability,31.672,17.973,0.388,108.161,82.376,1
vertex-ai-100-00183,2026-01-03,project-13,gke,global,dev,security,quality,56.046,10.857,0.341,222.483,89.33,1
vertex-ai-100-00184,2026-01-04,project-20,gke,asia-south1,prod,security,security,58.803,5.132,0.6,46.901,60.395,0
vertex-ai-100-00185,2026-01-05,project-22,cloud-run,us-central1,prod,platform,security,73.654,9.602,0.536,78.3,78.362,1
vertex-ai-100-00186,2026-01-06,project-21,cloud-run,us-east1,dev,finops,quality,64.795,4.416,0.686,56.082,65.171,0
vertex-ai-100-00187,2026-01-07,project-04,cloud-sql,us-central1,sandbox,security,reliability,53.053,12.224,0.405,208.443,91.664,1
vertex-ai-100-00188,2026-01-08,project-11,cloud-run,us-east1,staging,data,latency,47.892,6.951,0.578,70.47,63.488,0
vertex-ai-100-00189,2026-01-09,project-22,gke,europe-west1,dev,mlops,cost,59.114,7.587,0.227,96.657,60.434,0
vertex-ai-100-00190,2026-01-10,project-13,vertex-ai,global,sandbox,finops,reliability,39.395,13.254,0.752,97.296,85.223,1
vertex-ai-100-00191,2026-01-11,project-08,pubsub,global,prod,mlops,cost,55.231,15.753,0.731,145.91,100,1
vertex-ai-100-00192,2026-01-12,project-01,cloud-sql,europe-west1,staging,platform,cost,37.417,14.57,0.284,144.609,78.121,0
vertex-ai-100-00193,2026-01-13,project-21,bigquery,global,dev,backend,security,57.534,9.68,0.619,195.606,92.914,1
vertex-ai-100-00194,2026-01-14,project-23,compute,us-central1,dev,backend,latency,55.736,10.739,0.563,120.268,81.809,1
vertex-ai-100-00195,2026-01-15,project-13,pubsub,us-east1,prod,data,latency,75.345,11.634,0.806,173.501,100,1
vertex-ai-100-00196,2026-01-16,project-20,pubsub,europe-west1,prod,data,security,74.491,11.301,0.49,124.551,87.755,1
vertex-ai-100-00197,2026-01-17,project-16,bigquery,europe-west1,dev,mlops,reliability,57.452,10.262,0.478,265.22,99.461,1
vertex-ai-100-00198,2026-01-18,project-02,cloud-sql,asia-south1,dev,mlops,security,0.0,17.479,0.923,120.115,90.606,1
vertex-ai-100-00199,2026-01-19,project-13,gke,europe-west1,prod,backend,security,68.499,11.278,0.262,215.991,90.959,1
vertex-ai-100-00200,2026-01-20,project-15,gke,europe-west1,prod,finops,reliability,77.375,14.168,0.523,97.628,92.682,1
vertex-ai-100-00201,2026-01-21,project-20,cloud-sql,us-east1,dev,platform,latency,67.253,11.647,0.567,157.497,93.528,1
vertex-ai-100-00202,2026-01-22,project-07,compute,global,prod,finops,security,59.019,12.256,0.766,149.36,97.846,1
vertex-ai-100-00203,2026-01-23,project-22,gke,us-east1,staging,finops,reliability,50.806,9.061,0.793,176.046,92.353,1
vertex-ai-100-00204,2026-01-24,project-01,cloud-run,europe-west1,dev,finops,security,47.164,12.859,0.768,53.23,81.154,1
vertex-ai-100-00205,2026-01-25,project-17,vertex-ai,us-central1,prod,backend,cost,98.579,6.714,0.417,122.485,82.626,1
vertex-ai-100-00206,2026-01-26,project-03,bigquery,us-central1,dev,mlops,latency,22.686,15.84,0.55,173.76,89.49,1
vertex-ai-100-00207,2026-01-27,project-04,cloud-run,us-east1,staging,finops,security,44.728,27.697,0.654,163.458,100,1
vertex-ai-100-00208,2026-01-28,project-07,bigquery,us-east1,prod,platform,cost,74.079,9.585,0.617,81.948,81.838,1
vertex-ai-100-00209,2026-01-29,project-06,cloud-sql,asia-south1,sandbox,backend,reliability,60.972,9.632,0.327,154.383,77.774,1
vertex-ai-100-00210,2026-01-30,project-19,compute,us-central1,prod,mlops,reliability,80.263,9.938,0.441,41.666,72.792,0
vertex-ai-100-00211,2026-01-31,project-02,cloud-run,asia-south1,prod,mlops,latency,28.225,13.904,0.345,154.161,76.878,1
vertex-ai-100-00212,2026-02-01,project-10,pubsub,us-central1,prod,backend,cost,54.018,5.721,0.403,80.511,58.101,0
vertex-ai-100-00213,2026-02-02,project-21,bigquery,global,dev,platform,reliability,32.989,8.128,0.1,0.0,34.011,0
vertex-ai-100-00214,2026-02-03,project-12,compute,global,prod,data,quality,65.433,13.379,0.39,143.854,88.748,1
vertex-ai-100-00215,2026-02-04,project-22,cloud-sql,us-central1,prod,mlops,reliability,56.742,6.033,0.4,135.792,67.74,1
vertex-ai-100-00216,2026-02-05,project-02,bigquery,us-central1,prod,data,reliability,31.075,9.444,0.488,115.75,66.872,1
vertex-ai-100-00217,2026-02-06,project-20,cloud-run,global,prod,mlops,latency,73.187,7.47,0.756,140.763,90.033,1
