record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,risk_detected
cloud-security-057-00044,2026-02-13,project-04,cloud-sql,asia-south1,dev,security,reliability,32.006,4.435,0.459,91.171,50.911,0
cloud-security-057-00045,2026-02-14,project-13,cloud-run,us-central1,prod,backend,quality,70.176,16.51,0.859,170.327,100,1
cloud-security-057-00046,2026-02-15,project-10,gke,us-central1,prod,security,reliability,73.259,19.96,0.712,108.402,100,1
cloud-security-057-00047,2026-02-16,project-15,bigquery,asia-south1,prod,backend,quality,50.002,8.829,0.585,147.72,80.119,1
cloud-security-057-00048,2026-02-17,project-13,vertex-ai,us-east1,staging,platform,security,54.519,8.412,0.717,129.184,82.644,1
cloud-security-057-00049,2026-02-18,project-19,compute,us-east1,dev,platform,quality,61.931,8.269,0.617,103.183,77.613,1
cloud-security-057-00050,2026-02-19,project-23,compute,asia-south1,staging,finops,cost,45.209,5.406,0.43,83.42,55.653,0
cloud-security-057-00051,2026-02-20,project-14,bigquery,us-east1,sandbox,backend,quality,21.658,9.506,0.155,192.57,63.269,1
cloud-security-057-00052,2026-02-21,project-02,vertex-ai,europe-west1,sandbox,finops,reliability,37.128,12.262,0.922,144.033,94.881,1
cloud-security-057-00053,2026-02-22,project-08,pubsub,us-east1,dev,backend,reliability,56.069,8.046,0.335,181.7,76.621,0
cloud-security-057-00054,2026-02-23,project-22,pubsub,global,dev,security,cost,68.623,5.075,0.333,160.983,70.991,1
cloud-security-057-00055,2026-02-24,project-20,bigquery,asia-south1,prod,data,security,93.129,10.879,0.251,81.287,78.619,1
cloud-security-057-00056,2026-02-25,project-08,bigquery,us-central1,dev,backend,security,55.366,11.198,0.287,169.687,80.298,1
cloud-security-057-00057,2026-02-26,project-20,compute,europe-west1,prod,platform,quality,83.626,4.801,0.966,35.982,79.529,1
cloud-security-057-00058,2026-02-27,project-16,bigquery,europe-west1,sandbox,mlops,reliability,61.365,5.176,0.553,45.658,59.569,0
cloud-security-057-00059,2026-02-28,project-04,compute,us-central1,staging,security,cost,39.526,12.041,0.555,79.798,72.992,1
cloud-security-057-00060,2026-03-01,project-09,pubsub,us-central1,dev,data,quality,54.592,11.559,0.642,154.837,91.129,1
cloud-security-057-00061,2026-03-02,project-09,vertex-ai,us-central1,sandbox,backend,quality,58.093,7.379,0.795,17.214,67.886,1
cloud-security-057-00062,2026-03-03,project-08,vertex-ai,us-central1,sandbox,backend,quality,40.522,4.683,0.407,88.595,52.275,0
cloud-security-057-00063,2026-03-04,project-18,gke,global,prod,platform,latency,100.196,5.397,0.298,158.251,81.17,1
cloud-security-057-00064,2026-03-05,project-09,vertex-ai,europe-west1,sandbox,data,cost,54.592,15.504,0.632,80.623,89.161,1
cloud-security-057-00065,2026-03-06,project-02,pubsub,asia-south1,sandbox,platform,reliability,75.168,4.884,0.5,220.156,87.311,1
cloud-security-057-00066,2026-03-07,project-03,pubsub,us-east1,sandbox,data,latency,57.351,5.637,0.597,124.057,72.212,1
cloud-security-057-00067,2026-03-08,project-03,pubsub,global,dev,data,latency,18.708,7.179,0.284,91.252,46.546,0
cloud-security-057-00068,2026-03-09,project-23,pubsub,us-east1,sandbox,finops,reliability,31.824,14.574,0.443,0.0,60.649,0
cloud-security-057-00069,2026-03-10,project-11,cloud-run,us-central1,prod,finops,quality,71.483,8.996,0.671,61.557,78.472,1
cloud-security-057-00070,2026-03-11,project-04,cloud-run,us-central1,dev,security,security,33.846,13.447,0.35,179.189,81.604,1
cloud-security-057-00071,2026-03-12,project-17,cloud-run,asia-south1,prod,data,cost,49.777,7.756,0.505,134.634,72.828,1
cloud-security-057-00072,2026-03-13,project-22,cloud-sql,asia-south1,prod,platform,security,64.175,5.751,0.67,21.957,62.532,0
cloud-security-057-00073,2026-03-14,project-14,compute,us-east1,prod,data,security,58.579,15.591,0.612,191.785,100,1
cloud-security-057-00074,2026-03-15,project-17,compute,global,staging,mlops,reliability,43.936,10.123,0.41,26.045,57.146,0
cloud-security-057-00075,2026-03-16,project-20,compute,us-central1,prod,platform,quality,57.799,6.182,0.675,111.668,74.564,1
cloud-security-057-00076,2026-03-17,project-08,vertex-ai,us-central1,dev,platform,latency,28.221,7.59,0.545,155.123,69.284,0
cloud-security-057-00077,2026-03-18,project-20,gke,us-east1,dev,mlops,cost,59.09,9.277,0.745,153.408,90.775,1
cloud-security-057-00078,2026-03-19,project-05,cloud-run,europe-west1,dev,security,reliability,58.719,4.867,0.568,160.269,75.161,1
cloud-security-057-00079,2026-03-20,project-16,cloud-run,asia-south1,prod,finops,reliability,72.265,15.254,0.396,0.0,74.745,1
cloud-security-057-00080,2026-03-21,project-11,vertex-ai,global,dev,finops,cost,52.976,7.595,0.638,116.679,75.609,1
cloud-security-057-00081,2026-03-22,project-21,compute,global,sandbox,mlops,cost,51.904,13.919,0.469,205.506,97.029,1
cloud-security-057-00082,2026-03-23,project-14,vertex-ai,us-east1,sandbox,security,cost,52.819,12.379,0.32,136.421,78.466,1
cloud-security-057-00083,2026-03-24,project-07,gke,europe-west1,prod,mlops,reliability,66.922,12.069,0.352,157.052,86.807,1
cloud-security-057-00084,2026-03-25,project-08,bigquery,us-central1,sandbox,platform,cost,38.597,9.942,0.613,178.673,84.218,1
cloud-security-057-00085,2026-03-26,project-10,vertex-ai,global,prod,backend,latency,75.576,2.904,0.58,152.483,75.765,1
cloud-security-057-00086,2026-03-27,project-01,cloud-run,europe-west1,prod,finops,reliability,54.144,13.758,0.312,131.975,81.219,1
cloud-security-057-00087,2026-03-28,project-24,pubsub,us-central1,prod,finops,latency,86.011,2.722,0.833,22.667,68.916,0
cloud-security-057-00088,2026-03-29,project-23,gke,global,staging,security,cost,51.671,9.44,0.647,107.196,78.389,1
cloud-security-057-00089,2026-03-30,project-08,bigquery,us-central1,prod,security,quality,66.754,7.313,0.471,92.446,70.394,1
cloud-security-057-00090,2026-03-31,project-01,vertex-ai,europe-west1,dev,backend,latency,12.978,8.744,0.725,102.038,65.201,1
cloud-security-057-00091,2026-04-01,project-16,cloud-sql,us-east1,prod,mlops,quality,33.501,4.216,0.609,126.398,61.311,1
cloud-security-057-00092,2026-04-02,project-06,vertex-ai,global,dev,backend,quality,72.786,8.784,0.513,155.696,86.632,1
cloud-security-057-00093,2026-04-03,project-09,cloud-sql,europe-west1,staging,mlops,reliability,31.504,8.055,0.673,171.383,78.37,1
cloud-security-057-00094,2026-04-04,project-11,pubsub,europe-west1,sandbox,mlops,latency,47.886,6.71,0.526,26.243,54.654,0
cloud-security-057-00095,2026-04-05,project-09,bigquery,global,sandbox,finops,security,10.17,10.222,0.508,133.56,64.668,0
cloud-security-057-00096,2026-04-06,project-16,cloud-sql,asia-south1,prod,backend,cost,49.913,11.392,0.386,158.113,80.619,1
cloud-security-057-00097,2026-04-07,project-18,pubsub,us-east1,prod,security,reliability,79.033,8.431,0.299,136.087,77.645,0
cloud-security-057-00098,2026-04-08,project-05,cloud-sql,us-central1,prod,finops,cost,78.932,12.039,0.5,63.917,82.538,1
cloud-security-057-00099,2026-04-09,project-19,bigquery,europe-west1,prod,backend,quality,75.708,13.237,0.749,121.483,100,1
cloud-security-057-00100,2026-04-10,project-19,cloud-sql,us-central1,prod,data,quality,93.778,10.714,0.434,189.52,100,1
cloud-security-057-00101,2026-04-11,project-11,cloud-run,us-east1,dev,mlops,security,61.328,13.178,0.351,123.486,82.507,1
cloud-security-057-00102,2026-04-12,project-23,compute,us-central1,prod,mlops,security,64.664,14.354,0.559,162.718,99.42,1
cloud-security-057-00103,2026-04-13,project-23,pubsub,us-central1,staging,mlops,latency,23.15,10.175,0.32,68.547,53.041,0
cloud-security-057-00104,2026-04-14,project-05,cloud-sql,us-east1,sandbox,mlops,latency,58.232,11.303,0.423,126.426,79.997,1
cloud-security-057-00105,2026-04-15,project-21,cloud-sql,asia-south1,sandbox,backend,quality,12.993,5.31,0.79,0.0,44.588,0
cloud-security-057-00106,2026-04-16,project-22,gke,global,prod,data,reliability,91.779,14.149,0.668,133.11,100,1
cloud-security-057-00107,2026-04-17,project-07,gke,asia-south1,sandbox,backend,latency,36.045,12.901,0.64,140.706,85.638,1
cloud-security-057-00108,2026-04-18,project-14,cloud-sql,asia-south1,staging,finops,quality,32.706,15.062,0.87,201.123,100,1
cloud-security-057-00109,2026-04-19,project-23,pubsub,asia-south1,prod,security,quality,76.806,11.004,0.288,154.216,85.128,1
cloud-security-057-00110,2026-04-20,project-14,cloud-run,global,sandbox,backend,quality,34.962,16.851,0.519,233.961,100,1
cloud-security-057-00111,2026-04-21,project-17,cloud-run,asia-south1,prod,platform,security,65.154,12.81,0.751,152.874,100,1
cloud-security-057-00112,2026-04-22,project-14,cloud-sql,asia-south1,prod,mlops,security,55.333,7.628,0.259,132.875,65.608,1
cloud-security-057-00113,2026-04-23,project-16,pubsub,us-central1,staging,mlops,latency,63.261,6.502,0.707,91.863,75.454,0
cloud-security-057-00114,2026-04-24,project-13,vertex-ai,us-east1,sandbox,mlops,latency,32.787,10.218,0.568,184.072,82.041,1
cloud-security-057-00115,2026-04-25,project-17,bigquery,us-east1,sandbox,security,quality,56.279,4.382,0.603,121.537,68.751,1
cloud-security-057-00116,2026-04-26,project-01,cloud-run,asia-south1,dev,security,reliability,72.863,4.352,0.76,75.752,73.304,0
cloud-security-057-00117,2026-04-27,project-03,compute,us-central1,dev,backend,quality,35.201,5.839,0.661,184.705,76.016,1
cloud-security-057-00118,2026-04-28,project-23,bigquery,europe-west1,staging,finops,security,53.284,9.175,0.623,74.286,72.696,1
cloud-security-057-00119,2026-04-29,project-10,vertex-ai,europe-west1,prod,security,quality,62.968,5.388,0.308,106.783,60.963,0
cloud-security-057-00120,2026-04-30,project-07,bigquery,us-east1,staging,data,latency,31.835,5.129,0.559,174.596,68.137,1
cloud-security-057-00121,2026-05-01,project-17,gke,global,dev,finops,security,51.036,13.803,0.668,136.024,93.286,1
cloud-security-057-00122,2026-05-02,project-06,compute,global,staging,platform,latency,38.867,4.428,0.889,144.876,76.178,1
cloud-security-057-00123,2026-05-03,project-19,gke,us-east1,prod,platform,reliability,57.141,7.869,0.414,152.895,75.148,1
cloud-security-057-00124,2026-05-04,project-23,compute,global,prod,backend,latency,78.184,10.289,0.577,132.241,90.852,1
cloud-security-057-00125,2026-05-05,project-14,cloud-run,asia-south1,dev,platform,cost,56.152,9.708,0.929,181.146,100,1
cloud-security-057-00126,2026-05-06,project-22,cloud-sql,europe-west1,sandbox,finops,quality,44.147,17.361,0.639,178.981,100,1
cloud-security-057-00127,2026-05-07,project-15,cloud-sql,us-east1,sandbox,platform,latency,1.4,4.683,0.525,164.836,53.831,0
cloud-security-057-00128,2026-05-08,project-24,pubsub,europe-west1,prod,mlops,reliability,55.635,11.068,0.313,123.86,74.316,1
cloud-security-057-00129,2026-05-09,project-17,cloud-sql,global,prod,backend,security,63.159,5.135,0.52,204.924,82.172,1
cloud-security-057-00130,2026-05-10,project-19,cloud-sql,global,staging,backend,reliability,78.562,9.253,0.161,79.445,66.308,1
cloud-security-057-00131,2026-05-11,project-13,gke,us-east1,prod,security,cost,42.967,5.019,0.354,141.174,59.727,0
cloud-security-057-00132,2026-05-12,project-09,bigquery,global,prod,backend,latency,48.521,3.965,0.772,154.637,75.805,1
cloud-security-057-00133,2026-05-13,project-17,compute,us-east1,staging,platform,cost,39.663,3.914,0.499,147.583,62.002,0
cloud-security-057-00134,2026-05-14,project-03,gke,global,dev,data,quality,52.767,13.368,0.594,47.299,77.348,1
cloud-security-057-00135,2026-05-15,project-19,bigquery,europe-west1,prod,data,cost,61.815,9.037,0.455,193.147,86.814,1
cloud-security-057-00136,2026-05-16,project-05,bigquery,europe-west1,dev,backend,latency,73.284,6.532,0.463,44.934,63.649,1
cloud-security-057-00137,2026-05-17,project-04,bigquery,global,sandbox,data,quality,84.877,16.774,0.345,214.966,100,1
cloud-security-057-00138,2026-05-18,project-08,vertex-ai,global,dev,security,quality,47.875,7.736,0.697,115.228,76.006,1
cloud-security-057-00139,2026-05-19,project-12,cloud-sql,asia-south1,staging,data,latency,32.588,3.562,0.537,117.663,55.671,0
cloud-security-057-00140,2026-05-20,project-05,gke,asia-south1,dev,security,latency,29.427,5.09,0.194,98.579,43.342,0
cloud-security-057-00141,2026-05-21,project-17,bigquery,asia-south1,sandbox,mlops,latency,51.933,6.969,0.194,38.29,46.812,0
cloud-security-057-00142,2026-05-22,project-15,bigquery,europe-west1,staging,backend,cost,50.333,8.257,0.383,105.101,65.615,1
cloud-security-057-00143,2026-05-23,project-07,compute,asia-south1,prod,security,quality,86.921,15.604,0.501,156.945,100,1
cloud-security-057-00144,2026-05-24,project-01,gke,europe-west1,dev,finops,cost,40.793,9.56,0.35,126.806,67.327,1
cloud-security-057-00145,2026-05-25,project-20,gke,global,prod,security,reliability,58.024,5.637,0.42,92.89,61.708,0
cloud-security-057-00146,2026-05-26,project-20,cloud-sql,global,sandbox,data,reliability,60.364,4.547,0.536,115.892,67.398,0
cloud-security-057-00147,2026-05-27,project-05,compute,asia-south1,dev,platform,latency,43.919,7.079,0.615,19.772,56.298,0
cloud-security-057-00148,2026-05-28,project-03,cloud-sql,europe-west1,dev,finops,quality,39.804,14.393,0.586,85.604,80.509,1
cloud-security-057-00149,2026-05-29,project-13,cloud-sql,global,sandbox,mlops,reliability,48.034,10.673,0.376,90.041,68.007,1
cloud-security-057-00150,2026-05-30,project-01,vertex-ai,asia-south1,dev,finops,security,43.425,15.672,0.491,203.293,98.599,1
cloud-security-057-00151,2026-05-31,project-23,pubsub,global,sandbox,data,reliability,69.276,13.209,0.634,107.853,92.986,1
cloud-security-057-00152,2026-06-01,project-18,cloud-sql,us-east1,dev,data,latency,35.148,5.675,0.598,137.362,66.505,1
cloud-security-057-00153,2026-06-02,project-13,bigquery,global,prod,platform,quality,79.612,12.127,0.307,30.443,71.345,1
cloud-security-057-00154,2026-06-03,project-04,gke,us-central1,staging,mlops,latency,50.81,6.685,0.485,25.156,54.025,0
cloud-security-057-00155,2026-06-04,project-24,cloud-sql,us-east1,prod,backend,quality,88.344,5.273,0.518,213.708,92.52,1
cloud-security-057-00156,2026-06-05,project-03,cloud-sql,global,prod,platform,quality,67.127,7.41,0.519,117.624,76.103,1
cloud-security-057-00157,2026-06-06,project-14,pubsub,us-east1,dev,platform,cost,44.254,6.333,0.356,161.495,66.277,0
cloud-security-057-00158,2026-06-07,project-20,bigquery,europe-west1,prod,finops,quality,29.848,6.877,0.411,117.212,57.972,0
cloud-security-057-00159,2026-06-08,project-21,vertex-ai,us-east1,dev,backend,cost,29.178,10.551,0.767,117.003,78.739,1
cloud-security-057-00160,2026-06-09,project-03,cloud-sql,europe-west1,prod,platform,quality,79.707,5.737,0.619,203.041,92.559,1
cloud-security-057-00161,2026-06-10,project-24,gke,us-central1,sandbox,data,quality,10.736,7.983,0.221,84.629,42.461,0
cloud-security-057-00162,2026-06-11,project-22,bigquery,global,prod,backend,quality,65.098,7.039,0.382,164.336,76.544,1
cloud-security-057-00163,2026-06-12,project-23,cloud-sql,global,prod,security,reliability,59.803,31.007,0.488,67.966,100,1
cloud-security-057-00164,2026-06-13,project-07,compute,us-central1,staging,backend,latency,50.3,8.046,0.925,32.138,73.441,1
cloud-security-057-00165,2026-06-14,project-19,gke,asia-south1,prod,platform,cost,59.385,10.188,0.51,64.028,71.744,0
cloud-security-057-00166,2026-06-15,project-12,pubsub,asia-south1,dev,security,security,54.039,6.835,0.706,104.002,74.739,1
cloud-security-057-00167,2026-06-16,project-16,pubsub,europe-west1,dev,backend,security,13.986,3.767,0.52,17.061,34.373,0
cloud-security-057-00168,2026-06-17,project-04,cloud-run,us-east1,prod,platform,latency,78.888,12.246,0.361,17.558,71.38,1
cloud-security-057-00169,2026-06-18,project-07,compute,asia-south1,prod,platform,quality,49.73,12.318,0.427,163.322,84.91,1
cloud-security-057-00170,2026-06-19,project-20,bigquery,us-central1,prod,mlops,latency,24.186,5.462,0.501,192.588,66.831,1
cloud-security-057-00171,2026-06-20,project-08,gke,us-east1,staging,data,cost,24.701,7.182,0.581,144.586,66.824,1
cloud-security-057-00172,2026-06-21,project-06,gke,asia-south1,prod,security,security,83.679,7.504,0.9,114.729,95.028,1
cloud-security-057-00173,2026-06-22,project-20,cloud-sql,asia-south1,prod,platform,cost,41.46,12.872,0.777,213.938,100,1
cloud-security-057-00174,2026-06-23,project-23,compute,global,dev,mlops,cost,25.099,14.485,0.873,168.111,97.654,1
cloud-security-057-00175,2026-06-24,project-05,vertex-ai,us-east1,staging,finops,latency,37.364,9.631,0.769,222.145,94.861,1
cloud-security-057-00176,2026-06-25,project-04,vertex-ai,global,prod,security,cost,92.042,16.397,0.614,119.12,100,1
cloud-security-057-00177,2026-06-26,project-16,vertex-ai,europe-west1,dev,security,security,47.159,18.697,0.317,261.737,100,1
cloud-security-057-00178,2026-06-27,project-19,pubsub,global,dev,security,quality,71.735,10.507,0.619,119.05,88.65,1
cloud-security-057-00179,2026-06-28,project-08,cloud-sql,us-east1,dev,security,reliability,43.902,10.62,0.482,104.111,72.199,1
cloud-security-057-00180,2026-06-29,project-18,compute,europe-west1,staging,backend,security,44.754,8.478,0.465,152.85,74.012,1
cloud-security-057-00181,2026-01-01,project-14,cloud-sql,asia-south1,dev,backend,latency,63.711,8.324,0.328,45.472,59.833,0
cloud-security-057-00182,2026-01-02,project-11,vertex-ai,global,dev,backend,cost,45.557,5.076,0.33,223.877,71.988,0
cloud-security-057-00183,2026-01-03,project-08,gke,europe-west1,prod,mlops,cost,56.219,13.21,0.605,52.949,79.397,1
cloud-security-057-00184,2026-01-04,project-08,bigquery,us-east1,prod,security,cost,47.444,4.468,0.582,147.116,68.855,0
cloud-security-057-00185,2026-01-05,project-13,pubsub,us-central1,prod,platform,security,74.243,9.948,0.751,86.642,88.117,1
cloud-security-057-00186,2026-01-06,project-23,compute,europe-west1,staging,security,latency,18.922,9.048,0.408,58.812,50.591,0
cloud-security-057-00187,2026-01-07,project-19,bigquery,us-central1,prod,security,latency,64.764,5.1,0.453,170.759,75.325,1
cloud-security-057-00188,2026-01-08,project-01,cloud-sql,global,prod,finops,cost,75.684,8.767,0.473,131.895,82.735,1
cloud-security-057-00189,2026-01-09,project-21,cloud-run,us-east1,staging,platform,cost,26.216,12.926,0.767,52.177,73.79,1
cloud-security-057-00190,2026-01-10,project-11,pubsub,global,sandbox,backend,security,68.308,15.641,0.455,68.165,86.269,1
cloud-security-057-00191,2026-01-11,project-01,cloud-run,global,staging,platform,security,41.414,10.518,0.431,50.738,61.521,0
cloud-security-057-00192,2026-01-12,project-01,bigquery,us-central1,dev,mlops,cost,47.292,4.82,0.507,23.579,48.982,0
cloud-security-057-00193,2026-01-13,project-24,cloud-run,us-central1,staging,security,reliability,54.068,6.219,0.66,54.676,64.508,0
cloud-security-057-00194,2026-01-14,project-14,vertex-ai,europe-west1,dev,mlops,cost,32.822,8.563,0.332,46.051,49.804,0
cloud-security-057-00195,2026-01-15,project-11,bigquery,europe-west1,dev,platform,cost,43.437,12.084,0.804,167.11,95.909,1
cloud-security-057-00196,2026-01-16,project-22,cloud-run,global,sandbox,security,latency,41.074,10.689,0.65,60.412,70.877,1
cloud-security-057-00197,2026-01-17,project-08,vertex-ai,europe-west1,prod,backend,quality,78.976,13.603,0.583,181.986,100,1
cloud-security-057-00198,2026-01-18,project-14,compute,us-central1,dev,finops,reliability,57.114,17.183,0.434,49.225,82.452,1
cloud-security-057-00199,2026-01-19,project-20,compute,us-central1,dev,data,security,0.0,6.001,0.421,158.278,51.82,0
cloud-security-057-00200,2026-01-20,project-10,gke,asia-south1,prod,backend,security,83.74,9.162,0.338,92.989,76.078,1
cloud-security-057-00201,2026-01-21,project-04,bigquery,asia-south1,dev,backend,security,57.6,11.237,0.652,93.081,82.774,1
cloud-security-057-00202,2026-01-22,project-02,cloud-sql,asia-south1,prod,backend,cost,105.073,14.471,0.531,118.658,100,1
cloud-security-057-00203,2026-01-23,project-14,pubsub,us-central1,prod,finops,security,78.354,16.638,0.454,65.683,91.715,1
cloud-security-057-00204,2026-01-24,project-19,compute,asia-south1,prod,backend,quality,77.938,10.824,0.573,51.869,80.154,1
cloud-security-057-00205,2026-01-25,project-09,gke,asia-south1,prod,backend,reliability,61.093,11.524,0.419,150.117,84.829,1
cloud-security-057-00206,2026-01-26,project-18,vertex-ai,europe-west1,prod,mlops,reliability,43.281,5.056,0.336,55.506,46.8,0
cloud-security-057-00207,2026-01-27,project-09,pubsub,us-east1,sandbox,platform,quality,76.056,5.292,0.359,0.0,51.533,0
cloud-security-057-00208,2026-01-28,project-02,gke,global,prod,mlops,security,30.579,4.639,0.644,15.292,46.297,0
cloud-security-057-00209,2026-01-29,project-11,vertex-ai,us-central1,dev,data,cost,31.525,14.901,0.805,141.204,94.57,1
cloud-security-057-00210,2026-01-30,project-07,cloud-run,europe-west1,dev,mlops,quality,66.356,10.859,0.633,84.591,83.053,1
cloud-security-057-00211,2026-01-31,project-11,gke,us-east1,prod,security,latency,61.465,19.142,0.772,129.904,100,1
cloud-security-057-00212,2026-02-01,project-19,pubsub,global,prod,backend,quality,94.159,13.364,0.861,68.393,100,1
cloud-security-057-00213,2026-02-02,project-16,gke,us-central1,prod,data,quality,55.069,9.749,0.648,42.429,70.889,1
cloud-security-057-00214,2026-02-03,project-19,cloud-sql,asia-south1,prod,backend,reliability,47.937,5.792,0.383,119.67,61.149,0
cloud-security-057-00215,2026-02-04,project-01,bigquery,us-central1,prod,finops,quality,45.303,8.59,0.617,163.397,81.323,1
cloud-security-057-00216,2026-02-05,project-07,cloud-sql,us-east1,prod,security,latency,59.302,6.591,0.396,176.764,75.773,1
cloud-security-057-00217,2026-02-06,project-10,compute,asia-south1,prod,mlops,security,73.34,6.909,0.641,56.105,72.407,0
cloud-security-057-00218,2026-02-07,project-16,pubsub,europe-west1,prod,mlops,quality,50.722,20.154,0.228,20.083,75.687,1
cloud-security-057-00219,2026-02-08,project-05,cloud-run,asia-south1,prod,backend,cost,50.838,10.955,0.474,114.463,76.637,1
cloud-security-057-00220,2026-02-09,project-14,bigquery,asia-south1,prod,security,latency,61.899,15.351,0.672,17.919,83.617,1
