record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,evaluation_passed
genai-rag-005-00025,2026-01-25,project-09,cloud-run,us-central1,staging,finops,quality,39.068,12.418,0.251,193.092,79.593,1
genai-rag-005-00026,2026-01-26,project-10,gke,us-east1,prod,platform,latency,76.714,4.02,0.669,88.104,72.493,1
genai-rag-005-00027,2026-01-27,project-05,cloud-sql,europe-west1,prod,finops,security,57.333,10.866,0.577,196.757,94.309,1
genai-rag-005-00028,2026-01-28,project-01,gke,us-east1,dev,backend,reliability,40.215,11.739,0.424,65.79,65.901,1
genai-rag-005-00029,2026-01-29,project-21,gke,us-east1,dev,mlops,security,42.149,14.29,0.358,151.567,82.729,1
genai-rag-005-00030,2026-01-30,project-10,gke,europe-west1,prod,security,quality,99.456,10.075,0.698,118.483,100,1
genai-rag-005-00031,2026-01-31,project-05,bigquery,us-central1,staging,platform,latency,41.258,7.048,0.316,51.941,49.52,0
genai-rag-005-00032,2026-02-01,project-19,bigquery,global,prod,platform,latency,58.775,14.723,0.527,190.735,100,1
genai-rag-005-00033,2026-02-02,project-22,pubsub,us-central1,sandbox,finops,latency,7.556,8.475,0.502,75.078,50.938,0
genai-rag-005-00034,2026-02-03,project-02,gke,asia-south1,staging,data,cost,52.847,6.84,0.595,215.31,86.681,1
genai-rag-005-00035,2026-02-04,project-07,bigquery,us-central1,sandbox,platform,latency,56.728,13.068,0.661,87.321,86.216,1
genai-rag-005-00036,2026-02-05,project-15,cloud-run,asia-south1,sandbox,finops,security,9.472,19.76,0.612,147.784,92.394,1
genai-rag-005-00037,2026-02-06,project-01,cloud-sql,asia-south1,prod,platform,latency,40.728,10.995,0.743,10.674,67.471,0
genai-rag-005-00038,2026-02-07,project-23,cloud-sql,us-central1,prod,platform,latency,83.571,9.051,0.934,134.859,100,1
genai-rag-005-00039,2026-02-08,project-04,compute,global,staging,backend,latency,52.156,5.77,0.77,77.596,69.984,0
genai-rag-005-00040,2026-02-09,project-19,compute,us-east1,dev,security,latency,13.567,9.239,0.505,179.266,70.124,1
genai-rag-005-00041,2026-02-10,project-05,compute,europe-west1,staging,data,security,24.234,3.307,0.479,209.281,63.483,0
genai-rag-005-00042,2026-02-11,project-20,pubsub,us-central1,staging,security,reliability,24.402,32.385,0.638,90.498,100,1
genai-rag-005-00043,2026-02-12,project-07,vertex-ai,us-east1,prod,finops,cost,49.092,9.749,0.529,154.289,80.945,1
genai-rag-005-00044,2026-02-13,project-05,cloud-sql,global,prod,backend,latency,32.622,3.872,0.315,127.803,50.115,0
genai-rag-005-00045,2026-02-14,project-11,vertex-ai,global,prod,mlops,cost,26.523,20.796,0.497,44.084,81.631,1
genai-rag-005-00046,2026-02-15,project-09,cloud-run,europe-west1,sandbox,mlops,reliability,34.321,8.239,0.671,95.685,68.676,1
genai-rag-005-00047,2026-02-16,project-24,vertex-ai,asia-south1,sandbox,platform,latency,37.543,5.845,0.205,84.078,46.215,0
genai-rag-005-00048,2026-02-17,project-07,vertex-ai,us-central1,prod,security,reliability,90.236,11.139,0.068,40.73,65.893,0
genai-rag-005-00049,2026-02-18,project-10,pubsub,us-central1,prod,data,security,72.016,10.257,0.473,94.65,79.497,1
genai-rag-005-00050,2026-02-19,project-14,cloud-run,global,dev,finops,quality,76.581,11.811,0.266,115.132,80.462,1
genai-rag-005-00051,2026-02-20,project-12,cloud-run,global,sandbox,backend,quality,78.693,7.998,0.566,205.386,95.967,1
genai-rag-005-00052,2026-02-21,project-24,cloud-sql,global,staging,security,latency,22.583,10.534,0.541,91.944,64.827,0
genai-rag-005-00053,2026-02-22,project-19,cloud-run,global,staging,finops,reliability,44.25,13.279,0.543,73.82,76.242,1
genai-rag-005-00054,2026-02-23,project-06,pubsub,us-east1,prod,platform,latency,90.817,14.225,0.602,125.3,100,1
genai-rag-005-00055,2026-02-24,project-15,vertex-ai,asia-south1,dev,mlops,latency,79.75,18.539,0.588,150.845,100,1
genai-rag-005-00056,2026-02-25,project-20,cloud-run,us-central1,prod,mlops,cost,68.731,13.387,0.773,53.942,90.214,1
genai-rag-005-00057,2026-02-26,project-02,bigquery,us-central1,staging,mlops,reliability,51.451,14.598,0.518,76.46,81.35,1
genai-rag-005-00058,2026-02-27,project-17,cloud-sql,us-east1,dev,finops,cost,42.211,4.533,0.55,70.05,54.816,0
genai-rag-005-00059,2026-02-28,project-17,compute,asia-south1,sandbox,security,security,44.706,9.181,0.534,107.344,71.414,1
genai-rag-005-00060,2026-03-01,project-15,cloud-run,us-east1,staging,mlops,quality,64.647,25.087,0.265,70.657,100,1
genai-rag-005-00061,2026-03-02,project-19,gke,global,prod,backend,cost,35.903,18.13,0.383,230.407,100,1
genai-rag-005-00062,2026-03-03,project-16,cloud-run,europe-west1,prod,mlops,quality,59.1,9.058,0.759,193.743,96.64,1
genai-rag-005-00063,2026-03-04,project-17,cloud-run,asia-south1,prod,finops,cost,71.158,9.042,0.519,225.74,97.089,1
genai-rag-005-00064,2026-03-05,project-18,vertex-ai,us-east1,staging,security,cost,47.375,6.08,0.829,94.385,73.547,0
genai-rag-005-00065,2026-03-06,project-11,cloud-sql,europe-west1,staging,mlops,latency,62.034,12.735,0.601,159.697,95.751,1
genai-rag-005-00066,2026-03-07,project-23,bigquery,us-central1,prod,security,security,64.853,11.211,0.742,258.335,100,1
genai-rag-005-00067,2026-03-08,project-21,compute,us-east1,sandbox,platform,latency,31.846,13.613,0.794,132.652,90.045,1
genai-rag-005-00068,2026-03-09,project-19,bigquery,us-east1,prod,data,latency,77.629,2.851,0.786,97.207,75.509,1
genai-rag-005-00069,2026-03-10,project-05,cloud-run,europe-west1,prod,backend,security,88.723,4.588,0.67,93.406,78.83,1
genai-rag-005-00070,2026-03-11,project-09,bigquery,asia-south1,prod,data,latency,94.66,4.257,0.471,137.122,79.546,1
genai-rag-005-00071,2026-03-12,project-10,gke,europe-west1,dev,mlops,security,45.766,8.687,0.547,133.986,74.972,1
genai-rag-005-00072,2026-03-13,project-15,cloud-run,asia-south1,dev,security,reliability,52.697,6.273,0.64,186.209,82.636,1
genai-rag-005-00073,2026-03-14,project-22,cloud-run,us-east1,staging,mlops,security,31.41,9.178,0.238,28.529,44.899,0
genai-rag-005-00074,2026-03-15,project-18,cloud-sql,global,staging,backend,reliability,64.891,6.801,0.472,85.965,67.637,0
genai-rag-005-00075,2026-03-16,project-04,vertex-ai,us-east1,prod,mlops,latency,87.556,12.118,0.646,62.298,90.615,1
genai-rag-005-00076,2026-03-17,project-16,bigquery,europe-west1,prod,platform,reliability,84.304,8.495,0.511,121.233,84.893,1
genai-rag-005-00077,2026-03-18,project-22,bigquery,asia-south1,dev,finops,quality,49.384,9.634,0.543,148.992,80.497,1
genai-rag-005-00078,2026-03-19,project-21,compute,asia-south1,prod,mlops,cost,62.081,13.32,0.202,31.771,64.512,0
genai-rag-005-00079,2026-03-20,project-06,pubsub,us-east1,dev,finops,cost,8.196,3.07,0.645,115.101,49.392,0
genai-rag-005-00080,2026-03-21,project-17,pubsub,asia-south1,staging,platform,security,73.615,4.724,0.552,87.211,68.826,1
genai-rag-005-00081,2026-03-22,project-14,pubsub,us-east1,sandbox,mlops,quality,18.775,9.096,0.78,168.973,79.737,1
genai-rag-005-00082,2026-03-23,project-09,vertex-ai,us-central1,dev,finops,reliability,27.237,10.238,0.658,176.727,82.224,1
genai-rag-005-00083,2026-03-24,project-02,vertex-ai,europe-west1,prod,security,cost,76.162,5.883,0.231,163.221,72.272,1
genai-rag-005-00084,2026-03-25,project-03,pubsub,europe-west1,dev,backend,security,41.657,10.692,0.657,91.81,75.912,1
genai-rag-005-00085,2026-03-26,project-15,bigquery,us-east1,staging,data,reliability,28.17,7.73,0.0,106.203,43.384,0
genai-rag-005-00086,2026-03-27,project-01,compute,europe-west1,dev,backend,latency,74.117,9.363,0.553,78.115,78.535,1
genai-rag-005-00087,2026-03-28,project-09,cloud-sql,asia-south1,sandbox,backend,quality,62.782,9.066,0.534,108.706,77.671,1
genai-rag-005-00088,2026-03-29,project-21,cloud-sql,asia-south1,dev,mlops,cost,22.38,8.912,0.616,121.759,67.944,1
genai-rag-005-00089,2026-03-30,project-08,compute,global,staging,finops,security,27.032,5.5,0.764,164.397,73.009,1
genai-rag-005-00090,2026-03-31,project-20,pubsub,europe-west1,sandbox,backend,security,25.054,6.749,0.992,33.816,64.168,1
genai-rag-005-00091,2026-04-01,project-07,gke,asia-south1,dev,finops,latency,86.211,7.46,0.513,49.854,72.806,1
genai-rag-005-00092,2026-04-02,project-23,vertex-ai,us-east1,staging,backend,cost,55.598,5.045,0.684,82.742,67.238,0
genai-rag-005-00093,2026-04-03,project-23,cloud-run,europe-west1,staging,platform,latency,40.268,8.561,0.597,182.993,81.651,1
genai-rag-005-00094,2026-04-04,project-09,bigquery,us-central1,prod,platform,quality,62.459,11.083,0.418,114.31,79.021,1
genai-rag-005-00095,2026-04-05,project-12,cloud-sql,europe-west1,staging,mlops,security,19.904,11.825,0.655,64.956,66.956,1
genai-rag-005-00096,2026-04-06,project-02,pubsub,europe-west1,prod,platform,security,89.126,13.441,0.477,96.168,93.276,1
genai-rag-005-00097,2026-04-07,project-23,compute,us-central1,dev,backend,quality,42.512,5.463,0.867,101.552,72.781,1
genai-rag-005-00098,2026-04-08,project-17,gke,us-east1,prod,backend,reliability,69.32,5.839,0.559,116.056,74.376,1
genai-rag-005-00099,2026-04-09,project-16,bigquery,us-east1,dev,data,reliability,49.127,7.81,0.681,112.757,75.697,1
genai-rag-005-00100,2026-04-10,project-23,gke,global,staging,security,reliability,23.794,19.876,0.587,92.596,88.754,1
genai-rag-005-00101,2026-04-11,project-07,vertex-ai,global,sandbox,mlops,security,49.779,22.209,0.623,41.919,97.162,1
genai-rag-005-00102,2026-04-12,project-04,compute,us-central1,prod,finops,quality,34.354,12.043,0.612,97.839,75.812,1
genai-rag-005-00103,2026-04-13,project-24,pubsub,europe-west1,sandbox,mlops,latency,52.033,11.431,0.62,144.283,87.625,1
genai-rag-005-00104,2026-04-14,project-14,pubsub,europe-west1,dev,backend,reliability,31.236,12.043,0.387,139.772,72.961,1
genai-rag-005-00105,2026-04-15,project-14,cloud-sql,us-central1,staging,mlops,reliability,56.033,18.79,0.583,24.752,87.47,1
genai-rag-005-00106,2026-04-16,project-04,cloud-sql,asia-south1,dev,backend,security,34.358,5.703,0.605,3.589,47.031,0
genai-rag-005-00107,2026-04-17,project-17,cloud-run,us-central1,staging,finops,latency,3.815,3.43,0.4,149.404,45.127,0
genai-rag-005-00108,2026-04-18,project-14,gke,us-east1,prod,data,quality,81.64,10.123,0.587,126.462,91.182,1
genai-rag-005-00109,2026-04-19,project-16,vertex-ai,us-central1,prod,platform,reliability,87.697,6.959,0.572,127.954,85.612,1
genai-rag-005-00110,2026-04-20,project-11,cloud-sql,asia-south1,staging,data,quality,66.954,4.338,0.628,97.613,69.771,1
genai-rag-005-00111,2026-04-21,project-12,cloud-run,us-central1,dev,platform,quality,67.543,9.322,0.607,145.063,87.791,1
genai-rag-005-00112,2026-04-22,project-21,gke,asia-south1,prod,finops,reliability,60.146,18.668,0.524,93.577,96.596,1
genai-rag-005-00113,2026-04-23,project-18,cloud-sql,us-central1,dev,mlops,cost,25.94,12.376,0.531,109.428,72.5,1
genai-rag-005-00114,2026-04-24,project-23,vertex-ai,us-east1,prod,mlops,reliability,66.733,7.247,0.655,77.088,74.433,1
genai-rag-005-00115,2026-04-25,project-02,bigquery,us-central1,dev,finops,reliability,74.424,4.723,0.508,125.418,73.139,1
genai-rag-005-00116,2026-04-26,project-05,gke,asia-south1,prod,backend,cost,63.352,11.829,0.574,160.158,93.221,1
genai-rag-005-00117,2026-04-27,project-03,cloud-sql,asia-south1,prod,finops,latency,64.581,6.819,0.441,73.692,64.696,0
genai-rag-005-00118,2026-04-28,project-01,cloud-sql,asia-south1,staging,platform,latency,57.474,10.761,0.642,50.748,75.096,1
genai-rag-005-00119,2026-04-29,project-18,compute,asia-south1,sandbox,backend,latency,29.637,14.173,0.368,89.165,69.327,1
genai-rag-005-00120,2026-04-30,project-05,pubsub,us-east1,sandbox,finops,reliability,48.939,51.59,0.514,89.958,100,1
genai-rag-005-00121,2026-05-01,project-17,vertex-ai,us-east1,prod,finops,reliability,48.881,13.827,0.712,111.787,90.594,1
genai-rag-005-00122,2026-05-02,project-20,vertex-ai,us-central1,staging,finops,latency,59.807,9.168,0.526,97.65,74.975,1
genai-rag-005-00123,2026-05-03,project-20,cloud-run,us-central1,sandbox,mlops,reliability,56.437,10.938,0.409,166.967,83.939,1
genai-rag-005-00124,2026-05-04,project-06,gke,global,dev,data,reliability,33.323,16.63,0.628,135.016,92.136,1
genai-rag-005-00125,2026-05-05,project-09,cloud-sql,asia-south1,prod,platform,security,42.288,5.385,0.41,60.984,50.609,0
genai-rag-005-00126,2026-05-06,project-06,vertex-ai,us-central1,prod,platform,security,74.433,5.257,0.351,89.808,63.7,0
genai-rag-005-00127,2026-05-07,project-22,gke,europe-west1,prod,data,latency,41.081,20.391,0.967,113.592,100,1
genai-rag-005-00128,2026-05-08,project-14,cloud-run,us-central1,sandbox,backend,quality,61.344,17.805,0.827,146.653,100,1
genai-rag-005-00129,2026-05-09,project-22,bigquery,europe-west1,dev,security,reliability,22.339,7.914,0.581,60.69,55.47,0
genai-rag-005-00130,2026-05-10,project-01,bigquery,global,prod,finops,reliability,41.803,10.005,0.595,9.006,60.114,0
genai-rag-005-00131,2026-05-11,project-12,vertex-ai,us-central1,staging,security,security,53.002,13.073,0.361,196.333,90.321,1
genai-rag-005-00132,2026-05-12,project-07,pubsub,europe-west1,sandbox,finops,latency,61.896,13.446,0.324,105.714,79.794,1
genai-rag-005-00133,2026-05-13,project-10,compute,europe-west1,staging,finops,reliability,22.436,14.217,0.743,176.263,92.736,1
genai-rag-005-00134,2026-05-14,project-16,pubsub,global,prod,security,quality,61.223,12.588,0.519,160.123,92.316,1
genai-rag-005-00135,2026-05-15,project-21,bigquery,asia-south1,prod,platform,cost,19.88,14.584,0.349,154.716,75.765,1
genai-rag-005-00136,2026-05-16,project-24,cloud-run,us-east1,staging,security,cost,48.503,20.168,0.517,110.81,98.29,1
genai-rag-005-00137,2026-05-17,project-19,cloud-sql,us-east1,prod,mlops,reliability,77.898,16.133,0.627,120.141,100,1
genai-rag-005-00138,2026-05-18,project-23,pubsub,europe-west1,sandbox,security,quality,36.772,9.224,0.633,31.998,61.214,0
genai-rag-005-00139,2026-05-19,project-22,cloud-sql,global,prod,platform,quality,109.01,5.43,0.611,94.606,86.005,1
genai-rag-005-00140,2026-05-20,project-05,compute,global,prod,finops,latency,62.217,24.062,0.762,149.242,100,1
genai-rag-005-00141,2026-05-21,project-18,cloud-sql,europe-west1,prod,security,latency,37.18,5.034,0.689,68.124,58.809,0
genai-rag-005-00142,2026-05-22,project-22,cloud-sql,europe-west1,prod,security,latency,81.237,6.181,0.326,197.167,83.019,1
genai-rag-005-00143,2026-05-23,project-06,bigquery,global,prod,data,latency,38.102,6.885,0.687,72.873,64.073,0
genai-rag-005-00144,2026-05-24,project-13,compute,europe-west1,dev,data,latency,32.915,15.304,0.534,26.348,69.762,1
genai-rag-005-00145,2026-05-25,project-23,compute,us-east1,prod,backend,latency,72.746,4.499,0.589,148.998,78.303,1
genai-rag-005-00146,2026-05-26,project-01,bigquery,us-east1,prod,security,security,88.042,11.715,0.614,114.919,96.399,1
genai-rag-005-00147,2026-05-27,project-18,compute,us-central1,prod,backend,latency,57.306,7.041,0.74,49.564,69.614,1
genai-rag-005-00148,2026-05-28,project-14,cloud-run,us-central1,dev,finops,reliability,28.345,5.246,0.459,53.374,46.01,0
genai-rag-005-00149,2026-05-29,project-06,gke,us-central1,prod,data,reliability,52.591,7.516,0.814,101.864,79.289,1
genai-rag-005-00150,2026-05-30,project-22,cloud-sql,asia-south1,prod,mlops,cost,85.075,6.145,0.678,71.129,78.218,1
genai-rag-005-00151,2026-05-31,project-23,pubsub,global,prod,backend,cost,74.751,12.969,0.661,23.385,82.969,1
genai-rag-005-00152,2026-06-01,project-24,vertex-ai,europe-west1,staging,security,reliability,55.067,8.028,0.502,174.569,81.033,1
genai-rag-005-00153,2026-06-02,project-06,pubsub,us-east1,prod,data,security,65.311,5.248,0.407,101.192,64.106,1
genai-rag-005-00154,2026-06-03,project-12,pubsub,global,staging,finops,quality,44.4,15.68,0.678,73.259,86.54,1
genai-rag-005-00155,2026-06-04,project-02,gke,us-east1,staging,platform,latency,42.369,24.29,0.599,197.132,100,1
genai-rag-005-00156,2026-06-05,project-22,cloud-sql,us-east1,prod,platform,security,64.805,11.273,0.495,146.491,87.674,1
genai-rag-005-00157,2026-06-06,project-10,cloud-sql,asia-south1,staging,finops,reliability,69.665,9.96,0.338,222.228,91.861,1
genai-rag-005-00158,2026-06-07,project-05,compute,asia-south1,prod,finops,reliability,104.448,5.667,0.498,45.53,73.85,1
genai-rag-005-00159,2026-06-08,project-17,pubsub,us-central1,prod,data,latency,57.216,7.997,0.715,110.292,79.795,1
genai-rag-005-00160,2026-06-09,project-03,gke,us-central1,dev,backend,security,35.204,16.152,0.698,114.632,91.157,1
genai-rag-005-00161,2026-06-10,project-21,bigquery,global,prod,platform,cost,96.454,5.016,0.475,135.218,81.807,1
genai-rag-005-00162,2026-06-11,project-11,bigquery,us-east1,sandbox,platform,reliability,40.197,28.002,0.483,182.668,100,1
genai-rag-005-00163,2026-06-12,project-07,vertex-ai,global,prod,mlops,quality,86.533,5.684,0.818,124.845,90.386,1
genai-rag-005-00164,2026-06-13,project-20,cloud-run,us-east1,prod,backend,reliability,63.701,6.884,0.434,60.415,62.359,1
genai-rag-005-00165,2026-06-14,project-17,bigquery,global,prod,mlops,reliability,61.253,5.234,0.635,83.926,68.115,1
genai-rag-005-00166,2026-06-15,project-11,cloud-run,global,prod,platform,quality,68.509,7.517,0.431,112.658,73.032,1
genai-rag-005-00167,2026-06-16,project-23,vertex-ai,europe-west1,sandbox,security,cost,31.892,7.102,0.27,117.384,54.302,0
genai-rag-005-00168,2026-06-17,project-24,gke,us-east1,prod,backend,reliability,83.122,8.756,0.608,188.249,98.256,1
genai-rag-005-00169,2026-06-18,project-01,gke,asia-south1,prod,platform,reliability,76.794,6.183,0.503,33.336,63.771,1
genai-rag-005-00170,2026-06-19,project-03,compute,europe-west1,dev,data,cost,45.718,7.654,0.655,80.741,68.56,1
genai-rag-005-00171,2026-06-20,project-06,bigquery,us-central1,dev,security,security,52.255,12.248,0.657,94.243,83.607,1
genai-rag-005-00172,2026-06-21,project-19,pubsub,us-east1,dev,security,latency,34.367,11.857,0.313,70.602,60.946,0
genai-rag-005-00173,2026-06-22,project-07,gke,europe-west1,staging,backend,cost,69.95,15.939,0.541,151.2,100,1
genai-rag-005-00174,2026-06-23,project-17,cloud-run,global,staging,platform,latency,76.924,14.135,0.785,137.729,100,1
genai-rag-005-00175,2026-06-24,project-13,cloud-run,us-central1,sandbox,security,cost,19.67,9.421,0.605,139.012,70.314,0
genai-rag-005-00176,2026-06-25,project-02,pubsub,us-east1,prod,security,reliability,71.596,11.187,0.847,146.373,100,1
genai-rag-005-00177,2026-06-26,project-09,cloud-sql,europe-west1,sandbox,platform,cost,17.533,8.743,0.738,23.772,55.834,0
genai-rag-005-00178,2026-06-27,project-20,compute,us-central1,dev,backend,security,35.581,6.43,0.656,157.322,73.359,1
genai-rag-005-00179,2026-06-28,project-03,compute,us-central1,prod,security,cost,72.769,5.672,0.448,99.923,68.956,1
genai-rag-005-00180,2026-06-29,project-10,vertex-ai,us-east1,prod,data,security,103.773,8.324,0.449,124.326,89.589,1
genai-rag-005-00181,2026-01-01,project-09,compute,asia-south1,prod,platform,cost,59.802,11.86,0.893,136.132,99.712,1
genai-rag-005-00182,2026-01-02,project-24,cloud-run,global,dev,data,quality,71.91,6.513,0.548,58.104,68.019,1
genai-rag-005-00183,2026-01-03,project-02,gke,us-east1,prod,data,security,54.848,10.576,0.607,92.375,78.59,1
genai-rag-005-00184,2026-01-04,project-14,cloud-run,asia-south1,prod,platform,quality,67.229,7.465,0.443,83.78,68.671,1
genai-rag-005-00185,2026-01-05,project-17,cloud-run,asia-south1,prod,platform,latency,76.632,6.645,0.473,223.672,91.5,1
genai-rag-005-00186,2026-01-06,project-06,cloud-sql,global,prod,security,cost,79.619,12.592,0.553,119.447,94.022,1
genai-rag-005-00187,2026-01-07,project-03,cloud-sql,us-central1,dev,data,quality,40.881,11.134,0.55,77.018,70.769,1
genai-rag-005-00188,2026-01-08,project-24,compute,asia-south1,dev,mlops,quality,56.375,11.182,0.63,103.483,82.964,1
genai-rag-005-00189,2026-01-09,project-18,cloud-run,us-central1,dev,backend,latency,79.841,12.64,0.289,86.507,80.168,1
genai-rag-005-00190,2026-01-10,project-09,cloud-run,global,sandbox,finops,security,47.43,6.567,0.277,63.793,50.922,0
genai-rag-005-00191,2026-01-11,project-06,compute,us-central1,prod,backend,quality,73.568,6.813,0.663,52.731,72.541,1
genai-rag-005-00192,2026-01-12,project-20,pubsub,global,prod,finops,security,69.018,6.254,0.269,176.01,73.832,1
genai-rag-005-00193,2026-01-13,project-16,compute,europe-west1,staging,data,security,41.417,5.756,0.688,109.952,68.041,1
genai-rag-005-00194,2026-01-14,project-22,cloud-sql,asia-south1,staging,finops,cost,65.087,4.87,0.432,184.214,76.128,1
genai-rag-005-00195,2026-01-15,project-14,pubsub,us-central1,prod,data,quality,55.939,6.525,0.564,136.315,74.423,1
genai-rag-005-00196,2026-01-16,project-24,pubsub,europe-west1,prod,data,latency,50.774,9.955,0.627,173.687,88.274,1
genai-rag-005-00197,2026-01-17,project-09,gke,us-central1,dev,finops,cost,33.185,11.146,0.602,124.195,76.804,1
genai-rag-005-00198,2026-01-18,project-13,compute,europe-west1,sandbox,mlops,security,19.983,6.16,0.153,157.715,49.722,0
genai-rag-005-00199,2026-01-19,project-09,cloud-sql,global,prod,platform,cost,55.909,4.344,0.265,76.377,50.117,0
genai-rag-005-00200,2026-01-20,project-17,cloud-sql,us-central1,sandbox,security,quality,20.073,15.567,0.442,50.415,66.171,0
genai-rag-005-00201,2026-01-21,project-03,pubsub,us-east1,dev,security,latency,36.199,15.064,0.649,139.202,90.834,1
genai-rag-005-00202,2026-01-22,project-09,compute,us-central1,prod,data,reliability,58.24,4.924,0.523,70.647,60.481,0
genai-rag-005-00203,2026-01-23,project-02,bigquery,us-east1,staging,backend,security,53.182,7.606,0.444,176.321,77.615,1
genai-rag-005-00204,2026-01-24,project-09,cloud-run,global,dev,security,cost,51.948,12.288,0.443,50.648,69.745,0
genai-rag-005-00205,2026-01-25,project-22,gke,asia-south1,prod,security,quality,56.045,9.68,0.468,203.565,88.269,1
genai-rag-005-00206,2026-01-26,project-04,compute,us-east1,prod,security,quality,57.354,18.466,0.768,146.13,100,1
genai-rag-005-00207,2026-01-27,project-08,vertex-ai,europe-west1,staging,data,latency,44.798,5.57,0.343,157.192,63.605,0
genai-rag-005-00208,2026-01-28,project-13,gke,asia-south1,sandbox,mlops,latency,34.853,5.616,0.771,79.883,63.937,1
genai-rag-005-00209,2026-01-29,project-04,vertex-ai,asia-south1,prod,backend,latency,67.218,12.629,0.336,109.169,80.674,1
genai-rag-005-00210,2026-01-30,project-08,gke,us-east1,dev,mlops,security,30.498,8.981,0.872,0.0,62.15,0
genai-rag-005-00211,2026-01-31,project-15,compute,us-east1,sandbox,backend,security,10.647,12.312,0.749,0.0,58.669,0
genai-rag-005-00212,2026-02-01,project-13,vertex-ai,asia-south1,dev,backend,latency,54.094,9.117,0.319,148.133,72.974,1
genai-rag-005-00213,2026-02-02,project-14,vertex-ai,us-central1,sandbox,backend,latency,58.019,11.114,0.506,79.614,75.56,1
genai-rag-005-00214,2026-02-03,project-08,cloud-run,asia-south1,dev,mlops,quality,38.445,7.243,0.673,125.19,72.168,1
genai-rag-005-00215,2026-02-04,project-20,gke,us-central1,staging,security,security,62.266,8.863,0.271,119.285,69.354,1
genai-rag-005-00216,2026-02-05,project-16,compute,global,staging,data,security,33.968,11.989,0.514,74.914,68.778,1
genai-rag-005-00217,2026-02-06,project-17,bigquery,global,dev,mlops,reliability,57.969,10.162,0.729,183.539,96.282,1
genai-rag-005-00218,2026-02-07,project-17,cloud-sql,global,sandbox,data,latency,71.488,13.719,0.524,127.608,93.981,1
genai-rag-005-00219,2026-02-08,project-08,cloud-sql,asia-south1,sandbox,data,reliability,51.824,8.65,0.266,194.288,75.965,1
genai-rag-005-00220,2026-02-09,project-14,cloud-run,us-central1,prod,mlops,quality,45.666,6.542,0.709,175.231,81.617,1
