record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,cost_anomaly
gcp-cost-011-00096,2026-04-06,project-01,bigquery,us-central1,staging,data,cost,57.303,5.335,0.86,112.066,78.947,1
gcp-cost-011-00097,2026-04-07,project-18,gke,us-central1,staging,backend,quality,80.7,5.843,0.821,164.973,94.672,1
gcp-cost-011-00098,2026-04-08,project-01,vertex-ai,us-central1,sandbox,platform,latency,86.385,7.152,0.737,90.337,85.892,1
gcp-cost-011-00099,2026-04-09,project-24,vertex-ai,europe-west1,dev,data,security,59.601,10.13,0.796,140.381,92.829,1
gcp-cost-011-00100,2026-04-10,project-18,compute,asia-south1,sandbox,data,cost,49.504,3.896,0.611,77.901,59.163,1
gcp-cost-011-00101,2026-04-11,project-20,pubsub,us-central1,prod,platform,cost,44.397,6.024,0.477,60.778,55.153,0
gcp-cost-011-00102,2026-04-12,project-10,compute,asia-south1,staging,mlops,cost,14.187,5.247,0.733,108.554,58.694,0
gcp-cost-011-00103,2026-04-13,project-01,compute,europe-west1,staging,finops,reliability,53.863,11.959,0.683,146.408,92.013,1
gcp-cost-011-00104,2026-04-14,project-20,cloud-run,asia-south1,prod,mlops,quality,27.535,8.673,0.514,226.126,80.841,1
gcp-cost-011-00105,2026-04-15,project-12,cloud-run,global,prod,mlops,quality,60.142,6.599,0.413,96.955,65.042,0
gcp-cost-011-00106,2026-04-16,project-24,bigquery,asia-south1,staging,finops,latency,29.46,15.239,0.238,83.605,66.391,0
gcp-cost-011-00107,2026-04-17,project-01,compute,global,prod,mlops,cost,80.959,14.68,0.508,123.333,98.355,1
gcp-cost-011-00108,2026-04-18,project-24,cloud-sql,europe-west1,prod,finops,latency,29.995,12.182,0.413,69.726,63.546,1
gcp-cost-011-00109,2026-04-19,project-05,vertex-ai,us-east1,dev,mlops,quality,66.06,10.481,0.425,117.477,79.584,1
gcp-cost-011-00110,2026-04-20,project-24,compute,us-central1,sandbox,data,quality,44.552,8.002,0.542,215.886,84.718,1
gcp-cost-011-00111,2026-04-21,project-22,gke,us-east1,staging,finops,quality,29.885,8.066,0.403,112.614,59.808,0
gcp-cost-011-00112,2026-04-22,project-02,vertex-ai,asia-south1,dev,security,quality,59.652,13.366,0.416,123.949,84.701,1
gcp-cost-011-00113,2026-04-23,project-12,gke,us-east1,dev,security,cost,30.677,9.641,0.512,89.34,64.181,0
gcp-cost-011-00114,2026-04-24,project-02,pubsub,us-east1,sandbox,platform,reliability,52.553,14.106,0.61,4.863,73.367,1
gcp-cost-011-00115,2026-04-25,project-05,vertex-ai,asia-south1,sandbox,data,reliability,34.703,8.468,1.048,92.269,82.041,1
gcp-cost-011-00116,2026-04-26,project-15,cloud-sql,asia-south1,sandbox,backend,latency,47.76,19.802,0.781,199.966,100,1
gcp-cost-011-00117,2026-04-27,project-11,gke,asia-south1,sandbox,data,security,47.047,9.607,0.531,116.424,74.446,0
gcp-cost-011-00118,2026-04-28,project-17,compute,us-east1,dev,platform,cost,42.771,5.666,0.533,154.47,69.372,0
gcp-cost-011-00119,2026-04-29,project-07,pubsub,europe-west1,staging,finops,security,44.398,7.431,0.663,169.518,80.805,1
gcp-cost-011-00120,2026-04-30,project-14,vertex-ai,global,sandbox,mlops,latency,86.592,7.983,0.575,145.611,90.294,1
gcp-cost-011-00121,2026-05-01,project-19,compute,global,sandbox,mlops,security,21.631,7.399,0.591,240.078,80.532,1
gcp-cost-011-00122,2026-05-02,project-17,cloud-run,global,sandbox,data,quality,16.365,3.655,0.474,117.849,48.032,0
gcp-cost-011-00123,2026-05-03,project-16,cloud-sql,global,dev,data,cost,82.976,10.384,0.382,154.209,89.13,1
gcp-cost-011-00124,2026-05-04,project-13,vertex-ai,us-east1,sandbox,security,quality,40.383,12.376,0.69,131.505,86.339,1
gcp-cost-011-00125,2026-05-05,project-07,compute,asia-south1,sandbox,security,quality,49.408,12.992,0.286,161.609,81.185,1
gcp-cost-011-00126,2026-05-06,project-20,bigquery,us-east1,prod,backend,latency,46.019,8.807,0.691,54.988,68.86,0
gcp-cost-011-00127,2026-05-07,project-14,compute,us-central1,prod,backend,latency,86.698,6.269,0.62,70.334,76.929,1
gcp-cost-011-00128,2026-05-08,project-15,gke,us-east1,prod,finops,latency,38.91,9.687,0.484,64.692,62.596,0
gcp-cost-011-00129,2026-05-09,project-07,cloud-run,global,prod,security,security,63.216,10.218,0.24,212.196,85.313,1
gcp-cost-011-00130,2026-05-10,project-11,bigquery,europe-west1,prod,mlops,cost,72.945,8.499,0.693,138.987,89.886,1
gcp-cost-011-00131,2026-05-11,project-17,bigquery,us-central1,prod,finops,quality,54.95,14.427,0.684,125.528,95.142,1
gcp-cost-011-00132,2026-05-12,project-13,compute,asia-south1,sandbox,backend,cost,39.201,8.99,0.596,123.092,73.508,1
gcp-cost-011-00133,2026-05-13,project-19,cloud-sql,asia-south1,sandbox,data,quality,22.044,12.085,0.658,0.0,58.944,1
gcp-cost-011-00134,2026-05-14,project-06,pubsub,us-central1,prod,mlops,quality,32.86,6.614,0.327,103.0,53.4,0
gcp-cost-011-00135,2026-05-15,project-21,cloud-sql,global,prod,backend,security,82.639,18.28,0.56,138.879,100,1
gcp-cost-011-00136,2026-05-16,project-02,compute,europe-west1,prod,finops,cost,53.899,15.846,0.498,50.131,80.579,1
gcp-cost-011-00137,2026-05-17,project-03,gke,europe-west1,dev,data,reliability,28.663,13.602,0.702,84.161,78.614,1
gcp-cost-011-00138,2026-05-18,project-09,gke,us-central1,dev,mlops,cost,30.933,10.094,0.253,30.22,47.641,0
gcp-cost-011-00139,2026-05-19,project-02,cloud-sql,global,prod,data,security,86.963,11.916,0.629,173.109,100,1
gcp-cost-011-00140,2026-05-20,project-11,gke,global,prod,backend,latency,69.14,8.497,0.832,111.258,89.37,1
gcp-cost-011-00141,2026-05-21,project-08,cloud-run,asia-south1,dev,finops,quality,67.532,16.953,0.639,146.032,100,1
gcp-cost-011-00142,2026-05-22,project-15,compute,global,staging,backend,reliability,18.066,11.476,0.713,84.761,70.416,0
gcp-cost-011-00143,2026-05-23,project-11,vertex-ai,us-central1,prod,mlops,latency,45.743,4.391,0.516,0.0,44.316,0
gcp-cost-011-00144,2026-05-24,project-14,cloud-run,us-central1,dev,platform,security,49.887,24.53,0.714,75.275,100,1
gcp-cost-011-00145,2026-05-25,project-09,cloud-sql,global,prod,data,latency,41.899,18.846,0.496,160.754,99.442,1
gcp-cost-011-00146,2026-05-26,project-08,cloud-run,us-east1,dev,platform,security,46.942,13.419,0.493,161.164,88.499,1
gcp-cost-011-00147,2026-05-27,project-07,cloud-sql,global,prod,platform,security,89.832,4.644,0.534,99.396,75.462,1
gcp-cost-011-00148,2026-05-28,project-09,cloud-run,us-central1,prod,platform,reliability,62.602,6.949,0.68,169.067,86.581,1
gcp-cost-011-00149,2026-05-29,project-18,cloud-sql,asia-south1,dev,backend,reliability,18.621,17.528,0.535,54.273,74.056,1
gcp-cost-011-00150,2026-05-30,project-22,cloud-sql,global,sandbox,data,quality,27.091,8.177,0.569,117.674,65.637,0
gcp-cost-011-00151,2026-05-31,project-02,bigquery,europe-west1,sandbox,mlops,security,55.888,7.183,0.594,145.022,78.26,1
gcp-cost-011-00152,2026-06-01,project-05,gke,us-east1,staging,finops,reliability,42.491,6.993,0.756,179.291,83.795,1
gcp-cost-011-00153,2026-06-02,project-04,gke,us-central1,prod,data,latency,86.617,8.134,0.665,114.427,89.258,1
gcp-cost-011-00154,2026-06-03,project-04,gke,europe-west1,prod,platform,latency,33.209,13.125,0.416,115.384,73.635,1
gcp-cost-011-00155,2026-06-04,project-07,cloud-run,europe-west1,prod,platform,security,58.515,13.625,0.797,84.246,92.453,1
gcp-cost-011-00156,2026-06-05,project-15,vertex-ai,asia-south1,staging,mlops,latency,30.882,6.493,0.624,100.488,62.454,1
gcp-cost-011-00157,2026-06-06,project-20,gke,europe-west1,staging,security,security,19.741,3.621,0.558,124.149,52.993,0
gcp-cost-011-00158,2026-06-07,project-05,gke,europe-west1,prod,security,security,53.478,14.46,0.671,97.42,90.149,1
gcp-cost-011-00159,2026-06-08,project-13,pubsub,global,prod,mlops,security,37.498,6.837,0.566,154.735,71.453,1
gcp-cost-011-00160,2026-06-09,project-02,pubsub,global,staging,backend,cost,49.131,13.543,0.519,194.499,95.326,1
gcp-cost-011-00161,2026-06-10,project-14,cloud-sql,asia-south1,prod,mlops,security,61.636,14.412,0.473,108.223,87.538,1
gcp-cost-011-00162,2026-06-11,project-24,cloud-sql,us-east1,staging,security,reliability,28.871,7.298,0.242,16.567,38.02,0
gcp-cost-011-00163,2026-06-12,project-13,gke,europe-west1,dev,data,cost,40.926,12.337,0.579,137.631,83.447,1
gcp-cost-011-00164,2026-06-13,project-21,vertex-ai,us-central1,prod,platform,latency,98.176,8.744,0.608,101.092,90.787,1
gcp-cost-011-00165,2026-06-14,project-18,pubsub,europe-west1,staging,backend,latency,45.595,6.225,0.549,100.396,64.339,0
gcp-cost-011-00166,2026-06-15,project-22,compute,us-east1,sandbox,finops,quality,37.548,13.447,0.372,30.04,61.919,0
gcp-cost-011-00167,2026-06-16,project-09,compute,europe-west1,sandbox,security,security,9.002,11.65,0.54,109.509,65.204,1
gcp-cost-011-00168,2026-06-17,project-23,cloud-sql,us-east1,dev,security,security,76.675,11.915,0.465,137.725,90.998,1
gcp-cost-011-00169,2026-06-18,project-14,vertex-ai,us-central1,sandbox,data,security,11.408,5.229,0.468,0.0,32.574,0
gcp-cost-011-00170,2026-06-19,project-24,vertex-ai,us-east1,dev,data,security,57.392,6.105,0.475,99.14,65.415,0
gcp-cost-011-00171,2026-06-20,project-02,cloud-sql,global,staging,finops,cost,47.453,11.437,0.611,49.871,71.953,0
gcp-cost-011-00172,2026-06-21,project-15,vertex-ai,europe-west1,prod,data,cost,28.972,10.468,0.594,66.828,65.101,0
gcp-cost-011-00173,2026-06-22,project-17,compute,us-central1,staging,platform,reliability,88.876,2.976,0.639,51.153,67.875,1
gcp-cost-011-00174,2026-06-23,project-12,gke,global,prod,platform,quality,52.439,9.846,0.591,112.976,78.488,1
gcp-cost-011-00175,2026-06-24,project-17,pubsub,us-central1,prod,backend,quality,80.074,6.998,0.864,133.096,94.004,1
gcp-cost-011-00176,2026-06-25,project-18,bigquery,asia-south1,dev,security,cost,42.035,11.842,0.741,107.897,84.014,1
gcp-cost-011-00177,2026-06-26,project-14,bigquery,europe-west1,staging,finops,latency,42.537,6.768,0.71,172.567,80.696,1
gcp-cost-011-00178,2026-06-27,project-11,cloud-run,us-east1,dev,backend,quality,35.481,7.962,0.427,138.283,66.108,0
gcp-cost-011-00179,2026-06-28,project-16,bigquery,global,dev,backend,security,69.048,18.738,0.542,80.811,98.644,1
gcp-cost-011-00180,2026-06-29,project-06,pubsub,us-east1,prod,backend,cost,49.203,3.648,0.791,60.86,62.293,0
gcp-cost-011-00181,2026-01-01,project-02,vertex-ai,asia-south1,dev,backend,reliability,80.678,17.139,0.663,94.004,100,1
gcp-cost-011-00182,2026-01-02,project-10,bigquery,us-east1,dev,backend,security,58.419,9.243,0.534,182.806,87.363,1
gcp-cost-011-00183,2026-01-03,project-10,pubsub,us-central1,sandbox,data,security,24.814,8.486,0.899,225.864,92.889,1
gcp-cost-011-00184,2026-01-04,project-02,cloud-run,us-central1,staging,finops,quality,8.391,5.167,0.313,153.503,48.334,0
gcp-cost-011-00185,2026-01-05,project-17,compute,us-central1,prod,backend,cost,76.763,8.334,0.533,158.811,88.128,1
gcp-cost-011-00186,2026-01-06,project-09,cloud-sql,us-central1,prod,mlops,latency,65.523,7.175,0.652,100.842,77.201,1
gcp-cost-011-00187,2026-01-07,project-21,cloud-sql,global,dev,backend,quality,24.768,8.974,0.348,0.0,41.788,0
gcp-cost-011-00188,2026-01-08,project-03,gke,europe-west1,staging,mlops,security,30.932,2.456,0.677,87.99,53.084,0
gcp-cost-011-00189,2026-01-09,project-14,cloud-sql,us-central1,prod,data,quality,92.235,12.811,0.571,165.521,100,1
gcp-cost-011-00190,2026-01-10,project-24,compute,asia-south1,staging,mlops,cost,65.331,9.086,0.108,104.524,63.09,0
gcp-cost-011-00191,2026-01-11,project-01,cloud-run,global,prod,finops,latency,79.37,8.569,0.488,82.883,76.941,1
gcp-cost-011-00192,2026-01-12,project-08,pubsub,global,sandbox,platform,quality,52.79,19.845,0.582,169.576,100,1
gcp-cost-011-00193,2026-01-13,project-02,cloud-run,us-east1,dev,mlops,quality,13.301,8.969,0.911,93.117,71.048,1
gcp-cost-011-00194,2026-01-14,project-01,cloud-run,asia-south1,prod,backend,quality,47.047,6.246,0.28,101.1,55.584,0
gcp-cost-011-00195,2026-01-15,project-07,cloud-sql,asia-south1,dev,mlops,quality,68.237,11.571,0.598,81.137,83.644,1
gcp-cost-011-00196,2026-01-16,project-13,compute,europe-west1,prod,mlops,quality,43.739,17.316,0.586,38.447,81.83,1
gcp-cost-011-00197,2026-01-17,project-20,compute,us-central1,prod,platform,latency,64.331,5.622,0.57,128.163,74.274,1
gcp-cost-011-00198,2026-01-18,project-01,gke,europe-west1,prod,security,security,80.826,10.994,0.558,135.455,93.226,1
gcp-cost-011-00199,2026-01-19,project-09,vertex-ai,asia-south1,dev,platform,cost,67.875,15.984,0.283,95.448,84.877,1
gcp-cost-011-00200,2026-01-20,project-23,cloud-run,europe-west1,sandbox,finops,cost,56.912,11.384,0.675,74.775,81.012,1
gcp-cost-011-00201,2026-01-21,project-09,pubsub,global,dev,backend,security,23.529,9.225,0.674,109.237,69.281,1
gcp-cost-011-00202,2026-01-22,project-18,vertex-ai,europe-west1,prod,finops,quality,65.12,14.147,0.789,225.576,100,1
gcp-cost-011-00203,2026-01-23,project-16,cloud-sql,europe-west1,prod,security,reliability,75.527,7.97,0.505,98.975,77.14,1
gcp-cost-011-00204,2026-01-24,project-09,gke,europe-west1,sandbox,platform,quality,56.041,11.579,0.422,159.959,84.729,1
gcp-cost-011-00205,2026-01-25,project-18,pubsub,asia-south1,prod,security,quality,95.327,6.546,0.562,181.334,94.753,1
gcp-cost-011-00206,2026-01-26,project-17,pubsub,asia-south1,prod,backend,reliability,80.271,8.738,0.358,186.954,88.278,1
gcp-cost-011-00207,2026-01-27,project-09,cloud-sql,global,dev,platform,security,32.71,7.335,0.285,171.175,63.502,1
gcp-cost-011-00208,2026-01-28,project-22,cloud-run,asia-south1,staging,platform,latency,35.514,6.706,0.654,98.385,65.315,0
gcp-cost-011-00209,2026-01-29,project-17,bigquery,us-east1,prod,backend,latency,43.992,15.318,0.597,109.346,87.98,1
gcp-cost-011-00210,2026-01-30,project-24,vertex-ai,us-east1,staging,backend,latency,58.272,7.163,0.671,132.947,79.982,1
gcp-cost-011-00211,2026-01-31,project-13,vertex-ai,us-east1,dev,data,quality,43.551,7.924,0.511,44.578,58.118,0
gcp-cost-011-00212,2026-02-01,project-22,vertex-ai,us-central1,prod,backend,quality,93.082,14.584,0.541,88.961,98.517,1
gcp-cost-011-00213,2026-02-02,project-06,bigquery,us-central1,prod,security,quality,80.181,9.776,0.668,120.988,91.898,1
gcp-cost-011-00214,2026-02-03,project-08,cloud-run,us-east1,dev,data,cost,53.477,11.525,0.375,51.369,66.225,1
gcp-cost-011-00215,2026-02-04,project-14,pubsub,asia-south1,prod,finops,security,79.379,22.803,0.48,139.686,100,1
gcp-cost-011-00216,2026-02-05,project-12,pubsub,asia-south1,staging,platform,security,42.962,4.883,0.484,159.424,66.62,1
gcp-cost-011-00217,2026-02-06,project-12,vertex-ai,asia-south1,staging,data,cost,50.208,6.424,0.631,28.307,58.775,0
