record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,model_promoted
vertex-ai-010-00028,2026-01-28,project-10,gke,asia-south1,staging,security,latency,44.566,9.963,0.675,85.388,74.923,1
vertex-ai-010-00029,2026-01-29,project-03,cloud-run,us-east1,sandbox,mlops,security,25.842,13.187,0.364,158.628,75.688,1
vertex-ai-010-00030,2026-01-30,project-09,compute,global,prod,finops,quality,56.202,8.482,0.476,168.834,80.744,1
vertex-ai-010-00031,2026-01-31,project-01,cloud-sql,global,prod,mlops,latency,67.989,4.134,0.738,111.343,75.51,1
vertex-ai-010-00032,2026-02-01,project-12,cloud-run,us-east1,prod,finops,quality,103.889,8.322,0.487,65.318,82.35,1
vertex-ai-010-00033,2026-02-02,project-03,bigquery,asia-south1,sandbox,platform,latency,42.715,14.574,0.373,228.365,95.314,1
vertex-ai-010-00034,2026-02-03,project-03,gke,us-east1,dev,mlops,latency,27.442,8.678,0.515,71.116,58.249,0
vertex-ai-010-00035,2026-02-04,project-11,gke,us-east1,staging,mlops,security,41.626,9.323,0.285,166.9,70.637,1
vertex-ai-010-00036,2026-02-05,project-22,cloud-sql,us-central1,prod,mlops,cost,93.328,19.859,0.298,60.103,98.197,1
vertex-ai-010-00037,2026-02-06,project-10,gke,global,sandbox,data,latency,59.124,7.788,0.525,6.654,58.211,1
vertex-ai-010-00038,2026-02-07,project-21,bigquery,us-east1,sandbox,finops,security,43.755,9.156,0.282,6.215,47.455,0
vertex-ai-010-00039,2026-02-08,project-01,gke,us-central1,prod,platform,latency,82.12,5.221,0.368,144.568,74.887,1
vertex-ai-010-00040,2026-02-09,project-22,vertex-ai,us-east1,prod,finops,security,78.929,3.898,0.492,108.276,69.731,0
vertex-ai-010-00041,2026-02-10,project-24,pubsub,us-central1,dev,data,cost,37.072,8.94,0.87,62.198,73.356,1
vertex-ai-010-00042,2026-02-11,project-08,compute,global,dev,data,security,69.827,15.151,0.279,179.683,95.761,1
vertex-ai-010-00043,2026-02-12,project-14,cloud-sql,us-east1,prod,data,quality,62.866,6.551,0.635,135.337,79.25,1
vertex-ai-010-00044,2026-02-13,project-21,compute,global,dev,backend,quality,60.046,7.006,0.595,182.74,84.838,1
vertex-ai-010-00045,2026-02-14,project-07,pubsub,europe-west1,prod,platform,latency,84.985,17.929,0.733,131.565,100,1
vertex-ai-010-00046,2026-02-15,project-17,gke,global,prod,security,latency,56.3,7.624,0.627,106.46,74.965,1
vertex-ai-010-00047,2026-02-16,project-04,vertex-ai,us-east1,dev,finops,latency,69.062,9.851,0.484,214.6,95.393,1
vertex-ai-010-00048,2026-02-17,project-04,gke,asia-south1,prod,platform,quality,47.218,5.403,0.527,232.995,81.557,1
vertex-ai-010-00049,2026-02-18,project-23,bigquery,us-east1,dev,mlops,latency,50.547,19.352,0.205,179.451,96.191,1
vertex-ai-010-00050,2026-02-19,project-14,pubsub,asia-south1,staging,platform,quality,44.119,6.785,0.543,56.895,58.576,0
vertex-ai-010-00051,2026-02-20,project-07,cloud-sql,us-east1,dev,mlops,security,52.217,13.533,0.831,171.244,100,1
vertex-ai-010-00052,2026-02-21,project-03,gke,global,sandbox,backend,reliability,7.359,6.892,0.437,129.936,52.901,0
vertex-ai-010-00053,2026-02-22,project-16,bigquery,asia-south1,prod,security,quality,52.133,4.519,0.323,138.08,60.233,0
vertex-ai-010-00054,2026-02-23,project-10,gke,europe-west1,staging,platform,reliability,26.489,8.964,0.283,168.935,64.729,0
vertex-ai-010-00055,2026-02-24,project-12,compute,us-central1,staging,security,cost,52.687,18.361,0.604,100.96,97.146,1
vertex-ai-010-00056,2026-02-25,project-07,pubsub,us-east1,sandbox,backend,cost,43.469,5.692,0.715,41.847,59.623,1
vertex-ai-010-00057,2026-02-26,project-14,bigquery,asia-south1,dev,platform,security,46.995,9.324,1.332,68.574,94.825,1
vertex-ai-010-00058,2026-02-27,project-21,cloud-run,global,prod,platform,cost,48.667,25.907,0.322,193.636,100,1
vertex-ai-010-00059,2026-02-28,project-02,vertex-ai,us-east1,prod,backend,cost,68.12,10.651,0.593,141.074,90.023,1
vertex-ai-010-00060,2026-03-01,project-18,cloud-run,europe-west1,dev,backend,cost,32.661,8.62,0.368,110.111,60.483,0
vertex-ai-010-00061,2026-03-02,project-24,gke,global,staging,platform,reliability,47.698,7.877,0.343,80.7,58.848,0
vertex-ai-010-00062,2026-03-03,project-17,vertex-ai,global,dev,platform,quality,29.282,17.751,0.451,206.934,97.631,1
vertex-ai-010-00063,2026-03-04,project-14,cloud-sql,europe-west1,staging,data,reliability,42.472,8.19,0.518,201.398,81.476,1
vertex-ai-010-00064,2026-03-05,project-12,compute,asia-south1,staging,platform,reliability,68.276,6.585,0.631,96.196,75.375,1
vertex-ai-010-00065,2026-03-06,project-15,compute,asia-south1,prod,backend,quality,75.416,18.111,0.193,151.993,97.575,1
vertex-ai-010-00066,2026-03-07,project-10,gke,asia-south1,prod,data,cost,93.111,7.26,0.659,81.172,84.431,1
vertex-ai-010-00067,2026-03-08,project-22,cloud-run,europe-west1,dev,platform,cost,24.028,14.53,0.775,197.854,98.292,1
vertex-ai-010-00068,2026-03-09,project-01,pubsub,us-east1,sandbox,data,security,37.406,9.743,0.651,199.778,87.745,1
vertex-ai-010-00069,2026-03-10,project-01,vertex-ai,asia-south1,prod,data,quality,74.17,8.221,0.862,119.442,92.73,1
vertex-ai-010-00070,2026-03-11,project-05,cloud-sql,us-east1,staging,platform,reliability,22.011,11.594,0.497,145.418,73.358,1
vertex-ai-010-00071,2026-03-12,project-05,compute,global,prod,backend,cost,78.388,6.563,0.516,96.611,74.899,1
vertex-ai-010-00072,2026-03-13,project-04,pubsub,europe-west1,prod,security,quality,68.494,10.86,0.434,151.025,86.527,1
vertex-ai-010-00073,2026-03-14,project-08,gke,asia-south1,dev,platform,latency,16.493,7.942,0.624,63.338,55.381,0
vertex-ai-010-00074,2026-03-15,project-04,vertex-ai,us-east1,dev,mlops,security,34.497,12.727,0.987,156.144,99.086,1
vertex-ai-010-00075,2026-03-16,project-01,cloud-sql,global,staging,mlops,reliability,24.264,12.074,0.611,55.214,66.102,0
vertex-ai-010-00076,2026-03-17,project-05,cloud-run,europe-west1,sandbox,platform,security,4.328,6.895,0.804,130.15,64.723,0
vertex-ai-010-00077,2026-03-18,project-17,pubsub,us-central1,staging,platform,latency,51.102,10.736,0.483,73.172,70.512,0
vertex-ai-010-00078,2026-03-19,project-18,pubsub,us-east1,staging,backend,quality,46.35,3.464,0.689,138.594,68.632,0
vertex-ai-010-00079,2026-03-20,project-24,cloud-sql,asia-south1,prod,platform,reliability,62.935,8.535,0.841,167.69,95.832,1
vertex-ai-010-00080,2026-03-21,project-02,cloud-sql,us-east1,prod,finops,reliability,68.453,10.526,0.459,106.008,80.044,1
vertex-ai-010-00081,2026-03-22,project-22,vertex-ai,global,sandbox,backend,quality,41.521,9.369,0.343,192.424,76.46,1
vertex-ai-010-00082,2026-03-23,project-19,gke,us-central1,prod,platform,quality,72.11,8.984,0.605,0.0,67.376,0
vertex-ai-010-00083,2026-03-24,project-19,compute,us-central1,prod,mlops,security,98.096,6.951,0.48,159.191,90.568,1
vertex-ai-010-00084,2026-03-25,project-08,cloud-sql,europe-west1,staging,backend,latency,37.539,16.942,1.008,57.43,96.325,1
vertex-ai-010-00085,2026-03-26,project-15,cloud-run,global,staging,mlops,latency,25.164,6.521,0.601,135.177,64.771,0
vertex-ai-010-00086,2026-03-27,project-21,bigquery,us-central1,prod,data,quality,75.17,9.117,0.74,214.285,100,1
vertex-ai-010-00087,2026-03-28,project-02,compute,us-east1,prod,mlops,cost,66.879,6.176,0.602,186.097,86.027,1
vertex-ai-010-00088,2026-03-29,project-23,compute,asia-south1,dev,platform,latency,36.976,8.473,0.282,110.941,58.761,0
vertex-ai-010-00089,2026-03-30,project-08,bigquery,europe-west1,prod,mlops,security,53.426,12.039,0.541,120.583,83.31,1
vertex-ai-010-00090,2026-03-31,project-22,gke,global,sandbox,security,reliability,27.39,7.588,0.572,166.662,71.617,1
vertex-ai-010-00091,2026-04-01,project-03,pubsub,us-east1,prod,finops,quality,48.706,11.492,0.669,123.23,85.248,1
vertex-ai-010-00092,2026-04-02,project-02,bigquery,us-east1,sandbox,mlops,latency,38.839,8.805,0.571,41.461,60.17,0
vertex-ai-010-00093,2026-04-03,project-15,cloud-run,europe-west1,staging,finops,latency,53.639,9.614,0.779,142.059,89.188,1
vertex-ai-010-00094,2026-04-04,project-16,pubsub,us-east1,dev,mlops,latency,4.165,10.904,0.67,105.068,65.673,1
vertex-ai-010-00095,2026-04-05,project-24,vertex-ai,us-east1,prod,mlops,quality,57.021,6.152,0.505,177.889,77.929,1
vertex-ai-010-00096,2026-04-06,project-13,gke,us-east1,prod,platform,security,50.502,8.649,0.632,122.499,77.841,1
vertex-ai-010-00097,2026-04-07,project-08,compute,europe-west1,sandbox,mlops,security,38.039,6.66,0.744,81.596,66.793,1
vertex-ai-010-00098,2026-04-08,project-19,gke,europe-west1,prod,platform,latency,84.03,10.075,0.57,179.55,99.053,1
vertex-ai-010-00099,2026-04-09,project-14,gke,global,dev,security,latency,51.903,7.928,0.358,205.531,79.168,1
vertex-ai-010-00100,2026-04-10,project-07,cloud-run,asia-south1,prod,data,security,59.476,8.318,0.593,86.023,73.525,1
vertex-ai-010-00101,2026-04-11,project-13,cloud-sql,asia-south1,prod,backend,security,64.3,6.284,0.21,71.749,54.981,0
vertex-ai-010-00102,2026-04-12,project-06,bigquery,asia-south1,prod,platform,security,45.961,8.664,0.302,69.712,57.039,0
vertex-ai-010-00103,2026-04-13,project-11,pubsub,europe-west1,staging,backend,security,51.935,9.999,0.646,168.902,88.75,1
vertex-ai-010-00104,2026-04-14,project-09,cloud-sql,europe-west1,staging,platform,reliability,28.347,6.367,0.83,97.998,68.119,1
vertex-ai-010-00105,2026-04-15,project-14,vertex-ai,asia-south1,sandbox,finops,quality,43.207,21.832,0.623,96.27,100,1
vertex-ai-010-00106,2026-04-16,project-22,vertex-ai,asia-south1,sandbox,mlops,latency,51.933,7.153,0.483,35.608,56.965,0
vertex-ai-010-00107,2026-04-17,project-02,compute,us-central1,dev,mlops,reliability,30.656,8.336,0.783,165.486,81.719,1
vertex-ai-010-00108,2026-04-18,project-01,cloud-sql,global,prod,mlops,quality,57.273,8.282,0.643,81.543,73.767,1
vertex-ai-010-00109,2026-04-19,project-17,cloud-run,asia-south1,prod,mlops,security,89.146,6.656,0.338,89.506,71.615,0
vertex-ai-010-00110,2026-04-20,project-05,cloud-sql,us-east1,dev,mlops,latency,40.341,5.502,0.25,141.266,56.309,0
vertex-ai-010-00111,2026-04-21,project-05,vertex-ai,global,dev,finops,quality,33.101,7.424,0.765,151.93,77.839,1
vertex-ai-010-00112,2026-04-22,project-15,gke,us-east1,prod,finops,cost,56.373,20.962,0.796,171.356,100,1
vertex-ai-010-00113,2026-04-23,project-20,compute,europe-west1,prod,finops,cost,90.309,5.896,0.297,119.544,73.194,1
vertex-ai-010-00114,2026-04-24,project-12,vertex-ai,europe-west1,prod,mlops,quality,80.456,6.333,0.63,77.667,76.313,1
vertex-ai-010-00115,2026-04-25,project-02,compute,europe-west1,sandbox,platform,security,67.298,9.89,0.762,209.421,100,1
vertex-ai-010-00116,2026-04-26,project-23,compute,global,dev,backend,security,45.483,25.505,0.61,263.956,100,1
vertex-ai-010-00117,2026-04-27,project-15,gke,asia-south1,staging,mlops,cost,73.155,4.95,0.333,131.098,67.928,0
vertex-ai-010-00118,2026-04-28,project-08,bigquery,europe-west1,sandbox,platform,cost,66.707,14.798,0.278,112.594,84.026,1
vertex-ai-010-00119,2026-04-29,project-02,bigquery,asia-south1,prod,security,cost,45.033,12.926,0.777,157.994,96.158,1
vertex-ai-010-00120,2026-04-30,project-04,pubsub,global,prod,backend,quality,50.399,8.567,0.784,117.568,82.215,1
vertex-ai-010-00121,2026-05-01,project-13,bigquery,global,prod,finops,cost,37.96,5.83,0.912,76.439,69.957,1
vertex-ai-010-00122,2026-05-02,project-02,gke,europe-west1,prod,backend,reliability,61.731,6.729,0.557,66.724,66.532,0
vertex-ai-010-00123,2026-05-03,project-19,gke,global,prod,security,security,55.926,12.99,0.425,126.484,83.205,1
vertex-ai-010-00124,2026-05-04,project-22,pubsub,global,dev,backend,security,13.46,9.178,0.279,0.585,35.977,0
vertex-ai-010-00125,2026-05-05,project-21,compute,europe-west1,sandbox,backend,security,40.219,4.612,0.753,138.384,71.374,1
vertex-ai-010-00126,2026-05-06,project-07,cloud-run,europe-west1,prod,mlops,quality,91.894,12.402,0.512,236.38,100,1
vertex-ai-010-00127,2026-05-07,project-08,compute,europe-west1,staging,mlops,latency,37.894,13.383,0.621,57.699,74.639,1
vertex-ai-010-00128,2026-05-08,project-05,cloud-sql,us-east1,dev,platform,cost,54.613,4.857,0.456,108.262,62.196,0
vertex-ai-010-00129,2026-05-09,project-10,cloud-run,europe-west1,prod,data,quality,82.523,6.329,0.683,202.844,97.137,1
vertex-ai-010-00130,2026-05-10,project-06,cloud-sql,us-central1,prod,finops,security,68.511,13.668,0.611,148.872,98.966,1
vertex-ai-010-00131,2026-05-11,project-24,compute,asia-south1,dev,finops,reliability,29.658,19.398,0.572,46.48,82.441,1
vertex-ai-010-00132,2026-05-12,project-03,bigquery,asia-south1,dev,platform,reliability,64.768,4.2,0.725,41.307,63.868,0
vertex-ai-010-00133,2026-05-13,project-16,cloud-run,us-east1,dev,mlops,security,39.4,16.265,0.656,156.935,97.588,1
vertex-ai-010-00134,2026-05-14,project-12,cloud-run,europe-west1,staging,security,latency,65.208,12.452,0.24,212.921,91.328,1
vertex-ai-010-00135,2026-05-15,project-18,pubsub,us-east1,sandbox,platform,cost,39.348,9.023,0.456,137.176,70.79,1
vertex-ai-010-00136,2026-05-16,project-17,gke,asia-south1,prod,finops,cost,37.825,9.705,0.458,83.842,64.141,0
vertex-ai-010-00137,2026-05-17,project-18,cloud-sql,asia-south1,prod,platform,quality,71.937,6.618,0.351,26.327,56.744,1
vertex-ai-010-00138,2026-05-18,project-04,compute,global,staging,mlops,latency,53.8,4.838,0.534,158.651,71.945,1
vertex-ai-010-00139,2026-05-19,project-17,pubsub,asia-south1,dev,backend,security,67.244,4.381,0.439,95.154,62.999,0
vertex-ai-010-00140,2026-05-20,project-05,vertex-ai,asia-south1,prod,security,latency,72.919,2.695,0.64,120.385,71.766,1
vertex-ai-010-00141,2026-05-21,project-14,pubsub,global,staging,mlops,reliability,78.957,4.702,0.616,164.876,84.211,1
vertex-ai-010-00142,2026-05-22,project-11,cloud-sql,us-central1,staging,security,cost,46.136,5.479,0.321,123.046,58.111,0
vertex-ai-010-00143,2026-05-23,project-22,vertex-ai,europe-west1,staging,platform,cost,33.182,9.885,0.756,128.455,79.872,1
vertex-ai-010-00144,2026-05-24,project-02,pubsub,us-central1,prod,backend,quality,91.148,6.046,0.958,104.013,94.708,1
vertex-ai-010-00145,2026-05-25,project-06,gke,global,dev,mlops,latency,49.768,17.523,0.611,88.524,92.601,1
vertex-ai-010-00146,2026-05-26,project-09,vertex-ai,europe-west1,staging,platform,latency,39.35,24.289,0.386,138.635,100,1
vertex-ai-010-00147,2026-05-27,project-05,cloud-run,europe-west1,staging,data,latency,46.485,6.804,0.354,120.133,62.055,0
vertex-ai-010-00148,2026-05-28,project-03,pubsub,europe-west1,prod,security,latency,94.71,9.16,0.61,35.016,80.978,1
vertex-ai-010-00149,2026-05-29,project-16,vertex-ai,us-east1,staging,platform,reliability,37.57,10.008,0.376,138.457,69.853,1
vertex-ai-010-00150,2026-05-30,project-23,bigquery,global,prod,security,quality,68.2,17.312,0.651,166.218,100,1
vertex-ai-010-00151,2026-05-31,project-15,vertex-ai,us-central1,prod,security,latency,51.498,7.798,0.621,156.44,80.769,1
vertex-ai-010-00152,2026-06-01,project-24,cloud-run,europe-west1,prod,finops,quality,55.955,5.348,0.714,109.662,73.045,0
vertex-ai-010-00153,2026-06-02,project-10,compute,asia-south1,prod,platform,security,54.488,11.497,0.655,72.402,79.381,1
vertex-ai-010-00154,2026-06-03,project-21,compute,asia-south1,prod,data,quality,61.304,4.779,0.251,40.507,47.3,0
vertex-ai-010-00155,2026-06-04,project-03,cloud-sql,asia-south1,prod,mlops,cost,81.479,11.55,0.963,177.239,100,1
vertex-ai-010-00156,2026-06-05,project-04,vertex-ai,europe-west1,prod,platform,cost,49.242,8.599,0.392,157.364,73.968,0
vertex-ai-010-00157,2026-06-06,project-11,cloud-run,asia-south1,prod,backend,reliability,70.439,2.916,0.572,116.986,68.538,1
vertex-ai-010-00158,2026-06-07,project-03,gke,europe-west1,sandbox,backend,quality,53.666,9.707,0.319,108.641,68.441,1
vertex-ai-010-00159,2026-06-08,project-03,cloud-sql,us-central1,prod,mlops,reliability,89.181,11.844,0.634,107.355,96.695,1
vertex-ai-010-00160,2026-06-09,project-09,bigquery,asia-south1,prod,platform,latency,70.351,15.173,0.63,160.955,100,1
vertex-ai-010-00161,2026-06-10,project-09,cloud-run,europe-west1,prod,platform,security,78.086,10.742,0.459,107.699,84.166,1
vertex-ai-010-00162,2026-06-11,project-16,vertex-ai,us-central1,dev,security,security,37.6,14.412,0.611,93.024,81.739,1
vertex-ai-010-00163,2026-06-12,project-13,compute,asia-south1,staging,security,cost,32.637,2.574,0.562,190.491,64.879,0
vertex-ai-010-00164,2026-06-13,project-04,vertex-ai,us-central1,prod,mlops,quality,30.728,11.754,0.733,251.886,100,1
vertex-ai-010-00165,2026-06-14,project-11,bigquery,europe-west1,prod,data,reliability,66.94,6.732,0.468,151.615,77.628,1
vertex-ai-010-00166,2026-06-15,project-19,bigquery,asia-south1,sandbox,mlops,quality,52.394,5.541,0.452,117.312,64.195,0
vertex-ai-010-00167,2026-06-16,project-09,cloud-run,global,prod,mlops,cost,63.778,7.147,0.539,113.19,74.371,1
vertex-ai-010-00168,2026-06-17,project-24,vertex-ai,us-east1,prod,finops,quality,76.187,7.784,0.646,133.946,86.972,1
vertex-ai-010-00169,2026-06-18,project-15,gke,europe-west1,dev,finops,security,35.085,4.924,0.725,145.195,70.318,0
vertex-ai-010-00170,2026-06-19,project-13,cloud-run,asia-south1,prod,mlops,reliability,57.259,9.549,0.633,69.428,74.602,1
vertex-ai-010-00171,2026-06-20,project-12,vertex-ai,asia-south1,prod,platform,latency,99.971,25.733,0.686,166.636,100,1
vertex-ai-010-00172,2026-06-21,project-20,vertex-ai,europe-west1,staging,security,quality,51.454,5.297,0.597,183.782,78.065,1
vertex-ai-010-00173,2026-06-22,project-03,cloud-sql,us-east1,staging,platform,quality,60.987,8.134,0.71,170.566,90.049,1
vertex-ai-010-00174,2026-06-23,project-11,cloud-sql,europe-west1,prod,data,security,69.789,6.598,0.437,119.907,72.603,0
vertex-ai-010-00175,2026-06-24,project-08,cloud-run,europe-west1,staging,mlops,quality,66.155,9.387,0.643,236.343,100,1
vertex-ai-010-00176,2026-06-25,project-06,pubsub,asia-south1,dev,backend,security,45.264,6.158,0.86,57.764,68.735,1
vertex-ai-010-00177,2026-06-26,project-02,cloud-sql,us-east1,dev,finops,latency,34.389,10.752,0.654,63.076,69.213,0
vertex-ai-010-00178,2026-06-27,project-05,vertex-ai,us-east1,dev,platform,reliability,38.869,10.167,0.755,134.385,83.35,1
vertex-ai-010-00179,2026-06-28,project-17,cloud-sql,us-central1,prod,finops,security,47.916,6.702,0.733,113.226,74.576,1
vertex-ai-010-00180,2026-06-29,project-16,pubsub,global,sandbox,platform,latency,68.065,9.933,0.421,131.417,80.9,1
vertex-ai-010-00181,2026-01-01,project-07,pubsub,asia-south1,prod,data,reliability,61.512,16.452,0.376,106.822,88.655,1
vertex-ai-010-00182,2026-01-02,project-06,cloud-sql,us-east1,staging,finops,latency,62.847,9.821,0.601,125.547,84.256,1
vertex-ai-010-00183,2026-01-03,project-04,vertex-ai,us-east1,prod,backend,cost,71.866,7.181,0.275,99.537,66.05,0
vertex-ai-010-00184,2026-01-04,project-16,bigquery,asia-south1,sandbox,security,cost,73.285,4.176,0.74,88.347,74.178,1
vertex-ai-010-00185,2026-01-05,project-21,cloud-run,asia-south1,staging,backend,latency,62.137,10.173,0.538,175.909,89.968,1
vertex-ai-010-00186,2026-01-06,project-01,compute,us-central1,sandbox,data,quality,73.875,13.415,0.609,136.576,98.39,1
vertex-ai-010-00187,2026-01-07,project-18,bigquery,us-central1,prod,finops,quality,59.378,7.277,0.316,57.532,57.212,0
vertex-ai-010-00188,2026-01-08,project-12,vertex-ai,us-central1,prod,platform,security,77.851,15.185,0.328,115.777,91.044,1
vertex-ai-010-00189,2026-01-09,project-03,gke,us-east1,sandbox,mlops,cost,52.819,4.538,0.327,78.512,51.97,0
vertex-ai-010-00190,2026-01-10,project-15,cloud-sql,us-east1,prod,data,security,52.376,9.222,0.59,119.544,77.933,1
vertex-ai-010-00191,2026-01-11,project-10,gke,us-east1,dev,backend,cost,27.251,11.224,0.607,206.944,87.152,1
vertex-ai-010-00192,2026-01-12,project-12,cloud-sql,europe-west1,prod,platform,latency,37.771,4.992,0.629,136.893,66.846,1
vertex-ai-010-00193,2026-01-13,project-12,gke,asia-south1,prod,data,cost,91.298,10.437,0.916,95.584,100,1
vertex-ai-010-00194,2026-01-14,project-14,cloud-run,us-central1,staging,security,security,47.0,14.546,0.835,114.895,96.371,1
vertex-ai-010-00195,2026-01-15,project-11,vertex-ai,asia-south1,dev,platform,quality,59.875,7.743,0.293,154.795,71.853,1
vertex-ai-010-00196,2026-01-16,project-17,bigquery,asia-south1,dev,data,security,96.798,7.743,0.32,193.804,91.409,1
vertex-ai-010-00197,2026-01-17,project-04,bigquery,us-central1,prod,backend,reliability,62.112,9.934,0.625,177.533,92.684,1
vertex-ai-010-00198,2026-01-18,project-15,cloud-run,us-east1,staging,finops,quality,27.31,9.129,0.634,57.643,61.456,0
vertex-ai-010-00199,2026-01-19,project-07,vertex-ai,europe-west1,sandbox,platform,quality,80.668,23.664,0.446,153.835,100,1
vertex-ai-010-00200,2026-01-20,project-08,gke,us-central1,prod,backend,cost,65.233,10.814,0.772,145.327,96.278,1
vertex-ai-010-00201,2026-01-21,project-02,cloud-run,europe-west1,dev,security,cost,19.294,6.443,0.443,122.328,55.131,0
vertex-ai-010-00202,2026-01-22,project-04,pubsub,asia-south1,prod,finops,quality,53.107,6.477,0.607,130.829,74.025,1
vertex-ai-010-00203,2026-01-23,project-04,vertex-ai,asia-south1,dev,data,latency,33.635,7.2,0.512,122.897,64.415,0
vertex-ai-010-00204,2026-01-24,project-20,cloud-sql,asia-south1,prod,finops,quality,75.784,12.884,0.605,104.105,92.944,1
vertex-ai-010-00205,2026-01-25,project-06,vertex-ai,global,sandbox,data,security,46.39,8.492,0.541,51.41,62.483,1
vertex-ai-010-00206,2026-01-26,project-08,vertex-ai,asia-south1,dev,security,latency,46.543,4.329,0.307,98.689,51.528,0
vertex-ai-010-00207,2026-01-27,project-21,bigquery,us-east1,sandbox,finops,reliability,28.549,7.367,0.284,26.524,40.99,0
vertex-ai-010-00208,2026-01-28,project-21,cloud-run,asia-south1,prod,platform,latency,50.764,5.146,0.573,86.667,62.469,1
vertex-ai-010-00209,2026-01-29,project-06,cloud-run,global,sandbox,data,cost,59.686,11.496,0.782,99.716,89.626,1
vertex-ai-010-00210,2026-01-30,project-22,vertex-ai,asia-south1,prod,security,reliability,72.275,16.187,0.415,171.466,100,1
vertex-ai-010-00211,2026-01-31,project-12,bigquery,global,dev,mlops,latency,45.795,5.895,0.63,156.498,74.656,1
vertex-ai-010-00212,2026-02-01,project-22,cloud-sql,global,staging,mlops,quality,73.617,10.241,0.657,47.161,79.534,1
vertex-ai-010-00213,2026-02-02,project-05,cloud-run,us-central1,prod,platform,security,51.627,8.226,0.828,107.223,81.88,1
vertex-ai-010-00214,2026-02-03,project-04,cloud-run,global,prod,data,cost,86.09,14.428,0.488,72.514,91.452,1
vertex-ai-010-00215,2026-02-04,project-20,cloud-run,europe-west1,prod,data,latency,71.379,10.645,0.393,40.49,69.481,0
vertex-ai-010-00216,2026-02-05,project-09,cloud-run,global,staging,mlops,cost,55.709,10.277,0.623,110.066,81.334,1
