record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,cost_anomaly
gcp-cost-031-00038,2026-02-07,project-17,compute,global,dev,platform,security,72.234,6.598,0.575,115.404,77.632,1
gcp-cost-031-00039,2026-02-08,project-21,pubsub,us-east1,prod,mlops,cost,61.444,8.948,0.844,60.581,80.759,1
gcp-cost-031-00040,2026-02-09,project-24,bigquery,europe-west1,prod,finops,security,67.938,3.4,0.574,177.517,77.69,1
gcp-cost-031-00041,2026-02-10,project-13,compute,europe-west1,prod,finops,reliability,90.78,6.015,1.157,75.399,97.299,1
gcp-cost-031-00042,2026-02-11,project-10,cloud-sql,global,prod,finops,quality,48.25,7.532,0.511,181.442,78.807,1
gcp-cost-031-00043,2026-02-12,project-23,cloud-sql,asia-south1,prod,platform,security,51.381,9.035,0.878,107.718,85.504,1
gcp-cost-031-00044,2026-02-13,project-20,bigquery,us-east1,prod,finops,latency,96.101,8.388,0.572,37.065,78.633,1
gcp-cost-031-00045,2026-02-14,project-07,gke,us-central1,prod,finops,security,90.333,7.843,0.744,151.417,98.039,1
gcp-cost-031-00046,2026-02-15,project-14,pubsub,us-east1,sandbox,security,quality,37.723,5.823,0.402,95.709,54.818,0
gcp-cost-031-00047,2026-02-16,project-18,bigquery,global,staging,mlops,security,28.664,11.958,0.368,113.676,67.392,0
gcp-cost-031-00048,2026-02-17,project-02,cloud-run,us-central1,prod,finops,quality,47.64,5.557,0.375,38.537,48.385,0
gcp-cost-031-00049,2026-02-18,project-08,compute,global,prod,backend,quality,89.729,13.16,0.437,142.328,98.163,1
gcp-cost-031-00050,2026-02-19,project-24,pubsub,global,dev,backend,security,44.23,12.812,0.764,68.002,82.032,1
gcp-cost-031-00051,2026-02-20,project-22,vertex-ai,us-central1,prod,mlops,quality,45.936,14.758,0.852,0.0,80.333,1
gcp-cost-031-00052,2026-02-21,project-19,bigquery,europe-west1,staging,mlops,cost,29.679,8.261,0.567,207.706,79.799,1
gcp-cost-031-00053,2026-02-22,project-17,cloud-run,us-central1,staging,platform,quality,63.438,6.366,0.229,243.194,80.538,1
gcp-cost-031-00054,2026-02-23,project-21,bigquery,europe-west1,dev,backend,quality,63.83,13.609,0.656,31.047,81.583,1
gcp-cost-031-00055,2026-02-24,project-12,cloud-sql,global,prod,backend,quality,52.401,24.777,0.502,57.318,100,1
gcp-cost-031-00056,2026-02-25,project-02,vertex-ai,asia-south1,prod,finops,latency,68.591,4.896,0.736,0.0,61.191,0
gcp-cost-031-00057,2026-02-26,project-04,compute,us-central1,prod,security,cost,45.337,5.984,0.648,135.696,72.3,1
gcp-cost-031-00058,2026-02-27,project-20,vertex-ai,global,staging,security,cost,22.096,7.279,0.774,117.883,68.999,1
gcp-cost-031-00059,2026-02-28,project-15,compute,us-central1,dev,backend,security,70.819,7.499,0.796,87.237,82.866,1
gcp-cost-031-00060,2026-03-01,project-08,cloud-sql,europe-west1,dev,finops,reliability,39.595,6.416,0.515,141.622,67.507,1
gcp-cost-031-00061,2026-03-02,project-23,cloud-run,us-east1,dev,data,quality,27.744,11.196,0.732,130.283,80.454,1
gcp-cost-031-00062,2026-03-03,project-07,compute,asia-south1,staging,backend,cost,10.179,5.097,0.564,178.5,61.227,0
gcp-cost-031-00063,2026-03-04,project-13,compute,us-east1,prod,backend,cost,102.816,19.491,0.71,50.367,100,1
gcp-cost-031-00064,2026-03-05,project-03,gke,us-central1,dev,platform,reliability,50.532,6.229,0.377,69.859,55.603,0
gcp-cost-031-00065,2026-03-06,project-20,pubsub,global,prod,mlops,security,39.555,10.077,0.563,112.3,73.439,1
gcp-cost-031-00066,2026-03-07,project-04,vertex-ai,global,prod,data,cost,73.074,4.898,0.822,12.989,67.669,0
gcp-cost-031-00067,2026-03-08,project-01,pubsub,europe-west1,dev,platform,reliability,48.835,7.871,0.888,146.569,87.913,1
gcp-cost-031-00068,2026-03-09,project-03,vertex-ai,europe-west1,prod,platform,security,78.441,13.082,0.42,117.485,89.812,1
gcp-cost-031-00069,2026-03-10,project-04,cloud-run,asia-south1,dev,mlops,latency,37.347,8.421,0.598,141.313,74.259,1
gcp-cost-031-00070,2026-03-11,project-11,gke,us-east1,staging,security,cost,42.811,12.024,0.745,154.452,91.639,1
gcp-cost-031-00071,2026-03-12,project-12,vertex-ai,global,sandbox,mlops,security,71.706,13.571,0.66,105.818,95.295,1
gcp-cost-031-00072,2026-03-13,project-13,cloud-sql,europe-west1,dev,backend,security,65.939,9.999,0.619,164.156,92.014,1
gcp-cost-031-00073,2026-03-14,project-09,cloud-sql,us-central1,prod,security,security,47.204,10.616,0.55,127.366,79.116,1
gcp-cost-031-00074,2026-03-15,project-22,pubsub,asia-south1,prod,mlops,latency,99.516,15.171,0.641,175.979,100,1
gcp-cost-031-00075,2026-03-16,project-11,cloud-sql,asia-south1,sandbox,data,quality,49.006,10.332,0.324,131.683,71.804,1
gcp-cost-031-00076,2026-03-17,project-18,cloud-sql,us-east1,sandbox,security,quality,55.775,7.64,0.268,108.369,62.532,0
gcp-cost-031-00077,2026-03-18,project-02,compute,us-central1,dev,mlops,latency,48.905,16.575,0.362,59.791,77.181,1
gcp-cost-031-00078,2026-03-19,project-22,pubsub,global,prod,security,cost,76.524,17.619,0.46,80.399,95.719,1
gcp-cost-031-00079,2026-03-20,project-22,gke,europe-west1,staging,finops,latency,51.943,8.006,0.459,209.354,83.457,1
gcp-cost-031-00080,2026-03-21,project-14,pubsub,asia-south1,prod,platform,reliability,73.862,4.528,0.39,18.275,52.732,0
gcp-cost-031-00081,2026-03-22,project-04,pubsub,asia-south1,prod,finops,latency,60.782,13.162,0.473,46.443,75.313,1
gcp-cost-031-00082,2026-03-23,project-23,cloud-run,us-east1,prod,backend,latency,56.768,6.098,0.337,117.129,62.974,1
gcp-cost-031-00083,2026-03-24,project-02,gke,europe-west1,prod,finops,latency,67.779,12.302,0.458,53.799,76.303,1
gcp-cost-031-00084,2026-03-25,project-13,bigquery,europe-west1,staging,security,latency,40.803,10.216,0.191,130.731,63.868,1
gcp-cost-031-00085,2026-03-26,project-17,cloud-run,asia-south1,prod,data,cost,44.273,7.532,0.621,75.172,65.768,0
gcp-cost-031-00086,2026-03-27,project-15,pubsub,global,staging,backend,reliability,36.852,5.335,0.535,184.022,70.908,1
gcp-cost-031-00087,2026-03-28,project-13,cloud-run,europe-west1,staging,mlops,reliability,53.989,9.824,0.953,125.057,93.411,1
gcp-cost-031-00088,2026-03-29,project-20,bigquery,us-central1,sandbox,mlops,reliability,18.69,8.893,0.741,118.825,70.555,1
gcp-cost-031-00089,2026-03-30,project-14,compute,asia-south1,staging,platform,reliability,11.029,4.343,0.571,119.525,51.41,0
gcp-cost-031-00090,2026-03-31,project-05,pubsub,us-central1,prod,data,latency,76.077,5.94,0.637,102.662,77.753,1
gcp-cost-031-00091,2026-04-01,project-18,gke,us-central1,prod,mlops,reliability,81.216,8.343,0.362,111.181,76.776,1
gcp-cost-031-00092,2026-04-02,project-07,gke,us-central1,dev,platform,quality,59.822,9.515,0.372,148.569,77.826,1
gcp-cost-031-00093,2026-04-03,project-13,cloud-sql,global,prod,backend,cost,78.194,4.333,0.577,47.314,64.573,1
gcp-cost-031-00094,2026-04-04,project-16,vertex-ai,asia-south1,sandbox,finops,security,51.882,7.054,0.428,178.396,75.614,1
gcp-cost-031-00095,2026-04-05,project-23,compute,us-central1,prod,backend,reliability,67.365,3.757,0.118,81.592,48.373,0
gcp-cost-031-00096,2026-04-06,project-04,cloud-run,europe-west1,prod,mlops,quality,72.904,7.094,0.587,180.963,89.005,1
gcp-cost-031-00097,2026-04-07,project-01,bigquery,us-east1,prod,platform,reliability,61.232,6.714,0.695,190.985,89.274,1
gcp-cost-031-00098,2026-04-08,project-22,pubsub,us-east1,sandbox,backend,security,72.183,7.554,0.563,96.234,76.629,1
gcp-cost-031-00099,2026-04-09,project-02,cloud-sql,us-east1,dev,finops,reliability,77.966,5.84,0.783,94.441,82.092,1
gcp-cost-031-00100,2026-04-10,project-05,pubsub,us-east1,dev,security,cost,75.681,4.076,0.154,94.453,55.163,1
gcp-cost-031-00101,2026-04-11,project-11,gke,global,prod,mlops,reliability,50.834,11.274,0.555,229.391,96.976,1
gcp-cost-031-00102,2026-04-12,project-20,gke,us-east1,prod,finops,cost,69.634,8.115,0.646,79.048,77.445,1
gcp-cost-031-00103,2026-04-13,project-15,gke,us-east1,prod,security,quality,42.615,10.407,0.63,91.82,74.639,1
gcp-cost-031-00104,2026-04-14,project-02,gke,asia-south1,staging,finops,latency,20.188,6.538,0.687,57.772,54.791,0
gcp-cost-031-00105,2026-04-15,project-15,pubsub,us-central1,prod,backend,reliability,59.76,7.882,0.55,130.637,77.609,1
gcp-cost-031-00106,2026-04-16,project-15,cloud-run,global,prod,security,quality,55.76,5.573,0.481,158.913,72.529,1
gcp-cost-031-00107,2026-04-17,project-17,cloud-sql,europe-west1,prod,security,reliability,20.122,14.372,0.551,0.0,59.862,0
gcp-cost-031-00108,2026-04-18,project-10,cloud-sql,asia-south1,dev,data,cost,81.455,13.357,0.599,247.44,100,1
gcp-cost-031-00109,2026-04-19,project-18,pubsub,us-east1,prod,backend,cost,96.03,7.227,0.336,64.537,71.645,1
gcp-cost-031-00110,2026-04-20,project-16,pubsub,us-central1,prod,platform,security,39.447,7.676,0.479,126.377,66.912,1
gcp-cost-031-00111,2026-04-21,project-14,pubsub,us-central1,sandbox,platform,latency,65.759,8.966,0.813,73.99,83.182,1
gcp-cost-031-00112,2026-04-22,project-09,cloud-run,europe-west1,prod,finops,reliability,41.61,12.472,0.428,146.778,80.05,1
gcp-cost-031-00113,2026-04-23,project-20,vertex-ai,asia-south1,sandbox,data,reliability,54.142,3.641,0.793,236.034,89.622,1
gcp-cost-031-00114,2026-04-24,project-20,vertex-ai,global,dev,data,quality,55.458,5.813,0.227,142.342,61.677,0
gcp-cost-031-00115,2026-04-25,project-06,vertex-ai,europe-west1,prod,data,security,88.802,11.808,0.52,102.673,91.806,1
gcp-cost-031-00116,2026-04-26,project-18,compute,europe-west1,staging,finops,reliability,46.022,13.088,0.399,197.248,89.377,1
gcp-cost-031-00117,2026-04-27,project-23,gke,global,sandbox,platform,reliability,53.285,11.71,0.487,77.48,74.317,1
gcp-cost-031-00118,2026-04-28,project-15,bigquery,global,prod,platform,security,55.251,8.762,0.61,193.721,89.383,1
gcp-cost-031-00119,2026-04-29,project-14,compute,us-east1,staging,platform,security,45.808,5.765,0.496,171.814,71.901,0
gcp-cost-031-00120,2026-04-30,project-21,cloud-run,global,prod,data,latency,28.068,15.003,0.458,129.631,79.765,1
gcp-cost-031-00121,2026-05-01,project-05,cloud-run,asia-south1,staging,finops,cost,48.366,16.181,0.333,73.919,77.119,1
gcp-cost-031-00122,2026-05-02,project-09,bigquery,us-central1,staging,finops,security,19.098,21.815,0.557,2.657,77.468,1
gcp-cost-031-00123,2026-05-03,project-17,gke,europe-west1,dev,backend,cost,66.433,8.056,0.722,99.52,81.832,1
gcp-cost-031-00124,2026-05-04,project-18,bigquery,us-east1,prod,finops,latency,35.643,10.811,0.503,44.888,61.852,0
gcp-cost-031-00125,2026-05-05,project-10,vertex-ai,asia-south1,dev,mlops,cost,47.529,8.014,0.373,149.663,70.215,1
gcp-cost-031-00126,2026-05-06,project-11,cloud-sql,us-east1,dev,mlops,cost,84.907,8.313,0.474,135.315,85.438,1
gcp-cost-031-00127,2026-05-07,project-02,gke,europe-west1,prod,data,quality,57.126,6.056,0.416,170.441,73.541,1
gcp-cost-031-00128,2026-05-08,project-07,bigquery,europe-west1,dev,security,cost,69.828,13.169,0.504,87.597,85.582,1
gcp-cost-031-00129,2026-05-09,project-10,gke,asia-south1,prod,security,cost,86.771,15.825,0.355,124.238,97.838,1
gcp-cost-031-00130,2026-05-10,project-14,cloud-sql,us-east1,prod,security,cost,30.657,12.279,0.373,109.198,68.361,1
gcp-cost-031-00131,2026-05-11,project-01,cloud-sql,global,prod,backend,cost,81.098,20.856,0.691,33.82,100,1
gcp-cost-031-00132,2026-05-12,project-18,gke,europe-west1,dev,data,quality,23.974,3.18,0.377,30.467,33.449,0
gcp-cost-031-00133,2026-05-13,project-17,cloud-sql,us-central1,prod,security,reliability,61.022,8.041,0.542,217.253,90.773,1
gcp-cost-031-00134,2026-05-14,project-13,gke,global,prod,mlops,latency,89.993,5.67,0.657,187.381,95.049,1
gcp-cost-031-00135,2026-05-15,project-15,vertex-ai,europe-west1,prod,mlops,quality,98.217,6.904,0.457,162.305,90.15,1
gcp-cost-031-00136,2026-05-16,project-03,gke,us-east1,staging,data,security,36.125,8.873,0.66,143.346,77.352,1
gcp-cost-031-00137,2026-05-17,project-11,bigquery,global,prod,platform,latency,76.425,13.695,0.45,178.53,100,1
gcp-cost-031-00138,2026-05-18,project-23,cloud-sql,us-central1,staging,data,latency,47.248,9.602,0.86,129.823,87.974,1
gcp-cost-031-00139,2026-05-19,project-23,pubsub,asia-south1,prod,platform,security,76.886,6.883,0.444,82.318,70.515,1
gcp-cost-031-00140,2026-05-20,project-14,gke,us-central1,dev,platform,security,39.525,25.42,0.754,199.018,100,1
gcp-cost-031-00141,2026-05-21,project-01,gke,europe-west1,staging,backend,cost,52.153,4.827,0.699,18.919,56.741,0
gcp-cost-031-00142,2026-05-22,project-16,compute,asia-south1,dev,finops,reliability,53.757,11.807,0.435,13.852,63.61,1
gcp-cost-031-00143,2026-05-23,project-23,compute,us-central1,staging,mlops,reliability,18.928,9.819,0.668,154.169,75.399,1
gcp-cost-031-00144,2026-05-24,project-06,vertex-ai,europe-west1,prod,platform,reliability,122.182,11.358,0.507,168.239,100,1
gcp-cost-031-00145,2026-05-25,project-11,cloud-run,asia-south1,staging,platform,cost,48.996,24.48,0.759,59.673,100,1
gcp-cost-031-00146,2026-05-26,project-16,cloud-sql,europe-west1,sandbox,backend,cost,34.618,9.326,0.52,196.045,80.667,1
gcp-cost-031-00147,2026-05-27,project-01,vertex-ai,europe-west1,prod,platform,cost,75.927,4.411,0.506,131.519,73.757,1
gcp-cost-031-00148,2026-05-28,project-20,cloud-run,us-central1,prod,data,security,65.779,6.117,0.218,149.848,66.778,0
gcp-cost-031-00149,2026-05-29,project-12,vertex-ai,europe-west1,dev,finops,latency,50.045,12.843,0.349,123.072,77.646,1
gcp-cost-031-00150,2026-05-30,project-24,pubsub,global,prod,data,latency,59.947,7.125,0.943,63.934,79.935,1
gcp-cost-031-00151,2026-05-31,project-09,compute,global,sandbox,security,quality,62.421,11.649,0.501,101.255,81.33,1
gcp-cost-031-00152,2026-06-01,project-11,vertex-ai,europe-west1,prod,data,reliability,46.678,10.498,0.38,86.02,66.677,1
gcp-cost-031-00153,2026-06-02,project-15,compute,asia-south1,dev,backend,security,43.651,11.114,0.592,213.643,93.087,1
gcp-cost-031-00154,2026-06-03,project-10,cloud-sql,asia-south1,prod,security,security,58.372,8.181,0.626,128.213,80.127,1
gcp-cost-031-00155,2026-06-04,project-14,cloud-run,global,sandbox,data,reliability,32.2,9.861,0.192,111.801,57.303,0
gcp-cost-031-00156,2026-06-05,project-24,vertex-ai,global,dev,finops,security,34.775,5.728,0.428,108.275,56.307,0
gcp-cost-031-00157,2026-06-06,project-20,pubsub,us-central1,prod,backend,reliability,82.384,18.596,0.856,168.245,100,1
gcp-cost-031-00158,2026-06-07,project-21,bigquery,us-east1,dev,mlops,cost,46.865,7.499,0.766,130.537,79.747,1
gcp-cost-031-00159,2026-06-08,project-01,vertex-ai,us-central1,prod,platform,reliability,73.904,15.214,0.488,191.033,100,1
gcp-cost-031-00160,2026-06-09,project-08,cloud-sql,global,prod,security,quality,78.838,7.92,0.711,101.012,85.689,1
gcp-cost-031-00161,2026-06-10,project-14,pubsub,us-east1,prod,platform,security,68.856,7.111,0.901,128.242,90.929,1
gcp-cost-031-00162,2026-06-11,project-19,cloud-run,us-central1,prod,finops,latency,50.233,7.473,0.611,121.466,74.117,1
gcp-cost-031-00163,2026-06-12,project-19,vertex-ai,global,prod,mlops,latency,73.29,19.332,0.607,108.406,100,1
gcp-cost-031-00164,2026-06-13,project-19,vertex-ai,europe-west1,prod,security,security,49.51,12.437,0.58,119.955,84.142,1
gcp-cost-031-00165,2026-06-14,project-13,bigquery,europe-west1,dev,backend,cost,56.355,4.962,0.389,148.353,66.552,0
gcp-cost-031-00166,2026-06-15,project-04,vertex-ai,us-east1,prod,data,reliability,60.123,9.233,0.68,107.857,82.116,1
gcp-cost-031-00167,2026-06-16,project-06,gke,asia-south1,sandbox,backend,latency,62.06,12.813,0.393,82.257,77.369,1
gcp-cost-031-00168,2026-06-17,project-11,vertex-ai,us-east1,dev,platform,quality,44.809,9.172,0.73,116.205,79.581,1
gcp-cost-031-00169,2026-06-18,project-06,cloud-sql,asia-south1,prod,finops,security,62.229,6.399,0.657,98.32,74.044,0
gcp-cost-031-00170,2026-06-19,project-20,vertex-ai,us-east1,dev,finops,quality,16.046,6.86,0.343,129.287,52.482,0
gcp-cost-031-00171,2026-06-20,project-06,cloud-sql,global,staging,data,quality,38.588,8.919,0.547,96.665,67.559,1
gcp-cost-031-00172,2026-06-21,project-22,bigquery,us-east1,staging,mlops,reliability,58.792,8.786,0.678,195.863,93.371,1
gcp-cost-031-00173,2026-06-22,project-22,cloud-run,europe-west1,sandbox,finops,latency,30.169,8.094,0.71,175.061,79.825,1
gcp-cost-031-00174,2026-06-23,project-18,vertex-ai,global,staging,finops,reliability,35.255,19.772,0.439,117.198,90.93,1
gcp-cost-031-00175,2026-06-24,project-11,bigquery,europe-west1,sandbox,data,reliability,10.217,20.441,0.503,55.25,76.934,1
gcp-cost-031-00176,2026-06-25,project-16,pubsub,us-east1,staging,security,latency,18.471,6.615,0.401,87.092,48.636,0
gcp-cost-031-00177,2026-06-26,project-01,gke,us-central1,prod,mlops,quality,81.603,5.966,0.436,65.113,67.237,0
gcp-cost-031-00178,2026-06-27,project-18,pubsub,global,dev,data,latency,13.918,6.568,0.803,72.709,58.905,0
gcp-cost-031-00179,2026-06-28,project-15,gke,europe-west1,sandbox,backend,latency,47.33,12.111,0.684,126.368,87.193,1
gcp-cost-031-00180,2026-06-29,project-02,pubsub,asia-south1,staging,backend,quality,33.299,9.357,0.537,137.485,72.333,1
gcp-cost-031-00181,2026-01-01,project-12,gke,europe-west1,dev,security,reliability,52.722,3.52,0.609,134.751,67.632,0
gcp-cost-031-00182,2026-01-02,project-06,bigquery,europe-west1,prod,mlops,reliability,73.779,29.393,0.357,181.649,100,1
gcp-cost-031-00183,2026-01-03,project-06,gke,us-central1,sandbox,security,latency,52.94,5.463,0.284,168.874,65.843,1
gcp-cost-031-00184,2026-01-04,project-24,bigquery,global,prod,data,cost,50.576,13.809,0.73,165.714,99.639,1
gcp-cost-031-00185,2026-01-05,project-22,gke,global,prod,backend,latency,72.714,16.486,0.605,68.252,95.046,1
gcp-cost-031-00186,2026-01-06,project-05,cloud-run,us-central1,prod,mlops,cost,74.222,9.636,0.648,122.731,89.04,1
gcp-cost-031-00187,2026-01-07,project-02,bigquery,us-east1,dev,platform,cost,65.804,4.499,0.573,78.651,65.054,1
gcp-cost-031-00188,2026-01-08,project-17,vertex-ai,asia-south1,prod,data,quality,47.994,22.119,0.68,81.338,100,1
gcp-cost-031-00189,2026-01-09,project-12,gke,europe-west1,dev,backend,reliability,52.249,13.249,0.511,95.038,80.946,1
gcp-cost-031-00190,2026-01-10,project-16,cloud-sql,us-central1,dev,backend,security,31.687,12.899,0.709,64.49,75.408,1
gcp-cost-031-00191,2026-01-11,project-15,gke,asia-south1,prod,security,latency,64.384,2.659,0.574,69.951,59.03,0
gcp-cost-031-00192,2026-01-12,project-18,vertex-ai,us-central1,sandbox,security,cost,46.975,4.081,0.708,149.789,72.588,0
gcp-cost-031-00193,2026-01-13,project-03,cloud-run,europe-west1,staging,finops,cost,58.768,11.524,0.451,35.08,68.359,0
gcp-cost-031-00194,2026-01-14,project-03,pubsub,global,prod,platform,quality,59.382,6.845,0.704,65.168,70.899,0
gcp-cost-031-00195,2026-01-15,project-03,compute,asia-south1,staging,mlops,security,53.256,10.965,0.851,11.756,75.724,1
gcp-cost-031-00196,2026-01-16,project-16,cloud-sql,us-central1,prod,backend,latency,88.295,10.686,0.507,179.11,99.702,1
gcp-cost-031-00197,2026-01-17,project-17,compute,us-east1,prod,backend,reliability,73.251,5.889,0.336,132.584,70.474,1
gcp-cost-031-00198,2026-01-18,project-20,compute,global,sandbox,finops,quality,44.083,7.844,0.421,134.098,68.023,0
gcp-cost-031-00199,2026-01-19,project-18,cloud-sql,us-central1,staging,finops,security,42.116,11.161,0.462,127.752,75.583,0
gcp-cost-031-00200,2026-01-20,project-05,cloud-sql,us-east1,staging,platform,quality,28.665,6.093,0.457,120.46,57.812,0
gcp-cost-031-00201,2026-01-21,project-05,compute,asia-south1,sandbox,finops,cost,34.372,5.059,0.661,206.865,77.137,1
gcp-cost-031-00202,2026-01-22,project-01,compute,us-central1,prod,data,latency,58.827,3.47,0.387,146.359,63.575,0
gcp-cost-031-00203,2026-01-23,project-11,vertex-ai,europe-west1,sandbox,mlops,cost,40.001,19.02,0.329,139.232,90.2,1
gcp-cost-031-00204,2026-01-24,project-16,vertex-ai,us-east1,prod,mlops,security,58.633,3.473,0.737,71.014,64.776,0
gcp-cost-031-00205,2026-01-25,project-17,gke,us-central1,prod,backend,reliability,57.804,13.509,0.56,192.873,99.48,1
gcp-cost-031-00206,2026-01-26,project-04,gke,asia-south1,prod,platform,quality,70.641,7.219,0.576,176.908,87.528,1
gcp-cost-031-00207,2026-01-27,project-12,cloud-run,global,prod,finops,quality,89.459,12.532,0.596,120.303,98.956,1
gcp-cost-031-00208,2026-01-28,project-10,cloud-run,asia-south1,prod,data,quality,85.021,5.519,0.923,133.939,94.473,1
gcp-cost-031-00209,2026-01-29,project-20,gke,global,dev,platform,quality,65.861,6.005,0.495,156.264,77.177,1
gcp-cost-031-00210,2026-01-30,project-01,gke,asia-south1,staging,platform,reliability,52.41,10.551,0.402,133.932,76.564,1
gcp-cost-031-00211,2026-01-31,project-18,pubsub,global,staging,mlops,latency,18.296,5.204,0.439,172.12,59.012,0
gcp-cost-031-00212,2026-02-01,project-13,bigquery,us-east1,prod,platform,cost,53.718,8.356,0.23,173.355,71.63,1
gcp-cost-031-00213,2026-02-02,project-10,compute,europe-west1,dev,backend,cost,16.776,10.393,0.63,214.116,83.397,1
gcp-cost-031-00214,2026-02-03,project-12,vertex-ai,us-east1,prod,backend,cost,70.168,7.276,0.34,86.583,66.063,0
gcp-cost-031-00215,2026-02-04,project-10,cloud-sql,us-central1,prod,security,latency,65.893,8.463,0.551,148.525,83.754,1
gcp-cost-031-00216,2026-02-05,project-21,pubsub,global,sandbox,data,security,55.216,8.527,0.179,150.108,67.378,1
gcp-cost-031-00217,2026-02-06,project-01,bigquery,europe-west1,prod,security,quality,61.569,6.42,0.651,146.721,80.711,1
