record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,pipeline_failed
devops-ci-006-00049,2026-02-18,project-03,compute,us-east1,prod,backend,reliability,86.327,15.26,0.629,40.167,93.694,1
devops-ci-006-00050,2026-02-19,project-07,cloud-sql,europe-west1,prod,security,cost,78.497,28.06,0.318,32.382,100,1
devops-ci-006-00051,2026-02-20,project-03,bigquery,asia-south1,prod,security,security,59.381,14.415,0.758,130.521,99.983,1
devops-ci-006-00052,2026-02-21,project-13,vertex-ai,asia-south1,sandbox,data,reliability,44.598,7.985,0.634,136.874,76.392,1
devops-ci-006-00053,2026-02-22,project-20,vertex-ai,global,dev,backend,security,49.509,8.679,0.288,91.865,61.056,0
devops-ci-006-00054,2026-02-23,project-20,gke,global,sandbox,finops,quality,25.249,9.338,0.366,73.593,54.168,0
devops-ci-006-00055,2026-02-24,project-04,cloud-sql,global,staging,backend,reliability,31.673,7.344,0.589,84.324,61.134,0
devops-ci-006-00056,2026-02-25,project-16,gke,europe-west1,sandbox,mlops,security,46.41,15.611,0.538,77.048,82.735,1
devops-ci-006-00057,2026-02-26,project-08,compute,europe-west1,prod,backend,latency,59.474,14.945,0.892,154.293,100,1
devops-ci-006-00058,2026-02-27,project-19,cloud-sql,global,dev,finops,security,29.017,17.339,0.7,106.022,90.575,1
devops-ci-006-00059,2026-02-28,project-09,cloud-run,global,staging,backend,security,42.889,5.331,0.926,140.043,80.283,1
devops-ci-006-00060,2026-03-01,project-18,pubsub,us-east1,prod,security,security,65.653,6.182,0.94,175.633,95.916,1
devops-ci-006-00061,2026-03-02,project-10,pubsub,global,prod,platform,security,27.686,6.124,0.715,116.117,65.938,1
devops-ci-006-00062,2026-03-03,project-17,compute,us-central1,prod,finops,quality,65.4,14.189,0.254,34.579,69.93,0
devops-ci-006-00063,2026-03-04,project-12,bigquery,us-east1,dev,backend,latency,40.801,16.051,0.712,70.015,86.863,1
devops-ci-006-00064,2026-03-05,project-21,compute,asia-south1,prod,data,cost,81.459,2.955,0.414,144.278,70.936,1
devops-ci-006-00065,2026-03-06,project-06,vertex-ai,global,dev,platform,latency,54.677,10.486,0.319,132.456,74.086,1
devops-ci-006-00066,2026-03-07,project-14,pubsub,asia-south1,prod,platform,quality,62.165,6.037,0.325,59.545,55.903,0
devops-ci-006-00067,2026-03-08,project-07,bigquery,us-east1,staging,platform,latency,7.203,4.074,0.411,176.592,52.165,0
devops-ci-006-00068,2026-03-09,project-03,vertex-ai,asia-south1,sandbox,platform,cost,45.915,4.967,0.52,198.11,74.751,1
devops-ci-006-00069,2026-03-10,project-12,gke,us-east1,prod,platform,cost,41.522,11.374,0.746,41.565,73.244,1
devops-ci-006-00070,2026-03-11,project-02,cloud-sql,global,dev,data,security,41.93,9.565,0.515,137.756,75.108,1
devops-ci-006-00071,2026-03-12,project-13,cloud-sql,asia-south1,dev,data,quality,37.172,12.427,0.665,42.609,71.495,1
devops-ci-006-00072,2026-03-13,project-08,cloud-run,asia-south1,staging,security,cost,58.864,6.602,0.635,155.801,80.953,1
devops-ci-006-00073,2026-03-14,project-19,bigquery,us-east1,dev,mlops,quality,91.777,10.418,0.588,109.01,92.908,1
devops-ci-006-00074,2026-03-15,project-06,pubsub,global,staging,platform,security,58.303,5.481,0.537,72.564,62.572,0
devops-ci-006-00075,2026-03-16,project-17,cloud-sql,global,dev,finops,cost,42.367,11.729,0.587,159.773,86.041,1
devops-ci-006-00076,2026-03-17,project-10,cloud-run,us-central1,dev,data,security,70.239,7.666,0.702,36.538,72.369,0
devops-ci-006-00077,2026-03-18,project-22,bigquery,europe-west1,staging,backend,reliability,22.935,5.798,0.507,107.748,55.014,0
devops-ci-006-00078,2026-03-19,project-05,bigquery,asia-south1,sandbox,backend,quality,50.53,23.309,0.735,190.661,100,1
devops-ci-006-00079,2026-03-20,project-08,gke,asia-south1,sandbox,platform,latency,35.433,14.157,0.362,126.08,76.491,1
devops-ci-006-00080,2026-03-21,project-09,cloud-sql,europe-west1,dev,finops,reliability,46.928,10.477,0.425,189.036,83.314,1
devops-ci-006-00081,2026-03-22,project-12,cloud-run,europe-west1,staging,platform,cost,28.894,9.733,0.581,165.042,77.227,1
devops-ci-006-00082,2026-03-23,project-10,compute,us-central1,staging,finops,latency,45.341,7.375,0.634,157.1,78.178,1
devops-ci-006-00083,2026-03-24,project-21,cloud-sql,global,prod,security,latency,79.024,7.366,0.386,2.443,58.712,0
devops-ci-006-00084,2026-03-25,project-14,gke,us-central1,prod,finops,security,59.675,9.105,0.431,79.196,68.766,1
devops-ci-006-00085,2026-03-26,project-02,bigquery,europe-west1,dev,backend,reliability,39.807,7.707,0.541,79.506,62.445,0
devops-ci-006-00086,2026-03-27,project-08,compute,us-central1,prod,finops,reliability,58.951,5.801,0.531,199.563,81.856,1
devops-ci-006-00087,2026-03-28,project-24,bigquery,global,dev,mlops,reliability,39.177,6.798,0.323,111.588,57.152,0
devops-ci-006-00088,2026-03-29,project-24,compute,us-central1,dev,data,reliability,0.0,16.239,0.576,137.024,78.034,1
devops-ci-006-00089,2026-03-30,project-11,cloud-sql,us-east1,staging,backend,security,35.414,16.248,0.391,119.519,81.422,1
devops-ci-006-00090,2026-03-31,project-13,vertex-ai,us-east1,staging,finops,latency,25.915,9.073,0.359,66.892,52.561,0
devops-ci-006-00091,2026-04-01,project-18,gke,us-east1,dev,platform,quality,18.646,3.406,0.436,139.527,50.081,0
devops-ci-006-00092,2026-04-02,project-22,gke,europe-west1,prod,backend,quality,45.8,11.242,0.77,70.648,79.514,1
devops-ci-006-00093,2026-04-03,project-06,compute,asia-south1,staging,platform,quality,64.281,5.208,0.21,126.057,60.384,0
devops-ci-006-00094,2026-04-04,project-06,compute,asia-south1,sandbox,finops,security,39.243,9.924,0.368,169.883,74.546,1
devops-ci-006-00095,2026-04-05,project-18,compute,asia-south1,prod,mlops,cost,87.042,5.582,0.43,54.804,66.532,1
devops-ci-006-00096,2026-04-06,project-04,cloud-run,us-east1,prod,platform,security,82.054,11.837,0.468,112.815,89.171,1
devops-ci-006-00097,2026-04-07,project-07,gke,europe-west1,prod,data,cost,75.26,4.169,0.483,140.77,73.503,0
devops-ci-006-00098,2026-04-08,project-06,cloud-sql,global,dev,backend,cost,68.891,14.117,0.386,74.685,81.453,1
devops-ci-006-00099,2026-04-09,project-17,vertex-ai,us-east1,prod,mlops,latency,57.576,14.957,0.206,96.899,76.392,1
devops-ci-006-00100,2026-04-10,project-12,gke,asia-south1,staging,backend,latency,72.89,7.153,0.764,139.038,89.218,1
devops-ci-006-00101,2026-04-11,project-23,gke,us-east1,dev,backend,latency,56.219,8.878,0.318,183.008,78.211,1
devops-ci-006-00102,2026-04-12,project-09,gke,europe-west1,prod,backend,latency,59.913,5.164,0.539,166.946,76.23,1
devops-ci-006-00103,2026-04-13,project-14,vertex-ai,us-central1,staging,backend,security,3.543,7.981,0.448,266.364,74.387,1
devops-ci-006-00104,2026-04-14,project-20,cloud-sql,europe-west1,prod,platform,cost,76.505,12.045,0.307,160.033,88.965,1
devops-ci-006-00105,2026-04-15,project-23,gke,us-east1,prod,platform,reliability,59.077,4.381,0.335,179.481,68.799,0
devops-ci-006-00106,2026-04-16,project-11,compute,us-east1,prod,finops,security,88.58,7.617,0.508,87.256,79.281,1
devops-ci-006-00107,2026-04-17,project-23,cloud-sql,asia-south1,prod,mlops,latency,50.602,14.632,0.381,135.641,84.968,1
devops-ci-006-00108,2026-04-18,project-11,cloud-sql,us-east1,prod,finops,quality,54.444,9.233,0.297,60.581,59.829,0
devops-ci-006-00109,2026-04-19,project-11,cloud-run,asia-south1,staging,data,quality,36.194,6.464,0.92,146.957,81.382,1
devops-ci-006-00110,2026-04-20,project-11,vertex-ai,us-east1,prod,security,security,57.61,9.253,0.76,212.359,99.323,1
devops-ci-006-00111,2026-04-21,project-09,pubsub,global,prod,platform,reliability,74.164,15.571,0.567,69.009,92.199,1
devops-ci-006-00112,2026-04-22,project-12,compute,asia-south1,staging,security,cost,43.403,5.432,0.441,99.456,57.805,0
devops-ci-006-00113,2026-04-23,project-07,gke,asia-south1,sandbox,platform,security,63.099,6.452,0.498,84.623,66.91,1
devops-ci-006-00114,2026-04-24,project-11,vertex-ai,asia-south1,prod,mlops,latency,66.608,6.305,0.394,89.196,64.822,0
devops-ci-006-00115,2026-04-25,project-12,cloud-run,global,prod,mlops,reliability,34.765,13.369,0.79,102.213,85.918,1
devops-ci-006-00116,2026-04-26,project-08,vertex-ai,global,prod,backend,quality,91.015,7.187,0.594,136.572,89.332,1
devops-ci-006-00117,2026-04-27,project-08,bigquery,us-central1,dev,data,quality,84.802,6.352,0.759,18.262,73.73,1
devops-ci-006-00118,2026-04-28,project-15,pubsub,global,dev,platform,reliability,60.711,10.277,0.281,44.381,61.536,1
devops-ci-006-00119,2026-04-29,project-18,compute,europe-west1,sandbox,data,cost,57.709,5.487,0.681,109.828,72.853,1
devops-ci-006-00120,2026-04-30,project-20,bigquery,us-east1,staging,security,security,51.486,11.834,0.268,83.432,67.18,1
devops-ci-006-00121,2026-05-01,project-06,vertex-ai,global,staging,mlops,reliability,15.377,3.662,0.745,104.431,55.231,0
devops-ci-006-00122,2026-05-02,project-02,pubsub,europe-west1,prod,mlops,quality,55.176,8.025,0.826,136.369,86.834,1
devops-ci-006-00123,2026-05-03,project-18,gke,asia-south1,dev,backend,quality,51.577,12.34,0.733,93.566,86.145,1
devops-ci-006-00124,2026-05-04,project-09,cloud-run,us-east1,staging,security,cost,25.469,8.945,0.507,63.06,56.727,0
devops-ci-006-00125,2026-05-05,project-15,bigquery,global,prod,finops,latency,71.04,15.387,0.465,52.803,84.742,1
devops-ci-006-00126,2026-05-06,project-15,compute,us-east1,sandbox,data,cost,29.087,13.025,0.258,181.329,76.046,1
devops-ci-006-00127,2026-05-07,project-15,bigquery,us-east1,staging,data,cost,27.465,11.31,0.278,142.138,66.461,0
devops-ci-006-00128,2026-05-08,project-16,cloud-sql,us-east1,staging,finops,reliability,38.797,5.791,0.436,153.298,64.707,0
devops-ci-006-00129,2026-05-09,project-15,cloud-run,asia-south1,sandbox,finops,latency,17.823,8.75,0.681,113.99,67.113,0
devops-ci-006-00130,2026-05-10,project-11,compute,us-central1,prod,security,quality,95.353,5.301,0.895,89.616,90.137,1
devops-ci-006-00131,2026-05-11,project-23,cloud-run,us-east1,sandbox,finops,reliability,63.105,4.762,0.589,113.996,70.438,0
devops-ci-006-00132,2026-05-12,project-17,compute,asia-south1,dev,platform,security,19.396,10.395,0.526,125.137,67.703,0
devops-ci-006-00133,2026-05-13,project-21,cloud-sql,us-east1,sandbox,data,quality,34.351,11.138,0.743,128.571,82.766,1
devops-ci-006-00134,2026-05-14,project-12,pubsub,asia-south1,dev,backend,cost,28.981,4.31,0.814,60.537,57.518,0
devops-ci-006-00135,2026-05-15,project-17,cloud-sql,us-east1,dev,mlops,latency,60.155,17.532,0.697,157.813,100,1
devops-ci-006-00136,2026-05-16,project-14,compute,asia-south1,sandbox,data,latency,45.423,10.032,0.456,64.167,64.624,0
devops-ci-006-00137,2026-05-17,project-18,vertex-ai,us-east1,sandbox,mlops,quality,69.997,8.155,0.584,162.83,87.713,1
devops-ci-006-00138,2026-05-18,project-24,gke,us-central1,prod,mlops,latency,42.091,9.337,0.393,134.878,69.943,1
devops-ci-006-00139,2026-05-19,project-19,gke,global,sandbox,platform,cost,41.035,28.18,0.466,105.506,100,1
devops-ci-006-00140,2026-05-20,project-18,pubsub,us-east1,prod,finops,cost,60.104,10.611,0.57,51.907,73.315,1
devops-ci-006-00141,2026-05-21,project-02,cloud-sql,europe-west1,sandbox,backend,reliability,49.926,6.654,0.259,112.306,58.443,0
devops-ci-006-00142,2026-05-22,project-11,pubsub,europe-west1,prod,mlops,reliability,42.004,21.747,0.172,181.197,97.889,1
devops-ci-006-00143,2026-05-23,project-18,pubsub,europe-west1,prod,backend,reliability,42.406,11.0,0.895,159.862,95.147,1
devops-ci-006-00144,2026-05-24,project-07,gke,global,sandbox,data,security,50.428,15.378,0.178,109.622,75.748,1
devops-ci-006-00145,2026-05-25,project-11,gke,europe-west1,dev,data,quality,34.405,6.729,0.577,29.802,52.284,0
devops-ci-006-00146,2026-05-26,project-22,compute,asia-south1,dev,platform,reliability,50.769,3.402,0.465,132.712,61.336,0
devops-ci-006-00147,2026-05-27,project-08,cloud-sql,asia-south1,staging,platform,cost,32.316,7.537,0.626,149.021,72.539,1
devops-ci-006-00148,2026-05-28,project-10,cloud-run,asia-south1,staging,platform,quality,39.648,14.472,0.691,70.165,82.062,1
devops-ci-006-00149,2026-05-29,project-02,cloud-run,europe-west1,dev,finops,cost,32.114,8.966,0.391,227.361,79.002,1
devops-ci-006-00150,2026-05-30,project-19,bigquery,us-east1,prod,platform,latency,46.059,8.256,0.364,138.838,68.372,1
devops-ci-006-00151,2026-05-31,project-10,compute,asia-south1,prod,data,latency,77.041,9.128,0.388,122.443,79.699,1
devops-ci-006-00152,2026-06-01,project-12,pubsub,us-central1,staging,finops,reliability,41.183,4.36,0.509,60.263,51.191,0
devops-ci-006-00153,2026-06-02,project-09,bigquery,us-east1,prod,backend,latency,62.377,6.019,0.566,15.561,57.956,0
devops-ci-006-00154,2026-06-03,project-12,vertex-ai,europe-west1,sandbox,security,reliability,22.014,7.595,0.679,147.838,70.751,1
devops-ci-006-00155,2026-06-04,project-19,cloud-run,global,prod,security,reliability,50.121,9.382,0.803,92.582,81.04,1
devops-ci-006-00156,2026-06-05,project-24,bigquery,us-east1,dev,security,latency,30.768,11.07,0.673,106.629,75.704,1
devops-ci-006-00157,2026-06-06,project-16,bigquery,asia-south1,prod,platform,cost,83.262,6.671,0.578,114.445,81.627,1
devops-ci-006-00158,2026-06-07,project-10,compute,global,prod,data,latency,65.398,4.902,0.442,85.247,62.229,0
devops-ci-006-00159,2026-06-08,project-20,vertex-ai,asia-south1,staging,finops,cost,32.823,15.925,0.507,106.639,81.943,1
devops-ci-006-00160,2026-06-09,project-04,compute,global,staging,mlops,security,31.046,13.779,0.744,217.845,100,1
devops-ci-006-00161,2026-06-10,project-04,compute,asia-south1,sandbox,data,reliability,42.033,3.589,0.384,16.7,38.961,0
devops-ci-006-00162,2026-06-11,project-08,gke,europe-west1,prod,mlops,cost,68.401,3.658,0.326,80.134,55.572,0
devops-ci-006-00163,2026-06-12,project-18,vertex-ai,europe-west1,prod,data,cost,38.051,7.972,0.327,131.221,62.501,0
devops-ci-006-00164,2026-06-13,project-24,cloud-run,us-central1,prod,security,reliability,53.056,6.762,0.448,111.164,66.239,0
devops-ci-006-00165,2026-06-14,project-06,vertex-ai,europe-west1,prod,platform,quality,102.384,11.616,0.701,167.925,100,1
devops-ci-006-00166,2026-06-15,project-19,bigquery,global,prod,data,reliability,48.14,11.272,0.383,45.675,63.216,0
devops-ci-006-00167,2026-06-16,project-22,cloud-sql,asia-south1,staging,security,reliability,31.1,12.754,0.24,72.094,59.558,0
devops-ci-006-00168,2026-06-17,project-04,cloud-sql,europe-west1,prod,finops,latency,83.025,17.183,0.253,74.291,88.842,1
devops-ci-006-00169,2026-06-18,project-05,cloud-sql,global,prod,security,cost,64.024,6.023,0.531,128.122,73.732,1
devops-ci-006-00170,2026-06-19,project-12,cloud-run,europe-west1,prod,security,security,48.687,7.486,0.49,184.225,78.524,1
devops-ci-006-00171,2026-06-20,project-19,gke,us-east1,prod,finops,security,48.844,3.637,0.355,10.126,39.483,0
devops-ci-006-00172,2026-06-21,project-14,gke,us-east1,dev,backend,latency,14.152,12.463,0.784,196.395,90.114,1
devops-ci-006-00173,2026-06-22,project-21,vertex-ai,asia-south1,staging,data,reliability,74.213,4.999,0.501,104.41,70.4,1
devops-ci-006-00174,2026-06-23,project-09,vertex-ai,europe-west1,prod,data,reliability,64.088,4.054,0.625,176.636,79.525,1
devops-ci-006-00175,2026-06-24,project-17,cloud-sql,europe-west1,staging,backend,security,62.599,8.535,0.703,110.243,82.507,1
devops-ci-006-00176,2026-06-25,project-01,compute,asia-south1,sandbox,mlops,security,61.464,11.52,0.866,152.983,100,1
devops-ci-006-00177,2026-06-26,project-16,vertex-ai,us-east1,dev,mlops,latency,2.597,4.921,0.746,199.814,67.641,0
devops-ci-006-00178,2026-06-27,project-11,compute,asia-south1,dev,backend,cost,19.364,8.966,0.273,113.081,53.744,0
devops-ci-006-00179,2026-06-28,project-03,cloud-sql,us-central1,staging,data,quality,0.0,11.683,0.616,130.14,67.799,1
devops-ci-006-00180,2026-06-29,project-22,compute,global,dev,backend,reliability,48.13,4.398,0.562,128.055,65.452,0
devops-ci-006-00181,2026-01-01,project-24,bigquery,us-central1,sandbox,backend,cost,42.433,7.08,0.699,242.818,91.248,1
devops-ci-006-00182,2026-01-02,project-02,vertex-ai,europe-west1,dev,mlops,reliability,59.319,26.106,0.621,103.131,100,1
devops-ci-006-00183,2026-01-03,project-16,pubsub,global,prod,security,latency,45.577,5.73,0.414,100.567,58.478,0
devops-ci-006-00184,2026-01-04,project-17,gke,global,prod,security,cost,61.16,8.974,0.4,219.272,88.322,1
devops-ci-006-00185,2026-01-05,project-17,compute,us-central1,prod,platform,security,59.833,5.534,0.465,77.538,61.437,0
devops-ci-006-00186,2026-01-06,project-08,bigquery,us-central1,prod,finops,reliability,48.879,14.454,0.907,75.643,93.61,1
devops-ci-006-00187,2026-01-07,project-07,cloud-run,asia-south1,sandbox,data,reliability,23.728,8.217,0.821,125.288,74.484,1
devops-ci-006-00188,2026-01-08,project-24,cloud-run,global,dev,platform,latency,42.079,6.368,0.39,108.253,59.023,0
devops-ci-006-00189,2026-01-09,project-13,vertex-ai,us-east1,prod,backend,security,87.6,13.359,0.551,149.729,100,1
devops-ci-006-00190,2026-01-10,project-18,pubsub,asia-south1,prod,mlops,reliability,48.268,6.939,0.598,99.392,68.509,0
devops-ci-006-00191,2026-01-11,project-24,cloud-sql,us-central1,prod,finops,latency,53.028,6.104,0.741,136.406,78.63,1
devops-ci-006-00192,2026-01-12,project-17,compute,global,staging,backend,reliability,32.912,12.416,0.816,134.596,88.678,1
devops-ci-006-00193,2026-01-13,project-09,gke,us-central1,prod,data,quality,54.166,8.86,0.303,82.055,62.203,0
devops-ci-006-00194,2026-01-14,project-18,compute,asia-south1,prod,security,security,34.583,9.572,0.502,153.5,74.394,1
devops-ci-006-00195,2026-01-15,project-11,compute,asia-south1,dev,security,cost,51.033,3.955,0.387,98.97,55.068,0
devops-ci-006-00196,2026-01-16,project-02,bigquery,us-central1,dev,mlops,latency,15.61,11.867,0.409,101.99,62.342,1
devops-ci-006-00197,2026-01-17,project-24,bigquery,global,prod,backend,cost,59.117,17.15,0.754,59.795,95.818,1
devops-ci-006-00198,2026-01-18,project-07,cloud-run,europe-west1,prod,platform,cost,80.06,4.547,0.799,54.567,74.553,1
devops-ci-006-00199,2026-01-19,project-10,cloud-sql,us-east1,prod,platform,quality,102.802,13.711,0.387,108.001,97.268,1
devops-ci-006-00200,2026-01-20,project-16,vertex-ai,us-central1,prod,platform,quality,74.964,5.938,0.644,180.911,89.016,1
devops-ci-006-00201,2026-01-21,project-13,pubsub,us-east1,prod,security,security,50.289,8.193,0.649,7.25,60.49,0
devops-ci-006-00202,2026-01-22,project-12,cloud-sql,global,dev,backend,quality,39.858,15.584,0.537,43.684,75.479,1
devops-ci-006-00203,2026-01-23,project-05,gke,europe-west1,sandbox,platform,quality,38.316,11.351,0.707,106.7,80.202,1
devops-ci-006-00204,2026-01-24,project-13,vertex-ai,asia-south1,prod,backend,quality,80.914,4.927,0.538,131.708,77.854,1
devops-ci-006-00205,2026-01-25,project-11,cloud-run,us-central1,prod,data,latency,47.375,12.523,0.333,84.391,69.764,1
devops-ci-006-00206,2026-01-26,project-20,vertex-ai,us-central1,prod,backend,security,71.466,6.82,0.415,113.972,72.072,1
devops-ci-006-00207,2026-01-27,project-14,cloud-run,us-central1,dev,mlops,reliability,63.052,6.168,0.55,150.026,77.589,1
devops-ci-006-00208,2026-01-28,project-18,bigquery,us-east1,dev,data,security,6.927,9.105,0.331,136.708,55.191,0
devops-ci-006-00209,2026-01-29,project-18,gke,asia-south1,prod,mlops,security,84.316,12.109,0.738,131.129,100,1
devops-ci-006-00210,2026-01-30,project-11,cloud-sql,asia-south1,dev,finops,reliability,52.379,11.775,0.781,82.317,85.147,1
devops-ci-006-00211,2026-01-31,project-14,pubsub,us-central1,dev,security,quality,34.609,6.643,0.703,172.7,77.404,1
devops-ci-006-00212,2026-02-01,project-22,compute,us-east1,dev,finops,reliability,19.034,14.51,0.411,65.812,64.501,1
devops-ci-006-00213,2026-02-02,project-02,cloud-sql,europe-west1,dev,platform,latency,62.327,11.565,0.645,39.288,77.104,1
devops-ci-006-00214,2026-02-03,project-07,pubsub,us-central1,prod,platform,latency,72.376,17.345,0.708,92.407,100,1
devops-ci-006-00215,2026-02-04,project-15,bigquery,us-central1,prod,security,reliability,57.584,12.443,0.445,68.631,74.772,0
devops-ci-006-00216,2026-02-05,project-23,compute,asia-south1,dev,platform,cost,61.248,4.594,0.645,43.215,61.033,0
devops-ci-006-00217,2026-02-06,project-04,pubsub,us-central1,prod,backend,latency,22.201,9.028,0.519,119.249,64.391,1
devops-ci-006-00218,2026-02-07,project-14,compute,global,prod,data,latency,81.959,10.948,0.698,216.141,100,1
devops-ci-006-00219,2026-02-08,project-22,cloud-sql,us-east1,dev,data,latency,59.61,4.442,0.422,95.927,59.988,0
devops-ci-006-00220,2026-02-09,project-03,gke,global,prod,security,quality,69.591,14.586,0.842,163.584,100,1
