record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,retraining_needed
mlops-drift-053-00133,2026-05-13,project-07,bigquery,asia-south1,prod,security,cost,78.745,17.079,0.138,53.379,80.026,1
mlops-drift-053-00134,2026-05-14,project-12,vertex-ai,global,dev,data,security,46.603,5.905,0.508,4.118,48.47,0
mlops-drift-053-00135,2026-05-15,project-18,cloud-sql,asia-south1,prod,data,quality,59.22,8.665,0.533,84.191,71.878,1
mlops-drift-053-00136,2026-05-16,project-11,gke,us-east1,dev,data,security,43.015,5.651,0.635,66.362,60.144,1
mlops-drift-053-00137,2026-05-17,project-18,compute,global,prod,security,cost,26.728,3.603,0.391,194.33,59.787,0
mlops-drift-053-00138,2026-05-18,project-10,cloud-sql,asia-south1,staging,security,latency,35.228,6.084,0.936,158.643,82.421,1
mlops-drift-053-00139,2026-05-19,project-13,pubsub,global,prod,mlops,quality,59.509,11.129,0.521,158.73,88.179,1
mlops-drift-053-00140,2026-05-20,project-04,pubsub,europe-west1,dev,backend,security,27.078,5.277,0.494,223.151,71.623,0
mlops-drift-053-00141,2026-05-21,project-16,gke,us-east1,prod,security,latency,84.865,11.141,0.87,123.737,100,1
mlops-drift-053-00142,2026-05-22,project-02,cloud-sql,europe-west1,prod,backend,latency,70.968,12.685,0.832,83.149,95.683,1
mlops-drift-053-00143,2026-05-23,project-14,gke,europe-west1,staging,mlops,reliability,63.519,7.129,0.936,97.107,85.787,1
mlops-drift-053-00144,2026-05-24,project-18,cloud-run,asia-south1,dev,mlops,cost,40.902,9.74,0.554,105.126,71.763,1
mlops-drift-053-00145,2026-05-25,project-02,vertex-ai,us-east1,dev,finops,quality,27.96,33.245,0.46,162.149,100,1
mlops-drift-053-00146,2026-05-26,project-20,pubsub,global,prod,backend,reliability,67.656,4.855,0.497,130.54,71.44,1
mlops-drift-053-00147,2026-05-27,project-03,cloud-run,europe-west1,dev,data,quality,38.926,6.91,0.432,164.839,68.906,0
mlops-drift-053-00148,2026-05-28,project-07,pubsub,asia-south1,staging,finops,reliability,56.295,9.845,0.424,72.418,68.076,0
mlops-drift-053-00149,2026-05-29,project-05,cloud-sql,global,dev,mlops,reliability,67.196,8.464,0.7,161.191,91.275,1
mlops-drift-053-00150,2026-05-30,project-09,cloud-sql,us-central1,prod,data,latency,95.158,8.584,0.159,155.93,81.639,1
mlops-drift-053-00151,2026-05-31,project-19,vertex-ai,us-central1,prod,platform,latency,25.435,6.914,0.605,146.17,67.526,1
mlops-drift-053-00152,2026-06-01,project-02,gke,asia-south1,prod,mlops,quality,45.586,11.129,0.546,129.703,79.948,1
mlops-drift-053-00153,2026-06-02,project-10,pubsub,us-central1,dev,finops,quality,49.642,22.516,0.475,49.381,93.738,1
mlops-drift-053-00154,2026-06-03,project-09,vertex-ai,us-central1,prod,platform,reliability,61.178,7.446,0.982,174.904,98.663,1
mlops-drift-053-00155,2026-06-04,project-14,cloud-sql,us-central1,prod,data,quality,76.849,13.192,0.658,20.562,83.707,1
mlops-drift-053-00156,2026-06-05,project-02,vertex-ai,asia-south1,prod,mlops,reliability,69.549,3.845,0.424,136.994,68.132,1
mlops-drift-053-00157,2026-06-06,project-09,gke,us-central1,prod,data,reliability,91.927,10.082,0.954,104.745,100,1
mlops-drift-053-00158,2026-06-07,project-20,cloud-sql,asia-south1,sandbox,data,quality,28.172,6.256,0.975,87.344,71.32,1
mlops-drift-053-00159,2026-06-08,project-07,gke,asia-south1,prod,mlops,reliability,66.596,9.211,1.057,97.527,96.019,1
mlops-drift-053-00160,2026-06-09,project-03,cloud-run,global,prod,finops,latency,34.072,12.628,0.397,109.276,71.222,1
mlops-drift-053-00161,2026-06-10,project-09,cloud-sql,us-central1,prod,platform,quality,68.557,10.52,0.736,169.762,99.059,1
mlops-drift-053-00162,2026-06-11,project-21,pubsub,us-east1,dev,mlops,quality,13.578,8.103,0.393,71.871,47.895,0
mlops-drift-053-00163,2026-06-12,project-06,cloud-sql,us-central1,prod,security,quality,79.566,5.955,0.658,60.808,73.641,1
mlops-drift-053-00164,2026-06-13,project-14,cloud-run,global,prod,data,cost,64.886,9.727,0.322,150.603,78.639,1
mlops-drift-053-00165,2026-06-14,project-01,bigquery,asia-south1,prod,platform,quality,57.802,4.637,0.582,215.348,82.825,1
mlops-drift-053-00166,2026-06-15,project-16,gke,global,prod,finops,latency,47.135,9.527,0.717,174.253,89.234,1
mlops-drift-053-00167,2026-06-16,project-15,compute,asia-south1,sandbox,mlops,reliability,30.284,7.887,0.574,142.607,69.889,1
mlops-drift-053-00168,2026-06-17,project-14,bigquery,asia-south1,prod,security,security,48.834,9.699,0.651,69.691,72.671,1
mlops-drift-053-00169,2026-06-18,project-04,pubsub,asia-south1,prod,platform,reliability,69.998,10.967,0.525,0.0,68.464,1
mlops-drift-053-00170,2026-06-19,project-13,cloud-run,us-east1,prod,backend,cost,99.46,9.279,0.366,56.859,77.564,1
mlops-drift-053-00171,2026-06-20,project-21,compute,europe-west1,prod,data,reliability,65.536,8.235,0.25,17.143,53.403,0
mlops-drift-053-00172,2026-06-21,project-08,bigquery,us-east1,prod,backend,security,13.497,8.672,0.641,51.137,54.851,0
mlops-drift-053-00173,2026-06-22,project-22,cloud-run,us-east1,sandbox,backend,latency,47.844,7.163,0.784,103.665,76.017,1
mlops-drift-053-00174,2026-06-23,project-22,cloud-sql,global,prod,backend,quality,65.035,17.426,0.686,183.469,100,1
mlops-drift-053-00175,2026-06-24,project-02,vertex-ai,us-central1,prod,security,security,68.56,12.966,0.631,131.693,95.54,1
mlops-drift-053-00176,2026-06-25,project-08,gke,us-east1,dev,security,security,64.731,13.14,0.467,181.652,96.152,1
mlops-drift-053-00177,2026-06-26,project-24,bigquery,asia-south1,sandbox,security,cost,30.247,18.659,0.927,141.258,100,1
mlops-drift-053-00178,2026-06-27,project-19,bigquery,us-central1,staging,mlops,quality,45.381,18.009,0.756,95.236,98.253,1
mlops-drift-053-00179,2026-06-28,project-22,bigquery,global,prod,data,security,33.943,12.816,0.595,93.049,76.179,1
mlops-drift-053-00180,2026-06-29,project-08,cloud-run,us-central1,prod,security,security,73.245,5.123,0.574,139.819,78.07,1
mlops-drift-053-00181,2026-01-01,project-23,bigquery,asia-south1,prod,security,quality,78.782,6.033,0.567,0.0,61.496,0
mlops-drift-053-00182,2026-01-02,project-24,bigquery,asia-south1,prod,security,reliability,70.656,7.237,0.454,59.303,66.154,0
mlops-drift-053-00183,2026-01-03,project-12,pubsub,europe-west1,prod,platform,cost,78.261,5.553,0.622,146.239,83.445,1
mlops-drift-053-00184,2026-01-04,project-01,cloud-run,asia-south1,prod,security,quality,68.047,5.523,0.605,96.785,71.993,1
mlops-drift-053-00185,2026-01-05,project-10,cloud-sql,us-central1,prod,platform,cost,78.349,10.924,0.452,220.631,100,1
mlops-drift-053-00186,2026-01-06,project-01,vertex-ai,europe-west1,dev,platform,latency,55.995,5.756,0.855,175.217,88.506,1
mlops-drift-053-00187,2026-01-07,project-15,pubsub,us-central1,staging,backend,latency,41.077,11.169,0.488,175.172,83.064,1
mlops-drift-053-00188,2026-01-08,project-06,vertex-ai,us-central1,dev,mlops,reliability,59.835,4.344,0.435,59.215,54.939,0
mlops-drift-053-00189,2026-01-09,project-05,compute,us-central1,sandbox,finops,quality,38.283,11.188,0.436,14.199,56.835,0
mlops-drift-053-00190,2026-01-10,project-04,compute,us-central1,prod,security,security,49.38,11.156,0.012,68.635,53.743,0
mlops-drift-053-00191,2026-01-11,project-03,cloud-sql,us-central1,dev,mlops,cost,37.775,6.754,0.447,183.415,71.374,1
mlops-drift-053-00192,2026-01-12,project-13,compute,europe-west1,sandbox,security,quality,18.198,6.074,0.188,37.665,32.615,0
mlops-drift-053-00193,2026-01-13,project-19,bigquery,europe-west1,staging,security,security,69.011,17.071,0.46,166.191,100,1
mlops-drift-053-00194,2026-01-14,project-03,bigquery,asia-south1,sandbox,platform,latency,32.945,9.094,0.0,80.63,44.509,0
mlops-drift-053-00195,2026-01-15,project-19,cloud-run,europe-west1,staging,mlops,reliability,43.535,7.667,0.593,71.722,64.341,0
mlops-drift-053-00196,2026-01-16,project-07,compute,asia-south1,prod,backend,cost,66.956,5.811,0.581,91.491,70.671,1
mlops-drift-053-00197,2026-01-17,project-21,cloud-run,europe-west1,sandbox,finops,reliability,54.55,12.907,0.259,109.866,74.296,0
mlops-drift-053-00198,2026-01-18,project-13,pubsub,asia-south1,sandbox,mlops,security,49.683,4.601,0.537,125.856,65.274,0
mlops-drift-053-00199,2026-01-19,project-12,cloud-sql,asia-south1,prod,data,latency,70.626,15.998,0.379,47.201,82.196,1
mlops-drift-053-00200,2026-01-20,project-17,cloud-sql,us-east1,staging,mlops,quality,30.065,15.107,0.712,171.102,95.645,1
mlops-drift-053-00201,2026-01-21,project-23,vertex-ai,asia-south1,staging,finops,security,9.327,12.228,0.411,129.212,65.025,1
mlops-drift-053-00202,2026-01-22,project-06,cloud-sql,asia-south1,dev,security,quality,70.351,11.782,0.352,94.393,78.2,1
mlops-drift-053-00203,2026-01-23,project-10,vertex-ai,asia-south1,prod,platform,reliability,43.222,10.134,0.436,69.201,64.126,0
mlops-drift-053-00204,2026-01-24,project-23,cloud-run,global,prod,finops,cost,59.151,8.72,0.532,52.753,67.363,1
mlops-drift-053-00205,2026-01-25,project-03,compute,us-east1,staging,data,latency,38.04,6.958,0.652,92.734,65.893,1
mlops-drift-053-00206,2026-01-26,project-15,compute,us-central1,prod,backend,quality,90.606,14.362,0.399,123.377,97.181,1
mlops-drift-053-00207,2026-01-27,project-17,bigquery,asia-south1,staging,data,latency,48.482,3.723,0.6,132.428,65.968,0
mlops-drift-053-00208,2026-01-28,project-24,vertex-ai,us-central1,prod,security,cost,51.323,4.637,0.357,165.466,65.408,1
mlops-drift-053-00209,2026-01-29,project-24,gke,europe-west1,prod,mlops,security,89.302,2.887,0.543,140.502,77.487,1
mlops-drift-053-00210,2026-01-30,project-13,cloud-run,global,sandbox,platform,cost,77.012,15.004,0.239,118.498,87.609,1
mlops-drift-053-00211,2026-01-31,project-17,gke,europe-west1,prod,security,cost,48.751,7.954,0.568,148.627,77.177,1
mlops-drift-053-00212,2026-02-01,project-12,bigquery,us-east1,dev,finops,security,54.362,5.414,0.404,183.273,72.527,1
mlops-drift-053-00213,2026-02-02,project-20,gke,us-east1,sandbox,backend,reliability,55.307,5.681,0.708,129.301,76.25,1
mlops-drift-053-00214,2026-02-03,project-14,pubsub,us-central1,dev,security,cost,20.165,13.496,0.365,78.16,62.722,1
mlops-drift-053-00215,2026-02-04,project-09,vertex-ai,us-east1,prod,platform,cost,29.771,7.159,0.492,102.607,59.308,0
mlops-drift-053-00216,2026-02-05,project-24,gke,global,sandbox,security,reliability,67.03,17.015,0.471,57.511,88.034,1
