record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,quality_issue
data-quality-058-00031,2026-01-31,project-05,cloud-sql,europe-west1,prod,backend,quality,76.314,11.144,0.591,153.708,95.813,1
data-quality-058-00032,2026-02-01,project-15,pubsub,us-central1,dev,backend,latency,30.355,3.941,0.338,155.299,54.298,0
data-quality-058-00033,2026-02-02,project-23,pubsub,asia-south1,prod,mlops,latency,81.267,4.279,0.443,52.727,61.622,0
data-quality-058-00034,2026-02-03,project-23,cloud-sql,europe-west1,sandbox,security,reliability,26.946,9.896,0.497,120.444,67.482,1
data-quality-058-00035,2026-02-04,project-13,vertex-ai,us-east1,prod,backend,reliability,73.844,8.207,0.615,54.311,74.44,1
data-quality-058-00036,2026-02-05,project-23,bigquery,europe-west1,sandbox,data,cost,31.231,5.865,0.385,161.945,61.708,0
data-quality-058-00037,2026-02-06,project-15,gke,us-central1,dev,security,reliability,53.972,7.57,0.557,166.951,80.396,1
data-quality-058-00038,2026-02-07,project-09,compute,europe-west1,staging,platform,latency,60.486,7.863,0.342,163.151,75.28,1
data-quality-058-00039,2026-02-08,project-18,cloud-run,europe-west1,dev,data,quality,67.634,7.158,0.62,106.177,77.558,1
data-quality-058-00040,2026-02-09,project-01,gke,us-east1,dev,backend,reliability,23.248,16.149,0.845,192.191,100,1
data-quality-058-00041,2026-02-10,project-18,vertex-ai,global,staging,platform,cost,57.173,6.016,0.427,161.618,72.562,0
data-quality-058-00042,2026-02-11,project-23,gke,europe-west1,prod,backend,security,82.715,5.97,0.965,37.266,82.09,1
data-quality-058-00043,2026-02-12,project-02,cloud-run,us-central1,dev,data,latency,50.445,9.025,0.361,86.562,63.973,0
data-quality-058-00044,2026-02-13,project-24,vertex-ai,global,prod,backend,reliability,64.016,10.016,0.591,111.33,82.697,1
data-quality-058-00045,2026-02-14,project-09,gke,europe-west1,prod,mlops,reliability,65.704,10.149,0.764,217.914,100,1
data-quality-058-00046,2026-02-15,project-15,gke,us-east1,prod,platform,quality,93.421,7.018,0.849,66.298,88.456,1
data-quality-058-00047,2026-02-16,project-08,gke,us-central1,sandbox,platform,reliability,47.285,21.061,0.527,197.122,100,1
data-quality-058-00048,2026-02-17,project-04,bigquery,europe-west1,prod,backend,security,56.71,6.551,0.678,122.71,76.759,1
data-quality-058-00049,2026-02-18,project-23,cloud-run,asia-south1,sandbox,data,reliability,64.551,6.93,0.181,136.221,64.963,0
data-quality-058-00050,2026-02-19,project-01,cloud-run,asia-south1,prod,backend,quality,76.88,8.189,0.768,193.97,100,1
data-quality-058-00051,2026-02-20,project-20,compute,global,prod,data,quality,31.227,8.941,0.651,194.472,82.937,1
data-quality-058-00052,2026-02-21,project-09,bigquery,asia-south1,prod,security,cost,62.577,4.545,0.597,176.073,79.079,1
data-quality-058-00053,2026-02-22,project-19,pubsub,us-central1,prod,mlops,security,83.145,9.126,0.732,165.433,100,1
data-quality-058-00054,2026-02-23,project-09,cloud-sql,us-east1,prod,platform,security,86.827,6.491,0.504,66.306,72.845,0
data-quality-058-00055,2026-02-24,project-02,gke,us-central1,prod,mlops,latency,54.698,3.529,0.586,125.736,66.225,1
data-quality-058-00056,2026-02-25,project-18,compute,us-central1,sandbox,finops,quality,45.905,9.482,0.389,116.878,68.851,0
data-quality-058-00057,2026-02-26,project-12,compute,us-central1,staging,platform,security,20.493,6.085,0.383,87.797,47.58,0
data-quality-058-00058,2026-02-27,project-16,cloud-run,us-east1,staging,finops,reliability,46.323,11.546,0.696,104.374,82.735,1
data-quality-058-00059,2026-02-28,project-22,vertex-ai,asia-south1,dev,backend,cost,99.153,7.609,0.644,151.724,97.124,1
data-quality-058-00060,2026-03-01,project-20,vertex-ai,asia-south1,sandbox,data,reliability,34.447,6.808,0.603,176.013,74.715,1
data-quality-058-00061,2026-03-02,project-16,vertex-ai,us-east1,dev,backend,latency,46.485,15.499,0.389,128.832,84.837,1
data-quality-058-00062,2026-03-03,project-05,bigquery,us-central1,staging,mlops,security,47.261,5.853,0.613,143.241,72.543,1
data-quality-058-00063,2026-03-04,project-02,bigquery,global,prod,platform,quality,78.123,5.496,0.501,89.916,70.815,1
data-quality-058-00064,2026-03-05,project-15,cloud-run,us-east1,prod,data,reliability,60.425,10.905,0.674,17.879,72.791,0
data-quality-058-00065,2026-03-06,project-13,vertex-ai,asia-south1,sandbox,mlops,cost,38.297,13.206,0.86,268.192,100,1
data-quality-058-00066,2026-03-07,project-18,compute,global,staging,platform,security,71.015,7.149,0.469,127.764,76.584,1
data-quality-058-00067,2026-03-08,project-12,cloud-run,asia-south1,sandbox,mlops,security,41.73,9.292,0.641,119.564,76.158,1
data-quality-058-00068,2026-03-09,project-08,gke,us-central1,prod,mlops,cost,47.825,9.12,0.662,94.232,74.931,1
data-quality-058-00069,2026-03-10,project-02,pubsub,asia-south1,prod,platform,reliability,68.566,6.613,0.823,94.7,82.044,1
data-quality-058-00070,2026-03-11,project-21,gke,global,prod,security,latency,49.585,9.171,0.327,216.82,81.818,1
data-quality-058-00071,2026-03-12,project-04,cloud-sql,europe-west1,sandbox,backend,security,65.298,7.31,0.932,127.859,91.177,1
data-quality-058-00072,2026-03-13,project-18,cloud-run,us-central1,dev,security,security,41.662,19.16,0.615,122.202,98.634,1
data-quality-058-00073,2026-03-14,project-09,vertex-ai,global,dev,security,reliability,17.672,23.388,0.123,105.537,80.453,1
data-quality-058-00074,2026-03-15,project-13,gke,us-central1,dev,mlops,quality,54.206,3.491,0.479,133.884,63.408,0
data-quality-058-00075,2026-03-16,project-17,compute,asia-south1,prod,security,security,74.094,27.87,0.394,57.882,100,1
data-quality-058-00076,2026-03-17,project-08,vertex-ai,us-east1,staging,backend,latency,16.098,8.362,0.745,126.611,69.685,1
data-quality-058-00077,2026-03-18,project-13,bigquery,europe-west1,dev,platform,security,112.751,13.963,0.52,106.789,100,1
data-quality-058-00078,2026-03-19,project-16,vertex-ai,europe-west1,dev,platform,reliability,16.144,22.913,0.74,40.686,90.947,1
data-quality-058-00079,2026-03-20,project-06,compute,europe-west1,prod,mlops,quality,58.355,9.208,0.119,106.156,61.556,1
data-quality-058-00080,2026-03-21,project-15,compute,europe-west1,dev,security,security,16.123,11.0,0.533,99.824,64.522,0
data-quality-058-00081,2026-03-22,project-04,compute,us-central1,dev,mlops,security,36.967,5.023,0.654,139.972,67.961,1
data-quality-058-00082,2026-03-23,project-20,gke,us-east1,sandbox,backend,reliability,51.109,8.854,0.549,129.479,76.645,1
data-quality-058-00083,2026-03-24,project-11,bigquery,europe-west1,staging,mlops,quality,73.941,10.07,0.329,103.753,76.022,1
data-quality-058-00084,2026-03-25,project-20,bigquery,global,staging,finops,cost,30.18,10.106,0.44,146.638,70.928,1
data-quality-058-00085,2026-03-26,project-17,cloud-run,global,dev,data,latency,27.759,6.93,0.346,139.401,58.325,0
data-quality-058-00086,2026-03-27,project-19,vertex-ai,us-east1,prod,finops,reliability,73.033,6.539,0.369,62.28,62.817,0
data-quality-058-00087,2026-03-28,project-03,gke,us-central1,dev,finops,cost,16.918,11.787,0.657,113.455,72.965,1
data-quality-058-00088,2026-03-29,project-22,pubsub,asia-south1,prod,mlops,cost,60.127,15.56,0.164,181.508,89.561,1
data-quality-058-00089,2026-03-30,project-10,compute,us-east1,dev,backend,quality,35.088,6.101,0.683,157.584,73.402,0
data-quality-058-00090,2026-03-31,project-21,bigquery,us-east1,sandbox,security,reliability,20.017,14.392,0.593,103.805,76.481,0
data-quality-058-00091,2026-04-01,project-15,pubsub,us-east1,prod,finops,latency,71.925,22.799,0.588,65.413,100,1
data-quality-058-00092,2026-04-02,project-22,gke,us-central1,sandbox,finops,quality,56.043,5.159,0.471,73.696,58.885,0
data-quality-058-00093,2026-04-03,project-09,compute,europe-west1,prod,platform,security,74.557,7.364,0.498,22.266,63.955,0
data-quality-058-00094,2026-04-04,project-07,vertex-ai,us-central1,dev,mlops,quality,5.009,10.094,0.555,115.308,61.547,1
data-quality-058-00095,2026-04-05,project-13,vertex-ai,global,dev,platform,reliability,59.049,6.397,0.734,144.589,82.369,1
data-quality-058-00096,2026-04-06,project-20,vertex-ai,asia-south1,prod,finops,security,69.366,8.917,0.494,94.829,76.204,1
data-quality-058-00097,2026-04-07,project-21,cloud-run,us-central1,dev,platform,quality,49.839,10.38,0.755,151.972,90.251,1
data-quality-058-00098,2026-04-08,project-20,bigquery,global,sandbox,backend,reliability,62.418,10.01,0.751,149.749,93.326,1
data-quality-058-00099,2026-04-09,project-17,bigquery,us-east1,staging,finops,quality,16.194,6.161,0.375,65.538,42.726,0
data-quality-058-00100,2026-04-10,project-01,compute,europe-west1,staging,platform,security,62.016,13.848,0.845,73.166,94.263,1
data-quality-058-00101,2026-04-11,project-07,cloud-run,us-central1,prod,mlops,quality,75.572,12.684,0.581,99.548,90.899,1
data-quality-058-00102,2026-04-12,project-14,compute,europe-west1,prod,security,cost,89.275,6.168,0.613,192.987,95.237,1
data-quality-058-00103,2026-04-13,project-11,gke,us-central1,sandbox,platform,cost,66.574,12.205,0.227,112.574,76.141,1
data-quality-058-00104,2026-04-14,project-15,gke,asia-south1,sandbox,backend,quality,45.539,15.191,0.533,174.293,95.457,1
data-quality-058-00105,2026-04-15,project-12,pubsub,global,staging,security,reliability,26.531,13.933,0.669,96.679,79.31,1
data-quality-058-00106,2026-04-16,project-04,pubsub,us-central1,dev,mlops,security,3.24,6.711,0.713,125.063,59.986,0
data-quality-058-00107,2026-04-17,project-13,cloud-run,us-east1,sandbox,platform,cost,67.548,14.554,0.786,158.827,100,1
data-quality-058-00108,2026-04-18,project-22,cloud-sql,us-central1,dev,security,cost,43.147,8.457,0.505,139.18,72.807,0
data-quality-058-00109,2026-04-19,project-05,gke,asia-south1,prod,backend,quality,85.042,16.825,0.566,70.653,99.137,1
data-quality-058-00110,2026-04-20,project-05,compute,global,prod,backend,cost,60.026,21.007,0.602,104.012,100,1
data-quality-058-00111,2026-04-21,project-10,cloud-run,us-east1,prod,finops,quality,54.259,10.913,0.792,114.408,88.859,1
data-quality-058-00112,2026-04-22,project-08,cloud-run,global,prod,mlops,quality,96.223,10.013,0.732,71.808,93.134,1
data-quality-058-00113,2026-04-23,project-24,pubsub,global,dev,data,reliability,31.874,12.363,0.601,106.211,76.527,1
data-quality-058-00114,2026-04-24,project-08,gke,asia-south1,prod,finops,reliability,78.498,11.823,0.717,148.473,100,1
data-quality-058-00115,2026-04-25,project-10,cloud-run,us-east1,staging,finops,latency,52.893,9.484,0.492,34.346,62.871,0
data-quality-058-00116,2026-04-26,project-17,cloud-run,global,dev,finops,security,32.426,7.147,0.55,177.5,73.161,0
data-quality-058-00117,2026-04-27,project-10,pubsub,europe-west1,prod,backend,latency,35.712,16.09,0.581,202.685,99.936,1
data-quality-058-00118,2026-04-28,project-19,pubsub,global,staging,backend,cost,29.322,4.625,0.502,77.247,49.89,0
data-quality-058-00119,2026-04-29,project-14,cloud-run,europe-west1,prod,finops,quality,76.462,6.855,0.816,196.863,100,1
data-quality-058-00120,2026-04-30,project-10,vertex-ai,us-east1,staging,mlops,cost,77.782,7.928,0.19,53.344,60.152,0
data-quality-058-00121,2026-05-01,project-14,compute,global,prod,security,latency,64.102,9.234,0.658,46.302,73.764,1
data-quality-058-00122,2026-05-02,project-01,cloud-sql,asia-south1,prod,finops,cost,83.796,8.083,0.642,1.637,70.898,1
data-quality-058-00123,2026-05-03,project-17,pubsub,us-east1,sandbox,mlops,reliability,36.143,4.059,0.724,91.573,60.815,0
data-quality-058-00124,2026-05-04,project-21,gke,global,staging,data,quality,41.665,11.342,1.002,124.804,94.318,1
data-quality-058-00125,2026-05-05,project-24,bigquery,us-central1,sandbox,security,security,47.495,6.075,0.722,81.357,67.933,0
data-quality-058-00126,2026-05-06,project-04,cloud-sql,global,dev,platform,security,31.514,10.722,0.406,156.082,73.02,1
data-quality-058-00127,2026-05-07,project-18,vertex-ai,global,prod,mlops,cost,49.545,24.701,0.398,151.079,100,1
data-quality-058-00128,2026-05-08,project-07,pubsub,global,dev,mlops,latency,32.224,9.949,0.344,173.493,71.834,1
data-quality-058-00129,2026-05-09,project-21,compute,us-east1,sandbox,mlops,quality,69.388,11.075,0.302,91.059,73.977,1
data-quality-058-00130,2026-05-10,project-22,gke,global,staging,security,security,43.813,10.721,0.543,93.946,73.056,1
data-quality-058-00131,2026-05-11,project-01,vertex-ai,us-east1,prod,security,quality,51.283,5.654,0.665,201.261,83.767,1
data-quality-058-00132,2026-05-12,project-06,compute,us-central1,prod,finops,reliability,106.758,7.271,0.631,240.264,100,1
data-quality-058-00133,2026-05-13,project-11,cloud-run,europe-west1,sandbox,backend,security,49.422,12.646,0.519,117.363,82.085,1
data-quality-058-00134,2026-05-14,project-09,pubsub,europe-west1,prod,backend,latency,38.62,7.987,0.551,131.181,70.569,0
data-quality-058-00135,2026-05-15,project-05,gke,us-east1,prod,backend,cost,49.511,4.493,0.503,61.243,54.349,0
data-quality-058-00136,2026-05-16,project-14,compute,global,prod,finops,security,50.735,9.26,0.613,113.61,77.387,1
data-quality-058-00137,2026-05-17,project-13,pubsub,europe-west1,prod,security,quality,71.072,7.687,0.504,28.326,64.582,0
data-quality-058-00138,2026-05-18,project-12,vertex-ai,global,sandbox,finops,quality,17.367,6.22,0.458,132.126,55.89,0
data-quality-058-00139,2026-05-19,project-22,bigquery,europe-west1,prod,platform,cost,44.658,11.881,0.543,161.771,85.949,1
data-quality-058-00140,2026-05-20,project-09,pubsub,us-central1,sandbox,data,reliability,43.491,11.853,0.53,124.7,79.614,1
data-quality-058-00141,2026-05-21,project-23,vertex-ai,us-east1,prod,data,latency,77.31,10.272,0.475,192.74,95.759,1
data-quality-058-00142,2026-05-22,project-03,pubsub,us-east1,prod,security,reliability,68.726,10.028,0.676,130.532,90.149,1
data-quality-058-00143,2026-05-23,project-17,cloud-sql,global,prod,mlops,quality,71.449,13.575,0.683,131.148,99.713,1
data-quality-058-00144,2026-05-24,project-19,bigquery,global,prod,finops,cost,75.693,7.046,0.329,223.719,87.074,1
data-quality-058-00145,2026-05-25,project-09,bigquery,asia-south1,dev,finops,latency,50.476,8.715,0.395,88.064,64.669,0
data-quality-058-00146,2026-05-26,project-01,compute,us-east1,prod,platform,reliability,52.396,9.18,0.653,31.11,67.15,1
data-quality-058-00147,2026-05-27,project-21,cloud-sql,asia-south1,staging,data,cost,98.134,7.228,0.485,142.333,88.944,1
data-quality-058-00148,2026-05-28,project-23,cloud-sql,us-east1,staging,platform,security,43.539,5.801,0.164,129.822,53.447,0
data-quality-058-00149,2026-05-29,project-18,pubsub,global,dev,finops,security,47.896,4.151,0.609,27.118,51.719,0
data-quality-058-00150,2026-05-30,project-16,cloud-run,global,prod,data,security,66.637,13.216,0.443,189.221,97.26,1
data-quality-058-00151,2026-05-31,project-03,gke,europe-west1,prod,finops,reliability,51.683,7.06,0.631,76.562,67.813,0
data-quality-058-00152,2026-06-01,project-17,cloud-sql,europe-west1,staging,finops,reliability,60.896,5.833,0.379,172.173,73.297,1
data-quality-058-00153,2026-06-02,project-02,cloud-sql,europe-west1,staging,platform,cost,65.203,9.841,0.277,75.684,66.516,1
data-quality-058-00154,2026-06-03,project-02,cloud-run,europe-west1,prod,backend,quality,42.816,6.199,0.822,110.484,74.332,1
data-quality-058-00155,2026-06-04,project-10,gke,us-central1,prod,data,cost,31.671,9.689,0.823,128.576,81.248,1
data-quality-058-00156,2026-06-05,project-20,vertex-ai,asia-south1,prod,data,latency,79.441,5.49,0.577,108.518,76.635,1
data-quality-058-00157,2026-06-06,project-11,pubsub,asia-south1,prod,platform,reliability,49.243,6.72,0.505,163.247,74.397,1
data-quality-058-00158,2026-06-07,project-10,cloud-run,us-central1,prod,security,cost,37.24,9.647,0.558,83.018,67.18,0
data-quality-058-00159,2026-06-08,project-10,pubsub,europe-west1,staging,security,security,30.952,9.395,0.422,76.026,58.612,0
data-quality-058-00160,2026-06-09,project-02,cloud-run,global,prod,security,quality,42.449,6.874,0.622,51.256,60.141,0
data-quality-058-00161,2026-06-10,project-11,gke,us-central1,staging,security,reliability,43.899,9.062,0.67,89.681,73.038,0
data-quality-058-00162,2026-06-11,project-07,vertex-ai,us-east1,dev,backend,latency,37.28,13.006,1.02,107.422,94.761,1
data-quality-058-00163,2026-06-12,project-03,cloud-sql,us-east1,prod,security,security,98.608,8.253,0.676,95.215,91.315,1
data-quality-058-00164,2026-06-13,project-24,pubsub,us-central1,prod,backend,quality,48.706,4.3,0.356,163.659,63.407,0
data-quality-058-00165,2026-06-14,project-03,bigquery,europe-west1,staging,mlops,security,40.03,5.729,0.601,83.587,60.603,0
data-quality-058-00166,2026-06-15,project-08,cloud-sql,europe-west1,staging,mlops,quality,49.37,24.322,0.614,212.84,100,1
data-quality-058-00167,2026-06-16,project-16,bigquery,europe-west1,dev,security,security,68.248,13.874,0.469,74.389,83.523,1
data-quality-058-00168,2026-06-17,project-10,cloud-sql,us-east1,sandbox,finops,cost,58.594,14.518,0.663,125.391,95.874,1
data-quality-058-00169,2026-06-18,project-17,cloud-sql,us-central1,dev,data,reliability,26.251,6.963,0.567,175.578,70.885,1
data-quality-058-00170,2026-06-19,project-10,bigquery,europe-west1,prod,platform,quality,75.616,9.363,0.525,62.611,75.818,1
data-quality-058-00171,2026-06-20,project-07,cloud-run,global,dev,security,security,35.476,8.441,0.505,61.352,58.734,0
data-quality-058-00172,2026-06-21,project-19,pubsub,global,staging,security,security,32.163,4.31,0.517,82.714,51.471,0
data-quality-058-00173,2026-06-22,project-12,cloud-sql,global,dev,finops,security,58.012,8.29,0.588,23.516,63.657,1
data-quality-058-00174,2026-06-23,project-21,vertex-ai,us-east1,sandbox,mlops,reliability,25.633,15.901,0.509,161.007,87.369,1
data-quality-058-00175,2026-06-24,project-08,compute,europe-west1,prod,finops,quality,78.014,14.456,0.504,217.329,100,1
data-quality-058-00176,2026-06-25,project-12,compute,europe-west1,dev,platform,latency,30.293,19.196,0.321,78.459,78.07,1
data-quality-058-00177,2026-06-26,project-22,pubsub,europe-west1,dev,backend,reliability,50.125,5.642,0.96,108.643,80.152,1
data-quality-058-00178,2026-06-27,project-14,vertex-ai,us-central1,dev,platform,security,30.034,6.39,0.506,112.276,59.505,1
data-quality-058-00179,2026-06-28,project-11,bigquery,global,dev,mlops,cost,56.863,8.695,0.419,78.3,66.274,0
data-quality-058-00180,2026-06-29,project-11,compute,us-east1,prod,data,security,37.636,11.869,0.471,140.601,77.856,1
data-quality-058-00181,2026-01-01,project-16,gke,us-east1,prod,backend,latency,78.736,6.72,0.596,115.951,81.007,1
data-quality-058-00182,2026-01-02,project-14,bigquery,europe-west1,staging,finops,cost,37.749,28.546,0.708,74.107,100,1
data-quality-058-00183,2026-01-03,project-18,vertex-ai,europe-west1,dev,mlops,reliability,25.551,12.86,0.16,70.769,54.87,0
data-quality-058-00184,2026-01-04,project-01,cloud-sql,us-east1,prod,finops,latency,51.828,6.599,0.424,140.14,68.815,1
data-quality-058-00185,2026-01-05,project-12,compute,us-central1,prod,backend,security,76.246,4.014,0.614,100.15,72.147,1
data-quality-058-00186,2026-01-06,project-14,cloud-sql,global,prod,finops,latency,74.41,10.578,0.542,45.217,76.29,1
data-quality-058-00187,2026-01-07,project-03,gke,asia-south1,sandbox,data,security,34.482,10.465,0.29,96.343,60.687,0
data-quality-058-00188,2026-01-08,project-06,cloud-run,europe-west1,dev,platform,quality,35.888,11.815,0.647,139.023,83.048,1
data-quality-058-00189,2026-01-09,project-05,vertex-ai,global,prod,backend,security,70.731,9.517,0.513,73.519,75.639,1
data-quality-058-00190,2026-01-10,project-13,pubsub,europe-west1,prod,mlops,reliability,24.188,11.428,0.305,74.595,56.685,0
data-quality-058-00191,2026-01-11,project-10,vertex-ai,europe-west1,staging,data,latency,42.661,6.105,0.669,110.533,68.711,0
data-quality-058-00192,2026-01-12,project-04,vertex-ai,us-central1,prod,mlops,latency,65.464,6.593,0.844,195.105,96.289,1
data-quality-058-00193,2026-01-13,project-01,vertex-ai,us-east1,prod,data,security,51.331,7.277,0.547,237.291,88.695,1
data-quality-058-00194,2026-01-14,project-08,pubsub,asia-south1,staging,security,latency,53.427,7.256,0.183,71.734,52.496,0
data-quality-058-00195,2026-01-15,project-11,vertex-ai,global,sandbox,platform,latency,42.328,11.505,0.828,162.946,94.403,1
data-quality-058-00196,2026-01-16,project-09,cloud-run,asia-south1,staging,mlops,latency,80.388,9.88,0.647,99.031,88.276,1
data-quality-058-00197,2026-01-17,project-24,bigquery,us-east1,sandbox,finops,security,54.747,7.755,0.271,138.548,66.946,1
data-quality-058-00198,2026-01-18,project-03,compute,us-central1,dev,backend,reliability,63.901,13.527,0.322,207.623,95.477,1
data-quality-058-00199,2026-01-19,project-06,cloud-sql,europe-west1,prod,platform,reliability,73.044,6.384,0.415,158.432,78.091,1
data-quality-058-00200,2026-01-20,project-06,bigquery,us-central1,sandbox,data,cost,38.698,7.911,0.358,151.671,66.652,1
data-quality-058-00201,2026-01-21,project-16,bigquery,asia-south1,sandbox,security,security,31.988,7.583,0.52,56.189,55.284,0
data-quality-058-00202,2026-01-22,project-02,compute,us-east1,prod,mlops,latency,59.541,11.434,0.867,175.278,100,1
data-quality-058-00203,2026-01-23,project-17,cloud-sql,us-central1,dev,data,cost,51.308,12.013,0.326,100.521,72.057,1
data-quality-058-00204,2026-01-24,project-09,gke,asia-south1,dev,backend,cost,24.56,6.318,0.672,109.713,62.858,0
data-quality-058-00205,2026-01-25,project-02,gke,asia-south1,sandbox,finops,cost,39.404,7.996,0.502,96.553,64.099,0
data-quality-058-00206,2026-01-26,project-14,gke,us-central1,dev,data,cost,26.391,7.13,0.36,129.912,57.419,0
data-quality-058-00207,2026-01-27,project-03,pubsub,us-central1,prod,mlops,quality,90.801,9.096,0.391,145.13,87.854,1
data-quality-058-00208,2026-01-28,project-16,cloud-run,us-central1,staging,security,security,39.32,7.33,0.862,176.152,86.724,1
data-quality-058-00209,2026-01-29,project-11,vertex-ai,us-east1,prod,security,reliability,74.286,14.345,0.764,70.686,96.52,1
data-quality-058-00210,2026-01-30,project-19,pubsub,asia-south1,sandbox,platform,quality,20.196,12.828,0.414,49.454,58.703,0
data-quality-058-00211,2026-01-31,project-06,vertex-ai,europe-west1,sandbox,mlops,security,67.975,9.176,0.747,73.555,82.074,1
data-quality-058-00212,2026-02-01,project-07,gke,us-east1,dev,security,quality,44.687,8.679,0.872,76.695,77.596,1
data-quality-058-00213,2026-02-02,project-07,pubsub,europe-west1,staging,platform,latency,48.294,9.188,0.461,178.774,80.548,1
data-quality-058-00214,2026-02-03,project-08,gke,us-central1,sandbox,mlops,quality,38.663,8.17,0.774,133.766,79.193,1
data-quality-058-00215,2026-02-04,project-18,vertex-ai,europe-west1,prod,mlops,quality,76.912,2.807,0.597,64.743,63.806,0
data-quality-058-00216,2026-02-05,project-11,pubsub,us-central1,prod,finops,cost,69.442,4.866,0.748,30.876,66.341,1
data-quality-058-00217,2026-02-06,project-09,vertex-ai,global,dev,backend,security,68.218,10.563,1.031,53.373,92.392,1
data-quality-058-00218,2026-02-07,project-21,pubsub,us-east1,dev,mlops,latency,52.629,8.894,0.346,36.354,56.584,0
data-quality-058-00219,2026-02-08,project-18,pubsub,us-central1,sandbox,mlops,quality,25.856,14.856,0.599,179.788,90.898,1
data-quality-058-00220,2026-02-09,project-16,cloud-sql,europe-west1,sandbox,data,quality,22.156,5.879,0.391,177.632,61.062,1
data-quality-058-00221,2026-02-10,project-14,gke,us-central1,staging,platform,quality,66.566,15.625,0.568,147.024,100,1
data-quality-058-00222,2026-02-11,project-19,cloud-sql,us-central1,dev,finops,security,46.739,7.796,0.395,0.0,48.374,0
data-quality-058-00223,2026-02-12,project-11,pubsub,us-east1,sandbox,platform,latency,53.224,14.184,0.665,124.899,93.214,1
