record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,retraining_needed
mlops-drift-073-00026,2026-01-26,project-18,gke,europe-west1,prod,security,quality,29.17,9.707,0.855,98.482,77.146,1
mlops-drift-073-00027,2026-01-27,project-16,compute,global,prod,security,cost,73.811,8.056,0.783,155.742,94.749,1
mlops-drift-073-00028,2026-01-28,project-05,vertex-ai,us-east1,staging,backend,security,43.943,12.999,0.615,136.238,87.104,1
mlops-drift-073-00029,2026-01-29,project-11,cloud-run,europe-west1,prod,platform,security,47.163,7.464,0.478,48.35,57.704,0
mlops-drift-073-00030,2026-01-30,project-24,gke,global,sandbox,finops,quality,36.706,5.929,0.516,263.941,83.233,1
mlops-drift-073-00031,2026-01-31,project-03,cloud-run,europe-west1,prod,platform,latency,51.369,9.34,0.783,129.125,86.008,1
mlops-drift-073-00032,2026-02-01,project-05,cloud-run,us-east1,staging,platform,cost,41.74,5.693,0.435,20.263,46.073,0
mlops-drift-073-00033,2026-02-02,project-11,cloud-sql,us-central1,prod,platform,security,74.188,6.474,0.4,35.396,60.234,0
mlops-drift-073-00034,2026-02-03,project-02,cloud-sql,us-east1,sandbox,data,quality,33.504,7.484,0.393,8.398,44.169,0
mlops-drift-073-00035,2026-02-04,project-03,cloud-run,europe-west1,sandbox,finops,latency,41.224,7.631,0.839,62.846,70.764,1
mlops-drift-073-00036,2026-02-05,project-23,vertex-ai,global,prod,finops,quality,47.406,13.641,0.824,135.528,97.026,1
mlops-drift-073-00037,2026-02-06,project-03,compute,europe-west1,prod,finops,cost,78.108,4.546,0.31,130.438,67.817,0
mlops-drift-073-00038,2026-02-07,project-20,cloud-sql,asia-south1,sandbox,finops,quality,25.807,5.005,0.776,253.174,84.792,1
mlops-drift-073-00039,2026-02-08,project-24,cloud-run,us-east1,prod,mlops,latency,75.705,9.4,0.595,160.652,92.683,1
mlops-drift-073-00040,2026-02-09,project-05,compute,asia-south1,prod,data,cost,69.487,6.865,0.359,139.949,73.313,1
mlops-drift-073-00041,2026-02-10,project-15,bigquery,europe-west1,dev,mlops,reliability,27.683,8.705,0.248,133.015,58.079,0
mlops-drift-073-00042,2026-02-11,project-22,cloud-run,us-east1,dev,backend,cost,58.958,3.566,0.748,9.937,56.585,0
mlops-drift-073-00043,2026-02-12,project-23,cloud-run,asia-south1,sandbox,finops,latency,45.442,8.368,0.851,216.22,96.747,1
mlops-drift-073-00044,2026-02-13,project-04,compute,global,sandbox,platform,quality,62.99,16.17,0.368,137.377,92.691,1
mlops-drift-073-00045,2026-02-14,project-20,bigquery,us-east1,dev,finops,security,58.181,14.747,0.589,106.303,90.891,1
mlops-drift-073-00046,2026-02-15,project-06,cloud-run,us-central1,staging,backend,security,77.915,4.408,0.424,126.616,70.86,1
mlops-drift-073-00047,2026-02-16,project-20,compute,us-east1,prod,backend,reliability,74.777,5.916,0.536,123.609,76.762,1
mlops-drift-073-00048,2026-02-17,project-10,vertex-ai,europe-west1,staging,security,latency,37.7,7.31,0.6,139.317,71.569,0
mlops-drift-073-00049,2026-02-18,project-11,pubsub,asia-south1,prod,data,latency,76.073,18.868,0.401,109.694,100,1
mlops-drift-073-00050,2026-02-19,project-03,compute,us-east1,sandbox,security,latency,30.239,6.923,0.667,100.251,64.702,0
mlops-drift-073-00051,2026-02-20,project-24,pubsub,us-central1,prod,mlops,security,62.35,6.014,0.559,140.078,75.848,1
mlops-drift-073-00052,2026-02-21,project-16,compute,us-east1,staging,data,cost,62.745,6.594,0.694,141.47,82.268,1
mlops-drift-073-00053,2026-02-22,project-03,cloud-run,europe-west1,prod,security,quality,89.535,5.659,0.511,121.235,80.107,1
mlops-drift-073-00054,2026-02-23,project-03,cloud-run,europe-west1,prod,finops,cost,99.444,6.614,0.234,133.611,77.913,1
mlops-drift-073-00055,2026-02-24,project-07,pubsub,us-east1,prod,backend,reliability,68.685,12.474,0.274,87.753,75.533,0
mlops-drift-073-00056,2026-02-25,project-23,pubsub,europe-west1,dev,finops,cost,78.435,11.526,0.608,115.221,92.429,1
mlops-drift-073-00057,2026-02-26,project-17,bigquery,global,prod,mlops,security,44.618,9.189,0.524,157.807,78.411,1
mlops-drift-073-00058,2026-02-27,project-01,pubsub,asia-south1,prod,platform,latency,47.374,18.742,0.475,129.377,95.805,1
mlops-drift-073-00059,2026-02-28,project-13,vertex-ai,global,sandbox,finops,cost,79.062,8.162,0.63,138.206,88.921,1
mlops-drift-073-00060,2026-03-01,project-04,cloud-sql,asia-south1,prod,mlops,security,77.565,8.07,0.506,65.584,73.252,1
mlops-drift-073-00061,2026-03-02,project-15,pubsub,europe-west1,prod,data,latency,92.396,22.2,0.457,8.189,100,1
mlops-drift-073-00062,2026-03-03,project-12,vertex-ai,europe-west1,sandbox,mlops,quality,61.01,9.796,0.223,118.436,69.288,1
mlops-drift-073-00063,2026-03-04,project-03,cloud-run,global,prod,platform,cost,47.929,7.254,0.366,110.637,62.646,1
mlops-drift-073-00064,2026-03-05,project-16,cloud-run,asia-south1,prod,data,quality,70.779,10.898,0.707,91.182,88.244,1
mlops-drift-073-00065,2026-03-06,project-19,pubsub,us-central1,sandbox,mlops,cost,34.736,7.908,0.629,108.44,68.439,1
mlops-drift-073-00066,2026-03-07,project-23,bigquery,us-central1,sandbox,finops,latency,31.544,11.028,0.735,122.579,80.374,1
mlops-drift-073-00067,2026-03-08,project-13,bigquery,us-east1,prod,platform,cost,59.397,4.522,0.417,126.116,64.327,1
mlops-drift-073-00068,2026-03-09,project-22,cloud-sql,us-east1,dev,data,quality,38.698,5.998,0.758,95.642,68.017,1
mlops-drift-073-00069,2026-03-10,project-21,cloud-run,global,sandbox,security,cost,42.523,7.544,0.773,222.349,91.967,1
mlops-drift-073-00070,2026-03-11,project-20,cloud-run,europe-west1,prod,security,cost,56.235,15.326,0.632,81.361,89.428,1
mlops-drift-073-00071,2026-03-12,project-09,gke,asia-south1,prod,mlops,latency,24.601,18.166,0.242,108.258,75.255,1
mlops-drift-073-00072,2026-03-13,project-23,vertex-ai,us-central1,dev,platform,quality,56.848,11.081,0.589,115.252,83.175,1
mlops-drift-073-00073,2026-03-14,project-12,cloud-sql,us-east1,staging,mlops,security,30.161,4.346,0.444,112.181,52.597,0
mlops-drift-073-00074,2026-03-15,project-19,vertex-ai,global,dev,finops,quality,33.915,8.142,0.558,137.517,70.453,1
mlops-drift-073-00075,2026-03-16,project-21,compute,global,staging,finops,reliability,28.632,6.532,0.605,81.769,58.362,0
mlops-drift-073-00076,2026-03-17,project-14,vertex-ai,europe-west1,dev,platform,latency,62.458,24.165,0.937,5.239,100,1
mlops-drift-073-00077,2026-03-18,project-21,bigquery,us-east1,prod,mlops,quality,67.743,5.433,0.152,27.981,45.788,0
mlops-drift-073-00078,2026-03-19,project-03,bigquery,europe-west1,prod,data,reliability,69.551,9.078,0.664,138.408,88.949,1
mlops-drift-073-00079,2026-03-20,project-10,pubsub,europe-west1,dev,platform,quality,19.993,7.949,0.352,172.05,62.956,0
mlops-drift-073-00080,2026-03-21,project-19,cloud-run,us-east1,sandbox,finops,cost,56.902,8.61,0.613,111.703,77.751,1
mlops-drift-073-00081,2026-03-22,project-08,vertex-ai,europe-west1,prod,finops,security,89.074,10.961,0.742,67.779,92.606,1
mlops-drift-073-00082,2026-03-23,project-01,pubsub,us-central1,dev,security,cost,14.291,5.537,0.776,99.046,59.526,0
mlops-drift-073-00083,2026-03-24,project-10,pubsub,global,dev,security,quality,51.801,8.035,0.833,131.744,85.246,1
mlops-drift-073-00084,2026-03-25,project-15,pubsub,global,dev,mlops,latency,67.056,11.57,0.559,70.441,80.304,1
mlops-drift-073-00085,2026-03-26,project-05,cloud-run,us-central1,dev,platform,quality,52.215,10.44,0.61,101.743,78.823,1
mlops-drift-073-00086,2026-03-27,project-17,cloud-sql,us-east1,staging,platform,cost,42.333,12.174,0.53,143.09,82.64,1
mlops-drift-073-00087,2026-03-28,project-04,pubsub,us-east1,staging,mlops,quality,38.58,5.56,0.214,168.349,58.517,0
mlops-drift-073-00088,2026-03-29,project-19,compute,global,prod,backend,quality,70.691,10.543,0.374,51.377,69.925,1
mlops-drift-073-00089,2026-03-30,project-06,cloud-sql,europe-west1,prod,security,cost,58.378,6.152,0.744,110.737,76.976,1
mlops-drift-073-00090,2026-03-31,project-15,vertex-ai,us-east1,prod,mlops,latency,73.004,5.193,0.429,85.925,65.214,0
mlops-drift-073-00091,2026-04-01,project-07,bigquery,europe-west1,prod,backend,reliability,22.659,8.838,0.268,176.413,63.66,1
mlops-drift-073-00092,2026-04-02,project-08,pubsub,us-central1,dev,finops,latency,51.499,6.811,0.485,85.94,63.425,0
mlops-drift-073-00093,2026-04-03,project-05,bigquery,us-east1,sandbox,backend,latency,75.847,8.417,0.247,237.22,89.426,1
mlops-drift-073-00094,2026-04-04,project-01,compute,asia-south1,staging,platform,quality,25.137,4.776,0.517,100.707,52.723,0
mlops-drift-073-00095,2026-04-05,project-13,cloud-run,europe-west1,staging,data,quality,22.062,16.128,0.539,190.094,91.941,1
mlops-drift-073-00096,2026-04-06,project-09,cloud-run,europe-west1,prod,mlops,security,98.579,2.87,0.618,132.239,82.114,1
mlops-drift-073-00097,2026-04-07,project-19,bigquery,global,prod,backend,quality,103.101,16.353,0.574,122.282,100,1
mlops-drift-073-00098,2026-04-08,project-20,pubsub,us-east1,staging,platform,security,45.111,7.57,0.418,135.748,67.879,0
mlops-drift-073-00099,2026-04-09,project-13,cloud-sql,us-central1,sandbox,finops,reliability,48.987,11.245,0.589,134.266,83.579,1
mlops-drift-073-00100,2026-04-10,project-23,compute,asia-south1,prod,finops,latency,62.16,10.992,0.375,108.075,76.29,1
mlops-drift-073-00101,2026-04-11,project-01,compute,europe-west1,staging,backend,reliability,50.586,10.865,0.824,152.167,94.088,1
mlops-drift-073-00102,2026-04-12,project-14,compute,us-east1,prod,finops,cost,79.402,7.993,0.546,43.397,71.88,1
mlops-drift-073-00103,2026-04-13,project-12,gke,global,prod,data,security,45.139,5.578,0.71,99.301,68.145,0
mlops-drift-073-00104,2026-04-14,project-14,vertex-ai,asia-south1,staging,mlops,reliability,54.536,12.606,0.486,130.644,84.564,1
mlops-drift-073-00105,2026-04-15,project-02,pubsub,us-east1,dev,finops,quality,69.266,11.876,0.494,41.888,75.352,1
mlops-drift-073-00106,2026-04-16,project-04,compute,europe-west1,prod,finops,security,64.363,16.063,0.59,79.608,92.267,1
mlops-drift-073-00107,2026-04-17,project-22,bigquery,us-central1,prod,security,security,76.012,10.774,0.562,144.841,92.536,1
mlops-drift-073-00108,2026-04-18,project-15,bigquery,us-central1,dev,finops,latency,40.36,12.484,0.517,157.963,84.387,1
mlops-drift-073-00109,2026-04-19,project-20,pubsub,us-central1,staging,platform,cost,20.282,3.279,0.437,192.159,58.068,0
mlops-drift-073-00110,2026-04-20,project-04,compute,global,dev,backend,latency,54.494,10.479,0.629,49.537,72.763,1
mlops-drift-073-00111,2026-04-21,project-06,vertex-ai,us-central1,dev,security,reliability,64.913,12.281,0.159,111.397,73.186,1
mlops-drift-073-00112,2026-04-22,project-04,compute,us-east1,dev,mlops,security,23.304,10.248,0.439,0.0,47.433,0
mlops-drift-073-00113,2026-04-23,project-22,vertex-ai,europe-west1,prod,finops,reliability,49.435,9.81,0.381,68.647,63.538,0
mlops-drift-073-00114,2026-04-24,project-18,cloud-run,us-central1,staging,mlops,quality,28.89,8.359,0.287,37.85,45.181,0
mlops-drift-073-00115,2026-04-25,project-21,cloud-sql,asia-south1,staging,security,quality,24.992,4.822,0.77,160.469,70.35,0
mlops-drift-073-00116,2026-04-26,project-23,vertex-ai,us-central1,dev,backend,cost,28.765,15.076,0.483,72.864,72.776,1
mlops-drift-073-00117,2026-04-27,project-23,gke,us-central1,prod,data,latency,55.988,13.88,0.376,142.615,85.94,1
mlops-drift-073-00118,2026-04-28,project-17,compute,global,prod,platform,reliability,74.797,8.099,0.628,155.255,89.698,1
mlops-drift-073-00119,2026-04-29,project-11,vertex-ai,europe-west1,prod,backend,security,35.754,5.885,0.519,102.244,59.321,0
mlops-drift-073-00120,2026-04-30,project-08,gke,global,prod,backend,cost,77.359,5.477,0.787,106.205,82.889,1
mlops-drift-073-00121,2026-05-01,project-05,cloud-sql,us-east1,prod,finops,quality,50.975,7.244,0.198,136.698,61.609,0
mlops-drift-073-00122,2026-05-02,project-22,bigquery,europe-west1,staging,backend,latency,68.002,8.78,0.418,239.149,93.793,1
mlops-drift-073-00123,2026-05-03,project-02,vertex-ai,us-east1,dev,backend,security,51.351,5.856,0.394,187.736,72.805,0
mlops-drift-073-00124,2026-05-04,project-01,compute,asia-south1,prod,finops,latency,74.354,8.771,0.477,105.465,78.565,1
mlops-drift-073-00125,2026-05-05,project-03,gke,asia-south1,dev,platform,quality,30.106,11.824,0.74,119.834,81.502,1
mlops-drift-073-00126,2026-05-06,project-01,vertex-ai,europe-west1,prod,mlops,quality,85.612,9.96,0.72,84.822,90.774,1
mlops-drift-073-00127,2026-05-07,project-18,cloud-run,us-central1,sandbox,platform,quality,47.597,9.227,0.437,119.675,70.936,1
mlops-drift-073-00128,2026-05-08,project-20,vertex-ai,global,prod,data,reliability,92.709,11.221,0.513,28.07,80.679,1
mlops-drift-073-00129,2026-05-09,project-04,vertex-ai,us-central1,prod,backend,reliability,75.946,15.007,0.598,144.627,100,1
mlops-drift-073-00130,2026-05-10,project-02,pubsub,us-east1,prod,security,quality,57.785,8.69,0.331,158.309,75.173,1
mlops-drift-073-00131,2026-05-11,project-22,gke,us-east1,prod,security,reliability,47.707,5.779,0.746,157.502,79.261,1
mlops-drift-073-00132,2026-05-12,project-08,gke,global,sandbox,finops,security,20.825,3.072,0.771,154.628,63.992,0
mlops-drift-073-00133,2026-05-13,project-21,cloud-run,us-east1,staging,security,latency,65.539,12.977,0.731,156.244,100,1
mlops-drift-073-00134,2026-05-14,project-03,vertex-ai,europe-west1,staging,mlops,cost,52.129,12.375,0.719,113.159,88.788,1
mlops-drift-073-00135,2026-05-15,project-18,cloud-run,asia-south1,prod,backend,quality,64.714,9.24,0.375,152.515,79.577,1
mlops-drift-073-00136,2026-05-16,project-01,bigquery,asia-south1,dev,security,security,39.776,6.21,0.669,152.864,74.119,1
mlops-drift-073-00137,2026-05-17,project-04,vertex-ai,us-central1,staging,platform,latency,42.387,8.002,0.768,73.099,71.047,1
mlops-drift-073-00138,2026-05-18,project-02,cloud-sql,europe-west1,dev,mlops,security,66.765,14.366,0.557,123.989,94.465,1
mlops-drift-073-00139,2026-05-19,project-17,vertex-ai,global,dev,data,security,27.724,8.232,0.424,91.545,57.102,0
mlops-drift-073-00140,2026-05-20,project-22,gke,asia-south1,prod,data,cost,60.188,9.32,0.623,181.622,91.104,1
mlops-drift-073-00141,2026-05-21,project-10,pubsub,europe-west1,staging,mlops,reliability,48.872,6.774,0.901,173.479,89.745,1
mlops-drift-073-00142,2026-05-22,project-24,cloud-run,us-central1,prod,finops,quality,61.413,7.213,0.362,124.319,69.125,1
mlops-drift-073-00143,2026-05-23,project-19,compute,asia-south1,prod,mlops,cost,90.247,15.926,0.246,100.938,92.077,1
mlops-drift-073-00144,2026-05-24,project-05,compute,europe-west1,prod,backend,reliability,71.965,5.87,0.475,155.83,78.235,1
mlops-drift-073-00145,2026-05-25,project-07,cloud-sql,global,prod,mlops,quality,64.378,4.268,0.137,23.567,40.723,0
mlops-drift-073-00146,2026-05-26,project-04,cloud-sql,europe-west1,sandbox,data,reliability,43.638,13.934,0.323,146.191,80.41,1
mlops-drift-073-00147,2026-05-27,project-02,compute,us-east1,prod,data,reliability,86.295,6.671,0.654,140.514,89.151,1
mlops-drift-073-00148,2026-05-28,project-15,compute,europe-west1,prod,data,reliability,51.109,14.095,0.603,177.088,97.707,1
mlops-drift-073-00149,2026-05-29,project-23,gke,global,prod,security,security,73.608,5.696,0.538,174.178,83.284,1
mlops-drift-073-00150,2026-05-30,project-18,pubsub,us-central1,dev,backend,reliability,48.81,18.277,0.54,161.084,100,1
mlops-drift-073-00151,2026-05-31,project-09,gke,europe-west1,dev,mlops,security,53.041,7.583,0.432,88.101,64.226,0
mlops-drift-073-00152,2026-06-01,project-23,pubsub,europe-west1,sandbox,backend,quality,24.855,7.834,0.559,36.389,51.85,0
mlops-drift-073-00153,2026-06-02,project-06,gke,global,prod,security,quality,71.754,8.584,0.368,176.837,83.812,1
mlops-drift-073-00154,2026-06-03,project-22,cloud-run,global,sandbox,platform,security,78.756,13.304,0.676,31.251,86.825,1
mlops-drift-073-00155,2026-06-04,project-08,cloud-sql,europe-west1,dev,data,security,54.649,10.068,0.509,116.423,77.413,1
mlops-drift-073-00156,2026-06-05,project-23,gke,us-central1,prod,mlops,reliability,65.247,8.068,0.378,202.179,84.376,1
mlops-drift-073-00157,2026-06-06,project-14,cloud-run,global,prod,data,cost,28.011,10.817,0.843,165.439,88.675,1
mlops-drift-073-00158,2026-06-07,project-04,compute,europe-west1,prod,security,security,26.695,10.728,0.819,176.662,88.803,1
mlops-drift-073-00159,2026-06-08,project-11,cloud-sql,asia-south1,sandbox,mlops,quality,52.125,8.357,0.479,105.136,69.841,1
mlops-drift-073-00160,2026-06-09,project-20,gke,global,prod,security,quality,72.502,11.079,0.582,194.756,99.999,1
mlops-drift-073-00161,2026-06-10,project-21,vertex-ai,global,dev,data,quality,43.925,3.978,0.364,122.94,55.324,0
mlops-drift-073-00162,2026-06-11,project-12,cloud-sql,us-central1,sandbox,data,reliability,45.621,7.194,0.779,89.544,73.077,1
mlops-drift-073-00163,2026-06-12,project-13,cloud-run,asia-south1,dev,platform,quality,41.54,11.671,0.684,70.749,76.029,1
mlops-drift-073-00164,2026-06-13,project-01,vertex-ai,us-central1,prod,backend,security,73.73,10.732,0.47,124.687,85.48,1
mlops-drift-073-00165,2026-06-14,project-18,vertex-ai,us-east1,staging,backend,quality,62.835,5.434,0.656,212.349,88.599,1
mlops-drift-073-00166,2026-06-15,project-05,bigquery,global,prod,finops,security,39.372,8.746,0.508,162.648,75.687,0
mlops-drift-073-00167,2026-06-16,project-12,compute,us-central1,dev,finops,latency,34.698,9.94,0.579,135.507,75.364,1
mlops-drift-073-00168,2026-06-17,project-12,cloud-run,global,prod,security,reliability,66.121,23.761,0.518,74.296,100,1
mlops-drift-073-00169,2026-06-18,project-21,cloud-run,us-central1,staging,finops,security,40.291,5.827,0.427,94.124,56.37,1
mlops-drift-073-00170,2026-06-19,project-04,pubsub,us-east1,prod,data,latency,63.242,10.403,0.537,165.112,89.282,1
mlops-drift-073-00171,2026-06-20,project-07,cloud-sql,us-central1,staging,finops,reliability,48.509,14.026,0.505,179.814,93.603,1
mlops-drift-073-00172,2026-06-21,project-02,pubsub,us-central1,staging,mlops,cost,39.707,6.751,0.446,140.185,65.703,0
mlops-drift-073-00173,2026-06-22,project-06,vertex-ai,us-east1,dev,platform,latency,39.571,9.18,0.285,0.0,45.245,0
mlops-drift-073-00174,2026-06-23,project-10,vertex-ai,europe-west1,prod,mlops,quality,25.97,3.682,0.392,0.0,31.401,0
mlops-drift-073-00175,2026-06-24,project-06,vertex-ai,asia-south1,sandbox,security,security,61.027,8.762,0.537,117.419,77.723,1
mlops-drift-073-00176,2026-06-25,project-02,bigquery,global,sandbox,finops,quality,34.525,6.836,0.482,190.296,72.656,1
mlops-drift-073-00177,2026-06-26,project-21,compute,europe-west1,prod,platform,security,82.56,14.867,0.606,138.151,100,1
mlops-drift-073-00178,2026-06-27,project-01,vertex-ai,asia-south1,sandbox,data,quality,55.583,12.374,0.802,154.158,98.878,1
mlops-drift-073-00179,2026-06-28,project-02,pubsub,us-central1,prod,data,security,86.549,14.49,0.585,122.454,100,1
mlops-drift-073-00180,2026-06-29,project-22,cloud-run,asia-south1,dev,finops,cost,50.486,16.039,0.682,95.034,92.824,1
mlops-drift-073-00181,2026-01-01,project-16,cloud-run,us-central1,prod,platform,reliability,45.258,13.25,0.665,119.534,87.464,1
mlops-drift-073-00182,2026-01-02,project-24,cloud-run,europe-west1,prod,platform,latency,58.109,13.457,0.308,127.067,81.048,1
mlops-drift-073-00183,2026-01-03,project-17,vertex-ai,us-central1,sandbox,platform,latency,44.175,15.115,0.612,127.233,90.704,1
mlops-drift-073-00184,2026-01-04,project-16,pubsub,europe-west1,prod,data,cost,74.867,20.084,0.707,168.317,100,1
mlops-drift-073-00185,2026-01-05,project-23,pubsub,asia-south1,prod,platform,reliability,58.537,5.209,0.463,92.4,62.322,1
mlops-drift-073-00186,2026-01-06,project-22,pubsub,asia-south1,dev,platform,quality,32.194,14.717,0.713,115.053,87.341,1
mlops-drift-073-00187,2026-01-07,project-21,bigquery,global,staging,data,reliability,71.221,7.061,0.659,116.036,81.39,1
mlops-drift-073-00188,2026-01-08,project-14,cloud-run,asia-south1,sandbox,data,quality,52.81,16.479,0.608,186.921,100,1
mlops-drift-073-00189,2026-01-09,project-09,pubsub,us-central1,prod,security,latency,55.972,6.705,0.323,176.823,72.327,0
mlops-drift-073-00190,2026-01-10,project-22,bigquery,europe-west1,prod,platform,latency,67.68,12.219,0.268,13.9,63.606,1
mlops-drift-073-00191,2026-01-11,project-04,vertex-ai,asia-south1,prod,backend,security,54.075,8.804,0.351,101.861,66.609,0
mlops-drift-073-00192,2026-01-12,project-02,gke,asia-south1,dev,data,quality,62.477,8.897,0.862,88.592,85.716,1
mlops-drift-073-00193,2026-01-13,project-17,gke,us-east1,sandbox,finops,cost,45.503,9.687,0.5,134.342,75.621,1
mlops-drift-073-00194,2026-01-14,project-17,pubsub,us-east1,prod,platform,security,87.984,4.766,0.974,124.582,94.173,1
mlops-drift-073-00195,2026-01-15,project-01,gke,us-east1,prod,data,reliability,75.462,14.698,0.777,156.621,100,1
mlops-drift-073-00196,2026-01-16,project-04,pubsub,us-central1,dev,platform,reliability,52.888,12.247,0.663,80.889,82.088,1
mlops-drift-073-00197,2026-01-17,project-19,gke,us-central1,prod,finops,security,66.501,10.036,0.76,147.318,94.777,1
mlops-drift-073-00198,2026-01-18,project-21,cloud-run,europe-west1,dev,mlops,quality,26.967,4.823,0.563,61.981,49.436,0
mlops-drift-073-00199,2026-01-19,project-05,vertex-ai,global,prod,finops,cost,82.44,9.336,0.532,179.151,95.384,1
mlops-drift-073-00200,2026-01-20,project-02,gke,asia-south1,prod,platform,latency,55.901,16.302,0.292,111.637,84.104,1
mlops-drift-073-00201,2026-01-21,project-17,pubsub,us-central1,prod,finops,quality,58.808,14.904,0.593,161.91,99.726,1
mlops-drift-073-00202,2026-01-22,project-06,gke,global,staging,security,reliability,11.81,15.737,0.172,5.289,47.644,0
mlops-drift-073-00203,2026-01-23,project-14,compute,europe-west1,prod,security,security,55.894,13.329,0.513,44.5,75.108,0
mlops-drift-073-00204,2026-01-24,project-01,cloud-sql,europe-west1,dev,finops,reliability,72.005,13.163,0.644,151.409,100,1
mlops-drift-073-00205,2026-01-25,project-16,gke,asia-south1,staging,backend,reliability,36.145,12.187,0.438,161.835,80.018,1
mlops-drift-073-00206,2026-01-26,project-11,pubsub,asia-south1,prod,backend,reliability,72.656,11.497,0.377,58.152,73.931,1
mlops-drift-073-00207,2026-01-27,project-01,pubsub,global,prod,backend,latency,51.706,18.577,0.398,88.234,88.241,1
mlops-drift-073-00208,2026-01-28,project-21,bigquery,us-central1,staging,data,latency,11.371,10.593,0.36,102.719,56.277,0
mlops-drift-073-00209,2026-01-29,project-07,vertex-ai,us-east1,prod,backend,security,68.058,8.405,0.375,240.718,91.662,1
mlops-drift-073-00210,2026-01-30,project-02,bigquery,us-central1,prod,finops,quality,69.442,9.914,0.467,145.378,84.983,1
mlops-drift-073-00211,2026-01-31,project-04,bigquery,global,staging,platform,cost,16.146,7.477,0.52,129.19,60.138,1
mlops-drift-073-00212,2026-02-01,project-10,cloud-sql,global,dev,security,reliability,66.787,14.656,0.405,107.849,87.476,1
mlops-drift-073-00213,2026-02-02,project-07,gke,europe-west1,dev,platform,security,30.015,11.328,0.576,151.22,79.15,1
mlops-drift-073-00214,2026-02-03,project-23,vertex-ai,europe-west1,prod,security,reliability,89.217,8.002,0.929,81.493,94.297,1
mlops-drift-073-00215,2026-02-04,project-14,bigquery,us-central1,sandbox,mlops,security,33.658,9.253,0.513,217.887,83.101,1
mlops-drift-073-00216,2026-02-05,project-16,pubsub,global,prod,backend,reliability,37.882,8.744,0.522,97.06,66.086,0
