record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,quality_issue
data-quality-008-00023,2026-01-23,project-03,cloud-run,us-east1,dev,data,reliability,65.832,8.78,0.312,91.595,67.805,1
data-quality-008-00024,2026-01-24,project-21,gke,asia-south1,prod,finops,quality,61.25,2.629,0.262,146.061,58.042,0
data-quality-008-00025,2026-01-25,project-02,cloud-run,us-east1,dev,data,security,18.016,7.092,0.409,149.91,59.03,0
data-quality-008-00026,2026-01-26,project-24,bigquery,us-central1,staging,data,security,49.295,17.155,0.767,133.298,100,1
data-quality-008-00027,2026-01-27,project-05,pubsub,europe-west1,prod,backend,cost,56.425,14.464,0.239,163.673,85.732,1
data-quality-008-00028,2026-01-28,project-21,compute,us-central1,sandbox,mlops,cost,39.534,7.312,0.471,145.543,68.608,1
data-quality-008-00029,2026-01-29,project-09,pubsub,europe-west1,staging,mlops,quality,52.341,15.616,0.686,189.576,100,1
data-quality-008-00030,2026-01-30,project-11,cloud-sql,europe-west1,prod,mlops,security,57.1,6.901,0.546,95.129,69.07,1
data-quality-008-00031,2026-01-31,project-06,bigquery,us-central1,prod,backend,security,61.638,8.933,0.396,149.012,78.008,1
data-quality-008-00032,2026-02-01,project-10,cloud-sql,us-central1,staging,platform,reliability,55.473,6.633,0.681,121.216,76.405,1
data-quality-008-00033,2026-02-02,project-23,vertex-ai,europe-west1,prod,platform,cost,64.773,10.601,0.55,72.147,77.178,0
data-quality-008-00034,2026-02-03,project-10,cloud-sql,global,sandbox,finops,cost,51.284,21.645,0.367,73.128,91.964,1
data-quality-008-00035,2026-02-04,project-21,pubsub,us-central1,prod,data,security,80.003,8.609,0.539,101.198,81.712,1
data-quality-008-00036,2026-02-05,project-03,vertex-ai,asia-south1,sandbox,security,reliability,39.398,7.734,0.394,202.597,75.171,1
data-quality-008-00037,2026-02-06,project-19,vertex-ai,us-central1,staging,mlops,quality,39.985,19.083,0.944,106.727,100,1
data-quality-008-00038,2026-02-07,project-18,vertex-ai,europe-west1,prod,data,security,19.412,10.77,0.803,189.165,87.616,1
data-quality-008-00039,2026-02-08,project-19,vertex-ai,us-central1,prod,backend,cost,68.764,5.382,0.153,138.528,62.182,1
data-quality-008-00040,2026-02-09,project-03,vertex-ai,europe-west1,prod,security,cost,65.078,6.664,0.69,80.312,74.189,1
data-quality-008-00041,2026-02-10,project-02,pubsub,europe-west1,prod,backend,quality,28.804,6.12,0.527,161.768,66.398,0
data-quality-008-00042,2026-02-11,project-14,pubsub,global,sandbox,security,cost,67.157,5.314,0.595,82.294,68.73,1
data-quality-008-00043,2026-02-12,project-02,vertex-ai,europe-west1,dev,platform,latency,53.35,3.53,0.402,223.947,73.638,1
data-quality-008-00044,2026-02-13,project-21,cloud-run,us-east1,staging,data,reliability,65.547,6.087,0.832,84.558,78.596,1
data-quality-008-00045,2026-02-14,project-03,cloud-sql,us-central1,staging,mlops,reliability,33.285,6.269,0.753,200.9,81.93,1
data-quality-008-00046,2026-02-15,project-09,vertex-ai,europe-west1,sandbox,mlops,cost,59.317,17.045,0.822,69.676,99.464,1
data-quality-008-00047,2026-02-16,project-15,bigquery,asia-south1,prod,finops,quality,65.8,10.775,0.604,24.983,72.955,1
data-quality-008-00048,2026-02-17,project-16,cloud-sql,asia-south1,staging,platform,latency,25.855,6.261,0.613,164.766,69.142,1
data-quality-008-00049,2026-02-18,project-16,gke,asia-south1,prod,platform,reliability,61.277,14.375,0.88,79.852,97.434,1
data-quality-008-00050,2026-02-19,project-13,gke,global,dev,security,security,50.777,10.976,0.622,100.63,79.828,1
data-quality-008-00051,2026-02-20,project-07,vertex-ai,asia-south1,dev,backend,reliability,22.831,8.707,0.295,183.125,65.338,0
data-quality-008-00052,2026-02-21,project-09,gke,us-central1,staging,security,latency,45.042,9.938,0.607,143.832,81.174,1
data-quality-008-00053,2026-02-22,project-03,compute,global,sandbox,finops,reliability,55.085,9.385,0.717,159.308,89.505,1
data-quality-008-00054,2026-02-23,project-14,bigquery,asia-south1,dev,platform,latency,37.275,15.622,0.482,108.201,82.147,1
data-quality-008-00055,2026-02-24,project-09,gke,us-central1,dev,data,quality,37.387,15.43,0.546,109.843,84.218,1
data-quality-008-00056,2026-02-25,project-16,bigquery,asia-south1,dev,backend,security,66.459,36.026,0.501,231.075,100,1
data-quality-008-00057,2026-02-26,project-24,cloud-run,us-central1,dev,finops,latency,50.045,7.034,0.447,79.641,61.188,0
data-quality-008-00058,2026-02-27,project-12,gke,global,prod,backend,cost,50.928,6.177,0.587,154.504,75.315,1
data-quality-008-00059,2026-02-28,project-05,compute,europe-west1,dev,finops,latency,32.583,9.575,0.432,209.905,79.477,1
data-quality-008-00060,2026-03-01,project-18,bigquery,europe-west1,prod,platform,security,79.68,14.081,0.495,197.052,100,1
data-quality-008-00061,2026-03-02,project-15,cloud-sql,us-central1,prod,backend,quality,59.921,9.12,0.656,97.99,79.503,1
data-quality-008-00062,2026-03-03,project-19,compute,asia-south1,prod,security,cost,44.941,13.457,0.448,179.225,88.946,1
data-quality-008-00063,2026-03-04,project-13,cloud-sql,global,sandbox,platform,latency,58.225,10.651,0.439,93.664,74.255,1
data-quality-008-00064,2026-03-05,project-13,bigquery,us-east1,prod,data,security,67.407,8.172,0.49,166.359,84.071,1
data-quality-008-00065,2026-03-06,project-02,gke,us-central1,dev,backend,quality,51.004,12.383,0.382,230.299,93.7,1
data-quality-008-00066,2026-03-07,project-08,vertex-ai,us-central1,prod,security,latency,89.918,1.975,0.411,208.842,80.921,1
data-quality-008-00067,2026-03-08,project-07,bigquery,us-central1,prod,platform,latency,62.916,8.218,0.313,163.824,76.042,1
data-quality-008-00068,2026-03-09,project-16,cloud-run,europe-west1,prod,platform,reliability,60.897,13.904,0.189,131.824,79.596,1
data-quality-008-00069,2026-03-10,project-17,vertex-ai,asia-south1,staging,backend,quality,45.124,5.133,0.632,167.707,74.348,1
data-quality-008-00070,2026-03-11,project-06,vertex-ai,asia-south1,prod,backend,latency,95.882,15.268,0.807,26.143,100,1
data-quality-008-00071,2026-03-12,project-18,vertex-ai,us-east1,prod,platform,cost,52.436,9.65,0.507,130.61,77.662,1
data-quality-008-00072,2026-03-13,project-20,cloud-sql,europe-west1,staging,finops,reliability,33.726,28.871,0.959,119.04,100,1
data-quality-008-00073,2026-03-14,project-15,cloud-run,global,staging,backend,security,44.678,7.657,0.539,128.62,71.126,1
data-quality-008-00074,2026-03-15,project-24,bigquery,us-east1,prod,security,quality,58.957,20.958,0.71,60.589,100,1
data-quality-008-00075,2026-03-16,project-08,compute,asia-south1,sandbox,finops,latency,66.022,5.745,0.588,130.367,76.105,1
data-quality-008-00076,2026-03-17,project-06,bigquery,us-central1,dev,data,latency,38.991,22.171,0.741,234.488,100,1
data-quality-008-00077,2026-03-18,project-05,cloud-run,us-east1,sandbox,data,reliability,71.247,11.441,0.707,164.104,100,1
data-quality-008-00078,2026-03-19,project-21,compute,asia-south1,sandbox,platform,cost,65.68,7.898,0.841,116.531,87.846,1
data-quality-008-00079,2026-03-20,project-06,vertex-ai,global,sandbox,data,security,68.35,15.758,0.774,57.7,96.196,1
data-quality-008-00080,2026-03-21,project-22,vertex-ai,us-central1,prod,finops,latency,61.082,5.63,0.5,224.114,84.699,1
data-quality-008-00081,2026-03-22,project-20,cloud-sql,global,dev,security,cost,28.813,13.439,0.394,179.511,81.411,1
data-quality-008-00082,2026-03-23,project-18,bigquery,global,prod,backend,reliability,68.135,5.775,0.326,181.85,75.252,1
data-quality-008-00083,2026-03-24,project-03,pubsub,europe-west1,prod,security,security,69.523,9.997,0.461,125.951,82.162,1
data-quality-008-00084,2026-03-25,project-19,compute,us-east1,staging,mlops,quality,58.805,9.012,0.795,129.833,88.369,1
data-quality-008-00085,2026-03-26,project-09,vertex-ai,europe-west1,staging,finops,quality,44.441,5.068,0.556,68.343,56.806,1
data-quality-008-00086,2026-03-27,project-12,cloud-run,us-central1,dev,platform,quality,68.323,4.637,0.598,90.272,68.827,1
data-quality-008-00087,2026-03-28,project-21,vertex-ai,us-east1,prod,data,reliability,75.683,6.422,0.479,181.138,84.655,1
data-quality-008-00088,2026-03-29,project-20,bigquery,us-east1,staging,data,reliability,58.966,7.529,0.765,129.146,83.815,1
data-quality-008-00089,2026-03-30,project-01,vertex-ai,asia-south1,dev,security,latency,63.488,7.228,0.746,85.343,77.642,1
data-quality-008-00090,2026-03-31,project-20,compute,us-central1,staging,data,quality,37.453,7.054,0.753,46.397,62.689,0
data-quality-008-00091,2026-04-01,project-24,cloud-sql,us-central1,prod,security,security,74.993,10.45,0.479,138.411,87.581,1
data-quality-008-00092,2026-04-02,project-19,gke,global,prod,security,latency,64.64,19.642,0.481,128.74,100,1
data-quality-008-00093,2026-04-03,project-06,bigquery,global,staging,backend,reliability,0.0,8.868,0.575,40.62,46.741,0
data-quality-008-00094,2026-04-04,project-18,bigquery,us-central1,dev,finops,cost,33.796,10.046,0.246,80.169,55.571,0
data-quality-008-00095,2026-04-05,project-22,compute,asia-south1,prod,security,security,48.395,20.343,0.566,101.063,98.954,1
data-quality-008-00096,2026-04-06,project-12,cloud-run,us-east1,staging,data,security,25.301,17.165,0.447,162.475,88.246,1
data-quality-008-00097,2026-04-07,project-01,compute,europe-west1,sandbox,security,reliability,62.29,8.745,0.581,87.668,75.326,1
data-quality-008-00098,2026-04-08,project-03,compute,asia-south1,prod,mlops,reliability,72.487,7.162,0.769,53.812,76.844,1
data-quality-008-00099,2026-04-09,project-13,pubsub,europe-west1,dev,mlops,reliability,27.141,11.471,0.885,54.872,75.242,1
data-quality-008-00100,2026-04-10,project-13,bigquery,us-central1,dev,platform,reliability,66.951,11.284,0.673,14.211,75.39,1
data-quality-008-00101,2026-04-11,project-12,compute,asia-south1,dev,platform,quality,36.719,10.249,0.484,165.527,77.845,1
data-quality-008-00102,2026-04-12,project-20,cloud-sql,global,dev,data,latency,29.017,10.233,0.441,60.13,58.237,0
data-quality-008-00103,2026-04-13,project-15,bigquery,europe-west1,dev,data,security,51.607,4.349,0.41,72.44,53.124,0
data-quality-008-00104,2026-04-14,project-23,cloud-run,global,sandbox,backend,security,45.891,10.936,0.798,86.124,82.069,1
data-quality-008-00105,2026-04-15,project-20,bigquery,us-east1,staging,data,latency,50.379,15.414,0.322,88.301,77.746,1
data-quality-008-00106,2026-04-16,project-02,compute,europe-west1,prod,data,quality,95.775,4.429,0.475,63.884,69.797,1
data-quality-008-00107,2026-04-17,project-15,cloud-sql,us-central1,prod,backend,cost,80.367,5.88,0.576,92.877,75.553,0
data-quality-008-00108,2026-04-18,project-22,bigquery,us-east1,sandbox,backend,reliability,67.212,3.09,0.546,126.975,68.361,1
data-quality-008-00109,2026-04-19,project-11,vertex-ai,us-east1,sandbox,data,reliability,82.956,7.032,0.543,127.823,83.088,1
data-quality-008-00110,2026-04-20,project-17,cloud-sql,us-central1,sandbox,platform,security,29.36,9.327,0.425,144.73,68.02,0
data-quality-008-00111,2026-04-21,project-23,cloud-sql,europe-west1,dev,security,reliability,46.941,6.332,0.565,148.081,72.574,1
data-quality-008-00112,2026-04-22,project-14,gke,asia-south1,prod,backend,quality,47.151,5.02,0.797,32.75,60.887,0
data-quality-008-00113,2026-04-23,project-19,vertex-ai,asia-south1,prod,data,quality,46.442,10.243,0.711,143.042,85.9,1
data-quality-008-00114,2026-04-24,project-04,gke,global,prod,backend,quality,62.997,23.694,0.379,99.915,100,1
data-quality-008-00115,2026-04-25,project-05,bigquery,global,prod,security,cost,72.873,8.814,0.536,134.464,84.441,1
data-quality-008-00116,2026-04-26,project-10,cloud-sql,asia-south1,staging,backend,security,41.123,13.435,0.365,81.23,70.362,0
data-quality-008-00117,2026-04-27,project-16,cloud-sql,us-central1,dev,data,reliability,82.32,10.868,0.497,87.945,84.391,1
data-quality-008-00118,2026-04-28,project-19,cloud-sql,asia-south1,prod,mlops,reliability,57.222,4.171,0.586,188.967,77.828,1
data-quality-008-00119,2026-04-29,project-24,compute,asia-south1,prod,platform,security,42.109,7.015,0.356,138.233,63.725,1
data-quality-008-00120,2026-04-30,project-11,bigquery,us-east1,sandbox,data,security,17.149,3.885,0.534,148.047,55.347,0
data-quality-008-00121,2026-05-01,project-09,gke,us-central1,prod,finops,reliability,68.717,7.19,0.346,232.06,86.78,1
data-quality-008-00122,2026-05-02,project-15,cloud-run,us-central1,prod,data,latency,97.314,4.954,0.48,80.463,74.153,1
data-quality-008-00123,2026-05-03,project-07,cloud-run,asia-south1,prod,mlops,cost,44.772,11.405,0.459,99.823,72.904,1
data-quality-008-00124,2026-05-04,project-09,vertex-ai,us-central1,prod,platform,reliability,74.175,7.37,0.676,106.436,82.34,1
data-quality-008-00125,2026-05-05,project-08,cloud-run,global,sandbox,mlops,reliability,38.163,15.983,0.421,196.632,94.061,1
data-quality-008-00126,2026-05-06,project-03,gke,europe-west1,prod,finops,quality,78.852,14.685,0.403,100.059,90.56,1
data-quality-008-00127,2026-05-07,project-21,vertex-ai,asia-south1,staging,backend,cost,38.831,5.144,0.712,132.891,69.893,0
data-quality-008-00128,2026-05-08,project-24,bigquery,us-east1,prod,platform,security,91.528,5.867,0.434,98.026,75.21,1
data-quality-008-00129,2026-05-09,project-08,cloud-sql,us-central1,prod,data,cost,73.984,23.24,0.017,177.323,100,1
data-quality-008-00130,2026-05-10,project-20,cloud-sql,asia-south1,sandbox,data,reliability,34.96,15.794,0.297,108.479,75.304,1
data-quality-008-00131,2026-05-11,project-11,gke,europe-west1,prod,finops,cost,60.688,7.684,0.651,235.951,96.365,1
data-quality-008-00132,2026-05-12,project-14,compute,global,dev,platform,cost,48.053,10.352,0.51,121.857,76.594,1
data-quality-008-00133,2026-05-13,project-03,vertex-ai,us-central1,staging,platform,cost,76.866,8.283,0.5,193.276,91.916,1
data-quality-008-00134,2026-05-14,project-13,cloud-run,us-east1,dev,mlops,reliability,51.164,8.313,0.311,161.194,71.697,0
data-quality-008-00135,2026-05-15,project-17,gke,global,staging,finops,reliability,46.27,12.339,0.506,173.6,88.012,1
data-quality-008-00136,2026-05-16,project-01,bigquery,europe-west1,staging,backend,cost,57.452,5.053,0.693,161.032,79.637,1
data-quality-008-00137,2026-05-17,project-16,bigquery,global,staging,platform,latency,33.467,7.183,0.544,169.62,72.25,1
data-quality-008-00138,2026-05-18,project-20,vertex-ai,europe-west1,staging,security,quality,52.666,16.168,0.625,16.249,80.403,1
data-quality-008-00139,2026-05-19,project-22,cloud-sql,us-central1,prod,platform,quality,80.272,5.282,0.627,85.53,74.838,1
data-quality-008-00140,2026-05-20,project-11,bigquery,us-central1,staging,finops,quality,57.194,4.843,0.472,6.411,48.773,0
data-quality-008-00141,2026-05-21,project-18,compute,us-central1,prod,data,security,64.507,11.798,0.299,55.602,68.68,0
data-quality-008-00142,2026-05-22,project-24,vertex-ai,global,prod,backend,latency,69.387,9.341,0.552,60.679,74.25,1
data-quality-008-00143,2026-05-23,project-11,gke,us-central1,dev,security,cost,65.065,4.085,0.029,165.257,57.419,0
data-quality-008-00144,2026-05-24,project-13,gke,europe-west1,sandbox,data,reliability,71.032,10.098,0.464,216.115,96.18,1
data-quality-008-00145,2026-05-25,project-15,pubsub,us-central1,dev,backend,security,56.342,7.717,0.965,222.574,100,1
data-quality-008-00146,2026-05-26,project-05,vertex-ai,asia-south1,staging,security,reliability,30.411,7.422,0.77,102.651,69.882,0
data-quality-008-00147,2026-05-27,project-01,cloud-run,us-central1,sandbox,data,reliability,30.301,5.911,0.543,248.972,79.711,1
data-quality-008-00148,2026-05-28,project-08,pubsub,us-east1,prod,platform,security,51.821,14.158,0.5,0.0,68.673,1
data-quality-008-00149,2026-05-29,project-17,cloud-sql,us-central1,prod,mlops,reliability,73.998,11.242,0.849,64.407,91.238,1
data-quality-008-00150,2026-05-30,project-18,vertex-ai,us-central1,prod,backend,security,67.125,10.09,0.373,85.869,72.615,1
data-quality-008-00151,2026-05-31,project-18,vertex-ai,europe-west1,dev,platform,reliability,52.542,6.664,0.587,103.321,69.552,1
data-quality-008-00152,2026-06-01,project-09,cloud-sql,global,staging,backend,reliability,44.905,9.834,0.755,211.48,95.929,1
data-quality-008-00153,2026-06-02,project-05,cloud-run,us-central1,staging,data,security,59.183,4.738,0.801,121.436,77.514,1
data-quality-008-00154,2026-06-03,project-13,bigquery,europe-west1,staging,data,quality,30.274,8.89,0.445,163.049,70.692,1
data-quality-008-00155,2026-06-04,project-01,bigquery,us-central1,staging,finops,security,45.326,16.43,0.809,17.499,85.068,1
data-quality-008-00156,2026-06-05,project-20,bigquery,asia-south1,dev,mlops,quality,23.198,14.282,1.027,38.695,83.032,1
data-quality-008-00157,2026-06-06,project-16,gke,global,sandbox,finops,reliability,21.933,6.127,0.553,142.356,62.088,0
data-quality-008-00158,2026-06-07,project-12,bigquery,us-central1,dev,mlops,cost,36.74,7.08,0.532,197.421,76.79,1
data-quality-008-00159,2026-06-08,project-12,gke,asia-south1,prod,mlops,latency,44.964,5.989,0.502,120.88,64.91,1
data-quality-008-00160,2026-06-09,project-22,bigquery,global,staging,mlops,latency,44.008,6.201,0.443,185.062,72.365,0
data-quality-008-00161,2026-06-10,project-02,compute,europe-west1,dev,data,reliability,31.682,9.016,0.689,109.123,72.155,1
data-quality-008-00162,2026-06-11,project-13,gke,global,prod,data,security,66.931,9.763,0.518,166.992,88.689,1
data-quality-008-00163,2026-06-12,project-01,bigquery,asia-south1,prod,security,cost,60.371,17.278,0.474,112.458,94.435,1
data-quality-008-00164,2026-06-13,project-09,cloud-run,us-east1,dev,backend,quality,25.882,16.103,0.642,123.855,87.165,1
data-quality-008-00165,2026-06-14,project-14,pubsub,us-east1,sandbox,security,security,8.649,21.848,0.642,102.59,91.437,1
data-quality-008-00166,2026-06-15,project-11,vertex-ai,global,dev,finops,latency,22.513,16.23,0.53,202.456,93.824,1
data-quality-008-00167,2026-06-16,project-01,compute,asia-south1,staging,backend,security,57.368,8.25,0.338,115.702,68.032,0
data-quality-008-00168,2026-06-17,project-10,gke,us-central1,dev,backend,latency,46.262,5.673,0.38,136.032,62.567,0
data-quality-008-00169,2026-06-18,project-08,pubsub,europe-west1,prod,security,latency,71.329,8.712,0.54,91.609,77.553,1
data-quality-008-00170,2026-06-19,project-11,pubsub,us-east1,dev,backend,security,37.702,5.054,0.706,133.63,69.186,1
data-quality-008-00171,2026-06-20,project-06,pubsub,us-east1,sandbox,mlops,cost,61.582,13.579,0.676,132.41,96.208,1
data-quality-008-00172,2026-06-21,project-04,bigquery,us-east1,prod,backend,reliability,74.885,10.376,0.612,128.646,90.601,1
data-quality-008-00173,2026-06-22,project-15,pubsub,us-central1,staging,data,cost,54.74,7.598,0.369,116.674,66.818,1
data-quality-008-00174,2026-06-23,project-12,pubsub,us-east1,prod,security,security,65.755,8.263,0.483,71.997,69.699,1
data-quality-008-00175,2026-06-24,project-07,pubsub,us-east1,staging,backend,cost,32.744,6.08,0.691,158.675,72.972,1
data-quality-008-00176,2026-06-25,project-08,cloud-sql,us-east1,prod,mlops,latency,38.274,15.347,0.217,153.998,79.259,1
data-quality-008-00177,2026-06-26,project-19,cloud-sql,us-central1,staging,mlops,latency,46.733,6.472,0.772,127.707,77.102,1
data-quality-008-00178,2026-06-27,project-19,pubsub,us-east1,prod,backend,security,38.837,10.438,0.35,224.226,82.898,1
data-quality-008-00179,2026-06-28,project-20,pubsub,us-central1,dev,mlops,security,49.279,15.513,0.503,164.692,95.067,1
data-quality-008-00180,2026-06-29,project-18,cloud-sql,us-east1,prod,mlops,latency,50.664,9.141,0.677,111.481,79.014,1
data-quality-008-00181,2026-01-01,project-06,bigquery,europe-west1,staging,backend,security,6.676,6.723,0.621,176.059,65.434,1
data-quality-008-00182,2026-01-02,project-02,pubsub,asia-south1,dev,backend,reliability,51.537,8.354,0.687,134.301,81.161,1
data-quality-008-00183,2026-01-03,project-13,vertex-ai,asia-south1,dev,backend,quality,39.702,5.196,0.65,0.0,48.77,0
data-quality-008-00184,2026-01-04,project-01,bigquery,us-central1,staging,security,latency,41.159,10.687,0.449,101.662,69.883,1
data-quality-008-00185,2026-01-05,project-23,compute,us-central1,staging,mlops,security,10.026,7.91,0.415,157.04,59.392,0
data-quality-008-00186,2026-01-06,project-18,cloud-run,global,sandbox,mlops,reliability,27.746,6.78,0.643,128.917,66.836,1
data-quality-008-00187,2026-01-07,project-12,cloud-run,us-east1,prod,backend,latency,31.788,7.902,0.5,98.787,61.47,0
data-quality-008-00188,2026-01-08,project-24,gke,global,dev,data,cost,25.731,7.303,0.711,85.601,63.415,1
data-quality-008-00189,2026-01-09,project-14,vertex-ai,asia-south1,staging,platform,latency,46.171,7.549,0.49,79.089,62.458,1
data-quality-008-00190,2026-01-10,project-23,cloud-sql,europe-west1,prod,security,reliability,76.8,9.736,0.514,72.034,78.092,1
data-quality-008-00191,2026-01-11,project-04,compute,us-central1,prod,platform,security,67.961,16.317,0.488,154.167,100,1
data-quality-008-00192,2026-01-12,project-13,bigquery,us-central1,prod,security,latency,98.089,7.458,0.574,108.795,87.689,1
data-quality-008-00193,2026-01-13,project-22,pubsub,asia-south1,prod,backend,quality,73.713,7.419,0.174,104.138,64.387,1
data-quality-008-00194,2026-01-14,project-02,bigquery,global,dev,mlops,quality,60.143,10.949,0.502,138.198,84.322,1
data-quality-008-00195,2026-01-15,project-06,pubsub,us-east1,prod,security,reliability,34.492,10.334,0.74,148.219,83.7,1
data-quality-008-00196,2026-01-16,project-03,bigquery,global,prod,data,cost,23.839,21.689,0.416,58.03,81.974,1
data-quality-008-00197,2026-01-17,project-18,cloud-run,global,dev,data,security,51.235,4.84,0.661,54.756,60.346,0
data-quality-008-00198,2026-01-18,project-22,cloud-run,us-east1,staging,data,quality,62.818,11.55,0.53,122.238,85.313,1
data-quality-008-00199,2026-01-19,project-19,cloud-sql,us-central1,staging,platform,security,70.178,5.396,0.473,76.543,64.87,0
data-quality-008-00200,2026-01-20,project-13,cloud-sql,global,prod,finops,quality,48.161,16.892,0.821,44.966,91.564,1
data-quality-008-00201,2026-01-21,project-11,vertex-ai,asia-south1,staging,mlops,reliability,63.352,6.335,0.336,104.47,63.95,0
data-quality-008-00202,2026-01-22,project-08,cloud-run,global,sandbox,finops,security,65.443,13.819,0.578,117.87,92.569,1
data-quality-008-00203,2026-01-23,project-05,cloud-sql,us-central1,dev,mlops,quality,32.939,8.646,0.254,193.416,68.799,1
data-quality-008-00204,2026-01-24,project-04,cloud-sql,europe-west1,dev,platform,latency,38.199,11.075,0.282,39.414,54.829,0
data-quality-008-00205,2026-01-25,project-11,vertex-ai,us-central1,staging,platform,security,68.066,3.746,0.658,174.897,81.1,1
data-quality-008-00206,2026-01-26,project-19,gke,global,prod,data,cost,86.045,5.434,0.303,62.746,62.551,1
data-quality-008-00207,2026-01-27,project-06,cloud-sql,global,prod,data,latency,44.359,10.462,0.492,156.74,80.015,1
data-quality-008-00208,2026-01-28,project-01,cloud-run,europe-west1,prod,platform,cost,83.529,7.853,0.571,179.907,93.78,1
data-quality-008-00209,2026-01-29,project-01,cloud-run,asia-south1,dev,backend,security,50.76,6.366,0.135,163.684,61.216,0
data-quality-008-00210,2026-01-30,project-22,pubsub,us-east1,prod,platform,cost,30.97,8.171,0.334,85.836,54.113,0
data-quality-008-00211,2026-01-31,project-01,compute,us-central1,staging,mlops,cost,30.609,8.12,0.737,248.65,91.716,1
data-quality-008-00212,2026-02-01,project-04,cloud-run,asia-south1,prod,security,reliability,59.809,8.068,0.431,119.647,72.292,0
data-quality-008-00213,2026-02-02,project-24,compute,global,sandbox,platform,reliability,68.99,5.456,0.369,214.782,81.115,1
data-quality-008-00214,2026-02-03,project-24,cloud-sql,global,dev,mlops,reliability,18.589,6.766,0.804,128.119,69.118,1
data-quality-008-00215,2026-02-04,project-10,bigquery,global,dev,finops,cost,39.956,4.613,0.767,123.555,69.612,0
data-quality-008-00216,2026-02-05,project-23,bigquery,us-central1,dev,backend,reliability,17.605,6.494,0.644,139.159,64.148,0
data-quality-008-00217,2026-02-06,project-06,bigquery,us-central1,dev,platform,quality,63.149,10.711,0.604,133.163,87.654,1
data-quality-008-00218,2026-02-07,project-03,gke,us-east1,prod,backend,latency,96.56,2.916,0.494,113.655,74.465,1
data-quality-008-00219,2026-02-08,project-01,vertex-ai,global,sandbox,finops,latency,41.103,10.308,0.692,83.145,74.783,1
data-quality-008-00220,2026-02-09,project-04,bigquery,global,sandbox,platform,reliability,45.266,17.854,0.64,181.924,100,1
data-quality-008-00221,2026-02-10,project-02,vertex-ai,global,staging,security,reliability,35.641,5.421,0.68,200.38,78.145,1
data-quality-008-00222,2026-02-11,project-07,cloud-run,europe-west1,prod,mlops,quality,68.262,14.562,0.568,118.064,94.967,1
data-quality-008-00223,2026-02-12,project-07,pubsub,europe-west1,prod,security,quality,79.848,7.352,0.192,176.378,77.543,1
